"ID";"Name";"State";"County";"City";"Zip";"Address";"Address2";"Telephone";"License Number";"License Type";"License Status";"Status Reason";"Issue Date";"Expiration Date";"Endorsements";"Total Capacity";"Under 3 Capacity";"Age Range Served";"Regular Capacity";"School Age Capacity";"DetailsURL"
2271784;"VICTORIA O MADU";"CT";"New London";"CROMWELL";6416;"16 VALLEY RUN DR";;"(347) 636-3095";"Family Child Care Home";"DCFH.57597";"ACTIVE";;"01/26/2022";"01/31/2026";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=2271784&contact=2610530"
1016877;"BETHANY LUTHERAN NURSERY SCHOOL- CROMWELL";"CT";"New London";"CROMWELL";6416;"50 COURT STREET";;"(860) 632-0597";"Child Care Center";"DCCC.12461";"ACTIVE";;"03/07/1969";"01/31/2025";"Pre-School";40;;"3 years-5 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1016877&contact=1264428"
1016886;"HILLTOP NURSERY SCHOOL AND DAY CARE CENTER";"CT";"New London";"CROMWELL";6416;"82 HICKSVILLE ROAD";;"(860) 635-4032";"Child Care Center";"DCCC.12494";"ACTIVE";;"08/18/1988";"03/31/2025";"Children Under 3 Yrs, Pre-School, School Age";60;8;"6 weeks-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1016886&contact=1264449"
1017148;"KIDS KORNER @ EDNA C STEVENS SCHOOL";"CT";"New London";"CROMWELL";6416;"25 COURT ST";;"(860) 632-1355";"Child Care Center";"DCCC.13371";"ACTIVE";;"09/01/1989";"03/31/2026";"School Age";58;;"5 years-8 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017148&contact=1265018"
1015700;"KIDS KORNER @ WOODSIDE INTERMEDIATE SCHOOL";"CT";"New London";"CROMWELL";6416;"30 WOODSIDE RD";;"(860) 632-3192";"Child Care Center";"DCCC.16292";"ACTIVE";;"07/06/2006";"01/31/2025";"School Age";87;;"7 years-13 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1015700&contact=1267142"
1017558;"KINDERCARE LEARNING CENTER #301627";"CT";"New London";"CROMWELL";6416;"146 BERLIN RD";;"(860) 613-2263";"Child Care Center";"DCCC.15539";"ACTIVE";;"05/30/2000";"11/30/2024";"Children Under 3 Yrs, Pre-School, School Age";164;56;"6 weeks-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017558&contact=1266399"
1017094;"NORTHWEST CHILDREN'S CENTER";"CT";"New London";"CROMWELL";6416;"34 COLES ROAD";;"(860) 635-3485";"Child Care Center";"DCCC.13184";"ACTIVE";;"03/03/1988";"03/31/2026";"Children Under 3 Yrs, Pre-School, School Age";74;22;"6 weeks-8 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017094&contact=1264889"
1017003;"PUMPKIN PATCH CHILD CARE & LEARNING CENTER- CROMWELL";"CT";"New London";"CROMWELL";6416;"11 KIRBY RD";;"(860) 635-1809";"Child Care Center";"DCCC.12904";"ACTIVE";;"10/15/1986";"10/31/2025";"Children Under 3 Yrs, Pre-School, School Age";94;42;"6 weeks-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017003&contact=1264705"
1010843;"ROBERGE EARLY LEARNING CENTER";"CT";"New London";"CROMWELL";6416;"80 BERLIN RD";;"(860) 635-0787";"Child Care Center";"DCCC.12098";"ACTIVE";"ACTIVE";"03/29/1986";"09/30/2022";"Children Under 3 Yrs, Pre-School, School Age";45;20;"6 weeks-9 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1010843&contact=1264217"
1017958;"THE KOVACS FAMILY DAY SCHOOL";"CT";"New London";"CROMWELL";6416;"13 SYDNEY LN";;"(203) 376-1603";"Group Child Care Home";"DCGH.16825";"ACTIVE";;"09/27/2010";"09/30/2022";"Children Under 3 Yrs, Pre-School, School Age";12;8;"6 weeks-10 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017958&contact=1267477"
1309656;"THE LEARNING EXPERIENCE - CROMWELL";"CT";"New London";"CROMWELL";6416;"181 SHUNPIKE RD";;"(860) 316-2766";"Child Care Center";"DCCC.70266";"ACTIVE";;"09/30/2015";"09/30/2023";"Children Under 3 Yrs, Pre-School, School Age";148;88;"6 weeks-13 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1309656&contact=1552114"
2382560;"HOPE PRESCHOOL";"CT";"New London";"DEEP RIVER";6417;"2 CHURCH ST";;"(860) 391-1093";"Child Care Center";"DCCC";"PENDING";"PENDING APPLICATION";;;;;;;;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=2382560&contact=2696511"
1017844;"NATURE'S PLAYGROUND- AFTER SCHOOL PROGRAM";"CT";"New London";"DEEP RIVER";6417;"253 BUSHY HILL ROAD-ACTIVITIES CENTER";;"(860) 767-0848";"Child Care Center";"DCCC.16368";"ACTIVE";;"08/21/2007";"02/28/2026";"School Age";50;;"5 years-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017844&contact=1267218"
1326946;"SCHOOLMATES";"CT";"New London";"DEEP RIVER";6417;"253 BUSHY HILL RD";;"(860) 767-2345";"Child Care Center";"DCCC.70285";"ACTIVE";;"02/25/2016";"02/29/2024";"Pre-School";42;;"3 years-5 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1326946&contact=1573000"
1594832;"EUDOCIA INFANTAS URETA";"CT";"New London";"DERBY";6418;"29 HAWTHORNE AVE";;"(203) 993-1134";"Family Child Care Home";"DCFH.57095";"ACTIVE";"ACTIVE";"09/24/2018";"09/30/2022";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1594832&contact=1690956"
1008319;"GINA M DELUCIA";"CT";"New London";"DERBY";6418;"72 FRANKLIN AVE";;"(203) 734-9326";"Family Child Care Home";"DCFH.32942";"ACTIVE";;"04/28/1994";"04/30/2026";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1008319&contact=1253505"
1016500;"GINGER J ZIELINSKI";"CT";"New London";"DERBY";6418;"86 SUNSET DR";;"(203) 732-8399";"Family Child Care Home";"DCFH.21244";"ACTIVE";;"01/27/1986";"03/31/2026";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1016500&contact=1253575"
1015371;"JOSEFINA ROSARIO ROSARIO";"CT";"New London";"DERBY";6418;"51 10TH ST";;"(203) 736-9025";"Family Child Care Home";"DCFH.53257";"ACTIVE";;"09/02/2003";"04/30/2025";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1015371&contact=1257857"
1332255;"LYNICE NEW-MCNEIL";"CT";"New London";"DERBY";6418;"128 DERBY AVE";;"(203) 954-6857";"Family Child Care Home";"DCFH.56858";"ACTIVE";;"10/13/2016";"10/31/2024";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1332255&contact=1579296"
1013017;"SHARON LONG";"CT";"New London";"DERBY";6418;"50 STRANG ROAD";;"(203) 732-3633";"Family Child Care Home";"DCFH.48238";"ACTIVE";;"09/05/1996";"09/30/2026";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1013017&contact=1253167"
1017248;"LEARNING STUDIO";"CT";"New London";"DERBY";6418;"1 THOMPSON PL";;"(203) 735-6605";"Child Care Center";"DCCC.13937";"ACTIVE";;"06/04/1995";"12/31/2025";"Children Under 3 Yrs, Pre-School, School Age";61;32;"6 weeks-10 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017248&contact=1265347"
1016756;"VALLEY YMCA SCHOOL AGE CHILD CARE-DERBY";"CT";"New London";"DERBY";6418;"155 DAVID HUMPHREY RD # S";"BRADLEY SCHOOL";"(203) 521-1383";"Child Care Center";"DCCC.16680";"ACTIVE";;"02/23/2009";"02/28/2025";"School Age";73;;"5 years-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1016756&contact=1264103"
1013010;"DIANE M CONDON";"CT";"New London";"KILLINGWORTH";6419;"97 CHITTENDEN RD";;"(203) 214-8413";"Family Child Care Home";"DCFH.50571";"ACTIVE";;"03/19/1998";"03/31/2026";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1013010&contact=1253133"
1012935;"JO M FERJAK";"CT";"New London";"KILLINGWORTH";6419;"25 CHATFIELD RIDGE RD";;"(860)227-5511";"Family Child Care Home";"DCFH.35181";"ACTIVE";;"11/30/1990";"11/30/2024";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1012935&contact=1252640"
1012681;"KRISTIN C FOLEY";"CT";"New London";"KILLINGWORTH";6419;"17A GREEN HILL RD";;"(860) 227-1435";"Family Child Care Home";"DCFH.51923";"ACTIVE";;"06/20/2000";"06/30/2026";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1012681&contact=1251048"
2380825;"MIKAYLA ALQUIST";"CT";"New London";"KILLINGWORTH";6419;"106 COW PEN HILL RD";;"(475) 227-5150";"Family Child Care Home";"DCFH";"PENDING";"PENDING APPLICATION";;;;;;;;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=2380825&contact=1923140"
1527123;"WHITNEY LOOMIS";"CT";"New London";"KILLINGWORTH";6419;"130 LITTLE CITY RD";;"(203) 376-1618";"Family Child Care Home";"DCFH.57119";"ACTIVE";;"11/21/2018";"11/30/2022";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1527123&contact=1802574"
1016981;"KILLINGWORTH NURSERY SCHOOL";"CT";"New London";"KILLINGWORTH";6419;"273 ROUTE 81";"CONGREGATIONAL CHURCH OF KILLINGWORTH";"(860) 663-2950";"Child Care Center";"DCCC.12838";"ACTIVE";;"10/22/1968";"04/30/2025";"Pre-School";22;;"3 years-5 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1016981&contact=1264662"
1017832;"THE KILLINGWORTH KID'S CENTER";"CT";"New London";"KILLINGWORTH";6419;"155 ROUTE 81";;"(860) 663-2433";"Child Care Center";"DCCC.16279";"ACTIVE";;"04/10/2006";"10/31/2024";"Children Under 3 Yrs, Pre-School, School Age";80;40;"6 weeks-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017832&contact=1267129"
1017543;"BALLESTRINI'S EARLY LEARNING CENTER";"CT";"New London";"SALEM";6420;"11 CENTRE ST STE 2";;"(860) 859-2273";"Child Care Center";"DCCC.15427";"ACTIVE";;"06/14/1999";"12/31/2025";"Children Under 3 Yrs, Pre-School, School Age";81;27;"6 weeks-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017543&contact=1266288"
1017724;"QUALITY CARE DAY CARE & COOP NURSERY SCHOOL";"CT";"New London";"SALEM";6420;"90 HARTFORD RD";;"(860) 859-2612";"Child Care Center";"DCCC.16051";"ACTIVE";;"05/12/2004";"11/30/2024";"Children Under 3 Yrs, Pre-School, School Age";46;23;"6 weeks-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017724&contact=1266905"
1016211;"LINDA ANDERSON";"CT";"New London";"DURHAM";6422;"410 POWDER HILL RD";;"(860) 573-3874";"Family Child Care Home";"DCFH.23606";"ACTIVE";;"03/30/1988";"03/31/2026";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1016211&contact=1251213"
1383032;"DOLPHIN DAYS LEARNING CENTER VARAO, INC";"CT";"New London";"DURHAM";6422;"9 OZICK DR";;"(860) 349-2335";"Child Care Center";"DCCC.70337";"ACTIVE";;"11/21/2016";"11/30/2024";"Children Under 3 Yrs, Pre-School, School Age";145;55;"6 weeks-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1383032&contact=1637047"
2080852;"THE CHILDREN'S TREEHOUSE LEARNING CENTER";"CT";"New London";"DURHAM";6422;"16 MAIN ST";;"(860) 788-6123";"Child Care Center";"DCCC.70569";"ACTIVE";;"09/04/2020";"09/30/2024";"School Age";21;;"5 years-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=2080852&contact=2414062"
1007228;"CHANDA E GONZALEZ";"CT";"New London";"EAST HADDAM";6423;"1 TAYLOR LN";;"203-500-6333";"Family Child Care Home";"DCFH.50976";"ACTIVE";;"02/16/2021";"02/28/2025";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1007228&contact=1254097"
1016274;"DONNA SWAN";"CT";"New London";"EAST HADDAM";6423;"102 TOWN ST";;"(860) 873-1177";"Family Child Care Home";"DCFH.20661";"ACTIVE";;"08/31/1985";"08/31/2026";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1016274&contact=1251547"
1012711;"PATRICIA A PRUE";"CT";"New London";"EAST HADDAM";6423;"18 RIDGE RD";;"(860) 316-7855";"Family Child Care Home";"DCFH.50984";"ACTIVE";;"10/02/1998";"10/31/2024";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1012711&contact=1251332"
1009323;"AMANDA LOCKHART";"CT";"New London";"EAST HAMPTON";6424;"45 CHESTNUT HILL RD";;"(860) 365-0142";"Family Child Care Home";"DCFH.54316";"ACTIVE";;"01/17/2007";"01/31/2025";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1009323&contact=1256784"
1016414;"HEIDI A INGRAHAM";"CT";"New London";"EAST HAMPTON";6424;"69 ABBEY ROAD";;"(860) 267-2700";"Family Child Care Home";"DCFH.48168";"ACTIVE";;"08/17/2007";"08/31/2025";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1016414&contact=1252806"
1056886;"JODI M WOLF";"CT";"New London";"EAST HAMPTON";6424;"12 MOHAWK TRL";;"(860) 368-9423";"Family Child Care Home";"DCFH.56153";"ACTIVE";;"06/25/2012";"06/30/2024";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1056886&contact=1302970"
1012765;"JUDY R BARNEY";"CT";"New London";"EAST HAMPTON";6424;"64 COLCHESTER AVE";;"(860) 301-2830";"Family Child Care Home";"DCFH.48469";"ACTIVE";;"05/05/1997";"05/31/2025";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1012765&contact=1251626"
1014885;"KAREN L YORK";"CT";"New London";"EAST HAMPTON";6424;"62 FLANDERS RD";;"(860) 267-7167";"Family Child Care Home";"DCFH.54751";"ACTIVE";;"10/27/2008";"10/31/2024";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1014885&contact=1257195"
1591757;"KATIE LYNN PERONE";"CT";"New London";"EAST HAMPTON";6424;"18 1/2 OAK KNOLL RD";;"(860) 467-6724";"Family Child Care Home";"DCFH.57158";"ACTIVE";;"03/01/2019";"03/31/2023";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1591757&contact=1863158"
1029547;"KIMBERLY ANN MCMAHON";"CT";"New London";"EAST HAMPTON";6424;"138 HOG HILL RD";;"(860) 271-6337";"Family Child Care Home";"DCFH.56133";"ACTIVE";;"05/07/2012";"05/31/2024";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1029547&contact=1277580"
1013438;"MELINDA DUMOND";"CT";"New London";"EAST HAMPTON";6424;"31 WALNUT AVE";;"(860) 267-4804";"Family Child Care Home";"DCFH.25821";"ACTIVE";;"08/31/1989";"08/31/2026";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1013438&contact=1254243"
1016227;"PATRICIA A KLOO";"CT";"New London";"EAST HAMPTON";6424;"209 HOG HILL RD";;"860-510-3583";"Family Child Care Home";"DCFH.35202";"ACTIVE";;"12/31/1990";"12/31/2025";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1016227&contact=1251247"
1460045;"BELLTOWN DISCOVERY CENTER";"CT";"New London";"EAST HAMPTON";6424;"3 SMITH ST";;"(860) 267-0303";"Child Care Center";"DCCC.70402";"ACTIVE";;"03/24/2018";"03/31/2026";"Children Under 3 Yrs, Pre-School, School Age";84;32;"6 weeks-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1460045&contact=1727914"
1017030;"EAST HAMPTON NURSERY SCHOOL";"CT";"New London";"EAST HAMPTON";6424;"111 MAIN ST";;"(860) 267-2681";"Child Care Center";"DCCC.12993";"ACTIVE";;"03/12/1969";"02/28/2026";"Pre-School";21;;"3 years-5 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017030&contact=1264764"
1254626;"EDUCATIONAL PLAYCARE - EAST HAMPTON";"CT";"New London";"EAST HAMPTON";6424;"140 E HIGH ST";;"(860) 365-5587";"Child Care Center";"DCCC.70219";"ACTIVE";;"01/02/2015";"01/31/2023";"Children Under 3 Yrs, Pre-School, School Age";269;88;"6 weeks-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1254626&contact=1493341"
1017337;"KIDS OF CHATHAM ORG @ EAST HAMPTON MIDDLE SCHOOL";"CT";"New London";"EAST HAMPTON";6424;"19 CHILDS RD";;"(860) 267-1049";"Child Care Center";"DCCC.14216";"ACTIVE";;"08/29/1994";"01/31/2025";"School Age";18;;"5 years-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017337&contact=1265595"
1017490;"KIDS OF CHATHAM ORGANIZATION";"CT";"New London";"EAST HAMPTON";6424;"12 LONG CROSSING RD";;"(860) 267-6080";"Child Care Center";"DCCC.15247";"ACTIVE";;"08/27/1998";"02/28/2025";"Children Under 3 Yrs, Pre-School, School Age";149;40;"6 weeks-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017490&contact=1266113"
1017873;"MY SCHOOL";"CT";"New London";"EAST HAMPTON";6424;"1 SINCO PLACE";;"(860) 267-1397";"Child Care Center";"DCCC.16414";"ACTIVE";;"07/02/2007";"01/31/2026";"Pre-School, School Age";80;;"3 years-13 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017873&contact=1267264"
1016906;"ESSEX PRE-SCHOOL LTD";"CT";"Windham";"ESSEX";6426;"6 METHODIST HL";;"(860) 767-2442";"Child Care Center";"DCCC.12593";"ACTIVE";;"08/23/1977";"05/31/2025";"Pre-School, School Age";25;;"3 years-9 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1016906&contact=1264510"
1016860;"KINDERCARE LEARNING CENTER #070212";"CT";"Windham";"ESSEX";6426;"158 WESTBROOK RD";;"(860) 767-1072";"Child Care Center";"DCCC.12375";"ACTIVE";;"09/08/1988";"03/31/2025";"Children Under 3 Yrs, Pre-School, School Age";70;40;"6 weeks-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1016860&contact=1264386"
1016675;"BAMBINI DAY CARE AND LEARNING CENTER";"CT";"New London";"GUILFORD";6437;"516 ROUTE 80";;"(203) 457-9818";"Child Care Center";"DCCC.16537";"ACTIVE";;"07/28/2008";"07/31/2026";"Children Under 3 Yrs, Pre-School, School Age";45;28;"6 weeks-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1016675&contact=1263960"
1016821;"COMMUNITY NURSERY SCHOOL OF GUILFORD";"CT";"New London";"GUILFORD";6437;"262 SACHEM'S HEAD ROAD";;"(203) 453-5500";"Child Care Center";"DCCC.12262";"ACTIVE";;"09/23/1968";"11/30/2024";"Pre-School";36;;"3 years-5 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1016821&contact=1264310"
1135289;"CRADLES TO CRAYONS";"CT";"New London";"GUILFORD";6437;"447 BOSTON ST";;"(203) 453-0261";"Child Care Center";"DCCC.70101";"ACTIVE";;"01/25/2013";"01/31/2025";"Children Under 3 Yrs, Pre-School";54;38;"6 weeks-5 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1135289&contact=1374939"
1017383;"GUILFORD BEFORE & AFTER SCH PROGRAM- CALVIN LEETE";"CT";"New London";"GUILFORD";6437;"280 S UNION ST";"CALVIN LEETE SCHOOL";"(203) 453-0045";"Child Care Center";"DCCC.14370";"ACTIVE";;"06/09/1995";"05/31/2026";"School Age";205;;"5 years-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017383&contact=1265740"
1017384;"GUILFORD BEFORE & AFTER SCHOOL PROG- G LAKES SCH";"CT";"New London";"GUILFORD";6437;"40 MAUPAS ROAD- GUILFORD LAKES SCHOOL";;"(203) 453-0045";"Child Care Center";"DCCC.14371";"ACTIVE";;"10/28/1995";"05/31/2026";"School Age";177;;"5 years-9 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017384&contact=1265741"
1017382;"GUILFORD BEFORE & AFTER SCHOOL PROGRAM - COX";"CT";"New London";"GUILFORD";6437;"143 THREE MILE CRSE";;"(203) 458-3746";"Child Care Center";"DCCC.14369";"ACTIVE";;"10/15/1995";"05/31/2026";"School Age";80;;"6 years-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017382&contact=1265739"
1011160;"GUILFORD CENTER FOR CHILDREN";"CT";"New London";"GUILFORD";6437;"47 STONE HOUSE LN";;"(203) 453-8050";"Child Care Center";"DCCC.16778";"ACTIVE";;"06/18/2010";"06/30/2026";"Pre-School, School Age";94;;"3 years-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1011160&contact=1267430"
2079620;"GUILFORD CENTER FOR CHILDREN, BEFORE AND AFTER SCHOOL CARE (@122 BROAD STREET)";"CT";"New London";"GUILFORD";6437;"122 BROAD ST";;"(203) 453-0045";"Child Care Center";"DCCC.70571";"ACTIVE";;"09/16/2020";"09/30/2024";"School Age";61;;"5 years-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=2079620&contact=2412505"
2079643;"GUILFORD CENTER FOR CHILDREN, BEFORE AND AFTER SCHOOL CARE (@32 CHURCH STREET)";"CT";"New London";"GUILFORD";6437;"32 CHURCH ST";;"(203) 453-0045";"Child Care Center";"DCCC.70572";"ACTIVE";;"09/16/2020";"09/30/2024";"School Age";71;;"5 years-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=2079643&contact=2412539"
1530233;"KIDDIE CLUBHOUSE";"CT";"New London";"GUILFORD";6437;"900 VILLAGE WALK";;"(203) 533-5263";"Child Care Center";"DCCC.70423";"ACTIVE";;"07/27/2018";"07/31/2026";"Children Under 3 Yrs, Pre-School";72;40;"6 weeks-5 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1530233&contact=1805862"
1016776;"KIDDIE KOLLEGE NURSERY SCHOOL";"CT";"New London";"GUILFORD";6437;"246 BOSTON ST";;"(203) 453-9846";"Child Care Center";"DCCC.12122";"ACTIVE";;"09/12/1968";"04/30/2026";"Pre-School";29;;"3 years-5 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1016776&contact=1264231"
1039232;"KINDERCARE LEARNING CENTER #070295";"CT";"New London";"GUILFORD";6437;"1445 BOSTON POST RD";;"(203) 453-8781";"Child Care Center";"DCCC.14257";"ACTIVE";;"12/28/1994";"06/30/2025";"Children Under 3 Yrs, Pre-School, School Age";88;48;"6 weeks-13 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1039232&contact=1286712"
1017038;"NORTH GUILFORD NURSERY SCHOOL";"CT";"New London";"GUILFORD";6437;"169 LEDGE HILL RD";;"(203) 457-0808";"Child Care Center";"DCCC.13026";"ACTIVE";;"11/07/1968";"01/31/2026";"Children Under 3 Yrs, Pre-School";29;7;"18 months-5 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017038&contact=1264786"
1017517;"SUNCATCHERS";"CT";"New London";"GUILFORD";6437;"181 LEDGE HILL RD";;"(203) 457-1833";"Child Care Center";"DCCC.15343";"ACTIVE";;"05/28/1999";"11/30/2025";"School Age";100;;"5 years-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1017517&contact=1266207"
1010840;"HADDAM COOP NURSERY SCHOOL";"CT";"New London";"HADDAM";6438;"905 SAYBROOK RD";;"(860) 345-3983";"Child Care Center";"DCCC.12089";"ACTIVE";;"09/26/1968";"12/31/2024";"Pre-School";20;;"3 years-5 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1010840&contact=1264209"
1049369;"CRYSTAL STEPHENS";"CT";"New London";"HIGGANUM";6441;"293 POKORNY RD";;"(860) 912-1202";"Family Child Care Home";"DCFH.56169";"ACTIVE";;"07/25/2012";"07/31/2024";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1049369&contact=1289323"
1014162;"SHARON S TICINO";"CT";"New London";"HIGGANUM";6441;"25 HIDDEN LAKE RD";;"(860) 345-3519";"Family Child Care Home";"DCFH.53637";"ACTIVE";;"02/25/2005";"02/28/2025";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1014162&contact=1256143"
1010769;"YOUNG HORIZONS DAY CARE";"CT";"New London";"HIGGANUM";6441;"120 SAYBROOK RD RTE 9A";;"(860) 345-4347";"Child Care Center";"DCCC.12001";"ACTIVE";;"12/31/1981";"07/31/2026";"Children Under 3 Yrs, Pre-School, School Age";45;19;"6 weeks-12 years";;;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1010769&contact=1264177"
2166029;"MARIA C ROMUALDO RODRIGUEZ";"CT";"New London";"IVORYTON";6442;"7 HARMONY LN";;"(860) 575-1935";"Family Child Care Home";"DCFH.57549";"ACTIVE";;"09/22/2021";"09/30/2025";;;;;4;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=2166029&contact=2478392"
1008657;"SARAH C HIGGINS";"CT";"New London";"IVORYTON";6442;"10 CONKLIN AVE";;"(860) 767-9017";"Family Child Care Home";"DCFH.53076";"ACTIVE";;"03/07/2003";"03/31/2025";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1008657&contact=1255627"
1016349;"BRIGID THOMSON";"CT";"New London";"MADISON";6443;"368 RACE HILL RD";;"(203) 421-4759";"Family Child Care Home";"DCFH.21811";"ACTIVE";;"08/31/1986";"08/31/2026";;;;;6;3;"https://www.elicense.ct.gov/Lookup/PrintLicenseDetails.aspx?cred=1016349&contact=1252205"
