"CCUS ID";"MT ID";"Name";"Address";"City";"State";"zip";;;;
823720;155;"Cornell Road KinderCare";"4500 Cornell Rd.";"Cincinnati";"OH";45241;"(877) 959-6679";;;
823719;340571;"Milford KinderCare";"5857 Cinema Dr";"Milford";"OH";45150;"(877) 959-6679";;;
823718;2927;"Charring Cross KinderCare";"574 Charring Cross Dr.";"Westerville";"OH";43081;"(877) 959-6679";;;
823717;339801;"S. Cleveland Ave. KinderCare";"55 South Cleveland Ave.";"Westerville";"OH";43081;"(877) 959-6679";;;
823716;4415;"Centerville KinderCare";"1074 Governour's Square Dr.";"Dayton";"OH";45458;"(877) 959-6679";;;
823715;4205;"Brunswick KinderCare";"1211 Pearl Rd.";"Brunswick";"OH";44212;"(877) 959-6679";;;
823714;5006;"Hudson KinderCare";"53 Milford Rd.";"Hudson";"OH";44236;"(877) 959-6679";;;
823712;4201;"Wadsworth KinderCare";"135 Smokerise Dr.";"Wadsworth";"OH";44281;"(877) 959-6679";;;
823711;4414;"Burkhardt Road KinderCare";"5387 Burkhardt Rd.";"Dayton";"OH";45431;"(877) 959-6679";;;
823710;339521;"Middletown KinderCare";"1250 Elliott Dr.";"Middletown";"OH";45044;"(877) 959-6679";;;
823709;3891;"Springfield KinderCare";"1561 Henthorne Dr.";"Maumee";"OH";43537;"(877) 959-6679";;;
823708;339741;"Bethel Road KinderCare";"2001 Bethel Rd.";"Columbus";"OH";43220;"(877) 959-6679";;;
823705;339731;"Mentor South KinderCare";"7061 Wayside Dr.";"Mentor";"OH";44060;"(877) 959-6679";;;
823704;4198;"South Medina KinderCare";"190 Northland Dr.";"Medina";"OH";44256;"(877) 959-6679";;;
823702;606;"Arborwood KinderCare";"9959 Arborwood Dr.";"Cincinnati";"OH";45251;"(877) 959-6679";;;
823701;16136;"Harrison KinderCare";"1190 Stone Dr.";"Harrison";"OH";45030;"(877) 959-6679";;;
823700;2646;"Cleveland Ave KinderCare";"5351 Cleveland Ave.";"Columbus";"OH";43231;"(877) 959-6679";;;
823699;339681;"Reynoldsburg KinderCare";"6601 Bartlett Rd.";"Reynoldsburg";"OH";43068;"(877) 959-6679";;;
823698;469;"Loveland KinderCare";"10695 Loveland-Madeira Rd.";"Loveland";"OH";45140;"(877) 959-6679";;;
823697;4413;"Vandalia KinderCare";"8906 North Dixie Dr.";"Dayton";"OH";45414;"(877) 959-6679";;;
823696;2385;"Xenia KinderCare";"2025 Bellbrook Ave.";"Xenia";"OH";45385;"(877) 959-6679";;;
823695;2645;"Cherry Creek KinderCare";"550 Fox Ridge St.";"Columbus";"OH";43228;"(877) 959-6679";;;
823694;2260;"Stonecreek Road KinderCare";"12910 Stonecreek Dr. Northwest";"Pickerington";"OH";43147;"(877) 959-6679";;;
823693;339641;"Hamilton Avenue KinderCare";"10991 Hamilton Ave.";"Cincinnati";"OH";45231;"(877) 959-6679";;;
823692;339631;"Kemper Road KinderCare";"1459 East Kemper Rd.";"Cincinnati";"OH";45246;"(877) 959-6679";;;
823691;339621;"Mentor North KinderCare";"6145 Meadowbrook Dr.";"Mentor";"OH";44060;"(877) 959-6679";;;
823690;339611;"Maple Heights KinderCare";"5890 Lee Rd. South";"Maple Heights";"OH";44137;"(877) 959-6679";;;
823689;2928;"County Line Road KinderCare";"1255 County Line Rd.";"Westerville";"OH";43081;"(877) 959-6679";;;
823687;5027;"Richfield KinderCare";"4195 Kinross Lakes Pkwy";"Richfield";"OH";44286;"(877) 959-6679";;;
823686;2899;"Berry Leaf KinderCare";"3885 Berry Leaf Lane";"Hilliard";"OH";43026;"(877) 959-6679";;;
823685;2259;"Pickerington KinderCare";"1545 Cross Creeks Blvd.";"Pickerington";"OH";43147;"(877) 959-6679";;;
823682;339601;"Derr Road KinderCare";"4560 Derr Rd.";"Springfield";"OH";45503;"(877) 959-6679";;;
823680;3898;"Sylvania KinderCare";"6367 River Crossings";"Sylvania";"OH";43560;"(877) 959-6679";;;
823678;2512;"Solon KinderCare";"6140 Kruse Dr.";"Solon";"OH";44139;"(877) 959-6679";;;
823675;339921;"Mount Carmel KinderCare";"5959 East Broad St.";"Columbus";"OH";43213;"(877) 959-6679";;;
823674;3890;"Maumee KinderCare";"125 Chesterfield Lane";"Maumee";"OH";43537;"(877) 959-6679";;;
823673;5506;"Perrysburg KinderCare";"610 West South Boundary St.";"Perrysburg";"OH";43551;"(877) 959-6679";;;
823672;339871;"Shannon Heights KinderCare";"5757 Shannon Heights Blvd.";"Dublin";"OH";43016;"(877) 959-6679";;;
823670;2852;"Tara Hill KinderCare";"6036 Tara Hill Dr.";"Dublin";"OH";43017;"(877) 959-6679";;;
823669;4455;"Englewood KinderCare";"418 West Wenger Rd.";"Englewood";"OH";45322;"(877) 959-6679";;;
823668;339851;"Centennial KinderCare";"6477 Centennial Dr.";"Reynoldsburg";"OH";43068;"(877) 959-6679";;;
823667;4412;"Brandt Pike KinderCare";"7161 Brandt Pike";"Dayton";"OH";45424;"(877) 959-6679";;;
823665;3718;"Elyria KinderCare";"1216 Abbe Rd. North";"Elyria";"OH";44035;"(877) 959-6679";;;
823664;3932;"Holland-Sylvania KinderCare";"2812 North Holland Sylvania Rd.";"Toledo";"OH";43615;"(877) 959-6679";;;
823661;2686;"Sunbury KinderCare";"1231 Sunbury Rd.";"Westerville";"OH";43081;"(877) 959-6679";;;
823659;2687;"Huber Village KinderCare";"861 Eastwind Dr.";"Westerville";"OH";43081;"(877) 959-6679";;;
823658;340731;"West Chester KinderCare";"7819 West Chester Rd.";"West Chester";"OH";45069;"(877) 959-6679";;;
823657;5035;"Twinsburg KinderCare";"2572 Glenwood Dr";"Twinsburg";"OH";44087;"(877) 959-6679";;;
823656;2920;"Tussing Road KinderCare";"6720 Tussing Rd.";"Reynoldsburg";"OH";43068;"(877) 959-6679";;;
823655;3637;"Taylor Road KinderCare";"8295 Taylor Rd. SW";"Reynoldsburg";"OH";43068;"(877) 959-6679";;;
823651;2680;"New Albany KinderCare";"5524 New Albany Road East";"New Albany";"OH";43054;"(877) 959-6679";;;
823648;340181;"Macedonia KinderCare";"926 E. Aurora Rd.";"Macedonia";"OH";44056;"(877) 959-6679";;;
823647;2161;"Polaris Parkway KinderCare";"8694 Oak Creek Dr.";"Lewis Center";"OH";43035;"(877) 959-6679";;;
823646;5005;"Hudson Darrow Road KinderCare";"5812 Darrow Rd.";"Hudson";"OH";44236;"(877) 959-6679";;;
823645;2896;"Cemetery Road KinderCare";"4780 Cemetery Rd.";"Hilliard";"OH";43026;"(877) 959-6679";;;
823644;2898;"Avery Road KinderCare";"4705 Avery Rd.";"Hilliard";"OH";43026;"(877) 959-6679";;;
823643;2897;"Ridge Mill KinderCare";"3700 Ridge Mill Dr.";"Hilliard";"OH";43026;"(877) 959-6679";;;
823641;2882;"Grove City KinderCare";"2274 Stringtown Rd.";"Grove City";"OH";43123;"(877) 959-6679";;;
823640;2878;"Norton Road KinderCare";"1145 Norton Rd.";"Galloway";"OH";43119;"(877) 959-6679";;;
823637;340701;"Tuttle Crossing KinderCare";"4960 Parkcenter Ave.";"Dublin";"OH";43017;"(877) 959-6679";;;
823635;4411;"Bufort Blvd KinderCare";"4700 Bufort Blvd.";"Dayton";"OH";45424;"(877) 959-6679";;;
823634;4994;"Cuyahoga Falls KinderCare";"3100 State Rd.";"Cuyahoga Falls";"OH";44223;"(877) 959-6679";;;
823633;340741;"West Broad KinderCare";"5381 West Broad St.";"Columbus";"OH";43228;"(877) 959-6679";;;
823632;340041;"Yearling Road KinderCare";"173 S Yearling Rd.";"Columbus";"OH";43213;"(877) 959-6679";;;
823631;340411;"Dublin Granville KinderCare";"2960 E Dublin Granville Rd.";"Columbus";"OH";43231;"(877) 959-6679";;;
823630;340661;"Sawmill Road KinderCare";"4895 Sawmill Rd.";"Columbus";"OH";43235;"(877) 959-6679";;;
823629;340511;"Kimberly Parkway KinderCare";"4235 Kimberly Pkwy North";"Columbus";"OH";43232;"(877) 959-6679";;;
823627;340691;"Tamarack KinderCare";"1955 Tamarack Circle North";"Columbus";"OH";43229;"(877) 959-6679";;;
823626;340311;"Beechmont KinderCare";"7775 Five Mile Rd.";"Cincinnati";"OH";45230;"(877) 959-6679";;;
823625;340401;"Delhi KinderCare";"921 Anderson Ferry Rd.";"Cincinnati";"OH";45238;"(877) 959-6679";;;
823624;1704;"Beachwood KinderCare";"24753 Chagrin Blvd";"Beachwood";"OH";44122;"(877) 959-6679";;;
823624;340211;"Beachwood KinderCare";"24753 Chagrin Blvd.";"Beachwood";"OH";44122;"(877) 959-6679";;;
823623;4979;"Barberton KinderCare";"111 5th St. SE";"Barberton";"OH";44203;"(877) 959-6679";;;
823622;4940;"Green KinderCare";"3405 Massillon Rd.";"Akron";"OH";44312;"(877) 959-6679";;;
823620;339971;"Lewis Center KinderCare";"96 Neverland Dr.";"Lewis Center";"OH";43035;"(877) 959-6679";;;
823619;4410;"Rahn Road KinderCare";"951 East Rahn Rd.";"Dayton";"OH";45429;"(877) 959-6679";;;
823618;1907;"Westlake KinderCare";"30850 Viking Pkwy";"Westlake";"OH";44145;"(877) 959-6679";;;
823617;340711;"Wetherington KinderCare";"7236 Tylers Corner Dr.";"West Chester";"OH";45069;"(877) 959-6679";;;
823608;3712;"Avon Lake KinderCare";"407 Lear Rd.";"Avon Lake";"OH";44012;"(877) 959-6679";;;
813478;188541;"Rogers KinderCare";"14080 Northdale Blvd.";"Rogers";"MN";55374;"(877) 959-6679";;;
813235;188511;"Chanhassen KinderCare";"2800 Corporate Place";"Chanhassen";"MN";55317;"(877) 959-6679";;;
813196;188501;"Shakopee Valley KinderCare";"1308 Greenwood Ct.";"Shakopee";"MN";55379;"(877) 959-6679";;;
813122;188471;"Rochester Knowledge Beginnings";"2801 Superior Dr. NW";"Rochester";"MN";55901;"(877) 959-6679";;;
813035;188451;"Burnsville KinderCare";"1888 East 134th St.";"Burnsville";"MN";55337;"(877) 959-6679";;;
813025;188441;"Prior Lake Savage KinderCare";"14014 Highway 13 South";"Savage";"MN";55378;"(877) 959-6679";;;
812908;188401;"Shannon Park KinderCare";"15080 Shannon Pkwy";"Rosemount";"MN";55068;"(877) 959-6679";;;
812892;188391;"Andover KinderCare";"1485 Bunker Lake Blvd. NW";"Andover";"MN";55304;"(877) 959-6679";;;
812794;188331;"Eden Prairie KinderCare";"12760 Anderson Lakes Pkwy";"Eden Prairie";"MN";55344;"(877) 959-6679";;;
812749;188311;"Champlin KinderCare";"202 E Hayden Lake Rd.";"Champlin";"MN";55316;"(877) 959-6679";;;
812299;188291;"Excelsior KinderCare";"17701 Old Excelsior Blvd.";"Minnetonka";"MN";55345;"(877) 959-6679";;;
812290;188241;"Cottage Grove KinderCare";"8453 East Point Douglas Rd.";"Cottage Grove";"MN";55016;"(877) 959-6679";;;
812284;188181;"Stillwater KinderCare";"6740 Stillwater Blvd. North";"Stillwater";"MN";55082;"(877) 959-6679";;;
812280;188141;"Kenrick Avenue KinderCare";"17455 Kenrick Ave.";"Lakeville";"MN";55044;"(877) 959-6679";;;
812152;188071;"Southwest KinderCare";"3708 W. 44th St.";"Minneapolis";"MN";55410;"(877) 959-6679";;;
812139;340721;"University KinderCare";"525 Huron Blvd. South East";"Minneapolis";"MN";55414;"(877) 959-6679";;;
812128;187961;"Burnsville West KinderCare";"1800 Greenwood Dr.";"Burnsville";"MN";55337;"(877) 959-6679";;;
785720;71141;"North Elston KinderCare";"3855 North Elston";"Chicago";"IL";60618;"(877) 959-6679";;;
785443;65991;"Clybourn KinderCare";"1733 N. Marcey St.";"Chicago";"IL";60614;"(877) 959-6679";;;
785265;65041;"South Loop Kindercare";"1501 South State St";"Chicago";"IL";60605;"(877) 959-6679";;;
785101;83201;"East Riverside KinderCare";"6473 East Riverside Blvd.";"Rockford";"IL";61114;"(877) 959-6679";;;
785002;96811;"Rockford KinderCare";"308 N. Mulford Rd.";"Rockford";"IL";61107;"(877) 959-6679";;;
785000;96801;"Maray Drive KinderCare";"4345 Maray Dr.";"Rockford";"IL";61107;"(877) 959-6679";;;
784435;108541;"New Lenox KinderCare";"507 E. Illinois Hwy.";"New Lenox";"IL";60451;"(877) 959-6679";;;
784427;71071;"East Naperville KinderCare";"380 West 87th St.";"Naperville";"IL";60565;"(877) 959-6679";;;
784409;72781;"Ace Lane KinderCare";"5051 Ace Lane";"Naperville";"IL";60564;"(877) 959-6679";;;
784161;96471;"Weber Road KinderCare";"895 S. Weber Rd.";"Bolingbrook";"IL";60490;"(877) 959-6679";;;
784072;64091;"Barbers Corner KinderCare";"130 Barbers Corner";"Bolingbrook";"IL";60440;"(877) 959-6679";;;
781402;72321;"McHenry KinderCare";"4717 West Crystal Lake Rd.";"Mchenry";"IL";60050;"(877) 959-6679";;;
781328;63921;"KinderCare of Huntley";"12581 Princeton Dr.";"Huntley";"IL";60142;"(877) 959-6679";;;
781277;74591;"Crystal Lake KinderCare";"645 Dakota St.";"Crystal Lake";"IL";60012;"(877) 959-6679";;;
781258;70091;"Cary Grove KinderCare";"324 Crystal St.";"Cary";"IL";60013;"(877) 959-6679";;;
781249;72671;"Randall Road KinderCare";"501 Rolls Dr.";"Algonquin";"IL";60102;"(877) 959-6679";;;
780190;72571;"Phillip Road KinderCare";"5 E. Phillip Rd.";"Vernon Hills";"IL";60061;"(877) 959-6679";;;
780037;76271;"Mundelein Meadows KinderCare";"800 S. IL Route 83";"Mundelein";"IL";60060;"(877) 959-6679";;;
780001;75051;"Mundelein KinderCare";"695 S. IL Route 83";"Mundelein";"IL";60060;"(877) 959-6679";;;
779861;72231;"Brookhaven KinderCare";"4574 Brookhaven Rd.";"Gurnee";"IL";60031;"(877) 959-6679";;;
779857;74641;"Hunt Club KinderCare";"6480 Gurnee Mills Circle W";"Gurnee";"IL";60031;"(877) 959-6679";;;
779805;64101;"Center Street KinderCare";"130 South Atkinson Rd.";"Grayslake";"IL";60030;"(877) 959-6679";;;
779781;76621;"Christian Beginnings";"824 Waukegan Rd";"Deerfield";"IL";60015;"(877) 959-6679";;;
779769;74681;"Buffalo Grove KinderCare";"651 Deerfield Pkwy";"Buffalo Grove";"IL";60089;"(877) 959-6679";;;
779606;61591;"West Oswego KinderCare";"100 Pfund Ct.";"Oswego";"IL";60543;"(877) 959-6679";;;
779377;71551;"Wasco KinderCare";"40 W 170 LaFox Rd.";"Saint Charles";"IL";60175;"(877) 959-6679";;;
779352;63891;"Spring Street KinderCare";"1250 W. Spring St.";"South Elgin";"IL";60177;"(877) 959-6679";;;
779306;68131;"West Geneva KinderCare";"2323 Fargo Blvd.";"Geneva";"IL";60134;"(877) 959-6679";;;
779287;68471;"South Street KinderCare";"2485 South St";"Elgin";"IL";60123;"(877) 959-6679";;;
779280;65141;"Main Lane KinderCare";"1520 Main Lane";"Elgin";"IL";60123;"(877) 959-6679";;;
779274;68261;"Bowes Road KinderCare";"2395 Bowes Rd.";"Elgin";"IL";60123;"(877) 959-6679";;;
779234;65061;"Batavia KinderCare";"1505 S. Batavia Ave.";"Batavia";"IL";60510;"(877) 959-6679";;;
779212;76241;"Constitution KinderCare";"80 South Constitution Dr.";"Aurora";"IL";60506;"(877) 959-6679";;;
778451;75851;"Woodridge South KinderCare";"7450 N. Woodward Ave.";"Woodridge";"IL";60517;"(877) 959-6679";;;
778450;75271;"Woodridge North KinderCare";"7040 N. Woodward Ave.";"Woodridge";"IL";60517;"(877) 959-6679";;;
778438;69181;"Winfield KinderCare";"27W151 Geneva Rd.";"Winfield";"IL";60190;"(877) 959-6679";;;
778429;75171;"Willowbrook KinderCare";"700 Plainfield Rd.";"Willowbrook";"IL";60527;"(877) 959-6679";;;
778423;61511;"Wheaton KinderCare";"100 East Loop Rd.";"Wheaton";"IL";60187;"(877) 959-6679";;;
778379;67121;"West Chicago KinderCare";"2044 Franciscan Way";"West Chicago";"IL";60185;"(877) 959-6679";;;
778326;62481;"West Roselle KinderCare";"1080 W. Lake St.";"Roselle";"IL";60172;"(877) 959-6679";;;
778305;76481;"W 75th St Knowledge Beginnings";"812 W. 75th St.";"Naperville";"IL";60540;"(877) 959-6679";;;
778283;80961;"West Naperville KinderCare";"4335 Montgomery Rd.";"Naperville";"IL";60564;"(877) 959-6679";;;
778275;340591;"Benedetti Drive KinderCare";"889 Benedetti Dr.";"Naperville";"IL";60563;"(877) 959-6679";;;
778267;63791;"Naperville West KinderCare";"1228 W. Ogden Ave.";"Naperville";"IL";60563;"(877) 959-6679";;;
778249;65301;"Naperville KinderCare";"1550 West Diehl Rd.";"Naperville";"IL";60563;"(877) 959-6679";;;
778224;63831;"South Naperville KinderCare";"1239 Rickert Dr.";"Naperville";"IL";60540;"(877) 959-6679";;;
778212;63691;"Meyers Road KinderCare";"1214 South Meyers Rd.";"Lombard";"IL";60148;"(877) 959-6679";;;
778185;68481;"Lombard KinderCare";"249 West St. Charles Rd.";"Lombard";"IL";60148;"(877) 959-6679";;;
778157;65601;"Lisle KinderCare";"1640 Eisenhower Lane";"Lisle";"IL";60532;"(877) 959-6679";;;
778072;73441;"Elmhurst KinderCare";"556 W North Ave.";"Elmhurst";"IL";60126;"(877) 959-6679";;;
778043;71191;"Highland Avenue KinderCare";"3905 South Highland Ave.";"Downers Grove";"IL";60515;"(877) 959-6679";;;
778038;76171;"Darien KinderCare";"7906 South Cass Ave.";"Darien";"IL";60561;"(877) 959-6679";;;
778010;64351;"West Carol Stream KinderCare";"1360 West Army Trail Rd.";"Carol Stream";"IL";60188;"(877) 959-6679";;;
778002;64421;"East Carol Stream KinderCare";"140 N. Gary Ave.";"Carol Stream";"IL";60188;"(877) 959-6679";;;
777973;69291;"Stratford KinderCare";"290 Knollwood Dr.";"Bloomingdale";"IL";60108;"(877) 959-6679";;;
777971;70701;"Bloomingdale KinderCare";"355 S. Glen Ellyn Rd.";"Bloomingdale";"IL";60108;"(877) 959-6679";;;
777944;76201;"Brewster Creek KinderCare";"795 South Route 59";"Bartlett";"IL";60103;"(877) 959-6679";;;
777943;76811;"Bartlett Commons Kids Choice";"860 S. Rt. 59";"Bartlett";"IL";60103;"(877) 959-6679";;;
777895;69721;"Fox Valley KinderCare";"3044 Weber Dr.";"Aurora";"IL";60504;"(877) 959-6679";;;
777884;77511;"Addison KinderCare";"950 N. Lombard Rd.";"Addison";"IL";60101;"(877) 959-6679";;;
777589;76081;"Schoenbeck KinderCare";"780 South Schoenbeck Rd.";"Wheeling";"IL";60090;"(877) 959-6679";;;
777579;61441;"Westbrook KinderCare";"1 Westbrook Corporate Center";"Westchester";"IL";60154;"(877) 959-6679";;;
777567;77471;"La Grange Avenue KinderCare";"9460 179th St.";"Tinley Park";"IL";60487;"(877) 959-6679";;;
777563;76221;"80th Avenue KinderCare";"7965 175th St.";"Tinley Park";"IL";60477;"(877) 959-6679";;;
777399;68231;"West Schaumburg KinderCare";"2350 Bode Rd.";"Schaumburg";"IL";60194;"(877) 959-6679";;;
777397;62041;"Salem Plaza KinderCare";"1021 North Salem Dr.";"Schaumburg";"IL";60194;"(877) 959-6679";;;
777373;64921;"Wildflower Lane KinderCare";"150 Wildflower Lane";"Schaumburg";"IL";60173;"(877) 959-6679";;;
777368;68881;"North Schaumburg KinderCare";"2601 Quentin Rd.";"Schaumburg";"IL";60173;"(877) 959-6679";;;
777349;77311;"East Roselle KinderCare";"925 E. Nerge Rd.";"Roselle";"IL";60172;"(877) 959-6679";;;
777177;77651;"Palos Hills KinderCare";"9906 South Roberts Rd.";"Palos Hills";"IL";60465;"(877) 959-6679";;;
777160;65671;"Baldwin Road KinderCare";"1653 N. Baldwin Rd.";"Palatine";"IL";60074;"(877) 959-6679";;;
777144;76731;"Quentin Road KinderCare";"838 North Quentin Rd.";"Palatine";"IL";60067;"(877) 959-6679";;;
777132;65091;"Orland Park KinderCare";"15110 Windsor Dr.";"Orland Park";"IL";60462;"(877) 959-6679";;;
777128;64801;"John Humphrey Drive KinderCare";"14632 John Humphrey Dr.";"Orland Park";"IL";60462;"(877) 959-6679";;;
776965;69491;"Kensington KinderCare";"300 West Kensington Rd.";"Mount Prospect";"IL";60056;"(877) 959-6679";;;
776732;63861;"Lemont KinderCare";"12404 S. Archer Ave.";"Lemont";"IL";60439;"(877) 959-6679";;;
776649;72831;"KinderCare at Prairie Stone";"5100 Sedge Blvd.";"Hoffman Estates";"IL";60192;"(877) 959-6679";;;
776645;64321;"Hoffman Estates KinderCare";"1351 Palatine Rd.";"Hoffman Estates";"IL";60192;"(877) 959-6679";;;
776457;340801;"Glenview Knowledge Beginnings";"2401 Compass Rd.";"Glenview";"IL";60026;"(877) 959-6679";;;
776343;66901;"Evanston KinderCare";"2014 Dempster St.";"Evanston";"IL";60202;"(877) 959-6679";;;
776284;76261;"Elk Grove Village KinderCare";"800 South Arlington Heights Rd.";"Elk Grove Village";"IL";60007;"(877) 959-6679";;;
775650;64211;"North Arlington Hts KinderCare";"1320 N. Arlington Heights Rd.";"Arlington Heights";"IL";60004;"(877) 959-6679";;;
733546;219901;"South Mustang Road KinderCare";"401 South Mustang Rd.";"Yukon";"OK";73099;"(877) 959-6679";;;
733058;219791;"76th Street KinderCare";"12922 E. 76th St. N";"Owasso";"OK";74055;"(877) 959-6679";;;
732979;219821;"Northwest KinderCare";"9202 N. Rockwell Ave.";"Oklahoma City";"OK";73132;"(877) 959-6679";;;
732793;219851;"OU Learning Center";"2727 Asp Ave.";"Norman";"OK";73072;"(877) 959-6679";;;
732720;219891;"North Mustang Road KinderCare";"713 North Mustang Rd.";"Mustang";"OK";73064;"(877) 959-6679";;;
729199;219811;"W. Houston Street KinderCare";"1900 W. Houston St.";"Broken Arrow";"OK";74012;"(877) 959-6679";;;
729193;219751;"Broken Arrow KinderCare";"1812 S. Aspen Ave.";"Broken Arrow";"OK";74012;"(877) 959-6679";;;
715410;35599;"West York KinderCare";"1540 Rodney Rd.";"York";"PA";17408;"(877) 959-6679";;;
715067;36218;"North Huntingdon KinderCare";"8895 Norwin Ave.";"Irwin";"PA";15642;"(877) 959-6679";;;
715017;36255;"Greensburg KinderCare";"980 North Main St.";"Greensburg";"PA";15601;"(877) 959-6679";;;
712507;35230;"Pottstown KinderCare";"1550 Industrial Highway";"Pottstown";"PA";19464;"(877) 959-6679";;;
712465;35154;"North Wales KinderCare";"425 N Sumneytown Pike";"North Wales";"PA";19454;"(877) 959-6679";;;
712429;35222;"Lansdale KinderCare";"80 Cowpath Rd.";"Lansdale";"PA";19446;"(877) 959-6679";;;
712389;35267;"Collegeville KinderCare";"100 Campus Dr.";"Collegeville";"PA";19426;"(877) 959-6679";;;
712363;35110;"Blue Bell KinderCare";"1010 DeKalb Pike";"Blue Bell";"PA";19422;"(877) 959-6679";;;
712351;35156;"KinderCare at Renaissance";"2001 Renaissance Blvd.";"King Of Prussia";"PA";19406;"(877) 959-6679";;;
712343;35297;"King of Prussia KinderCare";"211 North Henderson Rd.";"King Of Prussia";"PA";19406;"(877) 959-6679";;;
712337;35218;"Valley Forge KinderCare";"2425 Blvd. of the Generals";"Norristown";"PA";19403;"(877) 959-6679";;;
712315;35383;"East Norriton KinderCare";"451 E Germantown Pike";"Norristown";"PA";19401;"(877) 959-6679";;;
712242;35309;"Horsham KinderCare";"1355 Business Center Dr.";"Horsham";"PA";19044;"(877) 959-6679";;;
712230;35305;"Hatboro KinderCare";"378 South Warminster Rd.";"Hatboro";"PA";19040;"(877) 959-6679";;;
712161;35244;"Belmont Avenue KinderCare";"420 Belmont Ave.";"Bala Cynwyd";"PA";19004;"(877) 959-6679";;;
711569;37435;"17th Street KinderCare";"224 North 17th St.";"Allentown";"PA";18104;"(877) 959-6679";;;
711244;37090;"Crystal Christian Child Care";"900 S 5th Ave";"Lebanon";"PA";17042;"(877) 959-6679";;;
711015;35626;"Charter Lane KinderCare";"1849 Charter Lane";"Lancaster";"PA";17601;"(877) 959-6679";;;
711006;35669;"Eden Road KinderCare";"600-G Eden Rd.";"Lancaster";"PA";17601;"(877) 959-6679";;;
710991;35691;"Lancaster KinderCare";"595 Centerville Rd.";"Lancaster";"PA";17601;"(877) 959-6679";;;
710983;35727;"Willow Street KinderCare";"218 Willow Valley Lakes Dr.";"Willow Street";"PA";17584;"(877) 959-6679";;;
710828;36553;"Quincy KinderCare";"633-635 Quincy Ave.";"Scranton";"PA";18510;"(877) 959-6679";;;
710815;36530;"Scranton KinderCare";"511 Morgan Highway";"Scranton";"PA";18508;"(877) 959-6679";;;
710306;36955;"West Lake KinderCare";"4575 West Lake Rd.";"Erie";"PA";16505;"(877) 959-6679";;;
710243;36939;"Erie KinderCare";"625 Holland St.";"Erie";"PA";16501;"(877) 959-6679";;;
710166;33367;"Concordville KinderCare";"261 Brinton Lake Rd.";"Glen Mills";"PA";19342;"(877) 959-6679";;;
709986;33232;"Folcroft KinderCare";"6 School Lane";"Folcroft";"PA";19032;"(877) 959-6679";;;
709917;33170;"Brookhaven KinderCare";"201 Radio Park Lane";"Brookhaven";"PA";19015;"(877) 959-6679";;;
709796;35861;"Jonestown Road KinderCare";"6006 Jonestown Rd.";"Harrisburg";"PA";17112;"(877) 959-6679";;;
709752;35872;"Susquenhanna Twnshp KinderCare";"3701 Vartan Way";"Harrisburg";"PA";17110;"(877) 959-6679";;;
709718;35852;"Londonderry Road KinderCare";"4075 Londonderry Rd.";"Harrisburg";"PA";17109;"(877) 959-6679";;;
709595;35779;"Hershey KinderCare";"667 Cherry Dr.";"Hershey";"PA";17033;"(877) 959-6679";;;
709533;36617;"Mechanicsburg KinderCare";"335 Cumberland Pkwy";"Mechanicsburg";"PA";17055;"(877) 959-6679";;;
709495;36623;"East Pennsboro KinderCare";"730 Wertzville Rd.";"Enola";"PA";17025;"(877) 959-6679";;;
709485;36650;"Carlisle KinderCare";"14 Brookwood Ave.";"Carlisle";"PA";17013;"(877) 959-6679";;;
709443;36621;"Camp Hill KinderCare";"3715 Kohler Place";"Camp Hill";"PA";17011;"(877) 959-6679";;;
709439;36640;"21st Street KinderCare";"457 N. 21st St.";"Camp Hill";"PA";17011;"(877) 959-6679";;;
709141;34036;"Phoenixville KinderCare";"331 Schuylkill Rd.";"Phoenixville";"PA";19460;"(877) 959-6679";;;
709117;34146;"Westtown KinderCare";"400 Skiles Blvd.";"West Chester";"PA";19382;"(877) 959-6679";;;
709088;34156;"Abc Kidz Kare";"1022 Pottstown Pike";"West Chester";"PA";19380;"(877) 959-6679";;;
709067;34074;"Thorndale KinderCare";"3120 C G Zinn Rd.";"Thorndale";"PA";19372;"(877) 959-6679";;;
709044;34171;"Malvern KinderCare";"340 Central Ave.";"Malvern";"PA";19355;"(877) 959-6679";;;
708997;34093;"South Exton KinderCare";"479 Thomas Jones Way";"Exton";"PA";19341;"(877) 959-6679";;;
708989;34048;"North Exton KinderCare";"55 South Village Ave.";"Exton";"PA";19341;"(877) 959-6679";;;
708977;34072;"Downingtown KinderCare";"200 Whitford Hills Rd.";"Downingtown";"PA";19335;"(877) 959-6679";;;
708605;37564;"Cranberry KinderCare";"1321 Freedom Rd.";"Cranberry Twp";"PA";16066;"(877) 959-6679";;;
708446;36061;"Langhorne KinderCare";"390 East Maple Ave.";"Langhorne";"PA";19047;"(877) 959-6679";;;
708431;36007;"Fairless Hills KinderCare";"451 S. Olds Blvd.";"Fairless Hills";"PA";19030;"(877) 959-6679";;;
708393;36107;"Bensalem KinderCare";"3651 Street Road";"Bensalem";"PA";19020;"(877) 959-6679";;;
708383;36011;"Bristol KinderCare";"525 Veterans Highway";"Bristol";"PA";19007;"(877) 959-6679";;;
708367;36038;"Warminster KinderCare";"229 Newtown Rd.";"Warminster";"PA";18974;"(877) 959-6679";;;
708315;36167;"Richboro KinderCare";"1100 Second St. Pike";"Richboro";"PA";18954;"(877) 959-6679";;;
