"school ID";"ChildcareCenterus ID";"schood name";"addr";"addr2";"city";"state";"zip";"county";"area_code";"phone";"LocationPhone";"Email";"Director Name";"days open";"time_open";"time_close";"URL";"welcome message/school description";" programs available (200 chars max)";"Age Range";"License No";"Capacity";"Accept Subsidy (Y/N)";"Any Accreditation";"Logo url";"schools served"
"0395";777972;"The Goddard School";"92 Stratford Drive";;"Bloomingdale";"IL";"60108";;630;"8935633";6308935633;"BloomingdaleIL@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/chicago/bloomingdale-strafford-drive-il";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0327";779146;"The Goddard School";"949 Waterford Drive";;"Aurora";"IL";"60504";;630;"8988411";6308988411;"AuroraIL@goddardschools.com";;"Monday - Friday";"6:30 AM";6:00 PM;"http://www.goddardschool.com/chicago/aurora-waterford-drive-il";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0412";779331;"The Goddard School";"301 Miller Drive";;"North Aurora";"IL";"60542";;630;"9079177";6309079177;"NorthAuroraIL@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/chicago/north-aurora-miller-road-il";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0647";1092890;"The Goddard School";"8350 Lemont Road";;"Darien";"IL";"60561";;630;"9857117";6309857117;"DarienIL@goddardschools.com";;"Monday - Friday";"6:30 AM";6:00 PM;"http://www.goddardschool.com/chicago/darien-lemont-road-il";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0353";688358;"The Goddard School";"3228 Miller Road";;"Arnold";"MO";"63010";;636;"2963160";6362963160;"ArnoldMO@goddardschools.com";;"Monday - Friday";"6:30 AM";6:00 PM;"http://www.goddardschool.com/saint-louis/arnold-miller-road-mo";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0545";689318;"The Goddard School";"1513 Wentzville Parkway";;"Wentzville";"MO";"63385";;636;"3275991";6363275991;"WentzvilleMO@goddardschools.com";;"Monday - Friday";"6:00 AM";6:00 PM;"http://www.goddardschool.com/saint-louis/wentzville-parkway-mo";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0130";689852;"The Goddard School";"1157 Smizer Mill Road";;"Fenton";"MO";"63026";;636;"3437007";6363437007;"FentonMO@goddardschools.com";;"Monday - Friday";"6:30 AM";6:00 PM;"http://www.goddardschool.com/saint-louis/fenton-smizer-mill-road-mo";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0506";689319;"The Goddard School";"700 Old Salt Lick Road";;"St Peters";"MO";"63376";;636;"3970399";6363970399;"SaintPetersMO@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/saint-louis/saint-peters-old-salt-lick-road-mo";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0315";689317;"The Goddard School";"1402 Gettysburg Landing Road";;"St. Charles";"MO";"63303";;636;"4419037";6364419037;"SaintCharlesMO@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/saint-louis/saint-charles-gettysburg-landing-road-mo";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0505";689851;"The Goddard School";"1633 Kehrs Mill Road";;"Chesterfield";"MO";"63005";;636;"5190808";6365190808;"ChesterfieldMO@goddardschools.com";;"Monday - Friday";"6:30 AM";6:00 PM;"http://www.goddardschool.com/saint-louis/chesterfield-kehrs-mill-road-mo";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0300";689316;"The Goddard School";"9008 Phoenix Parkway";;"Ofallon";"MO";"63368";;636;"5618559";6365618559;"OFallonMO@goddardschools.com";;"Monday - Friday";"6:30 AM";6:00 PM;"http://www.goddardschool.com/saint-louis/o-fallon-phoenix-parkway-mo";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0565";689853;"The Goddard School";"1108 Sulphur Spring Road";;"Manchester";"MO";"63021";;636;"6867277";6366867277;"ManchesterMO@goddardschools.com";;"Monday - Friday";"6:30 AM";6:00 PM;"http://www.goddardschool.com/saint-louis/manchester-sulphur-spring-road-mo";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0440";556554;"The Goddard School";"1565 Janmar Road";;"Snellville";"GA";"30078";;678;"3440042";6783440042;"SnellvilleGA@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/atlanta/snellville-janmar-road-ga";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0278";551850;"The Goddard School";"12665 Crabapple Road";;"Alpharetta";"GA";"30004";;678;"3666161";6783666161;"Alpharetta2GA@goddardschools.com";;"Monday - Friday";"6:45 AM";6:15 PM;"http://www.goddardschool.com/atlanta/alpharetta-crabapple-road-ga";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0409";556562;"The Goddard School";"5416 Bethelview Road";;"Cumming";"GA";"30040";;678;"4555151";6784555151;"CummingGA@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/atlanta/cumming-bethelview-road-ga";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0801";556556;"The Goddard School";"4410 Johns Creek Parkway";;"Suwanee";"GA";"30024";;678;"4750701";6784750701;"Suwanee1GA@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/atlanta/suwanee-johns-creek-parkway-ga";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0642";1059838;"The Goddard School";"3401 Ernest Barrett Parkway SW";;"Marietta";"GA";"30064";;678;"5819901";6785819901;"Marietta3GA@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/atlanta/marietta-ernest-barrett-parkway-ga";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0603";;"The Goddard School";"4665 44th Avenue South";;"Fargo";"ND";"58104";;701;"4922959";7014922959;"FargoND@goddardschools.com";;"Monday - Friday";"6:30 AM";6:00 PM;"http://www.goddardschool.com/fargo/fargo-44th-avenue-nd";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0608";1050029;"The Goddard School";"2680 Pecos Ridge Parkway";;"Henderson";"NV";"89052";;702;"5660255";7025660255;"HendersonNV@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/las-vegas/henderson-pecos-ridge-parkway-nv";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0260";586237;"The Goddard School";"5001 Westone Plaza";;"Chantilly";"VA";"20151";;703;"3784088";7033784088;"Chantilly1VA@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/washington/chantilly-westone-plaza-va";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0702";586238;"The Goddard School";"601 Tavistock Drive SE";;"Leesburg";"VA";"20175";;703;"4436766";7034436766;"LeesburgVA@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/washington/leesburg-tavistock-drive-va";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0646";1053319;"The Goddard School";"12405 Cape Cod Court";;"Lake Ridge";"VA";"22192";;703;"4908553";7034908553;"LakeRidgeVA@goddardschools.com";;"Monday - Friday";"6:30 AM";6:00 PM;"http://www.goddardschool.com/washington/lake-ridge-cape-cod-court-va";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0607";;"The Goddard School";"43655 Tall Cedars Parkway";;"Chantilly";"VA";"20152";;703;"5428474";7035428474;"Chantilly2VA@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/washington/chantilly-south-riding-tall-cedars-parkway-va";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0742";586235;"The Goddard School";"5490 Staples Mill Plaza";;"Woodbridge";"VA";"22193";;703;"5831966";7035831966;"WoodbridgeVA@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/washington/woodbridge-staples-mill-plaza-va";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0728";1140730;"The Goddard School";"2400 Dulles Town Boulevard";;"Herndon";"VA";"20171";;703;"6530337";7036530337;"HerndonVA@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/washington/herndon-dulles-town-boulevard-va";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0387";586236;"The Goddard School";"42885 Orchard Oriole Drive";;"Ashburn";"VA";"20147";;703;"7238434";7037238434;"Ashburn2VA@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/washington/ashburn-belmont-greene-orchard-oriole-drive-va";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0337";586233;"The Goddard School";"45091 Research Place";;"Ashburn";"VA";"20147";;703;"7240601";7037240601;"Ashburn1VA@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/washington/ashburn-university-heights-research-place-va";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0596";973878;"The Goddard School";"1528 Providence Road S.";;"Waxhaw";"NC";"28173";;704;"2430120";7042430120;"WaxhawNC@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/charlotte/waxhaw-providence-road-nc";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0544";233691;"The Goddard School";"1004 Harvest Red Road";;"Indian Trail";"NC";"28079";;704;"2898103";7042898103;"IndianTrailNC@goddardschools.com";;"Monday - Friday";"6:30 AM";6:00 PM;"http://www.goddardschool.com/charlotte/indian-trail-harvest-red-road-nc";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0673";235080;"The Goddard School";"9631 Northeast Parkway";;"Matthews";"NC";"28105";;704;"3211310";7043211310;"MatthewsNC@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/charlotte/matthews-northeast-parkway-nc";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0720";1129048;"The Goddard School";"9534 Kincey Avenue";;"Huntersville";"NC";"28078";;704;"4893893";7044893893;"HuntersvilleNC@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/charlotte/huntersville-kincey-avenue-nc";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0359";235559;"The Goddard School";"13820 Ballantyne Corporate Place";;"Charlotte";"NC";"28277";;704;"5441998";7045441998;"Charlotte2NC@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/charlotte/charlotte-ballantyne-corporate-place-nc";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0499";242120;"The Goddard School";"179 Town Square Circle";;"Mooresville";"NC";"28117";;704;"6635006";7046635006;"MooresvilleNC@goddardschools.com";;"Monday - Friday";"6:30 AM";6:00 PM;"http://www.goddardschool.com/charlotte/mooresville-town-square-circle-nc";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0770";;"The Goddard School";"360 Coddle Market Drive NW";;"Concord";"NC";"28027";;704;"8004440";7048004440;"Concord2NC@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/charlotte/concord-coddle-market-drive-nc";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0176";241950;"The Goddard School";"18110 Manhatten Parkway";;"Cornelius";"NC";"28031";;704;"8940454";7048940454;"CorneliusNC@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/charlotte/cornelius-manhatten-parkway-nc";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0641";1032107;"The Goddard School";"10080 Edison Square Drive NW";;"Concord";"NC";"28027";;704;"9479011";7049479011;"ConcordNC@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/charlotte/concord-edison-square-drive-nc";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0479";90011;"The Goddard School";"2151 Kingsley Drive";;"Pearland";"TX";"77584";;713;"4130600";7134130600;"PearlandTX@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/houston/pearland-kingsley-drive-tx";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0285";709750;"The Goddard School";"4397 Sturbridge Drive";;"Harrisburg";"PA";"17110";;717;"5260404";7175260404;"HarrisburgPA@goddardschools.com";;"Monday - Friday";"6:00 AM";6:00 PM;"http://www.goddardschool.com/harrisburg/harrisburg-sturbridge-drive-pa";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0609";977390;"The Goddard School";"1035 Middletown Road";;"Hummelstown";"PA";"17036";;717;"5662273";7175662273;"HersheyPA@goddardschools.com";;"Monday - Friday";"6:30 AM";6:00 PM;"http://www.goddardschool.com/harrisburg/hershey-middletown-road-pa";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0182";709492;"The Goddard School";"4955 Woodland Drive";;"Enola";"PA";"17025";;717;"7283070";7177283070;"EnolaPA@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/harrisburg/enola-woodland-drive-pa";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0344";709529;"The Goddard School";"5049 Ritter Road";;"Mechanicsburg";"PA";"17055";;717;"7667680";7177667680;"MechanicsburgPA@goddardschools.com";;"Monday - Friday";"6:30 AM";6:00 PM;"http://www.goddardschool.com/harrisburg/mechanicsburg-ritter-road-pa";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0649";1094190;"The Goddard School";"88 Theater Lane";;"York";"PA";"17402";;717;"8402522";7178402522;"YorkPA@goddardschools.com";;"Monday - Friday";"6:30 AM";6:00 PM;"http://www.goddardschool.com/harrisburg/york-theater-lane-pa";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0372";848283;"The Goddard School";"8560 Scarborough Drive";;"Colorado Springs";"CO";"80920";;719;"4954432";7194954432;"ColoradoSpringsCO@goddardschools.com";;"Monday - Friday";"6:30 AM";6:00 PM;"http://www.goddardschool.com/colorado-springs/colorado-springs-scarborough-drive-co";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0734";1140936;"The Goddard School";"380 Centennial Parkway";;"Louisville";"CO";"80027";;720;"7391938";7207391938;"LouisvilleCO@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/denver/louisville-centennial-parkway-co";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0716";1140959;"The Goddard School";"4901 N. Wabash Street";;"Denver";"CO";"80238";;720;"9430672";7209430672;"StapletonCO@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/denver/stapleton-north-wabash-street-co";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0699";1094159;"The Goddard School";"400 Blue Spruce Way";;"Murrysville";"PA";"15668";;724;"2718000";7242718000;"MurrysvillePA@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/pittsburgh/murrysville-blue-spruce-way-pa";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0476";708602;"The Goddard School";"8065 Rowan Road";;"Cranberry Township";"PA";"16066";;724;"7789999";7247789999;"CranberryTwpPA@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/pittsburgh/cranberry-township-rowan-road-pa";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
