"Id";"Date";"Notes";"Link"
"EE-814";"02/15/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02152018_814_594106.pdf"
"EE-814";"11/03/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_11032017_814_579711.pdf"
"EE-814";"06/28/2017";"No deficiencies were cited on this date.";
"EE-814";"05/24/2017";"No deficiencies were cited on this date.";
"EE-814";"04/11/2017";"No deficiencies were cited on this date.";
"KDS001";"11/17/2020";"Report is not available on-line. You may contact Licensing for a hard copy.";
"KDS001";"06/02/2020";"No deficiencies were cited on this date.";
"KDS001";"03/21/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03212019_51425_636663.pdf"
"L16024";"11/18/2020";"No deficiencies were cited on this date.";
"L16024";"09/23/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_09232020_8021_680759.pdf"
"L16024";"02/20/2020";"No deficiencies were cited on this date.";
"L16024";"09/17/2019";"No deficiencies were cited on this date.";
"L16024";"04/16/2019";"No deficiencies were cited on this date.";
"L16024";"12/11/2018";"No deficiencies were cited on this date.";
"L16024";"09/24/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_09242018_8021_608797.pdf"
"L16024";"05/17/2018";"No deficiencies were cited on this date.";
"L16024";"11/28/2017";"No deficiencies were cited on this date.";
"L16024";"10/17/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_10172017_8021_591987.pdf"
"L16024";"08/24/2017";"No deficiencies were cited on this date.";
"L16024";"11/03/2016";"No deficiencies were cited on this date.";
"L16024";"11/03/2016";"No deficiencies were cited on this date.";
"L16024";"08/23/2016";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_08232016_8021_517755.pdf"
"L16024";"04/27/2016";"No deficiencies were cited on this date.";
"KLT001";"08/21/2020";"No deficiencies were cited on this date.";
"KLT001";"09/19/2019";"No deficiencies were cited on this date.";
"KLT001";"01/22/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01222019_50600_611627.pdf"
"KLT001";"08/28/2018";"No deficiencies were cited on this date.";
"KLT001";"07/05/2018";"No deficiencies were cited on this date.";
"KLT001";"03/27/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03272018_50600_554129.pdf"
"KLT001";"09/18/2017";"No deficiencies were cited on this date.";
"KLT001";"01/25/2017";"No deficiencies were cited on this date.";
"KLT001";"10/25/2016";"No deficiencies were cited on this date.";
"KLT001";"09/20/2016";"No deficiencies were cited on this date.";
"KLT001";"09/08/2016";"Report is not available on-line. You may contact Licensing for a hard copy.";
"KFH001";"10/08/2020";"No deficiencies were cited on this date.";
"KFH001";"08/13/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_08132020_775_667155.pdf"
"KFH001";"10/02/2019";"No deficiencies were cited on this date.";
"KFH001";"05/21/2019";"No deficiencies were cited on this date.";
"KFH001";"02/07/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02072019_775_635253.pdf"
"KFH001";"10/03/2018";"No deficiencies were cited on this date.";
"KFH001";"03/22/2018";"No deficiencies were cited on this date.";
"KFH001";"10/17/2017";"No deficiencies were cited on this date.";
"KFH001";"09/14/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_09142017_775_578354.pdf"
"KFH001";"03/29/2017";"No deficiencies were cited on this date.";
"KFH001";"03/02/2017";"No deficiencies were cited on this date.";
"KFH001";"12/15/2016";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12152016_775_540280.pdf"
"KFH001";"12/15/2016";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12152016_775_552431.pdf"
"KFH001";"09/15/2016";"No deficiencies were cited on this date.";
"KFH001";"08/10/2016";"No deficiencies were cited on this date.";
"KPH001";"03/08/2021";"No deficiencies were cited on this date.";
"KPH001";"10/07/2020";"No deficiencies were cited on this date.";
"KPH001";"02/05/2020";"No deficiencies were cited on this date.";
"KPH001";"08/13/2019";"No deficiencies were cited on this date.";
"KPH001";"06/13/2019";"No deficiencies were cited on this date.";
"KPH001";"02/14/2019";"No deficiencies were cited on this date.";
"KPH001";"01/15/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01152019_15719_612358.pdf"
"KPH001";"10/10/2018";"No deficiencies were cited on this date.";
"KPH001";"05/10/2018";"No deficiencies were cited on this date.";
"KPH001";"03/14/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03142018_15719_592115.pdf"
"KPH001";"03/14/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03142018_15719_595944.pdf"
"KPH001";"09/13/2017";"No deficiencies were cited on this date.";
"KPH001";"03/15/2017";"No deficiencies were cited on this date.";
"KPH001";"10/12/2016";"No deficiencies were cited on this date.";
"KPH001";"09/22/2016";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_09222016_15719_528942.pdf"
"KRB001";"10/12/2020";"No deficiencies were cited on this date.";
"KRB001";"10/07/2019";"No deficiencies were cited on this date.";
"KRB001";"05/15/2019";"No deficiencies were cited on this date.";
"KRB001";"04/24/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04242019_15342_637451.pdf"
"KRB001";"04/24/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04242019_15342_637485.pdf"
"KRB001";"03/27/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03272019_15342_635736.pdf"
"KRB001";"03/27/2019";"No deficiencies were cited on this date.";
"KRB001";"01/28/2019";"No deficiencies were cited on this date.";
"KRB001";"05/07/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05072018_15342_597388.pdf"
"KRB001";"08/15/2017";"No deficiencies were cited on this date.";
"KRB001";"05/18/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05182017_15342_556434.pdf"
"KRB001";"04/04/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04042017_15342_555891.pdf"
"KRB001";"04/04/2017";"No deficiencies were cited on this date.";
"KRB001";"05/04/2016";"No deficiencies were cited on this date.";
"KRB001";"04/11/2016";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04112016_15342_515574.pdf"
"EE-863";"12/07/2020";"No deficiencies were cited on this date.";
"EE-863";"07/13/2020";"No deficiencies were cited on this date.";
"EE-863";"01/21/2020";"No deficiencies were cited on this date.";
"EE-863";"08/08/2019";"No deficiencies were cited on this date.";
"EE-863";"04/03/2019";"No deficiencies were cited on this date.";
"EE-863";"02/18/2019";"No deficiencies were cited on this date.";
"EE-863";"01/22/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01222019_863_622971.pdf"
"EE-863";"11/13/2018";"Report is not available on-line. You may contact Licensing for a hard copy.";
"EE-863";"11/13/2018";"Report is not available on-line. You may contact Licensing for a hard copy.";
"EE-863";"06/26/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06262018_863_609358.pdf"
"EE-863";"12/06/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12062017_863_580432.pdf"
"EE-863";"06/28/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06282017_863_578866.pdf"
"EE-863";"05/10/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05102017_863_556949.pdf"
"EE-863";"01/10/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01102017_863_541664.pdf"
"EE-863";"10/17/2016";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_10172016_863_517916.pdf"
"EE-880";"02/22/2021";"No deficiencies were cited on this date.";
"EE-880";"10/26/2020";"No deficiencies were cited on this date.";
"EE-880";"01/29/2020";"No deficiencies were cited on this date.";
"EE-880";"09/26/2019";"No deficiencies were cited on this date.";
"EE-880";"03/18/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03182019_880_634559.pdf"
"EE-880";"05/15/2018";"No deficiencies were cited on this date.";
"EE-880";"03/15/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03152018_880_591495.pdf"
"EE-880";"03/29/2017";"No deficiencies were cited on this date.";
"EE-880";"03/09/2017";"No deficiencies were cited on this date.";
"EE-880";"03/01/2016";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03012016_880_512113.pdf"
"EE-880";"12/01/2015";"No deficiencies were cited on this date.";
"EE-880";"03/11/2015";"No deficiencies were cited on this date.";
"EE-880";"10/14/2014";"No deficiencies were cited on this date.";
"EE-880";"03/25/2014";"No deficiencies were cited on this date.";
"EE-880";"10/07/2013";"No deficiencies were cited on this date.";
"N14001";"02/05/2021";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02052021_4484_692808.pdf"
"N14001";"02/05/2021";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02052021_4484_697042.pdf"
"N14001";"09/21/2020";"No deficiencies were cited on this date.";
"N14001";"12/02/2019";"No deficiencies were cited on this date.";
"N14001";"06/24/2019";"No deficiencies were cited on this date.";
"N14001";"05/14/2018";"No deficiencies were cited on this date.";
"N14001";"04/09/2018";"No deficiencies were cited on this date.";
"N14001";"02/14/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02142018_4484_509016.pdf"
"N14001";"07/06/2017";"No deficiencies were cited on this date.";
"N14001";"11/30/2016";"No deficiencies were cited on this date.";
"N14001";"07/05/2016";"No deficiencies were cited on this date.";
"N14001";"07/13/2015";"No deficiencies were cited on this date.";
"N14001";"01/21/2015";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01212015_4484_501675.pdf"
"N14001";"01/21/2015";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01212015_4484_502681.pdf"
"N14001";"07/07/2014";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07072014_4484_278217.pdf"
"KLU001";"01/25/2021";"No deficiencies were cited on this date.";
"KLU001";"12/19/2019";"No deficiencies were cited on this date.";
"KLU001";"03/25/2019";"No deficiencies were cited on this date.";
"KLU001";"01/09/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01092019_52_624000.pdf"
"KLU001";"01/09/2019";"No deficiencies were cited on this date.";
"KLU001";"02/01/2018";"No deficiencies were cited on this date.";
"KLU001";"11/07/2017";"No deficiencies were cited on this date.";
"KLU001";"11/07/2017";"No deficiencies were cited on this date.";
"KLU001";"04/26/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04262017_52_556844.pdf"
"KLU001";"02/08/2017";"No deficiencies were cited on this date.";
"KLU001";"09/13/2016";"No deficiencies were cited on this date.";
"KLU001";"02/01/2016";"No deficiencies were cited on this date.";
"KLU001";"03/12/2015";"No deficiencies were cited on this date.";
"KLU001";"01/05/2015";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01052015_52_501315.pdf"
"KLU001";"10/22/2014";"No deficiencies were cited on this date.";
"KMA001";"11/17/2020";"No deficiencies were cited on this date.";
"KMA001";"01/21/2020";"No deficiencies were cited on this date.";
"KMA001";"07/17/2019";"No deficiencies were cited on this date.";
"KMA001";"03/04/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03042019_13538_635564.pdf"
"KMA001";"06/18/2018";"No deficiencies were cited on this date.";
"KMA001";"04/04/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04042018_13538_591417.pdf"
"KMA001";"07/26/2017";"No deficiencies were cited on this date.";
"KMA001";"03/23/2017";"No deficiencies were cited on this date.";
"KMA001";"09/28/2016";"No deficiencies were cited on this date.";
"KMA001";"04/20/2016";"No deficiencies were cited on this date.";
"KMA001";"04/07/2015";"No deficiencies were cited on this date.";
"KMA001";"07/28/2014";"No deficiencies were cited on this date.";
"KMA001";"04/15/2014";"No deficiencies were cited on this date.";
"KMA001";"10/14/2013";"No deficiencies were cited on this date.";
"KMA001";"09/04/2013";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_09042013_13538_267131.pdf"
"KPX001";"03/02/2021";"No deficiencies were cited on this date.";
"KPX001";"01/19/2021";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01192021_1394_695164.pdf"
"KPX001";"01/08/2020";"No deficiencies were cited on this date.";
"KPX001";"09/16/2019";"No deficiencies were cited on this date.";
"KPX001";"07/29/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07292019_1394_639468.pdf"
"KPX001";"02/14/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02142019_1394_634711.pdf"
"KPX001";"12/12/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12122018_1394_622978.pdf"
"KPX001";"08/16/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_08162018_1394_595437.pdf"
"KPX001";"01/23/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01232018_1394_580441.pdf"
"KPX001";"03/16/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03162017_1394_554937.pdf"
"KPX001";"02/06/2017";"No deficiencies were cited on this date.";
"KPX001";"11/09/2016";"No deficiencies were cited on this date.";
"KPX001";"10/17/2016";"No deficiencies were cited on this date.";
"KPX001";"05/26/2016";"No deficiencies were cited on this date.";
"KPX001";"01/05/2016";"No deficiencies were cited on this date.";
"KRV001";"10/28/2020";"No deficiencies were cited on this date.";
"KRV001";"09/16/2019";"No deficiencies were cited on this date.";
"KRV001";"09/27/2018";"No deficiencies were cited on this date.";
"KRV001";"09/11/2017";"No deficiencies were cited on this date.";
"KRV001";"04/04/2017";"No deficiencies were cited on this date.";
"KRV001";"02/21/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02212017_15715_517823.pdf"
"KRV001";"02/21/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02212017_15715_554833.pdf"
"KRV001";"10/12/2015";"No deficiencies were cited on this date.";
"KRV001";"10/28/2014";"No deficiencies were cited on this date.";
"KRV001";"09/17/2014";"Click Here *";
"KRV001";"04/01/2014";"No deficiencies were cited on this date.";
"KRV001";"04/01/2014";"No deficiencies were cited on this date.";
"KRV001";"12/16/2013";"Click Here *";
"KRV001";"12/16/2013";"Click Here *";
"KRV001";"12/16/2013";"Click Here *";
"EE-9047";"01/13/2021";"No deficiencies were cited on this date.";
"EE-9047";"07/06/2020";"No deficiencies were cited on this date.";
"EE-9047";"01/06/2020";"No deficiencies were cited on this date.";
"EE-9047";"10/07/2019";"No deficiencies were cited on this date.";
"EE-9047";"09/16/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_09162019_9047_641216.pdf"
"EE-9047";"07/15/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07152019_9047_635136.pdf"
"EE-9047";"01/08/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01082019_9047_623005.pdf"
"EE-9047";"01/10/2018";"No deficiencies were cited on this date.";
"EE-9047";"06/07/2017";"No deficiencies were cited on this date.";
"EE-9047";"03/14/2017";"No deficiencies were cited on this date.";
"EE-9047";"01/23/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01232017_9047_541700.pdf"
"EE-9047";"02/11/2016";"No deficiencies were cited on this date.";
"EE-9047";"02/11/2016";"No deficiencies were cited on this date.";
"EE-9047";"12/15/2014";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12152014_9047_501237.pdf"
"EE-9047";"06/06/2014";"No deficiencies were cited on this date.";
"EE-9125";"10/08/2020";"No deficiencies were cited on this date.";
"EE-9125";"08/12/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_08122020_9125_667167.pdf"
"EE-9125";"02/27/2020";"No deficiencies were cited on this date.";
"EE-9125";"08/29/2019";"No deficiencies were cited on this date.";
"EE-9125";"08/29/2019";"No deficiencies were cited on this date.";
"EE-9125";"04/01/2019";"No deficiencies were cited on this date.";
"EE-9125";"01/09/2019";"No deficiencies were cited on this date.";
"EE-9125";"08/31/2018";"No deficiencies were cited on this date.";
"EE-9125";"04/04/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04042018_9125_591399.pdf"
"EE-9125";"09/12/2017";"No deficiencies were cited on this date.";
"EE-9125";"07/27/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07272017_9125_579581.pdf"
"EE-9125";"04/17/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04172017_9125_554349.pdf"
"EE-9125";"06/09/2016";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06092016_9125_514865.pdf"
"EE-9125";"03/16/2016";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03162016_9125_513227.pdf"
"EE-9125";"04/09/2015";"No deficiencies were cited on this date.";
"KJ7001";"03/12/2020";"No deficiencies were cited on this date.";
"KJ7001";"09/26/2019";"No deficiencies were cited on this date.";
"KJ7001";"05/06/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05062019_15012_637930.pdf"
"KJ7001";"02/18/2019";"No deficiencies were cited on this date.";
"KJ7001";"05/24/2017";"No deficiencies were cited on this date.";
"KJ7001";"02/18/2016";"No deficiencies were cited on this date.";
"KJ7001";"02/18/2016";"No deficiencies were cited on this date.";
"KJ7001";"05/05/2015";"No deficiencies were cited on this date.";
"KJ7001";"10/16/2014";"No deficiencies were cited on this date.";
"KJ7001";"05/01/2014";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05012014_15012_278479.pdf"
"KJ7001";"05/08/2013";"No deficiencies were cited on this date.";
"KJ7001";"05/03/2012";"No deficiencies were cited on this date.";
"KJ7001";"01/17/2012";"No deficiencies were cited on this date.";
"KJ7001";"05/24/2011";"No deficiencies were cited on this date.";
"KJ7001";"11/03/2010";"No deficiencies were cited on this date.";
"V09001";"12/28/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12282020_15900_681081.pdf"
"V09001";"01/07/2020";"No deficiencies were cited on this date.";
"V09001";"07/03/2019";"No deficiencies were cited on this date.";
"V09001";"09/06/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_09062018_15900_610197.pdf"
"V09001";"06/28/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06282018_15900_597584.pdf"
"V09001";"03/27/2018";"No deficiencies were cited on this date.";
"V09001";"09/28/2017";"No deficiencies were cited on this date.";
"V09001";"08/15/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_08152017_15900_579738.pdf"
"V09001";"06/27/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06272017_15900_556250.pdf"
"V09001";"02/15/2017";"No deficiencies were cited on this date.";
"V09001";"12/20/2016";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12202016_15900_514523.pdf"
"V09001";"06/27/2016";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06272016_15900_515416.pdf"
"V09001";"02/04/2016";"No deficiencies were cited on this date.";
"V09001";"07/20/2015";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07202015_15900_504677.pdf"
"V09001";"07/20/2015";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07202015_15900_506991.pdf"
"KMD001";"01/15/2021";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01152021_13333_696531.pdf"
"KMD001";"11/02/2020";"No deficiencies were cited on this date.";
"KMD001";"06/24/2020";"No deficiencies were cited on this date.";
"KMD001";"01/08/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01082020_13333_644366.pdf"
"KMD001";"10/31/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_10312019_13333_642416.pdf"
"KMD001";"06/24/2019";"No deficiencies were cited on this date.";
"KMD001";"02/07/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02072019_13333_634942.pdf"
"KMD001";"11/09/2018";"No deficiencies were cited on this date.";
"KMD001";"10/16/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_10162018_13333_611409.pdf"
"KMD001";"04/12/2018";"No deficiencies were cited on this date.";
"KMD001";"02/19/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02192018_13333_594483.pdf"
"KMD001";"11/20/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_11202017_13333_579387.pdf"
"KMD001";"08/22/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_08222017_13333_554714.pdf"
"KMD001";"01/04/2017";"No deficiencies were cited on this date.";
"KMD001";"01/04/2017";"No deficiencies were cited on this date.";
"KMN001";"02/10/2021";"No deficiencies were cited on this date.";
"KMN001";"09/14/2020";"No deficiencies were cited on this date.";
"KMN001";"02/26/2020";"No deficiencies were cited on this date.";
"KMN001";"08/28/2019";"No deficiencies were cited on this date.";
"KMN001";"02/19/2019";"No deficiencies were cited on this date.";
"KMN001";"09/18/2018";"No deficiencies were cited on this date.";
"KMN001";"03/07/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03072018_12024_591533.pdf"
"KMN001";"09/14/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_09142017_12024_556678.pdf"
"KMN001";"03/02/2017";"No deficiencies were cited on this date.";
"KMN001";"03/07/2016";"No deficiencies were cited on this date.";
"KMN001";"09/08/2015";"No deficiencies were cited on this date.";
"KMN001";"03/03/2015";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03032015_12024_502227.pdf"
"KMN001";"02/27/2014";"Click Here *";
"KMN001";"01/15/2014";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01152014_12024_274136.pdf"
"KMN001";"04/02/2013";"No deficiencies were cited on this date.";
"KQ6001";"10/21/2020";"No deficiencies were cited on this date.";
"KQ6001";"12/17/2019";"No deficiencies were cited on this date.";
"KQ6001";"10/29/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_10292019_16239_643117.pdf"
"KQ6001";"09/04/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_09042019_16239_639446.pdf"
"KQ6001";"05/14/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05142019_16239_637954.pdf"
"KQ6001";"12/07/2018";"No deficiencies were cited on this date.";
"KQ6001";"04/25/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04252018_16239_597439.pdf"
"KQ6001";"02/27/2018";"No deficiencies were cited on this date.";
"KQ6001";"04/27/2017";"No deficiencies were cited on this date.";
"KQ6001";"11/17/2016";"No deficiencies were cited on this date.";
"KQ6001";"05/17/2016";"No deficiencies were cited on this date.";
"KQ6001";"03/16/2016";"No deficiencies were cited on this date.";
"KQ6001";"03/16/2016";"No deficiencies were cited on this date.";
"KQ6001";"05/13/2015";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05132015_16239_504919.pdf"
"KQ6001";"11/18/2014";"No deficiencies were cited on this date.";
"KS5001";"03/09/2021";"No deficiencies were cited on this date.";
"KS5001";"09/17/2020";"No deficiencies were cited on this date.";
"KS5001";"11/06/2019";"No deficiencies were cited on this date.";
"KS5001";"10/10/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_10102019_593_642801.pdf"
"KS5001";"09/18/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_09182019_593_640683.pdf"
"KS5001";"11/14/2018";"No deficiencies were cited on this date.";
"KS5001";"09/19/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_09192018_593_609776.pdf"
"KS5001";"08/06/2018";"No deficiencies were cited on this date.";
"KS5001";"04/17/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04172018_593_596754.pdf"
"KS5001";"04/17/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04172018_593_596755.pdf"
"KS5001";"12/28/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12282017_593_594710.pdf"
"KS5001";"12/04/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12042017_593_594050.pdf"
"KS5001";"08/28/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_08282017_593_578350.pdf"
"KS5001";"04/27/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04272017_593_554028.pdf"
"KS5001";"01/05/2017";"No deficiencies were cited on this date.";
"EE-987";"02/03/2021";"No deficiencies were cited on this date.";
"EE-987";"01/30/2020";"No deficiencies were cited on this date.";
"EE-987";"12/09/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12092019_987_644625.pdf"
"EE-987";"10/30/2019";"No deficiencies were cited on this date.";
"EE-987";"08/05/2019";"No deficiencies were cited on this date.";
"EE-987";"02/21/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02212019_987_624005.pdf"
"EE-987";"01/10/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01102019_987_623593.pdf"
"EE-987";"06/26/2018";"No deficiencies were cited on this date.";
"EE-987";"05/02/2018";"No deficiencies were cited on this date.";
"EE-987";"02/06/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02062018_987_580316.pdf"
"EE-987";"04/05/2017";"No deficiencies were cited on this date.";
"EE-987";"02/15/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02152017_987_552459.pdf"
"EE-987";"11/17/2016";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_11172016_987_528699.pdf"
"EE-987";"11/17/2016";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_11172016_987_529500.pdf"
"EE-987";"07/11/2016";"No deficiencies were cited on this date.";
"H17001";"10/15/2020";"No deficiencies were cited on this date.";
"H17001";"11/06/2019";"No deficiencies were cited on this date.";
"H17001";"09/11/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_09112019_16238_639449.pdf"
"H17001";"05/17/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05172019_16238_637953.pdf"
"H17001";"05/03/2018";"No deficiencies were cited on this date.";
"H17001";"02/07/2018";"No deficiencies were cited on this date.";
"H17001";"04/04/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04042017_16238_556487.pdf"
"H17001";"11/16/2016";"No deficiencies were cited on this date.";
"H17001";"05/09/2016";"No deficiencies were cited on this date.";
"H17001";"05/09/2016";"No deficiencies were cited on this date.";
"H17001";"12/17/2015";"No deficiencies were cited on this date.";
"H17001";"05/04/2015";"No deficiencies were cited on this date.";
"H17001";"10/29/2014";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_10292014_16238_282776.pdf"
