"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"details";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";;;;;"bad url?";
57311;"Stars Club House (The)";"198 Enterprise Drive";"Somerset";"KY";42501;"PULASKI";"606-678-5229";"http://ses.pulaski.schoolfusion.us/";;"The vision for Southern Elementary students is that every student is proficient and prepared for success by becoming college and career ready.

The purpose of Southern Elementary is to provide a safe, dynamic learning environment where ALL students are challenged at high levels while partnering with parents, students, and community members so they may become proficient members in our ever-changing society.";"http://ses.pulaski.schoolfusion.us/";;"8:17 am - 3:12 pm";"http://www.applitrack.com/pulaski/onlineapp/";;;"n";"n";"y";"y";"y";"y";"http://ses.pulaski.schoolfusion.us/modules/groups/homepagefiles/cms/1492393/Image/SES%20School%20pictures./Brave.png";;;;;;
57312;"The General's Kids";"435 E. Lakeshore Drive";"Burnside";"KY";42519;"PULASKI";"606-561-3679";;;;;;;;;;;;;;;;;;;;;"Y";
57313;"Memorial Childcare Center";"222 Langdon Street";"Somerset";"KY";42501;"PULASKI";"606-678-4100";;;;;;;;;;;;;;;;;;;;;;
57314;"The Corral After School Program";"107 West University Drive";"Somerset";"KY";42503;"PULASKI";"606-678-0590";"http://the-corral-childcare-program.pes.pulaski.schoolfusion.us/modules/groups/integrated_home.phtml?gid=3793739&sessionid=41a7e13adcb3b5a4ef7bcb955c5d48e7";;"
    We believe all students should be surrounded by an environment that will ensure their safety, stimulate their minds, and challenge their abilities.
    We believe in establishing high standards to ensure all students graduate college and/or career ready.
    We believe in continuous renewal to attain excellence in student achievement, and quality in system improvement for our district and schools.
    We believe in committing our resources to maximize student achievement, and student achievement is the determining factor in all decision making.
    We believe collaboration with students, faculty, staff, families and key community/state stakeholders is vital to our students' and district's success.
    We believe each and every student matters; outcomes should not be predictable by race, ethnicity, or socioeconomic status; equity is necessary for students and staff.
    We believe in the development of students’ upright character so they may become conscientious and productive citizens.
";"http://the-corral-childcare-program.pes.pulaski.schoolfusion.us/modules/groups/integrated_home.phtml?gid=3793739&sessionid=41a7e13adcb3b5a4ef7bcb955c5d48e7";;;"http://www.applitrack.com/pulaski/onlineapp/";;;"n";"n";"y";"y";"y";"y";;;;;;;
57315;"Hands On Preschool & Daycare";"2784 West Highway 80";"Somerset";"KY";42503;"PULASKI";"606-679-5135";;;;;;;;;;;;;;;;;;;;;"Y";
57323;"Little Oaks Academy";"2060 Oak Hill Road";"Somerset";"KY";42503;"PULASKI";"606-677-0440";"https://www.facebook.com/pages/Little-Oaks-Academy-Infant-Toddler-Division/149543468422982";;;"https://www.facebook.com/pages/Little-Oaks-Academy-Infant-Toddler-Division/149543468422982";"https://www.facebook.com/pages/Little-Oaks-Academy-Infant-Toddler-Division/149543468422982";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
57330;"Robertson County Head Start";"North Main Street";"Mount Olivet";"KY";41064;"ROBERTSON";"606-724-5614";;;;;;;;;;;;;;;;;;;;;"Y";
57331;"Family Life Child & Family Development Center";"4192 North Wilderness Road";"MOUNT VERNON";"KY";40456;"ROCKCASTLE";"606-256-5613";;;;;;;;;;;;;;;;;;;;;"Y";
57334;"Lisa's Little People Day Care and Learning Center";"100 Crawford Lane";"MOUNT VERNON";"KY";40456;"ROCKCASTLE";"606-256-8858";"https://www.facebook.com/pages/Lisas-Little-People-Day-Care-and-Learning-Center-Llc/393015440724478";;;"https://www.facebook.com/pages/Lisas-Little-People-Day-Care-and-Learning-Center-Llc/393015440724478";"https://www.facebook.com/pages/Lisas-Little-People-Day-Care-and-Learning-Center-Llc/393015440724478";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
57335;"Rockcastle Hospital Child Development Center";"155 High Street";"MOUNT VERNON";"KY";40456;"ROCKCASTLE";"606-256-1655";"https://www.facebook.com/pages/Rockcastle-Hospital-Child-Daycare/145427595501778";;;"https://www.facebook.com/pages/Rockcastle-Hospital-Child-Daycare/145427595501778";"https://www.facebook.com/pages/Rockcastle-Hospital-Child-Daycare/145427595501778";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
57349;"Rowan County Child Care";"455 West Sun Street";"Morehead";"KY";40351;"ROWAN";"606-784-7721";;;;;;;;;;;;;;;;;;;;;"Y";
57352;"Jamestown Head Start";"1836 South Highway 92";"Jamestown";"KY";42629;"RUSSELL";"270-343-2340";;;;;;;;;;;;;;;;;;;;;"Y";
57353;"Russell Springs Head Start";"1177 Lakeway Drive";"Russell Springs";"KY";42642;"RUSSELL";"270-866-2692";;;;;;;;;;;;;;;;;;;;;"Y";
57356;"Little Peoples Playhouse Daycare";"2142 Lakeway Drive";"Russell Springs";"KY";42642;"RUSSELL";"270-866-7995";"https://www.facebook.com/pages/Little-Peoples-Playhouse-Daycare/155147347854625";;;"https://www.facebook.com/pages/Little-Peoples-Playhouse-Daycare/155147347854625";"https://www.facebook.com/pages/Little-Peoples-Playhouse-Daycare/155147347854625";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
57360;"Another Tots Landing";"545 S. HWY 127";"Russell Springs";"KY";42642;"RUSSELL";"270-866-2211";"https://www.facebook.com/pages/Another-Tots-Landing-Day-Care/170330712980893";;;"https://www.facebook.com/pages/Another-Tots-Landing-Day-Care/170330712980893";"https://www.facebook.com/pages/Another-Tots-Landing-Day-Care/170330712980893";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
57361;"Tots' Landing, Inc";"2408 S Hwy 127";"Russell Springs";"KY";42642;"RUSSELL";"270-866-2502";;;;;;;;;;;;;;;;;;;;;"Y";
57364;"Georgetown Baptist Church Preschool";"209 South Hamilton Street";"Georgetown";"KY";40324;"SCOTT";"502-863-4608";"http://www.georgetownbaptistpreschool.com/";"georgetownbaptistpreschool@yahoo.com";"Georgetown Baptist Preschool believes in learning through play. Our child centered environment focuses on the development of the whole child. By nurturing the natural curiosity found in children, and guiding them to explore their creative potential, we have the privilege of watching them grow intellectually, socially, emotionally, and spiritually.

At Georgetown Baptist Preschool we make it our commitment to offer a wide variety of readiness experiences which help foster a love of learning that lasts a lifetime. Through music, movement, language, art, dramatic play, science, math, and literacy activities, children are given opportunities to increase independence and self-expression.
 
With a presence in the community for over 25 years, Georgetown Baptist Preschool prides itself on developing lasting relationships with the families we serve. When you enroll in our preschool, you become a part of a community of caring individuals offering support, encouragement, and friendship. Thanks to the many who continue to make our school a place where families and staff can learn and grow with one another. ";"http://www.georgetownbaptistpreschool.com/";;"8:30am-Noon       ";;"http://www.georgetownbaptistpreschool.com/Forms.html";;"n";"n";"y";"y";"n";"n";;;;;;;
57366;"First United Methodist Church Preschool Ministries";"1280 Lexington Road";"Georgetown";"KY";40324;"SCOTT";"(502) 863-0173";"http://www.umc.org/find-a-church/church/37846";"pastor@1stunitedmethodist.com";"We are a growing congregation that is intergenerational with lots of children and families! Senior Pastor Greg Gallaher has been with us since June 2007. Our attendance is averaging 325 weekly (May 2009), a 75% increase in five years. We have several staff members including a full-time associate pastor, church secretary, preschool and kindergarten director, director of music ministries, music accompanist, director of youth ministries, business manager and a pastor of congregational care.

Our Sunday services are a blend of traditional and contemporary elements. The 8:30 service is relatively small (approximately 50-60 attend). At the 11:00 (announcements begin at 10:55) about 325 attend. Sunday school begins at 9:45 with classes for all ages.";"http://www.umc.org/find-a-church/church/37846";;;;;;"n";"n";"y";"y";"n";"n";;;;;;;
57368;"CAC Scroggin Park Child Development Center";"135 Scroggin Park";"Georgetown";"KY";40324;"SCOTT";"502-868-9093";;;;;;;;;;;;;;;;;;;;;"Y";
57371;"The Crayon Box Preschool & Childcare";"205 Markham Drive";"Georgetown";"KY";40324;"SCOTT";"502-863-9282";;;;;;;;;;;;;;;;;;;;;"Y";
57372;"Check Point";"221 Oregon Street";"Georgetown";"KY";40324;"SCOTT";"502-863-9866";;;;;;;;;;;;;;;;;;;;;"Y";
57373;"Scott County High School Early Childhood Education";"1080 Cardinal Drive";"Georgetown";"KY";40324;"SCOTT";"502-863-2660Â Â";"http://www.scott.kyschools.us/school_home.aspx?schoolID=1";"jennifer.smith@scott.kyschools.us";;"http://www.scott.kyschools.us/school_home.aspx?schoolID=1";;"Morning Sessions      
8:00 a.m. to 11:00 a.m.
 
Afternoon Sessions      
12:30 p.m. to 3:30 p.m.";;"http://www.scott.kyschools.us/school_Forms.aspx?schoolid=2";"http://www.scott.kyschools.us/school_Forms.aspx?schoolid=2";"n";"n";"y";"y";"n";"n";"http://www.scott.kyschools.us/sysimages/logo.png";;;;;;
57375;"Kreative Kids";"1341 Fairfax Way";"Georgetown";"KY";40324;"SCOTT";"502-868-6789";"https://www.facebook.com/pages/Kreative-Kids/169054043108982";;;"https://www.facebook.com/pages/Kreative-Kids/169054043108982";"https://www.facebook.com/pages/Kreative-Kids/169054043108982";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
57376;"YMCA/Scott County Middle School Live Y'ers";"1036 Long Lick Pike";"Georgetown";"KY";40324;"SCOTT";"502-863-4841";;;;;;;;;;;;;;;;;;;;;"Y";
57378;"Western Elementary Literacy Roundup";"1901 Frankfort Road";"Georgetown";"KY";40324;"SCOTT";"502-863-1393";;;;;;;;;;;;;;;;;;;;;"Y";
57381;"Mona's 2 Childcare & Learning Center";"120 Pocahontas Trail";"Georgetown";"KY";40324;"SCOTT";"502-863-3750";;;;;;;;;;;;;;;;;;;;;"Y";
57383;"Northern STAR Program";"3600 Cincinnati Road";"Georgetown";"KY";40324;"SCOTT";"502-868-5007";;;;;;;;;;;;;;;;;;;;;"Y";
57386;"Stacy's Place";"529 East Washington Street";"Georgetown";"KY";40324;"SCOTT";"502-867-9988";"https://www.facebook.com/pages/Stacys-Place/137536619627824";;;"https://www.facebook.com/pages/Stacys-Place/137536619627824";"https://www.facebook.com/pages/Stacys-Place/137536619627824";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
57388;"Cubby Den";"3407 Newtown Road";"Georgetown";"KY";40324;"SCOTT";"502-863-0275";;;;;;;;;;;;;;;;;;;;;"Y";
57394;"The Montessori Experience";"221 East College St";"Georgetown";"KY";40324;"SCOTT";"208-867-0100";"https://www.facebook.com/pages/The-Montessori-Experience/257179604300610?sk=info&tab=page_info";"themontessoriexperience09@yahoo.com";"Our aim is to create peaceful children through helping the child find the love of learning. It is the goal of The Montessori Experience to encourage positive attitudes towards education and learning, to encourage independence , positive work and study habits, peaceful ways of conflict resolutions, and to foster curiosity, self discipline, and a sense of order. ";"https://www.facebook.com/pages/The-Montessori-Experience/257179604300610?sk=info&tab=page_info";"https://www.facebook.com/pages/The-Montessori-Experience/257179604300610?sk=info&tab=page_info";;;;;"n";"n";"y";"y";"n";"n";;;;;;;
57397;"Child Town Inc.";"1940 Midland Trail";"Shelbyville";"KY";40065;"SHELBY";"502-633-2050";;;;;;;;;;;;;;;;;;;;;"Y";
57398;"Shelbyville Community Day Care";"520 Mt. Eden Road";"Shelbyville";"KY";40065;"SHELBY";"502-633-6757";;;;;;;;;;;;;;;;;;;;;"Y";
57399;"Wright Child Care Program";"500 Rocket Lane";"Shelbyville";"KY";40065;"SHELBY";"502-633-5222";;;;;;;;;;;;;;;;;;;;;"Y";
57404;"Bobcat Mountain";"6725 Shelbyville Road";"Simpsonville";"KY";40067;"Simpsonville";"(502) 722-8855";;;;;;;;;;;;;;;;;;;;;"Y";
57407;"Horizons Learning Center";"5341 Taylorsville Road";"Finchville";"KY";40022;"SHELBY";"502-834-0055";"https://www.facebook.com/pages/Horizons-Learning-Center/117207461672472";;;"https://www.facebook.com/pages/Horizons-Learning-Center/117207461672472";"https://www.facebook.com/pages/Horizons-Learning-Center/117207461672472";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
57409;"Shelby County Early Head Start and Full Day Full Y";"730 Ginkgo Street";"Shelbyville";"KY";40065;"SHELBY";"502-633-7710";;;;;;;;;;;;;;;;;;;;;"Y";
57411;"Clear Creek Head Start";"279 Chapel Hill Road";"Shelbyville";"KY";40065;"SHELBY";"502-633-2363";;;;;;;;;;;;;;;;;;;;;"Y";
57412;"Kids Play Child Care";"54 Old Seven Mile Pike";"Shelbyville";"KY";40065;"SHELBY";"502-633-9663";;;;;;;;;;;;;;;;;;;;;"Y";
57415;"Creative Kids Preschool & Child Care Center";"66 Brunerstown Road";"Shelbyville";"KY";40065;"SHELBY";"502-418-6267";;;;;;;;;;;;;;;;;;;;;"Y";
57419;"Clear Creek Elementary School-Rocket Power";"279 Chapel Hill Road";"Shelbyville";"KY";40065;"SHELBY";"502-633-3452";"http://www.shelby.kyschools.us/6/Profile";;;"http://www.shelby.kyschools.us/6/Profile";;;;;;"n";"n";"y";"y";"y";"y";"http://www.shelby.kyschools.us/images/Colt.jpg";;;;;;
57420;"Heritage Elementary- Eagle Power";"8300 Frankfort Road";"Waddy";"KY";40076;"SHELBY";"502-829-5242";;;;;;;;;;;;;;;;;;;;;"Y";
57421;"Tiger Academy";"728 Ginkgo Drive";"Shelbyville";"KY";40065;"SHELBY";"502-633-4460";;;;;;;;;;;;;;;;;;;;;"Y";
57422;"Panther Power at Painted Stone Elementary";"150 Warriors Way";"Shelbyville";"KY";40065;"SHELBY";"502-647-4505";;;;;;;;;;;;;;;;;;;;;"Y";
57424;"Simpson County Head Start";"211 South Main Street";"Franklin";"KY";42134;"SIMPSON";"270-586-7716";"http://www.casoky.org/locations";"sbrooks@casoky.org";"Head Start is a child development program serving three and four year old children from primarily income-eligible families, in each of our 10-counties. Ten percent of the funded enrollment is set aside for children with documented disabilities.";"http://www.casoky.org/locations";"https://www.facebook.com/casoky";;"http://www.casoky.org/employment";;;"n";"n";"y";"y";"n";"n";"http://static1.1.sqspcdn.com/static/f/333141/14578335/1318346756123/casoky-header-logo.png?token=lX4u9KmN1GtlY2xZAOzUaajB%2FWU%3D";;;;;;
57425;"Kid's First/Early Childhood Center";"211 S. Main Street";"Franklin";"KY";42134;"SIMPSON";"270-586-2029";;;;;;;;;;;;;;;;;;;;;"Y";
57428;"Just For Kids Daycare";"109 Finn Street";"Franklin";"KY";42134;"SIMPSON";"270-598-0610";;;;;;;;;;;;;;;;;;;;;"Y";
57430;"Green Tree Child Care and Learning Center, LLC";"207 W. Madison Street";"Franklin";"KY";42134;"SIMPSON";"270-598-0071";"https://www.facebook.com/pages/Green-Tree-Childcare-Learning/111521082245555";;;"https://www.facebook.com/pages/Green-Tree-Childcare-Learning/111521082245555";"https://www.facebook.com/pages/Green-Tree-Childcare-Learning/111521082245555";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
57432;"Lillie's Wee Care";"411 Main Cross Street";"Taylorsville";"KY";40071;"SPENCER";"502-477-2566";"https://www.facebook.com/pages/Lillies-Wee-Care/166207403405042";;;"https://www.facebook.com/pages/Lillies-Wee-Care/166207403405042";"https://www.facebook.com/pages/Lillies-Wee-Care/166207403405042";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
57433;"Treehouse Learn & Play Center";"71 Ray Road";"Taylorsville";"KY";40071;"SPENCER";"502-477-5480";"https://www.facebook.com/pages/Treehouse-Learn-Play-Center/168170156528038";;;"https://www.facebook.com/pages/Treehouse-Learn-Play-Center/168170156528038";"https://www.facebook.com/pages/Treehouse-Learn-Play-Center/168170156528038";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
57434;"Training Wheels Child Care, Inc.";"18 Elk Park Drive";"Taylorsville";"KY";40071;"SPENCER";"502-477-9100";;;;;;;;;;;;;;;;;;;;;"Y";
57437;"Spencer County Head Start";"110 Reasor Avenue";"Taylorsville";"KY";40071;"SPENCER";"502-477-0301";;;;;;;;;;;;;;;;;;;;;"Y";
57444;"Taylor County Head Start";"400 By-Pass";"Campbellsville";"KY";42718;"TAYLOR";"270-789-3978";"http://lc-hs.org/";"info@lc-caa.org";" Established in 1965, Head Start promotes school readiness for children, ages three to five, in low-income families by offering educational, nutritional, health, social and other services. Head Start programs promote school readiness by enhancing the social and cognitive development of children through the provision of educational, health, nutritional, social and other services to enrolled children and families. Programs actively engage parents in their children's learning and help them in making progress toward their educational, literacy and employment goals. Significant emphasis is placed on the involvement of parents in the administration of local Head Start programs.";"http://lc-hs.org/";;;"http://www.lc-caa.org/employment/APPLICATION.pdf";;;"n";"n";"y";"y";"n";"n";;;;;;;
57447;"A Child's Workplace LLC";"15 Bennett Ln";"Campbellsville";"KY";42718;"TAYLOR";"270-849-2286";"https://www.facebook.com/pages/A-Childs-Workplace-LLC/148659701844227?sk=info&tab=page_info";;"We are a school of experiences and a child centered facility. Our curriculum is child led and our staff are experienced and credentialed.";"https://www.facebook.com/pages/A-Childs-Workplace-LLC/148659701844227?sk=info&tab=page_info";"https://www.facebook.com/pages/A-Childs-Workplace-LLC/148659701844227?sk=info&tab=page_info";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
57452;"Playschool Child Care Center";"215 Moe Lane";"Elkton";"KY";42220;"TODD";"270-265-3888";;;;;;;;;;;;;;;;;;;;;"Y";
57455;"Jelly Bean Junction Child Care Center, LLC";"809 South Main Street";"Elkton";"KY";42220;"TODD";"270-265-3033";"https://www.facebook.com/pages/Jelly-Bean-Junction-Child-Care-Center/125751114146842";;;"https://www.facebook.com/pages/Jelly-Bean-Junction-Child-Care-Center/125751114146842";"https://www.facebook.com/pages/Jelly-Bean-Junction-Child-Care-Center/125751114146842";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
57456;"Small World Day Care";"130 A American Legion Drive";"Cadiz";"KY";42211;"TRIGG";"270-522-7509";"https://www.facebook.com/pages/Small-World-Daycare-Center/163532270343163";;;"https://www.facebook.com/pages/Small-World-Daycare-Center/163532270343163";"https://www.facebook.com/pages/Small-World-Daycare-Center/163532270343163";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
57460;"Trigg Tots";"203 Main Street";"Cadiz";"KY";42211;"TRIGG";"270-522-6075";;;;;;;;;;;;;;;;;;;;;"Y";
57461;"Cadiz's"" Let's Go Play"" Academy";"130 Lone Oak Drive";"Cadiz";"KY";42211;"TRIGG";"270-522-5437";"https://www.facebook.com/LetsGoPlayKY/info?tab=page_info";"letsgoplayacademy@gmail.com";"Our goal is to love your child, teach your child life skills, educate your child from six weeks up, and teach them how to play and share with others. Taking care of children is our passion. We will offer your child a warm, loving and friendly environment. We will teach your child the skills they need to be successful in life and have great self-esteem. Coming through our door will be a great adventure in their education from infancy through pre-school. They will be ready when it's time to go to Kindergarten!";"https://www.facebook.com/LetsGoPlayKY/info?tab=page_info";"https://www.facebook.com/LetsGoPlayKY/info?tab=page_info";;;;;"y";"y";"y";"y";"n";"n";"https://scontent-sin.xx.fbcdn.net/hphotos-xfp1/v/t1.0-9/60346_331401516957269_1510255300_n.jpg?oh=423f06b07ee79bcf7c1b74a1524eb449&oe=55DB417B";;;;;;
57462;"Trimble County Head Start Program";"258 Wentworth Avenue P. O. Box 14";"Bedford";"KY";40006;"TRIMBLE";"502-255-3620";;;;;;;;;;;;;;;;;;;;;"Y";
57464;"Trimble County Preschool";"204 Mt. Pleasent, Hwy 625";"Bedford";"KY";40006;"TRIMBLE";"502-255-3620";;;;;;;;;;;;;;;;;;;;;"Y";
57465;"Mama Doll's";"1532 Stanley Avenue";"Morganfield";"KY";42437;"UNION";"270-389-4356";;;;;;;;;;;;;;;;;;;;;"Y";
57466;"APPLES FRYSC";"511 South Mart Street";"Morganfield";"KY";42437;"UNION";"270-952-3014";;;;;;;;;;;;;;;;;;;;;"Y";
57469;"God's Little Lamb's";"200 North Morgan Street";"Morganfield";"KY";42437;"UNION";"270-389-1042";"http://www.echristchurch.org/GLL";;"God's Little Lambs was formed in 1999 to minister to families that were homeless. The ministry quickly recognized that a critical step on the road to steady employment and family stability was reliable and affordable childcare.
 
God's Little Lambs now provides childcare largely for children from low-income families, allowing mothers and fathers to work, save money and support their families. Most children in low-income families have parents who are employed, but generally lower-income employees pay a higher share of their pay for childcare than upper-income families. Lower-income workers often have no paid leave. Today, qualifying families pay on a sliding scale and tuition is supplemented with scholarships.
 
The God's Little Lambs SERVE Team at Christ Church, led by George and Karen Hunsaker, wants to grow so there are more regular volunteers to read, interact with, and share easy craft projects with these precious children. Other opportunities to serve are available throughout the year. ";"http://www.echristchurch.org/GLL";;;;;;"y";"y";"y";"y";"y";"y";;;;;;;
57471;"Union County Childcare Center";"4500 US Highway 60 West";"Morganfield";"KY";42437;"UNION";"270-389-9734";;;;;;;;;;;;;;;;;;;;;"Y";
57473;"Superior Child Care";"519 North Morgan Street";"Morganfield";"KY";42437;"UNION";"270-389-0209";;;;;;;;;;;;;;;;;;;;;"Y";
57474;"Kiddie World Child Care";"125 Cedar Hill Road";"Bowling Green";"KY";42103;"WARREN";"270-843-3398";;;;;;;;;;;;;;;;;;;;;"Y";
57477;"Nana Sue's Child Care & Preschool";"1242 Magnolia Avenue";"Bowling Green";"KY";42104;"WARREN";"270-782-7271";"https://www.facebook.com/pages/Nana-Sues-Child-Care/173128396071962?rf=160601727294546";;;"https://www.facebook.com/pages/Nana-Sues-Child-Care/173128396071962?rf=160601727294546";"https://www.facebook.com/pages/Nana-Sues-Child-Care/173128396071962?rf=160601727294546";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
57480;"Potter Gray After School Program";"610 Wakefield Drive";"Bowling Green";"KY";42101;"WARREN";"270-746-2280";;;;;;;;;;;;;;;;;;;;;;
57483;"Cumberland Trace After School Program";"830 Cumberland Trace Road";"Bowling Green";"KY";42103;"WARREN";"270-781-1356";"http://www.warrencountyschools.org/13/Home";;"Welcome to CUMBERLAND TRACE ELEMENTARY SCHOOL The mission of our school is “Learning as much as we can to be the best that we can.” The CTE Vision is for all students to be “Lifelong Learners and Leaders.” We hold high standards of academic excellence as we implement new common core standards in reading/language arts, mathematics and science. Our school wide ...
";"http://www.warrencountyschools.org/13/Home";;"8:10am-3:15pm";"http://www.warrencountyschools.org/Content2/938";;"http://www.warrencountyschools.org/userfiles/1457/my%20files/handbook%2014-15.pdf?id=541861";"n";"n";"y";"y";"y";"y";;;;;;;
57485;"Richpond After School Program";"530 Richpond Road";"Bowling Green";"KY";42104;"WARREN";"270-991-5670";"http://www.warrencountyschools.org/school_home.aspx?schoolid=19";;"Rich Pond serves approximately 400 students in pre-school through sixth grade.

Our mission statement is “Inspiring Tomorrow's Leaders, Today!""

Rich Pond has earned district, state and national recognition and is committed to parental and community involvement, dedicated faculty and staff, and instructional strategies that facilitate achievement for all students.

The educational goals of the Rich Pond community are based on our Guidelines for Success:

Responsibility
Positive Attitude,
Excellence through Effort
Show Respect.


Rich Pond ensures educational equity for all students by setting high expectations for learning, responding to cultural differences and using Professional Learning Communities to drive instructional decisions for grade levels.
";"http://www.warrencountyschools.org/school_home.aspx?schoolid=19";;"8:15AM-3:15PM";"http://www.warrencountyschools.org/Content2/938";;"http://www.warrencountyschools.org/userfiles/3250/my%20files/2014%20student%20handbook.pdf?id=553455";"n";"n";"y";"y";"y";"y";;;;;;;
57487;"William H. Natcher After School Program";"1434 Cave Mill Road";"Bowling Green";"KY";42104;"WARREN";" 270-842-1364";"http://www.warrencountyschools.org/school_home.aspx?schoolid=15";;"Welcome to our school! Our school wide focus is Leadership. We will be incorporating ""The Leader in Me"" philosophy to help our students internalize the 7 Habits of Highly Effective People developed by Dr. Stephen Covey. The seven habits are: Be Proactive Begin With the End in Mind Put First Things First Think Win-Win Seek First to Understand, Then to Be Understood ... ";"http://www.warrencountyschools.org/school_home.aspx?schoolid=15";;;"http://www.warrencountyschools.org/Content2/938";;"http://www.warrencountyschools.org/userfiles/1383/my%20files/2014-2015%20district%20student%20handbook.pdf?id=538676";"n";"n";"y";"y";"y";"y";;;;;;;
57490;"Warren Elementary After School Program";"1846 Loop Drive";"Bowling Green";"KY";42101;"WARREN";"(270) 781-2385";"http://www.warrencountyschools.org/22/News/86754#sthash.EaeUNceC.dpbs";;"The mission of Warren Elementary is to set high expectations and celebrate diversity within a positive learning environment. ";"http://www.warrencountyschools.org/22/News/86754#sthash.EaeUNceC.dpbs";;;"http://www.warrencountyschools.org/Content2/938";;"http://www.warrencountyschools.org/userfiles/1383/my%20files/2014-2015%20district%20student%20handbook.pdf?id=538676";"n";"n";"y";"y";"y";"y";;;;;;;
57491;"Bristow After School Program";"6151 Louisville Road";"Bowling Green";"KY";42101;"WARREN";"270-842-1960 ";"http://www.warrencountyschools.org/school_home.aspx?schoolid=12";"kim.wolfram@warren.kyschools.us";"Our mission-- ""Preparing Today For Tomorrow's World""--is our daily focus when preparing the leaders of tomorrow!  We are also a Leader In Me school and work daily to equip our students with the seven habits of leadership! ";"http://www.warrencountyschools.org/school_home.aspx?schoolid=12";;;"http://www.warrencountyschools.org/Content2/938";;"https://docs.google.com/document/d/1p6RuDF_wfKFte8Zih1SiSDaUS75SGGKebDIfXKwFrEc/edit?pli=1";"n";"n";"y";"y";"y";"y";;;;;;;
57492;"Alvaton After School Program";"6350 Old Scottsville Road";"Alvaton";"KY";42122;"WARREN";"270-991-3426";"http://www.warrencountyschools.org/school_home.aspx?schoolid=10";;"Alvaton Elementary School is dedicated to developing life-long learners through positive relationships and high expectations that will enable each student to SOAR.";"http://www.warrencountyschools.org/school_home.aspx?schoolid=10";;;"http://www.warrencountyschools.org/Content2/938";;"http://www.warrencountyschools.org/userfiles/1383/my%20files/2014-2015%20district%20student%20handbook.pdf?id=538676";"n";"n";"y";"y";"y";"y";;;;;;;
57493;"Building Blocks Child Care";"105 Laurel Avenue";"Smiths Grove";"KY";42171;"WARREN";"270-563-2241";"https://www.facebook.com/pages/Building-Blocks-Child-Care-Center/161663647191753";;;"https://www.facebook.com/pages/Building-Blocks-Child-Care-Center/161663647191753";"https://www.facebook.com/pages/Building-Blocks-Child-Care-Center/161663647191753";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
57499;"Western Kentucky University Campus Child Care";"949 Bryant Way";"Bowling Green";"KY";42103;"WARREN";"270-746-9893";;;;;;;;;;;;;;;;;;;;;"Y";
57500;"Kids World";"160 Kelly Road";"Bowling Green";"KY";42101;"WARREN";"270-842-6915";;;;;;;;;;;;;;;;;;;;;"Y";
57506;"Richardsville After School Program";"1775 Richardsville Road";"Bowling Green";"KY";42101;"WARREN";"270-991-5633";"http://www.warrencountyschools.org/school_home.aspx?schoolid=20";;"Mission Statement:
It is the mission of the Warren County Public Schools Instructional Department to provide vision, leadership and expertise in the development of curricular and instructional initiatives that support the achievement of all Warren County Public School Students.";"http://www.warrencountyschools.org/school_home.aspx?schoolid=20";"https://www.facebook.com/richardsvillepto?fref=nf";;"http://www.warrencountyschools.org/Content2/938";;"http://www.warrencountyschools.org/school_home.aspx?schoolid=20";"n";"n";"y";"y";"y";"y";;;;;;;
57507;"Granny's Childcare & Learning Center";"3278 Nashville Road";"Bowling Green";"KY";42101;"WARREN";"270-782-8687";;;;;;;;;;;;;;;;;;;;;"Y";
57509;"Bowling Green Junior High School Youth Activities";"900 Campbell Lane";"Bowling Green";"KY";42104;"WARREN";"270-746-2290";;;;;;;;;;;;;;;;;;;;;"Y";
