"facilityGenId";"licenseNumber";"facilityName";"facilityType";"address";"address2";"city";"state";"zip";"county";"phone";"phoneTypeDesc";"email";"providerStatus";"website";"licensedCapacity";"agesServedIndicatorValue";"directorFirstName";"directorMiddleName";"directorLastName";"qrisLevel";"qrisDate";"qrisOverride";"expirationDate";"facilityLicenseType";"scheduleMonday";"scheduleMondayOpenTime";"scheduleMondayCloseTime";"scheduleTuesday";"scheduleTuesdayOpenTime";"scheduleTuesdayCloseTime";"scheduleWednesday";"scheduleWednesdayOpenTime";"scheduleWednesdayCloseTime";"scheduleThursday";"scheduleThursdayOpenTime";"scheduleThursdayCloseTime";"scheduleFriday";"scheduleFridayOpenTime";"scheduleFridayCloseTime";"scheduleSaturday";"scheduleSaturdayOpenTime";"scheduleSaturdayCloseTime";"scheduleSunday";"scheduleSundayOpenTime";"scheduleSundayCloseTime";"specialistFirstName";"specialistLastName";"specialistPhone";"specialistEmail";"isCCDF";"federalId";"federalIdName";"eppicId";"caresId";"legacyId";"dohCampId";"dohMonitoringDate";"complaintCount";"sanctionCount";"seriousIncidentCount";"injuryCount";"deathCount";"grievanceCount";"lastQrisMonitoringVisit";"updatedBy";"createDate";"caseStatus";"lastInspectionMonitoringVisit";"lastLicensingVisit";"facilityTypeDescription";"facilityTypeLongName";"facilityTypeShortName";"currentCapacity";"facilityStatus";"facilityLicenseStatus";"showRenew";"nonComplianceCount";"facilityTypeDesc";"directorTitle"
701196;"09SAI0010";"Little P's Small World Daycare, Inc.";"Child Care Center";"2201 New York Ave";" ";"Union City";"NJ";7087;"Hudson";2018203117;"Work";"littlepworld@aol.com";"Active";;30;"2 1/2 - 13 years";"Christopher";;"Acciardi";0;;0;"8/30/2022";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003296;636979;"09SAI0010";;;0;3;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";"5/6/2019";"10/8/2020";"Child Care Center";"Child Care Center";"Center";30;"Active";"Active";0;8;"Child Care Center";"Director"
701197;80400057;"Bright Star Learning Center";"Child Care Center";"51 SHERMAN PLACE";" ";"JERSEY CITY";"NJ";7307;"Hudson";2016564300;"Work";"brightstarlcenter@gmail.com";"Active";;24;"2 1/2 - 13 years";;;;0;;0;"4/10/2023";"Regular";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1018988;655005;80400057;;;0;4;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"2/4/2020";"3/10/2021";"Child Care Center";"Child Care Center";"Center";24;"Active";"Active";0;29;"Child Care Center";
701199;80900233;"Scribble Scrabble";"Child Care Center";"4409 Bergen Turnpike";" ";"North Bergen";"NJ";7047;"Hudson";2018632900;"Work";"scribblescrabble08@hotmail.com";"Active";;30;"0 - 13 years";"Yazmina";;"Guevara";1;"2019-05-08T15:58:53.053";1;"9/29/2021";"Temporary";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003299;637063;80900233;;;0;1;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"2/4/2021";"2/4/2021";"Child Care Center";"Child Care Center";"Center";30;"Active";"Active";0;26;"Child Care Center";"Director"
701200;"09BRI0003";"Bright Beginnings Too, Early Learning Center, Inc.";"Child Care Center";"6100 Monroe Place";" ";"West New York";"NJ";7093;"Hudson";2017580035;"Work";"BrightBeginning-2@verizon.net";"Active";;140;"0 - 13 years";"Lissette";;"Marinelli";1;"2018-12-15T03:00:33.557";1;"6/29/2022";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003303;636619;"09BRI0003";;;0;1;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";"6/6/2019";"11/20/2020";"Child Care Center";"Child Care Center";"Center";140;"Active";"Active";0;33;"Child Care Center";"Director"
701202;90700023;"Cradles to Crayons";"Child Care Center";"406 Communipaw Ave";" ";"Jersey City";"NJ";7304;"Hudson";2013950600;"Work";"cradlestocrayons406@gmail.com";"Active";;50;"0 - 13 years";;;;1;"2021-03-04T18:29:02.573";1;"7/10/2021";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003306;638371;90700023;;;1;1;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";"1/9/2020";"6/23/2020";"Child Care Center";"Child Care Center";"Center";50;"Active";"Active";1;52;"Child Care Center";
701204;"09SUP0002";"Supertots  Educational Center II";"Child Care Center";"167 Sterling Ave";" ";"Jersey City";"NJ";7305;"Hudson";2014339900;"Work";"supertots2002@verizon.net";"Active";;45;"0 - 13 years";"Prisca";;"Amuchienwa-Ubah";1;"2019-03-03T14:31:13.993";1;"12/12/2021";"Temporary";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003309;640158;"09SUP0002";;;0;4;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"11/21/2019";"1/27/2020";"Child Care Center";"Child Care Center";"Center";45;"Active";"Active";0;4;"Child Care Center";"Director"
701206;80800023;"CLUB ED Jewish Family Service (Horace Mann School)";"Child Care Center";"1215 83rd Street";" ";"North Bergen";"NJ";7047;"Hudson";2013590067;"Work";"suadg@jfsbergen.org";"Temporary Closure";;100;"6 - 13 years";;;;0;;0;"6/12/2021";"Temporary";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003317;638602;80800023;;;0;2;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"5/6/2019";"12/16/2020";"Child Care Center";"Child Care Center";"Center";100;"Temporary Closure";"Active";0;3;"Child Care Center";
701208;90800145;"Kids Planet Center";"Child Care Center";"226 Harrison Ave";" ";"Harrison";"NJ";7029;"Hudson";9732684851;"Work";"victoryanita17@gmail.com";"Active";;30;"0 - 13 years";"Ana M.";;"Bracamonte";0;;1;"3/9/2022";"Regular";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1003320;639794;90800145;;;1;1;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";"5/6/2019";"12/17/2020";"Child Care Center";"Child Care Center";"Center";30;"Active";"Active";0;7;"Child Care Center";"Director"
701209;111000173;"Team Walker, Inc";"Child Care Center";"264 Van Horne Sreet";" ";"Jersey City";"NJ";7304;"Hudson";2014331888;"Work";"Sharhonda@teamwalker.org";"Temporary Closure";;180;"6 - 13 years";;;;0;;0;"2/14/2022";"Temporary";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003326;640551;111000173;;;0;"None";"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"5/6/2019";"1/13/2020";"Child Care Center";"Child Care Center";"Center";180;"Temporary Closure";"Active";0;18;"Child Care Center";
701211;100300012;"Little Rainbow Day Care & Learning Center, Inc.";"Child Care Center";"1209 - 1217 43rd Street";" ";"North Bergen";"NJ";7047;"Hudson";2019020006;"Work";"denisenatal@yahoo.com";"Temporary Closure";;20;"2 1/2 - 13 years";;;;0;;0;"6/9/2021";"Temporary";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003328;640808;100300012;;;0;2;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";"2/4/2021";"2/4/2021";"Child Care Center";"Child Care Center";"Center";20;"Temporary Closure";"Active";0;77;"Child Care Center";
701213;100800146;"Early Stages Learning Center";"Child Care Center";"104 MARTIN LUTHER KING DRIVE";" ";"JERSEY CITY";"NJ";7305;"Hudson";2013602069;"Work";"earlystages1@gmail.com";"Active";;30;"0 - 13 years";"Amanda";;"Raysor";0;;0;"10/18/2022";"Regular";"Open";"07:30 AM";"06:00 PM";"Open";"07:30 AM";"06:00 PM";"Open";"07:30 AM";"06:00 PM";"Open";"07:30 AM";"06:00 PM";"Open";"07:30 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1003333;641104;100800146;;;0;2;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";"5/6/2019";"8/24/2020";"Child Care Center";"Child Care Center";"Center";30;"Active";"Active";0;20;"Child Care Center";"Director"
701217;171000286;"Jersey City Community Charter School";"Child Care Center";"128 Danforth Avenue";" ";"Jersey City";"NJ";7305;"Hudson";2014332288;"Work";"awilliams@jcccsonline.org";"Temporary Closure";;115;"2 1/2 - 13 years";"Ayana";;"Williams";0;;0;"2/13/2022";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003345;614329;171000286;;;0;"None";"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"5/6/2019";"3/19/2020";"Child Care Center";"Child Care Center";"Center";115;"Temporary Closure";"Active";0;10;"Child Care Center";"Director"
701218;"09PAL0005";"Palisade Children Center #2";"Child Care Center";"321 - 37th Street";" ";"Union City";"NJ";7087;"Hudson";2016175636;"Work";"bernardezb@aol.com";"Active";;42;"2 1/2 - 13 years";"Emma";;"Bernardez";0;;0;"6/4/2021";"Temporary";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003346;614709;"09PAL0005";;;0;1;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";;"9/28/2020";"Child Care Center";"Child Care Center";"Center";42;"Active";"Active";0;0;"Child Care Center";"Director"
701219;"09LIT0029";"Little Smiles Infant-Toddler Center";"Child Care Center";"40A - 40B Congress";" ";"Jersey City";"NJ";7307;"Hudson";2017927774;"Work";"littlesmilesjc@aol.com";"Active";;27;"0 - 13 years";"Alfredo";;"Monagas";0;;0;"5/4/2022";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003347;615156;"09LIT0029";;;0;4;"None";0;0;"None";"None";0;"Dec 15 2018  6:12PM";"Active";;"7/10/2020";"Child Care Center";"Child Care Center";"Center";27;"Active";"Active";0;0;"Child Care Center";"Director"
701220;"09HAP0002";"Happy Time Day Care Center";"Child Care Center";"18 Davis Ave";" ";"Kearny";"NJ";7032;"Hudson";2019913377;"Work";"doona24.dm@gmail.com";"Active";;54;"2 1/2 - 13 years";;;;0;;0;"5/4/2022";"Temporary";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003348;615030;"09HAP0002";;;1;3;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"5/7/2019";"12/8/2020";"Child Care Center";"Child Care Center";"Center";54;"Active";"Active";0;53;"Child Care Center";
701221;"09HAP0004";"Happy Times Day Care & Pre-K";"Child Care Center";"410 6th Street";" ";"Union City";"NJ";7087;"Hudson";2013481221;"Work";"htdaycare@yahoo.com";"Active";;60;"2 1/2 - 13 years";"Pedro";;"Menedces";1;"2018-12-15T03:00:33.557";1;"4/10/2021";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003349;614957;"09HAP0004";;;0;4;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";"5/6/2019";"2/23/2021";"Child Care Center";"Child Care Center";"Center";60;"Active";"Active";1;15;"Child Care Center";"Director"
701222;"09KID0013";"Kids World";"Child Care Center";"5818 Jefferson Street";" ";"West New York";"NJ";7093;"Hudson";2017581000;"Work";"kidsworld5818jefferson@gmail.com";"Temporary Closure";;131;"0 - 13 years";;;;1;"2019-03-03T14:31:13.993";1;"3/22/2021";"Regular";"Open";"06:00 AM";"06:00 PM";"Open";"06:00 AM";"06:00 PM";"Open";"06:00 AM";"06:00 PM";"Open";"06:00 AM";"06:00 PM";"Open";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1003350;615157;"09KID0013";;;1;3;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"12/6/2019";"10/2/2020";"Child Care Center";"Child Care Center";"Center";131;"Temporary Closure";"Active";1;6;"Child Care Center";
701223;"09MAG0004";"Magical Rainbow Preschool and Daycare Center";"Child Care Center";"6614 Broadway";" ";"West New York";"NJ";7093;"Hudson";2018696550;"Work";"magicalrain1@gmail.com";"Active";;73;"2 1/2 - 13 years";"Cynthia";;"Nunez";1;"2019-10-02T15:54:33.63";1;"5/5/2021";"Regular";"Open";"06:30 AM";"06:30 PM";"Open";"06:30 AM";"06:30 PM";"Open";"06:30 AM";"06:30 PM";"Open";"06:30 AM";"06:30 PM";"Open";"06:30 AM";"06:30 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1003351;615379;"09MAG0004";;;0;4;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";;;"Child Care Center";"Child Care Center";"Center";73;"Active";"Active";1;0;"Child Care Center";"Director"
701224;"09KID0014";"Kiddie Corner 15th Street";"Child Care Center";"427-15th Street";" ";"Union City";"NJ";7087;"Hudson";2018676915;"Work";"pedropmercedes@gmail.com";"Active";;60;"0 - 13 years";"Pedro";"P";"Mercedes";0;;1;"11/23/2021";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003352;616140;"09KID0014";;;1;4;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";"5/6/2019";"9/22/2020";"Child Care Center";"Child Care Center";"Center";60;"Active";"Active";0;58;"Child Care Center";"Director"
701225;"09ANG0004";"Angels Learning Center";"Child Care Center";"2801 Central Ave";" ";"Union City";"NJ";7087;"Hudson";2018663636;"Work";"angelslearning@hotmail.com";"Active";;31;"0 - 13 years";"Ana";;"Calles";1;"2018-12-15T03:00:33.557";1;"6/26/2021";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003353;616115;"09ANG0004";;;1;"None";"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"12/9/2019";"7/27/2020";"Child Care Center";"Child Care Center";"Center";31;"Active";"Active";1;9;"Child Care Center";"Director"
701226;"09ITT0002";"It Takes A Village II";"Child Care Center";"486 Ocean Ave";" ";"Jersey City";"NJ";7305;"Hudson";2019859555;"Work";"ittakesavillsgepreschool@gmail.com";"Active";;90;"2 1/2 - 13 years";"Andrette";"D";"Fuqua";3;"2020-11-04T16:20:13.43";1;"7/31/2021";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003354;616366;"09ITT0002";;;0;"None";"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"12/10/2019";"9/14/2020";"Child Care Center";"Child Care Center";"Center";90;"Active";"Active";1;6;"Child Care Center";"Director"
701227;"09KID0015";"Kiddie Land Learning Center";"Child Care Center";"214 61st Street";" ";"West New York";"NJ";7093;"Hudson";2017581700;"Work";"kiddielandyl@aol.com";"Active";;50;"0 - 13 years";"Yami";;"Lasval";0;;0;"9/11/2021";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003356;616859;"09KID0015";;;0;2;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"5/6/2019";"12/9/2020";"Child Care Center";"Child Care Center";"Center";50;"Active";"Active";1;10;"Child Care Center";"Director"
701228;"09PAR0002";"Parkside Pre-School";"Child Care Center";"202-206 Central Ave";" ";"Jersey City";"NJ";7307;"Hudson";2015330570;"Work";"parkside1director@gilliardgroup.com";"Active";;160;"0 - 13 years";;;;0;;0;"9/25/2021";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003357;617265;"09PAR0002";;;0;3;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";"5/30/2019";"9/15/2020";"Child Care Center";"Child Care Center";"Center";160;"Active";"Active";0;22;"Child Care Center";
701229;80800042;"St. Anthony Day Care Center";"Child Care Center";"700 Central Ave";" ";"Union City";"NJ";7087;"Hudson";2013308860;"Work";"stanthony@aol.com";"Active";;56;"2 1/2 - 13 years";"Margarity";;"Rivero";0;;0;"8/29/2021";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003358;617743;80800042;;;0;3;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";"5/6/2019";"2/23/2021";"Child Care Center";"Child Care Center";"Center";56;"Active";"Active";1;10;"Child Care Center";"Director"
701231;"09ACA0005";"Academia Learning & Day Care Center";"Child Care Center";"2900 Bergenline Ave (Rear)";" ";"Union City";"NJ";7087;"Hudson";2013481335;"Work";"aamami@aol.com";"Active";;47;"2 1/2 - 13 years";"Noelle";;"Alfonso";0;;0;"3/14/2022";"Regular";"Open";"07:30 AM";"05:30 PM";"Open";"07:30 AM";"05:30 PM";"Open";"07:30 AM";"05:30 PM";"Open";"07:30 AM";"05:30 PM";"Open";"07:30 AM";"05:30 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1003362;621372;"09ACA0005";;;0;"None";"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"5/6/2019";"2/16/2021";"Child Care Center";"Child Care Center";"Center";47;"Active";"Active";0;4;"Child Care Center";"Director"
701232;"09BRI0002";"Bright Beginnings Early Learning center";"Child Care Center";"570 - 57th Street";" ";"West New York";"NJ";7093;"Hudson";2015539033;"Work";"bright33@verizon.net";"Active";;73;"0 - 13 years";"Lissette";;"Marinelli";1;"2018-12-15T03:00:33.557";1;"4/4/2021";"Temporary";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003363;621763;"09BRI0002";;;0;1;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"3/7/2019";"6/22/2020";"Child Care Center";"Child Care Center";"Center";73;"Active";"Active";0;2;"Child Care Center";"Director"
701233;"09HAP0006";"Happy Face Day Care Center II";"Child Care Center";"379 Palisade Ave";" ";"Jersey City";"NJ";7307;"Hudson";2019635202;"Work";"facehappyii@yahoo.com";"Active";;82;"0 - 13 years";"Marly";;"Caro";0;;0;"1/18/2023";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003364;621686;"09HAP0006";;;0;2;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";"12/16/2019";"7/23/2020";"Child Care Center";"Child Care Center";"Center";82;"Active";"Active";0;14;"Child Care Center";"Director"
701234;"09CCA0001";"CCAARF International Learning Center";"Child Care Center";"163 Christopher Columbus Dr";" ";"Jersey City";"NJ";7302;"Hudson";2013691818;"Work";"internationallearningcntr@verizon.net";"Active";;18;"2 1/2 - 6 years";"Amparo";"V";"Ortega";1;"2018-12-15T03:00:33.557";1;"9/14/2022";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003366;622173;"09CCA0001";;;0;"None";"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";"5/20/2019";"9/17/2020";"Child Care Center";"Child Care Center";"Center";18;"Active";"Active";0;3;"Child Care Center";"Director"
701235;"09JER0007";"Jersey Kids";"Child Care Center";"2004-2006 NEW YORK AVE";" ";"UNION CITY";"NJ";7087;"Hudson";2018638600;"Work";"jerseykids@gmail.com";"Active";;98;"0 - 13 years";"Hersh";;"Turner";0;;0;"3/27/2021";"Temporary";"Open";"07:30 AM";"05:30 PM";"Open";"07:30 AM";"05:30 PM";"Open";"07:30 AM";"05:30 PM";"Open";"07:30 AM";"05:30 PM";"Open";"07:30 AM";"05:30 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1003367;622586;"09JER0007";;;0;1;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";"2/25/2021";"2/26/2021";"Child Care Center";"Child Care Center";"Center";98;"Active";"Active";0;51;"Child Care Center";"Director"
701236;"09TAT0002";"Tata's Kids, Inc.";"Child Care Center";"301-43rd Street";" ";"Union City";"NJ";7087;"Hudson";2018643704;"Work";"tatasdaycare@aol.com";"Active";;72;"2 1/2 - 13 years";"Ilida";;"Barrera";0;;0;"9/27/2022";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003368;623290;"09TAT0002";;;0;2;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"8/21/2019";"9/11/2020";"Child Care Center";"Child Care Center";"Center";72;"Active";"Active";0;37;"Child Care Center";"Director"
701239;"09HOP0002";"HOPES CAP,  Inc. Head Start";"Child Care Center";"301 Garden Street";" ";"Hoboken";"NJ";7030;"Hudson";2017954416;"Work";"ishaw@hopes.org";"Active";;216;"0 - 13 years";"Joselyn";;"Estevez-Vargas";1;"2018-12-15T03:00:33.557";1;"11/15/2021";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003373;624854;"09HOP0002";;;0;1;1;1;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";"5/6/2019";"9/29/2020";"Child Care Center";"Child Care Center";"Center";216;"Active";"Active";0;2;"Child Care Center";"Early Childhood Supervisor"
701240;"09HOL0003";"Hold My Hand Day Care Center";"Child Care Center";"301 - 23rd Street";" ";"Union City";"NJ";7087;"Hudson";2012235437;"Work";"holdmyhandnj@hotmail.com";"Active";;30;"2 1/2 - 13 years";"Ana";"Maria";"Flores";0;;0;"11/3/2021";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003374;624860;"09HOL0003";;;0;1;"None";0;0;"None";"None";0;"Dec 15 2018  6:12PM";"Active";"5/6/2019";"2/23/2021";"Child Care Center";"Child Care Center";"Center";30;"Active";"Active";0;8;"Child Care Center";"Director"
701241;"09HAP0007";"Happy Times Too";"Child Care Center";"910 New York Ave";" ";"Union City";"NJ";7087;"Hudson";2013480448;"Work";"bernandezb@aol.com";"Active";;70;"2 1/2 - 13 years";"Jose";;"Garcia";0;;0;"6/2/2021";"Temporary";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003375;625334;"09HAP0007";;;0;1;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";;;"Child Care Center";"Child Care Center";"Center";70;"Active";"Active";0;0;"Child Care Center";"Director"
701244;"09FUT0003";"Future Stars Daycare PreSchool";"Child Care Center";"123 Brunswick Street";" ";"Jersey City";"NJ";7302;"Hudson";2018769292;"Work";;"Active";;29;"0 - 13 years";"Ana";"C";"Cortes";0;;0;"11/18/2021";"Temporary";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003380;626109;"09FUT0003";;;0;4;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"12/23/2019";"8/11/2020";"Child Care Center";"Child Care Center";"Center";29;"Active";"Active";0;14;"Child Care Center";"Director"
701245;"09IZA0001";"Izabella Learning Center";"Child Care Center";"414 - 62nd Street";" ";"West New York";"NJ";7093;"Hudson";2016628877;"Work";"izabellalcg@ymail.com";"Active";;56;"0 - 13 years";"Yamila";;"Garcia";0;;0;"11/14/2021";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003381;626201;"09IZA0001";;;0;2;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";"5/6/2019";"11/20/2020";"Child Care Center";"Child Care Center";"Center";56;"Active";"Active";0;14;"Child Care Center";"Director"
701246;"09LIT0007";"Little Darlings";"Child Care Center";"152 48th Street";" ";"Union City";"NJ";7087;"Hudson";2012710972;"Work";"jsaltos.familyworker21@gmail.com";"Active";;81;"0 - 13 years";"Miriam";;"Quirch";0;;0;"3/13/2022";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003382;626415;"09LIT0007";;;0;2;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";"5/6/2019";"10/6/2020";"Child Care Center";"Child Care Center";"Center";81;"Active";"Active";0;39;"Child Care Center";"Director"
701247;"09ALI0001";"Alice In Wonderland";"Child Care Center";"725 - 17th Street";" ";"Union City";"NJ";7087;"Hudson";2012234488;"Work";"alexanderx325@yahoo.com";"Active";;30;"0 - 13 years";"Consuelo";;"Shenkler";0;;0;"7/6/2022";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003383;626567;"09ALI0001";;;1;"None";"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";"6/17/2019";"10/2/2020";"Child Care Center";"Child Care Center";"Center";30;"Active";"Active";0;81;"Child Care Center";"Director"
701248;"09LIT0004";"Little Angel of New Jersey, LLC";"Child Care Center";"443 - 54th Street";" ";"West New York";"NJ";7093;"Hudson";2018635593;"Work";"littleangelsnj54@gmail.com";"Active";;96;"0 - 13 years";"fidela ";;"Mercedes";0;;0;"5/17/2021";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003384;626437;"09LIT0004";;;0;1;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";"10/7/2019";"2/23/2021";"Child Care Center";"Child Care Center";"Center";96;"Active";"Active";1;39;"Child Care Center";"Director"
701249;"09LEA0010";"The Learning Zone for Infants and Toddler";"Child Care Center";"763 Ave C";" ";"Bayonne";"NJ";7002;"Hudson";2013392229;"Work";"salmaratta@aol.com";"Active";;24;"0 - 6 years";"Fran";;"Maratta";0;;0;"5/8/2021";"Temporary";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003388;627509;"09LEA0010";;;0;2;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"12/19/2019";"10/5/2020";"Child Care Center";"Child Care Center";"Center";24;"Active";"Active";0;1;"Child Care Center";"Director"
701250;"09HAP0009";"Happy Today & Bright Tomorrow, LLC";"Child Care Center";"1905-1907 Kerrigan Avenue";" ";"Union City";"NJ";7087;"Hudson";2013309040;"Work";"htbtuc@gmail.com";"Active";;48;"0 - 13 years";"Candace";"J";"Raymond";2;"2020-01-27T23:28:05.15";1;"11/26/2022";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003389;627725;"09HAP0009";;;0;1;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"10/21/2019";"3/4/2021";"Child Care Center";"Child Care Center";"Center";48;"Active";"Active";0;19;"Child Care Center";"Director"
701251;171000167;"Smiling Faces Ed Ctr";"Child Care Center";"3300 New York Ave";" ";"Union City";"NJ";7087;"Hudson";2018678690;"Work";"smilingfdc@gmail.com";"Active";;106;"2 1/2 - 13 years";"Samuel";;"Burd";0;;0;"6/29/2021";"Temporary";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1003391;634522;171000167;;;0;"None";"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Pending";"5/6/2019";"2/26/2021";"Child Care Center";"Child Care Center";"Center";106;"Active";"Active";0;12;"Child Care Center";"Director"
701252;"09ANG0001";"Lollipop Learning Center, LLC";"Child Care Center";"1015 West Street";" ";"UNION CITY";"NJ";7087;"Hudson";2018632903;"Work";;"Active";;29;"2 1/2 - 13 years";"Aramis";;"Pena";0;;0;"11/14/2022";"Regular";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1003396;634234;"09ANG0001";;;0;2;"None";0;0;"None";"None";0;"Dec 15 2018  1:58AM";"Active";"2/24/2021";"2/26/2021";"Child Care Center";"Child Care Center";"Center";29;"Active";"Active";0;24;"Child Care Center";"Volunteer"
