"ID,";"Inspection month";"Inspection url";"Note"
"05FIR0001";"2014 - December";"http://www.nj.gov/dcf/families/childcare/centers/05FIR0001dec2014.pdf";
"05FIR0001";"2013 - December";"http://www.nj.gov/dcf/families/childcare/centers/05FIR0001dec2013.pdf";
"09PEE0001";"2018 - August";"http://www.nj.gov/dcf/families/childcare/centers/09PEE0001aug2018.pdf";
"09PEE0001";"2017 - September";"http://www.nj.gov/dcf/families/childcare/centers/09PEE0001sep2017.pdf";
"09PEE0001";"2016 - November";"http://www.nj.gov/dcf/families/childcare/centers/09PEE0001nov2016.pdf";
"09PEE0001";"2016 - March";"http://www.nj.gov/dcf/families/childcare/centers/09PEE0001mar2016.pdf";
"09PEE0001";"2015 - April";"http://www.nj.gov/dcf/families/childcare/centers/09PEE0001apr2015.pdf";
"09PEE0001";"2014 - October";"http://www.nj.gov/dcf/families/childcare/centers/09Pee0001oct2014.pdf";
"09PEE0001";"2013 - July";"http://www.nj.gov/dcf/families/childcare/centers/09PEE0001jul2013.pdf";
"09PEE0001";"2013 - June";"http://www.nj.gov/dcf/families/childcare/centers/09pee0001jun2013.pdf";
"07SAI0016";"2019 - January";"http://www.nj.gov/dcf/families/childcare/centers/07SAI0016jan2019.pdf";
"07SAI0016";"2018 - June";"http://www.nj.gov/dcf/families/childcare/centers/07SAI0016jun2018.pdf";
"07SAI0016";"2017 - June";"http://www.nj.gov/dcf/families/childcare/centers/07SAI0016jun2017.pdf";
"07SAI0016";"2016 - March";"http://www.nj.gov/dcf/families/childcare/centers/07SAI0016mar2016.pdf";
"07SAI0016";"2015 - February";"http://www.nj.gov/dcf/families/childcare/centers/07SAI0016feb2015.pdf";
"07SAI0016";"2014 - December";"http://www.nj.gov/dcf/families/childcare/centers/07SAI0016dec2014.pdf";
"07SAI0016";"2014 - June";"http://www.nj.gov/dcf/families/childcare/centers/07SAI0016jun2014.pdf";
"07CHE0001";"2017 - October";"http://www.nj.gov/dcf/families/childcare/centers/07CHE0001oct2017.pdf";
"07CHE0001";"2016 - May";"http://www.nj.gov/dcf/families/childcare/centers/07CHE0001may2016.pdf";
"07CHE0001";"2015 - January";"http://www.nj.gov/dcf/families/childcare/centers/07CHE0001jan2015.pdf";
"07CHE0001";"2014 - February";"http://www.nj.gov/dcf/families/childcare/centers/07CHE0001feb2014.pdf";
"07CHE0001";"2013 - October";"http://www.nj.gov/dcf/families/childcare/centers/07CHE0001oct2013.pdf";
"02INF0004";"2017 - October";"http://www.nj.gov/dcf/families/childcare/centers/02INF0004oct2017CS.pdf";"Complaint Investigation Summary"
"02INF0004";"2017 - September";"http://www.nj.gov/dcf/families/childcare/centers/02INF0004sep2017.pdf";
"02INF0004";"2016 - July";"http://www.nj.gov/dcf/families/childcare/centers/02INF0004jul2016.pdf";
"02INF0004";"2014 - October";"http://www.nj.gov/dcf/families/childcare/centers/02INF0004oct2014.pdf";
"02INF0004";"2013 - October";"http://www.nj.gov/dcf/families/childcare/centers/02INF0004oct2013.pdf";
"02HOO0001";"2018 - November";"http://www.nj.gov/dcf/families/childcare/centers/02HOO0001nov2018.pdf";
"02HOO0001";"2017 - September";"http://www.nj.gov/dcf/families/childcare/centers/02HOO0001sep2017.pdf";
"02HOO0001";"2015 - October";"http://www.nj.gov/dcf/families/childcare/centers/02HOO0001oct2015.pdf";
"02HOO0001";"2014 - September";"http://www.nj.gov/dcf/families/childcare/centers/02HOO0001sep2014.pdf";
"02HOO0001";"2013 - January";"http://www.nj.gov/dcf/families/childcare/centers/02HOO0001jan2013.pdf";
"07CHI0005";"2018 - July";"http://www.nj.gov/dcf/families/childcare/centers/07CHI0005jul2018.pdf";
"07CHI0005";"2016 - October";"http://www.nj.gov/dcf/families/childcare/centers/07CHI0005oct2016.pdf";
"07CHI0005";"2016 - September";"http://www.nj.gov/dcf/families/childcare/centers/07CHI0005sep2016.pdf";
"07CHI0005";"2015 - March";"http://www.nj.gov/dcf/families/childcare/centers/07CHI0005mar2015.pdf";
"07CHI0005";"2013 - November";"http://www.nj.gov/dcf/families/childcare/centers/07CHI0005nov2013.pdf";
"02LEA0009";"2018 - July";"http://www.nj.gov/dcf/families/childcare/centers/02LEA0009jul2018.pdf";
"02LEA0009";"2016 - March";"http://www.nj.gov/dcf/families/childcare/centers/02LEA0009mar2016.pdf";
"02LEA0009";"2015 - May";"http://www.nj.gov/dcf/families/childcare/centers/02LEA0009may2015.pdf";
"02LEA0009";"2014 - March";"http://www.nj.gov/dcf/families/childcare/centers/02LEA0009mar2014.pdf";
"14HEA0002";"2018 - December";"http://www.nj.gov/dcf/families/childcare/centers/14HEA0002dec2018.pdf";
"14HEA0002";"2017 - September";"http://www.nj.gov/dcf/families/childcare/centers/14HEA0002sep2017.pdf";
"14HEA0002";"2017 - January";"http://www.nj.gov/dcf/families/childcare/centers/14HEA0002jan2017.pdf";
"14HEA0002";"2014 - October";"http://www.nj.gov/dcf/families/childcare/centers/14HEA0002oct2014.pdf";
"14HEA0002";"2013 - December";"http://www.nj.gov/dcf/families/childcare/centers/14HEA0002dec2013.pdf";
"14HEA0003";"2018 - June";"http://www.nj.gov/dcf/families/childcare/centers/14HEA0003jun2018.pdf";
"14HEA0003";"2018 - March";"http://www.nj.gov/dcf/families/childcare/centers/14HEA0003mar2018.pdf";
"14HEA0003";"2017 - November";"http://www.nj.gov/dcf/families/childcare/centers/14HEA0003nov2017.pdf";
"14HEA0003";"2017 - October";"http://www.nj.gov/dcf/families/childcare/centers/14HEA0003oct2017.pdf";
"14HEA0003";"2017 - March";"http://www.nj.gov/dcf/families/childcare/centers/14HEA0003mar2017.pdf";
"14HEA0003";"2016 - October";"http://www.nj.gov/dcf/families/childcare/centers/14HEA0003oct2016.pdf";
"14HEA0003";"2015 - November";"http://www.nj.gov/dcf/families/childcare/centers/14HEA0003nov2015.pdf";
"14HEA0003";"2014 - November";"http://www.nj.gov/dcf/families/childcare/centers/14HEA0003nov2014.pdf";
"14HEA0003";"2013 - August";"http://www.nj.gov/dcf/families/childcare/centers/14HEA0003aug2013.pdf";
"14HEA0003";"2013 - March";"http://www.nj.gov/dcf/families/childcare/centers/14HEA0003mar2013.pdf";
"02PON0001";"2019 - April";"http://www.nj.gov/dcf/families/childcare/centers/02PON0001apr2019.pdf";
"02PON0001";"2018 - April";"http://www.nj.gov/dcf/families/childcare/centers/02PON0001apr2018.pdf";
"02PON0001";"2017 - September";"http://www.nj.gov/dcf/families/childcare/centers/02PON0001sep2017.pdf";
"02PON0001";"2016 - December";"http://www.nj.gov/dcf/families/childcare/centers/02PON0001dec2016.pdf";
"02PON0001";"2015 - June";"http://www.nj.gov/dcf/families/childcare/centers/02PON0001jun2015.pdf";
"02PON0001";"2014 - March";"http://www.nj.gov/dcf/families/childcare/centers/02PON0001mar2014.pdf";
"02PON0001";"2012 - May";"http://www.nj.gov/dcf/families/childcare/centers/02PON0001may2012.pdf";
"13MOT0001";"2018 - September";"http://www.nj.gov/dcf/families/childcare/centers/13MOT0001sep2018.pdf";
"13MOT0001";"2017 - September";"http://www.nj.gov/dcf/families/childcare/centers/13MOT0001sep2017.pdf";
"13MOT0001";"2016 - October";"http://www.nj.gov/dcf/families/childcare/centers/13MOT0001oct2016.pdf";
"13MOT0001";"2015 - February";"http://www.nj.gov/dcf/families/childcare/centers/13MOT0001feb2015.pdf";
"13MOT0001";"2014 - October";"http://www.nj.gov/dcf/families/childcare/centers/13MOT0001oct2014.pdf";
80800018;"2019 - March";"http://www.nj.gov/dcf/families/childcare/centers/080800018mar2019.pdf";
80800018;"2018 - January";"http://www.nj.gov/dcf/families/childcare/centers/080800018jan2018.pdf";
80800018;"2017 - March";"http://www.nj.gov/dcf/families/childcare/centers/080800018mar2017.pdf";
80800018;"2016 - March";"http://www.nj.gov/dcf/families/childcare/centers/080800018mar2016.pdf";
80800018;"2014 - April";"http://www.nj.gov/dcf/families/childcare/centers/080800018apr2014.pdf";
80800018;"2014 - February";"http://www.nj.gov/dcf/families/childcare/centers/080800018feb2014.pdf";
"12MID0001";"2019 - February";"http://www.nj.gov/dcf/families/childcare/centers/12MID0001feb2019.pdf";
"12MID0001";"2018 - February";"http://www.nj.gov/dcf/families/childcare/centers/12MID0001feb2018.pdf";
"12MID0001";"2017 - August";"http://www.nj.gov/dcf/families/childcare/centers/12MID0001aug2017.pdf";
"12MID0001";"2016 - May";"http://www.nj.gov/dcf/families/childcare/centers/12MID0001may2016.pdf";
"12MID0001";"2015 - January";"http://www.nj.gov/dcf/families/childcare/centers/12MID0001jan2015.pdf";
"12MID0001";"2014 - January";"http://www.nj.gov/dcf/families/childcare/centers/12MID0001jan2014.pdf";
"16ABC0004";"2018 - July";"http://www.nj.gov/dcf/families/childcare/centers/16ABC0004jul2018.pdf";
"16ABC0004";"2017 - November";"http://www.nj.gov/dcf/families/childcare/centers/16ABC0004nov2017.pdf";
"16ABC0004";"2015 - December";"http://www.nj.gov/dcf/families/childcare/centers/16ABC0004dec2015.pdf";
"16ABC0004";"2015 - February";"http://www.nj.gov/dcf/families/childcare/centers/16ABC0004feb2015.pdf";
"16ABC0004";"2013 - August";"http://www.nj.gov/dcf/families/childcare/centers/16ABC0004aug2013.pdf";
"16ABC0004";"2012 - December";"http://www.nj.gov/dcf/families/childcare/centers/16ABC0004dec2012.pdf";
"02ABC0001";"2018 - December";"http://www.nj.gov/dcf/families/childcare/centers/02ABC0001dec2018.pdf";
"02ABC0001";"2018 - January";"http://www.nj.gov/dcf/families/childcare/centers/02ABC0001jan2018CS.pdf";"Complaint Investigation Summary"
"02ABC0001";"2017 - December";"http://www.nj.gov/dcf/families/childcare/centers/02ABC0001dec2017.pdf";
"02ABC0001";"2016 - October";"http://www.nj.gov/dcf/families/childcare/centers/02ABC0001oct2016.pdf";
"02ABC0001";"2015 - March";"http://www.nj.gov/dcf/families/childcare/centers/02ABC0001mar2015.pdf";
"02ABC0001";"2014 - March";"http://www.nj.gov/dcf/families/childcare/centers/02ABC0001mar2014.pdf";
"02ABC0001";"2013 - September";"http://www.nj.gov/dcf/families/childcare/centers/02ABC0001sep2013.pdf";
"16ABC0006";"2018 - July";"http://www.nj.gov/dcf/families/childcare/centers/16ABC0006jul2018.pdf";
"16ABC0006";"2017 - November";"http://www.nj.gov/dcf/families/childcare/centers/16ABC0006nov2017.pdf";
"16ABC0006";"2015 - December";"http://www.nj.gov/dcf/families/childcare/centers/16ABC0006dec2015.pdf";
"16ABC0006";"2015 - February";"http://www.nj.gov/dcf/families/childcare/centers/16ABC0006feb2015.pdf";
"16ABC0006";"2013 - August";"http://www.nj.gov/dcf/families/childcare/centers/16ABC0006aug2013.pdf";
"16ABC0001";"2018 - July";"http://www.nj.gov/dcf/families/childcare/centers/16ABC0001jul2018.pdf";
"16ABC0001";"2017 - July";"http://www.nj.gov/dcf/families/childcare/centers/16ABC0001jul2017.pdf";
"16ABC0001";"2016 - April";"http://www.nj.gov/dcf/families/childcare/centers/16ABC0001apr2016.pdf";
"16ABC0001";"2014 - October";"http://www.nj.gov/dcf/families/childcare/centers/16ABC0001oct2014.pdf";
"12KID0008";"2019 - January";"http://www.nj.gov/dcf/families/childcare/centers/12kid0008jan2019.pdf";
"12KID0008";"2018 - December";"http://www.nj.gov/dcf/families/childcare/centers/12KID0008dec2018CS.pdf";"Complaint Investigation Summary"
"12KID0008";"2018 - June";"http://www.nj.gov/dcf/families/childcare/centers/12KID0008jun2018.pdf";
"12KID0008";"2017 - March";"http://www.nj.gov/dcf/families/childcare/centers/12KID0008mar2017.pdf";
"12KID0008";"2016 - May";"http://www.nj.gov/dcf/families/childcare/centers/12KID0008may2016.pdf";
"12KID0008";"2015 - July";"http://www.nj.gov/dcf/families/childcare/centers/12KID0008jul2015.pdf";
"12KID0008";"2014 - January";"http://www.nj.gov/dcf/families/childcare/centers/12KID0008jan2014.pdf";
"12KID0008";"2012 - June";"http://www.nj.gov/dcf/families/childcare/centers/12KID0008jun2012.pdf";
"09ALP0002";"2018 - December";"http://www.nj.gov/dcf/families/childcare/centers/09ALP0002dec2018.pdf";
"09ALP0002";"2017 - October";"http://www.nj.gov/dcf/families/childcare/centers/09ALP0002oct2017CS.pdf";"Complaint Investigation Summary"
"09ALP0002";"2017 - May";"http://www.nj.gov/dcf/families/childcare/centers/09ALP0002may2017.pdf";
"09ALP0002";"2016 - February";"http://www.nj.gov/dcf/families/childcare/centers/09ALP0002feb2016.pdf";
"09ALP0002";"2015 - May";"http://www.nj.gov/dcf/families/childcare/centers/09ALP0002may2015.pdf";
"09ALP0002";"2014 - July";"http://www.nj.gov/dcf/families/childcare/centers/09ALP0002jul2014.pdf";
80800264;"2018 - November";"http://www.nj.gov/dcf/families/childcare/centers/080800264nov2018.pdf";
80800264;"2018 - August";"http://www.nj.gov/dcf/families/childcare/centers/080800264aug2018.pdf";
80800264;"2017 - August";"http://www.nj.gov/dcf/families/childcare/centers/080800264aug2017.pdf";
80800264;"2015 - November";"http://www.nj.gov/dcf/families/childcare/centers/080800264nov2015.pdf";
80800264;"2014 - April";"http://www.nj.gov/dcf/families/childcare/centers/080800264apr2014.pdf";
80800264;"2012 - December";"http://www.nj.gov/dcf/families/childcare/centers/080800264dec2012.pdf";
"21FOR0001";"2019 - April";"http://www.nj.gov/dcf/families/childcare/centers/21FOR0001apr2019.pdf";
"21FOR0001";"2018 - October";"http://www.nj.gov/dcf/families/childcare/centers/21FOR0001oct2018.pdf";
"21FOR0001";"2017 - December";"http://www.nj.gov/dcf/families/childcare/centers/21FOR0001dec2017.pdf";
"21FOR0001";"2016 - December";"http://www.nj.gov/dcf/families/childcare/centers/21FOR0001dec2016.pdf";
"21FOR0001";"2015 - October";"http://www.nj.gov/dcf/families/childcare/centers/21FOR0001oct2015.pdf";
"21FOR0001";"2014 - June";"http://www.nj.gov/dcf/families/childcare/centers/21FOR0001jun2014.pdf";
"21FOR0001";"2012 - December";"http://www.nj.gov/dcf/families/childcare/centers/21FOR0001dec2012.pdf";
"21FOR0001";"2012 - November";"http://www.nj.gov/dcf/families/childcare/centers/21FOR0001nov2012.pdf";
"09PRE0006";"2018 - October";"http://www.nj.gov/dcf/families/childcare/centers/09PRE0006oct2018.pdf";
"09PRE0006";"2017 - August";"http://www.nj.gov/dcf/families/childcare/centers/09PRE0006aug2017.pdf";
"09PRE0006";"2017 - June";"http://www.nj.gov/dcf/families/childcare/centers/09PRE0006jun2017.pdf";
"09PRE0006";"2015 - September";"http://www.nj.gov/dcf/families/childcare/centers/09PRE0006sep2015.pdf";
"09PRE0006";"2014 - May";"http://www.nj.gov/dcf/families/childcare/centers/09PRE0006may2014.pdf";
"14CHI0009";"2018 - October";"http://www.nj.gov/dcf/families/childcare/centers/14CHI0009oct2018.pdf";
"14CHI0009";"2017 - December";"http://www.nj.gov/dcf/families/childcare/centers/14CHI0009dec2017.pdf";
"14CHI0009";"2016 - June";"http://www.nj.gov/dcf/families/childcare/centers/14CHI0009jun2016.pdf";
"14CHI0009";"2015 - October";"http://www.nj.gov/dcf/families/childcare/centers/14CHI0009oct2015.pdf";
"14CHI0009";"2014 - June";"http://www.nj.gov/dcf/families/childcare/centers/14CHI0009jun2014.pdf";
110100070;"2019 - April";"http://www.nj.gov/dcf/families/childcare/centers/110100070apr2019.pdf";
110100070;"2018 - September";"http://www.nj.gov/dcf/families/childcare/centers/110100070sep2018.pdf";
110100070;"2016 - December";"http://www.nj.gov/dcf/families/childcare/centers/110100070dec2016.pdf";
110100070;"2016 - April";"http://www.nj.gov/dcf/families/childcare/centers/110100070apr2016.pdf";
110100070;"2015 - January";"http://www.nj.gov/dcf/families/childcare/centers/110100070jan2015.pdf";
110100070;"2013 - October";"http://www.nj.gov/dcf/families/childcare/centers/110100070oct2013.pdf";
"20LIN0001";"2018 - July";"http://www.nj.gov/dcf/families/childcare/centers/20LIN0001jul2018.pdf";
"20LIN0001";"2017 - November";"http://www.nj.gov/dcf/families/childcare/centers/20LIN0001nov2017.pdf";
"20LIN0001";"2017 - March";"http://www.nj.gov/dcf/families/childcare/centers/20LIN0001mar2017.pdf";
"20LIN0001";"2016 - February";"http://www.nj.gov/dcf/families/childcare/centers/20LIN0001feb2016.pdf";
"20LIN0001";"2014 - December";"http://www.nj.gov/dcf/families/childcare/centers/20LIN0001dec2014.pdf";
"20LIN0001";"2014 - August";"http://www.nj.gov/dcf/families/childcare/centers/20LIN0001aug2014.pdf";
"07FUT0004";"2018 - March";"http://www.nj.gov/dcf/families/childcare/centers/07FUT0004mar2018.pdf";
"07FUT0004";"2017 - March";"http://www.nj.gov/dcf/families/childcare/centers/07FUT0004mar2017.pdf";
"07FUT0004";"2015 - December";"http://www.nj.gov/dcf/families/childcare/centers/07FUT0004dec2015.pdf";
"07FUT0004";"2015 - February";"http://www.nj.gov/dcf/families/childcare/centers/07FUT0004feb2015.pdf";
"07FUT0004";"2014 - April";"http://www.nj.gov/dcf/families/childcare/centers/07FUT0004apr2014.pdf";
"07FUT0004";"2013 - July";"http://www.nj.gov/dcf/families/childcare/centers/07FUT0004jul2013.pdf";
"20ECY0002";"2018 - October";"http://www.nj.gov/dcf/families/childcare/centers/20ECY0002oct2018.pdf";
"20ECY0002";"2018 - September";"http://www.nj.gov/dcf/families/childcare/centers/20ECY0002sep2018.pdf";
"20ECY0002";"2017 - October";"http://www.nj.gov/dcf/families/childcare/centers/20ECY0002oct2017.pdf";
"20ECY0002";"2017 - March";"http://www.nj.gov/dcf/families/childcare/centers/20ECY0002mar2017CS.pdf";"Complaint Investigation Summary"
"20ECY0002";"2017 - February";"http://www.nj.gov/dcf/families/childcare/centers/20ECY0002feb2017.pdf";
"20ECY0002";"2016 - July";"http://www.nj.gov/dcf/families/childcare/centers/20ECY0002jul2016.pdf";
"20ECY0002";"2014 - December";"http://www.nj.gov/dcf/families/childcare/centers/20ECY0002dec2014.pdf";
"20ECY0002";"2013 - May";"http://www.nj.gov/dcf/families/childcare/centers/20ECY0002may2013.pdf";
"18JEW0002";"2019 - January";"http://www.nj.gov/dcf/families/childcare/centers/18JEW0002jan2019.pdf";
"18JEW0002";"2018 - June";"http://www.nj.gov/dcf/families/childcare/centers/18JEW0002jun2018.pdf";
"18JEW0002";"2017 - July";"http://www.nj.gov/dcf/families/childcare/centers/18JEW0002jul2017.pdf";
"18JEW0002";"2016 - January";"http://www.nj.gov/dcf/families/childcare/centers/18JEW0002jan2016.pdf";
"18JEW0002";"2015 - July";"http://www.nj.gov/dcf/families/childcare/centers/18JEW0002jul2015.pdf";
"18JEW0002";"2014 - June";"http://www.nj.gov/dcf/families/childcare/centers/18JEW0002jun2014.pdf";
"18JEW0002";"2013 - March";"http://www.nj.gov/dcf/families/childcare/centers/18JEW0002mar2013.pdf";
"09PAL0003";"2019 - April";"http://www.nj.gov/dcf/families/childcare/centers/09PAL0003apr2019.pdf";
"09PAL0003";"2016 - March";"http://www.nj.gov/dcf/families/childcare/centers/09PAL0003mar2016.pdf";
"09PAL0003";"2015 - August";"http://www.nj.gov/dcf/families/childcare/centers/09PAL0003aug2015.pdf";
"09PAL0003";"2014 - November";"http://www.nj.gov/dcf/families/childcare/centers/09PAL0003nov2014.pdf";
"09PAL0003";"2013 - April";"http://www.nj.gov/dcf/families/childcare/centers/09PAL0003apr2013.pdf";
"09PAL0005";"2016 - October";"http://www.nj.gov/dcf/families/childcare/centers/09PAL0005oct2016.pdf";
"09PAL0005";"2015 - September";"http://www.nj.gov/dcf/families/childcare/centers/09PAL0005sep2015.pdf";
"09PAL0005";"2014 - July";"http://www.nj.gov/dcf/families/childcare/centers/09PAL0005jul2014.pdf";
"09PAL0005";"2014 - January";"http://www.nj.gov/dcf/families/childcare/centers/09PAL0005jan2014.pdf";
"09PAL0007";"2016 - December";"http://www.nj.gov/dcf/families/childcare/centers/09PAL0007dec2016CS.pdf";"Complaint Investigation Summary"
"09PAL0007";"2016 - October";"http://www.nj.gov/dcf/families/childcare/centers/09PAL0007oct2016.pdf";
"09PAL0007";"2016 - July";"http://www.nj.gov/dcf/families/childcare/centers/09PAL0007jul2016.pdf";
"09PAL0007";"2015 - August";"http://www.nj.gov/dcf/families/childcare/centers/09PAL0007aug2015.pdf";
"09PAL0007";"2013 - August";"http://www.nj.gov/dcf/families/childcare/centers/09PAL0007aug2013.pdf";
"13KID0007";"2019 - March";"http://www.nj.gov/dcf/families/childcare/centers/13KID0007mar2019.pdf";
"13KID0007";"2018 - March";"http://www.nj.gov/dcf/families/childcare/centers/13KID0007mar2018.pdf";
"13KID0007";"2018 - March";"http://www.nj.gov/dcf/families/childcare/centers/13KID0007mar2018CS.pdf";"Complaint Investigation Summary"
"13KID0007";"2016 - September";"http://www.nj.gov/dcf/families/childcare/centers/13KID0007sep2016.pdf";
"13KID0007";"2016 - March";"http://www.nj.gov/dcf/families/childcare/centers/13KID0007mar2016.pdf";
"13KID0007";"2015 - January";"http://www.nj.gov/dcf/families/childcare/centers/13KID0007jan2015.pdf";
"13KID0007";"2013 - October";"http://www.nj.gov/dcf/families/childcare/centers/13KID0007oct2013.pdf";
"07KID0011";"2019 - January";"http://www.nj.gov/dcf/families/childcare/centers/07KID0011jan2019.pdf";
"07KID0011";"2018 - June";"http://www.nj.gov/dcf/families/childcare/centers/07KID0011jun2018.pdf";
"07KID0011";"2015 - September";"http://www.nj.gov/dcf/families/childcare/centers/07KID0011sep2015.pdf";
"07KID0011";"2014 - January";"http://www.nj.gov/dcf/families/childcare/centers/07KID0011jan2014.pdf";
"07KID0011";"2013 - July";"http://www.nj.gov/dcf/families/childcare/centers/07KID0011jul2013.pdf";
"20HOL0002";"2018 - May";"http://www.nj.gov/dcf/families/childcare/centers/20HOL0002may2018.pdf";
"20HOL0002";"2017 - March";"http://www.nj.gov/dcf/families/childcare/centers/20HOL0002mar2017.pdf";
"20HOL0002";"2015 - May";"http://www.nj.gov/dcf/families/childcare/centers/20HOL0002may2015.pdf";
"20HOL0002";"2014 - April";"http://www.nj.gov/dcf/families/childcare/centers/20HOL0002apr2014.pdf";
"20HOL0002";"2012 - April";"http://www.nj.gov/dcf/families/childcare/centers/20HOL0002apr2012.pdf";
"01ADV0001";"2018 - October";"http://www.nj.gov/dcf/families/childcare/centers/01ADV0001oct2018cs.pdf";"Complaint Investigation Summary"
"01ADV0001";"2018 - August";"http://www.nj.gov/dcf/families/childcare/centers/01ADV0001aug2018CS.pdf";"Complaint Investigation Summary"
"01ADV0001";"2018 - April";"http://www.nj.gov/dcf/families/childcare/centers/01ADV0001apr2018.pdf";
"01ADV0001";"2018 - April";"http://www.nj.gov/dcf/families/childcare/centers/01ADV0001apr2018CS.pdf";"Complaint Investigation Summary"
"01ADV0001";"2017 - June";"http://www.nj.gov/dcf/families/childcare/centers/01ADV0001jun2017.pdf";
"01ADV0001";"2017 - June";"http://www.nj.gov/dcf/families/childcare/centers/01ADV0001jun2017CS.pdf";"Complaint Investigation Summary"
"01ADV0001";"2017 - March";"http://www.nj.gov/dcf/families/childcare/centers/01ADV0001mar2017CS.pdf";"Complaint Investigation Summary"
"01ADV0001";"2016 - October";"http://www.nj.gov/dcf/families/childcare/centers/01ADV0001oct2016.pdf";
"01ADV0001";"2016 - June";"http://www.nj.gov/dcf/families/childcare/centers/01ADV0001jun2016.pdf";
"01ADV0001";"2016 - February";"http://www.nj.gov/dcf/families/childcare/centers/01ADV0001feb2016.pdf";
"01ADV0001";"2015 - May";"http://www.nj.gov/dcf/families/childcare/centers/01ADV0001may2015.pdf";
"01ADV0001";"2014 - April";"http://www.nj.gov/dcf/families/childcare/centers/01ADV0001apr2014.pdf";
"01ADV0001";"2013 - November";"http://www.nj.gov/dcf/families/childcare/centers/01ADV0001nov2013.pdf";
"21LIB0001";"2018 - July";"http://www.nj.gov/dcf/families/childcare/centers/21LIB0001jul2018.pdf";
"21LIB0001";"2017 - April";"http://www.nj.gov/dcf/families/childcare/centers/21LIB0001APR2017.pdf";
"21LIB0001";"2016 - August";"http://www.nj.gov/dcf/families/childcare/centers/21LIB0001aug2016.pdf";
"21LIB0001";"2015 - August";"http://www.nj.gov/dcf/families/childcare/centers/21LIB0001aug2015.pdf";
"21LIB0001";"2013 - August";"http://www.nj.gov/dcf/families/childcare/centers/21LIB0001aug2013.pdf";
"02GRO0002";"2018 - July";"http://www.nj.gov/dcf/families/childcare/centers/02GRO0002jul2018.pdf";
"02GRO0002";"2017 - June";"http://www.nj.gov/dcf/families/childcare/centers/02GRO0002jun2017.pdf";
"02GRO0002";"2016 - July";"http://www.nj.gov/dcf/families/childcare/centers/02GRO0002jul2016.pdf";
"02GRO0002";"2015 - November";"http://www.nj.gov/dcf/families/childcare/centers/02GRO0002nov2015.pdf";
"02GRO0002";"2014 - December";"http://www.nj.gov/dcf/families/childcare/centers/02GRO0002dec2014.pdf";
"02GRO0002";"2013 - August";"http://www.nj.gov/dcf/families/childcare/centers/02GRO0002aug2013.pdf";
"02SAD0007";"2018 - May";"http://www.nj.gov/dcf/families/childcare/centers/02SAD0007may2018.pdf";
"02SAD0007";"2017 - February";"http://www.nj.gov/dcf/families/childcare/centers/02SAD0007feb2017.pdf";
"02SAD0007";"2017 - February";"http://www.nj.gov/dcf/families/childcare/centers/02SAD0007feb2017CS.pdf";"Complaint Investigation Summary"
"02SAD0007";"2016 - April";"http://www.nj.gov/dcf/families/childcare/centers/02SAD0007apr2016.pdf";
"02SAD0007";"2015 - October";"http://www.nj.gov/dcf/families/childcare/centers/02SAD0007oct2015.pdf";
"02SAD0007";"2014 - October";"http://www.nj.gov/dcf/families/childcare/centers/02SAD0007oct2014.pdf";
"02SAD0007";"2013 - June";"http://www.nj.gov/dcf/families/childcare/centers/02SAD0007jun2013.pdf";
"15TRE0001";"2019 - January";"http://www.nj.gov/dcf/families/childcare/centers/15TRE0001jan2019.pdf";
"15TRE0001";"2017 - December";"http://www.nj.gov/dcf/families/childcare/centers/15TRE0001dec2017CS.pdf";"Complaint Investigation Summary"
"15TRE0001";"2017 - November";"http://www.nj.gov/dcf/families/childcare/centers/15TRE0001nov2017.pdf";
"15TRE0001";"2017 - March";"http://www.nj.gov/dcf/families/childcare/centers/15TRE0001mar2017.pdf";
"15TRE0001";"2016 - February";"http://www.nj.gov/dcf/families/childcare/centers/15TRE0001feb2016.pdf";
"15TRE0001";"2014 - January";"http://www.nj.gov/dcf/families/childcare/centers/15TRE0001jan2014.pdf";
"04LAB0002";"2018 - October";"http://www.nj.gov/dcf/families/childcare/centers/04LAB0002oct2018.pdf";
"04LAB0002";"2016 - July";"http://www.nj.gov/dcf/families/childcare/centers/04LAB0002jul2016.pdf";
"04LAB0002";"2014 - November";"http://www.nj.gov/dcf/families/childcare/centers/04LAB0002nov2014.pdf";
"04LAB0002";"2013 - July";"http://www.nj.gov/dcf/families/childcare/centers/04LAB0002jul2013.pdf";
"08KID0006";"2018 - March";"http://www.nj.gov/dcf/families/childcare/centers/08KID0006mar2018.pdf";
"08KID0006";"2017 - June";"http://www.nj.gov/dcf/families/childcare/centers/08KID0006jun2017.pdf";
"08KID0006";"2016 - November";"http://www.nj.gov/dcf/families/childcare/centers/08KID0006nov2016.pdf";
"08KID0006";"2015 - March";"http://www.nj.gov/dcf/families/childcare/centers/08KID0006mar2015.pdf";
"08KID0006";"2015 - February";"http://www.nj.gov/dcf/families/childcare/centers/08KID0006feb2015.pdf";
"08KID0006";"2014 - September";"http://www.nj.gov/dcf/families/childcare/centers/08KID0006sep2014.pdf";
"12LEA0003";"2019 - February";"http://www.nj.gov/dcf/families/childcare/centers/12LEA0003feb2019.pdf";
"12LEA0003";"2017 - November";"http://www.nj.gov/dcf/families/childcare/centers/12LEA0003nov2017.pdf";
"12LEA0003";"2017 - September";"http://www.nj.gov/dcf/families/childcare/centers/12LEA0003sep2017.pdf";
