"facilityGenId";"licenseNumber";"facilityName";"facilityType";"address";"address2";"city";"state";"zip";"county";"phone";"phoneTypeDesc";"email";"providerStatus";"website";"licensedCapacity";"agesServedIndicatorValue";"directorFirstName";"directorMiddleName";"directorLastName";"qrisLevel";"qrisDate";"qrisOverride";"expirationDate";"facilityLicenseType";"scheduleMonday";"scheduleMondayOpenTime";"scheduleMondayCloseTime";"scheduleTuesday";"scheduleTuesdayOpenTime";"scheduleTuesdayCloseTime";"scheduleWednesday";"scheduleWednesdayOpenTime";"scheduleWednesdayCloseTime";"scheduleThursday";"scheduleThursdayOpenTime";"scheduleThursdayCloseTime";"scheduleFriday";"scheduleFridayOpenTime";"scheduleFridayCloseTime";"scheduleSaturday";"scheduleSaturdayOpenTime";"scheduleSaturdayCloseTime";"scheduleSunday";"scheduleSundayOpenTime";"scheduleSundayCloseTime";"specialistFirstName";"specialistLastName";"specialistPhone";"specialistEmail";"isCCDF";"federalId";"federalIdName";"eppicId";"caresId";"legacyId";"dohCampId";"dohMonitoringDate";"complaintCount";"sanctionCount";"seriousIncidentCount";"injuryCount";"deathCount";"grievanceCount";"lastQrisMonitoringVisit";"updatedBy";"createDate";"caseStatus";"lastInspectionMonitoringVisit";"lastLicensingVisit";"facilityTypeDescription";"facilityTypeLongName";"facilityTypeShortName";"currentCapacity";"facilityStatus";"facilityLicenseStatus";"showRenew";"nonComplianceCount";"facilityTypeDesc";"directorTitle"
703950;"08JUS0015";"Just Kids - Logan Elementary";"Child Care Center";"110 School Lane";" ";"Swedesboro";"NJ";8085;"Gloucester";8569052045;"Center Mobile Phone";"justkids@archwayprograms.org";"Active";;60;"6 - 13 years";;;;0;;0;"12/28/2024";"Regular";"Open";"03:00 PM";"06:00 PM";"Open";"03:00 PM";"06:00 PM";"Open";"03:00 PM";"06:00 PM";"Open";"03:00 PM";"06:00 PM";"Open";"03:30 PM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1013223;646696;"08JUS0015";;;0;1;"None";0;0;"None";"None";0;;"Pending";"10/22/2021";"8/8/2022";"Child Care Center";"Child Care Center";"Center";60;"Active";"Active";0;17;"Child Care Center";
703953;120900141;"Without Walls Preschool and Daycare";"Child Care Center";"351 High Street";" ";"Westville";"NJ";8093;"Gloucester";8566024036;"Work";"kristi@withoutwallselc.com";"Active";;165;"0 - 13 years";"Kristi";"Lynn";"Dickinson";0;;0;"8/20/2025";"Regular";"Open";"06:30 AM";"06:00 PM";"Open";"06:00 AM";"06:30 PM";"Open";"06:30 AM";"06:00 PM";"Open";"06:30 AM";"06:00 PM";"Open";"06:30 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1013266;646699;120900141;;;4;"None";"None";0;0;"None";"None";0;;"Active";"6/22/2023";"6/22/2023";"Child Care Center";"Child Care Center";"Center";165;"Active";"Active";0;42;"Child Care Center";
704084;130600025;"Kids Choice";"Child Care Center";"416 Westminster Blvd";" ";"Turnersville";"NJ";8012;"Gloucester";8563166375;"Work";"kidschoicewt@comcast.net";"Active";;100;"6 - 13 years";;;;0;;0;"8/19/2025";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1013714;647150;130600025;;;0;"None";"None";0;0;"None";"None";0;;"Active";"5/3/2022";"5/3/2022";"Child Care Center";"Child Care Center";"Center";100;"Active";"Active";0;4;"Child Care Center";
704171;"08SHA0001";"Shady Lane Child Development Center";"Child Care Center";"256 County House Rd";" ";"Clarksboro";"NJ";8020;"Gloucester";8562248701;"Work";"kbaker@gcianj.com";"Active";;199;"0 - 13 years";"Kelly";;"Shields";0;;0;"8/19/2024";"Temporary";"Open";"06:30 AM";"06:00 PM";"Open";"06:30 AM";"06:00 PM";"Open";"06:30 AM";"06:00 PM";"Open";"06:30 AM";"06:00 PM";"Open";"06:30 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1014023;647463;"08SHA0001";;;0;1;"None";0;0;"None";"None";0;;"Pending";"5/16/2023";"5/16/2023";"Child Care Center";"Child Care Center";"Center";199;"Active";"Active";0;12;"Child Care Center";"Director"
704590;140600173;"Just Kids - National Park Elementary School";"Child Care Center";"516 Lakehurst Ave";" ";"National Park";"NJ";8063;"Gloucester";8569052054;"Center Mobile Phone";"justkids@archwayprograms.org";"Active";;30;"6 - 13 years";;;;1;"2019-02-17T15:10:45.867";1;"7/31/2026";"Regular";"Open";"03:00 PM";"06:00 PM";"Open";"03:00 PM";"06:00 PM";"Open";"03:00 PM";"06:00 PM";"Open";"03:00 PM";"06:00 PM";"Open";"03:00 PM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1015087;648655;140600173;;;0;"None";1;1;0;"None";"None";0;;"Active";"4/28/2023";"4/28/2023";"Child Care Center";"Child Care Center";"Center";30;"Active";"Active";0;11;"Child Care Center";
704596;140400261;"Kids Choice";"Child Care Center";"95 Altair Dr";" ";"Turnersville";"NJ";8012;"Gloucester";6092800232;"Work";"kidschoicewt@comcast.net";"Active";;70;"6 - 13 years";;;;0;;0;"8/26/2026";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1015095;648812;140400261;;;0;"None";"None";0;0;"None";"None";0;;"Active";"6/5/2023";"6/5/2023";"Child Care Center";"Child Care Center";"Center";70;"Active";"Active";0;2;"Child Care Center";
704601;140400262;"Kids Choice";"Child Care Center";"200 Hurffville-Grenloch Road";" ";"Sewell";"NJ";8080;"Gloucester";8563166375;"Work";"kidschoicewt@comcast.net";"Active";;60;"6 - 13 years";;;;0;;0;"8/26/2026";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1015103;648682;140400262;;;0;"None";"None";0;0;"None";"None";0;;"Active";"6/1/2023";"6/1/2023";"Child Care Center";"Child Care Center";"Center";60;"Active";"Active";0;1;"Child Care Center";
704604;140400260;"Kids Choice";"Child Care Center";"236 Hurffville Rd";" ";"Sewell";"NJ";8080;"Gloucester";8563166375;"Work";"kidschoicewt@comcast.net";"Active";"https://www.kidschoicewt.com";70;"6 - 13 years";;;;0;;0;"8/26/2026";"Regular";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1015123;648685;140400260;;;0;"None";"None";0;0;"None";"None";0;;"Active";"5/30/2023";"5/30/2023";"Child Care Center";"Child Care Center";"Center";70;"Active";"Active";0;2;"Child Care Center";
704763;"08ALP0002";"Blooming Buds Learning Center";"Child Care Center";"700 2nd Street Suites A And B";" ";"Swedesboro";"NJ";8085;"Gloucester";8562417611;"Work";"bloomingbuds@comcast.net";"Active";;47;"0 - 13 years";"Alicia";;"Brainard";2;"2019-05-04T07:13:20.077";1;"1/28/2025";"Regular";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1015389;649034;"08ALP0002";;;5;4;2;2;0;"None";"None";0;;"Inactive";"6/13/2023";"6/13/2023";"Child Care Center";"Child Care Center";"Center";55;"Active";"Active";0;22;"Child Care Center";"Director"
705106;140800283;"Children of America Sewell, LLC";"Child Care Center";"263 Blackwood Barnsboro Rd";" ";"Sewell";"NJ";8080;"Gloucester";8562457090;"Work";"coasewellnj@childrenofamerica.com";"Active";;186;"0 - 13 years";;;;1;"2022-11-22T17:48:21.8";1;"3/31/2024";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1015895;649687;140800283;;;11;"None";"None";0;0;"None";"None";0;;"Active";"7/27/2023";"7/27/2023";"Child Care Center";"Child Care Center";"Center";186;"Active";"Active";0;134;"Child Care Center";
705216;"08COU0001";"Country Acres Private Preschool";"Child Care Center";"1880 Glassboro Rd";" ";"Williamstown";"NJ";8094;"Gloucester";8568810400;"Work";"kldpartners@verizon.net";"Active";;27;"2 1/2 - 13 years";"Kathleen";"M";"Butler";0;;0;"6/18/2024";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1016050;649912;"08COU0001";;;0;2;"None";0;0;"None";"None";0;;"Pending";"5/27/2022";"8/1/2022";"Child Care Center";"Child Care Center";"Center";27;"Active";"Active";0;11;"Child Care Center";
705705;"08BEA0001";"Beacon Academy";"Child Care Center";"570 D Egg Harbor Rd";"Harbor Pavilions";"Sewell";"NJ";8080;"Gloucester";8565826199;"Work";"beacon2023@yahoo.com";"Active";;158;"0 - 13 years";"Maureen";;"Severino";0;;1;"8/12/2024";"Temporary";"Open";"06:30 AM";"06:00 PM";"Open";"06:30 AM";"06:00 PM";"Open";"06:30 AM";"06:00 PM";"Open";"06:30 AM";"06:00 PM";"Open";"06:30 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1016781;651098;"08BEA0001";;;1;2;"None";0;0;"None";"None";0;;"Pending";"6/14/2023";"7/13/2023";"Child Care Center";"Child Care Center";"Center";158;"Active";"Active";0;32;"Child Care Center";"Director"
705895;160100049;"The Learning Experience";"Child Care Center";"1351 Tanyard Road";" ";"Sewell";"NJ";8080;"Gloucester";8564157434;"Work";"sewell@tlechildcare.com";"Active";;161;"0 - 13 years";"Stephanie";;"Richman";1;"2022-09-30T19:32:49.407";0;"3/10/2025";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1017087;651522;160100049;;;1;"None";1;1;0;"None";"None";0;;"Active";"3/9/2023";"3/9/2023";"Child Care Center";"Child Care Center";"Center";161;"Active";"Active";0;7;"Child Care Center";
706045;"08CHI0004";"Children's Garden Christian Nursery & Preschool";"Child Care Center";"1644 N Main Street";" ";"Williamstown";"NJ";8094;"Gloucester";8567284535;"Work";"childrensgarden2@comcast.net";"Active";;58;"2 1/2 - 6 years";"Karen";;"Mucci";0;;0;"9/6/2025";"Regular";"Open";"08:30 AM";"01:30 PM";"Open";"08:30 AM";"01:30 PM";"Open";"08:30 AM";"01:30 PM";"Open";"08:30 AM";"01:30 PM";"Open";"08:30 AM";"01:30 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1017291;651859;"08CHI0004";;;0;"None";"None";0;0;"None";"None";0;;"Pending";"5/17/2022";"6/9/2022";"Child Care Center";"Child Care Center";"Center";58;"Active";"Active";0;21;"Child Care Center";"Director"
706194;160600220;"Just Kids - Parkview Elementary School";"Child Care Center";"101 Birch Avenue";" ";"Westville";"NJ";8093;"Gloucester";8569052061;"Center Mobile Phone";"justkids@archwayprograms.org";"Active";;30;"6 - 13 years";;;;1;"2019-02-17T15:10:45.867";1;"8/18/2025";"Regular";"Open";"03:15 PM";"06:00 PM";"Open";"03:15 PM";"06:00 PM";"Open";"03:15 PM";"06:00 PM";"Open";"03:15 PM";"06:00 PM";"Open";"03:15 PM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1017563;652289;160600220;;;0;"None";"None";0;0;"None";"None";0;;"Active";"5/10/2022";"5/10/2022";"Child Care Center";"Child Care Center";"Center";30;"Active";"Active";0;9;"Child Care Center";
706220;160700064;"Spartan Care - Oak Valley Elementary School";"Child Care Center";"525 College Boulevard";" ";"Wenonah";"NJ";8090;"Gloucester";8562322700;"Work";"mills.d@deptfordschools.org";"Active";;60;"6 - 13 years";"Danielle";;"Mills";0;;0;"12/22/2023";"Temporary";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1017599;652359;160700064;;;0;"None";"None";0;0;"None";"None";0;;"Pending";"9/20/2022";"9/20/2022";"Child Care Center";"Child Care Center";"Center";60;"Active";"Active";0;14;"Child Care Center";"Director"
706221;160700065;"Spartan Care - Pine Acres Elementary School";"Child Care Center";"720 Purdue Avenue";" ";"Wenonah";"NJ";8090;"Gloucester";8562322700;"Work";"Mills.d@deptfordschools.org";"Active";;60;"2 1/2 - 6 years";"Kristie";;"Thomas";0;;1;"12/22/2023";"Temporary";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1017600;652360;160700065;;;0;"None";"None";0;0;"None";"None";0;;"Pending";"9/16/2022";"9/16/2022";"Child Care Center";"Child Care Center";"Center";60;"Active";"Active";0;14;"Child Care Center";
706222;160600072;"Comet Care";"Child Care Center";"1771 Old Man's Creek Road";" ";"Woolwich";"NJ";8085;"Gloucester";8564674091;"Work";"emission@comcast.net";"Active";;100;"6 - 13 years";"Eileen";;"Mission";0;;0;"9/1/2025";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1017601;652361;160600072;;;0;"None";"None";0;0;"None";"None";0;;"Pending";"5/24/2022";"5/24/2022";"Child Care Center";"Child Care Center";"Center";100;"Active";"Active";0;8;"Child Care Center";
706223;160600073;"Comet Care";"Child Care Center";"601 Auburn Avenue";" ";"Swedesboro";"NJ";8085;"Gloucester";6099229353;"Work";"emission@comcast.net";"Active";;40;"6 - 13 years";"Eileen";;"Mission";0;;0;"9/1/2025";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1017602;652362;160600073;;;0;"None";"None";0;0;"None";"None";0;;"Pending";"5/24/2022";"5/24/2022";"Child Care Center";"Child Care Center";"Center";40;"Active";"Active";0;7;"Child Care Center";
706224;160600071;"Comet Care";"Child Care Center";"15 Fredrick Boulevard";" ";"Woolwich";"NJ";8085;"Gloucester";8564674091;"Work";"emission@comcast.net";"Active";;100;"6 - 13 years";"Eileen";;"Mission";0;;0;"9/1/2025";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1017603;652363;160600071;;;0;"None";"None";0;0;"None";"None";0;;"Pending";"5/24/2022";"5/24/2022";"Child Care Center";"Child Care Center";"Center";100;"Active";"Active";0;9;"Child Care Center";
706304;160600201;"Kids Choice at Grenloch Early Learning Center";"Child Care Center";"251 Woodbury-Turnersville Road";" ";"Sewell";"NJ";8080;"Gloucester";8563166375;"Work";"kidschoicewt@comcast.net";"Active";;41;"6 - 13 years";;;;0;;0;"9/29/2025";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1017716;652584;160600201;;;0;"None";"None";0;0;"None";"None";0;;"Active";"6/16/2022";"6/16/2022";"Child Care Center";"Child Care Center";"Center";41;"Active";"Active";0;4;"Child Care Center";
706452;80300184;"The Early Learning Academy";"Child Care Center";"20 Cobblestone Lane";" ";"Westville";"NJ";8093;"Gloucester";8568538822;"Work";"annecondella@gmail.com";"Active";;130;"0 - 6 years";"Anne";"M";"Condella";2;"2019-03-03T14:31:13.993";1;"8/15/2024";"Temporary";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1017925;652960;80300184;;;0;2;3;3;0;"None";"None";0;;"Pending";"6/22/2023";"7/31/2023";"Child Care Center";"Child Care Center";"Center";150;"Active";"Active";0;40;"Child Care Center";"Director"
706513;161000064;"Golden Gate Wenonah";"Child Care Center";"645 Georgetown Road";" ";"Wenonah";"NJ";8090;"Gloucester";8564646865;"Work";"goldengatecdc@aol.com";"Active";;106;"0 - 13 years";"Sakira";"Jenene";"Mayes";1;"2019-02-07T21:11:08.563";1;"12/5/2023";"Temporary";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1018006;653131;161000064;;;2;"None";"None";0;0;"None";"None";0;;"Pending";"10/12/2022";"2/28/2023";"Child Care Center";"Child Care Center";"Center";106;"Active";"Active";0;42;"Child Care Center";"Director"
706856;170100099;"Spartan Care - Shady Lane (Deptford Twp BOE)";"Child Care Center";"130 Peach Street";" ";"Westville";"NJ";8093;"Gloucester";8562322700;"Work";"mills.d@deptford.k12.nj.us";"Active";;70;"6 - 13 years";"Danielle";;"Mills";0;;0;"8/31/2023";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1018487;654127;170100099;;;0;"None";1;1;0;"None";"None";0;;"Pending";"6/12/2023";"6/12/2023";"Child Care Center";"Child Care Center";"Center";70;"Active";"Active";0;12;"Child Care Center";
706857;170100100;"Spartan Care - Good Intent (Deptford twp BOE)";"Child Care Center";"1555 Good Intent Road";" ";"Deptford";"NJ";8096;"Gloucester";8562322700;"Work";"mills.d@deptfordschools.org";"Active";;50;"6 - 13 years";"Danielle";;"Mills";0;;0;"8/31/2023";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1018488;654128;170100100;;;0;"None";1;1;0;"None";"None";0;;"Pending";"6/9/2023";"6/9/2023";"Child Care Center";"Child Care Center";"Center";50;"Active";"Active";0;23;"Child Care Center";
706910;170800057;"The Growing Palace";"Child Care Center";"672 Main Street";" ";"Sewell";"NJ";8080;"Gloucester";8562923473;"Center Phone";"mylittletoddlers@gmail.com";"Active";;50;"0 - 13 years";"Drexann";;"Fields";1;"2019-02-17T15:10:45.867";1;"9/25/2023";"Regular";"Open";"06:00 AM";"04:00 AM";"Open";"06:00 AM";"04:00 AM";"Open";"06:00 AM";"04:00 AM";"Open";"06:00 AM";"04:00 AM";"Open";"06:00 AM";"04:00 AM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1018555;654270;170800057;;;3;"None";"None";0;0;"None";"None";0;;"Pending";"7/25/2023";"7/25/2023";"Child Care Center";"Child Care Center";"Center";50;"Active";"Active";0;65;"Child Care Center";
707114;"08KIN0007";"KinderCare Learning Center #1815";"Child Care Center";"1603 Center Square Rd";" ";"Logan Township";"NJ";8085;"Gloucester";8562411307;"Work";"MaGardner@kindercare.com";"Active";;131;"0 - 13 years";"Mary";"E.";"Gardner";0;;0;"11/17/2023";"Regular";"Open";"06:30 AM";"06:00 PM";"Open";"06:30 AM";"06:00 PM";"Open";"06:30 AM";"06:00 PM";"Open";"06:30 AM";"06:00 PM";"Open";"06:30 AM";"06:00 PM";"Open";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1018892;654889;"08KIN0007";;;0;2;"None";0;0;"None";"None";0;;"Pending";"11/4/2022";"12/22/2023";"Child Care Center";"Child Care Center";"Center";131;"Active";"Active";1;14;"Child Care Center";
707117;"08KIN0001";"KinderCare Learning Center #643";"Child Care Center";"456 Hurffville-Cross Keys Rd";" ";"Sewell";"NJ";8080;"Gloucester";8565895119;"Work";"300643@klcorp.com";"Active";;92;"0 - 13 years";"Sarah";;"Neagley";0;;0;"9/23/2024";"Regular";"Open";"06:30 AM";"06:00 PM";"Open";"06:30 AM";"06:00 PM";"Open";"06:30 AM";"06:00 PM";"Open";"06:30 AM";"06:00 PM";"Open";"06:30 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1018895;654891;"08KIN0001";;;8;"None";11;11;0;"None";"None";0;;"Active";"7/27/2023";"7/27/2023";"Child Care Center";"Child Care Center";"Center";92;"Active";"Active";0;73;"Child Care Center";
707272;180300146;"Spartan Care - Lake Tract School - Deptford Twp. BOE";"Child Care Center";"690 Iszard Road";" ";"Deptford";"NJ";8096;"Gloucester";8562322700;"Work";"mills.d@deptford.k12.nj.us";"Active";;60;"6 - 13 years";"Danielle";;"Mills";0;;0;"5/4/2024";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1019126;655257;180300146;;;0;"None";"None";0;0;"None";"None";0;;"Active";"12/15/2022";"12/15/2022";"Child Care Center";"Child Care Center";"Center";60;"Active";"Active";0;3;"Child Care Center";
707274;180300145;"Spartan Care - Central School - Deptford Twp. BOE";"Child Care Center";"1040 Monmouth Rd";" ";"Deptford";"NJ";8096;"Gloucester";8562322700;"Work";"mills.d@deptford.k12.nj.us";"Active";;60;"6 - 13 years";"Danielle";;"Mills";0;;0;"5/4/2024";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1019128;655259;180300145;;;0;"None";"None";0;0;"None";"None";0;;"Active";"12/16/2022";"12/16/2022";"Child Care Center";"Child Care Center";"Center";60;"Active";"Active";0;3;"Child Care Center";
707412;180500181;"Kids Choice-Radix Elementary";"Child Care Center";"363 Radix Road";" ";"Williamstown";"NJ";8094;"Gloucester";8563166375;"Work";"kidschoicewt@comcast.net";"Active";;100;"6 - 13 years";"Kim";;"Greer";0;;0;"7/26/2024";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1019320;655650;180500181;;;0;"None";"None";0;0;"None";"None";0;;"Pending";"12/14/2022";"12/14/2022";"Child Care Center";"Child Care Center";"Center";100;"Active";"Active";0;5;"Child Care Center";"Director"
707413;180500179;"Kids Choice-Oak Knoll Elementary";"Child Care Center";"23 Bodine Avenue";" ";"Williamstown";"NJ";8094;"Gloucester";8563166375;"Work";"kidschoicewt@comcast.net";"Active";;100;"2 1/2 - 13 years";;;;0;;0;"7/26/2024";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1019321;655651;180500179;;;0;"None";"None";0;0;"None";"None";0;;"Pending";"12/14/2022";"12/14/2022";"Child Care Center";"Child Care Center";"Center";100;"Active";"Active";0;5;"Child Care Center";
707414;180500180;"Kids Choice-Whitehall Elementary";"Child Care Center";"161 Whitehall Road";" ";"Williamstown";"NJ";8094;"Gloucester";8563166375;"Work";"kidschoicewt@comcast.net";"Active";;100;"2 1/2 - 13 years";"Kim";;"Greer";0;;0;"7/26/2024";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1019322;655652;180500180;;;0;"None";"None";0;0;"None";"None";0;;"Pending";"12/14/2022";"12/14/2022";"Child Care Center";"Child Care Center";"Center";100;"Active";"Active";0;5;"Child Care Center";"Director"
708693;"08CHI0005";"Children's Montessori Schoolhouse";"Child Care Center";"730 Barlow Ave";" ";"West Deptford";"NJ";8096;"Gloucester";8568480922;"Work";"tammy@cmsnj.com";"Active";;30;"2 1/2 - 6 years";"Tamara";;"DiGirolamo";0;;0;"8/26/2025";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;"08CHI0005";;;0;"None";"None";0;0;"None";"None";0;;"Active";"6/28/2022";"9/30/2022";"Child Care Center";"Child Care Center";"Center";30;"Active";"Active";0;8;"Child Care Center";"Director"
708705;"08GLA0008";"Glassboro HeadStart Center";"Child Care Center";"35 Sewell St";" ";"Glassboro";"NJ";8028;"Gloucester";8563072299;"Work";"nbrown@gatewaycap.org";"Active";;98;"0 - 6 years";"Nikiemma";;"Brown";1;"2017-11-06T02:38:06.72";1;"12/15/2023";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;"08GLA0008";;;0;19;"None";0;0;"None";"None";0;;"Pending";"5/27/2022";"12/6/2022";"Child Care Center";"Child Care Center";"Center";98;"Active";"Active";0;14;"Child Care Center";"Director"
708707;"08GOD0002";"The Goddard School";"Child Care Center";"233 N Main Street";" ";"Mullica Hill";"NJ";8062;"Gloucester";8564784045;"Work";"mullicahillnj@goddardschools.com";"Active";;120;"0 - 13 years";"Jasmine";;"Page";0;;0;"12/31/2024";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;"08GOD0002";;;3;2;1;1;0;"None";"None";0;;"Pending";"5/5/2023";"5/5/2023";"Child Care Center";"Child Care Center";"Center";120;"Active";"Active";0;24;"Child Care Center";"Director"
708728;"08KID0006";"Kiddie Garden Preschool, Inc.";"Child Care Center";"510 Heron Drive";"Suites 111 - 112";"Logan Township";"NJ";8085;"Gloucester";8562412878;"Work";"kiddiegarden1@yahoo.com";"Active";;72;"2 1/2 - 6 years";"Sharon";;"Erdmann";0;;0;"5/19/2024";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;"08KID0006";;;0;1;"None";0;0;"None";"None";0;;"Pending";"10/25/2022";"10/25/2022";"Child Care Center";"Child Care Center";"Center";72;"Active";"Active";0;3;"Child Care Center";
708744;"08PAR0002";"Parents Time Out at Kemble Church";"Child Care Center";"19 S Broad Street";" ";"Woodbury";"NJ";8096;"Gloucester";8568451627;"Work";"pto-director@kembleumc.org";"Active";;35;"0 - 6 years";"NORMAJEAN";;"MCMICHAEL";0;;0;"4/3/2024";"Regular";"Open";"08:30 AM";"12:30 PM";"Open";"08:30 AM";"12:30 PM";"Open";"08:30 AM";"12:30 PM";"Open";"08:30 AM";"12:30 PM";"Open";"08:30 AM";"12:30 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;0;;;;;"08PAR0002";;;0;2;"None";0;0;"None";"None";0;;"Active";"10/18/2022";"10/18/2022";"Child Care Center";"Child Care Center";"Center";35;"Active";"Active";0;0;"Child Care Center";"Director"
708745;"08PAU0001";"Paulsboro HeadStart Center";"Child Care Center";"901 N Delaware Street";" ";"Paulsboro";"NJ";8066;"Gloucester";8564497198;"Work";"pjackson@gatewaycap.org";"Active";;50;"0 - 13 years";"Pauletta";;"Jackson";1;"2017-11-06T02:38:06.72";1;"4/16/2024";"Temporary";"Open";"08:45 AM";"03:15 PM";"Open";"08:45 AM";"03:15 PM";"Open";"08:45 AM";"03:15 PM";"Open";"08:45 AM";"03:15 PM";"Open";"08:45 AM";"03:15 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;0;;;;;"08PAU0001";;;0;1;"None";0;0;"None";"None";0;;"Active";"12/6/2022";"12/6/2022";"Child Care Center";"Child Care Center";"Center";50;"Active";"Active";0;11;"Child Care Center";
708748;"08RIC0003";"Richwood Pre-School";"Child Care Center";"325 Ewan Road";" ";"Ewan";"NJ";8025;"Gloucester";8564780505;"Work";"richwoodpreschool@yahoo.com";"Active";"https://Richwoodpreschool.com";30;"2 1/2 - 6 years";"Carol";;"Piddington";0;;0;"2/8/2024";"Regular";"Open";"08:30 AM";"03:00 PM";"Open";"08:30 AM";"11:30 AM";"Open";"08:30 AM";"03:00 PM";"Open";"08:30 AM";"03:00 PM";"Open";"08:30 AM";"11:30 AM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;0;;;;;"08RIC0003";;;0;1;1;1;0;"None";"None";0;;"Pending";"11/21/2022";"11/21/2022";"Child Care Center";"Child Care Center";"Center";30;"Active";"Active";0;2;"Child Care Center";"Director"
708750;"08SAI0001";"Saint John's Christian Nursery School";"Child Care Center";"149 Ganttown Rd";" ";"Turnersville";"NJ";8012;"Gloucester";8562273722;"Work";"ns.director@discoverstjohns.org";"Active";"https://discoverstjohns.org/nursery-school";112;"2 1/2 - 6 years";"Heather";;"Schuck";1;"2018-08-02T21:19:43.427";1;"10/24/2023";"Regular";"Open";"01:00 PM";"04:00 PM";"Open";"01:00 PM";"04:00 PM";"Open";"01:00 PM";"04:00 PM";"Open";"01:00 PM";"04:00 PM";"Open";"01:00 PM";"04:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;;708750;"08SAI0001";;;0;2;"None";0;0;"None";"None";0;;"Pending";"11/7/2022";"12/8/2022";"Child Care Center";"Child Care Center";"Center";83;"Active";"Active";0;3;"Child Care Center";
