"id";"name";"address";"city";"state";"zip";"county";"phone";"website";"email";"detail";
1084479;"Lisa G Hale Day Care Home";" 17331 W 155Th Ter ";"Olathe";"KS";66062;"JOHNSON";"913-780-3879
";;;;
1085376;"Elaine Jueneman Day Care Home";" 1791 23Rd Rd ";"Washington";"KS";66968;"WASHINGTON";"785-325-3331 ";;;;
1085115;"Sara J Beckwith Day Care Home";" 1808 Nw Central Ave ";"Topeka";"KS";66608;"SHAWNEE";"785-232-8870 ";;;;
1085772;"Teresa S Miller Day Care Home";" 1832 N Redbarn Ln ";"Wichita";"KS";67212;"SEDGWICK";"316-773-3337 ";;;;
1085904;"Brenda J Allen Daycare Home";" 1835 N Emerson Ave ";"Wichita";"KS";67226;"SEDGWICK";"316-722-8499
";;;;
1084509;"Stephanie Girard Daycare Home";" 18366 W 157Th Ter ";"Olathe";"KS";66062;"JOHNSON";"913-393-3980 ";;;;
1084435;"Brooke Clements Day Care Home";" 18797 W 163Rd Ter ";"Olathe";"KS";66062;"JOHNSON";"913-393-0355 ";;;;
1084927;"Juanita L Smith Day Care Home";" 1903 W 17Th St ";"Junction City";"KS";66441;"GEARY";"785-238-3334 ";;;;
1055002;"Marlene L Ossana Day Care Home";" 1907 S Taylor St ";"Pittsburg";"KS";66762;"CRAWFORD";"620-231-1507 ";;;;
1085627;"Janet Franz Day Care Home";" 1949 N Kessler St ";"Wichita";"KS";67203;"SEDGWICK";"316-942-3693 ";;;;
1084361;"Roberta Ann Burd Day Care Home";" 1957 E 175Th Rd ";"Lecompton";"KS";66050;"DOUGLAS";"785-887-6970 ";;;;
1085634;"Sandra K Warnock Day Care Home";" 2002 N Kessler St ";"Wichita";"KS";67203;"SEDGWICK";" 316-942-3017 ";;;;
1085391;"Kimberly Wilson Day Care Home";" 2007 N Grace Avenue Ct ";"Andover";"KS";67002;"BUTLER";"316-218-0605 ";;;;
1055159;"Marta L Reese Day Care Home";" 201 W 12Th St ";"Ellis";"KS";67637;"ELLIS";"785-726-3135 ";;;;
1084573;"Janiece Moore Daycare";" 202 N Franklin St ";"Spring Hill";"KS";66083;"JOHNSON";"913-592-2644 ";;;;
1055030;"Denise R Skibbe Day Care Home";" 202 S 1St St ";"Geuda Springs";"KS";67051;"COWLEY";"620-447-3223 ";;;;
1055173;"Kelly M Griffin Home Daycare";" 205 S West St ";"Victoria";"KS";67576;"ELLIS";"620-549-3203 ";;;;
1084569;"Angela Renee Stites Day Care Home";" 20661 W Sycamore Dr ";"Spring Hill";"KS";66083;"JOHNSON";"913-592-3842 ";;;;
1085992;"Debi Wallace Daycare";" 2068 Marc St ";"Salina";"KS";67401;"SALINE";"785-823-1305 ";;;;
1084880;"Angela Yvonne Talbot Day Care Home";" 207 State St ";"Axtell";"KS";66403;"MARSHALL";"785-736-2725 ";;;;
1084998;"Harriet Elizabeth Schmidt Day Care Home";" 20755 Onaga Rd N ";"Onaga";"KS";66521;"POTTAWATOMIE";"785-889-4861 ";;;;
1085571;"Kim Maneth Day Care Home";" 210 S New St ";"Pratt";"KS";67124;"PRATT";"620-672-5169 ";;;;
1085381;"Emmy Harp Daycare Home";" 211 Meadowlark Ct ";"Andale";"KS";67001;"SEDGWICK";"316-444-2033 ";;;;
1084980;"Cindy Lou Murphy Day Care Home";" 211 N 10Th St ";"Marysville";"KS";66508;"MARSHALL";"785-562-3688 ";;;;
1084374;"Amy M Valentine Day Care Home";" 21163 W 126Th Ter ";"Olathe";"KS";66061;"JOHNSON";"913-764-1945 ";;;;
1055205;"Lindsey Jill Beckwith Day Care Home";" 212 N 2Nd St ";"Garden City";"KS";67846;"FINNEY";"620-272-0905 ";;;;
1085888;"LaDonna Baldwin Home Day Care";" 212 Southern Ave ";"Parsons ";"KS";67357;"SEDGWICK";" 620-421-1166 ";;;;
1055124;"Teresa R Starks Day Care Home";" 214 Kansas Ave ";"Hutchinson";"KS";67502;"RENO";"620-663-3874 ";;;;
1084362;"Stacey M Nichols Daycare";" 2144 E 500Th Rd ";"Lecompton";"KS";66050;"DOUGLAS";"785-887-6177 ";;;;
1085899;"Tara J Jacobson Day Care Home";" 216 N Anna St ";"Wichita";"KS";67220;"SEDGWICK";"316-942-6247 ";;;;
1055208;"Sara Ann Ortiz Day Care Home";" 2204 N Apache Dr ";"Garden City";"KS";67846;"FINNEY";"620-272-9303 ";;;;
1085829;"Bonnie Kathleen Kerls Day Care Home";" 2206 W Macarthur Rd LOT 152 ";"Wichita";"KS";67217;"SEDGWICK";"316-524-4997
";;;;
1084585;"Cornelia Kissinger Day Care Home";" 22078 203Rd St ";"Tonganoxie";"KS";66086;"LEAVENWORTH";" 913-369-2160 ";;;;
1084858;"Nancy Immenschuh Day Care Home";" 22209 W 51St St ";"Shawnee";"KS";66226;"Johnson";"913-422-8979
";;;;
1085190;"Julie Bushnell Day Care Home";" 2221 Nw 48Th St ";"Topeka";"KS";66618;"SHAWNEE";"785-246-0691 ";;;;
1085448;"Janelle R Martin Day Care Home";" 223 S 7Th St ";"Conway Springs";"KS";67031;"SUMNER";"620-456-3282
";;;;
1085061;"Donna Watson Day Care Home";" 223 W Commercial St ";"Waterville";"KS";66548;"MARSHALL";"785-363-2545 ";;;;
1084589;"Shelly Rusk Daycare Home";" 22375 179Th St ";"Tonganoxie";"KS";66086;"LEAVENWORTH";"913-724-1149
";;;;
1084973;"Cheryl Greathouse Day Care Home";" 225 Highland Ridge Dr ";"Manhattan";"KS";66503;"RILEY";" 785-320-7911 ";;;;
1084571;"Diane Kawas Day Care Home";" 22502 S Cedar Niles Rd ";"Spring Hill";"KS";66083;"JOHNSON";"913-686-2548 ";;;;
1085254;"Karen A Trester Day Care Home";" 228 N Stanley St ";"Iola";"KS";66749;"ALLEN";"620-365-3837 ";;;;
1084325;"Edna M Brantley Day Care Home";" 2304 S 17Th St ";"Leavenworth";"KS";66048;"LEAVENWORTH";"913-682-7446 ";;;;
1084966;"Summer Ashlee Claar Day Care Home";" 2308 Spain Dr ";"Manhattan";"KS";66502;"RILEY";" 785-776-0435
";;;;
1085655;"Janelle Sue Longwell Day Care Home";" 2319 N Parkridge Ct ";"Wichita";"KS";67205;"SEDGWICK";"316-721-6352 ";;;;
1084356;"Melissa Daggett Day Care Home";" 2324 Haversham Dr ";"Lawrence";"KS";66049;"DOUGLAS";"785-838-9284 ";;;;
1085656;"Mary Nanette Bortnick Daycare Home";" 2332 N Parkridge St ";"Wichita";"KS";67205;"SEDGWICK";"316-721-3727 ";;;;
1084638;"Shirley Connor Day Care Home";" 2337 N 73Rd St ";"Kansas City";"KS";66109;"WYANDOTTE";" 913-334-1025
";;;;
1055145;"Angel Lynn Rueschhoff Day Care Home";" 234 Northridge Dr ";"Hays";"KS";67601;"ELLIS";"785-628-1861 ";;;;
1084906;"Janine S Sawyer Day Care Home";" 23590 T Rd ";"Holton";"KS";66436;"JACKSON";"785-364-2425 ";;;;
1055000;"Carrol June Tackkett Day Care Home";" 2404 S Homer St ";"Pittsburg";"KS";66762;"CRAWFORD";"620-231-8986 ";;;;
1055189;"Kristine M Vollbracht Day Care Home";" 2408 County Road 26 ";"Grinnell";"KS";67738;"GOVE";" 785-824-3820 ";;;;
1055129;"Darla K Stroud Day Care Home";" 2414 21St St ";"Great Bend";"KS";67530;"BARTON";"620-792-5042 ";;;;
1084297;"Jennifer Stauch Day Care Home";" 24861 Stillwell Rd ";"Lawrence";"KS";66044;"DOUGLAS";"785-865-5151 ";;;;
1055150;"Judy Ann Weigel Day Care Home";" 2506 Virginia Dr ";"Hays";"KS";67601;"ELLIS";"785-628-3351 ";;;;
1085871;"Hope Marie McDaniel Day Care Home";" 2518 E Burlington Ct ";"Wichita";"KS";67219;"SEDGWICK";"316-744-2677 ";;;;
1085824;"Tammy Joann Mehl Day Care Home";" 2526 S Lulu Ave ";"Wichita";"KS";67216;"SEDGWICK";"316-262-6534 ";;;;
1084388;"Heather Michelle Dickson Day Care Home";" 2613 W Whitney St ";"Olathe";"KS";66061;"JOHNSON";"913-768-7393 ";;;;
1055207;"Sandra L Martinez Day Care Home";" 2615 N Main St Apt 9A ";"Garden City";"KS";67846;"FINNEY";"620-275-5426
";;;;
1085998;"Helen M Halpain Day Care Home";" 2636 E Ray Ave ";"Salina";"KS";67401;"SALINE";"785-826-1800 ";;;;
1085304;"Pamela Sue Trelc Day Care Home";" 2669 W Ridge Dr ";"Emporia";"KS";66801;"LYON";"620-343-3682 ";;;;
1054821;"Lorrie S Wiseman Day Care Home";" 2700 Wildflower Dr ";"Lawrence";"KS";66047;"DOUGLAS";" 785-843-6671 ";;;;
1055133;"Ruth E Steitz Day Care Home";" 2701 Coronado St ";"Great Bend";"KS";67530;"BARTON";"620-792-1862 ";;;;
1085401;"Judy Mitchell Day Care Home";" 2720 E Vine Ave ";"Arkansas City";"KS";67005;"COWLEY";"620-442-2757 ";;;;
1086060;"Lil Angels Daycare";" 2720 W 43rd Ave";"Kansas City";"KS";66103;"MITCHELL";"(913) 362-5192 ";;;;
1085878;"Sara Johnson Day Care Home";" 2745 S Vassar Ct ";"Wichita";"KS";67219;"SEDGWICK";"316-689-8995 ";;;;
1084317;"Kay F Wehr Day Care Home";" 2908 Sagebrush Dr ";"Lawrence";"KS";66047;"DOUGLAS";" 785-832-2509 ";;;;
1084939;"Dawn L Meis Day Care Home";" 2917 Karen Ter ";"Manhattan";"KS";66502;"RILEY";"785-537-7844 ";;;;
1086016;"Marcia G Stock Day Care Home";" 2928 Berkley Ln ";"Salina";"KS";67401;"SALINE";"785-823-5502 ";;;;
1085473;"Teresa A Gardner Day Care Home";" 2941 W 4Th Ave ";"El Dorado";"KS";67042;"BUTLER";" 316-320-9206 ";;;;
1084264;"Laura E Ross Day Care Home";" 300 W Cheyenne St ";"Gardner";"KS";66030;"JOHNSON";"913-938-4332 ";;;;
1084314;"Cynthia D Dilley Day Care Home";" 3001 W 19Th Ct ";"Lawrence";"KS";66047;"DOUGLAS";"785-842-2543 ";;;;
1084318;"Kay Strout Day Care Home";" 3009 W 23Rd Ter ";"Lawrence";"KS";66047;"DOUGLAS";"785-841-3946 ";;;;
1054421;"The Tree House Learning Center Day Care Home";" 301 N Maple";"Inman";"KS";67546;"MCPHERSON";"620-585-6460";;;;
1084380;"Debbie A Baker Day Care Home";" 301 S Montclaire Dr ";"Olathe";"KS";66061;"JOHNSON";"913-829-1357 ";;;;
1085573;"Lisa D Austin Day Care Home";" 301 S Mound St ";"Pratt";"KS";67124;"PRATT";" 620-672-5437 ";;;;
1085234;"Theresa Daniels Day Care Home";" 301 Washington Ave ";"Columbus";"KS";66725;"CHEROKEE";"620-429-1936
";;;;
1084550;"Julie A Kieffaber Day Care Home";" 30107 W 274Th St ";"Paola";"KS";66071;"MIAMI";" 913-294-3332 ";;;;
1085843;"Renee L King Day Care Home";" 3015 S Euclid Ave ";"Wichita";"KS";67217;"SEDGWICK";"316-943-8846 ";;;;
1085092;"Nancy L Sewell Day Care Home";" 3017 Se Granger St ";"Topeka";"KS";66605;"SHAWNEE";"785-266-4762 ";;;;
1055097;"Marguerite Green Day Care Home";" 302 N Vine St ";"Abilene";"KS";67410;"DICKINSON";"785-263-0089 ";;;;
1084366;"Phyllis D Harris Day Care Home";" 302 S 2Nd St ";"Louisburg";"KS";66053;"MIAMI";"913-837-2736 ";;;;
1084974;"Kristie Mahun Day Care Home";" 3027 Tamarak Dr ";"Manhattan";"KS";66503;"RILEY";"785-539-9558 ";;;;
1085792;"Betsy Whitsett Day Care Home";" 3029 E Stadium Dr ";"Wichita";"KS";67214;"SEDGWICK";"316-651-0705 ";;;;
1085487;"Marie Regier Day Care Home";" 305 Harvey St ";"Halstead";"KS";67056;"HARVEY";"316-830-3468 ";;;;
1085566;"Cheryl A Eckhoff Day Care Home";" 305 N Iuka St ";"Pratt";"KS";67124;"PRATT";"620-672-3346 ";;;;
1085362;"Susan Bechard Daycare Home";" 308 E 2Nd St ";"Clifton";"KS";66937;"WASHINGTON";"785-455-2204 ";;;;"Saturday and Sunday"
1085023;"Melissa Bradbury Daycare";" 309 S Washington Ave ";"Sabetha";"KS";66534;"NEMAHA";"785-284-0356 ";;;;
1085937;"Toni Lee Taylor Day Care Home";" 311 N 11Th St ";"Independence";"KS";67301;"MONTGOMERY";"620-331-2921
";;;;
1085530;"Kimberly Ann Roland Day Care Home";" 312 W Fremont Ave ";"Medicine Lodge";"KS";67104;"BARBER";"620-886-5292 ";;;;
1084626;"Yvette Dawn Reynolds Day Care Home";" 3135 S 55Th St ";"Kansas City";"KS";66106;"WYANDOTTE";"913-722-4011 ";;;;
1085024;"Rita Menold Day Care Home";" 315 S 9Th St ";"Sabetha";"KS";66534;"NEMAHA";"785-284-2078 ";;;;
1085316;"Linda L Meyers Day Care Home";" 316 W Fort Scott St ";"Cottonwood Falls";"KS";66845;"CHASE";" 620-456-3453 ";;;;
1085384;"Lori R Wescott Day Care Home";" 318 N Dale St ";"Andale";"KS";67001;"SEDGWICK";"316-444-2391 ";;;;
1054980;"Jennifer Hood Day Care Home";" 319 W 7Th St ";"Chanute";"KS";66720;"NEOSHO";"620-432-9981 ";;;;
1084348;"Gayle Jackson Day Care Home";" 3212 Longhorn Dr ";"Lawrence";"KS";66049;"DOUGLAS";"785-842-1641 ";;;;
1084558;"Tammy Jean Harris Day Care Home";" 32198 Valley View Dr ";"Paola";"KS";66071;"MIAMI";"913-557-3819 ";;;;
1085008;"Sunset Lane Day Care";" 323 N Remmele St ";"Overbrook";"KS";66524;"OSAGE";" 785-485-2432 ";;;;
1085009;"Donna Hanna Day Care Home";" 323 N Remmele St ";"Riley";"KS";66531;"RILEY";"785-485-2432 ";;;;
1084349;"Ginger Louise Hodison Day Care Home";" 325 Edinburgh Rd ";"Lawrence";"KS";66049;"DOUGLAS";"785-842-4457 ";;;;
1055108;"Sara Hunnicutt Childcare";" 327 N Park St ";"Hope";"KS";67451;"DICKINSON";"785-366-7880 ";;;;
1085640;"Debra A Forster Day Care Home";" 329 W 43Rd St N ";"Wichita";"KS";67204;"SEDGWICK";"316-838-3100 ";;;;
1084938;"Daria S Dodds Home Daycare";" 3310 Valleywood Dr ";"Manhattan";"KS";66502;"RILEY";" 785-532-9182 ";;;;
1085841;"Melinda Haynes Day Care Home";" 3319 S Millwood Ave ";"Wichita";"KS";67217;"SEDGWICK";"316-524-7333 ";;;;
1085586;"Julie C Rader Day Care Home";" 332 N Colby Ave ";"Valley Center";"KS";67147;"SEDGWICK";"316-755-0151 ";;;;
1085018;"Kalynn Miller Day Care Home";" 333 Cedar St ";"Sabetha";"KS";66534;"NEMAHA";" 785-284-0305 ";;;;
1055021;"Nancy J Menard Day Care Home";" 333 E 13Th St ";"Concordia";"KS";66901;"CLOUD";"785-243-3372 ";;;;
1084350;"Jamie Watt Day Care Home";" 3404 W 13Th St ";"Lawrence";"KS";66049;"DOUGLAS";"785-749-1433 ";;;;
1085416;"Angela L Whites Day Care Home";" 348 Columbia St ";"Augusta";"KS";67010;"BUTLER";"316-775-3504
";;;;
1084354;"Mary Arlene Potter Day Care Home";" 3504 Trail Rd ";"Lawrence";"KS";66049;"DOUGLAS";"785-842-5039 ";;;;
1085295;"Joyce Throm Day Care Home";" 3514 W 22Nd Ave ";"Emporia";"KS";66801;"LYON";" 620-342-0378 ";;;;
1085160;"Sarah Oetting Day Care Home";" 3517 Sw Atwood Ave ";"Topeka";"KS";66614;"SHAWNEE";"785-272-1261
";;;;
1084708;"Mary F Sudekum Day Care Home";" 3519 W 48Th Ter ";"Mission";"KS";66205;"Johnson";"913-403-0993 ";;;;
1085027;"Roberta L Petty Day Care Home";" 3525 Wilson Cir ";"Saint George";"KS";66535;"POTTAWATOMIE";"785-494-2809 ";;;;
1085133;"Trudy L Smith Day Care Home";" 3574 Sw Devon Ave ";"Topeka";"KS";66611;"SHAWNEE";"785-267-2346 ";;;;
1085845;"Rose Caudell Day Care Home";" 3636 W 44Th St S LOT 231 ";"Wichita";"KS";67217;"SEDGWICK";"316-524-8599 ";;;;
1054820;"Brandy Hurrelbrink Day Care Home";" 3704 Shadybrook Dr ";"Lawrence";"KS";66047;"DOUGLAS";" 785-749-0161 ";;;;
1084602;"Deborah Marie Dickerson Daycare";" 3711 Washington Ave ";"Kansas City";"KS";66102;"WYANDOTTE";"913-342-8617 ";;;;
1084607;"Shirley Dantzler Day Care Home";" 3724 Washington Ave ";"Kansas City";"KS";66102;"WYANDOTTE";"913-621-5624 ";;;;
1084355;"Mary Lou Pierce Day Care Home";" 3811 Hunters Hill Dr ";"Lawrence";"KS";66049;"DOUGLAS";"785-842-6532 ";;;;
1055123;"Joyce Thiessen Day Care Home";" 3901 N Halstead St ";"Hutchinson";"KS";67502;"RENO";"620-665-5215
";;;;
1085645;"Stacey Oxner Daycare Home";" 3901 N Saint Clair St ";"Wichita";"KS";67204;"SEDGWICK";"316-838-4178 ";;;;
1055169;"Sharon Spresser Day Care Home";" 391 2Nd St ";"Phillipsburg";"KS";67661;"PHILLIPS";"785-543-5480 ";;;;
1085861;"Theresa Lynn Lemonnier Wenzel Daycare Home";" 3911 E Skinner St ";"Wichita";"KS";67218;"SEDGWICK";"316-651-0933 ";;;;
1084946;"Jessica N Hampton Day Care Home";" 3977 Forrest Ln ";"Manhattan";"KS";66502;"RILEY";"785-539-3322 ";;;;
1085037;"Lorie A Gudenkauf Day Care";" 401 N 4Th St ";"Seneca";"KS";66538;"NEMAHA";"785-336-3783 ";;;;
1086085;"Joyce Frees Family Child Care";" 401 N Douglas Ave ";"Ellsworth";"KS";67439;"ELLSWORTH";"785-472-4358
";;;;
1085281;"Sierra Kirkpatrick Day Care Home";" 401 W Burns St ";"Walnut";"KS";66780;"CRAWFORD";"620-354-6263 ";;;;
1085385;"Susie Vestering Daycare Home";" 402 1St St ";"Andale";"KS";67001;"SEDGWICK";"316-444-2136 ";;;;
1085237;"Carolyn Kathleen McGowen Day Care Home";" 402 W State St ";"Erie";"KS";66733;"NEOSHO";"620-244-5577 ";;;;
1085995;"Erica Riedel Daycare";" 403 Maple Ave ";"Salina";"KS";67401;"SALINE";"785-404-2207 ";;;;
1085541;"Samantha A Wayman Day Care Home";" 403 N 2Nd Ave ";"Mulvane";"KS";67110;"SUMNER";"316-777-4513 ";;;;
1085544;"Celeste D Ybarra Day Care Home";" 405 Victoria Ct ";"Newton";"KS";67114;"HARVEY";"316-283-1280 ";;;;
1055201;"Nicole Mazerac Daycare Home";" 407 S Colorado Ave ";"Bucklin";"KS";67834;"FORD";"620-826-9988 ";;;;
1085454;"Kori Layne Hornback Day Care Home";" 412 Derby Hills Dr ";"Derby";"KS";67037;"SEDGWICK";"316-788-6348 ";;;;
1085344;"Brenda Marie Turner Day Care Home";" 412 E 7Th St ";"Concordia";"KS";66901;"CLOUD";"785-243-3456 ";;;;
1084419;"Tiffany Hamblin Day Care Home";" 416 S Chambery Dr ";"Olathe";"KS";66061;"JOHNSON";"913-254-0211 ";;;;
1085431;"Virlinda Hurst Day Care Home";" 416 S Sedgwick Ave ";"Burrton";"KS";67020;"HARVEY";"620-463-6323 ";;;;
1085352;"Sheila McReynolds Day Care Home";" 418 E 9Th St ";"Concordia";"KS";66901;"CLOUD";"785-243-1156 ";;;;
1054956;"Karen Hawks Day Care Home";" 4211 Se Minnesota Ave ";"Topeka";"KS";66609;"SHAWNEE";"785-267-0440 ";;;;
1085784;"Katherine C Bazzelle Day Care Home";" 423 S Martinson St ";"Wichita";"KS";67213;"SEDGWICK";"316-267-3540 ";;;;
1085809;"Kelly Lynn Reeves Day Care Home";" 4254 S Gilda St ";"Wichita";"KS";67215;"SEDGWICK";"316-554-1158 ";;;;
1085085;"Belinda Lindecrantz Day Care Home";" 428 Se 37Th St ";"Topeka";"KS";66605;"SHAWNEE";"785-266-4526 ";;;;
1084291;"Sharon D Martin Day Care";" 4300 Douglas Rd ";"Lane";"KS";66042;"FRANKLIN";"785-869-2929 ";;;;
1085897;"Sharon Marts Day Care Home";" 4314 S Greenhaven St ";"Wichita";"KS";67220;"SEDGWICK";" 316-522-5842 ";;;;
1085890;"Marquisha Owens Day Care Home";" 4409 E 27Th St N ";"Wichita";"KS";67220;"SEDGWICK";"316-689-6869 ";;;;
1084992;"DeeAnn Webb Day Care Home";" 442 E Main St ";"Meriden";"KS";66512;"JEFFERSON";"785-484-2588
";;;;
1086021;"Nancy A Larsen Day Care Home";" 445 S College Ave ";"Salina";"KS";67401;"SALINE";"785-825-1357 ";;;;
1055152;"Leslie Dawn Unrein Day Care Home";" 44th St";"Hays";"KS";67601;"ELLIS";;;;;
1054883;"Patricia J Stansbury Day Care Home";" 4517 W Harvest Ln ";"Hesston ";"KS";67062;"Johnson";"620-327-4329 ";;;;
1084543;"Tammey Lynn Voigts Daycare Home";" 4679 Eisenhower Rd ";"Ottawa";"KS";66067;"FRANKLIN";"785-242-2146 ";;;;
1084669;"Janice S Roberts Day Care Home";" 4702 Conser St ";"Shawnee";"KS";66203;"Johnson";"913-432-1592 ";;;;
1084727;"Theresa Massie Day Care Home";" 4711 W 64Th Ter ";"Prairie Village";"KS";66208;"Johnson";" 913-236-7305 ";;;;
1085150;"Lana Phelps Day Care Home";" 4718 Sw 33Rd Ter ";"Topeka";"KS";66614;"SHAWNEE";" 785-272-2851 ";;;;
1055163;"Angela Arment Day Care Home";" 477 Nebraska Ave ";"Phillipsburg";"KS";67661;"PHILLIPS";"785-543-2253 ";;;;
1085148;"Jan L Bolejack Day Care Home";" 4819 Sw 33Rd Ter ";"Topeka";"KS";66614;"SHAWNEE";" 785-273-0170 ";;;;
1085043;"Rachel Christians Home Daycare";" 4828 Se 29Th St ";"Tecumseh";"KS";66542;"SHAWNEE";"785-379-5150 ";;;;
1084818;"Carla Dawn Howe Day Care Home";" 4929 Woodstock St ";"Shawnee";"KS";66218;"Johnson";" 913-441-9561 ";;;;
1084728;"Wendy G Gray Day Care Home";" 5007 W 70Th Ter ";"Prairie Village";"KS";66208;"Johnson";"913-236-9419 ";;;;
1086044;"Valerie L Coberly Day Care Home";" 501 Sunset Dr ";"Salina";"KS";67401;"SALINE";"785-825-6970 ";;;;
1084207;"Stephanie Dawn Kurtz Day Care Home";" 502 Sibley Ct ";"Baldwin City";"KS";66006;"DOUGLAS";"785-594-2228 ";;;;
1084706;"Avea M Mahan Day Care";" 5024 Mission Rd ";"Mission";"KS";66205;"Johnson";"913-384-3805 ";;;;
1085247;"Ruth J Leritz Day Care Home";" 503 W Maple St ";"Girard";"KS";66743;"CRAWFORD";"620-724-8085 ";;;;
1085044;"Sheridan A Nickoley Day Care Home";" 5041 Se 45Th St ";"Tecumseh";"KS";66542;"SHAWNEE";"785-379-5639 ";;;;
1085432;"Kimberly Kay Henry Day Care Home";" 505 S Main St ";"Caldwell";"KS";67022;"SUMNER";"620-845-6797 ";;;;
1084304;"Nancy Jane Winchester Day Care Home";" 506 River Bend Cir ";"Lawrence";"KS";66044;"DOUGLAS";"785-842-1501 ";;;;
1055055;"Andrea C Miller Day Care Home";" 508 E 33Rd Ave ";"Winfield";"KS";67156;"COWLEY";"620-221-7184
";;;;
1055043;"Carol S Friesen Day Care Home";" 508 Michael Rd ";"Newton";"KS";67114;"HARVEY";"316-283-1561 ";;;;
1085568;"Connie L Burgardt Day Care Home";" 509 Parkway Ave ";"Pratt";"KS";67124;"PRATT";"620-672-3474 ";;;;
1085942;"Amy Layton Day Care Home";" 510 W 7Th Ave ";"Caney";"KS";67333;"MONTGOMERY";"620-879-5615
";;;;
1055198;"Shelia Dawn Eichman Day Care Home";" 512 Annette St ";"Dodge City";"KS";67801;"FORD";"620-227-3983 ";;;;
1085350;"Paula J Mendenhall Day Care Home";" 516 E 16Th St ";"Concordia";"KS";66901;"CLOUD";" 785-243-1510 ";;;;
1085499;"Leesa Samson Day Care Home";" 520 E 87Th St S ";"Haysville";"KS";67060;"SEDGWICK";"316-529-8568 ";;;;
1085068;"Betty Phelps Day Care Home";" 526 N 9Th St ";"Independence";"KS";67301;"SHAWNEE";"620-331-0825
";;;;
1085171;"Barbara A Boyles Day Care Home";" 538 Ne Lime St ";"Topeka";"KS";66616;"SHAWNEE";"785-235-1465 ";;;;
1084677;"Nancy E Alexander Day Care Home";" 5518 Farley St ";"Shawnee";"KS";66203;"Johnson";"913-722-2827 ";;;;
1054909;"Barbara J Feldkamp and Crystalyn R Koch Day Care Home";" 554 5Th Rd ";"Centralia";"KS";66415;"NEMAHA";"785-744-3428
";;;;
1054908;"Crystal L Schotte Day Care Home";" 554 5Th Rd ";"Bremen";"KS";66412;"MARSHALL";"785-744-3428 ";;;;
1084820;"Rebecca Brooks Day Care Home";" 5543 Lakeridge ";"Shawnee";"KS";66218;"Johnson";"913-422-6985 ";;;;
1085882;"Cynthia Renee Sims Day Care Home";" 558 N Brookhaven Dr ";"Wichita";"KS";67220;"SEDGWICK";"316-733-1807 ";;;;
1084940;"Doodlebug Daycare";" 5590 AP Hill Dr 1";"Fort Riley";"KS";66442;"RILEY";"(785) 784-8090";;;;
1084710;"Ann M Byrd Day Care Home";" 5617 W 98Th Ter ";"Overland Park";"KS";66207;"Johnson";"913-649-5677 ";;;;
1084625;"Suzan Denise Robinson Day Care Home";" 5631 Sutton Ave ";"Kansas City";"KS";66106;"WYANDOTTE";"913-375-1299 ";;;;
1084692;"Love and Learning Lodge";" 5706 W 74th Ter";"Overland Park";"KS";66204;"Johnson";"(913) 236-4372";;;;
1085105;"Steph A Roos Day Care Home";" 5804 Garnett St ";"Shawnee ";"KS";66203;"SHAWNEE";"913-631-4291 ";;;;
1085711;"Sheryl R Landon Day Care Home";" 5811 E Oakwood Dr ";"Wichita";"KS";67208;"SEDGWICK";" 316-681-3262 ";;;;
1055128;"Clara A Niedens Day Care Home";" 5967 Rosewood Dr ";"Great Bend";"KS";67530;"BARTON";"620-793-9371
";;;;
1054918;"Cassandra Minde Day Care";" 600 Ohio Ave ";"Holton";"KS";66436;"JACKSON";"785-364-2894 ";;;;
1084981;"Gina L Ward Day Care Home";" 601 N 15Th St ";"Marysville";"KS";66508;"MARSHALL";"785-562-5466 ";;;;
1085214;"Amy L Beck Day Care Home";" 601 S Kansas Ave ";"Chanute";"KS";66720;"NEOSHO";"620-431-4352 ";;;;
1055084;"Marilyn Hendrix Day Care Home";" 606 Elm St ";"Coffeyville";"KS";67337;"MONTGOMERY";"620-251-1259 ";;;;
1084255;"Janice C McCutcheon Day Care Home";" 606 N Elm St ";"Gardner";"KS";66030;"JOHNSON";"913-856-6013
";;;;
1085654;"Ivette Tarbutton Day Care Home";" 6108 W 38Th Ct S ";"Wichita";"KS";67205;"SEDGWICK";"316-522-8218 ";;;;
1086086;"Kerry Klein Day Care Home";" 612 Webb St ";"Ellsworth";"KS";67439;"ELLSWORTH";"785-472-4158 ";;;;
1086028;"Shelly Gary Day Care Home";" 613 Seitz Dr ";"Salina";"KS";67401;"SALINE";" 785-493-0100 ";;;;
1084414;"Sharna R Wilson Day Care Home";" 615 S Sherman St ";"Olathe";"KS";66061;"JOHNSON";"913-764-4095 ";;;;
1085447;"Elizabeth Anderson Daycare";" 621 Union Park Cir ";"Colwich";"KS";67030;"SEDGWICK";" 316-796-0205 ";;;;
1085703;"Michelle Ross Day Care Home";" 6215 E 8Th St N ";"Wichita";"KS";67208;"SEDGWICK";"316-687-6929 ";;;;
1085248;"Melissa Riebel Daycare";" 622 Pecan St ";"Humboldt";"KS";66748;"ALLEN";"620-473-8369 ";;;;
1085100;"Judy Schumaker Day Care Home";" 622 Sw Webster Ave ";"Topeka";"KS";66606;"SHAWNEE";"785-235-8239 ";;;;
1085694;"Dorothy F Rogers Day Care Home";" 636 N Old Manor Rd ";"Wichita";"KS";67208;"SEDGWICK";" 316-262-6417 ";;;;
