"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"detail";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4";"bad url?";
156473;"The Baby Depot";"1679 North Main Street";"Summerville";"SC";29483;"Berkeley";"(843)442-9452";;;;;;;;;;;;;;;;;;;;;"Y";
156475;"The Creation Station";"282 Wall Street";"Barnwell";"SC";29812;"Barnwell";"(803)259-2700";"http://www.fbcbarnwellcdc.org/";;"The Creation Station strives to provide a safe, loving environment while providing biblically based, age appropriate guidance for your child as he/she grows and develops.  First Baptist Church values children and believes in families.  We sponsor The Creation Station to provide a learning environment that helps children grow as Jesus grew.  We accept children from 1 year to 12 years of age. ";"http://www.fbcbarnwellcdc.org/";;"Monday through Friday from 7 a.m. to 5:45 p.m.";;"http://www.fbcbarnwellcdc.org/uploads/2014_Enrollment_Forms.pdf";"http://www.fbcbarnwellcdc.org/uploads/2013_Parent_Handbook.pdf";"n";"y";"y";"y";"y";"n";;"http://www.fbcbarnwellcdc.org/images/6e03346ee7c3851fe2c5c10b4687deb5.jpg";"http://www.fbcbarnwellcdc.org/images/0bf3d57156cb45eef614078490502aaa.jpg";"http://www.fbcbarnwellcdc.org/images/32af0f28e36c9efe0360c855095216c2.jpg";"http://www.fbcbarnwellcdc.org/images/022d04a028a53070ac05aa207af3eb0b.jpg";;
156478;"The House of Smiles";"210 Carolina Avenue";"Moncks Corner";"SC";29461;"Berkeley";"(843)899-2971";;;;;;;;;;;;;;;;;;;;;"Y";
156479;"The Island School";"3141 Maybank Hwy";"Johns Island";"SC";29455;"Berkeley";"(843)559-4440";"http://www.myislandschool.com/";"melissa@myislandschool.com";"Young children have the capacity to learn at a
tremendous rate, faster and more efficiently than any other age group.  Shouldn’t we capitalize on this time with our children, surrounding them with valuable opportunities to learn?  
The Island School provides opportunities for
children to grow intellectually, socially, and
emotionally.  Children participate in thematic
activities based on their own interests and
experiences.  We plan daily opportunities for
children to discover, inquire, and problem-solve.";"http://www.myislandschool.com/";;"7am-6pm";;;;"n";"n";"y";"y";"y";"n";;"http://www.myislandschool.com/sitebuilder/images/434024_451171832-241x369.jpg";"http://www.myislandschool.com/sitebuilder/images/400476_30672-327x208.jpg";"http://www.myislandschool.com/sitebuilder/images/213641_45052-201x432.jpg";"http://www.myislandschool.com/sitebuilder/images/472031_63563649-266x409.jpg";;
156480;"The Kid's Place";"304 Balcome Boulevard";"Simpsonville";"SC";29681;"Greenville";"(864)967-7537";"http://the-kids-place.net/";;"The Kids Place daycare has served Simpsonville since 1988. We offer a loving home atmosphere with small classes and individual care. We are licensed through the Department of Social Services for 43 children. We offer care six weeks through fifth grade.

The Kids Place is a Christian based center that offers Biblical principles with a faith-based preschool curriculum. We provide a nurturing environment that promotes good morals and strives to meet the needs of its children and their families.";"http://the-kids-place.net/";;"Monday – Friday
7am – 6pm";;;;"y";"y";"y";"y";"y";"y";;"http://the-kids-place.net/_images/bus.jpg";"http://the-kids-place.net/_images/awning.jpeg";"http://the-kids-place.net/_images/IMG_6357.JPG";"http://the-kids-place.net/_images/toddler3.jpg";;
156481;"The Learning Center";"2730 South Island Road";"Georgetown";"SC";29440;"Georgetown";"(843)546-8991";;;;;;;;;;;;;;;;;;;;;"Y";
156483;"The Learning Link";"49 St. Matthews Road";"SAINT MATTHEWS";"SC";29135;"Calhoun";"(803)655-5437";"https://www.facebook.com/pages/The-Learning-Link/128216360535240?id=128216360535240&sk=info";;"Let The LL & its' professional staff help you entertain your active child/children this summer! We strive to provide a healthy & educational environment for each child. You can take comfort in knowing that your child is safe & having fun at The LL!";"https://www.facebook.com/pages/The-Learning-Link/128216360535240?id=128216360535240&sk=info";"https://www.facebook.com/pages/The-Learning-Link/128216360535240?id=128216360535240&sk=info";;;;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";;"https://scontent-a-lax.xx.fbcdn.net/hphotos-xaf1/t1.0-9/269687_238861609470714_981742_n.jpg";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-frc3/t1.0-9/267462_238861396137402_3194295_n.jpg";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-frc3/t1.0-9/285077_238861079470767_8366550_n.jpg";"https://scontent-b-lax.xx.fbcdn.net/hphotos-frc3/t1.0-9/285252_238860656137476_1817247_n.jpg";;
156484;"The Learning Station";"1345 Companion Court";"Sumter";"SC";29150;"Sumter";"(803)469-2332";;;;;;;;;;;;;;;;;;;;;"Y";
156485;"The Learning Station";"690 Singleton Ridge Road";"Conway";"SC";29526;"Horry";"(843)349-0108";"http://www.TheLearningStation.org";"Djensen104@aol.com";"Begin your child’s early education today in an environment that nurtures positive relationships, encourages participation, and supports well rounded development of the young child. The Learning Station Child Development Center provides limitless and guided opportunities for your child to accomplish his or her developmental milestones while building a foundation of strong character and values. Your child will grow and learn in an environment that supports social responsibility, respect for self and others, and a lifelong love for adventure and discovery. Our trained and experienced staff will provide a compassionate and nurturing child care experience for you and your children while guiding young learners through classroom and life experiences. Our teachers meet mandatory state and licensing requirements for screening and background checks to ensure your little one’s safety and your peace of mind. Each day is a new adventure backed by our individualized curriculum, experiences are developed with your child’s needs in mind! Our hands-on approach to learning nurtures the whole child. We are making a difference one child at a time. Today is your child’s turn! Contact us today or head over to our Programs page to learn more. We can’t wait to meet you!";"http://www.TheLearningStation.org";"https://www.facebook.com/LearningStationCDCConway?ref=br_tf";"Mon - Fri: 6:00 am - 6:30 pm";;"http://www.thelearningstation.org/child-care-enrollment";;"y";"y";"y";"y";"y";"y";"http://www.thelearningstation.org/wp-content/themes/thelearningstationcdc/images/company-logo.png";"http://www.thelearningstation.org/wp-content/themes/thelearningstationcdc/images/1.png";"http://www.thelearningstation.org/wp-content/themes/thelearningstationcdc/images/preschool.jpg";"http://www.thelearningstation.org/wp-content/themes/thelearningstationcdc/images/afterschool.jpg";"http://www.thelearningstation.org/wp-content/themes/thelearningstationcdc/images/summer-camp.jpg";;
156488;"The Learning Tree Day Care Center, Inc";"115 Tallulah Street";"Darlington";"SC";29532;"Darlington";"(843)393-7851";;;;;;;;;;;;;;;;;;;;;"Y";
156489;"The Learning Vine";"101 Overland Drive";"Greenwood";"SC";29646;"Greenwood";"(864)229-0000";"http://www.greenwooddaycaresc.com/contact.html";;"For over 11 years, The Learning Vine has been proudly taking care of children throughout the Greenwood area. We provide the most caring and attentive child care services and know that each day your child visits us, you’ll both feel completely at ease! We specialize in assisting childhood development and truly care about the well-being and education of the children we supervise. The Learning Vine in Greenwood, SC is a fun and safe environment for your children to learn and grow. It is important for us to build a trusting relationship with children and parents alike. Our staff is always available to discuss any thought or concerns you may have.";"http://www.greenwooddaycaresc.com/contact.html";;"6:30 AM – 6:00 PM";;;;"y";"y";"y";"y";"y";"n";;;;;;;
156491;"The Mary Black Children's Corner";"1700 Skylyn Drive";"Spartanburg";"SC";29307;"Spartanburg";"(864)597-1104";;;;;;;;;;;;;;;;;;;;;"Y";
156494;"The Pecan Grove Child Development";"1202 Decatur Street";"Orangeburg";"SC";29115;"Orangeburg";"(803)535-3737";;;;;;;;;;;;;;;;;;;;;"Y";
156495;"The Playhouse Learning and Daycare Center";"544 Corbin Road";"Honea Path";"SC";29654;"Abbeville";"(864)369-2900";;;;;;;;;;;;;;;;;;;;;"Y";
156498;"The Student Development Center";"321 Hampton Street";"Chesnee";"SC";29323;"Cherokee";"(864)461-5000";;;;;;;;;;;;;;;;;;;;;"Y";
156501;"The Wright Day Care Center";"1741 Central Avenue";"Summerville";"SC";29483;"Dorchester";"(843)871-1888";;;;;;;;;;;;;;;;;;;;;"Y";
156502;"Thelma Brown Head Start Center";"304 North Alexander Street";"Florence";"SC";29502;"Florence";"(843)678-3417";;;;;;;;;;;;;;;;;;;;;"Y";
156510;"This is My Child Center for Child Development and Education";"84 Groce Road";"Lyman";"SC";29365;"Spartanburg";"(864)439-7760";"http://www.1steps.org/programs-we-offer/early-head-start.php";"kenrpage@1steps.org";"First Steps offers a number of programs to help parents, caregivers and the children themselves during the preschool years.
The Early Headstart program is designed specifically to work with at risk children zero - three years and pregnant women, Imagination Library offers free books to encourage early reading. Quality Counts focuses on child development center asessments', to improve and communicate the level of quality in programs to  meet the needs of the children they serve.
Family health is the focus of the Nurse Family Partnership program and uses nurses to encourage healthy family habits, beginning with prenatal care.";"http://www.1steps.org/programs-we-offer/early-head-start.php";;;;;;"y";"y";"y";"y";"n";"n";;"http://www.1steps.org/images/Photos/FSWeb001%20BMsm.jpg";"http://www.1steps.org/images/Photos/4differentbabieslyingdown.jpg";"http://www.1steps.org/images/Photos/AMK155.jpg";"http://www.1steps.org/images/Photos/FSWeb002%20SAMsm.jpg";;
156515;"Thomas Sumter Academy Day Care";"5265 Camden Highway";"Rembert";"SC";29128;"Sumter";" 803.499.3378";;;;;;;;;;;;;;;;;;;;;"Y";
156518;"Thompson Children Learning Center";"825 Society Avenue";"Hartsville";"SC";29550;"Darlington";"(843)857-9599";;;;;;;;;;;;;;;;;;;;;"Y";
156521;"Thursday's Child, Inc.";"1804 Second Loop Road";"Florence";"SC";29501;"Florence";"(843)667-6920";"https://www.facebook.com/ThursdaysChildInc/info";"babymarms@gmail.com";"Educational Child Care for children ages 6 weeks to 12 years!";"https://www.facebook.com/ThursdaysChildInc/info";"https://www.facebook.com/ThursdaysChildInc/info";"Mon - Fri: 6:45 am - 6:00 pm";;;;"y";"y";"y";"y";"y";"n";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xap1/t1.0-9/17767_146659858845241_1183928564_n.jpg";"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xpa1/t1.0-9/p180x540/10380990_304104299767462_9092647477816336019_n.jpg";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xap1/t1.0-9/q73/s720x720/10462666_304103709767521_1825235325428300461_n.jpg";"https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-xfa1/t1.0-9/q71/s720x720/10262159_270408649803694_7822137331771435248_n.jpg";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xaf1/t1.0-9/q71/s720x720/1947644_270406199803939_4011715897835237570_n.jpg";;
156526;"Timmerman School";"2219 Atascadero Drive";"Columbia";"SC";29206;"Richland";"(803)782-2748";"http://www.timmermanschool.com/";"info@timmermanschool.org";"The Timmerman School believes the child is an eager and willing participant in the action of learning if given a stimulating and nurturing environment. 

To foster this desire, the faculty, staff, and administration of Timmerman strive to provide a safe, creative, and thought-provoking atmosphere in which a child can learn to wonder, question, create decision making skills, and comprehend the meaning and function of the world around him or her. 

The development of self discipline, resourcefulness, responsibility, respect for others, and respect for self is, therefore, fundamental to the school's educational philosophy. 

It is the goal of the school to produce graduates with highly developed thinking skills who are well grounded in all fundamental academic disciplines.";"http://www.timmermanschool.com/";;;;"http://www.timmermanschool.com/CurrentPages/Admissions.html";;"n";"n";"y";"y";"y";"n";;;;;;;
156531;"Tinker Bell Nursery & Day Care";"1255 West Sumter Street";"Florence";"SC";29501;"Florence";"(843)665-2217";;;;;;;;;;;;;;;;;;;;;"Y";
156532;"Tiny Junction, Inc.";"1106 Two Notch Road";"Lexington";"SC";29073;"Lexington";"(803)356-8424";;;;;;;;;;;;;;;;;;;;;"Y";
156535;"Tiny Tots Tech";"328 Sangaree Parkway";"Summerville";"SC";29483;"Berkeley";"(843)871-3209";;;;;;;;;;;;;;;;;;;;;"Y";
156537;"Tiny Treasures Day Care Center";"400 South Main Street";"New Ellenton";"SC";29809;"Aiken";"(803)652-3060";;;;;;;;;;;;;;;;;;;;;"Y";
156541;"Tommie C. Brooks Head Start";"210 Verner Springs Road";"Greenville";"SC";29617;"Greenville";"(864)233-4128";;;;;;;;;;;;;;;;;;;;;"Y";
156545;"Toni's Child Care Center II";"1235 Dickson Avenue";"Hanahan";"SC";29410;"Hampton";"(843)529-0018";;;;;;;;;;;;;;;;;;;;;"Y";
156556;"Toy Box Day Care";"754 Old Orangeburg Rd.";"Summerville";"SC";29483;"Dorchester";"(843)851-5195";;;;;;;;;;;;;;;;;;;;;"Y";
156569;"Trenholm Road United Methodist Preschool/After-School Care";"3401 Trenholm Road";"Columbia";"SC";29204;"Richland";"(803)254-9848";"http://www.trenholmroad.org/trumps/";" TRUMPSASC@aol.com";"Trenholm Road United Methodist Preschool (TRUMPS) has been a ministry of Trenholm Road for over 30 years. We provide full time childcare to children ages 6 weeks to 4 years in our preschool and in our afterschool program for grades 5K through 5th grade. We provide transportation from local elementary schools to TRUMPS during the school year and specialty programs such as karate, gymnastics, music, and dance. We also offer a summer program filled with weekly field trips.

We encourage social, emotional, spiritual, and academic growth and offer spacious and stimulating learning environments for the children. We maintain low student/teacher ratios.";"http://www.trenholmroad.org/trumps/";;" 7:30 a.m.-5:30 p.m., Monday-Friday";;"http://www.trenholmroad.org/trumps/";;"y";"y";"y";"y";"y";"n";"http://www.trenholmroad.org/wp-content/uploads/2013/03/banner_trumps.jpg";;;;;;
156571;"Triangle Day Care Center";"30 Boundary Street Extension";"Newberry";"SC";29108;"Newberry";"(803)276-6190";;;;;;;;;;;;;;;;;;;;;"Y";
156572;"Trinity Baptist Church Preschool";"124 West Darlington Street";"Florence";"SC";29501;"Florence";"(843)662-7015";;;;;;;;;;;;;;;;;;;;;"Y";
156573;"Trinity Baptist Preschool";"210 West South 6th Street";"Seneca";"SC";29678;"Oconee";"(864)882-0285";;;;;;;;;;;;;;;;;;;;;"Y";
156575;"Trinity Child Development Center";"2703 Augusta Street";"Greenville";"SC";29605;"Greenville";"(843)505-3356";"http://tumcgreenville.com/child-development-center/";;"Our Child Development Center offers a warm, inclusive community where the spirit of childhood is valued and nurtured. Our curriculum is based on Christian principles with a Bible and phonics based curriculum, A Beka.";"http://tumcgreenville.com/child-development-center/";;"7am-6pm";;;;"n";"y";"y";"y";"y";"n";;"http://tumcgreenville.com/wp-content/uploads/2012/01/children-in-class-300x225.jpg";;;;;
156577;"Trinity Montessori School";"1293 Orange Grove Rd.";"Charleston";"SC";29407;"Charleston";;"http://www.trinitymontessori.com/";"contact@trinitymontessori.com";"Trinity Montessori School strives to develop the whole child, not by simply transmitting knowledge, but by developing the child’s fullest potential socially, psychologically, and spiritually. In keeping with the principles of Montessori education, Trinity Montessori School creates a well-prepared classroom environment in which each child is free to explore his/her own passions and interests while being carefully guided by well-trained Montessori teachers.";"http://www.trinitymontessori.com/";"https://www.facebook.com/pages/Trinity-Montessori-School/128019320628860?ref=ts&fref=ts";;;"http://www.trinitymontessori.com/admission.htm";;"y";"y";"y";"y";"y";"y";;"http://www.trinitymontessori.com/users/193687/assets/1092104_1902092.png";"http://www.trinitymontessori.com/users/193687/assets/1092104_1902091.jpg";"http://www.trinitymontessori.com/users/193687/assets/1092104_1902094.png";"http://www.trinitymontessori.com/users/193687/assets/1139205_1899800.jpg";;
156578;"Trinity Presbyterian Church";"2061 Glenns Bay Road";"Surfside Beach";"SC";29575;"Horry";"(843)650-0313";;;;;;;;;;;;;;;;;;;;;"Y";
156579;"Trinity UMC Child Care Center";"155 Blythewood Road";"Blythewood";"SC";29016;"Richland";"(803)786-4999";"http://trinityblythewood.com/trinity-childcare-center/";"abrady@trinityblythewood.com";"Trinity Child Care Center provides quality child care in a caring, Christian environment for infants through four years of age, as well as after-school care, summer camp, and half-day pre-school.  Our Center has been in operation since 1997 and is licensed by the Department of Social Services.   For more information, please feel free to contact our Child Care Center:";"http://trinityblythewood.com/trinity-childcare-center/";;;;;;"y";"y";"y";"y";"y";"y";;;;;;;
156581;"Trinity United Methodist Church Learning Center";"185 Boulevard Street N.E.";"Orangeburg";"SC";29115;"Orangeburg";"(803)533-1182";;;;;;;;;;;;;;;;;;;;;"Y";
156584;"Troy-Johnson Learning Korner";"106 Gapway Street";"Mullins";"SC";29574;"Marion";"(843)464-8565";;;;;;;;;;;;;;;;;;;;;"Y";
156589;"Turner Child Development Center";"1122 Monticello Street";"West Columbia";"SC";29169;"Lexington";"(803)796-5849";;;;;;;;;;;;;;;;;;;;;"Y";
156592;"U U World of Children";"1135 State Park Road";"Greenville";"SC";29609;"Greenville";"(864)239-0607";"http://www.montessoriworldofchildren.com/";"montessoriworldofchildren@gmail.com";"Mission Statement
""To provide the highest quality education and childcare services to children from diverse ethnic, socioeconomic and family backgrounds, and provide them in an affordable and accessible fashion”.";"http://www.montessoriworldofchildren.com/";;"7:00 am until 5:30 pm,
Monday through Friday";;"http://www.montessoriworldofchildren.com/admissions.html";;"n";"y";"y";"y";"y";"n";"http://www.montessoriworldofchildren.com/includes/images/logo.png";;;;;;
156597;"Union Church of God CDC";"1115 Thompson Blvd.";"Union";"SC";29379;"Union";"(864)427-3876";;;;;;;;;;;;;;;;;;;;;"Y";
156598;"Union United Methodist Church Preschool and Kindergarten";"7582 Woodrow Street";"Irmo";"SC";29063;"Lexington";"(803)781-0630";;;;;;;;;;;;;;;;;;;;;"Y";
156599;"Unique Kids";"956 Gap Creek Rd.";"Spartanburg";"SC";29651;"Spartanburg";"(864)877-0080";;;;;;;;;;;;;;;;;;;;;"Y";
156601;"Unique Kidz at Davis Academy";"20 Theresa Drive";"Greenville";"SC";29605;"Greenville";"(864)277-7763";;;;;;;;;;;;;;;;;;;;;"Y";
156621;"Vance-Providence Elementary Child Development Center";"633 Camden Rd.`";"Vance";"SC";29163;"Orangeburg";"(803)492-7766";"http://obg3.k12.sc.us/VPES/";"  folkb@obg3.k12.sc.us";"The mission of Vance-Providence Elementary School is to educate and develop respectful, confident, productive, and self-motivated individuals who are competent role models in a changing world by providing a safe, resourceful, and rewarding environment that involves parents and the community.";"http://obg3.k12.sc.us/VPES/";;"7:30 a.m. – 3:15 p.m.";;;;"n";"n";"y";"y";"y";"n";;"http://obg3.k12.sc.us/files/user/103/image/Slide2.JPG";"http://cdn.madamenoire.com/wp-content/uploads/2012/06/76754135.jpg";;;;
156627;"Vanessa's Playland";"3300 West Brewington Road";"Sumter";"SC";29153;"Sumter";"(803)494-9584";;;;;;;;;;;;;;;;;;;;;"Y";
156630;"Varnville Elementary Family Literacy Childcare Center";"395 East Pine Street";"Varnville";"SC";29944;"Hampton";"(803)943-2376";;;;;;;;;;;;;;;;;;;;;"Y";
156680;"W. M. Anderson Primary School";"500 Lexington Avenue";"Kingstree";"SC";29556;"Williamsburg";"(843)355-5493";;;;;;;;;;;;;;;;;;;;;"Y";
156682;"W.C. Christian Academy";"1202 Central Ave.";"Summerville";"SC";29484;"Dorchester";"(843)871-5652";;;;;;;;;;;;;;;;;;;;;"Y";
156684;"Walker Gamble Elementary School";"2358 Walker Gamble Road";"New Zion";"SC";29111;"Clarendon";"(843)659-2102";"http://www.walkergamble.com/";;"Mission Statement 
The mission of Walker-Gamble Elementary is to develop and nurture responsible individuals who are prepared to excel in an ever changing  world.

Vision Statement
Walker-Gamble Elementary will provide a high caliber of educational services for all students through quality personnel, curriculum, and character development.
";"http://www.walkergamble.com/";;;;;;"n";"n";"y";"y";"y";"n";;"http://www.walkergamble.com/resources/school.JPG.opt317x424o0%2C0s317x424.JPG";"http://www.walkergamble.com/resources/ed%20team.JPG?timestamp=1393165740943";"http://www.walkergamble.com/resources/photo%202.jpg?timestamp=1386255749763";"http://www.walkergamble.com/resources/canty.jpg?timestamp=1393334112152";;
156697;"Watkins Road Head Start";"205 Watkins Road";"Greenville";"SC";29617;"Greenville";"(864)294-8565";;;;;;;;;;;;;;;;;;;;;"Y";
156698;"We R Kids";"152 Red Bank Road";"Goose Creek";"SC";29445;"Berkeley";"(843)553-3553";;;;;;;;;;;;;;;;;;;;;"Y";
156700;"Wee Academy Learning Center, Inc.";"2139 Alex Harvin Hwy";"Manning";"SC";29102;"Clarendon";"(803)435-8340";;;;;;;;;;;;;;;;;;;;;"Y";
156703;"Wee Care Day Care";"641 Parris Island Gateway";"Beaufort";"SC";29902;"Beaufort";"(843)525-9344";;;;;;;;;;;;;;;;;;;;;"Y";
156704;"Wee Care Day School Inc";"2103-B Rosemary Lane";"Myrtle Beach";"SC";29577;"Horry";"(843)448-6290";"https://www.facebook.com/pages/Wee-Care-Day-School/146508198771599?v=info";;"Co-owners Helen Richardson and Sue Brunson offer their school as an extension to your family. Together we love your children, keep them safe and secure, set their day with learning and laughter. Our former Wee Care kids are bringing us their children too.";"https://www.facebook.com/pages/Wee-Care-Day-School/146508198771599?v=info";"https://www.facebook.com/pages/Wee-Care-Day-School/146508198771599?v=info";"Monday - Friday, 7:30 am - 5:30 pm";;;;"n";"n";"y";"y";"y";"n";;;;;;;
156707;"Wee Wonders Child Development Center";"1325-A Boone Hill Road";"Summerville";"SC";29483;"Dorchester";"(843)873-7372";;;;;;;;;;;;;;;;;;;;;"Y";
156708;"Welfare Baptist Church Day Care";"2106 Bolt Drive";"Belton";"SC";29627;"Anderson";"(864)226-0223";"http://www.welfarebc.com/ministries/child-development.php";;"The Mission of Welfare Baptist Church Child Development Center is to provide children a Christian atmosphere and academically challenging curriculum. The development center uses appropriate development practices daily in our educational programs and provides hot nutritious meals to stimulate our children's minds and growth. ";"http://www.welfarebc.com/ministries/child-development.php";;;;;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";;;;;;;
156713;"West Ashley Early Childhood Center";"2707 Ida-Mor Road";"Charleston";"SC";29414;"Charleston";"(843)763-9351";;;;;;;;;;;;;;;;;;;;;"Y";
156714;"West Ashley Learning Hub";"1099 Playground Rd.";"Charleston";"SC";29407;"Charleston";"843-200-9995";"https://www.facebook.com/pages/West-Ashley-Learning-Hub/267251876688324?id=267251876688324&sk=info";;;"https://www.facebook.com/pages/West-Ashley-Learning-Hub/267251876688324?id=267251876688324&sk=info";"https://www.facebook.com/pages/West-Ashley-Learning-Hub/267251876688324?id=267251876688324&sk=info";;;;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"https://scontent-a-lax.xx.fbcdn.net/hphotos-xaf1/t1.0-9/425922_267252836688228_1292064883_n.jpg";"https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xaf1/t1.0-9/s720x720/421036_267256060021239_622350170_n.jpg";;;;;
156715;"West Ashley Wee Care Preschool";"715 Yew Street";"Charleston";"SC";29407;"Charleston";"(843)556-0363";"http://charleston.patch.com/listings/wee-care";;"Wee Care is a neighborhood daycare center for children. The center accepts kids ages six weeks to 12 years and incorporates an educational program as well as fun and creative activities.  ";"http://charleston.patch.com/listings/wee-care";;" Mon - Fri, 7am - 6pm";;;;"y";"y";"y";"y";"y";"n";;"http://o.aolcdn.com/dims-shared/dims3/PATCH/format/jpg/quality/82/resize/115x153%5E/crop/115x153%2B0%2B0/http://hss-prod.hss.aol.com/hss/storage/patch/6c7280cf622b6b8893d31e3477051309";"http://o1.aolcdn.com/dims-shared/dims3/PATCH/format/jpg/quality/82/resize/200x153%5E/crop/200x153%2B0%2B0/http://hss-prod.hss.aol.com/hss/storage/patch/611cad7abd451ed4d89de2328ac6735b";"http://o2.aolcdn.com/dims-shared/dims3/PATCH/format/jpg/quality/82/resize/115x153%5E/crop/115x153%2B0%2B0/http://hss-prod.hss.aol.com/hss/storage/patch/56cf78169cf38c77f483cbf6655e8bd";;;
156717;"West Greenville Head Start";"8 Rochester Street";"Greenville";"SC";29601;"Greenville";"(864)467-2666";;;;;;;;;;;;;;;;;;;;;"Y";
156718;"West Lee Elementary School";"55 W. Lee School Road";"Rembert";"SC";29128;"Lee";"(803)428-3147";"http://leewle.sharpschool.net/";;"The mission of West Lee Elementary School
is to provide engaging, quality instruction that encourages students to meet high academic standards and empowers them to be successful in an ever changing society. 
";"http://leewle.sharpschool.net/";;"7:10am-2:40pm";;;;"n";"n";"y";"y";"y";"n";"http://p2cdn4static.sharpschool.com/UserFiles/Servers/Server_1044094/Image/WLES%20Logo_thumb.jpg";"http://p2cdn5static.sharpschool.com/UserFiles/Servers/Server_1044094/Image/banner%20november.png";"http://p2cdn1static.sharpschool.com/UserFiles/Servers/Server_1044094/Image/2014%20TOY%20001.jpg";"http://p2cdn5static.sharpschool.com/UserFiles/Servers/Server_1044094/Image/banner-images/West%20Lee%20Homepage%20Images/WLE%20Math%20Challenge%20Team.jpg";"http://p2cdn3static.sharpschool.com/UserFiles/Servers/Server_1044094/Image/School%20Documents/Principal/AngelaJacobs2013.jpg";;
156719;"West Market Early Childhood and Education Center";"1909 Dobbins Bridge Rd.";"Anderson";"SC";29626;"Anderson";"(864)260-5200";"http://www.anderson5.net/westmarket";;"Our mission at the West Market School of Early Education is to assure appropriate opportunities which will enhance overall development and instill a love of learning in young children by providing a safe, nurturing, stimulating environment that incorporates support from families, staff and the community.";"http://www.anderson5.net/westmarket";;;;;;"n";"n";"y";"y";"y";"n";"http://www.anderson5.net/cms/lib02/SC01001931/Centricity/Template/8/logos/westmarket.png";;;;;;
156720;"West Pelzer Baptist Church CCC";"29 Main Street";"West Pelzer";"SC";29669;"Anderson";"(864)947-9721";;;;;;;;;;;;;;;;;;;;;"Y";
156725;"Westminster Child Development Center";"1715 Broad River Road";"Columbia";"SC";29210;"Richland";"(803)798-4590";"http://westminsterpres.org/wordpress/?page_id=222";"wcdc@westminsterpres.org";"A Year Round, All Day Learning Center for Children
Westminster Child Development Center is a ministry of Westminster Presbyterian Church. The Center admits students of any race to all rights, privileges, programs, and other activities generally made available to students at this school. WCDC does not discriminate on the basis of race or religion in the administration of any of its educational or other policies.
GROWING HAPPY CHILDREN
";"http://westminsterpres.org/wordpress/?page_id=222";;"7:30am — 6:00pm (MONDAY- FRIDAY)";;;;"y";"y";"y";"y";"n";"n";"http://westminsterpres.org/wordpress/wp-content/uploads/2013/05/WESTMIN_logo1.png";"http://westminsterpres.org/wordpress/wp-content/uploads/2013/06/children-300x200.jpg";;;;;
156728;"Westside Christian Academy";"554 Pinewood Road";"Sumter";"SC";29154;"Sumter";"(803)775-4406";"http://wcasumter.org/";"wcaoffice@wcasumter.org";"Vision:
The Vision of Westside Christian Academy is to raise up Godly generations of young people:
• Who love the Lord with all their heart, mind, soul and strength
• Who serve Christ in their vocation and through their local church
• Who share the Gospel of Christ in order to make disciples and further His Kingdom
• Who worship the Lord in the beauty of holiness 

Mission:
The Mission of Westside Christian Academy is:
• To partner with parents in preparing their children for life
• To provide quality Christian education 
• To prepare students for a lifetime of following Christ";"http://wcasumter.org/";;;;"http://wcasumter.org/images/Documents/Enrollment.pdf";"http://wcasumter.org/images/Documents/WCA%20Student%20Handbook.pdf";"n";"y";"y";"y";"y";"n";"http://wcasumter.org/templates/jsn_solid_pro/images/colors/blue/logo.png";"http://wcasumter.org/images/slideshow/westside1.jpg";"http://wcasumter.org/images/slideshow/westside5.jpg";"http://wcasumter.org/images/slideshow/westside3.jpg";"http://wcasumter.org/images/slideshow/westside2.jpg";;
156731;"White Oak Baptist Early Education";"1805 Wade Hampton Blvd";"Greenville";"SC";29609;"Greenville";"(864)268-4317";"http://www.whiteoaksc.com/weekday-early-education.html";;;"http://www.whiteoaksc.com/weekday-early-education.html";;;;;;"y";"y";"y";"y";"n";"n";;"http://www.whiteoaksc.com/uploads/1/3/6/0/13602341/6898031.jpg?203";"http://www.whiteoaksc.com/uploads/1/3/6/0/13602341/1360033401.jpg";"http://www.whiteoaksc.com/uploads/1/3/6/0/13602341/1360033553.jpg";"http://www.whiteoaksc.com/uploads/1/3/6/0/13602341/1360033742.jpg";;
