"provider_id";"date";"id";"outcome";"category";"roi_url"
"001o000000JBEg2AAH";" 3/23/2018";95426;"Unfounded";"Harsh Treatment";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MoSp/oxwaLPCRu37bhuVT7gec9Xl_38zxdHn8v_NyzZE6JFY"
"001o000000JBEg2AAH";" 3/23/2018";95426;"Unfounded";"Lack of Supervision";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MoSp/oxwaLPCRu37bhuVT7gec9Xl_38zxdHn8v_NyzZE6JFY"
"001o000000JBEg2AAH";" 3/23/2018";95426;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MoSp/oxwaLPCRu37bhuVT7gec9Xl_38zxdHn8v_NyzZE6JFY"
"001o000000JBElPAAX";" 6/10/2020";132706;"Unfounded";"Unlicensed";
"001o000000JBErGAAX";" 10/9/2020";141019;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UnpR/sSpgmwHuSHOdBbTEjevD8h4oTMOeNebvhhWu.jFsUXQ"
"001o000000JBErGAAX";" 3/4/2019";112319;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mjyb/oJUsX5.rFLvsUQ1r.bVFJ8n7ngorARzdd4ayYeCAaTI"
"001o000000JBEs9AAH";" 12/16/2020";145291;"Founded";"Over Enrollment";"https://decl.my.salesforce.com/sfc/p/o0000000IHut/a/1J000000Ur0n/_9LMu28sqd2xY97F15TFJeQSgdvm3hGi9aYU8YpMg.o"
"001o000000JBEs9AAH";" 12/16/2020";145291;"Unfounded";"Staff Qualifications";"https://decl.my.salesforce.com/sfc/p/o0000000IHut/a/1J000000Ur0n/_9LMu28sqd2xY97F15TFJeQSgdvm3hGi9aYU8YpMg.o"
"001o000000JBEs9AAH";" 12/16/2020";145291;"Founded";"Staff Qualifications";"https://decl.my.salesforce.com/sfc/p/o0000000IHut/a/1J000000Ur0n/_9LMu28sqd2xY97F15TFJeQSgdvm3hGi9aYU8YpMg.o"
"001o000000JBEs9AAH";" 12/16/2020";145291;"Founded";"Staff to Child Ratio";"https://decl.my.salesforce.com/sfc/p/o0000000IHut/a/1J000000Ur0n/_9LMu28sqd2xY97F15TFJeQSgdvm3hGi9aYU8YpMg.o"
"001o000000JBEs9AAH";" 2/6/2018";93385;;"Harsh Treatment";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Me19/LOeW9Jccw6ZIMOirZoJNqmc889WSV7oJl1_H5zlh4PY"
"001o000000JBEs9AAH";" 2/6/2018";93385;;"Facility Condition/safety";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Me19/LOeW9Jccw6ZIMOirZoJNqmc889WSV7oJl1_H5zlh4PY"
"001o000000JBEs9AAH";" 2/6/2018";93385;;"Lack of Supervision";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Me19/LOeW9Jccw6ZIMOirZoJNqmc889WSV7oJl1_H5zlh4PY"
"001o000000JBEs9AAH";" 2/6/2018";93385;;"Sleep/Napping Requirements";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Me19/LOeW9Jccw6ZIMOirZoJNqmc889WSV7oJl1_H5zlh4PY"
"001o000000JBEs9AAH";" 2/6/2018";93385;;"Lack of Supervision";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Me19/LOeW9Jccw6ZIMOirZoJNqmc889WSV7oJl1_H5zlh4PY"
"001o000000JBEtKAAX";" 10/18/2019";123638;"Unfounded";"Staff to Child Ratio";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000XgRo/v3eVOPjct5ASAoM21vsYgTKB4EBXjDQ97dM6p7ZjHLE"
"001o000000JBEtKAAX";" 10/18/2019";123638;"Unfounded";"Discipline";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000XgRo/v3eVOPjct5ASAoM21vsYgTKB4EBXjDQ97dM6p7ZjHLE"
"001o000000JBEtKAAX";" 10/18/2019";123638;"Unfounded";"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000XgRo/v3eVOPjct5ASAoM21vsYgTKB4EBXjDQ97dM6p7ZjHLE"
"001o000000JBEtKAAX";" 10/18/2019";123638;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000XgRo/v3eVOPjct5ASAoM21vsYgTKB4EBXjDQ97dM6p7ZjHLE"
"001o000000JBF0SAAX";" 7/31/2019";119966;"Founded";"Harsh Treatment";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MsN5/HEXLHyiWn_fT3V_FvPA4OGCd2Hg93m8I5eE3fo0aWEQ"
"001o000000JBF0SAAX";" 7/31/2019";119966;"Unfounded";"Staff Qualifications";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MsN5/HEXLHyiWn_fT3V_FvPA4OGCd2Hg93m8I5eE3fo0aWEQ"
"001o000000JBF0SAAX";" 7/31/2019";119966;"Unfounded";"Staff to Child Ratio";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MsN5/HEXLHyiWn_fT3V_FvPA4OGCd2Hg93m8I5eE3fo0aWEQ"
"001o000000JBF0SAAX";" 7/31/2019";119966;"Unfounded";"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MsN5/HEXLHyiWn_fT3V_FvPA4OGCd2Hg93m8I5eE3fo0aWEQ"
"001o000000JBF0SAAX";" 7/31/2019";119966;"Unfounded";"Staff Qualifications";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MsN5/HEXLHyiWn_fT3V_FvPA4OGCd2Hg93m8I5eE3fo0aWEQ"
"001o000000JBF4nAAH";" 7/6/2020";131856;"Unfounded";"Discipline";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UiKT/0gKnONe3AspRP2pWiiHqmkC9awqkhTRfSxHR2h1PSg8"
"001o000000JBF4nAAH";" 7/6/2020";131856;"Unfounded";"Harsh Treatment";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UiKT/0gKnONe3AspRP2pWiiHqmkC9awqkhTRfSxHR2h1PSg8"
"001o000000JBF4nAAH";" 7/26/2019";119470;"Founded";"Staff to Child Ratio";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J0000001AiX/RxwbJqSDl_apJaUyuuGqaoemf9ntVmuUISxL7bu.CCU"
"001o000000JBF4nAAH";" 7/26/2019";119470;"Founded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J0000001AiX/RxwbJqSDl_apJaUyuuGqaoemf9ntVmuUISxL7bu.CCU"
"001o000000JBF4nAAH";" 7/26/2019";119470;"Founded";"Facility Condition/safety";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J0000001AiX/RxwbJqSDl_apJaUyuuGqaoemf9ntVmuUISxL7bu.CCU"
"001o000000JBF4nAAH";" 7/26/2019";119470;"Founded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J0000001AiX/RxwbJqSDl_apJaUyuuGqaoemf9ntVmuUISxL7bu.CCU"
"001o000000JBF4nAAH";" 7/26/2019";119470;"Unfounded";"Harsh Treatment";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J0000001AiX/RxwbJqSDl_apJaUyuuGqaoemf9ntVmuUISxL7bu.CCU"
"001o000000JBF4nAAH";" 7/26/2019";119470;"Founded";"Staff Qualifications";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J0000001AiX/RxwbJqSDl_apJaUyuuGqaoemf9ntVmuUISxL7bu.CCU"
"001o000000JBF4nAAH";" 7/26/2019";119470;"Founded";"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J0000001AiX/RxwbJqSDl_apJaUyuuGqaoemf9ntVmuUISxL7bu.CCU"
"001o000000JBF4nAAH";" 7/26/2019";119470;"Unfounded";"Staff to Child Ratio";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J0000001AiX/RxwbJqSDl_apJaUyuuGqaoemf9ntVmuUISxL7bu.CCU"
"001o000000JBF4nAAH";" 11/30/2018";107726;"Unfounded";"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MnzT/W69mkCqE264EQsDF6DgUUXaXpODHLjV3V8b9o0MDKcs"
"001o000000JBF4nAAH";" 11/30/2018";107726;"Unfounded";"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MnzT/W69mkCqE264EQsDF6DgUUXaXpODHLjV3V8b9o0MDKcs"
"001o000000JBF4nAAH";" 3/20/2018";96247;"Unfounded";"Drugs or Alcohol";
"001o000000JBF4nAAH";" 3/20/2018";96247;"Unfounded";"Other";
"001o000000JBF4nAAH";" 3/20/2018";96247;"Unfounded";"Business/Financial";
"001o000000JBF4nAAH";" 3/20/2018";96247;"Unfounded";"Business/Financial";
"001o000000JBF65AAH";" 7/2/2019";117559;"Founded";"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mqo9/kyDv0.sHW0geX5bBWb1k7.vcl6nBecsNgAAnEE2UIx8"
"001o000000JBF65AAH";" 7/2/2019";117559;"Founded";"Food/Nutrition";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mqo9/kyDv0.sHW0geX5bBWb1k7.vcl6nBecsNgAAnEE2UIx8"
"001o000000JBF6EAAX";" 3/27/2019";110411;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MlMZ/EgfYAVB2cTAJA1psxjmltNCL.nHpmXMHnitik8otNPA"
"001o000000JBFCnAAP";" 6/28/2019";117571;"Founded";"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MqbU/pIL1Tt4lCwqxjrzHCEsFqTILXY37z1Np9k_P9j478K0"
"001o000000JBFDhAAP";" 4/24/2018";97547;"Unfounded";"Sleep/Napping Requirements";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MLlm/SB9Rl8v3aGnBYnqtLssh2XMBngzxLKdLPst6viadS_k"
"001o000000JBFDhAAP";" 4/24/2018";97547;"Unfounded";"Food/Nutrition";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MLlm/SB9Rl8v3aGnBYnqtLssh2XMBngzxLKdLPst6viadS_k"
"001o000000NCvtAAAT";" 6/19/2020";131932;"Unfounded";"Harsh Treatment";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UhAX/0zxalbpEOkPSCG8_vJhzwscr0MA1PPBzB8uciGqGUqA"
"001o000000NCvtAAAT";" 3/9/2020";129666;"Unfounded";"Lack of Supervision";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Adi5/Y6PD9CpA_SjDpG6koQwDoeeBT2RX2NwjOnSuJ0YtLS4"
"001o000000NCvtAAAT";" 3/9/2020";129666;"Unfounded";"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Adi5/Y6PD9CpA_SjDpG6koQwDoeeBT2RX2NwjOnSuJ0YtLS4"
"001o000000NCvuDAAT";" 1/7/2020";126267;"Founded";"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AZla/s.VjHMjBLxUBIGbpRVxCZxXX8J7qv1GAwwaYDl5Rb0A"
"001o000000NCvuDAAT";" 1/7/2020";126267;"Unfounded";"Lack of Supervision";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AZla/s.VjHMjBLxUBIGbpRVxCZxXX8J7qv1GAwwaYDl5Rb0A"
"001o000000NCvwwAAD";" 8/20/2020";138332;"Unfounded";"Staff to Child Ratio";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UlZg/3Vuu3yW7evESoezcJK78qP1PtuLXyz_DawOhRKFTMhg"
"001o000000NCvwwAAD";" 8/20/2020";138332;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UlZg/3Vuu3yW7evESoezcJK78qP1PtuLXyz_DawOhRKFTMhg"
"001o000000NCvx8AAD";" 6/15/2020";132235;"Founded";"Lack of Supervision";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UhBp/1shxNUzoc6OzuWZFadjomzIkYLyjeKiSlnWSgJNf97I"
"001o000000NCvx8AAD";" 6/15/2020";132235;"Founded";"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UhBp/1shxNUzoc6OzuWZFadjomzIkYLyjeKiSlnWSgJNf97I"
"001o000000NCvx8AAD";" 6/15/2020";132235;"Founded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UhBp/1shxNUzoc6OzuWZFadjomzIkYLyjeKiSlnWSgJNf97I"
"001o000000NCw8tAAD";" 11/7/2018";107801;"Founded";"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MbRx/k8j4oJNGiZf.F1brhc2Vf1B1MHozsl31c8MFOQjz1Cw"
"001o000000NCw8tAAD";" 11/7/2018";107801;"Unfounded";"Staff Qualifications";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MbRx/k8j4oJNGiZf.F1brhc2Vf1B1MHozsl31c8MFOQjz1Cw"
"001o000000NCw8tAAD";" 11/7/2018";107801;"Unfounded";"Lack of Supervision";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MbRx/k8j4oJNGiZf.F1brhc2Vf1B1MHozsl31c8MFOQjz1Cw"
"001o000000NCw8tAAD";" 11/7/2018";107801;"Unfounded";"Staff to Child Ratio";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MbRx/k8j4oJNGiZf.F1brhc2Vf1B1MHozsl31c8MFOQjz1Cw"
"001o000000X9h8DAAR";" 3/7/2019";111902;"Founded";"Staff Qualifications";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mp4y/drixN75cf3uY8N5sdBmQkujf_ughBLe_fwRyFM4az9w"
"001o000000YWNwNAAX";" 9/7/2018";103760;"Unfounded";"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mael/SoTaJMh_YeQ9GwvbAfP4N2TKUZCcHUVmGz2A1J9Rtls"
"001o000000YWNwNAAX";" 9/7/2018";103760;"Founded";"Staff Qualifications";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mael/SoTaJMh_YeQ9GwvbAfP4N2TKUZCcHUVmGz2A1J9Rtls"
"001o000000YWNwNAAX";" 1/12/2018";93291;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MEu3/3WnbYImNuaRXUyLJkEGOxQT4goTJu0zklyaFu4c6_CY"
"001o000000YWNwNAAX";" 1/12/2018";93291;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MEu3/3WnbYImNuaRXUyLJkEGOxQT4goTJu0zklyaFu4c6_CY"
"001o000000cCA9ZAAW";" 2/22/2019";111729;"Unfounded";"Discipline";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MnUL/yAWx8fykZttw_BEAZIIF665yOgg4CrkZUTeMZN_zywo"
"001o000000cCA9ZAAW";" 2/22/2019";111729;"Unfounded";"Harsh Treatment";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MnUL/yAWx8fykZttw_BEAZIIF665yOgg4CrkZUTeMZN_zywo"
"001o000000dahJWAAY";" 4/2/2019";112977;"Unfounded";"Staff to Child Ratio";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MliG/bos3BHcnNrXUHGFy3hBDba7ETpY7Mxe3X12twpbclqc"
"001o000000dahJWAAY";" 4/2/2019";112977;"Unfounded";"Lack of Supervision";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MliG/bos3BHcnNrXUHGFy3hBDba7ETpY7Mxe3X12twpbclqc"
"001o000000dahJXAAY";" 8/20/2020";134206;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Ukqb/0KTWUq7.CTInvfQGe8XGyN78lx2okvXMe_OMeyWxNsk"
"001o000000dahJcAAI";" 10/8/2019";122249;"Unfounded";"Over Enrollment";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Xfqi/xr7HFV7Jea7b467S23W37DNuqrt_8r0oyCirKo2cTpg"
"001o000000dahJcAAI";" 10/8/2019";122249;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Xfqi/xr7HFV7Jea7b467S23W37DNuqrt_8r0oyCirKo2cTpg"
"001o000000dahJcAAI";" 10/8/2019";122249;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Xfqi/xr7HFV7Jea7b467S23W37DNuqrt_8r0oyCirKo2cTpg"
"001o000000dahJcAAI";" 3/6/2018";94951;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MH40/fVAnnPsMPNWlqu9hHBbCqPvsFUlcMJoOM2nHiS5MISw"
"001o000000mIHY0AAO";" 3/21/2018";95035;;"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mp53/fQCWIzWrgnjTHNxIS4tPQohO93T3_fOVkl1DaPbwdVM"
"001o000000mIHY0AAO";" 3/21/2018";95035;;"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mp53/fQCWIzWrgnjTHNxIS4tPQohO93T3_fOVkl1DaPbwdVM"
"001o000000nYZzUAAW";" 3/8/2019";111829;"Unfounded";"Staff Qualifications";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Aawj/BmOC3FCFrH3JWt.95fej5sydc6z1EJSe4_J0SdXUyFE"
"001o000000nzXywAAE";" 6/12/2019";117448;"Unfounded";"Staff to Child Ratio";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MpmH/2IxPHnjUOS8lh2tVMK1jUf3QK7J92dG3GCcvd5SOAP4"
"001o000000nzXywAAE";" 6/12/2019";117483;"Founded";"Staff Qualifications";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MpmR/kv9agIZ8UhHYAMMu11ZDzTliMWhkKngsQad3JspVhQA"
"001o000000nzXywAAE";" 6/12/2019";117483;"Unfounded";"Staff Qualifications";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MpmR/kv9agIZ8UhHYAMMu11ZDzTliMWhkKngsQad3JspVhQA"
"001o000000nzXywAAE";" 6/12/2019";117483;"Unfounded";"Staff to Child Ratio";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MpmR/kv9agIZ8UhHYAMMu11ZDzTliMWhkKngsQad3JspVhQA"
"001o000000nzXywAAE";" 6/12/2019";117448;"Unfounded";"Staff Qualifications";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MpmH/2IxPHnjUOS8lh2tVMK1jUf3QK7J92dG3GCcvd5SOAP4"
"001o000000nzXywAAE";" 6/3/2019";117064;"Founded";"Staff to Child Ratio";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MpQV/pDbUOPwbWH9YLjFlQfmQg8MvPt44LzG7OLGL39dzC.M"
"001o000000nzXywAAE";" 6/3/2019";117064;"Founded";"Staff Qualifications";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MpQV/pDbUOPwbWH9YLjFlQfmQg8MvPt44LzG7OLGL39dzC.M"
"001o000000nzXywAAE";" 2/11/2019";111068;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mjnn/2ZzC8X7ttgspSgCUnGa.hoJeRcDjsEFYmQJaPqeVv70"
"001o000000nzXywAAE";" 1/4/2019";92232;"Unfounded";"Harsh Treatment";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MfcF/Uit2V_E16cmKmAojrcZVkmDfTQiMbDcykU2LBoawwgA"
"001o000000rKMQmAAO";" 12/2/2020";144716;"Unfounded";"Lack of Supervision";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UqN1/EwJOIQaVWqyq_bgW2dyVSg25X6WFEh8WMn0uD4FZnz0"
"001o000000rKMQmAAO";" 12/2/2020";144716;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UqN1/EwJOIQaVWqyq_bgW2dyVSg25X6WFEh8WMn0uD4FZnz0"
"001o000000rKMQmAAO";" 10/24/2018";106264;"Founded";"Staff Qualifications";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mb1B/V61pMdzcholHjAt4SrCmx0fLYU14XzQEkB38C34cGrw"
"001o000000rKMQmAAO";" 2/12/2018";94091;;"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MF8A/5N31uRFqDpZLfC7sSXHxndQJ7V.19teocQp758lyBkg"
"001o000000rKMQmAAO";" 2/12/2018";94091;;"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MF8A/5N31uRFqDpZLfC7sSXHxndQJ7V.19teocQp758lyBkg"
"001o000000rKMQmAAO";" 2/12/2018";94091;;"Lack of Supervision";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MF8A/5N31uRFqDpZLfC7sSXHxndQJ7V.19teocQp758lyBkg"
"001o000000rKMQmAAO";" 2/12/2018";94091;;"Discipline";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MF8A/5N31uRFqDpZLfC7sSXHxndQJ7V.19teocQp758lyBkg"
"001o000000rKMQmAAO";" 2/12/2018";94091;;"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MF8A/5N31uRFqDpZLfC7sSXHxndQJ7V.19teocQp758lyBkg"
"001o000000rKMQmAAO";" 2/12/2018";94091;;"Lack of Supervision";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MF8A/5N31uRFqDpZLfC7sSXHxndQJ7V.19teocQp758lyBkg"
"001o000000rKMQmAAO";" 2/12/2018";94091;;"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MF8A/5N31uRFqDpZLfC7sSXHxndQJ7V.19teocQp758lyBkg"
"001o000000rKMQmAAO";" 2/12/2018";94091;;"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MF8A/5N31uRFqDpZLfC7sSXHxndQJ7V.19teocQp758lyBkg"
"001o000000rKMQmAAO";" 2/12/2018";94091;;"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MF8A/5N31uRFqDpZLfC7sSXHxndQJ7V.19teocQp758lyBkg"
"001o000000wrZ4BAAU";" 8/24/2020";138135;"Founded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Ukxw/WnKD1ZYfE4Dlu4ws3t3_f0YDAt1rzbLSpPSEEjQkYkE"
"001o000000wrZ4BAAU";" 8/24/2020";138135;"Unfounded";"Staff Qualifications";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Ukxw/WnKD1ZYfE4Dlu4ws3t3_f0YDAt1rzbLSpPSEEjQkYkE"
"001o000000wrZ4BAAU";" 8/24/2020";138135;"Founded";"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Ukxw/WnKD1ZYfE4Dlu4ws3t3_f0YDAt1rzbLSpPSEEjQkYkE"
"001o000000wrZ4BAAU";" 8/24/2020";138135;"Unfounded";"Staff Qualifications";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Ukxw/WnKD1ZYfE4Dlu4ws3t3_f0YDAt1rzbLSpPSEEjQkYkE"
"001o000000wrZ4BAAU";" 9/30/2019";122358;"Unfounded";"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Xgna/9cSNJIUbW0WZd.z5D2Ap18faTZEGQwg8YwCmrzAlC6o"
"001o000000zkXhCAAU";" 1/4/2019";109961;"Founded";"Discipline";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MeWT/V029kxkYU0hBBs9ASXiLgAwVd8p.m__vjzthi3Oaaec"
"001o000000zkXhCAAU";" 3/15/2018";94972;"Unfounded";"Staff to Child Ratio";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MX1l/prLV_3QN_rTxnJHcerZFup5TWViM9RtLQEB704002A4"
"001o000000zkXhCAAU";" 3/15/2018";94972;"Unfounded";"Lack of Supervision";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MX1l/prLV_3QN_rTxnJHcerZFup5TWViM9RtLQEB704002A4"
"0011J00001HS0lHQAT";" 8/21/2020";139173;"Founded";"Staff to Child Ratio";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UkrA/Lmg0Jl_8iipo7g9I9aSHra9m3AKHIZmh_XXe8fGQ9qQ"
"0011J00001HS0lHQAT";" 8/21/2020";139173;"Founded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UkrA/Lmg0Jl_8iipo7g9I9aSHra9m3AKHIZmh_XXe8fGQ9qQ"
"0011J00001HS0lHQAT";" 10/25/2019";123841;"Unfounded";"Staff to Child Ratio";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000XgzR/DqNsFxUNGPqU9qwGBvTqwZZmw7kvEFWdbAAqaSH5NU8"
"0011J00001HS0lHQAT";" 10/25/2019";123841;"Unfounded";"Staff Qualifications";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000XgzR/DqNsFxUNGPqU9qwGBvTqwZZmw7kvEFWdbAAqaSH5NU8"
"0011J00001HS0lHQAT";" 10/25/2019";123841;"Founded";"Sleep/Napping Requirements";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000XgzR/DqNsFxUNGPqU9qwGBvTqwZZmw7kvEFWdbAAqaSH5NU8"
"0011J00001HS0lHQAT";" 10/25/2019";123841;"Unfounded";"Facility Condition/safety";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000XgzR/DqNsFxUNGPqU9qwGBvTqwZZmw7kvEFWdbAAqaSH5NU8"
"0011J00001HS0lHQAT";" 10/25/2019";123841;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000XgzR/DqNsFxUNGPqU9qwGBvTqwZZmw7kvEFWdbAAqaSH5NU8"
"0011J00001HS0lHQAT";" 10/25/2019";123841;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000XgzR/DqNsFxUNGPqU9qwGBvTqwZZmw7kvEFWdbAAqaSH5NU8"
"0011J00001HS0lHQAT";" 10/25/2019";123841;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000XgzR/DqNsFxUNGPqU9qwGBvTqwZZmw7kvEFWdbAAqaSH5NU8"
"0011J00001HS0lHQAT";" 10/25/2019";123841;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000XgzR/DqNsFxUNGPqU9qwGBvTqwZZmw7kvEFWdbAAqaSH5NU8"
"0011J00001HS0lHQAT";" 10/25/2019";123841;"Unfounded";"Food/Nutrition";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000XgzR/DqNsFxUNGPqU9qwGBvTqwZZmw7kvEFWdbAAqaSH5NU8"
"0011J00001IDunNQAT";" 5/27/2020";131223;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Ug6e/wXhluAZVqsrVq88khceXxsHUZv2VWy5DZK4Vnb6.n6E"
