"Provider ID";"Date";"Ref"
225;"2021-10-25";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=225&FilePath=ProviderReport&FromType=Public&FileName=Kids%20Klub%20at%20Potheir%20Elementary%20School_Unannounced%20Monitoring%20Visit_10-25-2021.pdf"
391;"2022-04-07";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=391&FilePath=ProviderReport&FromType=Public&FileName=Little%20Tykes%20Day%20Care_Unannounced%20Monitoring%20Visit_4-7-2022.pdf"
451;"2022-04-13";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=451&FilePath=ProviderReport&FromType=Public&FileName=Carmen%20Fernandez_Unannounced%20Monitoring%20Visit_4-13-2022.pdf"
457;"2022-04-01";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=457&FilePath=ProviderReport&FromType=Public&FileName=Rebeka%20Salcedo_Unannounced%20Monitoring%20Visit_4-1-2022%20Spanish.pdf"
457;"2022-04-01";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=457&FilePath=ProviderReport&FromType=Public&FileName=Rebeka%20Salcedo_Unannounced%20Monitoring%20Visit_4-1-2022.pdf"
459;"2022-08-05";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=459&FilePath=ProviderReport&FromType=Public&FileName=Luz%20Olivo_Unannounced%20Monitoring%20Visit_8-5-2022.pdf"
461;"2022-03-02";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=461&FilePath=ProviderReport&FromType=Public&FileName=MiguelinaPequero_UnannouncedMonitoringVisit_030222.pdf"
489;"2022-02-11";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=489&FilePath=ProviderReport&FromType=Public&FileName=ElaOrellana_UnannouncedMonitoringRepert_021122.pdf"
493;"2022-04-21";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=493&FilePath=ProviderReport&FromType=Public&FileName=Agueda%20Arias_Unannounced%20Monitoring%20Visit_4-21-2022.pdf"
498;"2021-10-04";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=498&FilePath=ProviderReport&FromType=Public&FileName=Rosemary%20Mercado_Unannounced%20Monitoring%20Visit_10-4-2021.pdf"
498;"2022-03-24";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=498&FilePath=ProviderReport&FromType=Public&FileName=Roesmary%20Mercado_Unannounced%20Monitoring%20Visit_3-24-2022.pdf"
3858;"2022-02-03";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=3858&FilePath=ProviderReport&FromType=Public&FileName=TheLearningExperience_UnannouncedMonitoringVisit_020322.pdf"
3858;"2022-08-11";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=3858&FilePath=ProviderReport&FromType=Public&FileName=The%20Learning%20Experience_Complaint%20Visit_8-11-2022.pdf"
408;"2022-02-11";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=408&FilePath=ProviderReport&FromType=Public&FileName=ClaraDiaz_UnnanouncedMonitoringVisit_021122.pdf"
265;"2021-12-16";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=265&FilePath=ProviderReport&FromType=Public&FileName=SusanGlashow_UnannouncedMonitoringVisit_121621.pdf"
774;"2022-02-11";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=774&FilePath=ProviderReport&FromType=Public&FileName=MauraHernandez_UnannouncedMonitoringVisit_021122.pdf"
133;"2021-10-14";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=133&FilePath=ProviderReport&FromType=Public&FileName=Countryside_Unnanounced%20Monitoring%20Visit_10-14-2021.pdf"
133;"2022-04-28";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=133&FilePath=ProviderReport&FromType=Public&FileName=Countryside%20Childrens%20Center_Unannounced%20Monitoring%20Visit_4-28-2022.pdf"
147;"2021-12-20";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=147&FilePath=ProviderReport&FromType=Public&FileName=Darlington%20Early%20Childhood%20Center_Unannounced%20Monitoring%20Visit_12-20-21.pdf"
147;"2022-06-02";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=147&FilePath=ProviderReport&FromType=Public&FileName=Darlington%20Early%20Childhood%20Center_Unannounced%20Monitoring%20Visit_6-2-2022.pdf"
170;"2022-05-23";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=170&FilePath=ProviderReport&FromType=Public&FileName=Progressive%20Learning%20Center_Unannounced%20Monitoring%20Visit_5-23-2022.pdf"
5;"2022-03-25";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=5&FilePath=ProviderReport&FromType=Public&FileName=Sheri%20Dumas_UnannouncedMonitoringVisit_032522.pdf"
17;"2021-12-02";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=17&FilePath=ProviderReport&FromType=Public&FileName=Jean%20Bento_Unannounced%20Monitoring%20Visit_12-2-2021.pdf"
760;"2021-12-20";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=760&FilePath=ProviderReport&FromType=Public&FileName=LittleAngelsAcademy_UnannouncedMonitoringReport_122021.pdf"
760;"2022-07-13";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=760&FilePath=ProviderReport&FromType=Public&FileName=Little%20Angel's%20Academy-Unannounced%20Monitoring%20Visit_7-13-2022.pdf"
601;"2022-02-24";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=601&FilePath=ProviderReport&FromType=Public&FileName=BoysandGirlsClubofWoonsocket_UnannouncedMonitoringVisit_022422.pdf"
708;;"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=708&FilePath=ProviderReport&FromType=Public&FileName=CDC%20at%20MacColl%20April%202022.pdf"
708;"2022-04-04";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=708&FilePath=ProviderReport&FromType=Public&FileName=Child%20Development%20Center%20at%20MacColl_Unannounced%20Monitoring%20Visit_4-4-2022.pdf"
710;"2022-03-26";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=710&FilePath=ProviderReport&FromType=Public&FileName=Sonia%20Cepeda_Unannounced%20Monitoring%20Report_3-26-22%20(Espanol).pdf"
710;"2022-03-26";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=710&FilePath=ProviderReport&FromType=Public&FileName=Sonia%20Cepeda_Unannounced%20Monitoring%20Report_3-26-22.pdf"
720;"2021-11-12";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=720&FilePath=ProviderReport&FromType=Public&FileName=Silvia%20Benitez_Unannounced%20Monitoring%20Visit_11-12-2021.pdf"
832;"2022-03-31";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=832&FilePath=ProviderReport&FromType=Public&FileName=Aguasanta%20Gomez_Unannounced%20Monitoring%20Visit_3-31-2022%20Spanish.pdf"
832;"2022-03-31";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=832&FilePath=ProviderReport&FromType=Public&FileName=Aguasanta%20Gomez_Unannounced%20Monitoring%20Visit_3-31-2022.pdf"
37;"2022-02-23";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=37&FilePath=ProviderReport&FromType=Public&FileName=ElciraOliva_UnannouncedMonitoringVisit_022322.pdf"
66;"2021-10-06";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=66&FilePath=ProviderReport&FromType=Public&FileName=Altagracia%20Polanco_Unannounced%20Monitoring%20Visit_10-6-2021.pdf"
73;"2021-12-03";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=73&FilePath=ProviderReport&FromType=Public&FileName=Phyllis%20Nielsen_Unannounced%20Monitoring%20Visit_12-3-2021.pdf"
73;"2022-09-06";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=73&FilePath=ProviderReport&FromType=Public&FileName=Phyllis%20Nielsen_Unannounced%20Monitoring%20Visit_9-6-2022.pdf"
855;"2021-10-07";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=855&FilePath=ProviderReport&FromType=Public&FileName=Sucely%20Gudiel_Unannounced%20Monitoring%20Visit_10-7-2021.pdf"
859;"2022-08-29";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=859&FilePath=ProviderReport&FromType=Public&FileName=Roseline%20Choloply_Unannounced%20Monitoring%20Visit_8-29-2022.pdf"
862;"2021-11-17";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=862&FilePath=ProviderReport&FromType=Public&FileName=Migdalia%20Rosa_Unannounced%20Monitoring%20Visit_11-17-2021.pdf"
870;"2022-01-31";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=870&FilePath=ProviderReport&FromType=Public&FileName=MissLeeAnnsInc_UnannouncedMonitoringVisit_013122.pdf"
870;"2022-09-22";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=870&FilePath=ProviderReport&FromType=Public&FileName=Miss%20Lee%20Anns_Unannounced%20Monitoring%20Visit_9-22-2022.pdf"
871;"2021-10-29";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=871&FilePath=ProviderReport&FromType=Public&FileName=The%20Learning%20Academy_Unannounced%20Monitoring%20Visit_10-29-21.pdf"
871;"2022-05-25";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=871&FilePath=ProviderReport&FromType=Public&FileName=The%20Learning%20Academy_Unannounced%20Monitoring%20Visit_5-25-2022.pdf"
908;"2022-02-10";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=908&FilePath=ProviderReport&FromType=Public&FileName=The%20Early%20Learning%20Center%20of%20Rhode%20Island%20East%20Greenwich_Unannoucned%20Monitoring%20Visit_2-10-2022.pdf"
908;"2022-04-21";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=908&FilePath=ProviderReport&FromType=Public&FileName=The%20Early%20Learning%20Center%20of%20East%20Greenwich_Unannounced%20Monitoring%20Visit_4-21-2022.pdf"
908;"2022-07-27";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=908&FilePath=ProviderReport&FromType=Public&FileName=The%20Early%20Learning%20Center%20of%20RI-East%20Greenwich_Complaint%20Visit_7-27-2022.pdf"
916;"2021-12-17";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=916&FilePath=ProviderReport&FromType=Public&FileName=Crayons%20and%20Lollipops_Unannounced%20Monitoring%20Visit_12-17-2021.pdf"
916;"2022-08-29";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=916&FilePath=ProviderReport&FromType=Public&FileName=Crayons%20and%20Lollipops_Unannounced%20Monitoring%20Visit_8-29-2022.pdf"
110;"2022-03-03";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=110&FilePath=ProviderReport&FromType=Public&FileName=EastsideEarlyLearning_UnannouncedMonitoringVisit_030322.pdf"
244;"2022-01-31";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=244&FilePath=ProviderReport&FromType=Public&FileName=Bristol%20Warren%20COZ%20at%20Hugh%20Cole_Unannounced%20Monitoring%20Visit_1-31-22.pdf"
244;"2022-07-13";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=244&FilePath=ProviderReport&FromType=Public&FileName=Bristol%20Warren%20COZ-Hugh%20Cole_Unannounced%20Monitoring%20Visit_7-13-2022.pdf"
245;"2022-05-16";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=245&FilePath=ProviderReport&FromType=Public&FileName=Bristol%20Warren%20COZ-Rockwell_Unannounced%20Monitoring%20Visit_5-16-2022.pdf"
246;"2022-06-09";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=246&FilePath=ProviderReport&FromType=Public&FileName=Bristol%20Warren%20COZ-Guiteras_Unannounced%20Monitoring%20Visit_6-9-2022.pdf"
247;"2022-05-16";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=247&FilePath=ProviderReport&FromType=Public&FileName=Bristol%20Warren%20COZ-Colt%20Andrew_Unannounced%20Monitoring%20Visit_5-16-2022.pdf"
270;"2021-10-22";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=270&FilePath=ProviderReport&FromType=Public&FileName=SSTARbirth%20Day%20Care%20Center_Unannounced%20Monitoring%20Visit_10-22-2021.pdf"
270;"2022-03-23";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=270&FilePath=ProviderReport&FromType=Public&FileName=Sstar%20Birth%20Day%20Care%20Center_Unannounced%20Monitoring%20Visit_3-23-2022.pdf"
344;"2022-02-24";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=344&FilePath=ProviderReport&FromType=Public&FileName=Claribel%20Prince_Unannounced%20Monitoring%20Vist_2-24-22.pdf"
369;;"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=369&FilePath=ProviderReport&FromType=Public&FileName=First%20Years%20Learning%20UVM%208-11-2021%20violations.pdf"
369;"2022-07-07";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=369&FilePath=ProviderReport&FromType=Public&FileName=First%20Years%20Learning%20Center_Unannounced%20Monitoring%20Visit_7-7-2022.pdf"
371;"2021-10-21";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=371&FilePath=ProviderReport&FromType=Public&FileName=Nilda%20Tejada_Unannounced%20Monitorig%20Visit_10-21-2021.pdf"
373;"2022-07-08";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=373&FilePath=ProviderReport&FromType=Public&FileName=Kids%20Play_Unannounced%20Monitoring%20Visit_7-8-2022.pdf"
619;"2021-10-29";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=619&FilePath=ProviderReport&FromType=Public&FileName=Maria%20Bello_Unannounced%20Monitoring%20Visit_10-29-2021.pdf"
619;"2022-07-15";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=619&FilePath=ProviderReport&FromType=Public&FileName=Maria%20Bello_Unannounced%20Monitoring%20Visit_7-15-2022.pdf"
681;"2021-12-07";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=681&FilePath=ProviderReport&FromType=Public&FileName=Tracy%20Kiernan_Unannounced%20Monitoring%20Visit_12-7-2021.pdf"
768;"2022-09-02";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=768&FilePath=ProviderReport&FromType=Public&FileName=Tender%20Hears_Unannounced%20Monitoring%20Visit_9-2-2022.pdf"
82;"2022-04-07";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=82&FilePath=ProviderReport&FromType=Public&FileName=CelesteThomason_UnnanouncedMonitoringVisit_040722.pdf"
526;"2022-02-17";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=526&FilePath=ProviderReport&FromType=Public&FileName=FranciaFrancisco_UnannouncedMonitoringVisit_021722.pdf"
531;"2021-12-20";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=531&FilePath=ProviderReport&FromType=Public&FileName=Paul%20Cuffee%20After%20School%20Club-Unannounced%20Monitoring%20Visit_12-20-2021.pdf"
778;"2021-12-08";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=778&FilePath=ProviderReport&FromType=Public&FileName=Maria%20Salazar_Unannounced%20Monitoring%20Visit_12-8-2021.pdf"
949;"2021-10-05";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=949&FilePath=ProviderReport&FromType=Public&FileName=Silveira%20Kindergarten%20and%20Nursery_Unannounced%20Monitoring%20Visit_10-5-2021.pdf"
949;"2022-03-25";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=949&FilePath=ProviderReport&FromType=Public&FileName=Silviera%20Kindergarten%20and%20Nursery_Unannounced%20Monitoring%20Visit_3-25-2022.pdf"
1177;"2022-03-16";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=1177&FilePath=ProviderReport&FromType=Public&FileName=Kid's%20QuartersLLC_Uannounced%20Monitoring%20Report_3-16-2022.pdf"
1177;"2022-04-21";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=1177&FilePath=ProviderReport&FromType=Public&FileName=Kids%20Quarters_Unannounced%20Monitoring%20Visit_4-21-2022.pdf"
1210;"2021-12-02";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=1210&FilePath=ProviderReport&FromType=Public&FileName=Jenny%20Gonzalez_Unannounced%20Monitoring%20Visit_12-2-2021.pdf"
1641;"2022-03-31";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=1641&FilePath=ProviderReport&FromType=Public&FileName=Confessor%20Cordero_Unannounce%20Monitoring%20Visit_3-31-2022%20Spanish.pdf"
1641;"2022-03-31";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=1641&FilePath=ProviderReport&FromType=Public&FileName=Confessor%20Cordero_Unannounce%20Monitoring%20Visit_3-31-2022.pdf"
1641;"2022-09-13";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=1641&FilePath=ProviderReport&FromType=Public&FileName=Confessora%20Cordero_Change%20of%20Address%20Site%20Visit_9-13-2022.pdf"
2927;"2022-03-07";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=2927&FilePath=ProviderReport&FromType=Public&FileName=MyLearningTreet_UnannouncedMonitoringVisit_030722.pdf"
2927;"2022-08-25";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=2927&FilePath=ProviderReport&FromType=Public&FileName=My%20Learning%20Tree_Unannounced%20Monitoring%20Visit_8-25-2022.pdf"
3045;"2022-03-15";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=3045&FilePath=ProviderReport&FromType=Public&FileName=AracelisMendez_UnannouncedMonitoringVisit_031522.pdf"
909;"2021-10-28";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=909&FilePath=ProviderReport&FromType=Public&FileName=The%20Early%20Learning%20Ctr%20of%20Coventry_Unannounned%20Monitoring%20Visit_10-28-21.pdf"
909;"2022-04-21";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=909&FilePath=ProviderReport&FromType=Public&FileName=The%20Early%20Learning%20Center%20of%20Coventry_Unannounced%20Monitoring%20Visit_4-21-2022.pdf"
910;"2022-08-02";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=910&FilePath=ProviderReport&FromType=Public&FileName=The%20Early%20Learning%20Center_East%20Providence_Unannounced%20Monitoring%20Visit_8-2-2022.pdf"
1067;"2021-11-29";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=1067&FilePath=ProviderReport&FromType=Public&FileName=The%20Nuturing%20Nook%20Child%20Care_Unannounced%20Probationary%20Visit_11-29-2021.pdf"
1151;"2021-10-29";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=1151&FilePath=ProviderReport&FromType=Public&FileName=Club%20Creative_Unannounced%20Monitoring%20Visit_10-29-2021.pdf"
1151;"2022-04-15";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=1151&FilePath=ProviderReport&FromType=Public&FileName=Club%20Creative_Unannounced%20Monitoring%20Visit_4-15-2022.pdf"
3157;"2021-12-08";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=3157&FilePath=ProviderReport&FromType=Public&FileName=Abraham%20Bleh_Unannounced%20Monitoring%20Visit_12-8-2021.pdf"
3606;"2021-12-06";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=3606&FilePath=ProviderReport&FromType=Public&FileName=Manouchky%20Satine_Unannounced%20Monitoring%20Visit_12-6-2021.pdf"
3670;"2021-10-22";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=3670&FilePath=ProviderReport&FromType=Public&FileName=Munchkin%20Land%20Preschool_Unannounced%20Monitoring%20Visit_10-22-2021.pdf"
3670;"2022-03-21";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=3670&FilePath=ProviderReport&FromType=Public&FileName=Munchkin%20Land%20Preschool%202_Unannounced%20MonitoringVisit_032122.pdf"
3670;"2022-03-24";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=3670&FilePath=ProviderReport&FromType=Public&FileName=Munchkin%20Land%20Preschool%202_Unannounced%20Monitoring%20Visit_3-24-2022.pdf"
3768;"2022-07-13";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=3768&FilePath=ProviderReport&FromType=Public&FileName=Natasha%20Gonzalez_Unnounced%20Monitoring%20Visit_7-13-2022.pdf"
3768;;"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=3768&FilePath=ProviderReport&FromType=Public&FileName=Natasha%20Gonzalez_Visita%20de%20seguimiento%20no%20anunciada%20de%20Espa&#241;av-7-13-2022.pdf"
3815;"2021-12-14";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=3815&FilePath=ProviderReport&FromType=Public&FileName=ReginaRamos_UnannouncedMonitoringVisit_121421.pdf"
550;"2022-02-28";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=550&FilePath=ProviderReport&FromType=Public&FileName=AntoniaFerrera_UnannouncedMonitoringVisit_022822.pdf"
550;"2022-02-28";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=550&FilePath=ProviderReport&FromType=Public&FileName=AntoniaFerrera_UnannouncedMonitoringVisit_022822.pdf"
550;"2022-09-21";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=550&FilePath=ProviderReport&FromType=Public&FileName=Antonia%20Ferreras_Unannounced%20Monitoring%20Visit_9-21-2022.pdf"
561;"2022-01-21";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=561&FilePath=ProviderReport&FromType=Public&FileName=JohaniVillegas_UnannouncedMonitoriongVisit_012122.pdf"
568;"2022-03-14";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=568&FilePath=ProviderReport&FromType=Public&FileName=IngridLapsey_UnannouncedMonitoringVisit_031422.pdf"
569;"2022-02-26";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=569&FilePath=ProviderReport&FromType=Public&FileName=SoniaMatthew_UnannouncedMoniteringVisit_022622.pdf"
581;"2022-03-30";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=581&FilePath=ProviderReport&FromType=Public&FileName=Juana%20Santana_Unannounced%20Monitoring%20Visit_3-30-2022.pdf"
398;"2022-07-15";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=398&FilePath=ProviderReport&FromType=Public&FileName=Maria%20Tejeda_Unannounced%20Monitoring%20Visit_7-15-2022.pdf"
399;"2021-12-10";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=399&FilePath=ProviderReport&FromType=Public&FileName=Lisa%20Casavant_Unannounced%20Monitoring%20Report_12-10-2021.pdf"
405;"2021-11-01";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=405&FilePath=ProviderReport&FromType=Public&FileName=Me%20Too%20Preschool%20Inc_Unannounced%20Monitoring%20Visit_11-1-2021.pdf"
405;"2022-04-07";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=405&FilePath=ProviderReport&FromType=Public&FileName=Me%20Too%20Preschool_Unannounced%20Monitoring%20Visit_4-7-2022.pdf"
406;"2021-11-01";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=406&FilePath=ProviderReport&FromType=Public&FileName=Me%20Too%20Preschool%20II_Unannounced%20Monitoring%20Visit_11-1-2021.pdf"
437;"2021-11-17";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=437&FilePath=ProviderReport&FromType=Public&FileName=Rosario%20Mcglone_Unannounced%20Monitoring%20Visit_11-17-2021.pdf"
450;"2022-02-09";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=450&FilePath=ProviderReport&FromType=Public&FileName=AnaniaHernandex_UnannouncedMonitoringVisit_020922.pdf"
471;"2021-11-02";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=471&FilePath=ProviderReport&FromType=Public&FileName=Flor%20Gallego%20Lopez_Unannounced%20Monitoring%20Visit_11-2-2021.pdf"
479;"2021-10-18";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=479&FilePath=ProviderReport&FromType=Public&FileName=Vikkie%20DeLuca_Uannounced%20Monitoring%20Visit_10-18-2021.pdf"
483;"2021-11-01";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=483&FilePath=ProviderReport&FromType=Public&FileName=Gloria%20Lambert_Unannounced%20Monitoring%20Visit_11-1-2021.pdf"
3824;"2021-10-14";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=3824&FilePath=ProviderReport&FromType=Public&FileName=Bristol's%20Lil%20Angels_Unannounced%20Monitoring%20Visit_10-14-2021.pdf"
3824;;"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=3824&FilePath=ProviderReport&FromType=Public&FileName=Bristol's%20Lil%20Angels%20April%202022.pdf"
3824;"2020-04-08";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=3824&FilePath=ProviderReport&FromType=Public&FileName=Bristols%20Lil%20Angels_Unannoucned%20Monitoring%20Visit_4-8-202.pdf"
982;"2022-03-20";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=982&FilePath=ProviderReport&FromType=Public&FileName=Lollipop_UnannouncedMonitoringReport_032022.pdf"
1014;"2022-03-30";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=1014&FilePath=ProviderReport&FromType=Public&FileName=Sarah%20Romero_Unannounced%20Monitoring%20Visit_3-30-2022.pdf"
1020;"2022-02-16";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=1020&FilePath=ProviderReport&FromType=Public&FileName=DoloresRoberts_UnannouncedMonitoringVisit_021622.pdf"
1023;"2022-03-09";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=1023&FilePath=ProviderReport&FromType=Public&FileName=DennyDominguez_UnannouncedMonitoringVisit_030922.pdf"
1030;"2022-04-21";"https://earlylearningprograms.dhs.ri.gov/Provider/DownloadFile?ProviderId=1030&FilePath=ProviderReport&FromType=Public&FileName=Boys%20&amp;%20Girls%20Club%20of%20Cumberland%20Lincoln_Unannounced%20Monitoring%20Visit_4-21-2022.pdf"
