"id";"name";"address";"city";"state";"phone";"main website";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4"
975991;"YMCA OST at Veazie St. School";"211 Veazie Street";"Providence";"RI";"401-456-0604";"http://www.ymcagreaterprovidence.org/Branches/ProvidenceYouthServices/OutofSchoolTime/VeazieStreet/t";"http://www.ymcagreaterprovidence.org/Branches/ProvidenceYouthServices/OutofSchoolTime/VeazieStreet/t";"http://www.ymcagreaterprovidence.org/tabid/361/Default.aspx";;"http://ymcagreaterprovidence.org/tabid/171/Default.aspx";;;"y";"y";"y";"y";"y";"y";"http://www.ymcagreaterprovidence.org/Portals/0/logo.jpg";"http://ymcagreaterprovidence.org/Portals/0/Uploads/Images/photo201006_0045_24_download_3.jpg";"http://ymcagreaterprovidence.org/Portals/0/Uploads/Images/yinstructor-kid.jpg";"http://ymcagreaterprovidence.org/Portals/0/Uploads/Images/Camp%20Girl%20Program%20Page.jpg";"http://ymcagreaterprovidence.org/Portals/0/Uploads/Images/photo200412_sandiego_15s_download_3.jpg"
975992;"Tower St., Community Ctr. Before &";"93 Tower Street";"Westerly";"RI";"(401) 348-2715";"http://www.93tower.org/";;;;;;;;;;;;;;;;;
975994;"Tri-Town Community Action Ag-EHS";"2952 Hartford Avenue";"Johnston";"RI";"401-764-0818";"http://www.tri-town.org";;;;;;;;;;;;;;;;;
975995;"Barrington Early Childhood Center";"27 College Lane";"Barrington";"RI";"401-246-0037";"http://beccri.org/";"http://beccri.org/";;;;;;"n";"n";"y";"y";"n";"n";;"http://beccri.new.3mwdev.com/wordpress/wp-content/themes/becc/images/sandtray.jpg";"http://beccri.new.3mwdev.com/wordpress/wp-content/themes/becc/images/snowplay.jpg";"http://beccri.new.3mwdev.com/wordpress/wp-content/themes/becc/images/silly_songs.png";"http://beccri.new.3mwdev.com/wordpress/wp-content/themes/becc/images/pinksweater.jpg"
975996;"Montessori of Greenwich Bay";"3285 South County Trail";"East Greenwich";"RI";"401-234-1243";"http://www.montessorigb.com/";"http://www.montessorigb.com/";;"7:30am - 5:00pm,  Monday through Friday";;;;"n";"y";"y";"y";"n";"n";"http://www.montessorigb.com/working-assets/page-header.gif";;;;
975998;"North Kingstown Day Care & Prescho";"690 Boston Neck Road";"North Kingstown";"RI";"401-294-5840";;"https://www.facebook.com/pages/North-Kingstown-Daycare-and-Preschool/244968652191195";"https://www.facebook.com/pages/North-Kingstown-Daycare-and-Preschool/244968652191195";;;;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";;"https://fbcdn-sphotos-d-a.akamaihd.net/hphotos-ak-frc3/s720x720/312634_502858089735582_1114102763_n.jpg";"https://fbcdn-sphotos-d-a.akamaihd.net/hphotos-ak-ash4/s720x720/292235_427603090594416_263186927_n.jpg";"https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-frc3/s720x720/560589_411551318866260_1472106102_n.jpg";"https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-ash3/s720x720/543617_382578515096874_876759195_n.jpg"
975999;"Penguin Pals Daycare, Inc.";"91 Canonchet Avenue";"Warwick";"RI";"(401) 781-0439";"http://penguinpalsdaycare.com/default.aspx";;;;;;;;;;;;;;;;;
1033403;"Providence YMCA-at Mary Fogarty";"199 Oxford Street";"Providence";"RI";"(401) 265-3165";"http://www.ymcagreaterprovidence.org/Branches/ProvidenceYouthServices/OutofSchoolTime/Fogarty/tabid/";"http://www.ymcagreaterprovidence.org/Branches/ProvidenceYouthServices/OutofSchoolTime/Fogarty/tabid/";"http://www.ymcagreaterprovidence.org/tabid/361/Default.aspx";;"http://ymcagreaterprovidence.org/tabid/171/Default.aspx";;;"y";"y";"y";"y";"y";"y";"http://www.ymcagreaterprovidence.org/Portals/0/logo.jpg";"http://ymcagreaterprovidence.org/Portals/0/Uploads/Images/photo201006_0045_24_download_3.jpg";"http://ymcagreaterprovidence.org/Portals/0/Uploads/Images/yinstructor-kid.jpg";"http://ymcagreaterprovidence.org/Portals/0/Uploads/Images/Camp%20Girl%20Program%20Page.jpg";"http://ymcagreaterprovidence.org/Portals/0/Uploads/Images/photo200412_sandiego_15s_download_3.jpg"
1033402;"Providence YMCA at Pleasant View";"50 Obadiah Brown Road";"Providence";"RI";"(401) 265-3215";"http://www.ymcagreaterprovidence.org/Branches/ProvidenceYouthServices/OutofSchoolTime/PleasantView/t";"http://www.ymcagreaterprovidence.org/Branches/ProvidenceYouthServices/OutofSchoolTime/PleasantView/t";"http://www.ymcagreaterprovidence.org/tabid/361/Default.aspx";;"http://ymcagreaterprovidence.org/tabid/171/Default.aspx";;;"y";"y";"y";"y";"y";"y";"http://www.ymcagreaterprovidence.org/Portals/0/logo.jpg";"http://ymcagreaterprovidence.org/Portals/0/Uploads/Images/photo201006_0045_24_download_3.jpg";"http://ymcagreaterprovidence.org/Portals/0/Uploads/Images/yinstructor-kid.jpg";"http://ymcagreaterprovidence.org/Portals/0/Uploads/Images/Camp%20Girl%20Program%20Page.jpg";"http://ymcagreaterprovidence.org/Portals/0/Uploads/Images/photo200412_sandiego_15s_download_3.jpg"
1033401;"Providence YMCA at Meeting Street";"1000 Eddy Street";"Providence";"RI";"(401) 265-3205";"http://www.ymcagreaterprovidence.org/Branches/ProvidenceYouthServices/OutofSchoolTime/MeetingStreet/";"http://www.ymcagreaterprovidence.org/Branches/ProvidenceYouthServices/OutofSchoolTime/MeetingStreet/";"http://www.ymcagreaterprovidence.org/tabid/361/Default.aspx";;"http://ymcagreaterprovidence.org/tabid/171/Default.aspx";;;"y";"y";"y";"y";"y";"y";"http://www.ymcagreaterprovidence.org/Portals/0/logo.jpg";"http://ymcagreaterprovidence.org/Portals/0/Uploads/Images/photo201006_0045_24_download_3.jpg";"http://ymcagreaterprovidence.org/Portals/0/Uploads/Images/yinstructor-kid.jpg";"http://ymcagreaterprovidence.org/Portals/0/Uploads/Images/Camp%20Girl%20Program%20Page.jpg";"http://ymcagreaterprovidence.org/Portals/0/Uploads/Images/photo200412_sandiego_15s_download_3.jpg"
1033398;"Over the Rainbow Learning Center I";"50 Niantic Avenue";"Providence";"RI";"(401) 383-0068";"http://www.overtherainbowlearningcenter.com/";;;;;;;;;;;;;;;;;
676426;"OAHE YMCA";"900 E CHURCH ST";"PIERRE";"SD";"605-2241683";"http://www.oaheymca.org/";;;;;;;;;;;;;;;;;
676444;"TIGER TOTS CHILDCARE AND PRESCHOOL";"100 SOUTH SHEBAL AVENUE";"HARRISBURG";"SD";"605-2130467";"http://www.tigertotssd.com/";"http://www.tigertotssd.com/";;;;;;"y";"y";"y";"y";"n";"n";"http://www.tigertotssd.com/templates/GES-TT/images/tiger-tots-logo.jpg";"http://www.tigertotssd.com/images/stories/tiger-tots-kids.jpg";;;
676458;"STANLEY COUNTY 21ST CCLC PROGRAM";"3 2ND AVE";"FORT PIERRE";"SD";"605-7735238";"http://www.doe.sd.gov/oatq/21cent.asp";;;;;;;;;;;;;;;;;
676461;"FAITH LUTHERAN DAY CARE CENTER";"714 N GRAND";"PIERRE";"SD";"605-2244748";"http://www.faithluth.com/page133.aspx";"http://www.faithluth.com/page133.aspx";;"7:30 a.m. and 5:30 p.m.";;;;"y";"y";"y";"y";"y";"n";"http://www.faithluth.com/images/logo-flc.png";;;;
676464;"CHILDRENS CASTLE";"900 NORTH EUCLID AVENUE";"PIERRE";"SD";"605-2246240";"http://childrenscastlepierre.com/";;;;;;;;;;;;;;;;;
676465;"OAHE CHILD DEVELOPMENT CENTER";"2307 EAST CAPITAL DRIVE";"PIERRE";"SD";"605-2246603";"http://www.oahechild.com/";"http://www.oahechild.com/";;"8:00 am - 3:00 pm Mon through Thurs

8:00 am - 12:00 noon - Fri";;;"http://www.oahechild.com/pdfs/2013-2014%20OCDC%20Handbook.pdf";"n";"n";"y";"y";"n";"n";"http://www.oahechild.com/images/toppic.jpg";;;;
676469;"EASTSIDE CASTLE";"2400 E. CAPITOL";"PIERRE";"SD";"605-2248098";"http://www.childrenscastlepierre.com/";;;;;;;;;;;;;;;;;
676477;"RONCALLI SONSHINE PATCH";"419 1ST AVE NE";"ABERDEEN";"SD";"605-2253460";"http://www.aberdeenroncalli.org/?q=sonshine-patch";;;;;;;;;;;;;;;;;
676478;"RONCALLI SONSHINE MIDDLE SCHOOL OST";"411 SE 3RD AVE";"ABERDEEN";"SD";"605-2294100";"http://www.aberdeenroncalli.org/?q=node/67";"http://www.aberdeenroncalli.org/?q=node/67";"https://www.facebook.com/aberdeen.catholic.school?v=wall";;"http://www.aberdeenroncalli.org/node/126";"http://www.aberdeenroncalli.org/sites/default/files/images/preschool%20registration%202013_0.pdf";;"n";"n";"y";"y";"y";"n";"http://www.aberdeenroncalli.org/sites/all/themes/roncalli/images/acss_logo.png";"http://www.aberdeenroncalli.org/sites/default/files/images/header.png";"http://www.aberdeenroncalli.org/sites/default/files/images/aboutroncalli.jpg";"http://www.aberdeenroncalli.org/sites/default/files/images/Walkathon-09.jpg";"http://www.aberdeenroncalli.org/sites/default/files/sacredheart%20copy_0.jpg"
676484;"THE LEARNING TREE PRESCHOOL";"405 S WASHINGTON ST";"ABERDEEN";"SD";"605-2257113";"http://www.aberdeenymca.org/childcare/learningtree.html";"http://www.aberdeenymca.org/childcare/learningtree.html";;"Monday - Friday, 7am - 6pm";"http://www.aberdeenymca.org/documents/EmploymentApplication.pdf";;;"y";"y";"y";"y";"n";"n";"http://www.aberdeenymca.org/new/banner4c.jpg";"http://www.aberdeenymca.org/Images/child.jpg";"http://www.aberdeenymca.org/Images/career.jpg";;
676519;"HOLY CROSS LUTHERAN CHURCH OST";"149 BISON TRAIL";"Dakota Dunes";"SD";"605-2351688";"http://www.holycrossdakotadunes.org/education.html";"http://www.holycrossdakotadunes.org/education.html";;;;;;"n";"n";"y";"y";"y";"n";"http://www.holycrossdakotadunes.org/images/Page-Design_02.jpg";;;;
676525;"LIL' ANGELS DAYCARE";"CITY OF ALEXANDRIA";"ALEXANDRIA";"SD";"605-2394412";"http://www.lil-angels-daycare.com/";;;;;;;;;;;;;;;;;
676537;"FIRST ADVENTURE LEARNING CENTER";"4003 WEST BENSON ROAD";"SIOUX FALLS";"SD";"605-2748767";"http://www.firstadventurelearningcenter.com/";"http://www.firstadventurelearningcenter.com/";;;;"http://firstadventurelearningcenter.com/rates-and-forms/north-location/";"http://firstadventurelearningcenter.com/rates-and-forms/north-location/";"y";"y";"y";"y";"n";"n";;"http://firstadventurelearningcenter.com/files/7513/6510/7616/55BNNFsHX-GAfMU5xWE3.jpg";"http://firstadventurelearningcenter.com/files/1913/6569/4671/ezNZ5hhBE7YIE_GkCJ2p.jpg";"http://firstadventurelearningcenter.com/files/4013/6510/7430/BXzOxMcE2wUD7nmJifO3.jpg";"http://firstadventurelearningcenter.com/files/1813/6485/3615/7mEgHNdGs3I5WYygtxqb.jpg"
676561;"KIDZ LOGIK CHILD CARE CENTER";"506 E. 3RD STREET";"YANKTON";"SD";"605-2602641";"http://www.kidzlogik.com/";;;;;;;;;;;;;;;;;
676602;"KID'S CROSSING DAYCARE CENTER";"6101 S MOGEN AVE SUITE 5";"SIOUX FALLS";"SD";"605-2711471";"http://www.kidscrossingdaycare.com/";;;;;;;;;;;;;;;;;
676614;"Here4YOUth";"1721 W 51ST ST";"SIOUX FALLS";"SD";"605-2716327";"http://here4youth.org/";"http://here4youth.org/";"https://www.facebook.com/Here4Youth";"Mon - Fri: 7:00 am - 6:00 pm
Sat: 5:00 pm - 9:00 pm";;"http://here4youth.org/Data/Sites/1/applicationforadmission2010.pdf";"http://here4youth.org/Data/Sites/1/parenthandbookrevised2012.pdf";"n";"n";"y";"y";"y";"n";"http://here4youth.org/Data/Sites/1/skins/here_for_youth/bannerLogo.jpg";"http://here4youth.org/Data/Sites/1/siteimages/here4youth_1.jpg";"http://here4youth.org/Data/Sites/1/siteimages/here4youth_2.jpg";"http://here4youth.org/Data/Sites/1/siteimages/here4youth_3.jpg";"http://here4youth.org/Data/Sites/1/siteimages/here4youth_2.jpg"
676616;"LIBERTY CENTER/WASHINGTON";"501 N SYCAMORE AVE";"SIOUX FALLS";"SD";"605-2716327";"http://www.libertycentersf.org/";"http://www.libertycentersf.org/";;;;;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"http://www.libertycentersf.org/add_files/LC_slogo.gif";"http://www.libertycentersf.org/add_files/KidPics.jpg";;;
676617;"LIBERTY BV MIDDLE SCHOOL SITE";"700 E HOLLY BLVD";"BRANDON";"SD";"605-2716327";"http://www.libertycentersf.org/";"http://www.libertycentersf.org/";;;;;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"http://www.libertycentersf.org/add_files/LC_slogo.gif";"http://www.libertycentersf.org/add_files/KidPics.jpg";;;
676618;"LIBERTY CENTER TERRY REDLIN SITE";"1721 E AUSTIN ST";"SIOUX FALLS";"SD";"605-2716327";"http://www.libertycentersf.org/";"http://www.libertycentersf.org/";;;;;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"http://www.libertycentersf.org/add_files/LC_slogo.gif";"http://www.libertycentersf.org/add_files/KidPics.jpg";;;
676622;"SAMMIE'S DAYCARE";"4709 E 6TH ST SUITE 100";"SIOUX FALLS";"SD";"605-5957636";"http://www.sammiesdaycare.com/";;;;;;;;;;;;;;;;;
676628;"I CARE DAY CARE";"2700 WEST 49TH STREET";"SIOUX FALLS";"SD";"605-2743720";"http://icareforkids.com/";;;;;;;;;;;;;;;;;
676629;"CAMPUS LEARNING CENTER FOR CHILDREN";"AUGUSTANA COLLEGE";"SIOUX FALLS";"SD";"605-2744701";"http://www.augie.edu/student_serv/learningcenter/";;;;;;;;;;;;;;;;;
676640;"TRUKS-N-TRYKES LLC";"5310 S. BROADBAND LANE";"SIOUX FALLS";"SD";"605-2750720";"http://www.truks-n-trykes.com/home.html";;;;;;;;;;;;;;;;;
676644;"GIMME A BREAK";"2425 S. Shirley Avenue, Ste. 113";"SIOUX FALLS";"SD";"605-2755725";"http://www.sfgimmeabreak.com/";"http://www.sfgimmeabreak.com/";;"Monday  7:30 AM-10:00 PM
Tuesday  7:30 AM-10:00 PM
Wednesday  7:30 AM-10:00 PM
Thursday  7:30 AM-10:00 PM
Friday  7:30 AM-11:00 PM
Saturday  8:00 AM-11:00 PM";;;;"n";"y";"y";"y";"y";"n";"http://www.sfgimmeabreak.com/themes/gimmetheme/images/logo.png";"http://www.sfgimmeabreak.com/files/panel3.jpg";"http://www.sfgimmeabreak.com/files/panel2.jpg";"http://www.sfgimmeabreak.com/files/panel1.jpg";"http://www.sfgimmeabreak.com/files/panel4.jpg"
676645;"ST. KATHARINE DREXEL STRETCH";"1800 S KATIE AVE STE Z";"SIOUX FALLS";"SD";"605-2756994";"http://www.sfcss.org/preschool-jumpstart-pre-k-beforeafter-school-care";"http://www.sfcss.org/preschool-jumpstart-pre-k-beforeafter-school-care";;"6:45am-6pm";;"http://www.sfcss.org/sfcs-online-registration";;"n";"n";"y";"y";"y";"y";"http://www.sfcss.org/wp-content/themes/wp-framework/library/images/SFCSLogo.png";;;;
676646;"WASP - WALL AFTER SCHOOL PROGRAM";"401 S. BLVD. WEST";"WALL";"SD";"605-2792156";"http://www.wall.k12.sd.us/wasp.htm";"http://www.wall.k12.sd.us/wasp.htm";;"Monday – Thursday: 3:10 – 5:15    - Friday: 7:45 – 5:15";;"http://www.wall.k12.sd.us/wasp.htm";"http://www.wall.k12.sd.us/wasp.htm";"n";"n";"n";"y";"y";"n";;;;;
676669;"PARKER LEARNING CENTER";"330 W 2ND ST.";"PARKER";"SD";"605-2973456";"http://www.parker.k12.sd.us/main_elem.htm";;;;;;;;;;;;;;;;;
676676;"GO KIDS DAYCARE & LEARNING CENTER";"6820 W. 26TH STREET";"SIOUX FALLS";"SD";"605-3578136";"http://www.churchatthegate.com/daycare.html";"http://www.churchatthegate.com/daycare.html";;"7:00-6:00 M-F";;;;"y";"y";"y";"y";"y";"n";"http://www.churchatthegate.com/graphics/GoKidsLogo.jpg";;;;
676695;"KIDZ ACADEMY";"1600 SOUTH SYCAMORE AVENUE";"SIOUX FALLS";"SD";"605-3325002";"http://www.kidzacademysiouxfalls.com/";"http://www.kidzacademysiouxfalls.com/";;"6am-6:30pm";;"http://www.kidzacademysiouxfalls.com/enrollment.html";;"y";"y";"y";"y";"n";"n";"http://www.kidzacademysiouxfalls.com/files/NEW_KIDZ_ACADEMY44.gif";"http://www.kidzacademysiouxfalls.com/publishImages/testimonials~~element44.jpg";"http://www.kidzacademysiouxfalls.com/publishImages/testimonials~~element42.jpg";;
676698;"APPLE TREE NORTH";"700 N. SYCAMORE AVE.";"SIOUX FALLS";"SD";"605-3325581";"http://www.appletreechildren.org/location_north.php";;;;;;;;;;;;;;;;;
676702;"THE CHILD CENTER LTD., TOO";"2420 WEST 8TH STREET";"SIOUX FALLS";"SD";"605-3329200";"childcenterltd.com";;;;;;;;;;;;;;;;;
676712;"ST. MARY'S STRETCH";"2001 S 5TH AVE";"SIOUX FALLS";"SD";"605-3349881";"http://www.sfcss.org/preschool-jumpstart-pre-k-beforeafter-school-care";"http://www.sfcss.org/preschool-jumpstart-pre-k-beforeafter-school-care";;"6:45am-6pm";;"http://www.sfcss.org/sfcs-online-registration";;"n";"n";"y";"y";"y";"y";"http://www.sfcss.org/wp-content/themes/wp-framework/library/images/SFCSLogo.png";;;;
676714;"SIOUX FALLS CHRISTIAN SCHOOL";"6120 S CHARGER AVE";"SIOUX FALLS";"SD";"605-3350917";"http://www.siouxfallschristian.org/";;;;;;;;;;;;;;;;;
676716;"LORD OF LIFE AOK";"2600 S SYCAMORE AVE";"SIOUX FALLS";"SD";"605-5828073";"http://www.lordoflifelutheran.org/";;;;;;;;;;;;;;;;;
676718;"HOPE CARE DAY CARE #1";"1700 South Cliff Avenue";"SIOUX FALLS";"SD";"605-332-2531";"www.hopecaresf.com";;;;;;;;;;;;;;;;;
676723;"FIRST BAPTIST CHILDREN'S CENTER";"1401 S COVELL AVE";"SIOUX FALLS";"SD";"605-3360966";"http://www.firstbaptistsfchildrenscenter.org/";;;;;;;;;;;;;;;;;
676725;"CENTRAL BAPTIST PRESCHOOL";"3100 W. RALPH ROGERS RD";"SIOUX FALLS";"SD";"605-3362303";"http://www.cbcschool.org/";"http://www.cbcschool.org/";;;;;;"n";"n";"y";"y";"y";"y";;;;;
676728;"YWCA AVERA CHILD CARE CENTER";"300 W 11TH STREET";"SIOUX FALLS";"SD";"605-3629438";"http://www.ywca-sf.org/childcare/index.html";;;;;;;;;;;;;;;;;
676732;"VOA - BOWDEN CENTER, KID'S CAMPUS";"430 W. 11TH STREET";"SIOUX FALLS";"SD";"605-3367536";"http://www.voa-dakotas.org/Services/ChildrenYouthFamilies/Yo";;;;;;;;;;;;;;;;;
676746;"CHRIST THE KING STRETCH";"1801 S LAKE AVE";"SIOUX FALLS";"SD";"605-3385103";"http://www.sfcss.org/preschool-jumpstart-pre-k-beforeafter-school-care";"http://www.sfcss.org/preschool-jumpstart-pre-k-beforeafter-school-care";;"6:45am-6pm";;"http://www.sfcss.org/sfcs-online-registration";;"n";"n";"y";"y";"y";"y";"http://www.sfcss.org/wp-content/themes/wp-framework/library/images/SFCSLogo.png";;;;
676751;"ST. LAMBERT'S STRETCH";"1000 S BAHNSON";"SIOUX FALLS";"SD";"605-3387042";"http://www.sfcss.org/preschool-jumpstart-pre-k-beforeafter-school-care";"http://www.sfcss.org/preschool-jumpstart-pre-k-beforeafter-school-care";;"6:45am-6pm";;"http://www.sfcss.org/sfcs-online-registration";;"n";"n";"y";"y";"y";"y";"http://www.sfcss.org/wp-content/themes/wp-framework/library/images/SFCSLogo.png";;;;
676756;"YOUTH ENRICHMENT SERVICES INC";"824 EAST 14TH ST";"SIOUX FALLS";"SD";"605-3388061";"http://www.youthenrichment.org/yes-home";"http://www.youthenrichment.org/yes-home";;;"http://www.youthenrichment.org/career-center";"http://www.youthenrichment.org/parent-portal/enroll-now";"http://www.youthenrichment.org/wp-content/uploads/2010/03/Parent-Handbook.pdf";"y";"y";"y";"y";"y";"y";"http://www.youthenrichment.org/wp-content/themes/youthEnrichment/images/LOGO.gif";"http://www.youthenrichment.org/wp-content/themes/youthEnrichment/scripts/timthumb.php?src=../../uploads/2009/11/smilingBrotherAndSister.jpg&h=350&w=920&zc=1";"http://www.youthenrichment.org/wp-content/themes/youthEnrichment/scripts/timthumb.php?src=../../uploads/2009/11/ladyTeachingClass.jpg&h=350&w=920&zc=1";"http://www.youthenrichment.org/wp-content/themes/youthEnrichment/scripts/timthumb.php?src=../../uploads/2010/02/olderBoyWithBook2.jpg&h=350&w=920&zc=1";"http://www.youthenrichment.org/wp-content/themes/youthEnrichment/scripts/timthumb.php?src=../../uploads/2010/02/girlWithPaint.jpg&h=350&w=920&zc=1"
676757;"CLEVELAND AFTER SCHOOL ENRICHMENT";"1000 SOUTH EDWARDS DRIVE";"SIOUX FALLS";"SD";"605-3388061";"http://www.youthenrichment.org/yes-home";"http://www.youthenrichment.org/yes-home";;;"http://www.youthenrichment.org/career-center";"http://www.youthenrichment.org/parent-portal/enroll-now";"http://www.youthenrichment.org/wp-content/uploads/2010/03/Parent-Handbook.pdf";"y";"y";"y";"y";"y";"y";"http://www.youthenrichment.org/wp-content/themes/youthEnrichment/images/LOGO.gif";"http://www.youthenrichment.org/wp-content/themes/youthEnrichment/scripts/timthumb.php?src=../../uploads/2009/11/smilingBrotherAndSister.jpg&h=350&w=920&zc=1";"http://www.youthenrichment.org/wp-content/themes/youthEnrichment/scripts/timthumb.php?src=../../uploads/2009/11/ladyTeachingClass.jpg&h=350&w=920&zc=1";"http://www.youthenrichment.org/wp-content/themes/youthEnrichment/scripts/timthumb.php?src=../../uploads/2010/02/olderBoyWithBook2.jpg&h=350&w=920&zc=1";"http://www.youthenrichment.org/wp-content/themes/youthEnrichment/scripts/timthumb.php?src=../../uploads/2010/02/girlWithPaint.jpg&h=350&w=920&zc=1"
676758;"JKF AFTER SCHOOL ENRICHMENT";"4501 SOUTH HOLBROOK AVENUE";"SIOUX FALLS";"SD";"605-3388061";"http://www.youthenrichment.org/yes-home";"http://www.youthenrichment.org/yes-home";;;"http://www.youthenrichment.org/career-center";"http://www.youthenrichment.org/parent-portal/enroll-now";"http://www.youthenrichment.org/wp-content/uploads/2010/03/Parent-Handbook.pdf";"y";"y";"y";"y";"y";"y";"http://www.youthenrichment.org/wp-content/themes/youthEnrichment/images/LOGO.gif";"http://www.youthenrichment.org/wp-content/themes/youthEnrichment/scripts/timthumb.php?src=../../uploads/2009/11/smilingBrotherAndSister.jpg&h=350&w=920&zc=1";"http://www.youthenrichment.org/wp-content/themes/youthEnrichment/scripts/timthumb.php?src=../../uploads/2009/11/ladyTeachingClass.jpg&h=350&w=920&zc=1";"http://www.youthenrichment.org/wp-content/themes/youthEnrichment/scripts/timthumb.php?src=../../uploads/2010/02/olderBoyWithBook2.jpg&h=350&w=920&zc=1";"http://www.youthenrichment.org/wp-content/themes/youthEnrichment/scripts/timthumb.php?src=../../uploads/2010/02/girlWithPaint.jpg&h=350&w=920&zc=1"
676759;"JOHN HARRIS AFTER SCHOOL ENRICHMENT";"3501 EAST 49TH STREET";"SIOUX FALLS";"SD";"605-3388061";"http://www.youthenrichment.org/yes-home";"http://www.youthenrichment.org/yes-home";;;"http://www.youthenrichment.org/career-center";"http://www.youthenrichment.org/parent-portal/enroll-now";"http://www.youthenrichment.org/wp-content/uploads/2010/03/Parent-Handbook.pdf";"y";"y";"y";"y";"y";"y";"http://www.youthenrichment.org/wp-content/themes/youthEnrichment/images/LOGO.gif";"http://www.youthenrichment.org/wp-content/themes/youthEnrichment/scripts/timthumb.php?src=../../uploads/2009/11/smilingBrotherAndSister.jpg&h=350&w=920&zc=1";"http://www.youthenrichment.org/wp-content/themes/youthEnrichment/scripts/timthumb.php?src=../../uploads/2009/11/ladyTeachingClass.jpg&h=350&w=920&zc=1";"http://www.youthenrichment.org/wp-content/themes/youthEnrichment/scripts/timthumb.php?src=../../uploads/2010/02/olderBoyWithBook2.jpg&h=350&w=920&zc=1";"http://www.youthenrichment.org/wp-content/themes/youthEnrichment/scripts/timthumb.php?src=../../uploads/2010/02/girlWithPaint.jpg&h=350&w=920&zc=1"
676760;"ALL CITY AFTER SCHOOL ENRICHMENT";"2511 WEST BROOKINGS AVENUE";"SIOUX FALLS";"SD";"605-3388061";"http://www.youthenrichment.org/yes-home";"http://www.youthenrichment.org/yes-home";;;"http://www.youthenrichment.org/career-center";"http://www.youthenrichment.org/parent-portal/enroll-now";"http://www.youthenrichment.org/wp-content/uploads/2010/03/Parent-Handbook.pdf";"y";"y";"y";"y";"y";"y";"http://www.youthenrichment.org/wp-content/themes/youthEnrichment/images/LOGO.gif";"http://www.youthenrichment.org/wp-content/themes/youthEnrichment/scripts/timthumb.php?src=../../uploads/2009/11/smilingBrotherAndSister.jpg&h=350&w=920&zc=1";"http://www.youthenrichment.org/wp-content/themes/youthEnrichment/scripts/timthumb.php?src=../../uploads/2009/11/ladyTeachingClass.jpg&h=350&w=920&zc=1";"http://www.youthenrichment.org/wp-content/themes/youthEnrichment/scripts/timthumb.php?src=../../uploads/2010/02/olderBoyWithBook2.jpg&h=350&w=920&zc=1";"http://www.youthenrichment.org/wp-content/themes/youthEnrichment/scripts/timthumb.php?src=../../uploads/2010/02/girlWithPaint.jpg&h=350&w=920&zc=1"
676761;"JEFFERSON AFTER SCHOOL ENRICHMENT";"1610 SOUTH LAKE AVENUE";"SIOUX FALLS";"SD";"605-3388061";"http://www.youthenrichment.org/yes-home";"http://www.youthenrichment.org/yes-home";;;"http://www.youthenrichment.org/career-center";"http://www.youthenrichment.org/parent-portal/enroll-now";"http://www.youthenrichment.org/wp-content/uploads/2010/03/Parent-Handbook.pdf";"y";"y";"y";"y";"y";"y";"http://www.youthenrichment.org/wp-content/themes/youthEnrichment/images/LOGO.gif";"http://www.youthenrichment.org/wp-content/themes/youthEnrichment/scripts/timthumb.php?src=../../uploads/2009/11/smilingBrotherAndSister.jpg&h=350&w=920&zc=1";"http://www.youthenrichment.org/wp-content/themes/youthEnrichment/scripts/timthumb.php?src=../../uploads/2009/11/ladyTeachingClass.jpg&h=350&w=920&zc=1";"http://www.youthenrichment.org/wp-content/themes/youthEnrichment/scripts/timthumb.php?src=../../uploads/2010/02/olderBoyWithBook2.jpg&h=350&w=920&zc=1";"http://www.youthenrichment.org/wp-content/themes/youthEnrichment/scripts/timthumb.php?src=../../uploads/2010/02/girlWithPaint.jpg&h=350&w=920&zc=1"
