"ID";"Provider Name";"Facility Type";"Street Address";"City";"County";"State";"Zip Code";"Phone";"Contact Name";"Star Quality Rating";"Capacity";"Min Age";"Max Age";"Open Time";"Close Time";"Child Care Assistance";"Discounts";"Wheelchair Access";"Transportation";"Licensing Program Evaluator";"Evaluator Phone"
"8f007b5dab40105d3d49a5d25e0d8305";"Ware Vision Academy";"Centers Care for 13 or more children";"477 Park 40 N. Blvd.";"Knoxville";"Knox";"TN";37923;"'8656593383";"Nathaniel Ware";"0 - minimal requrements";48;"6 WK";"5 YR";"7:00 AM";"11:30 PM";"YES";"NO";"YES";"NO";"Chanta Jones";"'8655949138"
"ff99b2240d087f7f329da44e78befb0b";"WEST END KINDERGARTEN (-E-)";"Centers Care for 13 or more children";"8301 E. WALKER SPRINGS LN";"KNOXVILLE";"Knox";"TN";37923;"'8656900900";"Maranda Eichman";;118;"3 YR";"6 YR";"8:15 AM";"6:00 PM";"NO";"NO";"YES";"NO";"Summer Cleek";"'8659655235"
"be8e22a87a8e422024a9a08b9be2a8f8";"West Park Middlebrook Boys & Girls Club (-E-)";"Centers Care for 13 or more children";"8833 Middlebrook Pike";"Knoxville";"Knox";"TN";37923;"'8652321248";"Billy Williford";"3 star";122;"5 YR";"17 YR";"2:45 PM";"6:30 PM";"YES";"YES";"YES";"NO";;
"eb16acd6618a7fa78c9c37564ffa921d";"YMCA Child Care Services - Cedar Bluff";"Centers Care for 13 or more children";"705 N. Cedar Bluff Rd";"Knoxville";"Knox";"TN";37923;"'8654386173";"Mandy Cornish";"2 star";99;"5 YR";"12 YR";"2:45 PM";"6:00 PM";"YES";"YES";"YES";"NO";"Rhonda Middleton";"'8655949170"
"c272fce076abfbe4df364b19b57a1501";"Carter Elementary Pre-K (-E-)";"Centers Care for 13 or more children";"8455 Strawberry Plains Pike";"Strawberry Plains";"Knox";"TN";37924;"'8659334172";"Beth Lackey";;20;"4 YR";"5 YR";"7:45 AM";"1:15 PM";"NO";"NO";"YES";"NO";"CYNTHIA TEMPLIN";"'8655949450"
"4e213b60949ceb722deee0cc44127845";"Kids Place, Inc. Carter";"Centers Care for 13 or more children";"8455 Strawberry Plains Pike";"Knoxville";"Knox";"TN";37924;"'8656607124";"Pam Walker";"3 star";99;"5 YR";"12 YR";"2:45 PM";"6:00 PM";"YES";"YES";"YES";"NO";"LAURA FAIN";"'8655949173"
"913cb71a143af33a964c43b1945bfdfd";"Little White House";"Centers Care for 13 or more children";"6605 Ruggles Ferry";"Knoxville";"Knox";"TN";37924;"'8655222321";"Sheila Powell";"0 - minimal requrements";80;"18 MO";"12 YR";"6:00 AM";"6:00 PM";"YES";"YES";"NO";"YES";"Sue Dufresne";"'8655949180"
"fe8cf3184951cb60e2e2f3a9f6e4b4e7";"Shades of Development Sunnyview (-E-)";"Centers Care for 13 or more children";"412 Bagwell Road";"Knoxville";"Knox";"TN";37924;"'8653123964";;;48;"4 YR";"11 YR";"1:00 PM";"6:00 PM";"YES";"YES";"YES";"NO";;
"58b7cb9b4452775a0fc867ac8c7f25a2";"SUNNY VIEW PRIMARY PRE-K (-E-)";"Centers Care for 13 or more children";"412 BAGWELL ROAD";"KNOXVILLE";"Knox";"TN";37924;"'8655941173";"Beth Lackey";;40;"3 YR";"5 YR";"7:45 AM";"1:15 PM";"NO";"NO";"YES";"NO";"CYNTHIA TEMPLIN";"'8655949450"
"8cca49b4d3fd90f98c70ff64a4ee3cb4";"Amherst Elementary Pre-K (-E-)";"Centers Care for 13 or more children";"5101 Schaad Road";"Knoxville";"Knox";"TN";37931;"'8655607001";"Beth Lackey";;40;"3 YR";"4 YR";"7:45 AM";"1:15 PM";"NO";"NO";"YES";"NO";"CYNTHIA TEMPLIN";"'8655949450"
"dc68d073a6c6d02349b5c61e7d0bc0f7";"BYINGTON-SOLWAY CHILD CARE CENTER (-E-)";"Centers Care for 13 or more children";"2700 BYINGTON-SOLWAY RD";"KNOXVILLE";"Knox";"TN";37931;"'8656933511";"Wendy Erwin";;13;"3 YR";"5 YR";"9:00 AM";"2:30 PM";"NO";"NO";"YES";"NO";"Summer Cleek";"'8659655235"
"d295bfc7821dde4afc4b9494ffee5d9a";"GRACE CHRISTIAN PREPARATORY KINDERGARTEN (-E-)";"Centers Care for 13 or more children";"7171 OAK RIDGE HWY.";"KNOXVILLE";"Knox";"TN";37931;"'8656918886";"Kathy Dowling";;88;"3 YR";"5 YR";"8:00 AM";"2:00 PM";"NO";"NO";"YES";"NO";"Summer Cleek";"'8659655235"
"f574f9df7794222e7f9e315bfd516ecc";"GRACE PLACE AFTER SCHOOL (-E-)";"Centers Care for 13 or more children";"7171 OAK RIDGE HWY.";"KNOXVILLE";"Knox";"TN";37931;"'8653423836";"Darla Robbins";;200;"5 YR";"14 YR";"2:45 PM";"6:00 PM";"NO";"NO";"NO";"YES";;
"5e6a77f734418dd6f3c0f7f8aec84df4";"KARNS ELEMENTARY PRE-K (-E-)";"Centers Care for 13 or more children";"8108 BEAVER RIDGE ROAD";"KNOXVILLE";"Knox";"TN";37931;"'8655397767";"Beth Lackey";;80;"3 YR";"4 YR";"7:45 AM";"1:15 PM";"NO";"NO";"YES";"NO";"CYNTHIA TEMPLIN";"'8655949450"
"2b742f136fc3be2557d422360ea166cc";"Kids Place, Inc. Amherst";"Centers Care for 13 or more children";"5101 Schaad Road";"Knoxville";"Knox";"TN";37931;"'8656607154";"Pamela Walker";"3 star";125;"5 YR";"12 YR";"7:00 AM";"6:00 PM";"YES";"YES";"YES";"NO";"LAURA FAIN";"'8655949173"
"47626e1bf3d096b41133aa8d13bef695";"La Petite Academy - Harrell Road";"Centers Care for 13 or more children";"6915 Harrell Road";"Knoxville";"Knox";"TN";37931;"'8656917511";"Holly Jenkins";"3 star";114;"6 WK";"12 YR";"6:00 AM";"6:00 PM";"YES";"YES";"YES";"YES";"SHARON KINCAID-CLARK";"'8655949175"
"7f4dcade54a65e22e11560fce5944e79";"Shades of Development Karns";"Centers Care for 13 or more children";"8108 Beaver Ridge Road";"Knoxville";"Knox";"TN";37931;"'8656900906";"Stacey Duncan";"0 - minimal requrements";250;"4 YR";"13 YR";"1:00 PM";"6:00 PM";"YES";"YES";"NO";"NO";"Rhonda Middleton";"'8655949170"
"b5a54ede9a10cc4d42ad26b3a5a9708c";"SHADES of Development-Fair Garden (-E-)";"Centers Care for 13 or more children";"400 Fern Street";"Knoxville";"Knox";"TN";37931;"'8655948950";"Sindy Dawkins";;70;"3 YR";"5 YR";"1:00 PM";"6:00 PM";"YES";"YES";"YES";"NO";;
"e05e4142401651823e81b6ecc622a50b";"Tracy's Learning Center";"Centers Care for 13 or more children";"7717 Oak Ridge Highway";"Knoxville";"Knox";"TN";37931;"'8656904954";"Tracy Sawyer";"3 star";75;"6 WK";"12 YR";"6:30 AM";"6:30 PM";"YES";"YES";"NO";"NO";"TRACEE GARNER";"'8655949132"
"b12d5d7b8566554cb9ff4ef7f9698133";"Two By Two Christian Preschool, LLC";"Centers Care for 13 or more children";"7533 Oak Ridge Highway";"Knoxville";"Knox";"TN";37931;"'8656949381";"Melissa Foster";"3 star";76;"12 MO";"5 YR";"7:00 AM";"6:00 PM";"YES";"YES";"YES";"NO";"TRACEE GARNER";"'8655949132"
"4f12941caf5f8d57ee3907e362dfd1bd";"Webb Learning Center";"Centers Care for 13 or more children";"6107 Ball Road";"Knoxville";"Knox";"TN";37931;"'8656217085";"Kristin Christopher";"New";22;"6 WK";"12 YR";"7:00 AM";"6:00 PM";"YES";"NO";"NO";"NO";"TRACEE GARNER";"'8655949132"
"18e9cad21169d4024937502afcd27877";"YMCA Child Care Services - Ball Camp";"Centers Care for 13 or more children";"9801 Middlebrook Pike";"Knoxville";"Knox";"TN";37931;"'8657890769";"Mandy Dyer Cornish";"2 star";99;"5 YR";"12 YR";"2:45 PM";"6:00 PM";"YES";"YES";"YES";"NO";"Rhonda Middleton";"'8655949170"
"ad1acd1a6c0d60f8e016139c67e20908";"KNOXVILLE CHRISTIAN SCHOOL PRESCHOOL (-E-)";"Centers Care for 13 or more children";"11549 SNYDER ROAD";"KNOXVILLE";"Knox";"TN";37932;"'8659667060";"Sheila Parham";;40;"3 YR";"5 YR";"3:00 AM";"3:00 PM";"NO";"NO";"YES";"NO";"Summer Cleek";"'8659655235"
"dcd91c321f2077fa2a9f17db340fded1";"Knoxville Learning Academy";"Centers Care for 13 or more children";"1149 Catlett Road";"Knoxville";"Knox";"TN";37932;"'2392425218";"Peggy Goldmann";"2 star";26;"6 WK";"12 YR";"7:30 AM";"6:00 PM";"YES";"NO";"NO";"NO";"SHARON KINCAID-CLARK";"'8655949175"
"62a7532f83735ddfd120ce58064da218";"Starting Points Child Care Center";"Centers Care for 13 or more children";"11749 Snyder Road";"Knoxville";"Knox";"TN";37932;"'8659662613";"Janice Zimmerman";"3 star";69;"6 WK";"12 YR";"7:00 AM";"6:00 PM";"YES";"YES";"YES";"YES";"SHARON KINCAID-CLARK";"'8655949175"
"de18a3b3a60e273fd17ab3c92b62b633";"The Episcopal School of Knoxville (-E-)";"Centers Care for 13 or more children";"950 Episcopal School Way";"Knoxville";"Knox";"TN";37932;"'8657774213";"Sarah Dew";;350;"3 YR";"12 YR";"3:00 PM";"6:00 PM";"NO";"NO";"YES";"NO";;
"de18a3b3a60e273fd17ab3c92b62b633";"The Episcopal School of Knoxville (-E-)";"Centers Care for 13 or more children";"950 Episcopal School Way";"Knoxville";"Knox";"TN";37932;"'8652184479";"Beth Sterchi";;72;"3 YR";"5 YR";"8:00 AM";"1:30 PM";"NO";"NO";"YES";"NO";"CYNTHIA TEMPLIN";"'8655949450"
"5bed6ff7e1f145662adea912dea1dadd";"The Goddard School - Hardin Valley";"Centers Care for 13 or more children";"10720 Virginia Pine Way";"Knoxville";"Knox";"TN";37932;"'8655319599";"Anoula Mccarren";"3 star";172;"6 WK";"6 YR";"7:00 AM";"6:00 PM";"NO";"YES";"YES";"NO";"SHARON KINCAID-CLARK";"'8655949175"
"18acb488dd593cb33fe8ad5a1461b2ba";"YMCA Child Care Services - Hardin Valley";"Centers Care for 13 or more children";"11445 Hardin Valley Road";"Knoxville";"Knox";"TN";37932;"'8655606619";"Mandy Cornish";"3 star";200;"5 YR";"12 YR";"2:45 PM";"6:00 PM";"YES";"YES";"YES";"NO";"Rhonda Middleton";"'8655949170"
"9393edd5226c89aff58673867e4afe6b";"Concord United Methodist Preschool";"Centers Care for 13 or more children";"11020 Roane Drive";"Knoxville";"Knox";"TN";37934;"'8659666730";"Christine Dietz";"3 star";115;"12 MO";"5 YR";"9:00 AM";"2:00 PM";"NO";"YES";"YES";"NO";"SHARON KINCAID-CLARK";"'8655949175"
"ee5d72dce1c2f343fb9f041f7c6b486e";"Farragut Church of Christ Preschool";"Centers Care for 13 or more children";"136 Smith Road";"Knoxville";"Knox";"TN";37934;"'8659665040";"Dana Phelps";"3 star";90;"12 MO";"5 YR";"9:00 AM";"2:00 PM";"NO";"YES";"YES";"NO";"SHARON KINCAID-CLARK";"'8655949175"
"9562822f3c145be38ec3aa58548519e3";"Farragut Pres Children's Enrichment Prog";"Centers Care for 13 or more children";"209 Jamestown Blvd.";"Knoxville";"Knox";"TN";37934;"'8656714616";"Beth Hallman";"No Participate";49;"1 YR";"5 YR";"8:30 AM";"2:00 PM";"NO";"YES";"NO";"NO";"SHARON KINCAID-CLARK";"'8655949175"
"74120a34b5780eaaf7a1c1298b820812";"FIRST BAPTIST. CONCORD AFTER SCHOOL CARE (-E-)";"Centers Care for 13 or more children";"11704 KINGSTON PIKE";"KNOXVILLE";"Knox";"TN";37934;"'8656721447";"Pat Thomas";;140;"5 YR";"12 YR";"2:30 PM";"6:00 PM";"NO";"YES";"YES";"YES";;
"7abd81cb7ce59887a78d1604dee44b95";"FIRST BAPTISTCONCORD CHRISTIAN PRESCHOOl (-E-)";"Centers Care for 13 or more children";"11704 KINGSTON PIKE";"KNOXVILLE";"Knox";"TN";37934;"'8656721520";"Judy Stogner";;325;"6 WK";"5 YR";"7:00 AM";"6:00 PM";"NO";"YES";"YES";"NO";"CYNTHIA TEMPLIN";"'8655949450"
"412f7f2d33e3e583b86e17396a2f555b";"Kiddie Kottage Learning Center III";"Centers Care for 13 or more children";"11128 Kingston Pike";"Knoxville";"Knox";"TN";37934;"'8657773852";"Rhonda Roberts";"3 star";99;"6 WK";"12 YR";"7:00 AM";"6:00 PM";"YES";"YES";"YES";"YES";"SHARON KINCAID-CLARK";"'8655949175"
"ab3d5cc6918c98ac0a9a78e89748a5f4";"KidTime, Inc. @ Farragut Primary";"Centers Care for 13 or more children";"509 N. Campbell Station Rd.";"Knoxville";"Knox";"TN";37934;"'8657401803";"Kara Wiley";"2 star";99;"5 YR";"12 YR";"2:00 PM";"6:00 PM";"YES";"YES";"YES";"NO";"SHARON KINCAID-CLARK";"'8655949175"
"8e15a401705f716099ca7de99f4519d4";"La Petite Academy - Station West";"Centers Care for 13 or more children";"11308 Station West Drive";"Knoxville";"Knox";"TN";37934;"'8659663803";"Jatina Wilkinson";"3 star";112;"6 WK";"12 YR";"6:00 AM";"6:00 PM";"YES";"YES";"YES";"YES";"SHARON KINCAID-CLARK";"'8655949175"
"9913774ad1b83e30aaa211570c95106e";"Mead Montessori School - West (-E-)";"Centers Care for 13 or more children";"544 Canton Hollow Road";"Knoxville";"Knox";"TN";37934;"'8657770197";"Ella Jones";;40;"15 MO";"6 YR";"7:30 AM";"5:45 PM";"NO";"NO";"YES";"NO";"CYNTHIA TEMPLIN";"'8655949450"
"ddf044e1d9cff5f0dadc159e012bc74b";"Primrose School of Farragut (-E-)";"Centers Care for 13 or more children";"120 Coach Road";"Knoxville";"Knox";"TN";37934;"'8659667673";;;206;"6 WK";"5 YR";"7:00 AM";"6:00 PM";"NO";"NO";"YES";"NO";"Jessica Franklin";"'8652034337"
"8bea7b98d056d0dd400b7b06e5fb7297";"ST. JOHN NEUMANN CATH. SCH B/A CLUB (-E-)";"Centers Care for 13 or more children";"625 ST. JOHN COURT";"KNOXVILLE";"Knox";"TN";37934;"'8657770077";"Lynn Oravitz";;53;"3 YR";"14 YR";"8:00 AM";"3:20 PM";"NO";"YES";"NO";"NO";"CYNTHIA TEMPLIN";"'8655949450"
"54ad5d80babeebf7dab1f6ba37b9683a";"St. John Neumann Catholic School Pre-K (-E-)";"Centers Care for 13 or more children";"625 St. John Court";"Knoxville";"Knox";"TN";37934;"'8657770077";;;60;"3 YR";"5 YR";"7:55 AM";"2:45 PM";"NO";"NO";"YES";"NO";"CYNTHIA TEMPLIN";"'8655949450"
"4a613476cdf1c9a8ca1ba339aff8ed86";"The Goddard School-Farragut";"Centers Care for 13 or more children";"125 Loudoun Road";"Knoxville";"Knox";"TN";37934;"'8659660663";"Chantese Wright";"New";140;"6 WK";"6 YR";"7:00 AM";"6:00 PM";"YES";"YES";"YES";"NO";"SHARON KINCAID-CLARK";"'8655949175"
"d9212bcb42d62d40eb76df976a1c92e0";"Trinity Learning Center LLC";"Centers Care for 13 or more children";"12733 Kingston Pike";"Knoxville";"Knox";"TN";37934;"'8652883420";"Jennifer Cline";"3 star";99;"12 MO";"5 YR";"8:00 AM";"3:15 PM";"NO";"NO";"YES";"NO";"SHARON KINCAID-CLARK";"'8655949175"
"b7358c6cffba1e0e7a7361104f4e3dde";"YMCA Child Care Services - Farragut";"Centers Care for 13 or more children";"208 West End Ave";"Knoxville";"Knox";"TN";37934;"'8657899041";"Mandy Cornish";"2 star";75;"5 YR";"12 YR";"2:45 PM";"6:00 PM";"YES";"YES";"YES";"NO";"Rhonda Middleton";"'8655949170"
"0a08a436d0e7db02a61a8b80ed35e2c2";"Beaver Dam Baptist Child Care";"Centers Care for 13 or more children";"4328 East Emory Road";"Knoxville";"Knox";"TN";37938;"'8659228677";"Melissa Brown";"2 star";162;"2 YR";"14 YR";"7:15 AM";"6:00 PM";"NO";"YES";"YES";"YES";"Rhonda Middleton";"'8655949170"
"22f1eaf4e3bf9ce11cab725a43de9ac3";"Halls Elementary Pre-K (-E-)";"Centers Care for 13 or more children";"7502 Andersonville Pike";"Knoxville";"Knox";"TN";37938;"'8659227445";"Beth Lackey";;60;"3 YR";"4 YR";"7:45 AM";"1:15 PM";"NO";"NO";"YES";"YES";"CYNTHIA TEMPLIN";"'8655949450"
"69bcdd535ef7f50e22a17696a17abba5";"Nana's Playschool";"Centers Care for 13 or more children";"4606 Mill Branch Ln";"Knoxville";"Knox";"TN";37938;"'8659225273";"Leeann Miller";"2 star";97;"6 WK";"12 YR";"6:00 AM";"6:00 PM";"YES";"YES";"YES";"YES";"MELISSA THOMAS";"'8655949163"
"08dc9279f117edd8b1ab982c57a6e47b";"Treehouse Learning Center LLC";"Centers Care for 13 or more children";"7428 Pelleaux Rd";"Knoxville";"Knox";"TN";37938;"'8659223735";"Lisa Depetro";"3 star";72;"6 WK";"12 YR";"6:30 AM";"6:00 PM";"YES";"YES";"YES";"NO";"Kimberly Bradbury";"'8655949174"
"67efb9ac955c19c7e5d94a7bc38a283b";"YMCA Child Care Services - Halls";"Centers Care for 13 or more children";"7502 Andersonville Pike";"Knoxville";"Knox";"TN";37938;"'8655606630";"Mandy Cornish";"2 star";99;"5 YR";"12 YR";"2:45 PM";"6:00 PM";"YES";"YES";"YES";"NO";"Rhonda Middleton";"'8655949170"
"edfd693171a5409a9c909222ed9924e9";"U.T. Pediatric Language Clinic (-E-)";"Centers Care for 13 or more children";"909 Mountcastle Street";"Knoxville";"Knox";"TN";37996;"'8659746702";"Vickie Barnes";;25;"20 MO";"36 MO";"8:00 AM";"5:00 PM";"NO";"NO";"NO";"NO";"CYNTHIA TEMPLIN";"'8655949450"
"52050c58e67e576fb9c53dfa4e4367f9";"UT EARLY LEARNING - LAKE AVENUE (-E-)";"Centers Care for 13 or more children";"2010 LAKE AVENUE";"KNOXVILLE";"Knox";"TN";37996;"'8659740843";"Robyn Brookshire";;22;"6 WK";"2 YR";"7:30 AM";"5:30 PM";"YES";"YES";"YES";"NO";"Jessica Franklin";"'8652034337"
"d4bbce338671c4b0c5f247d4c3d724c8";"UT EARLY LEARNING - WHITE AVE (-E-)";"Centers Care for 13 or more children";"1206 WHITE AVENUE";"KNOXVILLE";"Knox";"TN";37996;"'8659740843";"Robyn Brookshire";;61;"4 YR";"6 YR";"7:30 AM";"5:30 PM";"YES";"YES";"YES";"NO";"Jessica Franklin";"'8652034337"
"96e8c734a559c7519c56d909f05bd05f";"UT Early Learning Center-Lake & 21st (-E-)";"Centers Care for 13 or more children";"2016 Lake Avenue";"Knoxville";"Knox";"TN";37996;"'8659740843";"Robyn Brookshire";;48;"18 MO";"6 YR";"7:30 AM";"5:30 PM";"YES";"YES";"YES";"NO";"Jessica Franklin";"'8652034337"
"12df79dd9f7c5c0be196532042d7b9ec";"Johnson University Early ECLC";"Centers Care for 13 or more children";"7906 Eubanks Drive";"Knoxville";"Knox";"TN";37998;"'8652512248";"Karen Eastep";"No Participate";20;"3 YR";"5 YR";"7:30 AM";"5:30 PM";"NO";"NO";"YES";"NO";"Kimberly Bradbury";"'8655949174"
"67863822d3cb427bb43c6903d12aab5d";"Lake County Head Start";"Centers Care for 13 or more children";"327 COLLEGE ST.";"TIPTONVILLE";"Lake";"TN";38079;"'7312538114";"Meagen Wilson";"3 star";31;"6 WK";"5 YR";"7:45 AM";"2:15 PM";"NO";"NO";"YES";"NO";"ROSE Sherron";"'7313777697"
"fd086e56db8870ae6c4e3a63385306f9";"Margaret Newton Elementary Pre-K (-E-)";"Centers Care for 13 or more children";"819 CHURCH STREET";"TIPTONVILLE";"Lake";"TN";38079;"'7312537253";"Nikki Springer";;60;"3 YR";"5 YR";"8:00 AM";"3:00 PM";"NO";"NO";"YES";"NO";"MEG HALL";"'7313077808"
"1e39284a386a24409587900b40d9c7c9";"RRM-Tiptonville Day Care";"Centers Care for 13 or more children";"325 KENTUCKY STREET";"TIPTONVILLE";"Lake";"TN";38079;"'7312538004";"June Fickle";"3 star";50;"12 MO";"5 YR";"7:30 AM";"5:00 PM";"YES";"YES";"YES";"NO";"ROSE Sherron";"'7313777697"
"4b405ca54107088105e1247d405af57c";"Happy Home GCCH";"Group Homes Care for 8-12 children";"199 JoAnn Drive";"Ripley";"Lauderdale";"TN";38063;"'7316122358";"Julia Blue";"3 star";12;"6 WK";"13 YR";"6:00 AM";"5:30 PM";"YES";"YES";"YES";"NO";"KALI MCNEAL";"'7314266104"
"66f524b4f1471a84470ac842d7d9fb84";"Miss Gloria's Group Day Care Home";"Group Homes Care for 8-12 children";"572 Ross Road";"Ripley";"Lauderdale";"TN";38063;"'7316357679";"Gloria Ashmore";"3 star";12;"6 WK";"12 YR";"6:30 AM";"5:30 PM";"YES";"NO";"NO";"NO";"KALI MCNEAL";"'7314266104"
"78cd7e515c51c980e8c031422b641fcd";"Strayhorn Day Care";"Group Homes Care for 8-12 children";"328 Huntington Street";"Gates";"Lauderdale";"TN";38037;"'7318367333";"Helen Nance";"0 - minimal requrements";12;"6 WK";"12 YR";"5:00 AM";"11:00 PM";"YES";"NO";"YES";"NO";"KALI MCNEAL";"'7314266104"
"d87c3c7f96aea54ff8938db1934a4374";"Building Blocks Learning Center";"Centers Care for 13 or more children";"446 South Washington Street";"Ripley";"Lauderdale";"TN";38063;"'7316358484";"Martha Cabay";"2 star";73;"1 YR";"12 YR";"6:30 AM";"5:30 PM";"YES";"NO";"YES";"NO";"KALI MCNEAL";"'7314266104"
"7357fd425ba9708a3e1fec8b6224aa5d";"First Baptist Church Nursery School";"Centers Care for 13 or more children";"108 Lafayette Street";"Ripley";"Lauderdale";"TN";38063;"'7316359070";"Kim Sands";"2 star";99;"2 YR";"5 YR";"7:00 AM";"5:00 PM";"YES";"YES";"YES";"NO";"KALI MCNEAL";"'7314266104"
"8f64530f616ac2bccef3cc030b92f541";"Halls Elementary Pre-K/Preschool (-E-)";"Centers Care for 13 or more children";"601 Carmen St.";"Halls";"Lauderdale";"TN";38040;"'7318369651";"Memory Gaines";;60;"3 YR";"5 YR";"8:00 AM";"2:20 PM";"NO";"NO";"YES";"YES";"MEG HALL";"'7313077808"
"5bcad1ffd08620a377fa2f7348f8b88a";"Halls Elementary Project LEAD (-E-)";"Centers Care for 13 or more children";"601 CARMEN STREET";"HALLS";"Lauderdale";"TN";38040;"'7318369651";"Samantha Culver";;125;"7 YR";"11 YR";"6:45 AM";"5:30 PM";"NO";"NO";"YES";"YES";;
"c5c6089e75cb6a38ee50d2b652cec51e";"Lauderdale Head Start";"Centers Care for 13 or more children";"142 Nelson";"Ripley";"Lauderdale";"TN";38063;"'7316358234";"Beverly Lovelace";"3 star";116;"6 WK";"5 YR";"8:00 AM";"2:00 PM";"NO";"NO";"YES";"NO";"KALI MCNEAL";"'7314266104"
"b7aea479cafa6e4e424260abd3fc987d";"Lauderdale Middle School Project LEAD (-E-)";"Centers Care for 13 or more children";"309 Charles Griggs St.";"Ripley";"Lauderdale";"TN";38063;"'7316351391";"Samantha Culver";;100;"11 YR";"14 YR";"6:45 AM";"7:45 AM";"NO";"NO";"YES";"YES";;
"a5df82c9ec152c77636294550a81da06";"New Beginnings Academy & Preschool (-E-)";"Centers Care for 13 or more children";"313 SOUTH WASHINGTON ST";"RIPLEY";"Lauderdale";"TN";38063;"'7316358480";"Catherine Spicer";;58;"3 YR";"5 YR";"7:00 AM";"4:30 PM";"YES";"YES";"YES";"NO";"Kristi Munson";"'9015693473"
"8005eac96d2a8dbb897feefc17fbbf65";"New Life Learning Center";"Centers Care for 13 or more children";"311 Cleveland Street";"Ripley";"Lauderdale";"TN";38063;"'7316351203";"Tammy Carroll";"0 - minimal requrements";76;"6 WK";"9 YR";"6:30 AM";"5:30 PM";"YES";"NO";"YES";"NO";"KALI MCNEAL";"'7314266104"
"04af7324653f1649b65bb5f9c36648fb";"Ripley Primary Pre-K/Preschool (-E-)";"Centers Care for 13 or more children";"225 VOLZ ROAD";"RIPLEY";"Lauderdale";"TN";38063;"'7316350691";"Memory Gaines";;160;"3 YR";"4 YR";"8:00 AM";"2:25 PM";"NO";"NO";"YES";"YES";"MEG HALL";"'7313077808"
"68d1a85bedb12d894236e348e20b2dda";"Ripley Primary Project LEAD (-E-)";"Centers Care for 13 or more children";"225 VOLZ RD";"RIPLEY";"Lauderdale";"TN";38063;"'7316350691";"Samantha Culver";;100;"7 YR";"8 YR";"6:45 AM";"7:45 PM";"NO";"NO";"YES";"YES";;
"2a9ce10542b67249c6014a6411eb44cd";"Eagle's Nest";"Group Homes Care for 8-12 children";"220 Monument Road";"Summertown";"Lawrence";"TN";38483;"'9312698003";"Dezaray Schaub";"3 star";12;"6 WK";"12 YR";"6:00 AM";"6:00 PM";"YES";"NO";"YES";"NO";"MARY HERRING";"'9319822479"
"65bba5794e231c9f50e4b518a832753e";"Miss Diane's Daycare";"Group Homes Care for 8-12 children";"293 Glendale Road";"Leoma";"Lawrence";"TN";38468;"'9318522686";"Jamie Richardson";"0 - minimal requrements";12;"6 WK";"12 YR";"6:00 AM";"6:00 PM";"YES";"NO";"NO";"NO";"Lindsey Mays";"'9314903941"
"6d6e65e9a8888253f94541f037e5f59a";"MS. NETTE'S CHILD CARE";"Group Homes Care for 8-12 children";"8 ALEXANDER SPRINGS RD.";"ETHRIDGE";"Lawrence";"TN";38456;"'9312444228";"Anette Bishop";"3 star";12;"6 WK";"12 YR";"6:00 AM";"4:30 PM";"YES";"YES";"NO";"NO";"Lindsey Mays";"'9314903941"
"75f7d92a2cfa8c28062d154c9e90e659";"MS. TRACY'S DAY CARE";"Group Homes Care for 8-12 children";"209 HIGH AVE";"ETHRIDGE";"Lawrence";"TN";38456;"'9318292494";"Tracy Wright";"3 star";12;"6 WK";"12 YR";"5:00 AM";"5:00 PM";"YES";"YES";"YES";"NO";"MARY HERRING";"'9319822479"
"b3e82aa689a3115ceedcb22bc00b382d";"Nanny's Nest";"Group Homes Care for 8-12 children";"170 Old Highway 43";"Summertown";"Lawrence";"TN";38483;"'9312241318";"Alice Vining";"2 star";10;"6 WK";"12 YR";"6:00 AM";"4:30 PM";"YES";"NO";"NO";"NO";"MARY HERRING";"'9319822479"
"ba73f6fb381a69795c05420373a27c9a";"Cradles to Crayons";"Centers Care for 13 or more children";"223 Depot Street";"Lawrenceburg";"Lawrence";"TN";38464;"'9317628028";"Miranda Klinghard";"2 star";24;"6 WK";"12 YR";"6:30 AM";"5:30 PM";"YES";"YES";"NO";"NO";"MARY HERRING";"'9319822479"
"e374b9f0315edd5bb5056279ad8ce0e6";"DAVID CROCKETT ELEMENTARY EDP (-E-)";"Centers Care for 13 or more children";"2301 West Gaines Street";"LAWRENCEBURG";"Lawrence";"TN";38464;"'9317622288";;;50;"5 YR";"12 YR";"3:00 PM";"5:30 PM";"YES";"NO";"YES";"NO";"JENNIFER PATRICK";"'6155178236"
"752a5426bd0adc9063d07fe41b873214";"DAVID CROCKETT ELEMENTARY PRE-K (-E-)";"Centers Care for 13 or more children";"2301 West Gaines Street";"LAWRENCEBURG";"Lawrence";"TN";38464;"'9317664478";"Renee Fernandez";;40;"4 YR";"5 YR";"7:30 AM";"2:45 PM";"NO";"NO";"YES";"YES";"JERRI TUTEN";"'7315496381"
"cbad3d6391e645c086178a9379b23a16";"ETHRIDGE CHILD CARE & PRESCHOOL";"Centers Care for 13 or more children";"21 MAIN STREET";"ETHRIDGE";"Lawrence";"TN";38456;"'9318293355";"Kendra Cobb";"3 star";135;"6 WK";"12 YR";"6:30 AM";"5:30 PM";"YES";"YES";"YES";"NO";"Lindsey Mays";"'9314903941"
