"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"details";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4";"bad url?";
206327;"FIRST UNITED METHODIST DAY CARE";"203 North Washington Street";"Yazoo City";"MS";39194;"YAZOO";"(601)746-7411";;;;;;;;;;;;;;;;;;;;;"Y";
206328;"FIRST UNITED METHODIST EARLY LEARNING CTR.";"107 3rd Streeet South";"Amory";"MS";38821;"MONROE";"(662)256-7815";;;;;;;;;;;;;;;;;;;;;"Y";
206329;"FIRST UNITED METHODIST KINDERGARTEN";"215 W. Cherokee St.";"Brookhaven";"MS";39601;"LINCOLN";"(601)833-3519";"https://www.facebook.com/pages/First-United-Methodist-Church-Brookhaven-MS/205386106312936?sk=info&tab=page_info";;;"https://www.facebook.com/pages/First-United-Methodist-Church-Brookhaven-MS/205386106312936?sk=info&tab=page_info";"https://www.facebook.com/pages/First-United-Methodist-Church-Brookhaven-MS/205386106312936?sk=info&tab=page_info";;;;;"not mentioned";"not mentioned";"not mentioned";"not mentioned";"not mentioned";"not mentioned";;;;;;;
206331;"FIRST UNITED METHODIST PRESCHOOL";"203 East Franklin Street";"Quitman";"MS";39355;"CLARKE";"(601)776-2637";;;;;;;;;;;;;;;;;;;;;"Y";
206333;"FLASH SUMMER CAMP";"3319 19th Street";"Gulfport";"MS";39501;"HARRISON";"(228)868-5753";;;;;;;;;;;;;;;;;;;;;"Y";
206334;"FLORA UMC WEEKDAY MINISTRIES";"142 Carter Street";"Flora";"MS";39071;"MADISON";"(601)879-9500";;;;;;;;;;;;;;;;;;;;;"Y";
206335;"FLORIDA STREET DAY CARE & LEARNING CENTER";"445 S Florida Street";"Greenville";"MS";38701;"WASHINGTON";"(662)335-1153";;;;;;;;;;;;;;;;;;;;;"Y";
206336;"FOR LITTLE PEOPLE ONLY DAYCARE";"1247 Nelle Street";"Tupelo";"MS";38801;"LEE";"(662)844-0573";;;;;;;;;;;;;;;;;;;;;"Y";
206341;"FRANKIE'S KIDDIE LAND";"290 Sheppard Road";"Jackson";"MS";39206;"HINDS";"(601)981-8847";;;;;;;;;;;;;;;;;;;;;"Y";
206343;"FREDDIE J. JACKSON CHILD CARE CENTER";"34175 Highway 18 West";"Utica";"MS";39175;"HINDS";"(601)885-7063";;;;;;;;;;;;;;;;;;;;;"Y";
206349;"FRIARS POINT HEAD START CENTER";"340 James A. Shelby Drive";"Friars Point";"MS";38631;"Coahoma";"(662)383-2678";;;;;;;;;;;;;;;;;;;;;"Y";
206352;"FULL OF JOY";"1601 Mickey Street";"Hollandale";"MS";38748;"WASHINGTON";"(662)827-0631";;;;;;;;;;;;;;;;;;;;;"Y";
206354;"FULWILER HEAD START/EARLY HEAD START";"699 Dublin Street";"Greenville";"MS";38701;"WASHINGTON";"(662)334-4260";"https://www.facebook.com/pages/Fulwilder-Head-Start-Center/352043644859929";;;"https://www.facebook.com/pages/Fulwilder-Head-Start-Center/352043644859929";"https://www.facebook.com/pages/Fulwilder-Head-Start-Center/352043644859929";;;;;"y";"y";"y";"y";"n";"n";;;;;;;
206359;"FUN-SHINE DAYCARE CENTER";"604 East Third Street";"Leland";"MS";38756;"WASHINGTON";"(662)686-6806";"https://www.facebook.com/pages/Fun-Shine-Childcare-Learning-Center/157953280902585";;;"https://www.facebook.com/pages/Fun-Shine-Childcare-Learning-Center/157953280902585";"https://www.facebook.com/pages/Fun-Shine-Childcare-Learning-Center/157953280902585";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
206361;"AGAPE' CHRISTIAN ACADEMY PHAZ II";"2024 Boling Street";"Jackson";"MS";39213;"HINDS";"(601)362-7577";"http://www.agapephaz2.com/";" agapeacademyphaz2@gmail.com";"The purpose of Agape Christian Academy is to empower children to become confident, respectful, lifelong learners. Our mission is to help children see the world as an invitation to learn, grow, live fully and to see a world full of possibilities that are within their reach.";"http://www.agapephaz2.com/";"https://www.facebook.com/agapeacademyII/info?tab=page_info";"Mon - Fri: 
6:30 am - 5:30 pm";;"https://drive.google.com/file/d/0B7RKT0nF_Q84TmtFeEoycC13VTg/view?pli=1";;"y";"y";"y";"y";"y";"y";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xfp1/v/t1.0-9/p720x720/1524659_1602565903290168_4587396842064945332_n.jpg?oh=e80849d989e83dfe3cbe168c17115a29&oe=55C6D054&__gda__=1439747172_9622fca5f04cad29441f5c5325a095b0";;;;;;
206364;"OUR KIDS CHRISTIAN ACADEMY II";"1531 Raymond Road";"Jackson";"MS";39204;"HINDS";"(601) 321-9832";;;;;;;;;;;;;;;;;;;;;"Y";
206371;"GAUTIER HEAD START CENTER";"1017 Highway 90";"Gautier";"MS";39553;"JACKSON";"(228)497-1778";;;;;;;;;;;;;;;;;;;;;"Y";
206373;"GENESIS AND LIGHT CENTER";"4914 N. State Street";"Jackson";"MS";39206;"HINDS";"(601)362-6736";"http://genesisandlightcenter.com/";"info@genesisandlightcenter.com";"Genesis & Light's mission is to assist youth in developing positive self esteem and moral values while encouraging academic excellence Our goals are to empowers youth
by promoting;

1) academic excellence.
2) substance free lifestyles.
3) provide them an alternative to youth crime. ";"http://genesisandlightcenter.com/";;;"http://www.genesisandlightcenter.com/EmploymentApp2015-1.pdf";"http://www.genesisandlightcenter.com/StudentApp2015-1.pdf";;"n";"n";"n";"n";"y";"y";;;;;;;
206374;"GENESIS CHILDCARE & LEARNING CENTER";"162 Anthony";"Verona";"MS";38879;"Lee";"(662)566-7477";;;;;;;;;;;;;;;;;;;;;"Y";
206377;"GERTRUDE E. ELLIS HEAD START CENTER";"7293 Gary Road";"Jackson";"MS";39272;"HINDS";"(601)371-1704";"http://hchra.org/contact/locations/";;"Hinds County Human Resource Agency (HCHRA) is a public non-profit organization established in 1976 by the Hinds County Mississippi Board of Supervisors. The Agency’s Central Administrative Office is located at 258 Maddox Road in Jackson, MS. To ensure that all area citizens have access to our programs and services, HCHRA has six Neighborhood Service Centers throughout rural Hinds County. HCHRA also operates 13 Head Start Centers, three satellite Head Start Classrooms, and four Early Head Start Centers – all strategically located throughout Hinds County.";"http://hchra.org/contact/locations/";;" T-W 9 a.m.-1 p.m.";"http://hchra.org/employment/";;;"n";"n";"y";"y";"n";"n";"http://hchra.org/wp-content/themes/madg-slim/images/_logo_hchra.png";;;;;;
206379;"GFM DAY CARE";"2710 Highway 43 South";"Picayune";"MS";39466;"PEARL RIVER";"(601)798-6193";;;;;;;;;;;;;;;;;;;;;"Y";
206381;"GHOLARS CHILDCARE FACILITY";"1409 4th Avenue North";"Columbus";"MS";39701;"LOWNDES";"(662)329-2849";;;;;;;;;;;;;;;;;;;;;"Y";
206385;"GINGERBREAD AFTER CARE FACILITY";"706 Williams Street";"Carthage";"MS";39051;"LEAKE";"(601)267-0633";;;;;;;;;;;;;;;;;;;;;"Y";
206386;"GINGERBREAD DAYCARE/LEARNING CENTER";"302 Boyd Street";"Carthage";"MS";39051;"LEAKE";"(601)267-0600";;;;;;;;;;;;;;;;;;;;;"Y";
206387;"GINGERBREAD HOUSE";"209 7th Avenue";"Morton";"MS";39117;"SCOTT";"(601)732-2241";;;;;;;;;;;;;;;;;;;;;"Y";
206389;"GIVING TREE II LEARNING CENTER";"19 CR 215";"Corinth";"MS";38834;"ALCORN";"(662)286-1933";;;;;;;;;;;;;;;;;;;;;"Y";
206390;"GLOBAL CONNECTION LEARNING CENTER";"350 W. Woodrow Wilson, Suite 432";"Jackson";"MS";39213;"HINDS";"(601)331-4924";;;;;;;;;;;;;;;;;;;;;"Y";
206391;"GLOSTER HEADSTART";"183 East Tate Street";"Gloster";"MS";39638;"AMITE";"(601)225-7036";;;;;;;;;;;;;;;;;;;;;"Y";
206393;"GOD'S GIFT CHILDREN CENTER";"386 Hwy 51 South";"Batesville";"MS";38606;"PANOLA";"(662)561-0400";"https://www.facebook.com/pages/Gods-Gift-Children-Center/162783843749946";;;"https://www.facebook.com/pages/Gods-Gift-Children-Center/162783843749946";"https://www.facebook.com/pages/Gods-Gift-Children-Center/162783843749946";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
206398;"GOD'S LITTLE BUSY BEES CHILDCARE & LEARNING CENTER, INC.";"5022 Hwy 61-S";"Port Gibson";"MS";39150;"CLAIBORNE";"(601)437-8220";"https://www.facebook.com/pages/Gods-Little-Busy-Bees-Day-Care-Service/159408530756979";;;"https://www.facebook.com/pages/Gods-Little-Busy-Bees-Day-Care-Service/159408530756979";"https://www.facebook.com/pages/Gods-Little-Busy-Bees-Day-Care-Service/159408530756979";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
206400;"GOD'S LITTLE GIANTS";"1599 Hwy 25 South";"Starkville";"MS";39759;"OKTIBBEHA";"(662)320-7003";;;;;;;;;;;;;;;;;;;;;"Y";
206406;"GOLDEN RULE DAY CARE";"210 George Wallace Drive";"Pearl";"MS";39208;"RANKIN";"(601)932-1808";"https://www.facebook.com/pages/Golden-Rule-Day-Care-Center-Kindergarten/154820207886786";;;"https://www.facebook.com/pages/Golden-Rule-Day-Care-Center-Kindergarten/154820207886786";"https://www.facebook.com/pages/Golden-Rule-Day-Care-Center-Kindergarten/154820207886786";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
206407;"GOOD SHEPHERD LUTHERAN PRESCHOOL";"2004 Pass Road";"Biloxi";"MS";39531;"HARRISON";"228-388-4720";"http://www.goodshepherdlutheranpreschool.com/";"gslps1956@live.com";"Good Shepherd Lutheran Preschool is a mission ministry of Lutheran Church of the Good Shepherd-LCMS.  The church and school were founded in 1956. 

We are currently licensed to provide childcare services for 30 children through the Mississippi State Department of Health.  We have a Pre-K4 class with 16 children.  Our Pre-K3 preschool class has a capacity of 14 children. 

Our teaching staff are well trained and experienced in taking care of young children.  Our curriculum includes reading and writing lessons, math skills, science, art, music, and a daily Bible lesson.  We attend Chapel in our church sanctuary every week. 

Please contact our Director, Kristi Collins, to schedule a tour of our facility.

Our hours of operation are Monday - Friday, 8:00am - 11:30am.   We also have a ""Lunch Bunch"" available for on Tuesdays & Thursdays from 11:30am - 2:00pm.  Priority for the ""Lunch Bunch"" goes to our Pre-K4 students.";"http://www.goodshepherdlutheranpreschool.com/";;;;"http://www.goodshepherdlutheranpreschool.com/admission.htm";"https://files.acrobat.com/a/preview/cf7cbd3f-63ab-4ec7-84b1-7d175bdcaca3";"n";"n";"y";"y";"n";"n";;;;;;;
206408;"GOOD SHEPHERD LUTHERAN SCHOOL";"6035 Highway 25 East";"Brandon";"MS";39047;"RANKIN";"(601) 992-4752";;;;;;;;;;;;;;;;;;;;;"Y";
206409;"GOOD SHEPHERD PRESCHOOL";"629 Cherry Street";"Vicksburg";"MS";39183;"WARREN";"(601) 636-7687";;;;;;;;;;;;;;;;;;;;;"Y";
206413;"GRACE CHRISTIAN SCHOOL";"3540 Lampton Avenue";"Jackson";"MS";39213;"HINDS";"(601)362-2666";;;;;;;;;;;;;;;;;;;;;"Y";
206414;"GRACE COMMUNITY SCHOOL";"30 Pioneer Road South";"Hattiesburg";"MS";39402;"FORREST";"(601)264-3992";"http://whaleschool.com/";;"Basic to an accurate understanding of our educational objectives at Grace Community School is our philosophy that our primary objective as educators is to facilitate life change, as well as transfer to each student a thorough knowledge of the fullness of God’s love, which He brings to our school family. We maintain that such life change is only brought about through the empowering activity of the Holy Spirit, and we join with parents in seeking to lead students to that end.";"http://whaleschool.com/";"https://www.facebook.com/gcshattiesburg/info?tab=page_info";"Mon - Fri: 
6:30 am - 6:00 pm";;;;"y";"y";"y";"y";"y";"y";"http://whaleschool.com/wp-content/themes/Bluelight/images/logo.png";;;;;;
206415;"GRACE OUTREACH CHILD DEVELOPMENT CENTER";"1633 North Broadway";"Greenville";"MS";38701;"WASHINGTON";"(662)332-8830";;;;;;;;;;;;;;;;;;;;;"Y";
206416;"GRACE TEMPLE DAY CARE";"2034 Old Leland Road";"Greenville";"MS";38701;"WASHINGTON";"(662)332-6208";;;;;;;;;;;;;;;;;;;;;"Y";
206421;"GRANNY'S DAY CARE";"240 South Church Street";"Jonestown";"MS";38639;"Coahoma";"(662)358-7782";;;;;;;;;;;;;;;;;;;;;"Y";
206424;"GREAT START LEARNING CENTER";"2300 Hwy 45 N";"Meridian";"MS";39301;"LAUDERDALE";"(601)482-8575";"https://www.facebook.com/pages/Great-Start-Learning-Center/153225974712489";;;"https://www.facebook.com/pages/Great-Start-Learning-Center/153225974712489";"https://www.facebook.com/pages/Great-Start-Learning-Center/153225974712489";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
206428;"GREEN ELEMENTARY SCHOOL";"619 Forest Avenue";"Jackson";"MS";39206;"HINDS";"(601)987-3521";;;;;;;;;;;;;;;;;;;;;"Y";
206430;"GREENGATE CHRISTIAN ACADEMY";"2451 Pass Road";"Biloxi";"MS";39531;"HARRISON";"(228) 388-4376";"https://www.facebook.com/pages/Greengate-Christian-Academy/157794480922147";;;"https://www.facebook.com/pages/Greengate-Christian-Academy/157794480922147";"https://www.facebook.com/pages/Greengate-Christian-Academy/157794480922147";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
206432;"GREENWAY INFANT DEVELOPMENT CENTER";"1633 Raymond Road";"Jackson";"MS";39204;"HINDS";"(601)373-4889";"https://www.facebook.com/pages/Greenway-Infant-Development-Center/122531884471493";;;"https://www.facebook.com/pages/Greenway-Infant-Development-Center/122531884471493";"https://www.facebook.com/pages/Greenway-Infant-Development-Center/122531884471493";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
206433;"GRENADA HEADSTART";"1102 Telegraph Street";"Grenada";"MS";38901;"GRENADA";"(662)226-6852";"http://www.ics-hs.com/";;"The Office of Head Start states that Head Start is a school readiness program. Building upon this premise, ICS Head Start emphasizes and supports children's academic development, especially to significantly increase language development and to help preschoolers acquire the knowledge, skills, and attitudes that predict later success in reading, writing, mathematics, science, and social studies as they enter kindergarten. ";"http://www.ics-hs.com/";"https://www.facebook.com/pages/Institute-of-Community-Services-Inc/751718621521436";"8:30 am 
-
2:25 am";;;"http://nebula.wsimg.com/0ae8a07422aa7d43c213374630be7b75?AccessKeyId=F00C4644367AC9F137BE&disposition=0&alloworigin=1";"n";"n";"y";"y";"n";"n";;;;;;;
206434;"GROVE PARK COMMUNITY CENTER";"4126 PARKWAY AVENUE";"Jackson";"MS";39213;"HINDS";"(601)960-1807";;;;;;;;;;;;;;;;;;;;;"Y";
206435;"G'TAVIA LEARNING & DAYCARE CENTER";"2607 Medgar Evers Blvd.";"Jackson";"MS";39213;"HINDS";"(601)981-3133";;;;;;;;;;;;;;;;;;;;;"Y";
206437;"GUARDIAN SHELTER FOR BATTERED FAMILIES";"Post Office Box 1225";"Natchez";"MS";39120;"ADAMS";"601-442-0142";;;;;;;;;;;;;;;;;;;;;"Y";
206440;"GULF COAST CHRISTIAN ACADEMY";"16046 Harrison Drive";"Gulfport";"MS";39501;"HARRISON";"(228)863-1135";;;;;;;;;;;;;;;;;;;;;"Y";
206441;"GULF COAST TODDLERS";"715 Live Oak Street";"Pascagoula";"MS";39567;"JACKSON";"(228)205-4962";"https://www.facebook.com/pages/Gulf-Coast-Toddlers/146566442059105";;;"https://www.facebook.com/pages/Gulf-Coast-Toddlers/146566442059105";"https://www.facebook.com/pages/Gulf-Coast-Toddlers/146566442059105";;;;;"y";"y";"n";"n";"n";"n";;;;;;;
206443;"GULFPORT ACADEMY";"15150 Evans Street";"Gulfport";"MS";39503;"HARRISON";"(228)864-5195";"https://www.facebook.com/pages/Gulfport-Academy-Child-Care-Learning-Center/122296014494594";;;"https://www.facebook.com/pages/Gulfport-Academy-Child-Care-Learning-Center/122296014494594";"https://www.facebook.com/pages/Gulfport-Academy-Child-Care-Learning-Center/122296014494594";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
206444;"GWEN'S KINDERGARTEN & DAY CARE, INC.";"515 MONTGOMERY STREET";"Greenwood";"MS";38930;"LEFLORE";"(601)455-9789";"https://www.facebook.com/pages/Gwens-Kindergarten-Day-Care/134565386593946";;;"https://www.facebook.com/pages/Gwens-Kindergarten-Day-Care/134565386593946";"https://www.facebook.com/pages/Gwens-Kindergarten-Day-Care/134565386593946";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
206446;"HANGING MOSS PRESCHOOL";"5225 Hanging Moss Road";"Jackson";"MS";39206;"HINDS";"(601)366-8762";;;;;;;;;;;;;;;;;;;;;"Y";
206447;"HANSEL & GRETEL CHILD DEVELOPMENT CENTER";"180-B Sgt. Prentiss Drive";"Natchez";"MS";39120;"ADAMS";"(601)442-7774";"https://www.facebook.com/pages/Hansel-Gretel-Child-Development-Center/168951606452178";;;"https://www.facebook.com/pages/Hansel-Gretel-Child-Development-Center/168951606452178";"https://www.facebook.com/pages/Hansel-Gretel-Child-Development-Center/168951606452178";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
206448;"HAPPY FACES DAY CARE AND LEARNING CENTER";"303 Cleveland Street";"Shaw";"MS";38773;"BOLIVAR";"(662)754-3050";;;;;;;;;;;;;;;;;;;;;"Y";
206450;"HAPPY FEET DAYCARE & LEARNING CENTER";"130 Richardson St.";"Shannon";"MS";38868;"LEE";"(662)767-9609";"https://www.facebook.com/pages/Happyfeet-Daycare-Learning-Center/168377759842564";;;"https://www.facebook.com/pages/Happyfeet-Daycare-Learning-Center/168377759842564";"https://www.facebook.com/pages/Happyfeet-Daycare-Learning-Center/168377759842564";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
206451;"HAPPY HEARTS DAYCARE";"126 Metts Road";"Nettleton";"MS";38858;"ITAWAMBA";"(662)963-0005";;;;;;;;;;;;;;;;;;;;;"Y";
206452;"HAPPY HOUSE DAY CARE";"1010 Oak Drive";"Tunica";"MS";38676;"TUNICA";"(662)363-3678";"https://www.facebook.com/pages/Happy-House-Day-Care/126475330740547";;;"https://www.facebook.com/pages/Happy-House-Day-Care/126475330740547";"https://www.facebook.com/pages/Happy-House-Day-Care/126475330740547";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
206455;"HAPPY MEMORIES";"285 Shattles Loop";"Brooklyn";"MS";39425;"FORREST";"(601)583-0616";"https://www.facebook.com/pages/Happy-Memories/204959556222508?sk=info&tab=page_info";;;"https://www.facebook.com/pages/Happy-Memories/204959556222508?sk=info&tab=page_info";"https://www.facebook.com/pages/Happy-Memories/204959556222508?sk=info&tab=page_info";;;;;"not mentioned";"not mentioned";"not mentioned";"not mentioned";"not mentioned";"not mentioned";"https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-xaf1/v/t1.0-9/281883_204970399554757_192818_n.jpg?oh=75dd54e714b85be877a5c938dc6d4b24&oe=5609EAF7&__gda__=1440027874_3703362d8b6ccabde5dd649d3e90e020";;;;;;
206456;"HAPPY SMILES DAYCARE";"861 N. Theobald";"Greenville";"MS";38701;"WASHINGTON";"(662)378-9425";;;;;;;;;;;;;;;;;;;;;"Y";
206457;"HAPPY SMILES SUMMER CAMP";"1141 South Delesseps Street";"Greenville";"MS";38701;"WASHINGTON";"(662)334-3225";;;;;;;;;;;;;;;;;;;;;"Y";
206458;"HAPPY START LEARNING CENTER";"77 Oliver Drive";"Macon";"MS";39341;"NOXUBEE";"(662)726-5307";;;;;;;;;;;;;;;;;;;;;"Y";
206459;"HAPPY START LEARNING CENTER # 2";"331 Hwy 82 East";"Starkville";"MS";39759;"OKTIBBEHA";"(662)338-5301";"https://www.facebook.com/pages/Happy-Start-Learning-Center/160557570634377";;;"https://www.facebook.com/pages/Happy-Start-Learning-Center/160557570634377";"https://www.facebook.com/pages/Happy-Start-Learning-Center/160557570634377";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
206460;"HAPPY TIME CHRISTIAN LEARNING CENTER";"503 South Union";"Winona";"MS";38967;"MONTGOMERY";"(662)283-5463";;;;;;;;;;;;;;;;;;;;;"Y";
206461;"HAPPY TIMES DAY CARE INC";"6881 Morell Cove";"Olive Branch";"MS";38654;"DE SOTO";"(662)895-7272";"http://www.happytimesdaycareolivebranch.com/";;"Happy Times Daycare has a beautiful center in Olive Branch, Mississippi.  We are licensed to accept children 6 weeks of age-12 years old without any discrimination. 

Our main objective is to provide a happy, healthy, and loving environment for your child.  As a parent you can rest assured that your child is receiving the best care and attention possible.

Recent studies reveal that children develop intellectually more during the first six years of their lives than any other time.  Children are born with a natural curiosity and desire to learn.  In order to stimulate a child's intellectual growth and encourage his imagination and curiosity, Happy Times offers a challenging and creative learning program.  The program consists of phonics, math concepts, science, social studies, arts and crafts, music, fine and gross motor skills, and field trips.  All programs are geared to the child's level, and each child is encouraged to progress at his or her own rate.  Our teachers present the programs in a fun and relaxed atmosphere.

Your child will also benefit by learning positive social behavior thus gaining a sense of respect for himself, his friends, and his surroundings.  One of our main goals is to instill in each child a sense of self-worth and a good self concept.  We accomplish this by using a positive approach toward learning and discipline.  Discipline is handled with behavior modification and time out.

A well balanced, nourishing lunch and two snacks are served every day.  Menus are posted so you can see what your child is eating.  Also, an optional breakfast is served between 7:30am-8:00am for a rate of $1 per day.";"http://www.happytimesdaycareolivebranch.com/";;"6:30 AM- 6:00 PM Monday through Friday";;;;"y";"y";"y";"y";"y";"y";;;;;;;
206464;"HAPPY TIMES LEARNING CENTER";"2105 22nd Street";"Gulfport";"MS";39501;"HARRISON";"(228)863-8033";"https://www.facebook.com/pages/Happy-Times-Learning-Center/105349596198459?sk=info&tab=page_info";;;"https://www.facebook.com/pages/Happy-Times-Learning-Center/105349596198459?sk=info&tab=page_info";"https://www.facebook.com/pages/Happy-Times-Learning-Center/105349596198459?sk=info&tab=page_info";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
206465;"HAPPY-GO-LUCKY";"6522 Hacks Cross Road";"Olive Branch";"MS";38654;"DE SOTO";"(662)895-1504";"https://www.facebook.com/pages/Happy-Go-Lucky-Day-Care-Pre-School/102145443451279";;;"https://www.facebook.com/pages/Happy-Go-Lucky-Day-Care-Pre-School/102145443451279";"https://www.facebook.com/pages/Happy-Go-Lucky-Day-Care-Pre-School/102145443451279";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
206467;"HARRISON CENTRAL ELEMENTARY SUMMER CAMP";"15451 Dedeaux Road";"Gulfport";"MS";39503;"HARRISON";"(228)831-5369";;;;;;;;;;;;;;;;;;;;;"Y";
206468;"HARVEY'S ACADEMY OF CARE";"871 Hwy 27 North";"Tylertown";"MS";39667;"WALTHALL";"(601)222-2004";;;;;;;;;;;;;;;;;;;;;"Y";
206469;"HARVEY'S ACADEMY TOO!";"307 Franklinton St.";"Tylertown";"MS";39667;"WALTHALL";"(601)222-0082";"https://www.facebook.com/pages/Harveys-Academy-Too/156067171098133";;;"https://www.facebook.com/pages/Harveys-Academy-Too/156067171098133";"https://www.facebook.com/pages/Harveys-Academy-Too/156067171098133";;;;;"y";"y";"y";"y";"n";"n";;;;;;;
206470;"HAULCY'S HOME CHILD CARE CENTER";"752 Riley Avenue";"Clarksdale";"MS";38614;"COAHOMA";"(662)627-5586";;;;;;;;;;;;;;;;;;;;;"Y";
206473;"HAZEL IVY CHILD CARE";"529 Academy Street";"Okolona";"MS";38860;"CHICKASAW";"(662)447-5577";"https://www.facebook.com/pages/Ivy-Hazel-Child-Care-Center/163186407033695";;;"https://www.facebook.com/pages/Ivy-Hazel-Child-Care-Center/163186407033695";"https://www.facebook.com/pages/Ivy-Hazel-Child-Care-Center/163186407033695";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
206476;"HEAVENLY ANGELS DAYCARE";"309 Church Street";"Port Gibson";"MS";39150;"CLAIBORNE";"601-437-3200";"https://www.facebook.com/pages/Heavenly-Angels-Daycare/170095509793866?rf=170124699671509";;;"https://www.facebook.com/pages/Heavenly-Angels-Daycare/170095509793866?rf=170124699671509";"https://www.facebook.com/pages/Heavenly-Angels-Daycare/170095509793866?rf=170124699671509";;;;;"y";"y";"y";"y";"n";"n";;;;;;;
206478;"HEAVENLY TOTS II";"25 E. 8th Avenue";"Bay Springs";"MS";39422;"JASPER";"(601)498-0932";"https://www.facebook.com/pages/Heavenly-Tots-II/162845173740539";;;"https://www.facebook.com/pages/Heavenly-Tots-II/162845173740539";"https://www.facebook.com/pages/Heavenly-Tots-II/162845173740539";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
206482;"HELEN'S CHILD CARE";"10510 St. Francis Drive";"Philadelphia";"MS";39350;"NESHOBA";"(601)656-3307";;;;;;;;;;;;;;;;;;;;;"Y";
206483;"HELEN'S CHILD CARE, INC";"733 Cotton Hill Street";"Madison";"MS";39110;"MADISON";"(601)856-9782";;;;;;;;;;;;;;;;;;;;;"Y";
206485;"HELPING HANDS OUTREACH SERVICES";"3120 Utica Avenue";"Jackson";"MS";39209;"HINDS";"(601)352-2113";"https://www.facebook.com/pages/Helping-Hands-Outreach-Services/124960750891501";;;"https://www.facebook.com/pages/Helping-Hands-Outreach-Services/124960750891501";"https://www.facebook.com/pages/Helping-Hands-Outreach-Services/124960750891501";;;;;"not mentioned";"not mentioned";"not mentioned";"not mentioned";"not mentioned";"not mentioned";;;;;;;
206486;"HENSON'S SWIM GYM";"2725 State Boulevard";"Meridian";"MS";39307;"LAUDERDALE";"(601)693-5110";;;;;;;;;;;;;;;;;;;;;"Y";
206487;"HERBERT WILSON SUMMER CAMP";"3625 Hancock Avenue";"Gulfport";"MS";39507;"HARRISON";"(228)858-5777";;;;;;;;;;;;;;;;;;;;;"Y";
206488;"HERITAGE CHILDREN'S CENTER";"1503 W. 9th Street";"Laurel";"MS";39440;"JONES";"(601)342-2124";"http://heritagefamilygroup.com/Heritage_Childrens_Center/Contact_Us.html";"Sharon@HeritageFamilyGroup.com";"The Mission of Heritage Children’s Center is to provide high-quality, innovative after school and summer day camp programs for families in our community in an environment of acceptance and trust.


Serving the Laurel/Jones County area, the programs at Heritage Children’s Center are aimed at kids ages 5-12, focusing on individual development and growth through active play and hands-on learning opportunities.


At Heritage Children's Center, it is our deeply held conviction that children are indeed ""a gift of God."" This belief is foundational to why and how we do what we do at HCC.";"http://heritagefamilygroup.com/Heritage_Childrens_Center/Contact_Us.html";;;;;;"n";"n";"n";"n";"y";"y";"http://heritagefamilygroup.com/Heritage_Childrens_Center/Welcome_files/Playtime_Sun-4.png";;;;;;
206489;"HERITAGE WEEKDAY PROGRAMS";"#3 Baraccuda Drive";"Hattiesburg";"MS";39402;"FORREST";"(601)261-3358";;;;;;;;;;;;;;;;;;;;;"Y";
206490;"HERNANDO BAPTIST KINDERGARTEN";"11 East Center Street";"Hernando";"MS";38632;"DE SOTO";"662-429-2777";"http://www.hernandobaptist.org/hbk";"hernandobaptistkindergarten@gmail.com";"Hernando Baptist Kindergarten is dedicated to providing an educational setting for preschool children ages three through five that develops each child academically, physically, emotionally, and spiritually. We recognize that not all children develop at the same rate, and as their parents and teachers we strive to help each child reach their full potential.  Through a program based upon your child’s needs and abilities, we plan to help your preschooler become a confident and happy child ready for the next stage of their educational, emotional, and spiritual development.

We offer 3K classes for children who are age 3 by September 1st of the current year; 4K classes for children who are 4 by September 1st, and 5K classes for children who are 5 by the same date.  For more information about Hernando Baptist Kindergarten and preschool, please contact the office using one of the below methods.
";"http://www.hernandobaptist.org/hbk";;"8:00-12:30 p.m.";;"http://www.hernandobaptist.org/enrollment";;"n";"n";"y";"y";"n";"n";"http://www.hernandobaptist.org/images/page/specific/6hbkweb.jpg";;;;;;
