"ID";"Facility_Name";"Address_Street";"Address_City";"Address_County";"Address_State";"Address_zip";"Phone";"Facility_Type";"Capacity";"Status";"Expiration";"License_Number";"Monday";"Tuesday";"Wednesday";"Thursday";"Friday";"Saturday";"Sunday";"Additional_Services";"Gold_Seal_Last_Accreditation_Agency";"Gold_Seal_Last_Accreditation_Effective_Date";"Gold_Seal_Last_Accreditation_Expiration_Date";"VPK_Program";"Faith_Based";"Head_Start";"School_Readiness"
294030;"Andrea's Little Angels Family Child Care LLC";"574 6th St";"Riviera Beach";"Palm Beach";"FL";33404;5613703839;"Large Family Child Care Home";12;"Regular/Annual";"06/30/2018";"L15PB0099";;;;;;;;"Night Care;Open Year-Round";"National Association for Family Child Care";"08/01/2018";"08/01/2021";;"No";"No";"Yes"
293881;"Lisa's Lil' Wonders Childcare";"1551 13th St";"Riviera Beach";"Palm Beach";"FL";33404;5615740154;"Large Family Child Care Home";12;"Regular/Annual";"06/30/2019";"L15PB0005";;;;;;;;"Open Year-Round";;;;;"No";"No";"Yes"
294817;"Tressy Latson";"321 19th St";"Riviera Beach";"Palm Beach";"FL";33404;5618446623;"Large Family Child Care Home";;"Regular/Annual";"06/30/2019";"L15PB0639";;;;;;;;"Night Care;Open Year-Round";;;;;"No";"No";"Yes"
294307;"Philisha's Family Child Care, Inc";"1611 12th St";"Riviera Beach";"Palm Beach";"FL";33404;5612071280;"Large Family Child Care Home";12;"Regular/Annual";"12/31/2019";"L15PB0259";;;;;;;;"Night Care;Open Year-Round";;;;;"No";"No";"Yes"
294261;"Pamela Young";"1516 Avenue S";"Riviera Beach";"Palm Beach";"FL";33404;5616196736;"Family Day Care Home";6;"Regular/Annual";"06/30/2019";"F15PB0239";;;;;;;;"Night Care;Open Year-Round";;;;;"No";"No";"No"
294201;"Thomas Daycare";"1224 23rd St";"Riviera Beach";"Palm Beach";"FL";33404;5618442341;"Family Day Care Home";6;"Regular/Annual";"06/30/2018";"F15PB0212";;;;;;;;"Open Year-Round";;;;;"No";"No";"Yes"
294213;"Corine's Family Child Care Academy, Inc.";"390 22nd St";"Riviera Beach";"Palm Beach";"FL";33404;5618456222;"Large Family Child Care Home";12;"Regular/Annual";"09/30/2018";"L15PB0217";;;;;;;;"Night Care;Open Year-Round";"National Association for Family Child Care";"04/17/2018";"03/09/2021";;"No";"No";"Yes"
294092;"Cynthia Bedford";"1145 25th St";"Riviera Beach";"Palm Beach";"FL";33404;5618419688;"Large Family Child Care Home";12;"Regular/Annual";"06/30/2019";"L15PB0138";;;;;;;;"Night Care;Open Year-Round";"National Association for Family Child Care";"01/09/2018";"01/09/2021";;"No";"No";"Yes"
293890;"Little Angels Learning Center II";"1671 15th St";"Riviera Beach";"Palm Beach";"FL";33404;5618484322;"Child Care Facility";87;"Regular/Annual";"12/31/2018";"C15PB0009";"6:30AM - 10:00PM";"6:30AM - 10:00PM";"6:30AM - 10:00PM";"6:30AM - 10:00PM";"6:30AM - 10:00PM";"7:00AM - 5:00PM";"7:00AM - 5:00PM";"After School;Before School;Drop In;Food Served;Full Day;Half Day;Night Care;Open Year-Round;Transportation;Weekend Care";;;;"Yes";"Yes";"No";"Yes"
294076;"Bentley's Child Development Center, Inc";"1020 25th St";"Riviera Beach";"Palm Beach";"FL";33404;5618452736;"Child Care Facility";24;"Regular/Annual";"12/31/2017";"C15PB0124";;;;;;;;"Open Year-Round";"Accredited Professional Preschool Learning Environment";"07/05/2018";"04/09/2021";;"No";"No";"Yes"
294517;"Eula Gray";"301 22nd Ct";"Riviera Beach";"Palm Beach";"FL";33404;5618481285;"Large Family Child Care Home";12;"Regular/Annual";"06/30/2019";"L15PB0413";;;;;;;;"Night Care;Open Year-Round";"National Association for Family Child Care";"01/03/2019";"01/01/2022";;"No";"No";"Yes"
294740;"Kidz Kaleidoscope Prep School, Inc";"1027 26th St";"Riviera Beach";"Palm Beach";"FL";33404;5612013239;"Child Care Facility";63;"Regular/Annual";"12/31/2019";"C15PB0583";;;;;;;;"Open Year-Round";;;;;"No";"No";"Yes"
294680;"The Safe Haven Community Resource Center  Inc.";"2531 President Barack Obama Hwy";"Riviera Beach";"Palm Beach";"FL";33404;5618630948;"Child Care Facility";38;"Regular/Annual";"12/31/2017";"C15PB0557";;;;;;;;"Open Year-Round";"Accredited Professional Preschool Learning Environment";"07/05/2018";"04/23/2021";"Yes";"No";"No";"Yes"
294089;"Mercy Selver d/b/a Mercy's Little Achievers Family Day Care LLC";"1429 23rd St";"Riviera Beach";"Palm Beach";"FL";33404;5618817018;"Family Day Care Home";6;"Regular/Annual";"06/30/2018";"F15PB0135";;;;;;;;"Night Care;Open Year-Round";"National Association for Family Child Care";"11/17/2017";"11/17/2020";;"No";"No";"Yes"
294211;"Cathy Curry";"2070 Avenue G";"Riviera Beach";"Palm Beach";"FL";33404;5613850982;"Family Day Care Home";6;"Regular/Annual";"06/30/2019";"F15PB0215";;;;;;;;"Night Care;Open Year-Round";;;;;"No";"No";"Yes"
294588;"Terri Knighten";"2410 R J Hendley Ave";"Riviera Beach";"Palm Beach";"FL";33404;5618426288;"Family Day Care Home";6;"Regular/Annual";"06/30/2018";"F15PB0475";;;;;;;;"Open Year-Round";;;;;"No";"No";"Yes"
295438;"DR MARY MCLEOD BETHUNE ELEMENTARY";"1501 Avenue U";"Riviera Beach";"Palm Beach";"FL";33404;5614348720;"Public School";;"Active";;"E15PB0807";;;;;;;;"Open Year-Round";;;;;"No";"No";"Yes"
294790;"Time 2 Win Academy";"2600 Avenue H";"Riviera Beach";"Palm Beach";"FL";33404;5618487998;"Child Care Facility";90;"Regular/Annual";"12/31/2018";"C15PB0624";;;;;;;;"Open Year-Round";"Accredited Professional Preschool Learning Environment";"09/21/2016";"08/02/2019";"Yes";"No";"No";"Yes"
294061;"Aunt Tina's House";"301 25th St";"Riviera Beach";"Palm Beach";"FL";33404;5618421768;"Large Family Child Care Home";12;"Regular/Annual";"06/30/2019";"L15PB0109";;;;;;;;"Night Care;Open Year-Round";"National Association for Family Child Care";"09/01/2017";"09/01/2020";;"No";"No";"Yes"
324384;"Bear Necessity Daycare";"1124 28th St";"Riviera Beach";"Palm Beach";"FL";33404;5615743464;"Family Day Care Home";6;"Regular/Annual";"01/31/2019";"F15PB0059";"6:00AM - 10:00PM";"6:00AM - 10:00PM";"6:00AM - 10:00PM";"6:00AM - 10:00PM";"6:00AM - 10:00PM";"6:00AM - 10:00PM";"6:00AM - 10:00PM";"After School;Before School;Food Served;Full Day;Half Day;Infant Care;Night Care;Open Year-Round;Weekend Care";"National Association for Family Child Care";"04/01/2018";"04/01/2021";;"No";"No";"Yes"
294055;"Atkins Tender Loving Care";"2721 R J Hendley Ave";"Riviera Beach";"Palm Beach";"FL";33404;5618486753;"Child Care Facility";;"Regular/Annual";"12/31/2018";"C15PB0105";;;;;;;;"Open Year-Round";"National Accreditation Commission";"12/11/2018";"12/10/2022";"Yes";"No";"No";"Yes"
294776;"Life Span of Palm Beach County, Inc.";"1400 Congress Ave";"Riviera Beach";"Palm Beach";"FL";33404;5618821724;"Child Care Facility";124;"Regular/Annual";"12/31/2017";"C15PB0617";;;;;;;;"Open Year-Round";;;;"Yes";"No";"Yes";"Yes"
294613;"Hilltop Child Care Center";"1273 30th St";"Riviera Beach";"Palm Beach";"FL";33404;5618443216;"Child Care Facility";90;"Regular/Annual";"12/31/2018";"C15PB0499";;;;;;;;"Open Year-Round";;;;"Yes";"Yes";"No";"Yes"
334661;"Little Dots Learning Center";"21 22nd St";"Riviera Beach";"Palm Beach";"FL";33404;5616194688;"Child Care Facility";34;"Regular/Annual";"12/30/2018";"C15PB0049";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";;;"After School;Before School;Full Day;Half Day;Open Year-Round";;;;"Yes";"No";"No";"Yes"
294467;"St. George's Center, Inc.";"21 22nd St";"Riviera Beach";"Palm Beach";"FL";33404;5618447713;"Child Care Facility";40;"Regular/Annual";"12/31/2019";"C15PB0373";;;;;;;;"Open Year-Round";;;;;"No";"No";"No"
294361;"Ramona Fobbs d/b/a Fobbs Daycare";"1358 29th St";"Riviera Beach";"Palm Beach";"FL";33404;5618409478;"Large Family Child Care Home";12;"Regular/Annual";"09/30/2018";"L15PB0303";;;;;;;;"Night Care;Open Year-Round";"National Association for Family Child Care";"06/05/2017";"04/15/2020";;"No";"No";"Yes"
293884;"Little Angels Learning Center";"2421 Avenue E";"Riviera Beach";"Palm Beach";"FL";33404;5614082395;"Child Care Facility";22;"Regular/Annual";"12/31/2018";"C15PB0008";;;;;;;;"Night Care;Open Year-Round";;;;;"No";"No";"Yes"
294789;"Tiawjanna Sweeting";"1668 26th St";"Riviera Beach";"Palm Beach";"FL";33404;5618817074;"Large Family Child Care Home";12;"Regular/Annual";"06/30/2019";"L15PB0623";;;;;;;;"Night Care;Open Year-Round";;;;;"No";"No";"Yes"
294525;"Fannie Mae Tots, Inc.";"3031 Avenue I";"Riviera Beach";"Palm Beach";"FL";33404;5618487635;"Child Care Facility";52;"Regular/Annual";"12/31/2019";"C15PB0421";;;;;;;;"Open Year-Round";;;;;"No";"No";"Yes"
294096;"Bettye Holmes";"301 28th St";"Riviera Beach";"Palm Beach";"FL";33404;5615303890;"Family Day Care Home";6;"Regular/Annual";"06/30/2018";"F15PB0142";;;;;;;;"Night Care;Open Year-Round";;;;;"No";"No";"Yes"
294354;"R. J. Hendley Christian Community School, A Private School  Inc.";"2800 R J Hendley Ave";"Riviera Beach";"Palm Beach";"FL";33404;5618421349;"Child Care Facility";90;"Regular/Annual";"12/31/2017";"C15PB0297";;;;;;;;"Open Year-Round";;;;"Yes";"Yes";"No";"Yes"
294647;"Jackson's Day Care Center";"1232 31st St";"Riviera Beach";"Palm Beach";"FL";33404;5618635042;"Child Care Facility";80;"Regular/Annual";"12/31/2017";"C15PB0529";;;;;;;;"Open Year-Round";;;;;"No";"No";"Yes"
306313;"Our Precious Gifts Family Home Day Care";"320 29th St";"Riviera Beach";"Palm Beach";"FL";33404;5615086760;"Family Day Care Home";6;"Regular/Annual";"07/31/2018";"F15PB0028";"5:30AM - 5:00AM";"5:30AM - 5:00AM";"5:30AM - 5:00AM";"5:30AM - 5:00AM";"5:30AM - 5:00AM";"5:30AM - 5:00AM";"5:30AM - 5:00AM";"After School;Before School;Food Served;Full Day;Infant Care;Night Care;Open Year-Round;Transportation;Weekend Care";;;;;"No";"No";"No"
302605;"Banks Cre8tive Academy Inc.";"1448 30th St";"Riviera Beach";"Palm Beach";"FL";33404;5612846908;"Family Day Care Home";6;"Regular/Annual";"06/21/2019";"F15PB0015";"12:00AM - 5:00AM; 6:00AM - 12:00AM";"12:00AM - 5:00AM; 6:00AM - 12:00AM";"12:00AM - 5:00AM; 6:00AM - 12:00AM";"12:00AM - 5:00AM; 6:00AM - 12:00AM";"12:00AM - 5:00AM; 6:00AM - 12:00AM";"12:00AM - 5:00AM; 6:00AM - 12:00AM";"12:00AM - 5:00AM; 6:00AM - 12:00AM";"After School;Before School;Food Served;Full Day;Half Day;Infant Care;Night Care;Open Year-Round;Transportation;Weekend Care";;;;;"No";"No";"Yes"
309782;"University Learning Academy, LLC";"101 17th St";"Riviera Beach";"Palm Beach";"FL";33404;5618443893;"Child Care Facility";65;"Regular/Annual";"12/31/2018";"C15PB0029";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";;;"After School;Food Served;Full Day;Half Day;Infant Care;Open Year-Round;Transportation";;;;"Yes";"No";"No";"Yes"
294524;"Fannie Mae Tot's II Daycare Center";"1651 29th St";"Riviera Beach";"Palm Beach";"FL";33404;5618488405;"Child Care Facility";45;"Regular/Annual";"12/31/2018";"C15PB0420";;;;;;;;"Open Year-Round";"Accredited Professional Preschool Learning Environment";"06/23/2016";"06/23/2021";"Yes";"No";"No";"Yes"
294247;"Palm Beach Bilingual Day Care";"2850 Avenue F";"Riviera Beach";"Palm Beach";"FL";33404;5618810130;"Child Care Facility";51;"Regular/Annual";"12/31/2017";"C15PB0232";;;;;;;;"Open Year-Round";;;;;"No";"No";"Yes"
293953;"Marion Talbot";"680 34th St";"Riviera Beach";"Palm Beach";"FL";33404;5617278292;"Family Day Care Home";6;"Regular/Annual";"06/30/2018";"F15PB0049";;;;;;;;"Night Care;Open Year-Round";;;;;"No";"No";"Yes"
293914;"Loretta Ferguson d/b/a Smart Kidz College Family Day Care Home";"1140 35th St";"Riviera Beach";"Palm Beach";"FL";33404;5618419848;"Family Day Care Home";6;"Regular/Annual";"06/30/2018";"F15PB0021";;;;;;;;"Night Care;Open Year-Round";;;;;"No";"No";"Yes"
337597;"Washington Elementary ASP";"1709 30th St";"Riviera Beach";"Palm Beach";"FL";33404;5614348720;"Public School";28;"Active";;"E15PB0032";"8:00AM - 11:00AM";"8:00AM - 11:00AM";"8:00AM - 11:00AM";"8:00AM - 11:00AM";"8:00AM - 11:00AM";;;"Food Served;School Year Only;Transportation";"AdvancED";"06/30/2018";"06/30/2023";;"No";"No";"Yes"
295322;"WASHINGTON ELEMENTARY";"1709 30th St";"Riviera Beach";"Palm Beach";"FL";33404;5614941200;"Public School";;"Active";;"E15PB0002";;;;;;;;"Open Year-Round";;;;;"No";"No";"Yes"
294217;"Nu Kidz Generation";"620 35th St";"Riviera Beach";"Palm Beach";"FL";33404;5613283587;"Family Day Care Home";6;"Regular/Annual";"08/31/2019";"F15PB0219";;;;;;;;"Night Care;Open Year-Round";;;;;"No";"No";"Yes"
294264;"Patricia A. Oliver";"651 36th St";"Riviera Beach";"Palm Beach";"FL";33404;5618442009;"Family Day Care Home";6;"Regular/Annual";"06/30/2020";"F15PB0242";;;;;;;;"Night Care;Open Year-Round";"National Association for Family Child Care";"05/21/2019";"05/02/2022";;"No";"No";"Yes"
352673;"DDK Learn & Play Center Inc";"1409 35th St";"Riviera Beach";"Palm Beach";"FL";33404;5612813556;"Family Day Care Home";6;"Regular/Annual";"09/24/2019";"F15PB0077";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";;;"Full Day;Half Day;Night Care;Open Year-Round";;;;;"No";"No";"Yes"
294375;"Robinson Tiny Tots Family Child Care, LLC";"2603 28th St";"Riviera Beach";"Palm Beach";"FL";33404;5615748512;"Family Day Care Home";6;"Regular/Annual";"06/30/2018";"F15PB0313";;;;;;;;"Night Care;Open Year-Round";"National Association for Family Child Care";"06/28/2016";"06/20/2019";;"No";"No";"Yes"
294220;"Ola Mae Green";"3455 Avenue F";"Riviera Beach";"Palm Beach";"FL";33404;5618440342;"Family Day Care Home";6;"Regular/Annual";"05/31/2020";"F15PB0222";;;;;;;;"Night Care;Open Year-Round";;;;;"No";"No";"Yes"
329199;"Linda Fox Family Daycare Home";"2312 Z Ter";"Riviera Beach";"Palm Beach";"FL";33404;5610000000;"Family Day Care Home";6;"Regular/Annual";"07/31/2019";"F15PB0066";"6:00AM - 6:00PM";"6:00AM - 6:00PM";"6:00AM - 6:00PM";"6:00AM - 6:00PM";"6:00AM - 6:00PM";;;"After School;Before School;Full Day;Infant Care;Open Year-Round";;;;;"No";"No";"Yes"
294668;"Jessica Thurmond";"194 30th St";"Riviera Beach";"Palm Beach";"FL";33404;5615844550;"Family Day Care Home";6;"Regular/Annual";"06/30/2017";"F15PB0546";;;;;;;;"Night Care;Open Year-Round";;;;;"No";"No";"Yes"
356708;"My Precious Lillie's Home Childcare Facility";"3700 R J Hendley Ave";"Riviera Beach";"Palm Beach";"FL";33404;5610000000;"Family Day Care Home";10;"Regular/Annual";"12/31/2019";"F15PB0082";"12:00AM - 11:59PM";"12:00AM - 11:59PM";"12:00AM - 11:59PM";"12:00AM - 11:59PM";"12:00AM - 11:59PM";"12:00AM - 11:59PM";"12:00AM - 11:59PM";"After School;Before School;Full Day;Half Day;Infant Care;Night Care;Open Year-Round;Weekend Care";;;;;"No";"No";"Yes"
300236;"Mrs. Letrals' Daycare";"1243 34th St";"Riviera Beach";"Palm Beach";"FL";33404;5614509197;"Family Day Care Home";6;"Regular/Annual";"04/30/2020";"F15PB0010";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";;;"Food Served;Full Day;Infant Care;Open Year-Round";;;;;"No";"No";"Yes"
294342;"City of Riviera Beach Parks and Recreation Afterschool Program";"2409 Avenue H W";"West Palm Beach";"Palm Beach";"FL";33404;5618400117;"Child Care Facility";75;"Regular/Annual";"12/31/2018";"C15PB0286";;;;;;;;"Open Year-Round";;;;;"No";"No";"Yes"
336366;"Children First  Academy, LLC";"230 23rd St";"Riviera Beach";"Palm Beach";"FL";33404;5613283057;"Family Day Care Home";6;"Regular/Annual";"06/21/2019";"F15PB0068";;;;;;;;"After School;Before School;Food Served;Full Day;Half Day;Infant Care;Night Care;Open Year-Round;Transportation;Weekend Care";;;;;"No";"No";"No"
295120;"BOYS AND GIRLS CLUB MAX M FISHER";"221 WEST 13TH STREET";"West Palm Beach";"Palm Beach";"FL";33404;5618425234;"Non-Public School";;"Active";;"E15PB0718";;;;;;;;"Open Year-Round";;;;;"No";"No";"Yes"
317530;"Sunny Meadow Preschool";"724 Bunker Rd";"West Palm Beach";"Palm Beach";"FL";33405;5615404540;"Child Care Facility";29;"Regular/Annual";"12/31/2018";"C15PB0042";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";;;"After School;Food Served;Full Day;Half Day;Open Year-Round";;;;"Yes";"No";"No";"Yes"
294461;"Discovery Dayschool";"5000 Dixie Hwy";"West Palm Beach";"Palm Beach";"FL";33405;5615851119;"Child Care Facility";84;"Regular/Annual";"12/31/2017";"C15PB0367";;;;;;;;"Open Year-Round";"Accredited Professional Preschool Learning Environment";"09/30/2018";"06/02/2023";;"No";"No";"No"
295278;"PALMETTO ELEMENTARY";"5801 Parker Ave";"West Palm Beach";"Palm Beach";"FL";33405;5612020465;"Non-Public School";;"Active";;"E15PB0761";;;;;;;;"Open Year-Round";;;;;"No";"No";"Yes"
337084;"Palmetto Elementary / ASP";"5801 Parker Ave";"West Palm Beach";"Palm Beach";"FL";33405;5612020465;"Public School";125;"Active";;"E15PB0012";"2:00PM - 6:00PM";"2:00PM - 6:00PM";"2:00PM - 6:00PM";"2:00PM - 6:00PM";"2:00PM - 6:00PM";;;"After School;School Year Only";"AdvancED";"06/30/2018";"06/30/2023";;"No";"No";"Yes"
359908;"Little Beginnings Academy, LLC";"391 Valley Forge Rd";"West Palm Beach";"Palm Beach";"FL";33405;5615850032;"Child Care Facility";55;"Regular/Annual";"11/25/2019";"C15PB0113";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";;;"After School;Food Served;Full Day;Half Day;Open Year-Round;Transportation";"National Accreditation Commission";"11/26/2018";"11/20/2019";"Yes";"No";"No";"No"
294664;"Jazmina Martinez";"949 Green St";"West Palm Beach";"Palm Beach";"FL";33405;5615827980;"Family Day Care Home";6;"Regular/Annual";"06/30/2017";"F15PB0542";;;;;;;;"Open Year-Round";"National Association for Family Child Care";"02/05/2018";"02/01/2021";;"No";"No";"Yes"
294470;"St. Juliana Catholic School";"4355 Olive Ave";"West Palm Beach";"Palm Beach";"FL";33405;5616551922;"Child Care Facility";85;"Regular/Annual";"12/31/2017";"C15PB0376";;;;;;;;"Open Year-Round";;;;;"No";"No";"No"
294630;"Holy Cross Catholic Preschool and Center";"930 Southern Blvd";"West Palm Beach";"Palm Beach";"FL";33405;5613668026;"Child Care Facility";141;"Regular/Annual";"12/31/2017";"C15PB0515";;;;;;;;"Open Year-Round";;;;"Yes";"Yes";"No";"Yes"
338336;"SOUTH OLIVE ELEMENTARY  ASP";"7101 Olive Ave";"West Palm Beach";"Palm Beach";"FL";33405;5612020200;"Public School";;"Active";;"E15PB0051";"2:00PM - 6:00PM";"2:00PM - 6:00PM";"2:00PM - 6:00PM";"2:00PM - 6:00PM";"2:00PM - 6:00PM";;;"After School;School Year Only";"AdvancED";"06/30/2018";"06/30/2023";;"No";"No";"Yes"
294345;"City of West Palm Beach";"345 Summa St";"West Palm Beach";"Palm Beach";"FL";33405;5618044945;"Child Care Facility";144;"Regular/Annual";"12/31/2018";"C15PB0289";;;;;;;;"Open Year-Round";;;;;"No";"No";"Yes"
294564;"Sweet-Pea Day Care";"427 Summa St";"West Palm Beach";"Palm Beach";"FL";33405;5613795733;"Large Family Child Care Home";12;"Regular/Annual";"06/30/2020";"L15PB0454";;;;;;;;"Night Care;Open Year-Round";;;;;"No";"No";"Yes"
321619;"Happy Kidz Learning Center LLC";"3501 Georgia Ave";"West Palm Beach";"Palm Beach";"FL";33405;5614699541;"Child Care Facility";27;"Regular/Annual";"12/31/2019";"C15PB0043";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";;;"After School;Food Served;Full Day;Half Day;Open Year-Round";;;;"Yes";"No";"No";"Yes"
295075;"BELVEDERE ELEMENTARY";"3000 Parker Ave";"West Palm Beach";"Palm Beach";"FL";33405;5614348720;"Public School";;"Active";;"E15PB0702";;;;;;;;"After School;Open Year-Round";;;;;"No";"No";"Yes"
337365;"Belvedere Elementary ASP";"3000 Parker Ave";"West Palm Beach";"Palm Beach";"FL";33405;5616876365;"Public School";;"Active";;"E15PB0017";"2:00PM - 6:00PM";"2:00PM - 6:00PM";"2:00PM - 6:00PM";"2:00PM - 6:00PM";"2:00PM - 6:00PM";;;"After School;School Year Only";"AdvancED";"06/30/2018";"06/30/2023";;"No";"No";"Yes"
294739;"Kidz Kaleidoscope Center For Early Learning  Inc";"2746 Lake Ave";"West Palm Beach";"Palm Beach";"FL";33405;5618335996;"Child Care Facility";57;"Regular/Annual";"12/31/2017";"C15PB0582";;;;;;;;"Open Year-Round";;;;;"No";"No";"Yes"
294498;"Sunflower Learning Center";"2727 Georgia Ave";"West Palm Beach";"Palm Beach";"FL";33405;5615573499;"Child Care Facility";77;"Regular/Annual";"12/31/2018";"C15PB0396";;;;;;;;"Infant Care;Open Year-Round";;;;"Yes";"No";"Yes";"Yes"
294768;"Laureana Melendez";"1437 Victoria Dr";"West Palm Beach";"Palm Beach";"FL";33406;5619652907;"Family Day Care Home";6;"Regular/Annual";"06/30/2019";"F15PB0610";;;;;;;;"Night Care;Open Year-Round";"National Association for Family Child Care";"10/20/2016";"08/01/2019";;"No";"No";"Yes"
293926;"Luciano Martinez Child Development Center";"1351 Congress Ave";"West Palm Beach";"Palm Beach";"FL";33406;5616551125;"Child Care Facility";140;"Regular/Annual";"12/31/2018";"C15PB0028";;;;;;;;"Open Year-Round";"National Association for the Education of Young Children";"01/04/2016";"02/01/2021";"Yes";"No";"Yes";"No"
294138;"New Pines Child Development Center";"1427 Congress Ave";"West Palm Beach";"Palm Beach";"FL";33406;5616417400;"Child Care Facility";166;"Regular/Annual";"12/31/2018";"C15PB0179";;;;;;;;"Infant Care;Open Year-Round";"National Association for the Education of Young Children";"09/21/2017";"10/01/2022";"Yes";"No";"Yes";"No"
294774;"The Magic World FCCH";"3618 Moon Vine Ct";"West Palm Beach";"Palm Beach";"FL";33406;5612670185;"Family Day Care Home";6;"Regular/Annual";"06/30/2017";"F15PB0616";;;;;;;;"Night Care;Open Year-Round";;;;;"No";"No";"Yes"
294773;"Learning Wonderland Preschool";"3092 Forest Hill Blvd";"Palm Springs";"Palm Beach";"FL";33406;5619662411;"Child Care Facility";86;"Regular/Annual";"12/31/2018";"C15PB0615";;;;;;;;"Open Year-Round";"Accredited Professional Preschool Learning Environment";"03/16/2017";"03/16/2020";"Yes";"No";"No";"Yes"
294767;"The Young Men's Christian Association of The Palm Beaches, Inc.";"2085 Congress Ave";"Palm Springs";"Palm Beach";"FL";33406;5619671978;"Child Care Facility";120;"Regular/Annual";"12/31/2017";"C15PB0609";;;;;;;;"Open Year-Round";;;;"Yes";"No";"No";"Yes"
293911;"Littlefoot Learning Center";"1137 Sunset Rd";"West Palm Beach";"Palm Beach";"FL";33406;5614349800;"Child Care Facility";36;"Regular/Annual";"12/31/2017";"C15PB0018";;;;;;;;"Open Year-Round";;;;"Yes";"No";"No";"Yes"
294536;"First Learning Academy II, Inc.";"1349 Florida Mango Rd";"West Palm Beach";"Palm Beach";"FL";33406;5614331142;"Child Care Facility";37;"Regular/Annual";"12/31/2017";"C15PB0429";;;;;;;;"Open Year-Round";;;;"Yes";"No";"No";"Yes"
295088;"BERKSHIRE ELEMENTARY";"1060 Kirk Rd";"West Palm Beach";"Palm Beach";"FL";33406;5614348720;"Public School";;"Active";;"E15PB0704";;;;;;;;"Open Year-Round";;;;;"No";"No";"Yes"
294643;"Imagination Kidz Learning Centers, Inc.";"1591 Kirk Rd";"West Palm Beach";"Palm Beach";"FL";33406;5613283320;"Child Care Facility";37;"Regular/Annual";"12/31/2017";"C15PB0525";;;;;;;;"Open Year-Round";;;;;"No";"No";"No"
295064;"ATLANTIS ACADEMY";"1950 Prairie Rd";"West Palm Beach";"Palm Beach";"FL";33406;5616423100;"Non-Public School";;"Active";;"E15PB0692";;;;;;;;"Open Year-Round";;;;;"No";"No";"Yes"
294321;"Precious Moments Enrichment Center";"1055 Kirk Rd";"West Palm Beach";"Palm Beach";"FL";33406;5614331597;"Child Care Facility";33;"Regular/Annual";"12/31/2018";"C15PB0272";;;;;;;;"Open Year-Round";"National Accreditation Commission";"08/21/2018";"08/21/2022";"Yes";"No";"No";"Yes"
294755;"The Vine's Academy";"4128 Happiness St";"West Palm Beach";"Palm Beach";"FL";33406;5619670066;"Child Care Facility";41;"Regular/Annual";"12/31/2018";"C15PB0598";;;;;;;;"Infant Care;Open Year-Round";"Accredited Professional Preschool Learning Environment";"06/14/2016";"06/14/2021";"Yes";"No";"No";"Yes"
293907;"Little School on the Corner, LLC";"4021 Chukker Dr";"West Palm Beach";"Palm Beach";"FL";33406;5614338384;"Child Care Facility";47;"Regular/Annual";"12/31/2018";"C15PB0015";;;;;;;;"Open Year-Round";;;;"Yes";"No";"No";"Yes"
325395;"High Reach Learning Center d/b/a Small World Preschool";"2260 Congress Ave";"Palm Springs";"Palm Beach";"FL";33406;5616412890;"Child Care Facility";65;"Regular/Annual";"12/31/2018";"C15PB0047";"6:00AM - 6:00PM";"6:00AM - 6:00PM";"6:00AM - 6:00PM";"6:00AM - 6:00PM";"6:00AM - 6:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Open Year-Round;Transportation";;;;;"No";"Yes";"Yes"
337071;"Meadow Park Elementary / ASP";"956 Florida Mango Rd";"West Palm Beach";"Palm Beach";"FL";33406;5613572800;"Public School";187;"Active";;"E15PB0007";"2:00PM - 6:00PM";"2:00PM - 6:00PM";"2:00PM - 6:00PM";"2:00PM - 6:00PM";"2:00PM - 6:00PM";;;"After School;School Year Only";"AdvancED";"06/30/2018";"06/30/2023";;"No";"No";"Yes"
295244;"MEADOW PARK ELEMENTARY";"956 Florida Mango Rd";"West Palm Beach";"Palm Beach";"FL";33406;5613572821;"Non-Public School";;"Active";;"E15PB0744";;;;;;;;"Open Year-Round";;;;;"No";"No";"Yes"
