"provider_id";"provider_license_id";"inspectionDate";"inspectionType";"reportFile";"inspectionTime";"inspectionTimeout";"inspectionInspector";"accountName";"accountStreet";"accountCity";"accountState";"accountZip";"accountPhone"
761;95818;"08/31/2018";"Annual";"Laura Carrillo -  Survey Report_08_31_2018_017763D4-D6C2-40E3-BAC9-00D1BC73FBE6.pdf";"12:00 PM";"1:00 PM";"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
761;95818;"04/10/2018";"Semi-Annual";"Laura Carrillo -  Survey Report_04_10_2018_A8211CC6-D81B-4571-9291-38AAB6525898.pdf";"9:00 AM";"10:15 AM";"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
761;95818;"10/10/2017";"Follow-up";"Laura Carrillo - Public Report_10_10_2017_9394D4DC-BF36-459F-9082-5BAFA77D5CCC.pdf";"00:00 AM";;"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
761;95818;"09/11/2017";"Annual";"Laura Carrillo - Public Report_09_11_2017_E921B6AC-EDC3-4592-9ECD-AEA0D17EF2C3.pdf";"00:00 AM";;"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
761;95818;"02/16/2017";"Semi-Annual";"Laura Carrillo - Public Report_02_16_2017_FE9630D5-E355-4CC5-AD0D-2D218E56863A.pdf";"00:00 AM";;"Patricia Williams";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
761;95818;"09/08/2016";"Annual";"Laura Carrillo - Public Report_09_08_2016_B5DFB57D-CE4E-4015-8393-352E9595CAAE.pdf";"00:00 AM";;"Patricia Williams";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2693;58463;"02/01/2019";"Annual";"Karen Torres -  Survey Report_02_01_2019_44038308-D641-4B89-ACC3-39DF07E0D881.pdf";"10:42 AM";"12:00 PM";"Leticia Ambriz-Rivas";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2693;58463;"02/27/2018";"Follow-up";"Karen Torres - Public Report_02_27_2018_C80347D3-6FAB-4416-8680-F37275585D4C.pdf";"00:00 AM";;"Maria Wickstrom";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2693;58463;"02/08/2018";"Annual";"Karen Torres - Public Report_02_08_2018_289A396F-FC5D-4A23-B52A-D1B8814BD001.pdf";"00:00 AM";;"Maria Wickstrom";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2693;58463;"04/26/2017";"Follow-up";"Karen Torres - Public Report_04_26_2017_A5A68143-6954-4AE1-8DEF-1E1EB58FE815.pdf";"00:00 AM";;"Christine Juancho";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2693;58463;"04/26/2017";"Follow-up";"Karen Torres - Public Report_04_26_2017_1EA6D52A-6772-4FE0-A87C-6E4FD80EA9A3.pdf";"00:00 AM";;"Christine Juancho";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2693;58463;"04/14/2017";"Annual";"Karen Torres - Public Report_04_14_2017_AB304571-DE87-434F-9E49-6F1AC3B56CEE.pdf";"00:00 AM";;"Christine Juancho";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2693;58463;"08/03/2016";"Follow-up";"Karen Torres - Public Report_08_03_2016_1B8073EB-0A66-4FFD-950E-5A42284B65E7.pdf";"00:00 AM";;"Amanda Trujillo";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2693;58463;"05/16/2016";"Follow-up";;"00:00 AM";;"Amanda Trujillo";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"02/13/2019";"Follow-up";"Corazoncitos Felices #2 -  Survey Report_02_13_2019_3BAF79C3-73A6-4F83-8AB6-837712DA0CAC.pdf";"10:12 AM";"10:30 AM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"01/04/2019";"Annual";"Corazoncitos Felices #2 -  Survey Report_01_04_2019_C4AE8156-3976-4E77-9416-49D3EA8DDEAE.pdf";"10:30 AM";"1:45 PM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"11/05/2018";"Other";"Corazoncitos Felices #2 -  Survey Report_11_05_2018_FC82E40C-00D8-4231-A6A3-F8DAC7C32A56.pdf";"2:00 PM";"3:00 PM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"08/14/2018";"Follow-up";"Corazoncitos Felices #2 -  Survey Report_08_14_2018_4D3FC250-5079-4BFD-B74F-9DCA9E691F61.pdf";"12:30 PM";"2:00 PM";"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"07/26/2018";"Follow-up";"Corazoncitos Felices #2 -  Survey Report_07_26_2018_81CE84AA-50C9-4FEC-BB82-D89F06045216.pdf";"3:08 PM";"3:15 PM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"07/25/2018";"Follow-up";"Corazoncitos Felices #2 -  Survey Report_07_25_2018_93D42F27-2B4D-49AE-BB7F-837885590071.pdf";"10:45 AM";"11:30 AM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"07/25/2018";"Other";"Corazoncitos Felices #2 -  Survey Report_07_25_2018_3A0F7B48-5E6F-465C-ADAA-818C3F781CA3.pdf";"10:45 AM";"11:30 AM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"07/03/2018";"Semi-Annual";"Corazoncitos Felices #2 -  Survey Report_07_03_2018_3DC8DAEA-7F12-4A3D-8459-6EFB6E33C505.pdf";"11:00 AM";"1:30 PM";"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"06/27/2018";"Other";"Corazoncitos Felices #2 -  Survey Report_06_27_2018_66AC9691-2A97-466D-BC72-E930C9907210.pdf";"10:51 AM";"11:15 AM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"06/27/2018";"Other";"Corazoncitos Felices #2 -  Survey Report_06_27_2018_A92DA2C6-815A-4D4C-ADCE-246CE6126ABE.pdf";"10:51 PM";"11:15 AM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"05/30/2018";"Other";"Corazoncitos Felices #2 -  Survey Report_05_30_2018_32BD2472-B5B2-4F7B-9248-0F308917BD4B.pdf";"2:09 PM";"2:30 PM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"04/30/2018";"Other";"Corazoncitos Felices #2 -  Survey Report_04_30_2018_1294375D-A128-4635-B7DE-B3147B4F6B27.pdf";"1:30 PM";"2:30 PM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"05/01/2018";"Other";"Corazoncitos Felices #2 -  Survey Report_05_01_2018_5A165912-E753-45AC-904E-1B64D01E5057.pdf";"1:30 PM";"2:30 PM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"03/27/2018";"Other";"Corazoncitos Felices #2 -  Survey Report_03_27_2018_75A53691-CD69-454F-AC8B-E7569B082310.pdf";"11:30 PM";"1:30 PM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"02/28/2018";"Other";"Corazoncitos Felices #2 - Public Report_02_28_2018_08114CA3-1D1C-46E5-BCBE-8A413B6B7C1C.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"02/22/2018";"Follow-up";"Corazoncitos Felices #2 - Public Report_02_22_2018_4F56DE24-8B96-40E1-AB21-F154917ECA3E.pdf";"00:00 AM";;"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"01/29/2018";"Other";"Corazoncitos Felices #2 - Public Report_01_29_2018_431B75A8-6E99-42DF-B5F0-E89EE4B55380.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"12/29/2017";"Complaint";"Corazoncitos Felices #2 - Public Report_12_29_2017_BBB682CB-7EAB-4B65-A42D-D23F0DFD5C38.pdf";"00:00 AM";;"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"12/29/2017";"Annual";"Corazoncitos Felices #2 - Public Report_12_29_2017_23FD4E9B-FF1A-46D5-813D-8EFAD2B83C26.pdf";"00:00 AM";;"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"09/21/2017";"Other";"Corazoncitos Felices #2 - Public Report_09_21_2017_C4B4D026-D287-4CE1-9B33-9473F502EB06.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"08/18/2017";"Follow-up";"Corazoncitos Felices #2 - Public Report_08_18_2017_C73451EF-91ED-4BED-A50D-4DB13490BF4B.pdf";"00:00 AM";;"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"08/04/2017";"Follow-up";"Corazoncitos Felices #2 - Public Report_08_04_2017_DD1E1E22-1D61-4963-907B-319C733251D4.pdf";"00:00 AM";;"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"08/04/2017";"Follow-up";"Corazoncitos Felices #2 - Public Report_08_04_2017_C8007A7C-954E-4B7B-8C5C-9D9030206F64.pdf";"00:00 AM";;"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"07/18/2017";"Semi-Annual";"Corazoncitos Felices #2 - Public Report_07_18_2017_A5A673B8-9811-4861-9F10-D6EEF95164DC.pdf";"00:00 AM";;"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"07/18/2017";"Follow-up";"Corazoncitos Felices #2 - Public Report_07_18_2017_EB6E571B-A297-4D3E-8110-F567F858F19A.pdf";"00:00 AM";;"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"03/21/2017";"Follow-up";"Corazoncitos Felices #2 - Public Report_03_21_2017_3655D2D9-044B-4E80-B69C-4F6BE16E5988.pdf";"00:00 AM";;"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"03/21/2017";"Other";;"00:00 AM";;"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"03/13/2017";"Other";"Corazoncitos Felices #2 - Public Report_03_13_2017_ED99CCC3-F02C-4E55-83E8-F3D4BC210887.pdf";"00:00 AM";;"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"02/16/2017";"Follow-up";"Corazoncitos Felices #2 - Public Report_02_16_2017_658BB916-C4F8-4504-8505-52057CDB8E86.pdf";"00:00 AM";;"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"01/03/2017";"Annual";"Corazoncitos Felices #2 - Public Report_01_03_2017_49A7C25E-69B4-4327-B8D9-5BEB2E1E1574.pdf";"00:00 AM";;"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"08/15/2016";"Follow-up";"Corazoncitos Felices #2 - Public Report_08_15_2016_0EEB9513-AF0B-4119-96BC-E481A6D7DAF4.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"07/13/2016";"Semi-Annual";"Corazoncitos Felices #2 - Public Report_07_13_2016_59A49541-021C-421F-94CF-E4E816864D8E.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"06/01/2016";"Follow-up";"Corazoncitos Felices #2 - Public Report_06_01_2016_6C14EA00-A5BC-4370-8078-3402DC88A7A4.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3441;159470;"05/26/2016";"Other";"Corazoncitos Felices #2 - Public Report_05_26_2016_989E67FB-29A9-4316-9CC9-070CE801C12A.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3628;163119;"12/20/2018";"Semi-Annual";"RGEC @ George I. Sanchez Community School -  Survey Report_12_20_2018_2CA625CE-E515-4A86-B229-EF775B1687C6.pdf";"7:35 AM";"8:15 AM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3628;163119;"05/22/2018";"Follow-up";"RGEC @ George I. Sanchez Community School -  Survey Report_05_22_2018_EA624269-09BF-49A4-98E1-78072C748952.pdf";"2:26 PM";"2:40 PM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3628;163119;"05/09/2018";"Annual";"RGEC @ George I. Sanchez Community School -  Survey Report_05_09_2018_2B00EEC5-AA0A-4EC0-95B7-4EA5D1A363C5.pdf";"6:50 AM";"8:45 AM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3628;163119;"02/27/2018";"Semi-Annual";"RGEC @ George I. Sanchez Community School - Public Report_02_27_2018_5FDEE04C-E4AB-4F61-872F-306E31B233BD.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3628;163119;"11/07/2017";"Follow-up";"RGEC @ George I. Sanchez Community School - Public Report_11_07_2017_9C461DB6-D1E7-4E0D-AA98-8B2AB3BB60A6.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3628;163119;"10/26/2017";"Follow-up";"RGEC @ George I. Sanchez Community School - Public Report_10_26_2017_82E6EAF2-4278-4C4F-9F63-B99DBE37D86A.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3628;163119;"08/01/2017";"Annual";"RGEC @ George I. Sanchez Community School - Public Report_08_01_2017_43546DBF-3020-40C4-AA01-47F9302126F2.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3628;163119;"03/31/2017";"Follow-up";"RGEC @ George I. Sanchez Community School - Public Report_03_31_2017_8211F1B0-4177-4122-92FF-8A9B90578843.pdf";"00:00 AM";;"Mark Prizzi";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3628;163119;"02/22/2017";"Semi-Annual";"RGEC @ George I. Sanchez Community School - Public Report_02_22_2017_F8560E60-6B0C-4264-B123-7A08227E02B3.pdf";"00:00 AM";;"Mark Prizzi";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3628;163119;"12/12/2016";"Follow-up";"RGEC @ George I. Sanchez Community School - Public Report_12_12_2016_05B43B0C-3FBF-4C8D-BEC4-A2DC4C898E1B.pdf";"00:00 AM";;"Mark Prizzi";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3628;163119;"11/18/2016";"Follow-up";"RGEC @ George I. Sanchez Community School - Public Report_11_18_2016_C92342A2-8DE3-4FEE-A0CA-B3D865D035D2.pdf";"00:00 AM";;"Mark Prizzi";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3628;163119;"10/03/2016";"Follow-up";"RGEC @ George I. Sanchez Community School - Public Report_10_03_2016_08C6671E-9B2F-4783-9259-3EFC26D26A4B.pdf";"00:00 AM";;"Mark Prizzi";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3628;163119;"08/17/2016";"Annual";"RGEC @ George I. Sanchez Community School - Public Report_08_17_2016_327E2F49-BD9B-45F4-A9A0-EBA923A7002C.pdf";"00:00 AM";;"Mark Prizzi";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3628;163119;"05/18/2016";"Semi-Annual";"RGEC @ George I. Sanchez Community School - Public Report_05_18_2016_8F4B95C9-2A65-4E53-8954-81275349B5F7.pdf";"00:00 AM";;"Lucille Mizner";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2875;145894;"02/04/2019";"Semi-Annual";"Minerva Ahumada -  Survey Report_02_04_2019_20D71E31-CBBA-48F3-AA70-2221DB8A5244.pdf";"9:30 AM";"10:45 AM";"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2875;145894;"07/05/2018";"Annual";"Minerva Ahumada -  Survey Report_07_05_2018_D82D0890-EBE8-4A2C-A329-B87382856C36.pdf";"9:00 AM";"11:00 AM";"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2875;145894;"03/12/2018";"Follow-up";"Minerva Ahumada - Public Report_03_12_2018_02F8D891-43DF-49B1-9EF4-DDE1ACB2DBD4.pdf";"00:00 AM";;"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2875;145894;"02/13/2018";"Semi-Annual";"Minerva Ahumada - Public Report_02_13_2018_770EC992-CF66-426C-9309-20663411A8A7.pdf";"00:00 AM";;"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2875;145894;"08/16/2017";"Follow-up";"Minerva Ahumada - Public Report_08_16_2017_B920F76C-E717-458A-BD68-75342AE07894.pdf";"00:00 AM";;"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2875;145894;"07/14/2017";"Annual";"Minerva Ahumada - Public Report_07_14_2017_A6906518-D620-4593-8727-E0E9E906358E.pdf";"00:00 AM";;"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2875;145894;"05/15/2017";"Follow-up";"Minerva Ahumada - Public Report_05_15_2017_E5C3F3F3-A2D8-4EFD-AA95-35D8896F47FB.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2875;145894;"03/01/2017";"Semi-Annual";"Minerva Ahumada - Public Report_03_01_2017_D098744B-BB20-42B0-A178-0D4C8639EEBD.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2875;145894;"08/15/2016";"Follow-up";"Minerva Ahumada - Public Report_08_15_2016_A35CC113-515F-4368-9E67-2413D57BFEE6.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2875;145894;"07/20/2016";"Annual";"Minerva Ahumada - Public Report_07_20_2016_22DA9096-3627-4CE0-A89E-1A61CEC59FBB.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3576;161717;"01/29/2019";"Follow-up";"Caja de Juguete Child Development -  Survey Report_01_29_2019_4A4EECEB-BBE3-4B70-B7A2-8C85A1AEBBAB.pdf";"4:34 PM";"5:00 PM";"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3576;161717;"12/13/2018";"Annual";"Caja de Juguete Child Development -  Survey Report_12_13_2018_6E14B9EB-9CD7-4357-82F3-F689832950A8.pdf";"12:15 PM";"2:45 PM";"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3576;161717;"09/19/2018";"Other";"Caja de Juguete Child Development -  Survey Report_09_19_2018_80A2C8C7-50DD-4BB5-A71D-2498B3C75DFF.pdf";"10:30 AM";"11:00 AM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3576;161717;"08/28/2018";"Other";"Caja de Juguete Chilld Development -  Survey Report_08_28_2018_DC166D41-C6D5-4607-B95B-E707DDCD4BEC.pdf";"11:00 AM";"11:35 AM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3576;161717;"07/31/2018";"Follow-up";"Caja de Juguete Chilld Development -  Survey Report_07_31_2018_6DEE92BB-A23A-4A2F-B22C-4F9A720BD80A.pdf";"9:45 AM";"11:00 AM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3576;161717;"07/31/2018";"Other";"Caja de Juguete Chilld Development -  Survey Report_07_31_2018_1DE7DFCC-04B6-46FE-90EA-F17B173C3E00.pdf";"9:45 AM";"11:00 AM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3576;161717;"06/27/2018";"Semi-Annual";"Caja de Juguete Chilld Development -  Survey Report_06_27_2018_47CEA795-2525-4876-A0FB-C47CEA3AFB4F.pdf";"11:30 AM";"12:30 PM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3576;161717;"06/27/2018";"Other";"Caja de Juguete Chilld Development -  Survey Report_06_27_2018_FFFCA171-A7EE-4927-92A7-3E5F9301B229.pdf";"11:30 AM";"12:30 PM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3576;161717;"05/30/2018";"Other";"Caja de Juguete Chilld Development -  Survey Report_05_30_2018_C0D8B17D-E04A-461B-8163-EDB5AAA8D181.pdf";"2:50 AM";"3:20 PM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3576;161717;"05/30/2018";"Other";"Caja de Juguete Chilld Development -  Survey Report_05_30_2018_8137F167-7607-45B5-8C86-037D2699FF85.pdf";"2:50 PM";"3:20 PM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3576;161717;"04/10/2018";"Other";"Caja de Juguete Chilld Development -  Survey Report_04_10_2018_761BCC03-4DF3-44E0-87AF-70DC5004E1EF.pdf";"1:20 PM";"2:00 PM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3576;161717;"03/20/2018";"Other";"Caja de Juguete Child Development - Public Report_03_20_2018_6C5A2E91-4550-47F4-ADFB-61A7F4B23C05.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3576;161717;"02/23/2018";"Other";"Caja de Juguete Chilld Development - Public Report_02_23_2018_EFDA3DA0-81D9-4186-B2AF-FFBD8C4E4078.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3576;161717;"01/29/2018";"Other";"Caja de Juguete Chilld Development - Public Report_01_29_2018_DF2DCB08-527A-4BF5-8FA1-F25A862F2145.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3576;161717;"01/29/2018";"Follow-up";"Caja de Juguete Chilld Development - Public Report_01_29_2018_F1F95838-730D-43E9-B662-C46BEC44A4C2.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3576;161717;"01/08/2018";"Follow-up";"Caja de Juguete Chilld Development - Public Report_01_08_2018_76FFDBCA-108E-48B3-A860-EDE273EF058A.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3576;161717;"12/22/2017";"Other";"Caja de Juguete Chilld Development - Public Report_12_22_2017_0B84D04D-2DB2-44B4-8E50-816606D97056.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3576;161717;"12/19/2017";"Other";"Caja de Juguete Chilld Development - Public Report_12_19_2017_BCD2E3BC-073B-472F-B7BF-2D8882B37D64.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3576;161717;"12/11/2017";"Annual";"Caja de Juguete Chilld Development - Public Report_12_11_2017_4FECAD11-E6B2-4106-9DE2-FAA5E745903D.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3576;161717;"11/30/2017";"Other";"Caja de Juguete Chilld Development - Public Report_11_30_2017_362757AA-793C-49C2-ADD1-7D650907DD17.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3576;161717;"10/25/2017";"Other";"Caja de Juguete Chilld Development - Public Report_10_25_2017_B9EC8959-E0DB-4FD5-8624-A8DAEBD205DF.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3576;161717;"09/19/2017";"Other";"Caja de Juguete Chilld Development - Public Report_09_19_2017_CE51FA26-EA00-4529-835C-800494EE2BB4.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3576;161717;"08/21/2017";"Follow-up";"Caja de Juguete Chilld Development - Public Report_08_21_2017_6E0BDD07-3D47-4B1D-AF82-46D6BD6B22D8.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3576;161717;"07/20/2017";"Semi-Annual";"Caja de Juguete Chilld Development - Public Report_07_20_2017_08A68833-A64A-43E4-AEE2-A32CB0696FEA.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
