"id";"name";"address";"city";"state";"zip";"phone";"tollfree";"fax";"email";"website";"contact_name";"Details";"Services offer";"County/Area served";"Logo url";"operation hours";"Notes"
12194;"Early Learning Coalition of Indian River, Martin & Okeechobee Counties - Indian River County Office";"2459 St. Lucie Avenue";"Vero Beach";"FL";32960;"(772) 567-7480";"(877) 220-1223";"(772) 567-7420";"info@elcirmo.org";"http://www.elcirmo.org";;"The Early Learning Coalition of Indian River, Martin, and Okeechobee Counties, Inc. (ELCIRMO) is defined and described in Chapter 1002, Florida Statutes. The Coalition was originally created in 1999 as a School Readiness Coalition and became an Early Learning Coalition with the signing of the Voluntary Pre-Kindergarten (VPK) legislation on January 2, 2005. ELCIRMO offers subsidized child care assistance and programs that give children a competitive start in life. ELCIRMO is responsible for the planning and implementation of school readiness and voluntary pre-kindergarten services in the three county areas. The Coalition is responsible for making decisions to meet the early education and child care needs of the children in our communities. The Coalition sets priorities that are relevant to the children and families in the communities we serve. In addition to providing financial assistance for families, we offer support, training and resources to community providers who serve approximately 7,800 children daily through the School Readiness, VPK and free Resource & Referral programs. We serve children and families from all socio-economic backgrounds through a network of child care and resource and referral programs. Our computerized data system allows trained counselors to track both supply and demand for all types of child care services on a daily basis. Parents seeking quality child care have a variety of options including center-based care, family child care, after-school care, preschool, summer camp, nanny information, odd hour, and sick care. Along with free Resource and Referral services, we work to enhance both the quality and supply of care through recruitment and training programs. Whether seeking to provide family child care in their homes or planning to open a child care center, we offer start-up and technical assistance, as well as follow-up training and support.";"Child Care Resource & Referral; School Readiness; Voluntary Pre-Kindergarten; Training and Technical Assistance for Providers; Child Care Provider Professional Development";"Indian River, Martin, and Okeechobee Counties";"http://www.elcirmo.org/uploads/images/headers-footers/elcmartin_header.jpg";"Mon - Thurs: 7:30am - 5:00pm; Fri: 7:30am - 11:30pm";
12207;"Early Learning Coalition of Northwest Florida - Jackson County";"4636 Hwy 90 East, Suite P";"Marianna";"FL";32446;"(850) 747-5400 ext.200";;;"info@elcnwf.org";"http://www.elcofnwflorida.org";;"OUR PURPOSE: We exist to grow healthy children, parents, and the relationship between them. OUR VALUES: We value compassion, dedication, discipline, excellence, honesty, respect and safety. OUR VISION: We envision a Northwest Florida where all children receive world class early education and care thereby being fully prepared to learn upon entering kindergarten. This will become reality because of a committed team of children, parents, volunteers, and professionals.";"Child Care Resource & Referral; Voluntary Pre-Kindergarten; School Readiness Program; Family Links & Resources";"Jackson County";"http://www.elcnwf.org/sites/all/themes/ELCofNWFL/images/logo.gif";"Mon - Thurs: 8:00am - 5:00pm, Fri: 8:00am - 12:00pm by appointment only";
12220;"Early Learning Coalition of the Big Bend Region - Jefferson Service Center";"1255 West Washington Street";"Monticello";"FL";32344;"(850) 274-1335";"(866) 973-9030";"(850) 922-0075";"ccrr@elcbigbend.org";"http://www.elcbigbend.org/";"Chelsea Markarian";"The Early Learning Coalition of the Big Bend Region (ELC) is a private not-for-profit organization that provides services to families, children, and child care providers in the seven counties that comprise northern Florida’s Big Bend Region: Gadsden, Jefferson, Leon, Liberty, Madison, Taylor, and Wakulla. The ELC works collaboratively with families, their children, and local child care providers to help prepare children for success in school and support families' ability to work. Through effective parent education and professional development for child care professionals, the ELC connects the home and school by sharing critical information and resources on child development and how to best support each child's individual growth. Family support services including tuition assistance programs, child care information services, and community referrals that support each families' individual success by connecting them to the information and resources they need. The ELC works with families to connect them to quality child care options and support them in choosing a program that best meets their child's needs. ";"Child Care Resource & Referral; Tuition Assistance Programs; Education and Professional Development for Child Care Professionals";"Jefferson County";;"Tues, Thurs: 8:00am - 5:00pm";
12233;"Early Learning Coalition of Lake County";"1300 Citizens Blvd. Suite 206";"Leesburg";"FL";34748;"(352) 435-0566";"(888) 352-5253";;"stharpe@elclc.org";"http://elclc.org/";"Sheila Tharpe";"The Early Learning Coalition of Lake County is a non-profit organization established in 1999, when the State of Florida passed legislation to create local school readiness coalitions for the purpose of enhancing children’s chances of achieving future educational success and becoming productive members of society.";"Child Care Resource & Referral (CCR&R); School Readiness Assistance (SR); VPK; Parent Resources";"Lake County";;"Mon - Thurs: 8:00am - 5:00pm";
12246;"Childhood Development Services - Lake County";"4113 County Rd. 561";"Tavares";"FL";32778;"(800) 435-5210";;"(352) 253-0073";"info@childhooddevelopment.org";"http://www.childhooddevelopment.org";;;;;;;"Closed"
12259;"Early Learning Coalition of the Big Bend Region - Leon Service Center";"2639 North Monroe Street, Building C";"Tallahassee";"FL";32303;"(850) 385-0504";"(866) 973-9030";"(850) 922-0075";"ccrr@elcbigbend.org";"http://www.elcbigbend.org/";"Chelsea Markarian";"The Early Learning Coalition of the Big Bend Region (ELC) is a private not-for-profit organization that provides services to families, children, and child care providers in the seven counties that comprise northern Florida’s Big Bend Region: Gadsden, Jefferson, Leon, Liberty, Madison, Taylor, and Wakulla. The ELC works collaboratively with families, their children, and local child care providers to help prepare children for success in school and support families' ability to work. Through effective parent education and professional development for child care professionals, the ELC connects the home and school by sharing critical information and resources on child development and how to best support each child's individual growth. Family support services including tuition assistance programs, child care information services, and community referrals that support each families' individual success by connecting them to the information and resources they need. The ELC works with families to connect them to quality child care options and support them in choosing a program that best meets their child's needs. ";"Child Care Resource & Referral; Tuition Assistance Programs; Education and Professional Development for Child Care Professionals";"Leon County";;"Mon - Thurs: 7:00am - 6:00pm";
12272;"Early Learning Coalition of the Big Bend Region - Wakulla Service Center";"2932 Crawfordville Highway";"Crawfordville";"FL";32327;"(850) 552-7377";"(866) 973-9030";"(850) 926-6149";"ccrr@elcbigbend.org";"http://www.elcbigbend.org/";"Chelsea Markarian";"The Early Learning Coalition of the Big Bend Region (ELC) is a private not-for-profit organization that provides services to families, children, and child care providers in the seven counties that comprise northern Florida’s Big Bend Region: Gadsden, Jefferson, Leon, Liberty, Madison, Taylor, and Wakulla. The ELC works collaboratively with families, their children, and local child care providers to help prepare children for success in school and support families' ability to work. Through effective parent education and professional development for child care professionals, the ELC connects the home and school by sharing critical information and resources on child development and how to best support each child's individual growth. Family support services including tuition assistance programs, child care information services, and community referrals that support each families' individual success by connecting them to the information and resources they need. The ELC works with families to connect them to quality child care options and support them in choosing a program that best meets their child's needs. ";"Child Care Resource & Referral; Tuition Assistance Programs; Education and Professional Development for Child Care Professionals";"Wakulla and Liberty Counties";;"Mon, Wed, Thurs: 8:00am - 6:00pm";
12285;"Early Learning Coalition of the Big Bend Region - Madison Service Center";"309 SW Range Avenue";"Madison";"FL";32340;"(850) 973-2512";"(866) 973-9030";"(850) 973-2562";"ccrr@elcbigbend.org";"http://www.elcbigbend.org/";"Chelsea Markarian";"The Early Learning Coalition of the Big Bend Region (ELC) is a private not-for-profit organization that provides services to families, children, and child care providers in the seven counties that comprise northern Florida’s Big Bend Region: Gadsden, Jefferson, Leon, Liberty, Madison, Taylor, and Wakulla. The ELC works collaboratively with families, their children, and local child care providers to help prepare children for success in school and support families' ability to work. Through effective parent education and professional development for child care professionals, the ELC connects the home and school by sharing critical information and resources on child development and how to best support each child's individual growth. Family support services including tuition assistance programs, child care information services, and community referrals that support each families' individual success by connecting them to the information and resources they need. The ELC works with families to connect them to quality child care options and support them in choosing a program that best meets their child's needs. ";"Child Care Resource & Referral; Tuition Assistance Programs; Education and Professional Development for Child Care Professionals";"Madison County";;"Mon, Wed: 8:30am - 6:00pm";
12298;"Early Learning Coalition of Manatee County, Inc.";"600 8th Avenue West, Suite 100";"Palmetto";"FL";34221;"(941) 757-2900 ext.220";;"(941) 757-2916";"adrlicka@elc-manatee.org";"http://www.elc-manatee.org/";"Andrea Drlicka";"The Early Learning Coalition of Manatee County is one of 31 Coalitions located throughout the state of Florida. These Coalitions were originally created in May of 1999 as a component of Florida Statute 411- the School Readiness Act. The mission of the Early Learning Coalition of Manatee County is to provide and coordinate the services of school readiness programs, in an efficient manner, in order to help all children develop the skills needed to achieve future educational success, to support the role of parents as their child's first and most important teacher, and to continue to improve the quality of services available in the community. The vision of the Early Learning Coalition of Manatee County is to provide and support high quality school readiness opportunities for all children and their families, understanding that it is in the first years of life that a child's future educational success is determined.";"Child Care Resource and Referral; School Readiness; Voluntary Prekindergarten (VPK); Child Health and Development; Inclusion Services; ESSS Program";"Manatee County";"http://www.elc-manatee.org/_wss/clients/172/images/logo.png";"Mon - Thurs: 7:00am - 6:00pm; Fri: By Appointment Only";
12311;"Childhood Development Services Inc";"1601 NE 25th Ave., Ste. 900";"Ocala";"FL";34470;"(352) 629-0055";"(800) 635-5437 (For In-State Use Only)";"(352) 629-7766";"jirwin@cdsi.org";"http://www.childhooddevelopment.org";;;;;;;"This is not child care referal agency. Please remove."
12324;"Early Learning Coalition of Indian River, Martin & Okeechobee Counties - Martin County Office";"10 SE Central Parkway, Suite 200";"Stuart";"FL";34994;"(772) 220-1220";"(877) 220-1223";"(772) 220-1229";"info@elcirmo.org";"http://www.elcirmo.org";;"The Early Learning Coalition of Indian River, Martin, and Okeechobee Counties, Inc. (ELCIRMO) is defined and described in Chapter 1002, Florida Statutes. The Coalition was originally created in 1999 as a School Readiness Coalition and became an Early Learning Coalition with the signing of the Voluntary Pre-Kindergarten (VPK) legislation on January 2, 2005. ELCIRMO offers subsidized child care assistance and programs that give children a competitive start in life. ELCIRMO is responsible for the planning and implementation of school readiness and voluntary pre-kindergarten services in the three county areas. The Coalition is responsible for making decisions to meet the early education and child care needs of the children in our communities. The Coalition sets priorities that are relevant to the children and families in the communities we serve. In addition to providing financial assistance for families, we offer support, training and resources to community providers who serve approximately 7,800 children daily through the School Readiness, VPK and free Resource & Referral programs. We serve children and families from all socio-economic backgrounds through a network of child care and resource and referral programs. Our computerized data system allows trained counselors to track both supply and demand for all types of child care services on a daily basis. Parents seeking quality child care have a variety of options including center-based care, family child care, after-school care, preschool, summer camp, nanny information, odd hour, and sick care. Along with free Resource and Referral services, we work to enhance both the quality and supply of care through recruitment and training programs. Whether seeking to provide family child care in their homes or planning to open a child care center, we offer start-up and technical assistance, as well as follow-up training and support.";"Child Care Resource & Referral; School Readiness; Voluntary Pre-Kindergarten; Training and Technical Assistance for Providers; Child Care Provider Professional Development";"Indian River, Martin, and Okeechobee Counties";"http://www.elcirmo.org/uploads/images/headers-footers/elcmartin_header.jpg";"Mon - Thurs: 7:30am - 5:00pm; Fri: 7:30am - 11:30pm";
12337;"School Readiness Coalition of Martin Co";"2020 SE Ocean Blvd.";"Stuart";"FL";34996;"(772) 463-3212";"(866) 273-6340 (For Out-of-State Use Only)";"(772) 463-3213";"nking@srcmc.net";;;;;;;;"Closed"
12350;"Miami Dade County Child Development Services";"1600 NW 3rd Ave. Room 103";"Miami";"FL";33126;"(305) 514-6200";;;;"http://www.co.miami-dade.fl.us/dhs/children.asp";;;;;;;"Effective Monday, July 1, Miami-Dade County will no longer be providing eligibility, payments or child care resource and referral services. These services have been transferred to the Early Learning Coalition of Miami-Dade/Monroe. Please remove"
12363;"Wesley House Family Services - Child Care Resource & Referral";"1304 Truman Ave.";"Key West";"FL";33040;"(305) 809-5000";;"(305) 809-5010";"info@wesleyhouse.org";"http://www.wesleyhouse.org";;"Wesley House Family Services is part of the  State Child Care Resource & Referral Network and is dedicated to helping families find answers to their questions regarding how to identify quality child care and early education programs and how to locate a provider that meets their family’s needs. It is the Wesley House philosophy and policy to first educate and inform clients about what quality means in early childhood education and what our community has to offer them in terms of their child care and educational options. In fact, the Wesley House mission 'promotes and enhances the safety, well-being and development of children by educating and supporting families.'";"Child Care Resource & Referral; Family Support Services; Services for Child Care Providers; Adoption; Foster Care";"Monroe County";"https://wesleyhouse.org/Style%20Library/Wesley/logo-animated-b.gif";"Mon - Fri: 8:00am - 4:00pm ";
12376;"Early Learning Coalition of Okaloosa & Walton Counties - Main Office";"107 Tupelo Ave.";"Fort Walton Beach";"FL";32548;"(850) 833-9333";;"(850) 833-9344";"awilliams@elc-ow.org";"https://www.elc-ow.org/";"Adicia Williams";"The mission of The Coalition is to promote a collaborative school readiness and early childhood service system, to deliver an integration of cognitive, social/emotional and physical development experiences that increase children's opportunities for success.";"Consumer education for parents; Explanation of different child care settings; Florida Kid Care Insurance; Voluntary Prekindergarten (VPK); Parenting information and useful links";"Okaloosa County";;"Mon - Thurs: 7:30am - 5:00pm; Fri 7:30am - 1:30pm";
12389;"Early Learning Coalition of Indian River, Martin & Okeechobee Counties - Okeechobee County Office";"308 NW 5th Street";"Okeechobee";"FL";34972;"(863) 357-1133";"(877) 220-1223";"(863) 357-2232";"info@elcirmo.org";"http://www.elcirmo.org";;"The Early Learning Coalition of Indian River, Martin, and Okeechobee Counties, Inc. (ELCIRMO) is defined and described in Chapter 1002, Florida Statutes. The Coalition was originally created in 1999 as a School Readiness Coalition and became an Early Learning Coalition with the signing of the Voluntary Pre-Kindergarten (VPK) legislation on January 2, 2005. ELCIRMO offers subsidized child care assistance and programs that give children a competitive start in life. ELCIRMO is responsible for the planning and implementation of school readiness and voluntary pre-kindergarten services in the three county areas. The Coalition is responsible for making decisions to meet the early education and child care needs of the children in our communities. The Coalition sets priorities that are relevant to the children and families in the communities we serve. In addition to providing financial assistance for families, we offer support, training and resources to community providers who serve approximately 7,800 children daily through the School Readiness, VPK and free Resource & Referral programs. We serve children and families from all socio-economic backgrounds through a network of child care and resource and referral programs. Our computerized data system allows trained counselors to track both supply and demand for all types of child care services on a daily basis. Parents seeking quality child care have a variety of options including center-based care, family child care, after-school care, preschool, summer camp, nanny information, odd hour, and sick care. Along with free Resource and Referral services, we work to enhance both the quality and supply of care through recruitment and training programs. Whether seeking to provide family child care in their homes or planning to open a child care center, we offer start-up and technical assistance, as well as follow-up training and support.";"Child Care Resource & Referral; School Readiness; Voluntary Pre-Kindergarten; Training and Technical Assistance for Providers; Child Care Provider Professional Development";"Indian River, Martin, and Okeechobee Counties";"http://www.elcirmo.org/uploads/images/headers-footers/elcmartin_header.jpg";"Tues, Wed: 8:00am - 4:30pm";
12402;"Community Coordinated Care for Children, Inc. - Orange County Office";"3500 W. Colonial Dr.";"Orlando";"FL";32808;"(407) 522-2252 ext.2900";"(800) 347-7602";;"DWilson@4CFlorida.org";"https://4cflorida.org/";"Debora Wilson";"4C, a private non-profit 501(c)(3) corporation, was established in 1969 as a committee of the Community Services Council by the Orange County Government and United Way. In 1973, we were chartered as a separate organization. Our diligent commitment in providing high-quality services has been recognized by the Council on Accreditation (COA) since 2003. The international, independent and nonprofit COA partners with human service organizations to improve service delivery outcomes by developing, applying and promoting accreditation standards.";"Child Care Resource & Referral; School Readiness; Voluntary Pre-Kindergarten; Head Start/Early Head Start; Child Care Food Program; Teacher Training and Exams";"Orange County";;"Mon - Fri: 8:00am - 5:00pm ";
12415;"Community Coordinated Care for Children, Inc. - Osceola County Office";"2220 E. Irlo Bronson Memorial Highway, Unit #7";"Kissimmee";"FL";34744;"(321) 219-6300";;;"DWilson@4CFlorida.org";"https://4cflorida.org/";"Debora Wilson";"4C, a private non-profit 501(c)(3) corporation, was established in 1969 as a committee of the Community Services Council by the Orange County Government and United Way. In 1973, we were chartered as a separate organization. Our diligent commitment in providing high-quality services has been recognized by the Council on Accreditation (COA) since 2003. The international, independent and nonprofit COA partners with human service organizations to improve service delivery outcomes by developing, applying and promoting accreditation standards.";"Child Care Resource & Referral; School Readiness; Voluntary Pre-Kindergarten; Head Start/Early Head Start; Child Care Food Program; Teacher Training and Exams";"Osceola County";;"Mon - Fri: 8:00am - 5:00pm ";
12428;"Early Learning Coalition of Palm Beach County";"3111 S. Dixie Highway, Suite 142";"West Palm Beach";"FL";33405;"(561) 514-3300";"(800) 683-3327";;;"http://www.elcpalmbeach.org/";;"Early childhood is an important time in every child’s life. Experiences during the first five years of a child’s life provide the foundation for success in school and chart a course for future success. As a result, the Early Learning Coalition of Palm Beach County, Inc. strives to ensure that children and their families have access to high-quality, affordable early learning programs and services in our community. As a local 501(c)(3) non-profit organization, we are funded through state and federal dollars; in addition we receive local funding through our partnership with the Children’s Services Council of Palm Beach County.";"For Families/Parents: School Readiness Program (Financial Assistance), Voluntary Prekindergarten (VPK) Program, Child Care Resource and Referral (CCR&R), Children Services Council (CSC) Scholarships, Early Head Start Program, Assisting Children with Special Needs, Development Screenings, Child Assessments (Teaching Strategies GOLD), Gold Seal Quality Care Program, Military Families, Teenage Parent Program: For Child Care Providers: Becoming a School Readiness Provider, Becoming a VPK Provider, Early Head Start Program, Program Assurance Monitoring, Provider Meetings, Early Intervention, Warm Line Support, Child Assessments (Teaching Strategies GOLD), Gold Seal Quality Care Program";"Palm Beach County";;"Mon - Thurs: 8:00am - 5:30pm";
12441;"Early Learning Coalition of Pasco and Hernando Counties - New Port Richey Office";"7334 Little Road, Suite 102";"New Port Richey";"FL";34654;"(727) 569-1004";"(866) 797-9444";"(727) 847-6929";"k.williams@phelc.org";"http://www.phelc.org/";"Kimberly Fribley-Williams";"Mission Statement: Creating a supportive network to build the necessary foundation for our children to be successful in school and life.";"Child Care Resource & Referral; School Readiness; Voluntary Pre-Kindergarten; Child Care Provider Professional Development";"Pasco County";"http://www.phelc.org/images/logo_elcPasoHernando454x185.gif";"Mon, Wed, Thurs, Fri: 8:00am - 5:00pm; Tues: 7:30am - 6:00pm";
12454;"Early Learning Coalition of Pinellas County, Inc.";"2536 Countryside Blvd #500";"Clearwater";"FL";33763;"(727) 400-4411";"(855) 224-3527";"(727) 400-4486";"info@elcpinellas.net";"http://elcpinellas.net/";;"The Early Learning Coalition of Pinellas County is a not for profit planning and funding agency focused on early care and education. The goal of the Early Learning Coalition is to prepare all children to enter kindergarten ready to succeed. Additionally, the Coalition supports school age children in continuing academic achievement.";"Resource and referral information for families looking for child care; Child care scholarships; VPK- Florida’s FREE Voluntary Prekindergarten program for 4 year olds; Training and technical assistance for child care providers; Developmental, vision and hearing screenings";"Pinellas County";"http://elcpinellas.net/wp-content/uploads/2015/09/elc-sticky-logo.png";"Mon - Fri: 8:00am - 5:00pm ";
12467;"Early Learning Coalition of Polk County - Lakeland Office";"115 S. Missouri Avenue, 2nd Floor, Suite 201";"Lakeland";"FL";33815;"(863) 577-2450";"(800) 843-9780";"(863) 577-2451";"sheilabishop@elcpolk.org";"http://www.elcpolk.org/";"Sheila Bishop";"The Early Learning Coalition of Polk County is a not-for-profit agency focused on early education and care. The goal of the Coalition is to prepare all children to enter kindergarten ready to succeed. The children of Polk County are our greatest and most important resource. We know that children are actively learning wherever they are and that parents are undeniably a child’s first and most important teacher. A child’s earliest experiences and environments set the stage for their future development and success in school and in life. At the Early Learning Coalition of Polk County, we strive to make certain that children and families have access to quality, affordable early learning programs and services. Through various collaborative community partnerships, the Coalition works to identify resources and opportunities to maximize our ability to deliver the highest quality services.";"Child Care Resource & Referral; School Readiness; VPK; Inclusion";"Polk County";"http://www.elcpolk.org/wp-content/themes/peekaboo/img/logo.png";"Mon - Fri: 8:00am - 5:00pm";
12480;"Episcopal Children's Services - Putnam County";"821 State Road 19 South";"Palatka";"FL";32177;"(386) 385-3450";;;;"http://www.ecs4kids.org";;"Episcopal Children's Services is a recognized leader in early childhood education serving more than 50,000 children and their families in fourteen counties in Northeast and Central Florida – Baker, Bradford, Clay, Duval, Nassau, Putnam, St John's, Alachua, Marion, Lake, Citrus, Gilchrist, Dixie and Levy. Established in 1966, and celebrating our 50 year anniversary in 2016, Episcopal Children's Services was named the ""Third Largest Nonprofit in Northeast Florida"" by the Jacksonville Business Journal. We are a nonprofit organization that uses research and best practices to help families ensure their children enter school ready to learn. Our talented, dedicated teachers and staff proactively work with under served children from birth to age five and their families to build a strong educational foundation. It is a ""whole"" child approach - helping kids grow intellectually, emotionally and socially. Research shows that 90 percent of cognitive development occurs before the age of five. We believe that educating a child improves their future success and strengthens the entire community!";"Child Care Resource and Referral";"Putnam County";"http://www.ecs4kids.org/sites/default/files/zeropoint_logo.png";"Mon - Fri: 8:00am - 5:00pm";
12493;"St. John's County School Readiness Services";"2980 Collins Ave., Bldg. A";"Saint Augustine";"FL";32084;"(904) 823-3559";;"(904) 824-3209";"cabanj@mail.stjohns.k12.fl.us";;;;;;;;"Closed"
12506;"Early Learning Coalition of Santa Rosa County";"6460 Justice Avenue";"Milton";"FL";32570;"(850) 983-5313";;"(850) 983-5312";"stuckey@elcsantarosa.org";"http://www.elcsantarosa.org/";"Melissa Stuckey";"The Early Learning Coalition of Santa Rosa County provides a seamless system of care in which children receive the high quality school readiness services necessary for optimal cognitive, emotional, social and physical development, with the necessary linkage to screening and assessments, health care, and support for parents.";"Child Care Resource & Referral; School Readiness; Voluntary Pre-Kindergarten; Inclusion/Warm Line; Training Classes & Workshops";"Santa Rosa County";"https://static.wixstatic.com/media/f85183_885d607e75fc47649f7b741c6f89e838.png/v1/fill/w_407,h_167,al_c,usm_0.66_1.00_0.01/f85183_885d607e75fc47649f7b741c6f89e838.png";"Mon - Thurs: 7:00am - 5:00pm; Fri: 7:00am - 1:00pm ";
12519;"Early Learning Coalition of Sarasota County - Child Care Connection";"2886-C Ringling Blvd";"Sarasota";"FL";34237;"(941) 556-1600 ext.106";;"(941) 556-1606";"jsmirnov@childcareconnectionsarasota.org";"http://www.earlylearningcoalitionsarasota.org";"Julia Smirnov";"The Early Learning Coalition of Sarasota County is the community’s one stop resource for information about early learning experiences in Sarasota County. Services for families are offered through the Early Learning Coalition’s Child Care Connection program. Child Care Connection helps children get ready to succeed in school and in life. We do that by promoting high quality early education programs and providing education and assistance to families. We also advocate for children, families and child care providers by providing a strong voice on behalf of children. ";"Child Care Resource and Referral; Child Care Financial Assistance; Voluntary Pre-Kindergarten Program; Parent Resources";"Sarasota County";"http://earlylearningcoalitionsarasota.org/wp-content/uploads/2016/05/Website-logo-sm.png";"Mon - Thurs: 7:30am - 5:30pm; Fri: 9:00am - 11:00am";
12532;"Community Coordinated Care for Children";"1414 Celery Ave.";"Sanford";"FL";32771;"(407) 324-9999";;;;"http://www.4ccentralflorida.org";;;;;;;"Closed"
12545;"4C Sumter County";"P.O. Box 1303";"Wildwood";"FL";34785;"(352) 748-4005";;"(352) 748-6600";"krivers-scsrc@cfl.rr.com";"http://www.4Corlando.org";;;;;;;"Closed"
12571;"Early Learning Coalition of Okaloosa & Walton Counties - Walton County";"10 South 4th St.";"Defuniak Springs";"FL";32435;"(850) 892-8560";;;"jknight@elc-ow.org";"https://www.elc-ow.org/";"Jackie Knight";"The mission of The Coalition is to promote a collaborative school readiness and early childhood service system, to deliver an integration of cognitive, social/emotional and physical development experiences that increase children's opportunities for success.";"Consumer education for parents; Explanation of different child care settings; Florida Kid Care Insurance; Voluntary Prekindergarten (VPK); Parenting information and useful links";"Walton County";;;
12584;"Quality Care for Children";"2751 Buford Highway NE, Suite 500";"Atlanta";"GA";30324;"(404) 479-4240";"(877) 255-4254 (For In-State Use Only)";"(404) 479-4166";"pam.runkle@qualitycareforchildren.org";"http://www.qualitycareforchildren.org";"Pam Runkle";"For more than 35 years, Quality Care for Children has worked to ensure Georgia’s infants and young children are nurtured, educated, and reach their full potential. Our primary focus is on creating excellence in child care and early learning by:";"Training and Technical Assistance for Providers; Child Care Provider Professional Development; Child Care Program Licensing and Registration; Literacy Programs; State and Federal Advocacy; Consumer Education and Referrals; Parent Workshops";"Statewide";"http://www.qualitycareforchildren.org/wp-content/themes/qcc/images/qcc/logo-trans-bg.png";"Mon - Fri: 8:30am - 5:00pm";
12597;"PATCH";"560 N Nimitz Highway, Suite 218";"Honolulu";"HI";96817;"(808) 839-1988";;"(808) 839-1799";"patch@patch-hi.org";"http://patchhawaii.org/";;"Child care resource and referral (CCR&R) agencies, like PATCH are located throughout the country. CCR&R services have evolved from grassroot efforts to help parents find child care, to well-developed systems that support parents, providers, and local communities in finding, planning for, and providing quality child care. PATCH is the only Hawaii member of the Child Care Aware National Association of Child Care Resource and Referral Agencies (NACCRA).";"Child Care Resource and Referral; Training and Technical Assistance for Providers; Child Care Subsidy; Child Care Provider Professional Development";"Statewide";"http://patchhawaii.org/wp-content/uploads/2016/08/Logo_small.png";"Mon - Fri: 7:30am - 4:30pm";
12610;"Child Care Resource & Referral of Southwest Iowa";"701 10th Street";"Harlan";"IA";51537;"(712) 755-7381";"(800) 945-9778 (For In-State Use Only)";"(712) 755-7827";"dmartens@westcca.org";"http://iowaccrr.org/";"Deb Martens";"Child Care Resource & Referral (CCR&R) is a program to support quality child care throughout the State of Iowa. CCR&R is available to assist families in selecting child care providers who best meet the needs of a child and their family. Child Care Consultants provide on-site consultation to licensed preschools, centers, non-registered home providers, and Child Development Home providers. The Iowa Department of Human Services (DHS) is the regulatory agency for early childhood care and education. CCR&R supports providers in complying with state regulations. Training in a variety of topics is offered to child care providers to not only meet licensing/registration requirements but to also improve the quality of care. CCR&R’s collaborate with other community partners regarding child care issues in Iowa. Child Care Resource and Referral (CCR&R) agencies are community based programs staffed by early care and education professionals. CCR&R agencies work to connect families with quality child care and facilitate professional development opportunities for the adults who care for our youngest citizens. CCR&R also works to build the supply of quality child care options in communities and collects data that impact local decisions and solutions to child care needs. Iowa Child Care Resource and Referral is part of a larger organization, Child Care Aware of America (formerly the National Association of Child Care Resource and Referral Agencies (NACCRA)). NACCRRA began in the mid 1970's because of a community need for a system to assist families in finding quality child care.";"Child Care Resource & Referral; Training and Technical Assistance for Providers; Child Care Provider Professional Development; Child Care Program Licensing and Registration; Quality Ratings; State and Federal Advocacy; Provider Recruitment";"Adams, Audubon, Carroll, Cass, Fremont, Greene, Guthrie, Harrison, Mills, Monona, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor and Union Counties";"http://iowaccrr.org/images/CCRR_logo.png";"Mon - Fri: 8:00am - 4:30pm";
12623;"MATURA Action Corporation Child Care Resource Center";"203 West Adams";"Creston";"IA";50801;"(641) 782-8431";"(888) 482-8431";"(641) 782-6287";"sstuva@maturaaction.org";"http://www.maturacommunityaction.com/";;;;;;;"This is not child care referral agency. Please remove."
12636;"Child Care Resource & Referral of Northeast Iowa";"3675 University Avenue";"Waterloo";"IA";50704;"(319) 233-0804";"(800) 475-0804";"(319) 274-8841";"childcare@episervice.org";"http://iowaccrr.org/";"Charlotte Wahl";"Child Care Resource & Referral (CCR&R) is a program to support quality child care throughout the State of Iowa. CCR&R is available to assist families in selecting child care providers who best meet the needs of a child and their family. Child Care Consultants provide on-site consultation to licensed preschools, centers, non-registered home providers, and Child Development Home providers. The Iowa Department of Human Services (DHS) is the regulatory agency for early childhood care and education. CCR&R supports providers in complying with state regulations. Training in a variety of topics is offered to child care providers to not only meet licensing/registration requirements but to also improve the quality of care. CCR&R’s collaborate with other community partners regarding child care issues in Iowa. Child Care Resource and Referral (CCR&R) agencies are community based programs staffed by early care and education professionals. CCR&R agencies work to connect families with quality child care and facilitate professional development opportunities for the adults who care for our youngest citizens. CCR&R also works to build the supply of quality child care options in communities and collects data that impact local decisions and solutions to child care needs. Iowa Child Care Resource and Referral is part of a larger organization, Child Care Aware of America (formerly the National Association of Child Care Resource and Referral Agencies (NACCRA)). NACCRRA began in the mid 1970's because of a community need for a system to assist families in finding quality child care.";"Child Care Resource & Referral; Training and Technical Assistance for Providers; Child Care Provider Professional Development; Child Care Program Licensing and Registration; Quality Ratings; State and Federal Advocacy; Provider Recruitment";"Allamakee, Black Hawk, Bremer, Buchanan, Butler, Cerro Gordo, Chickasaw, Clayton, Delaware, Dubuque, Fayette, Floyd, Franklin, Grundy, Hancock, Howard, Mitchell, Winneshiek and Worth Counties";"http://iowaccrr.org/images/CCRR_logo.png";"Mon - Fri: 8:00am - 4:30pm";
