"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"detail";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4";"bad url?";
976978;"MORNING GLORY CHRISTIAN CHILD CARE CENTER";"502 W 8TH ST";"ERIE";"PA";16502;"ERIE";8143150898;;;;;;;;;;;;;;;;;;;;;"Y";
976980;"SAINT MARY'S EPISCOPAL CHURCH/YMCA";"662 SILLIMAN AVE";"ERIE";"PA";16511;"ERIE";8144408921;"http://www.ymcaerie.org/earlycare/locations/sarah-hearn-presbyterian-church/";;"Welcome to the YMCA of Greater Erie’s Early Learning & School-Age Enrichment Center at Saint Mary’s Episcopal Church!  The Center, is located within walking distance of Iroquois schools, which makes transition to and from school seamless!

St. Mary’s is a Keystone Star 4 center, which, much like a hotel rating system, holds centers and staff to the highest standards.  A Keystone Star 4 is the highest rating awarded. ";"http://www.ymcaerie.org/earlycare/locations/sarah-hearn-presbyterian-church/";;"Mon - Fri: 5:00 am - 9:30 pm
Sat: 7:30 am - 7:30 pm";"http://www.ymcaerie.org/careers/";;;"n";"n";"y";"y";"y";"y";"http://www.ymcaerie.org/wp-content/themes/erieYMCA/images/logo.png";"http://raediantdesign.com/dev/ymca/wp/wp-content/uploads/2011/07/St.-Marys-Kids-Reading-300x300.jpg";"http://raediantdesign.com/dev/ymca/wp/wp-content/uploads/2011/07/St.-Marys-Marble-Painting-274x300.jpg";"http://raediantdesign.com/dev/ymca/wp/wp-content/uploads/2011/07/St.Marys-Parachute-300x222.jpg";;;
976982;"MTSD-BROWN'S FARM CHILD DEVELOPMENT";"5774 STERRETTANIA RD";"FAIRVIEW";"PA";16415;"ERIE";8148355529;;;;;;;;;;;;;;;;;;;;;"Y";
976983;"ST. MATTHEWS";"950 W 7TH ST";"ERIE";"PA";16502;"ERIE";8148705419;;;;;;;;;;;;;;;;;;;;;"Y";
976984;"WORLD OF CARE CHRISTIAN CHILD CARE & LEARNING CTR";"1202 BUFFALO RD";"ERIE";"PA";16503;"ERIE";8144522407;;;;;;;;;;;;;;;;;;;;;"Y";
977005;"THE KIDDIE CAMPUS DAY CARE CENTER";"139 E UNION ST";"SCHUYLKILL HAVEN";"PA";17972;"SCHUYLKILL";5703857990;;;;;;;;;;;;;;;;;;;;;"Y";
977006;"LITTLE BLESSINGS DAYCARE AND PRESCHOOL";"1382 W MAIN ST";"VALLEY VIEW";"PA";17983;"SCHUYLKILL";5706829901;;;;;;;;;;;;;;;;;;;;;"Y";
977007;"LITTLE BEAR CUB CARE";"20 E MINER ST";"COALDALE";"PA";18218;"SCHUYLKILL";5706456547;;;;;;;;;;;;;;;;;;;;;"Y";
977008;"SCHUYLKILL YMCA SACC SAINT CLAIR ELEM.";"227 S MILL ST";"SAINT CLAIR";"PA";17970;"SCHUYLKILL";5704292716;;;;;;;;;;;;;;;;;;;;;"Y";
977009;"OLD SCHOOLHOUSE DAY CARE";"244 TREMONT RD";"PINE GROVE";"PA";17963;"SCHUYLKILL";5703450174;;;;;;;;;;;;;;;;;;;;;"Y";
977014;"BLESSED BEGINNINGS PRESCHOOL & CHILDCARE LLC";"822 W CENTRAL AVE";"WILLIAMSPORT";"PA";17702;"LYCOMING";5706014600;;;;;;;;;;;;;;;;;;;;;"Y";
977022;"NORMA DE HOYOS DAY CARE 2";"810 OLEY ST FL 2";"READING";"PA";19604;"BERKS";6104065953;;;;;;;;;;;;;;;;;;;;;"Y";
977028;"WILLOW CREEK SCHOOL'S OUT";"605 CRISSCROSS RD";"FLEETWOOD";"PA";19522;"BERKS";6109446515;;;;;;;;;;;;;;;;;;;;;"Y";
977029;"LONGSWAMP LEARNING CENTER-DIST. TOPTON ELEMENTARY";"445 W BARKLEY ST";"TOPTON";"PA";19562;"BERKS";6106829750;;;;;;;;;;;;;;;;;;;;;"Y";
977033;"MY LITTLE SCHOOL HOUSE DAYCARE CTR";"219 DOUGLASS ST";"READING";"PA";19601;"BERKS";"610-376-2592";"http://mylittleschoolhousedaycare.weebly.com/";;"My Little School House is a family owned child care and early learning center located in the Centre Park Historic District of Reading, Pennsylvania.  We have dedicated staff specialized in early learning and we take personal interest in your individual concerns about your child’s care.

Just like you we are parents. We have a unique understanding of the joy and peace of mind mothers and fathers feel when their children are in a caring and safe environment. Thus, our personal experience as mothers gives us a unique approach on how to care for children and provide them with the best learning structure.

We provide quality education and care for children 6 weeks  to 5 years of age and Summer Program for 5  to 10 years of age.";"http://mylittleschoolhousedaycare.weebly.com/";"https://www.facebook.com/mylittleschoolhouse";"6:30 AM - 6:00 PM
Monday through Friday";;;;"y";"y";"y";"y";"y";"y";;"http://mylittleschoolhousedaycare.weebly.com/uploads/5/4/9/7/5497106/3437367_orig.jpg";"http://mylittleschoolhousedaycare.weebly.com/uploads/5/4/9/7/5497106/4254241_orig.jpg";"http://mylittleschoolhousedaycare.weebly.com/uploads/5/4/9/7/5497106/4618631_orig.jpg";"http://mylittleschoolhousedaycare.weebly.com/uploads/5/4/9/7/5497106/9678899_orig.jpg";;
977035;"LITTLE ANGELS ACADEMY";"2727 OLD PRICETOWN RD";"TEMPLE";"PA";19560;"BERKS";6109399661;;;;;;;;;;;;;;;;;;;;;"Y";
977036;"LITTLE TREASURE DAY CARE";"2952 SAINT LAWRENCE AVE";"READING";"PA";19606;"BERKS";6103709074;"http://www.littletreasuredaycare.com/";;"Little Treasure Day Care is a trustworthy child learning center in Reading, PA. You can be assured that your children are well taken care of by our professional staff. We are dedicated to providing quality education that will help your child reach their full abilities.";"http://www.littletreasuredaycare.com/";;"6:00 AM to Midnight";;;;"y";"y";"y";"y";"y";"y";"http://legacy.ybsitecenter.com/images/cdr/headers/li/536666/siteheader.jpg";"http://legacy.ybsitecenter.com/images/cdr/var/ki/536666/1909188-school-reading-pa-little-treasure-day-carecopy.jpg";;;;;
977037;"LITTLE HANDS CURIOUS MINDS CHILDCARE LLC";"903 N 8TH ST";"READING";"PA";19604;"BERKS";6106558878;;;;;;;;;;;;;;;;;;;;;"Y";
977059;"KA'IVLANI DAY CARE";"3836 PENN AVE";"READING";"PA";19608;"BERKS";4845257006;;;;;;;;;;;;;;;;;;;;;"Y";
977065;"OSCEOLA MILLS SCHOOL AGE PROGRAM";"400 COAL ST";"OSCEOLA MILLS";"PA";16666;"CLEARFIELD";8145716862;;;;;;;;;;;;;;;;;;;;;"Y";
977066;"TRI COUNTY CHURCH OF GOD CHILDCARE";"1881 OLD 255 RD";"DU BOIS";"PA";15801;"CLEARFIELD";8143710727;;;;;;;;;;;;;;;;;;;;;"Y";
977083;"NOAH AND COMPANY DAY CARE";"120 N CENTER ST";"FREDERICKSBURG";"PA";17026;"LEBANON";7178654545;"http://www.noahandco.comcastbiz.net/";"noahandcodirector@comcast.net";"Our Mission
To provide a safe, nurturing educational environment in a Christian atmosphere for a most precious gift - your child!
Keystone Stars Quality Initiative.
Our child care program offers families trustworthy and affordable child care, provided by a qualified and experienced staff. We follow the standards set forth by the Keystone Stars Child Care Quality Initiative and the national Association for the Education of Young Children.";"http://www.noahandco.comcastbiz.net/";;"Monday - Friday 6am - 5:30pm";;"http://www.noahandco.comcastbiz.net/resources.htm";"http://www.noahandco.comcastbiz.net/resources.htm";"y";"y";"y";"y";"y";"y";"http://www.noahandco.comcastbiz.net/logo.png";"http://www.noahandco.comcastbiz.net/img/Noah%20Pic.jpg";"http://www.noahandco.comcastbiz.net/img/School%20age%20room.jpg";;;;
977084;"UNION CANAL PRE-SCHOOL";"400 NARROWS DR";"LEBANON";"PA";17046;"LEBANON";7172222619;;;;;;;;;;;;;;;;;;;;;"Y";
977085;"HENRY HOUCK ELEMENTARY CCC";"315 E LEHMAN ST";"LEBANON";"PA";17046;"LEBANON";7173764925;;;;;;;;;;;;;;;;;;;;;"Y";
977086;"CURA BELLA";"171 & 173 S LANCASTER ST";"JONESTOWN";"PA";17038;"LEBANON";7178614362;"http://www.curabellachildcare.net/";;"We strive for excellence each and every day to make every child’s experience while they are with us as fulfilling and nurturing as possible.  We take our job in caring for each family’s most precious possessions very seriously.  We engage them with a colorful and safe environment where they can play and grow.  We serve only homemade and natural foods and we employ only the most caring, educated, and knowledgeable staff.   We believe that children learn through play and if given the right tools and experiences can mold into exceptional adults.  Our teachers provide children with lesson plans, art, activities, and literacy for even our smallest children so they can get the most out of every day they spend here.";"http://www.curabellachildcare.net/";;"Monday–Friday, 6:00 a.m. – 11:30 p.m.";;;;"y";"y";"y";"y";"y";"y";"http://www.curabellachildcare.net/image/66332237_scaled_200x174.png";"http://www.curabellachildcare.net/image/66331218.jpg";"http://www.curabellachildcare.net/image/66331223.jpg";"http://www.curabellachildcare.net/image/66331234.jpg";"http://www.curabellachildcare.net/image/66331243.jpg";;
977093;"YMCA CHILD CARE";"356 CHESTNUT ST";"MEADVILLE";"PA";16335;"CRAWFORD";8143362196;"http://www.meadvilleymca.org/child_care";;"Meadville Family YMCA Child Care is the Complete Package! Providing Quality Care and Education in the Meadville Community for more than 30 years! Offering care for infants through sixth grade";"http://www.meadvilleymca.org/child_care";"https://www.facebook.com/MeadvilleFamilyYMCA";"Monday through Friday 6 AM to 6 PM";;;;"n";"n";"y";"y";"y";"y";"http://www.meadvilleymca.org/files/3067/180586.png";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/p180x540/10563027_794899810554353_4320389680822901240_n.jpg?oh=87704fabb957b29c613c4ac9f4b54d68&oe=5482EEAB&__gda__=1418789654_5cc7e95c30cb865ccaf65047708ea9e6";"https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/p180x540/10339578_751321948245473_3953729076990993247_n.jpg?oh=d299908ff86e599ec360dc12df7a4268&oe=54CCC126&__gda__=1422622619_487241e8866330e585c97672cef1c56d";"https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-9/p180x540/10392454_784433494934318_5991927229623411702_n.jpg?oh=510d043f290092609d47b3c6134fde01&oe=54D01215&__gda__=1422934003_a920bf8cbb2a2d37b8b16683686f155a";"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/p180x540/10268461_751323751578626_8522629430212771001_n.jpg?oh=c87287edf82ff74c0732433dde051a19&oe=5487DDC4&__gda__=1422875001_8ca951c48825a6697d8b326cd702c0b9";;
977094;"TITUSVILLE YMA AFTER SCHOOL PROGRAM";"528 W MAIN ST";"TITUSVILLE";"PA";16354;"CRAWFORD";8147750357;"http://www.titusvilleymca.org/index.cfm/programs/";;"The YMCA of Titusville strives to put Christian principles into practice through programs that build healthy spirit, mind, and body for all.  We are committed to the promise that all persons shall have access to all of its programs, facilities and employment without discrimination based upon race, religion, color, creed, sex, national origin, age, physical or mental disability or financial hardship.

Our three core focus areas are: Youth Development, Healthy Living, and Social Responsibility.

";"http://www.titusvilleymca.org/index.cfm/programs/";;"M-F 6am-9pm
Saturday 7am-noon";"http://www.titusvilleymca.org/index.cfm/about-us/#employment";;;"n";"n";"y";"y";"y";"y";"http://www.titusvilleymca.org/titusvilleymca/assets/Image/TitusvilleYMCA_Logo_Purple.png";"http://www.titusvilleymca.org/titusvilleymca/assets/Image/Programs_1.jpg";"http://www.titusvilleymca.org/titusvilleymca/assets/Image/Programs_3.jpg";"http://www.titusvilleymca.org/titusvilleymca/assets/Image/Programs_4.jpg";"http://www.titusvilleymca.org/titusvilleymca/assets/Image/Programs_5.jpg";;
977095;"YMCA/SECOND DISTRICT";"1216 S MAIN ST";"MEADVILLE";"PA";16335;"CRAWFORD";8143370899;"http://www.meadvilleymca.org/child_care";;"Meadville Family YMCA Child Care is the Complete Package! Providing Quality Care and Education in the Meadville Community for more than 30 years! Offering care for infants through sixth grade";"http://www.meadvilleymca.org/child_care";"https://www.facebook.com/MeadvilleFamilyYMCA";"Monday through Friday 6 AM to 6 PM";;;;"n";"n";"y";"y";"y";"y";"http://www.meadvilleymca.org/files/3067/180586.png";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/p180x540/10563027_794899810554353_4320389680822901240_n.jpg?oh=87704fabb957b29c613c4ac9f4b54d68&oe=5482EEAB&__gda__=1418789654_5cc7e95c30cb865ccaf65047708ea9e6";"https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/p180x540/10339578_751321948245473_3953729076990993247_n.jpg?oh=d299908ff86e599ec360dc12df7a4268&oe=54CCC126&__gda__=1422622619_487241e8866330e585c97672cef1c56d";"https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-9/p180x540/10392454_784433494934318_5991927229623411702_n.jpg?oh=510d043f290092609d47b3c6134fde01&oe=54D01215&__gda__=1422934003_a920bf8cbb2a2d37b8b16683686f155a";"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/p180x540/10268461_751323751578626_8522629430212771001_n.jpg?oh=c87287edf82ff74c0732433dde051a19&oe=5487DDC4&__gda__=1422875001_8ca951c48825a6697d8b326cd702c0b9";;
977107;"CONEMAUGH VALLEY CHILD CARE";"1451 FRANKSTOWN RD";"JOHNSTOWN";"PA";15902;"CAMBRIA";8145390405;"http://www.cccdc.us/cvalley.php";;"Conemaugh Valley Elementary Child Care is operated by the Cambria County Child Development Corporation which has been serving the children and families of Cambria County for over 40 years. Our quality programs are the result of years of experience caring for children.

The Conemaugh Valley Elementary Child Care program operates Monday through Friday from 5:45AM until school begins and when school ends until 6:15PM and will be open for snow delays and early dismissals. The program is located in the Conemaugh Valley Elementary School for children from pre-school through age 12. This program is operated by caring and experienced staff. The Director holds a Bachelor of Arts degree in Child Development and Family Relations and all staff members are required to take at least 18 hours of continuing education per year.

This program has earned the highly prestigious STAR 3 designation from The Pennsylvania Keystone STARS Quality Rating Program.

Conemaugh Valley Elementary Child Care participates in the Child and Adult Care Food Program and provides children with a nutritious afternoon snack.

The staff of Conemaugh Valley Elementary Child Care continues the Cambria County County Child Development standard of excellence by providing children with both educational and physical programming. For example, this year the children will be learning about their surroundings, both indoors and outdoors, through a variety of hands-on projects. The children are also physically engaged with the SPARK program. The staff of Conemaugh Valley work very hard to keep the children involved in activities with a child focused curriculum.

Conemaugh Valley Elementary Child Care is an excellent program where parents can be confident that their child/ren will be safe and cared for while they are at work. ";"http://www.cccdc.us/cvalley.php";"https://www.facebook.com/pages/Cambria-County-Child-Development-Corporation/125116924318056";"Monday through Friday from 5:45AM - 6:15PM";"http://www.cccdc.us/employment.php";;;"n";"n";"y";"y";"y";"y";"http://www.cccdc.us/images/logo3.png";"http://www.cccdc.us/images/Kid.jpg";;;;;
977120;"LEHIGH VALLEY CHILDREN'S CENTERS / LINCOLN SCHOOL";"225 SEEM ST";"EMMAUS";"PA";18049;"LEHIGH";6109651636;;;;;;;;;;;;;;;;;;;;;"Y";
977121;"CHILDREN FIRST COMMUNITY ACADEMY & EARLY";"526 N 2ND ST";"ALLENTOWN";"PA";18102;"LEHIGH";6104332323;;;;;;;;;;;;;;;;;;;;;"Y";
977124;"Parkland Academy Of Early Learning CC & Dev Ctr";"7621 HAMILTON BLVD";"TREXLERTOWN";"PA";18087;"LEHIGH";6103920252;"www.parklandacademy.com";;"Parkland Academy of Early Learning offers a truly unique philosophy to child care and the early learning stages of children. Our school is a warm and loving environment yet structured to educate and motivate your child to learn and explore the world around them. The goal is to create a positive, proactive learning environment for your child to grow and develop at his or her own pace. At Parkland Academy of Early Learning we create an atmosphere where children learn through structured research–based developmental curriculum’s designed to keep your child’s mind active and creative. We like to think of our center as a safe and caring place where children develop emotionally and academically, while creating the foundation for life-long learning. Each child is a unique individual with their own pattern of growth and development. At Parkland Academy of Early Learning we strive to be an important part of that development. We pride ourselves in communication between parent and staff to create a positive and productive learning environment for your child. My staff and I hope that your family will enjoy being part of our family.";"www.parklandacademy.com";;"Monday through Friday 6:30AM to 6PM";;;;"n";"y";"y";"y";"n";"n";"http://newofferz.info/newofferz.info/wp-content/uploads/2013/10/pa-logo6.png";;;;;;
977125;"WILLOW LANE ELEMENTARY Y-CARE";"6135 SAUERKRAUT LN";"MACUNGIE";"PA";18062;"LEHIGH";4845193300;"http://www.parklandsd.org/community/day-care/";"mschwab@allentowny.org / mtandazo@allentowny.org";"Parkland School District is pleased to offer parents the opportunity to participate in the YMCA’s Y-Care Program.  Y-Care is a before and after-school program for grades 1-5 and is offered on site at Cetronia, Fogelsville, Fred J. Jaindl, Kernsville, Kratzer, and Parkway Manor and Ironton (new site) elementary schools. Y-Care is a school-based licensed child care and enrichment program that includes:";"http://www.parklandsd.org/community/day-care/";"https://www.facebook.com/pages/Parkland-School-District/168979899790171";"7am-6pm";"http://www.parklandsd.org/departments/human-resources/current-job-postings/";"http://www.parklandsd.org/schools/registration-information/";;"n";"n";"n";"n";"y";"y";;"https://scontent-b-lax.xx.fbcdn.net/hphotos-xfp1/v/t1.0-9/s720x720/1468762_657098707644952_268055837_n.jpg?oh=55e0080fcd565e98be3a421b97038337&oe=54CEA71C";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/s720x720/1462869_657098564311633_792815741_n.jpg?oh=e9b1b419968a4a75dae857163c5338e2&oe=54CD553C&__gda__=1419302096_82516226188d1a60e4a25ac12aa37bd8";"https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/563193_540085106012980_2004975441_n.jpg?oh=296ae794ba9cbcc093b36d3759f1ac75&oe=548B70AA&__gda__=1417893929_0e4a39a5ec653dd28b3db94de792d792";"https://scontent-b-lax.xx.fbcdn.net/hphotos-xfa1/v/t1.0-9/p180x540/548602_540095419345282_1849170952_n.jpg?oh=f4e49bac2e6ec543c7fc10e910fd530f&oe=5483F4AC";;
977128;"Barlow Daycare Center LLC";"124 E SUSQUEHANNA ST";"ALLENTOWN";"PA";18103;"LEHIGH";6107912526;;;;;;;;;;;;;;;;;;;;;"Y";
977132;"ACADEMIC MINDS/ST. PAULS";"920 S 2ND ST";"ALLENTOWN";"PA";18103;"LEHIGH";"(484) 350-3294";;;;;;;;;;;;;;;;;;;;;"Y";
977178;"Little Buddies Daycare of Connellsville";"201 E FAIRVIEW AVE";"CONNELLSVILLE";"PA";15425;"FAYETTE";7246202831;;;;;;;;;;;;;;;;;;;;;"Y";
977180;"LITTLE KID ZONE CHILD CARE, INC.";"1264 PITTSBURGH RD STE 101";"UNIONTOWN";"PA";15401;"FAYETTE";7244388700;"http://littlekidzone.com/";"denise_kooser@yahoo.com";"Choosing a childcare facility could be one of the most important decisions in your life. At Little Kid Zone, we want to help you make the right choice for you and your child.

Little Kid Zone offers childcare with quality, passion, care, and many learning programs for children and families! For over 20 years, Little Kid Zone has developed a way of life for the children in our care providing them a safe and stimulating environment that has the nurturing feel and sense to put our parents at ease. Furthermore, we constantly reevaluate and upgrade our curriculum as well as our centers to meet the needs of every type of child.

We offer:
- Compassion and caring to each individual child everyday
- Enthusiastic staff members that will help you in the development of your child
- A fun learning environment
- Plenty of nutritional meals which meet the needs of all children
- A safe playtime experience that is clean and in a stimulating environment
- An educational environment in which every moment your child is learning something new
- Understanding and compassionate staff that will listen and respond to anything on your mind
- And much more";"http://littlekidzone.com/";;"6 a.m. - 11:30 p.m.";"http://littlekidzone.com/careers.html";;;"y";"y";"y";"y";"y";"y";;"http://littlekidzone.com/uploads/2/9/4/6/2946750/1542132.jpg?341";"http://littlekidzone.com/uploads/2/9/4/6/2946750/7200462.jpg";"http://littlekidzone.com/uploads/2/9/4/6/2946750/9552910.jpg";"http://littlekidzone.com/uploads/2/9/4/6/2946750/8915935.jpg?370";;
977187;"BULLFROGS & BUTTERFLIES CHRISTIAN CHILD CARE CTR";"339 E JAMESTOWN RD";"GREENVILLE";"PA";16125;"MERCER";7245894603;;;;;;;;;;;;;;;;;;;;;"Y";
977202;"PA ELITE ALL STAR GYM, INC.";"212 S QUEEN ST";"LITTLESTOWN";"PA";17340;"ADAMS";7173594087;;;;;;;;;;;;;;;;;;;;;"Y";
977203;"CHILDREN IN BLOOM CHILD CARE CENTER";"2902 CARLISLE PIKE";"NEW OXFORD";"PA";17350;"ADAMS";7176243282;"https://www.facebook.com/pages/Children-in-Bloom/117079768384456?sk=info&ref=page_internal";"childreninbloomccc@gmail.com";"Our mission is to provide children 6 weeks to 5 years with a rich, stimulating and child centered environment through developmentally appropriate practices and play; promoting social, emotional, cognitive and physical developments. ";"https://www.facebook.com/pages/Children-in-Bloom/117079768384456?sk=info&ref=page_internal";"https://www.facebook.com/pages/Children-in-Bloom/117079768384456?sk=info&ref=page_internal";;;;;"y";"y";"y";"y";"n";"n";"https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-xaf1/v/t1.0-9/267577_117495791676187_1269972_n.jpg?oh=cb7bfce17b460d7adadb37d3af6066ab&oe=54CC201E&__gda__=1422282041_c72848d3b1902b6a78013ae2015fa076";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/p180x540/10464133_654033738022387_8151858179217022903_n.jpg?oh=2f30def6274cfce05f289bc35e99e143&oe=54BFC242&__gda__=1422878719_3ef45cf057ecd99b8937e5b2affb6ff6";"https://scontent-b-lax.xx.fbcdn.net/hphotos-xpa1/v/t1.0-9/s720x720/10409005_651955064896921_5603169244797509493_n.jpg?oh=6c9b8c02932c5c1953f907501503f4ab&oe=54BC39F7";"https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xfp1/v/t1.0-9/p180x540/1456751_535895076502921_111663874_n.jpg?oh=a88fca1a27e93c6182096fa40904f94a&oe=5483A4F5&__gda__=1418259444_855fc1eff82024eb3ee721f0fde0e6d7";"https://scontent-b-lax.xx.fbcdn.net/hphotos-xfp1/v/t1.0-9/p180x540/1384385_521495817942847_1620479229_n.jpg?oh=378af3264cd7d4f0e324acbce3bea496&oe=54CBB611";;
977220;"CREATIVE KIDS DAY CARE II";"4090 CARLISLE RD";"DOVER";"PA";17315;"YORK";7172920818;;;;;;;;;;;;;;;;;;;;;"Y";
977222;"KING STREET KIDS CLUB";"255 W KING ST";"YORK";"PA";17401;"YORK";7177189589;;;;;;;;;;;;;;;;;;;;;"Y";
977223;"LOTS OF LOVE DAYCARE";"120 S LEHMAN ST";"YORK";"PA";17403;"YORK";7177473841;;;;;;;;;;;;;;;;;;;;;"Y";
977233;"HEAD START/EARLY HEAD START OF YORK COUNTY";"339 E COTTAGE PL";"YORK";"PA";17403;"YORK";7177937815;;;;;;;;;;;;;;;;;;;;;"Y";
977236;"BEST FRIENDS DAYCARE";"507 FISHING CREEK RD";"NEW CUMBERLAND";"PA";17070;"CUMBERLAND";"717-932-6688";"http://www.norrischildcare.com/contact-us.html";"bestfriendsace@aol.com";"Our mission is to help provide an atmosphere in which children are safe and can actually feel safe. My goal is to
see that my staff carries forth the principles of life, learning and love that I have spent 23 years learning.

        These principles are based on experience, as a psychologist, father, and a Christian.

        I hope your life is enriched by being with us, whether for one month or ten years.
";"http://www.norrischildcare.com/contact-us.html";;"Monday thru Friday 6:30 a.m. to 6:00 p.m.";;;;"y";"y";"y";"y";"y";"y";"http://www.norrischildcare.com/uploads/1/1/3/1/11316467/1368455662.png";;;;;;
977237;"YWCA YORK - SPRING FORGE MIDDLE SCHOOL";"100 S HARTMAN ST";"MANCHESTER";"PA";17345;"YORK";7178452631;;;;;;;;;;;;;;;;;;;;;"Y";
977238;"YORKSHIRE ELEM";"295 MILLS ST";"YORK";"PA";17402;"YORK";7178452631;;;;;;;;;;;;;;;;;;;;;"Y";
977240;"MUNCHKIN MEADOW PRESCHOOL LLC";"3555 LEWISBERRY RD";"YORK HAVEN";"PA";17370;"YORK";7179326999;;;;;;;;;;;;;;;;;;;;;"Y";
977276;"BURGARD ELEMENTARY SCHOOL";"111 S PENN ST";"MANHEIM";"PA";17545;"LANCASTER";7178397234;"http://mcsd-dnn.mcbarons.manheimcentral.org/mcsd/hcb/Home.aspx";"dwinalk@manheimcentral.org";"Our Vision for the Manheim Central School District.
ONE TEAM EDUCATING STUDENTS TODAY IN PREPARATION FOR TOMORROW

Our Mission for the Manheim Central School District
TO PREPARE RESPONSIBLE CITITZENS, WHO ARE LIFELONG L
EARNERS.";"http://mcsd-dnn.mcbarons.manheimcentral.org/mcsd/hcb/Home.aspx";;"7:45 - 2:15 ";;;"http://mcsd-dnn.mcbarons.manheimcentral.org/mcsd/LinkClick.aspx?fileticket=2yW2vSvdHuQ%3d&tabid=1004";"n";"n";"y";"y";"y";"y";"http://mcsd-dnn.mcbarons.manheimcentral.org/mcsd/Portals/13/images/HCBBanner.gif";;;;;;
977278;"TINY TOT'S PRESCHOOL AND NURSERY";"39 N BROAD ST";"LANCASTER";"PA";17602;"LANCASTER";;;;;;;;;;;;;;;;;;;;;;"Y";
977311;"BRIGHT HORIZONS CHILD CARE CENTER";"1000 WESTINGHOUSE DR";"CRANBERRY TWP";"PA";16066;"BUTLER";7249408323;;;;;;;;;;;;;;;;;;;;;"Y";
977312;"BCCC CHILDREN'S CREATIVE LEARNING CENTER";"107 COLLEGE DR";"BUTLER";"PA";16002;"BUTLER";7242878711;"http://www.bc3.edu/creativelearningcenter/";;"Welcome to the Children's Creative Learning Center (CCLC) of Butler County Community College! The CCLC program is dedicated to providing each child with developmentally appropriate learning experiences, tailored to help the child meet success, according to his/her developmental needs.";"http://www.bc3.edu/creativelearningcenter/";;"7:45am-3:15pm";;"http://www.bc3.edu/admissions/registration.asp";;"n";"n";"y";"y";"n";"n";"http://www.bc3.edu/images/newheader46blue.jpg";"http://www.bc3.edu/creativelearningcenter/images/edit4-new.jpg";"http://www.bc3.edu/creativelearningcenter/images/edit1.jpg";"http://www.bc3.edu/creativelearningcenter/images/edit2.jpg";"http://www.bc3.edu/creativelearningcenter/images/edit3-new.jpg";;
977313;"ZION UNITED METHODIST CHURCH OF SARVER BEFORE AND";"438 BEAR CREEK RD";"SARVER";"PA";16055;"BUTLER";7243531720;;;;;;;;;;;;;;;;;;;;;"Y";
977329;"WISH UPON A STAR PRESCHOOL AND CHILDCARE L.L.C.";"471 VINCENT AVE";"WATSONTOWN";"PA";17777;"NORTHUMBERLAND";5708383500;;;;;;;;;;;;;;;;;;;;;"Y";
977338;"Moppets on Mulberry Child Enrichment Center";"35 FOX CHASE DR";"TOWANDA";"PA";18848;"BRADFORD";5702655437;;;;;;;;;;;;;;;;;;;;;"Y";
