"Id";"Name";"Address";"City";"State";"Zip";"County";"Phone";"Main url";"Email";"Details";"location website";"Facebook page";"Career employment";"Application/registration url";"Parent handbook url";"Infant (under 12 months)";"Toddler (1-2yrs)";"Preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url";"monday hour";"tuesday hour";"wednesday hour";"thursday hour";"friday hours";"saturday hour";"sunday hour";"notes"
1179434;"ST JOSEPH";"175 SAINT JOSEPH DR";"AMHERST";"OH";44001;"LORAIN";4409884244;"https://sjsamherst.org/";"amakruskisjs@yahoo.com";"The mission of Saint Joseph Parish School is to provide rigorous curriculum rooted in faith in an environment that fosters self-reliance.  Students are immersed in social justice teachings and 21st century learning to help them achieve their maximum potential.

We encourage you to explore our website and see the amazing opportunities St. Joseph Parish School has to offer your family.";"https://sjsamherst.org/";"https://web.facebook.com/SJSAmherst?_rdc=1&_rdr";"https://sjsamherst.org/stem/2018/05/15/in-demand-jobs/";"https://sjsamherst.org/admissions/";"https://sjsamherst.org/preschool2-3dayprogram/files/2018/08/3yr-old-Handbook-2018-2019-pdf.pdf";;;"x";"x";"x";;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/26114159_1501751143465168_7080917479985682474_n.jpg?_nc_cat=102&_nc_eui2=AeG8oXHjT71qPAZlWenxy4feXnTgNVkaq6X8J5rX2bIWHVIniRK5K0x3qw_rkzMycNt3V0wZZkMDzR1ng0yDEzJQr-LppiKaqhlZQWz8wXHoQqC-8qt7ojPM_En1OZAVPY8&_nc_ht=scontent.flhe2-1.fna&oh=4430158c40a92e2f3cb9951c05d8529f&oe=5C5788B8";"7:25 AM -  2:30 PM";"7:25 AM -  2:30 PM";"7:25 AM -  2:30 PM";"7:25 AM -  2:30 PM";"7:25 AM -  2:30 PM";"Closed";"Closed";
1179435;"ST JOSEPH";"745 EZZARD CHARLES DR";"CINCINNATI";"OH";45203;"HAMILTON";5133812126;"http://saintjosephchurchandschool.com/";"bwilliams@saintjoeschool.org";"The community of St. Joseph Catholic School accepts the challenge to spread the Good News of Jesus Christ. Our mission is to provide the scholars of St. Joseph Catholic School with the religious and moral values and the academic, social, and civil skills necessary to become productive and literate citizens. We place an emphasis on developing the cultural heritage of each individual within the multicultural framework of our world.";"http://saintjosephchurchandschool.com/index.php/2014-06-18-15-49-17";"https://web.facebook.com/pg/St-Joseph-Catholic-School-223595734373580/about/?ref=page_internal";;"http://saintjosephchurchandschool.com/index.php/2014-06-18-15-49-17#admission";"http://www.saintjosephchurchandschool.com/index.php/component/k2/item/506-2017-18-saint-joseph-catholic-school-handbook?start=122070";;;;"x";;;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/c59.0.265.265/13055606_1035801169819695_6123306271845007701_n.png?_nc_cat=100&_nc_eui2=AeE8jXQ6HQy42xXvNShiyXhegcxoMrTkZKQbz5HOYB6PgL6oAUqFAM3ZbaYGIetKgdtWcZu5Y4X6Vt6htYFgVqG2hNm_VqpXlq7jSXw5unCStPFcL48jvEe8HoFVeWm09sk&_nc_ht=scontent.flhe2-1.fna&oh=6bec44345b3209faf37ed755f116d739&oe=5C5EBAA2";"8:30 a.m.-3:30 p.m";"8:30 a.m.-3:30 p.m";"8:30 a.m.-3:30 p.m";"8:30 a.m.-3:30 p.m";"8:30 a.m.-3:30 p.m";"Closed";"Closed";
1179436;"ST JOSEPH";"333 N THOMAN ST";"CRESTLINE";"OH";44827;"CRAWFORD";4196831284;"http://www.stjosephcrestline.org/";"kristenewozniak@gmail.com";"We are a Pre-K through 8th grade Catholic school located in Crestline, OH. We accept all faiths and are enrolling everyday. Ask us how your child can attend our school TUITION FREE! If you are interested in small class sizes, no bullying, moral formatio";"http://www.stjosephcrestline.org/st.-joseph-school.html";"https://web.facebook.com/StJosephCrestline/?_rdc=1&_rdr";;"http://www.stjosephcrestline.org/school-news.html";"http://nebula.wsimg.com/4820a24eb9d120c3d1d16ce557db012f?AccessKeyId=DEF6CC984E82C1B93574&disposition=0&alloworigin=1";;;;"x";;;"http://nebula.wsimg.com/7f0e00046cfd228f9172f3a5407a8e22?AccessKeyId=DEF6CC984E82C1B93574&disposition=0&alloworigin=1";"7:45 AM-2:40 PM";"7:45 AM-2:40 PM";"7:45 AM-2:40 PM";"7:45 AM-2:40 PM";"7:45 AM-2:40 PM";"Closed";"Closed";
1179437;"ST JOSEPH";"1909 3RD ST";"CUYAHOGA FALLS";"OH";44221;"SUMMIT";3309282151;"http://www.saintjoe.org/";"stjoe@saintjoe.org";"The mission of St. Joseph School is to proclaim the Gospel message of Jesus Christ, and to help the students apply the Gospel message in their daily lives while growing in knowledge and serving others.";"http://www.saintjoe.org/school";"https://web.facebook.com/pg/StJoesCF/";"http://www.saintjoe.org/jobs";"http://www.saintjoe.org/register";"https://uploads.weconnect.com/mce/c26ab3bbd8b137f99cd83c2c1c0963bcc1a35cad/1819%20Preschool%20Handbook__%20FINAL%20.pdf";;;"x";"x";"x";;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/p320x320/21105813_1440802749349759_5425423268033407039_n.jpg?_nc_cat=107&_nc_eui2=AeGVhSogb_WPJLzxIcoEwWj0nY9fze9NRSLJ1w0NtjLuuGLqceOEsfi61xYpokkDMOucPbpYHWcmj5Nq1fiJofJ0FGsXFl8tQQP_hQuNAMgqp7MxXxmUAcRHh4NjDaXp1bc&_nc_ht=scontent.flhe2-1.fna&oh=7b398e011b4e4ab6ef78bdca8d92871c&oe=5C43165D";"8:00 a.m.-3:30 p.m";"8:00 a.m.-3:30 p.m";"8:00 a.m.-3:30 p.m";"8:00 a.m.-3:30 p.m";"8:00 a.m.-3:30 p.m";"Closed";"Closed";
1179438;"ST JOSEPH";"138 N LIBERTY ST";"GALION";"OH";44833;"CRAWFORD";4194685436;"https://saintjosephgalion.org/";"office@sjsaints.org";"St. Joseph Catholic School is a private elementary and middle school located in Galion, Ohio. It is a joint effort with Holy Trinity in Bucyrus, Ohio.";"https://sjsaints.org/";"https://web.facebook.com/galionsaintjosephcatholicschool/";;"https://sjsaints.org/registration-forms/";"https://sjsaints.org/our-policies/";;;"x";"x";;;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/p320x320/17362555_1448538758498390_2750412962267883002_n.png?_nc_cat=104&_nc_eui2=AeELjclel8fmqhdCOzrsKVqCTvZaRtJkmwZJ0A3FPSub-6fgBqKLVbvmvBzJEdjTZ_3HFUmfezYA6kIVQAx5foJAfP_p4cCDr50yE5mWyu2oOErLveHQ0ymGtHzAGhHFSeM&_nc_ht=scontent.flhe2-1.fna&oh=145e037d3fc3c2f69e6065f187c2f659&oe=5C40F93B";"8:15:a.m.-3:00 p.m";"8:15:a.m.-3:00 p.m";"8:15:a.m.-3:00 p.m";"8:15:a.m.-3:00 p.m";"8:15:a.m.-3:00 p.m";"Closed";"Closed";
1179439;"ST JOSEPH";"112 W BROADWAY ST";"MAUMEE";"OH";43537;"LUCAS";4198933304;"http://www.stjosephmaumee.org/";"dave.nichols@stjosephmaumee.org";;"http://www.stjosephmaumee.org/st-joseph-prepatory/faculty-staff";"https://web.facebook.com/maumee.parish?_rdc=1&_rdr";;"http://www.stjosephmaumee.org/st-joseph-prepatory/page_id1115";"http://www.stjosephmaumee.org/wp-content/uploads/2018/08/Family-Handbook-Web-18-19.pdf";;;"x";"x";;;"http://www.stjosephmaumee.org/wp-content/uploads/2015/05/ST-JOES-PREP-REV3.jpg";"8:30 a.m.-3:30 p.m";"8:30 a.m.-3:30 p.m";"8:30 a.m.-3:30 p.m";"8:30 a.m.-3:30 p.m";"8:30 a.m.-3:30 p.m";"Closed";"Closed";
1179440;"ST JOSEPH";"79 CHAPEL ST";"MONROEVILLE";"OH";44847;"HURON";4194652625;"http://www.msjcs.org/";"sjs@msjcs.org";"St. Joseph Catholic School strives to create,

with parents, a community of faith

where students acquire life long skills and values 

in a distinctive Christian educational environment.";"http://www.msjcs.org/";"https://web.facebook.com/StJoesMonroeville/?_rdc=1&_rdr";;"nebula.wsimg.com/a0b1f1860d9f20d5f5a0d872a366d582?AccessKeyId=3E0C26B1F67A80EF5B24&disposition=0&alloworigin=1";"nebula.wsimg.com/e92eec170c1cc3bfece6b48a5fedef4a?AccessKeyId=3E0C26B1F67A80EF5B24&disposition=0&alloworigin=1";;;"x";"x";"x";;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/p200x200/13934814_1012666922179492_889784163040563102_n.jpg?_nc_cat=102&_nc_ht=scontent.flhe2-1.fna&oh=da8da6d9209f0a18bdad6e6e4e76fba0&oe=5C5220D9";"7:00 a.m.-3:30 p.m";"7:00 a.m.-3:30 p.m";"7:00 a.m.-3:30 p.m";"7:00 a.m.-3:30 p.m";"7:00 a.m.-3:30 p.m";"Closed";"Closed";
1179441;"ST JOSEPH";"5411 S MAIN ST";"SYLVANIA";"OH";43560;"LUCAS";4198826670;"http://www.stjosephschoolsylvania.org/";"school@stjoesylvania.org";"St. Joseph Parish is dedicated to providing academic excellence to students in a preschool through eighth grade environment.";"http://www.stjosephschoolsylvania.org/";"https://web.facebook.com/stjoessyl/";;"https://as5.schoolspeak.com/Public/WebPageView.aspx?Id=1&name=Applicat&Community=43560001&group=1";"http://www.stjosephschoolsylvania.org/resources/parent-student-handbook";;;"x";;;;"http://www.stjosephschoolsylvania.org/sites/all/themes/starter/images/logo.png";"7:55 a.m.-2:45 p.m";"7:55 a.m.-2:45 p.m";"7:55 a.m.-2:45 p.m";"7:55 a.m.-2:45 p.m";"7:55 a.m.-2:45 p.m";"Closed";"Closed";
1179442;"ST JOSEPH MONTESSORI";"933 HAMLET ST";"COLUMBUS";"OH";43201;"FRANKLIN";6142918601;"https://www.sjms.net/";"mbrenner@cdeducation.org";"For 50 years, St. Joseph Montessori School has been inspiring students to become innovative thinkers and passionate learners. Our school is a place where children are deeply engaged in the excitement of learning, a process that both challenges and nurtures them and develops self-confidence, competency, imagination, and the desire to lead lives of positive influence. I am excited that you have considered our Catholic Montessori school for your child.

Our Montessori curriculum integrates a philosophy that promotes higher order thinking and abstract reasoning skills for students 3 years old through the 8th Grade. This remarkable program gives our students a deeper understanding of the connection between academics and the outside world. We are a community that understands and values the connection between younger and older students.

Success in school is directly tied to the degree to which children believe that they are capable and independent human beings. If they knew the words, even very young children would declare: “Help me learn to do it for myself!” By allowing children to develop a meaningful degree of independence and self-discipline, Montessori sets a pattern for a lifetime of good work habits and a sense of responsibility. Students are taught to take pride in doing things for themselves carefully and well. St. Joseph Montessori School fosters an enduring love of learning.";"https://www.sjms.net/";"https://web.facebook.com/SJMSColumbus?_rdc=1&_rdr";"https://www.sjms.net/employment-opportunities/";"https://www.sjms.net/enrolling-your-child/";"https://static1.squarespace.com/static/5654ba39e4b0443d394016c2/t/5b807472575d1f3286bbc18b/1535145077453/ParentHandbook2018-19.pdf";;;;;;;"https://static1.squarespace.com/static/5654ba39e4b0443d394016c2/t/56f17543b6aa60c4e73898ef/1539265149968/?format=1500w";"8:15:a.m.-6:00 p.m";"8:15:a.m.-6:00 p.m";"8:15:a.m.-6:00 p.m";"8:15:a.m.-6:00 p.m";"8:15:a.m.-6:00 p.m";"Closed";"Closed";
1179443;"ST JUSTIN MARTYR SCHOOL";"35741 STEVENS BLVD";"EASTLAKE";"OH";44095;"LAKE";2166966525;"http://www.stjustin.net/";"smmsjmalumni@ymail.com";"We are a Christ-centered school that encourages excellence in Catholic education and a life of service within the Church and community.";"http://www.stjustin.net/";"https://web.facebook.com/pg/St-Mary-Magdalene-St-Justin-Martyr-School-160493423971161/about/?ref=page_internal";;"http://www.stjustin.net/wp-content/uploads/2016/05/Confirmation-application-2018-2019.pdf";"http://www.stjustin.net/wp-content/uploads/2012/10/PSR-Handbook.pdf";;;;"x";;;"http://www.stjustin.net/wp-content/themes/standrewparish/images/logo_crest.png";"7:00:a.m.-8:15 p.m";"7:00:a.m.-8:15 p.m";"7:00:a.m.-8:15 p.m";"7:00:a.m.-8:15 p.m";"7:00:a.m.-8:15 p.m";"Closed";"Closed";
1179444;"ST JUDE";"594 POPLAR ST";"ELYRIA";"OH";44035;"LORAIN";4403661681;"https://stjudejaguars.org/";"mhibler@stjudejaguars.org";"St. Jude church was established in 1943 in the northeast corner of Elyria with Fr. John A. Carrabine as its first pastor.  In 1948 a 21-acre site on Poplar Street was chosen as the parish center.  The combination of a church and school became a reality in 1951.";"https://stjudejaguars.org/";"https://web.facebook.com/St-Jude-School-Elyria-123807077638010/";;"https://stjudejaguars.org/preschool-admission";"https://stjudejaguars.org/documents/2018/8/2018-2019%20K-8%20Handbook.pdf";;;"x";"x";;;"https://stjudejaguars.org/pictures/2018/8/SJS_LOGO_BLK.png";"7:50 a.m. – 2:40 p.m";"7:50 a.m. – 2:40 p.m.";"7:50 a.m. – 2:40 p.m.";"7:50 a.m. – 2:40 p.m.";"7:50 a.m. – 2:40 p.m.";"Closed";"Closed";
1179445;"ST KATERI CATHOLIC SCHOOL";"3225 PICKLE RD";"OREGON";"OH";43616;"LUCAS";4196930465;"https://www.cardinalstritch.org/";"bwilk@katerischools.org";"Cardinal Stritch Catholic High School & Academy will be leaders in Catholic education who challenge all students to grow as disciples of Jesus Christ in a family-oriented community that fosters academic and personal excellence.

Cardinal Stritch Catholic High School & Academy is a family of faith, knowledge, and strength that forms disciples of Jesus Christ.";"https://www.cardinalstritch.org/";"https://web.facebook.com/pages/St-Kateri-Catholic-Academy/405944946167865?_rdc=1&_rdr";"https://www.cardinalstritch.org/about-us/employment.html";"https://www.cardinalstritch.org/how-to-apply/prek.html";"https://www.cardinalstritch.org/student-life/student-handbook.html";;;;"x";;;"https://www.cardinalstritch.org/images/Cardinal-Stritch-logo.jpg";"7:30 a.m.-4:00 p.m";"7:30 a.m.-4:00 p.m";"7:30 a.m.-4:00 p.m";"7:30 a.m.-4:00 p.m";"7:30 a.m.-4:00 p.m";"Closed";"Closed";
1179446;"ST LAWRENCE";"1020 CARSON AVE";"CINCINNATI";"OH";45205;"HAMILTON";5139214996;"http://stlawrenceparish.org/";"school@stlawrenceparish.org";"St. Lawrence is a Roman Catholic Elementary School committed to the spiritual, academic and personal development of a diverse community of students. Inspired by the Gospel of Jesus Christ, we nurture students so they will become compassionate and confident life-long learners.
";"http://stlawrenceparish.org/school/";"https://web.facebook.com/pages/St-Lawrence-Elementary-School/1496222060658686?_rdc=1&_rdr";;"http://stlawrenceparish.org/preschool-registration-now-open/";"stlawrenceparish.org/wp-content/uploads/2017/08/17-18-HANDBOOK.pdf";;;;"x";;;"https://pbs.twimg.com/profile_images/880571815558598656/ZuW0v6gC_400x400.jpg";"8:00 a.m.-2:45 p.m";"8:00 a.m.-2:45 p.m";"8:00 a.m.-2:45 p.m";"8:00 a.m.-2:45 p.m";"8:00 a.m.-2:45 p.m";"Closed";"Closed";
1179447;"ST LAWRENCE";"315 S 6TH ST";"IRONTON";"OH";45638;"LAWRENCE";7405325052;"https://www.irontoncatholicschools.org/";;"While the Ironton Catholic School System reflects the philosophy of the Office of Education and the Dioceses of Steubenville and meets the education standards of the State of Ohio, Department of Education, it exists for the express purpose of assisting the parents of our faith community in the religious education of their children. We have a firm commitment towards the establishment and preservation of the principles and values which are a part of our tradition and inherent in the Gospel of Jesus Christ.";"https://www.irontoncatholicschools.org/";"https://web.facebook.com/pg/Ironton-Catholic-Schools-178799658939288/about/?ref=page_internal";;"https://www.irontoncatholicschools.org/tuition-assistance.html";"https://www.irontoncatholicschools.org/student-handbook.html";;;;"x";;;"https://www.irontoncatholicschools.org/uploads/3/4/5/1/34516323/slsj-school-logo-pic4.jpg";;;;;;;;
1179448;"ST LOUIS";"22776 DEFIANCE PIKE";"CUSTAR";"OH";43511;"WOOD";4196692878;"http://www.stlouiscustaroh.com/";"stlouis@midohio.twcbc.com";"The staff of St. Louis School is committed to educating the whole child: spiritually, intellectually, emotionally, socially and physically. St. Louis School strives for academic success in an environment infused with Catholic values and supports the parents as the primary educators of their children. It is hoped that through this education each child will develop into a mature adult and is able to meet the challenges of the future and to live out the Gospel message of service to the Church and the community.";"http://www.stlouiscustaroh.com/";"https://web.facebook.com/custarstlouis?_rdc=1&_rdr";;"http://www.stlouiscustaroh.com/admissions%20frame.html";"http://www.stlouiscustaroh.com/Student%20Hanbook.pdf";;;"x";"x";"x";;"http://www.stlouiscustaroh.com/home%20banner%20small.jpg";"7:30 a.m.-3:20 p.m";"7:30 a.m.-3:20 p.m";"7:30 a.m.-3:20 p.m";"7:30 a.m.-3:20 p.m";"7:30 a.m.-3:20 p.m";"Closed";"Closed";
1179449;"ST LOUIS";"214 N CHAPEL ST";"LOUISVILLE";"OH";44641;"STARK";3308751467;"https://www.slslouisville.com/";"starkcatholicschools@gmail.com";"St. Louis Elementary School, for children Pre-K through grade eight, is a diocesan Roman Catholic school operated by the Stark County Catholic School System, supported by all Stark County parishes.  St. Louis School has served the Louisville, East Canton and surrounding communities for more than 160 years.  The mission of St. Louis School is to proclaim the gospel of Jesus Christ through excellence in education and value-oriented learning.  St. Louis School will teach the foundations of Catholic doctrine while developing a sense of family and community and welcoming students from all diverse backgrounds and faiths.  St. Louis provides an atmosphere for spiritual growth through prayer and worship with a focus on non-violence, justice and service to others.  St. Louis School has a 21st Century academic program providing a foundation of excellence by nurturing the whole child intellectually, physically, spiritually and emotionally. ";"https://www.slslouisville.com/";"https://web.facebook.com/pg/starkholycrossacademy/";;"https://www.slslouisville.com/admissions";"https://www.slslouisville.com/student-forms";;;"x";"x";;;"https://static.radiuswebtools.com/templates/hca_stlouis/images/logo.png";"8:15 a.m.-3:20 p.m";"8:15 a.m.-3:20 p.m";"8:15 a.m.-3:20 p.m";"8:15 a.m.-3:20 p.m";"8:15 a.m.-3:20 p.m";"Closed";"Closed";
1179450;"ST LOUIS";"250 N BROADWAY ST";"OWENSVILLE";"OH";45160;"CLERMONT";5137320636;"http://stlparish.org/";"stlouisschoolpr@gmail.com";"Our mission at Saint Louis School is to provide quality religious and academic education, in partnership with parents, which instills Catholic beliefs, focuses on the whole child, nurtures our students and promotes community involvement and service.";"http://stlparish.org/school/";"https://web.facebook.com/pg/stlouisschool/";;"http://stlparish.org/school/parents/forms/";"http://stlparish.org/school/parents/handbook/";;;;"x";;;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/c5.0.200.200/p200x200/1465406_10152367708556348_8446310273868980500_n.jpg?_nc_cat=105&_nc_eui2=AeEm0AL8xwz2Mh3kzn4m7a54TRTerdRmIPjXocw4xGfEYvttcMcpAsHNjoMAFzm9-c5NKUQcWCh0rk46GKehoFmexSDG5NLREEp1dCwEFw8qsG6GD7atj0H97V5U7yC6RQk&_nc_ht=scontent.flhe2-1.fna&oh=7b430bf0ea70dfc5464cbb4a1f8acad0&oe=5C409C34";"8:00 a.m.-3:30 p.m";"8:00 a.m.-3:30 p.m";"8:00 a.m.-3:30 p.m";"8:00 a.m.-3:30 p.m";"8:00 a.m.-3:30 p.m";"Closed";"Closed";
1179451;"ST LEO THE GREAT";"4900 BROADVIEW RD";"CLEVELAND";"OH";44109;"CUYAHOGA";2166612120;"http://www.leothegreat.org/";"info@leothegreat.org";"St. Leo the Great Preschool is a Pre-kindergarten and skill development program that is located on the 2nd floor of our Parish Community Center. We are fully accredited with the State of Ohio and are licensed and operated under the Ohio Department of Education. We offer 3 and 4 year old classes, full and part-time. The St. Leo Preschool Program integrates everything your little one needs to be prepared for Kindergarten. ";"http://www.leothegreat.org/";"https://web.facebook.com/leothegreatorg?ref_type=bookmark&_rdc=1&_rdr";;"http://www.leothegreat.org/about-our-preschool/";;;;;"x";;;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/c0.4.200.200/p200x200/11218991_654873961282240_2366612221106223695_n.png?_nc_cat=106&_nc_eui2=AeFJnfQnDsVCguNOmREJh2cmuo8wAPxbBtir2sQzvNr9MnH-r56Bcs6X7H9K8jE6iV5yrEzHfHY-Qcka7kasNTtbICYK3Ib9JXbFj7v7jbKes6zsjCNzxhOBC3Ij2_LlKw4&_nc_ht=scontent.flhe2-1.fna&oh=e393e530d81ab5797cdf3b19ecfa5c64&oe=5C409518";"8:00 a.m.-2:30 p.m";"8:00 a.m.-2:30 p.m";"8:00 a.m.-2:30 p.m";"8:00 a.m.-2:30 p.m";"8:00 a.m.-2:30 p.m";"Closed";"Closed";
1179452;"ST MARK";"15724 MONTROSE AVE";"CLEVELAND";"OH";44111;"CUYAHOGA";2165214115;"https://www.stmarkwestpark.com/";"zimmerman@stmarkwestpark.com";"St. Mark Catholic School, located in the heart of West Park, a high school preparatory institution, has been offering the highest quality education to its students for 69 years. St. Mark is dedicated to the spiritual formation and academic excellence of its students from kindergarten through eighth grade, ensuring that they are well prepared for future academic success in the 21st century.

​

St. Mark carries on the tradition of blending all communities and generations to create a vital spirit. We believe we have and will continue to make a difference in the world around us.";"https://www.stmarkwestpark.com/";"https://web.facebook.com/stmarkshaveyourmane/about/";;"https://docs.wixstatic.com/ugd/75ae74_f06cc2034f1f4f18b902dffcd4527b62.pdf";"https://docs.wixstatic.com/ugd/75ae74_ae361633dc284b4da4b5c3a9edba2ef1.pdf";;;"x";"x";;;"https://static.wixstatic.com/media/75ae74_c8a6eeb536cf4886a8779dc70c5f0abb~mv2.jpg/v1/fill/w_95,h_116,al_c,q_80,usm_0.66_1.00_0.01/75ae74_c8a6eeb536cf4886a8779dc70c5f0abb~mv2.jpg";"8:00 a.m - 2:50p.m";"8:00 a.m - 2:50p.m";"8:00 a.m - 2:50p.m";"8:00 a.m - 2:50p.m";"8:00 a.m - 2:50p.m";"Closed";"Closed";
1179453;"ST MARK'S EVANGELICAL LUTHERAN SCHOOL";"5849 BUCKWHEAT RD";"MILFORD";"OH";45150;"CLERMONT";5135753354;"http://www.stmarksmilford.org/";"principal@stmarksmilford.org";"St. Mark’s Lutheran School and Preschool is a Christian school located with three other schools on Buckwheat Rd. in Milford, OH. In 1997, St. Mark’s opened its doors with a few preschool students. Over the next years, the school grew and in 2011 St. Mark’s held its first 8th grade graduation.

Today, chartered by the State of Ohio and a member of the National Lutheran Schools Accreditation, St. Mark’s serves children from more than 30 churches and 11 school districts in the Cincinnati area.

milford oh schoolIf you have not already done so, please take a moment and read our Mission and purpose Statement. As a Christian school, our educational goals are derived from a Biblical Christian philosophy of education. With small class sizes and support programs that challenge students’ potential, students are encouraged to think critically, make moral decisions about life and act on them as godly servant-leaders.

Most importantly, the students and visitors to our hallways often experience the presence of the Holy Spirit. We often refer to St. Mark’s as the school that connects students with Jesus. That is how the teachers and staff approach our ministry.

Should you have questions at any time, please do not hesitate to contact Tim Kollmorgen, our school Principal. If you use webmail the address is principal@stmarksmilford.org";"http://www.stmarksmilford.org/school/our-school";"https://web.facebook.com/pg/stmarksmilford/";;"http://www.stmarksmilford.org/school/admissions/application";"http://www.stmarksmilford.org/images/files/Handbooks/Preschool_Handbook_17-18.pdf";;;"x";"x";;;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/p200x200/998949_575251905870010_1875947926_n.jpg?_nc_cat=106&_nc_eui2=AeFAfmfNr3XG8Odkvj4TFd_IpP-wlb5QZB20WenhhZ1D2DNEA-4qz5RAaFanxMbMUxMtX_8WuZ0gGRRUB9iy3h1HnpBoo4qpSUKmOsyGTL5y4kqvpCcstc8f_mS7Ygr_X8E&_nc_ht=scontent.flhe2-1.fna&oh=4d40158a69f30bcfe42013d2f5926e1d&oe=5C5CB303";"9:00 a.m - 3:00:00 PM";"9:00 a.m - 3:00:00 PM";"9:00 a.m - 3:00:00 PM";"9:00 a.m - 3:00:00 PM";"9:00 a.m - 3:00:00 PM";"Closed";"Closed";
1179454;"ST MARY";"265 BAKER ST";"BEREA";"OH";44017;"CUYAHOGA";4402434555;"https://www.smsberea.org";"acarner@smsberea.org";"St. Mary Catholic School and its Preschool Programs operate under the auspice of the Cleveland Catholic Diocese. St. Mary Preschool Programs are licensed to operate under the St. Mary School Charter and the State of Ohio. For more information contact the school office.";"https://www.smsberea.org";"https://web.facebook.com/StMarysCatholicSchoolPto/?_rdc=1&_rdr";;"https://www.smsberea.org/registration-packets";"https://www.smsberea.org//public/assets/pdf/policies-forms/Student-Parent-Handbook-2018-2019.pdf";;;"x";"x";"x";;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/c26.26.329.329/s200x200/603053_226385394163829_1634467148_n.jpg?_nc_cat=107&_nc_eui2=AeFLnz63Wl0Ky3599MPVuU6N8tyShMSNLeyvrUiyKkSETYNYlPQEcp0TBtDOpV5FPUh4bQYjQL4z1K3ILWCuHq7wdgt1wHkiL46Qn8asRFNiHlYOgwdXtHdYUXOKuEcqfG4&_nc_ht=scontent.flhe2-1.fna&oh=d1b799aaafc645fffa1f6f382f00d6ad&oe=5C5848B5";"9:00 a.m - 3:10:00 PM";"9:00 a.m - 3:10:00 PM";"9:00 a.m - 3:10:00 PM";"9:00 a.m - 3:10:00 PM";"9:00 a.m - 3:10:00 PM";"Closed";"Closed";
1179455;"ST MARY";"401 NORTH ST";"CHARDON";"OH";44024;"GEAUGA";4402863590;"http://stmarychardon.org/";"fwintersteller@stmaryschoolchardon.org";"St. Mary School provides a quality Catholic education. We strive to develop each student’s unique potential in an environment of Faith, in cooperation with the Family, and with a vision for the Future.";"http://www.stmaryschoolchardon.org/";"https://web.facebook.com/pg/St-Mary-School-Chardon-1404021766494798/about/?ref=page_internal";;"http://www.stmaryschoolchardon.org/application.html";"http://www.stmaryschoolchardon.org/uploads/3/8/6/7/38678907/preschool_handbook_pdf.pdf";;;"x";"x";;;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/p200x200/21687722_2108324306064537_2921394563949056545_n.png?_nc_cat=102&_nc_eui2=AeEvwRVfKZwpgvkQU9QbFKXtPt2BNuAdhiqtno8IqTE286vPHyTjqWn1ZbeH3UJrs8aurGIBEAtnsX3ZVBqFiy35_NYOLdcVgFu2opyB5O8azWskeMkyGP2z1fF6_h1L5jA&_nc_ht=scontent.flhe2-1.fna&oh=540272ca157669f51dc4c0f1c223958f&oe=5C41A0C9";"9:00 a.m.-3:30 p.m";"9:00 a.m.-3:30 p.m";"9:00 a.m.-3:30 p.m";"9:00 a.m.-3:30 p.m";"9:00 a.m.-3:30 p.m";"Closed";"Closed";
