"Id";"Name";"Address";"City";"State";"Zip";"County";"Phone";"Main url";"Email";"Details";"location website";"Facebook page";"Career employment";"Application/registration url";"handbook";"Infant (under 12 months)";"Toddler (1-2yrs)";"Preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url";"monday hour";"tuesday hour";"wednesday hour";"thursday hour";"friday hours";"saturday hour";"sunday hour";"notes"
1179887;"Day Early Learning";"575 North Pennsylvania St Ste 113";"Indianapolis";"IN";46204;"MARION";"317-226-5487";"https://dayearlylearning.org/";"info@earlylearningindiana.org";"At Day Early Learning Federal Building your child will learn and grow in a safe environment. This center has six spacious classrooms, an indoor gross motor area and an outdoor urban playground. Classrooms are designed to provide a fun learning environment and are outfitted with developmentally appropriate learning materials that allow your child to explore and learn.  The center is inspected each year by the State Division of Family and Children’s Services and the State Fire Marshal.";"https://dayearlylearning.org/federal-building/";"https://www.facebook.com/DayEarlyLearning/";"https://earlylearningin.org/careers/";"https://dayearlylearning.org/apply/";;"x";"x";"x";"x";"x";;"https://dayearlylearning.org/wp-content/uploads/2017/06/del_logo_stickyheader.png";"6:30 am – 6:00 pm";"6:30 am – 6:00 pm";"6:30 am – 6:00 pm";"6:30 am – 6:00 pm";"6:30 am – 6:00 pm";"Closed";"Closed";
1179888;"IPS #47";"777 S. White River Parkway W. Drive";"Indianapolis";"IN";46221;"MARION";"317-226-4992";"https://www.myips.org";"alexanders@myipps.org";"Edison School of the Arts purpose is to provide rigorous academics through the implementation of arts integration infused directly into the core curriculum. Additionally, Edison bestows unprecedented visual and performing arts opportunities to our K-8 students. Edison School of the Arts is a located just blocks southwest of downtown’s center. We boast a beautiful learning garden, chickens that we harvest eggs from, a great view of downtown Indianapolis, a gorgeous view of Indianapolis’s White River, outdoor learning spaces, a soccer field, and many butterfly and flower gardens. Edison is a one-of-a-kind school in Indianapolis as there is not another school in a 50-mile radius that has the level of arts offerings, true arts integration, and architectural features for the arts such as a dance studio, black box theater, digital design lab, piano lab, band and strings room and more! Edison’s Leadership team would like to add a note about our data. Edison’s decline in state rating was an unfortunate result of circumstances that were out of Edison’s control. In 2014-2015 Edison retained their B rating under Nathan Tuttle’s leadership. In 2015-2016, Indiana completely overhauled their performance rating criteria to be more growth oriented. As many schools in the state of Indiana dropped drastically, many from A-F, Edison only slipped to a C and were noted by Indianapolis Public Schools as having the second highest growth in the 3-5 grades in the district. In the summer of 2016, Edison School of the Arts was recognized by the district as a highly sought-after program. Edison was asked to expand its k-5 program to add grades 6, 7, and 8. Edison added approximately 200 new students in middle school. This addition of students that had not experienced Edison’s teachers in younger grades came to Edison, many unprepared, and overall testing extremely low. These students had very low achievement and growth. Edison, unfortunately dropped to a D. In the midst of the decline, Edison’s African American males scored 5% higher than the district. Edison’s 3rd grade students scored a phenomenal 92% on the state’s third grade reading test known as IREAD-3. We were also encouraged that students that we previously had in 5th grade that continued into 6th grade with us, had greater growth than other middle school testing grades. Edison’s students also scored almost 20% higher in science than the IPS district.";"https://www.myips.org/edisonschoolofthearts";"https://www.facebook.com/edisonarts47/";"https://www.myips.org/jointeamips";"https://www.myips.org/domain/1033";;;;;;;;"https://scontent-mrs1-1.xx.fbcdn.net/v/t1.0-1/p200x200/13434979_525995347584224_8011829586888338129_n.jpg?_nc_cat=108&_nc_ht=scontent-mrs1-1.xx&oh=ed187dabb988e50649cac3bfa3ae78cc&oe=5C458191";"7:20am - 2:20pm";"7:20am - 2:20pm";"7:20am - 2:20pm";"7:20am - 2:20pm";"7:20am - 2:20pm";"Closed";"Closed";
1179889;"ABC Kidz Learning Academy";"168 W 9th St";"Indianapolis";"IN";46204;"MARION";"317-407-3077";"https://www.abckidzlearningacademy.com/";"abc_kidz1@yahoo.com";"This program is here to provide a safe, developmentally appropriate environment for infants and toddlers and any other children that is in this facility. The focus is to provide a stimulating early care and learning experience which promotes each child's social, emotional, physical and cognitive development.

Our goal is to support children's desire to be life-long learners.";"https://www.abckidzlearningacademy.com/";"https://www.facebook.com/pages/Abc-Kids-Learning-Academy/208338352999066";"https://www.abckidzlearningacademy.com/copy-of-parents";"https://www.abckidzlearningacademy.com/copy-of-parents";;"x";"x";;;"x";;;;;;;;;;
1179890;"IPS #2";"725 N. New Jersey";"Indianapolis";"IN";46202;"MARION";"317-226-4202";"https://www.myips.org/";"hunleyam@myips.orgg";"The mission of CFI is to develop a community of respectful life-long learners who use inquiry, critical thinking, and problem solving skills to be socially responsible contributors to a changing global society.";"https://www.myips.org/cfi";"https://www.facebook.com/pg/IPSSchools/";"https://www.myips.org/jointeamips";"https://dayearlylearning.org/apply/";"https://www.myips.org/cms/lib/IN01906626/Centricity/Domain/1118/CFI2016-17Family%20Handbook73116.pdf";;;;;;;"https://www.myips.org/cms/lib/IN01906626/Centricity/Template/GlobalAssets/images///_logos/CFIone2.png";"7:20am - 2:20pm";"7:20am - 2:20pm";"7:20am - 2:20pm";"7:20am - 2:20pm";"7:20am - 2:20pm";"Closed";"Closed";
1179891;"IPS Washington Irving Preschool";"1250 East Market St.";"Indianapolis";"IN";46201;"MARION";"317-226-4102";"https://www.myips.org/Page/43889";"klinckj@myips.org";"Washington Irving Elementary School 14 is a Preschool through 7th grade school in the Indianapolis Public Schools located in the heart of downtown.";"https://www.myips.org/site/default.aspx?PageType=3&ModuleInstanceID=146&ViewID=82ad4dc1-ff8e-4c91-9428-7a2a172acda0&RenderLoc=0&FlexDataID=17&PageID=202";"https://www.facebook.com/pg/WashIrving14/";"https://www.myips.org/domain/8562";"http://urbanact.org/enrollment/";"http://urbanact.org/wp-content/uploads/2018/08/UAA_StudentandFamilyHandbook.pdf";;;;;;;"https://scontent-mrs1-1.xx.fbcdn.net/v/t1.0-1/c0.0.179.179/15056285_756541711159848_5061978228928292466_n.jpg?_nc_cat=104&_nc_ht=scontent-mrs1-1.xx&oh=95d9e7533d6f6640849ad12cb88b8313&oe=5C3D9617";"7:30a.m - 3:15 PM";"7:30a.m - 3:15 PM";"7:30a.m - 3:15 PM";"7:30a.m - 3:15 PM";"7:30a.m - 3:15 PM";"Closed";"Closed";
1179892;"School Age at Concord";"1310 S Meridian St (A)";"Indianapolis";"IN";46225;"MARION";"317-637-4376";"https://www.concordindy.org/";"info@concordindy.org";"Concord Center Association, Inc. helps people help themselves to a better way of life. Concord is recognized as the leading provider of needed social services to individuals and families on the near Southside. Quality services are provided in a cost-effective manner and in an environment of compassionate understanding. Concord is fiscally sound and utilizes strong financial management, aggressive funds development and sustainable cash reserves in fulfilling its mission.";"https://www.concordindy.org/contact-us";"https://www.facebook.com/ConcordNeighborhoodCenter/";;"https://www.concordindy.org/policyupload-enrollment";"https://www.concordindy.org/copy-of-early-learning-1";;;"x";"x";"x";;"https://static.wixstatic.com/media/c685e4_f82d3e211d604b5ab62edbe012668be2.jpg/v1/crop/x_260,y_735,w_1808,h_1269/fill/w_403,h_313,al_c,q_80,usm_0.66_1.00_0.01/c685e4_f82d3e211d604b5ab62edbe012668be2.jpg";"6.00AM TO 6.00PM";"6.00AM TO 6.00PM";"6.00AM TO 6.00PM";"6.00AM TO 6.00PM";"6.00AM TO 6.00PM";"Closed";"Closed";
1179893;"Washington Irving Elementary, IPS #14";"1250 E Market St";"Indianapolis";"IN";46202;"MARION";"317-226-4214";"https://www.myips.org/Page/43889";"klinckj@myips.org";"Washington Irving Elementary School 14 is a Preschool through 7th grade school in the Indianapolis Public Schools located in the heart of downtown.";"https://www.myips.org/site/default.aspx?PageType=3&ModuleInstanceID=146&ViewID=82ad4dc1-ff8e-4c91-9428-7a2a172acda0&RenderLoc=0&FlexDataID=17&PageID=202";"https://www.facebook.com/pg/WashIrving14/";"https://www.myips.org/domain/8562";"http://urbanact.org/enrollment/";"http://urbanact.org/wp-content/uploads/2018/08/UAA_StudentandFamilyHandbook.pdf";;;;;;;"https://scontent-mrs1-1.xx.fbcdn.net/v/t1.0-1/c0.0.179.179/15056285_756541711159848_5061978228928292466_n.jpg?_nc_cat=104&_nc_ht=scontent-mrs1-1.xx&oh=95d9e7533d6f6640849ad12cb88b8313&oe=5C3D9617";"7:30a.m - 3:15 PM";"7:30a.m - 3:15 PM";"7:30a.m - 3:15 PM";"7:30a.m - 3:15 PM";"7:30a.m - 3:15 PM";"Closed";"Closed";
1179896;"IPS# 27";"545 E 19th St.";"Indianapolis";"IN";46202;"MARION";"317-226-4227";"https://www.myips.org/cfi";"herbertb@myips.org";"The mission of CFI is to develop a community of respectful life-long learners who use inquiry, critical thinking, and problem solving skills to be socially responsible contributors to a changing global society.";"https://www.myips.org/schools";"https://www.facebook.com/ips.cfi/";"https://www.myips.org/jointeamips";"https://www.myips.org/domain/1343";"https://www.myips.org/cms/lib/IN01906626/Centricity/Domain/1118/CFI2016-17Family%20Handbook73116.pdf";;;;;;;"https://scontent-mrs1-1.xx.fbcdn.net/v/t1.0-1/p200x200/13775418_1837163209838339_3057520672115080006_n.jpg?_nc_cat=107&_nc_ht=scontent-mrs1-1.xx&oh=bdf69582590643c4258f826c4afce253&oe=5C801A7E";"8:50 a.m- 3:45 PM";"8:50 a.m- 3:45 PM";"8:50 a.m- 3:45 PM";"8:50 a.m- 3:45 PM";"8:50 a.m- 3:45 PM";"Closed";"Closed";
1179897;"Westminster Neighborhood Services";"445 North State Avenue";"Indianapolis";"IN";46201;"MARION";"317-632-9785";"https://westmin.org/";"cpetersen@westmin.org";"Serving families and children on Indianapolis' Near Eastside, where 43 percent of residents live at or below the poverty line.";"https://westmin.org/";"https://www.facebook.com/pg/WestminsterNeighborhoodServices/";;;;;;;;"x";;"https://scontent-mrs1-1.xx.fbcdn.net/v/t1.0-1/p200x200/20525966_10154869165950922_2481904012813183154_n.png?_nc_cat=100&_nc_ht=scontent-mrs1-1.xx&oh=3de9c9ade1d95ae349bfc82b56f616c0&oe=5C420FDA";"8:30 a.m. - 2:30 p.m.";"8:30 a.m. - 2:30 p.m.";"8:30 a.m. - 2:30 p.m.";"8:30 a.m. - 2:30 p.m.";"8:30 a.m. - 2:30 p.m.";"Closed";"Closed";
1179898;"IPS William McKinley Preschool";"1733 Spann Ave";"Indianapolis";"IN";46203;"MARION";"317-226-4102";"https://schools.myips.org/";"perryd@myips.org";"

Old school #39 was originally built in 1895 in a large field with farms surrounding it. It was later named after William McKinley, 25th President of the United States (1896-1901). When it was first built, it was considered a rural school. As Indianapolis grew, School #39 was an important part of the historical district known as Fountain Square. The old school was located at the corner of State Street and Lexington. William McKinley is currently located one block north of the old School #39 between Fletcher Avenue and Spann Avenue on State Avenue. It was built in 1988 and has since been remodeled.
";"https://schools.myips.org/williammckinley/";"https://www.facebook.com/pg/IPSMcKinley39/";"https://schools.myips.org/join-teamips/";"https://schools.myips.org/williammckinley/enrollment/";"https://schools.myips.org/williammckinley/wp-content/uploads/sites/66/2018/07/William-McKinley-Student-Family-Handbook-20182019.docx";;;;;;;"https://scontent-mrs1-1.xx.fbcdn.net/v/t1.0-1/c0.0.179.179/15193450_659771604202607_5366800837630406579_n.jpg?_nc_cat=109&_nc_ht=scontent-mrs1-1.xx&oh=53345d318c9fd090b7b0d3f6a44c4620&oe=5C3DE036";"9:05 AM- 3:55 PM";"9:05 AM- 3:55 PM";"9:05 AM- 3:55 PM";"9:05 AM- 3:55 PM";"9:05 AM- 3:55 PM";"Closed";"Closed";
1179909;"IPS Riverside Preschool";"2033 Sugar Grove";"Indianapolis";"IN";46202;"MARION";"317-226-4020";"https://globalprepindy.org/";"info@globalprepindy.org";"Welcome to Global Prep Academy, a dual language school that connects students from diverse linguistic backgrounds and educates them together in a highly rigorous, engaging and nurturing environment. Using both English and Spanish to instruct students in all core content areas, students will develop high levels of bilingualism and biliteracy, as well as a deep value and understanding of other cultures. We are located within historic Riverside #44 on Indianapolis’ near westside. As citizens in a global world, students at Global Prep gain limitless access to other cultures through bilingualism and cultural instruction. Critical thinking is emphasized using global perspectives and experiential learning. Through two-way immersion (TWI) in English and Spanish, students affirm the values of their own cultures while acquiring an understanding and appreciation of others. GPA@44 students attain bilingualism in a natural process through every day conversation and content instruction. We are committed to providing relevant instruction pushing our students to be critical thinkers and change makers in an ever-changing world.";"https://globalprepindy.org/";"https://www.facebook.com/globalprepindy";"https://globalprepindy.org/career-opportunities";"https://find.enrollindy.org/schools/0013600000d2Nq4AAE#who-we-are";;;;;"x";;;"https://scontent-mrs1-1.xx.fbcdn.net/v/t1.0-1/c0.12.199.199/p200x200/12074981_1664340570488350_7221295298535764639_n.png?_nc_cat=101&_nc_ht=scontent-mrs1-1.xx&oh=f3852176c70d4ec271d24e0c511291a8&oe=5C475751";"8:00am - 2:30am";"8:00am - 2:30am";"8:00am - 2:30am";"8:00am - 2:30am";"8:00am - 2:30am";"Closed";"Closed";
1179915;"Southwest - Head Start Center";"1130 South Kappes Street";"Indianapolis";"IN";46221;"MARION";"317-803-9576";"http://www.fds.org/";"jobs@fds.org";"To be considered for Head Start, children must be 3 or 4 years old on or before September 1st prior to September enrollment AND from families who are at or below the federal poverty income guidelines. Five-year-olds who are not eligible for public kindergarten may also be accepted. Family Development Services also welcomes children with special needs and disabilities.

Families with children up to 3 years old may be considered for Early Head Start if the family meets federal low-income guidelines and the parent is enrolled in school or employed full time.

Family Development Services does not provide transportation services. Community resources are available to assist families with transportation for the half-day program.";"http://www.fds.org/families/contact";"https://www.facebook.com/familydevelopmentservices/?ref=br_rs";"www.fds.org/employment";"http://www.fds.org/families/pre-enroll";;"x";"x";"x";"x";;;"http://www.fds.org/wp-content/themes/fds/img/logo-fds.jpg";"8:30 am to 3:30 pm";"8:30 am to 3:30 pm";"8:30 am to 3:30 pm";"8:30 am to 3:30 pm";"8:30 am to 3:30 pm";"Closed";"Closed";
1179917;"DayStar Infant Learning Center";"201 N Rural St";"Indianapolis";"IN";46201;"MARION";"317-423-0201";;;;;;;;;;;;;;;;;;;;;;;
1179918;"St. Peter - Head Start Center";"1010 North Temple Avenue";"Indianapolis";"IN";46201;"MARION";"317-803-9583";"http://www.fds.org/";"jobs@fds.org";"To be considered for Head Start, children must be 3 or 4 years old on or before September 1st prior to September enrollment AND from families who are at or below the federal poverty income guidelines. Five-year-olds who are not eligible for public kindergarten may also be accepted. Family Development Services also welcomes children with special needs and disabilities.

Families with children up to 3 years old may be considered for Early Head Start if the family meets federal low-income guidelines and the parent is enrolled in school or employed full time.

Family Development Services does not provide transportation services. Community resources are available to assist families with transportation for the half-day program.";"http://www.fds.org/families/contact";"https://www.facebook.com/pages/St-Peters-Head-Start/160867994043532";"www.fds.org/employment";"http://www.fds.org/families/pre-enroll";;"x";"x";"x";"x";;;"http://www.fds.org/wp-content/themes/fds/img/logo-fds.jpg";"7:30 AM - 5:30 PM";"7:30 AM - 5:30 PM";"7:30 AM - 5:30 PM";"7:30 AM - 5:30 PM";"7:30 AM - 5:30 PM";"Closed";"Closed";
1179914;"IPS Wendell Phillips Preschool";"1163 Belmont Ave";"Indianapolis";"IN";46222;"MARION";"317-226-4102";"https://www.matchbooklearning.com";"nwoods@matchbooklearning.com";"Wendell Phillips School 63 is part of Indianapolis Public Schools and located on the near west side of Indianapolis. Go Cardinals!";"https://www.myips.org/site/default.aspx?PageType=3&ModuleInstanceID=146&ViewID=82ad4dc1-ff8e-4c91-9428-7a2a172acda0&RenderLoc=0&FlexDataID=38&PageID=202";"https://www.facebook.com/IPSPhillips63/";"https://www.matchbooklearning.com/careers";"https://docs.google.com/forms/d/e/1FAIpQLSe9_hCuPJEYzDhnDy_z7g58M2h9FUF32IcEg7M_IklZMM_3Pw/viewform";;;;;;;;"https://scontent-mrs1-1.xx.fbcdn.net/v/t1.0-1/c0.0.180.180/10384119_811816555538032_2133888512987165477_n.jpg?_nc_cat=100&_nc_ht=scontent-mrs1-1.xx&oh=c3186aef5004a241b06398c83764b160&oe=5C78DCCC";;;;;;;;
1179910;"Phalen Leadership Academy";"2323 N. Illinois - A";"Indianapolis";"IN";46208;"MARION";"317-333-6980";"https://www.phalenacademies.org/";"mmcconnico@phalenacademies.org";"Phalen Leadership Academies (PLA), is an award-winning nonprofit school turnaround operator with a network of high quality, tuition-free public and charter schools across the United States.";"https://www.phalenacademies.org/";"https://www.facebook.com/PhalenLeadershipAcademies/?ref=br_rs";"https://www.phalenacademies.org/domain/25";"https://www.phalenacademies.org/domain/105";;;;;;;;"https://www.phalenacademies.org/cms/lib/IN50000126/Centricity/Template/GlobalAssets/images///logos/Red%20Logo%20120.png";"8:00 AM - 5:00 PM
";"8:00 AM - 5:00 PM
";"8:00 AM - 5:00 PM
";"8:00 AM - 5:00 PM
";"8:00 AM - 5:00 PM
";"Closed";"Closed";
1179911;"A Plus Childcare and Learning Center #3";"1831 W 16th St";"Indianapolis";"IN";46202;"MARION";"317-671-8500";;;;;;;;;;;;;;;;;;;;;;;
1179912;"Mary Rigg Before & After School Program";"1920 W Morris St";"Indianapolis";"IN";46221;"MARION";"317-639-6106";"http://www.maryrigg.org/";"clienemann@maryrigg.org";"Mary Rigg Neighborhood Center provides opportunities and an environment for neighbors and families in southwest Indianapolis to improve lives, increase independence, and strengthen community through service and collaboration.";"http://www.maryrigg.org/";"https://www.facebook.com/maryrigg.mrnc";"http://www.maryrigg.org/get-involved/careers";;;;;;"x";;;"https://scontent-mrs1-1.xx.fbcdn.net/v/t1.0-1/p200x200/11163766_1083115398370647_3506623691472827647_n.png?_nc_cat=105&_nc_ht=scontent-mrs1-1.xx&oh=dd36cb33986111134a6b64a758749439&oe=5C753736";;;;;;;;
1179913;"Christamore House Early Childhood Foundation";"502 North Tremont Street";"Indianapolis";"IN";46222;"MARION";"317-635-7211";"http://www.christamorehouse.org";"cynthia.james@christamorehouse.org";"The Becky Schenck Early Childhood Education Center at the Christamore House is a Level 3 Paths-to-Quality facility that has the capacity to serve 20 children ages 3-5 Monday through Friday from 7:00 a.m. to 5:30 p.m. Our student to teacher ratio is 10:1 and we utilize trained volunteers to give each child as much individualized attention as possible. The ECEP curriculum emphasizes development in seven focus areas, including language, math/cognition, science, motor skills, creative arts, interaction with others, and computers.";"http://www.christamorehouse.org/programs-2/";"https://www.facebook.com/pg/ChristamoreHouse/";;;;;;"x";"x";"x";;"https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTTos3waG7RXPNaq9Jea1QFako0TZNP-TUcVV1C6rCT96VaPq8HqA";"7:00 a.m. to 5:30 p.m";"7:00 a.m. to 5:30 p.m";"7:00 a.m. to 5:30 p.m";"7:00 a.m. to 5:30 p.m";"7:00 a.m. to 5:30 p.m";"Closed";"Closed";
1179905;"Freedom Academy Childcare";"2102 Central Avenue";"Indianapolis";"IN";46202;"MARION";"317-602-4200";"https://www.freedomindy.org/";"info@freedom.org";"We are a Radical Multicultural Ministry with a passion for the Presence of God. Fearlessly led by Pastor Howard Harding, there’s only one rule: No perfect people allowed. Through prayer, ministering the word, serving, and outreach, our mission is to restore the lost back to Christ by honoring the Great Commission (Matthew 28:19). With loving-kindness, we love people back to life and equip them to be all they are destined to be. No matter your story, what you’ve done, or how far you’ve gone, our prayer is that the love of God would overtake you and that you will know that there is freedom waiting for you. We invite you to join us on this journey as we advance the Kingdom of God. Let’s dominate the world with love together. 
";"https://www.freedomindy.org/";"https://www.facebook.com/pages/Freedom-Worship-Center/206808946009206";;;;;;;;;;;;;;;;;;
1179906;"SENSE";"1601 S. Barth Avenue";"Indianapolis";"IN";46203;"MARION";"317-423-0204";"https://www.senseindy.org/";"KSweeney@senseindy.org";"Southeast Neighborhood School of Excellence is a community driven elementary school in the southeast neighborhood of Indianapolis.";"https://www.senseindy.org/";"https://www.facebook.com/Southeast-Neighborhood-School-of-Excellence-144754168886945/";"https://www.senseindy.org/job-opportunities--7";"https://www.senseindy.org/o/sense-charter/browse/6025";"https://core-docs.s3.amazonaws.com/documents/asset/uploaded_file/194685/Family_Handbook_2018-2019.pdf";" ";;;;;;"https://www.senseindy.org/assets/apptegy_cms/themes/sensein_redesign/logo-0adf0fb86a0a515d5ef675bb9e7904e9.png";"8:00
am to 
3:15
p
m";"8:00
am to 
3:15
p
m";"8:00
am to 
3:15
p
m";"8:00
am to 
3:15
p
m";"8:00
am to 
3:15
p
m";"Closed";"Closed";
1179904;"Brighter Minds Learning Center Ministry, Inc.";"301 North Forest Avenue";"Indianapolis";"IN";46201;"MARION";"317-690-0338";;;;;;;;;;;;;;;;;;;;;;;
1179903;"Small Small World";"440 St. Peter Street";"Indianapolis";"IN";46201;"MARION";"317-631-3194";"https://www.tcssaints.org/";"admin@tcssaints.org";"We at Trinity Christian School believe that the distinguishing characteristic of those who live in God's Kingdom is Christ-likeness. Love for others displayed in ministering to our students, reaching out to our students, serving others, practicing forgiveness, and the like are all signs of the presence of God's Kingdom and ministry of the Holy Spirit. The fundamental ministry of Trinity Christian School is the development of such people.

 

By His grace, we believe that God has empowered and equipped each of our educators for service in the body of Christ. Our service within Trinity Christian School is education. We will teach and uphold the example of Christ. With love and concern, we will reach out to all our students. We commit to holding our discussions, teachings, and examples in respectful, non- divisive ways that will not hinder the Lord's work, but educate our students.
";"https://www.tcssaints.org/";"https://www.facebook.com/pg/trinitychristian/";;"https://www.tcssaints.org/enrollment";;;;;;;;"https://scontent-mrs1-1.xx.fbcdn.net/v/t1.0-1/p200x200/37737564_1759672880748766_2664441047211311104_n.jpg?_nc_cat=105&_nc_ht=scontent-mrs1-1.xx&oh=e8646a0bf71c03fda68a23e1c2f11c68&oe=5C78500E";"6:00 AM - 5:45 PM
";"6:00 AM - 5:45 PM
";"6:00 AM - 5:45 PM
";"6:00 AM - 5:45 PM
";"6:00 AM - 5:45 PM
";"Closed";"Closed";
1179900;"IPS #74";"1601 E. 10th St.";"Indianapolis";"IN";46201;"MARION";"317-226-4274";"https://www.myips.org/";"clevengert@myips.org";"Theodore Potter School 74 is part of Indianapolis Public Schools and located on the near eastside of Indianapolis.";"https://www.myips.org/theodorepotter74";"https://www.facebook.com/IPSPotter74";"https://www.myips.org/jointeamips";"https://www.myips.org/enroll";"https://www.myips.org/domain/1137";;;;;;;"https://scontent-mrs1-1.xx.fbcdn.net/v/t1.0-1/c0.0.180.180/10457174_281398682040036_3908872136356870106_n.jpg?_nc_cat=109&_nc_ht=scontent-mrs1-1.xx&oh=df85298d953c201785e89864ba0d8782&oe=5C4AAA51";"9:10 am 3:50 pm";"9:10 am 3:50 pm";"9:10 am 3:50 pm";"9:10 am 3:50 pm";"9:10 am 3:50 pm";"Closed";"Closed";
1179902;"Thomas Gregg Elementary School IPS #15";"2302 E Michigan St";"Indianapolis";"IN";46201;"MARION";"317-226-4215";"https://www.myips.org/";"ross@thomasgregg.org";"Thomas Gregg Neighborhood School is part of the IPS Innovation Network. We are located on the Near East Side of Indianapolis and serve PK-6th Grade students and families.";"https://www.myips.org/thomasdgregg";"https://www.facebook.com/ThomasGregg15/";"https://www.myips.org/jointeamips";"https://www.myips.org/enroll";"https://www.myips.org/domain/6946";;;"x";"x";;;"https://scontent-mrs1-1.xx.fbcdn.net/v/t1.0-1/p200x200/19400150_1336000486475992_1189743333221176926_n.jpg?_nc_cat=102&_nc_ht=scontent-mrs1-1.xx&oh=fb7cb3d258fb5d21ac9499659afa873a&oe=5C81BDDB";"7:30 a.m - 2:30 p.m.";"7:30 a.m - 2:30 p.m.";"7:30 a.m - 2:30 p.m.";"7:30 a.m - 2:30 p.m.";"7:30 a.m - 2:30 p.m.";"Closed";"Closed";
1179944;"IPS # 67";"653 N Somerset Ave";"Indianapolis";"IN";46222;"MARION";"317-226-4267";"https://schools.myips.org/";"pickettd@myips.org";"Stephen Foster School 67 is part of Indianapolis Public Schools and located on the near west side of Indianapolis. Go Bulldogs!";"https://schools.myips.org/stephenfoster/";"https://www.facebook.com/pg/StephenFoster67/";"https://www.myips.org/jointeamips";"https://www.myips.org/enroll";"https://schools.myips.org/stephenfoster/wp-content/uploads/sites/64/2018/07/2018-2019-Stephen-Foster-Parent-and-Student-Handbook.pdf";;;;"x";;;"https://scontent-mrs1-1.xx.fbcdn.net/v/t1.0-1/c0.0.180.180/10559740_672421369517872_3903697539970671790_n.jpg?_nc_cat=100&_nc_ht=scontent-mrs1-1.xx&oh=654f07e52a63cf6322f4746fc0c27edd&oe=5C4B28D0";"9:20 am - 3:55 pm";"9:20 am - 3:55 pm";"9:20 am - 3:55 pm";"9:20 am - 3:55 pm";"9:20 am - 3:55 pm";"Closed";"Closed";
1179945;"IPS James Russell Lowell Preschool";"3426 Roosevelt Ave";"Indianapolis";"IN";46220;"MARION";"317-226-4102";"https://schools.myips.org/";"BarnesJ@myips.org";"James Russell Lowell is an urban elementary Indianapolis Public School located in the Martindale Brightwood neighborhood on Indy's eastside.";"https://schools.myips.org/jamesrusselllowell/";"https://www.facebook.com/pg/JamesRLowell51/";"https://www.myips.org/jointeamips";"https://schools.myips.org/jamesrusselllowell/enrollment/";"Coming Soon";;;;;;;"https://scontent-mrs1-1.xx.fbcdn.net/v/t1.0-1/c0.0.180.180/10557185_687162688030850_4050539569442618682_n.jpg?_nc_cat=111&_nc_ht=scontent-mrs1-1.xx&oh=8fe1ae14e1bc8dd284ddd44709aa0e48&oe=5C3E7526";"9:20 am - 3:55 pm";"9:20 am - 3:55 pm";"9:20 am - 3:55 pm";"9:20 am - 3:55 pm";"9:20 am - 3:55 pm";"Closed";"Closed";
1179946;"YMCA Early Learning Center at Red Maple Grove";"2901 Tabor Street";"Indianapolis";"IN";46203;"MARION";"317-549-9622";"https://indymca.org/";"anelson@indymca.org";"To put Christian principles into practice through programs that build healthy spirit, mind, and body for all.";"https://indymca.org/programs-and-activities/programs/preschoolearly-learning-centers/";"https://www.facebook.com/AvondaleMeadows/?eid=ARDXLNFcrOV_KfdEi-tky0UrYQqwestTKziaF-unL4WmYPfwwN-uWPZ4n1ogwBaiDFMDK74b69iY8o5d";"https://indymca.org/job-postings/";"https://apm.activecommunities.com/indymca/?_ga=2.226002270.53866363.1541144320-1044883051.1541144320";;;;"x";"x";;;"https://scontent-mrs1-1.xx.fbcdn.net/v/t1.0-1/p200x200/45301299_2307332462611797_4159129751149084672_n.jpg?_nc_cat=103&_nc_ht=scontent-mrs1-1.xx&oh=0ce16265dae79a470eec00b2713ad3af&oe=5C7FE696";"6:30 AM – 6:00 PM";"6:30 AM – 6:00 PM";"6:30 AM – 6:00 PM";"6:30 AM – 6:00 PM";"6:30 AM – 6:00 PM";"Closed";"Closed";
1179942;"IPS #60";"3330 N. Pennsylvania";"Indianapolis";"IN";46205;"MARION";"317-223-4260";"https://www.myips.org/";"smithrow@myips.org";"We are the proud family of The IPS/Butler University Laboratory School, a Reggio inspired, project based learning school. Check here for information, events, and stories. We love our children!";"https://www.myips.org/ipsbutlerlabschool";"https://www.facebook.com/ButlerLabSchool";"https://www.myips.org/jointeamips";"https://www.myips.org/enroll";"https://docs.google.com/viewerng/viewer?url=https://www.myips.org//cms/lib/IN01906626/Centricity/Domain/3519/Butler+Lab+School+Family+Handbook+2018-2019.pdf";;;;;;;"https://scontent-mrs1-1.xx.fbcdn.net/v/t1.0-1/c0.1.180.180/10444506_534107656720498_6771953503849220159_n.jpg?_nc_cat=111&_nc_ht=scontent-mrs1-1.xx&oh=9d69574e4e63e2fe9ec37a96e556b913&oe=5C3FFD4F";"9:20 am - 3:55 pm";"9:20 am - 3:55 pm";"9:20 am - 3:55 pm";"9:20 am - 3:55 pm";"9:20 am - 3:55 pm";"Closed";"Closed";
