"id";"name";"address";"city";"state";"zip";"county";"phone";"main url";"email";"details";"location website";"facebook page";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url";"monday hour";"tuesday hour";"wednesday hour";"thursday hour";"friday hours";"saturday hour";"sunday hour";"notes"
1177010;"YMCA-FOUR RIVERS BRANCH-AUGUSTA ELEMENTARY";"5541 LOCUST ST";"AUGUSTA";"MO";63332;"SAINT CHARLES";"(636) 239-5704";"https://www.gwrymca.org/";"childcare.fr@gwrymca.org";"YMCA-FOUR RIVERS BRANCH-AUGUSTA ELEMENTARY in St Charles County, Missouri, is a child care center which provides high quality day care services for all children.";"https://www.gwrymca.org/four-rivers-ymca-child-care";;;"https://www.gwrymca.org/sites/default/files/1%20WASHINGTON-Y%20Club%202018-2019%20Packet.pdf";"https://www.gwrymca.org/sites/default/files/Y-Club%20Family%20Handbook%202018-2019.pdf";;;;;"x";"x";;"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"Closed";"Closed";
1177013;"YMCA-ST. CHARLES BRANCH-BLACKHURST ELEMENTARY";"2000 ELM ST";"ST CHARLES";"MO";63301;"ST CHARLES";"(636) 443-4550";"https://www.gwrymca.org/";"autumn.rempinski@gwrymca.org";;"https://www.gwrymca.org/child-care";;;"https://www.gwrymca.org/sites/default/files/2018-2019%20Y-Club%20Enrollment%20Packet_STC_0.pdf";"https://www.gwrymca.org/sites/default/files/Y-Club%20Family%20Handbook%20STC%202017-2018_0.pdf";;;;;"x";"x";;"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"Closed";"Closed";
1177014;"YMCA-ST. CHARLES BRANCH-LINCOLN ELEMENTARY";"625 S 6TH ST";"ST CHARLES";"MO";63301;"ST CHARLES";"(636) 443-4650";"https://www.gwrymca.org/";"autumn.rempinski@gwrymca.org";;"https://www.gwrymca.org/child-care";;;"https://www.gwrymca.org/sites/default/files/2018-2019%20Y-Club%20Enrollment%20Packet_STC_0.pdf";"https://www.gwrymca.org/sites/default/files/Y-Club%20Family%20Handbook%20STC%202017-2018_0.pdf";;;;;"x";"x";;"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"Closed";"Closed";
1177016;"KIDS ACADEMY, INC";"6016 WELDON SPRING PKWY";"WELDON SPRING";"MO";63304;"Saint Charles";"(636) 329-1960";"http://numberonekids.com/";;"Our Center's programs are designed to provide a rich, warm, supportive environment where the child may develop socially, emotionally, physically, and intellectually.";"http://numberonekids.com/locations.htm";;"http://numberonekids.com/employment.htm";"http://ezedit.upci.net/modules/forms/default.asp?wizard_FID=137&FID=137";;"x";"x";"x";"x";"x";"x";"http://numberonekids.com/images/content/welcome_r2_c2.jpg";"6AM - 9PM";"6AM - 9PM";"6AM - 9PM";"6AM - 9PM";"6AM - 9PM";"Closed";"Closed";
1177017;"YMCA-O'FALLON BRANCH-FLINT HILL ELEMENTARY";"587 MEXICO RD";"WENTZVILLE";"MO";63385;"SAINT CHARLES";"(636) 379-0092";"https://www.gwrymca.org/";"kelli.phillips@gwrymca.org";"To provide quality care for children, regardless of socio/economic background.";;;;"https://www.gwrymca.org/sites/default/files/18_19%20Y%20Club%20New%20Participant%20Registration%20and%20Enrollment%20Form.pdf";"https://www.gwrymca.org/sites/default/files/16_17%20Y-Club%20Family%20Handbook.pdf";;;;;"x";"x";;"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"Closed";"Closed";
1177019;"PARKWAY SCHOOL DISTRICT";"14605 CLAYTON RD";"BALLWIN";"MO";63011;"SAINT LOUIS";"(314) 415-6983";"https://www.parkwayschools.net/";"mahal1@parkwayschools.net";"The mission of the Parkway School District is to ensure all students are capable, curious, caring and confident learners who understand and respond to the challenges of an ever-changing world.";"https://www.parkwayschools.net/Domain/36";"https://www.facebook.com/ParkwayECC/";"https://www.applitrack.com/pkwyk12/onlineapp/";"https://www.parkwayschools.net/domain/945";;;;"x";"x";"x";"x";"https://www.parkwayschools.net/cms/lib/MO01931486/Centricity/Template/GlobalAssets/images///Logos/EarlyChildhoodHeader.png";"7AM - 6PM";"7AM - 6PM";"7AM - 6PM";"7AM - 6PM";"7AM - 6PM";"Closed";"Closed";
1177020;"NEIGHBORHOOD HOUSES @ AIRPORT ELEMENTARY SCHOOL";"8249 AIRPORT RD";"BERKELEY";"MO";63134;"Saint Louis";" (314) 524-3872";"https://www.fergflor.org/";"airportprincipal@fergflor.org";"From preschool through high school, our programs offer excellent educational opportunities for students. Our nationally-acclaimed early education program includes Parents as Teachers, free preschool for three- and four-year olds, early childhood special education programs, child day care and full-day kindergarten. ";"https://www.fergflor.org/airport-elementary";"https://www.facebook.com/FergusonFlorissantSchoolDistrict/";"https://www.fergflor.org/Page/3221";"https://mo01000341.schoolwires.net/domain/97";;;;"x";"x";;"x";"https://www.fergflor.org/cms/lib/MO01000341/Centricity/Template/GlobalAssets/images///logos/FFSD%20New%20Direction%20logo.png";;;;;;;;
1177021;"JUMP START LEARNING CENTER II, INC.";"12297 NATURAL BRIDGE RD";"BRIDGETON";"MO";63044;"SAINT LOUIS";"(314) 344-8866";;;"Preschool for all ages";;"https://www.facebook.com/Jump-Start-Learning-Center-2-1932752323631505/";;;;"x";"x";"x";"x";;;;"6AM - 11PM";"6AM - 11PM";"6AM - 11PM";"6AM - 11PM";"6AM - 11PM";"Closed";"Closed";
1177022;"CHILDREN'S LEARNING ADVENTURE CHILDCARE CENTERS";"15677 MANCHESTER RD";"ELLISVILLE";"MO";63011;"Saint Louis";"(636) 484-7001";"http://www.childrenslearningadventure.com/";;"Children’s Learning Adventure offers premier programs which include Infant and Toddler Programs, nationally renowned Preschool and Pre-Kindergarten Programs, Kindergarten and Advanced Pre-Kindergarten Programs, Before-and-After School Programs, and Holiday and Summer Camp Programs";"http://www.childrenslearningadventure.com/day-care-ellisville";"https://www.facebook.com/CLAellisville/";"http://www.childrenslearningadventure.com/careers";;;"x";"x";"x";"x";"x";"x";"http://www.childrenslearningadventure.com/sysimg/children-s-learning-adventure-config-header-basic-settings-toplogo-field-value.png";"6AM - 6:30PM";"6AM - 6:30PM";"6AM - 6:30PM";"6AM - 6:30PM";"6AM - 6:30PM";"Closed";"Closed";
1177024;"COVENANT FOR LIFE CHILD DEVELOPMENT CENTER";"4417 N HIGHWAY 67";"FLORISSANT";"MO";63034;"SAINT LOUIS";"(314) 801-8002";"http://www.covenantforlife2.com/";"kulearningcenter@gmail.com";"Covenant For Life Child Development Center 2 is a premiere license exempt day care center in Florissant, MO, that was established in 2017. We provide a range of activities that are fun and educational and are geared toward developing positive relationships. From child care, day care, toddler care, infant care, before and after school programs and much more, we have something for every child. Our staff creates an enriching care center in a clean, safe and nurturing environment. When your child is ready for day care, preschool or one of our quality programs in Florissant, MO, call on Covenant For Life Child Development Center 2. ";"http://www.covenantforlife2.com/";"https://www.facebook.com/KidzUniversityFlorissantMo/";;;;"x";"x";"x";"x";"x";"x";"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/p200x200/21369521_980159978793581_1518300238361943766_n.jpg?_nc_cat=0&oh=21e21f64842e98d8b70371bf6b7b519f&oe=5BA8E1AA";"6AM - 12PM";"6AM - 12PM";"6AM - 12PM";"6AM - 12PM";"6AM - 12PM";"Closed";"Closed";
1177026;"YMCA-EMERSON BRANCH-PARKER ROAD ELEMENTARY";"2800 PARKER RD";"FLORISSANT";"MO";63033;"SAINT LOUIS";"(314) 436-1177";"https://www.gwrymca.org/";" kimberlyhaynes@gwrymca.org";"We believe that all kids deserve the opportunity to discover who they are and what they can achieve. That’s why, through the Y, millions of youth today are cultivating the values, skills and relationships that lead to positive behaviors, better health and educational achievement.";"https://www.gwrymca.org/emerson-y-child-care-forms-info-0";"https://www.facebook.com/gwrymca";"https://www.gwrymca.org/careers-y";"https://www.gwrymca.org/sites/default/files/Y%20Club%20Registration%20%202018-2019_EM.pdf";"https://www.gwrymca.org/sites/default/files/Y-Club%20Family%20Handbook%202017-2018-%20EM.pdf";;;"x";"x";"x";"x";"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/p200x200/14199731_1204972612899132_2933225871803365845_n.png?_nc_cat=0&oh=1bc6e97bf9ff82b378f331e55ffa6e2e&oe=5BDE6195";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"Closed";"Closed";
1177028;"PROVIDENT, INC.";"7047 EMMA AVE";"JENNINGS";"MO";63136;"Saint Louis";"(314) 653-8070";"http://fairviewprimary.mo.jsp.schoolinsites.com/";"carsonm@jenningsk12.org";"Excellence without Escuses";"http://fairviewprimary.mo.jsp.schoolinsites.com/";"https://www.facebook.com/Fairview-Elementary-383422112105982/";;;"http://fairviewprimary.mo.jsp.schoolinsites.com/?PageName=%27Handbook%27";;;"x";"x";;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/c0.0.200.200/p200x200/25396258_384883755293151_773948329852977208_n.jpg?_nc_cat=0&oh=40024daec037071cdf66bccf88ee1fd6&oe=5B9E1471";"8AM - 3PM";"8AM - 3PM";"8AM - 3PM";"8AM - 3PM";"8AM - 3PM";"Closed";"Closed";
1177029;"PROVIDENT, INC.";"8430 LUCAS AND HUNT RD";"JENNINGS";"MO";63136;"Saint Louis";"(314) 653-8190";"http://kennethchelem.mo.jse.schoolinsites.com/";;"Woodland and Hanrahan Elementary Schools will create positive school experiences for all students, fostering a life-long love of learning.  We believe every member of this school community deserves a safe, healthy, creative, and academically challenging environment in which to work and learn";"http://kennethchelem.mo.jse.schoolinsites.com/";"https://www.facebook.com/Jennings-School-District-131693510244680/?ref=br_tf";;"http://kennethchelem.mo.jse.schoolinsites.com/?PageName=%27Forms%27&iSection=%27Administrative%27&CorrespondingID=%270%27";"http://kennethchelem.mo.jse.schoolinsites.com/Common/SchoolArea/HandbookPrint.asp?PolicyID=49845";;;"x";"x";;;;"7:30AM - 4PM";"7:30AM - 4PM";"7:30AM - 4PM";"7:30AM - 4PM";"7:30AM - 4PM";"Closed";"Closed";
1177030;"WORD OF FAITH CHILD DEVELOPMENT CENTER";"6923 W FLORISSANT AVE";"JENNINGS";"MO";63136;"Saint Louis";"(314) 382-1315";"http://wofmc.org/";"word-offaith@live.com";"To harvest the lost, and perfect them into saints, through spiritual inner cleansing,training, equipping and releasing them into their God ordained destiny";;"https://www.facebook.com/pages/word-of-faith-ministry-center/167329416748604";;;;;;;;;;;;;;;;;;
1177031;"NEW DESTINY CHILDCARE";"3732 CAMBRIDGE AVE";"MAPLEWOOD";"MO";63143;"Saint Louis";"(314) 225-4011";"https://www.ndccmaplewood.com/";"newdestinychildcarecenter@gmail.com";"Our Promise is to offer quality individualized care for children in the Maplewood community. All children and families will be treated with respect and courtesy, regardless of race, color, or creed.";"https://www.ndccmaplewood.com/";"https://www.facebook.com/ndccmaplewood/";;;;"x";"x";"x";"x";;;;"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"Closed";"Closed";
1177032;"AFFTON CHRISTIAN KIDS";"9625 TESSON FERRY RD";"ST LOUIS";"MO";63123;"ST LOUIS";"(314) 631-5605";"http://inasmuchas.org/";"pastordavid@inasmuchas.org";"We at Affton Christian Church want you to feel welcomed and invited to join us as a partner in worship. But we also want you and your family to feel at home when it comes to participating in any activities or outreach at ACC.";"http://inasmuchas.org/ack-pre-school-now-enrolling/";"https://www.facebook.com/ACCinasmuchas/";;;;;;"x";"x";;;"http://inasmuchas.org/wp-content/uploads/2016/03/Mission-First-Header-2.jpg";"9AM - 11:30AM";"Closed";"9AM - 11:30AM";"Closed";"9AM - 11:30AM";"Closed";"Closed";
1177033;"BOYS & GIRLS CLUBS OF GREATER ST. LOUIS-LEE HAMILTON ELEMENTARY SCHOOL CLUB";"401 POWELL AVE";"ST LOUIS";"MO";63135;"ST LOUIS";"(314) 335-8340";"https://www.bgcstl.org/";"KEISHA@BGCSTL.ORG";"The mission of the Boys & Girls Clubs of Greater St. Louis (BGCSTL) is to inspire and enable all young people, especially those who need us most, to reach their full potential as productive, responsible and caring citizens. ";"https://www.bgcstl.org/locations/";"https://www.facebook.com/bgcstlouis";"https://www.bgcstl.org/about-us/careers/";;;;;;;"x";"x";"https://www.bgcstl.org/wp-content/uploads/2018/04/BGCSTL_50_Logo_2c.jpg";"3:50PM - 8PM";"3:50PM - 8PM";"3:50PM - 8PM";"3:50PM - 8PM";"3:50PM - 7PM";"Closed";"Closed";
1177034;"CHILDHOOD MEMORIES DAYCARE & LEARNING CENTER LLC";"6822 MYRON AVE";"ST LOUIS";"MO";63121;"ST LOUIS";"(314) 669-9797";;"childhoodmemoriesabc123@yahoo.com";;;;;;;;;;;;;;;;;;;;;
1177035;"CHILDREN OF THE ARK";"10015 ASHBROOK DR";"ST LOUIS";"MO";63137;"ST LOUIS";"(314) 274-7020";;;"State Approved 6-1/2 months to 12 years of age.";;"https://www.facebook.com/pg/bellefontainebaptist/services/?service_id=1386476321446665&ref=page_internal";;;;"x";"x";"x";"x";;;;;;;;;;;
1177036;"FAMILY TREASURES CHILD DEVELOPMENT CENTER LLC";"7340 SAINT CHARLES ROCK RD";"ST LOUIS";"MO";63133;"ST LOUIS";"(314) 335-0591";"https://www.familytreasurescenter.com/";"Familytreasures7@yahoo.com";"Family Treasures offers one of the best early education and childcare programs where children can learn and grow. Our center is a clean, safe, and attractive environment that promotes learning.  Each day children are received by their teachers and caregivers who nurture and provide supervision, kindness, tender care and activities to support their healthy development.";"https://www.familytreasurescenter.com/";"https://www.facebook.com/Family-Treasures-Child-Development-Center-109411443041319/";;"https://www.familytreasurescenter.com/about1-c1z94";"https://www.familytreasurescenter.com/contact";"x";"x";"x";"x";"x";"x";"https://static.wixstatic.com/media/52ac77_c4ddb0cab5914a35b78b74a8168b699a~mv2_d_1850_1677_s_2.jpg/v1/fill/w_295,h_267,al_c,q_80,usm_0.66_1.00_0.01/52ac77_c4ddb0cab5914a35b78b74a8168b699a~mv2_d_1850_1677_s_2.webp";;;;;;;;
1177039;"NEIGHBORHOOD HOUSES @ BERMUDA ELEMENTARY SCHOOL";"5835 BERMUDA DR";"ST LOUIS";"MO";63121;"ST LOUIS";"(314) 601-4448";;"ghampton@neighborhoodhouses.org";;;;;;;;;;;;;;;;;;;;;
1177040;"NEIGHBORHOOD HOUSES @ JOHNSON-WABASH ELEMENTARY SCHOOL";"685 JANUARY AVE";"ST LOUIS";"MO";63135;"ST LOUIS";"(314) 524-0280";;"ghampton@neighborhoodhouses.org";;;;;;;;;;;;;;;;;;;;;
1177041;"NURTURING CURIOSITY CHILDCARE, LLC";"11155 CLAYTON RD";"ST LOUIS";"MO";63131;"ST LOUIS";"(314) 378-5232";;"photze@yahoo.com";;;;;;;;;"x";"x";;;;;;;;;;;
1177042;"POHSIB'S ACADEMY, LLC";"3900 JENNINGS STATION RD";"ST LOUIS";"MO";63121;"ST LOUIS";"(314) 381-9852";;"BATGYRL40@GMAIL.COM";;;;;;;"x";"x";"x";"x";;;;;;;;;;;
1177044;"SMART KIDS CHILD DEVELOPMENT CENTER, LLC";"12027 BELLEFONTAINE RD";"ST LOUIS";"MO";63138;"ST LOUIS";"(314) 274-7545";;"JEREMY.BROWN@SHERATONCLAYTON.COM";;;;;;;"x";"x";"x";"x";;;;;;;;;;;
1177045;"THE SOULFISHER MINISTRIES";"1910 EXUMA DR";"ST LOUIS";"MO";63136;"ST LOUIS";"(314) 494-8279";;"DIAMOND@THESOULFISHERMINISTRIES.COM";;;;;;;;;;;;;;"6AM - 9PM";"6AM - 9PM";"6AM - 9PM";"6AM - 9PM";"6AM - 9PM";"Closed";"Closed";
1177046;"YMCA-EMERSON BRANCH-VOGT ELEMENTARY";"200 CHURCH ST";"ST LOUIS COUNTY";"MO";63135;"ST LOUIS";"(314) 524-0658";;"LAURIE.MCTEARNEN@GWRYMCA.ORG";;;;;;;;;;;;;;;;;;;;;
1177047;"FAITH ACADEMY EARLY CHILDHOOD";"13001 GRAVOIS RD";"SUNSET HILLS";"MO";63127;"ST LOUIS";"(314) 635-2111";"http://faithacademystlouis.com/";"info@faithacademystlouis.com";"WE ARE COMMITTED TO PROVIDE OPPORTUNITIES FOR LEARNING AND SPIRITUAL GROWTH IN A SAFE, GOD-HONORING ATMOSPHERE. WE WILL PROVIDE A PLACE TO MEET THE EMOTIONAL, PHYSICAL, SOCIAL AND INTELLECTUAL DEVELOPMENTAL NEEDS OF EACH INDIVIDUAL CHILD.";"http://faithacademystlouis.com/";"https://www.facebook.com/FaithAcademyStL/";;"http://kw8h51ms3nz34f82p2xrqdlc.wpengine.netdna-cdn.com/wp-content/uploads/2018/06/RegistrationForm2018-19.pdf";"http://kw8h51ms3nz34f82p2xrqdlc.wpengine.netdna-cdn.com/wp-content/uploads/2018/04/HandbookUpdated2018ECSH.pdf";"x";"x";"x";"x";;;"http://kw8h51ms3nz34f82p2xrqdlc.wpengine.netdna-cdn.com/wp-content/uploads/2014/06/logo-footer.png";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"Closed";"Closed";
1177048;"BEGINNING & BEYOND CHILDREN'S CENTER L.L.C";"4004 N 25TH ST";"ST LOUIS";"MO";63107;"ST LOUIS CITY";"(314) 241-0696";;" ";;;;;;;;;;;;;;;;;;;;;
1177050;"EEI COMPASS EDUCATIONAL PARTNERS, INC.";"2900 S GRAND BLVD";"ST LOUIS";"MO";63118;"ST LOUIS CITY";"(314) 413-4410";"https://compassedprograms.org/";"TGE@compassedprograms.org";"Compass Educational Programs were created to complement the education a child receives during the school day and in the family setting. For parents who are seeking faith-based educational enrichment for their child, Compass provides a safe and loving support system with peace of mind. ";"https://compassedprograms.org/tower-grove-east";"https://www.facebook.com/compassedprograms/";"https://compassedprograms.org/careers";"https://drive.google.com/file/d/0B1SQouT5yxLFQzJFMExlaENzbFU/view";"https://drive.google.com/file/d/0B5-EMWQce-cHS01FWF9ueFljc2c/view";;;"x";;"x";;"https://compassedprograms.org/sites/all/themes/compass/logo.png";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"Closed";"Closed";
1177051;"EEI COMPASS EDUCATIONAL PARTNERS, INC.";"2617 SHENANDOAH AVE";"ST LOUIS";"MO";63104;"ST LOUIS CITY";"(314) 440-3320";"https://compassedprograms.org/";"FP@compassedprograms.org";"Compass Educational Programs were created to complement the education a child receives during the school day and in the family setting. For parents who are seeking faith-based educational enrichment for their child, Compass provides a safe and loving support system with peace of mind. ";"https://compassedprograms.org/fox-park";"https://www.facebook.com/compassedprograms/";"https://compassedprograms.org/careers";"https://drive.google.com/file/d/0B1SQouT5yxLFYm9pRnRFanJKbGM/view";"https://drive.google.com/file/d/0B5-EMWQce-cHS01FWF9ueFljc2c/view";;;"x";;"x";;"https://compassedprograms.org/sites/all/themes/compass/logo.png";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"Closed";"Closed";
1177052;"FAMILYFORWARD";"3309 S KINGSHIGHWAY BLVD";"ST LOUIS";"MO";63139;"ST LOUIS CITY";"(314) 534-9350";"https://familyforwardmo.org/";;"FamilyForward’s highly skilled staff, evidence-based practices, and strong partnerships with leading educational institutions and researchers positions the agency to utilize innovative tools and practices to formulate better insights and achieve better outcomes for children and families.";"https://familyforwardmo.org/contact-us/";"https://www.facebook.com/familyforwardmo/";"https://familyforwardmo.org/careers/";;;"x";"x";"x";"x";"x";;"https://familyforwardmo.org//wp-content/uploads/family-forward-logo.png";"8AM - 8PM";"8AM - 8PM";"8AM - 8PM";"8AM - 8PM";"8AM - 8PM";"Closed";"Closed";
1177053;"GARRISON DAY CARE CENTER LLC";"1827 N GARRISON AVE";"ST LOUIS";"MO";63106;"ST LOUIS CITY";"(314) 535-3226";;"lhrgardaycare.info@gmail.com";"The garrison Daycare Centre is based on the child development model. Learning through paly is viewed as the cornerstone of the curriculum. Adults provided protection, security, stimulation, support, limits and affection";;"https://www.facebook.com/Garrison-day-care-center-lahore-cantt-2384544345104518/";;;;;;;;;;;;;;;;;;
1177054;"HEART COMMUNITY CORD LLC";"955 ARCADE AVE";"ST LOUIS";"MO";63112;"ST LOUIS CITY";"(314) 472-3284";;"hope@heartcommunitycord.org";"HEART Community Cord is dedicated to serving families by providing social support services that enhance the quality of life through Health, Education, Awareness, Recreation, and Training. Our services are aimed to empower adults and inspire youth.";;"https://www.facebook.com/HEARTCommunityCord/";;;;;;;"x";"x";"x";"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-9/32746460_1687227807981585_2052041932720308224_o.jpg?_nc_cat=0&oh=b50c67919c2846c875a91386e3aa6b01&oe=5BA5899C";"8:30AM - 4:30PM";"8:30AM - 4:30PM";"8:30AM - 4:30PM";"8:30AM - 4:30PM";"8:30AM - 4:30PM";"Closed";"Closed";
1177055;"JOYFUL MEMORIES DEVELOPMENT CENTER, LLC";"6114 W FLORISSANT AVE";"ST LOUIS";"MO";63136;"ST LOUIS CITY";"(314) 379-5171";;"JOYFULMEM@YAHOO.COM";"Childcare Center; Excellent curriculum that promotes active learning and creative thinking";;"https://www.facebook.com/joyfulmem/";;;;"x";"x";"x";"x";;;;"6AM - 12PM";"6AM - 12PM";"6AM - 12PM";"6AM - 12PM";"6AM - 12PM";"Closed";"Closed";
1177056;"KARE A LOT CHILD DEVELOPMENT CENTER LLC";"1429 FARRAR ST";"ST LOUIS";"MO";63107;"ST LOUIS CITY";"(314) 327-4839";;"karealot4kidz@yahoo.com";"Fostering creativity won't just increase children’s chances of becoming the next Picasso. We’re also helping them to develop mentally, socially, and emotionally.";;"https://www.facebook.com/Karealot4kidz/";;;;"x";"x";"x";"x";;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/p200x200/32889419_1685419258173622_5804427118318190592_n.jpg?_nc_cat=0&oh=5c295d77e3c6800d06ae75c52e16c0d6&oe=5BDA4F18";"6AM - 9PM";"6AM - 9PM";"6AM - 9PM";"6AM - 9PM";"6AM - 9PM";"Closed";"Closed";
1177057;"LITTLE PRECIOUS ANGELS CHILDCARE 2 LLC";"3129 CHIPPEWA ST";"ST LOUIS";"MO";63118;"ST LOUIS CITY";"(314) 296-3561";"http://www.littlepreciousangelschildcare2.com/";"LPACC11@GMAIL.COM";"Welcome to Little Precious Angels Childcare in St. Louis, Missouri! We are a professional childcare center enrolling children from 6 weeks to 12 years of age. We offer high-quality childcare, before- and after-school care, evening care, and transportation services.";"http://www.littlepreciousangelschildcare2.com/contact-us";"https://www.facebook.com/littlepreciousangels/?rc=p";;;;"x";"x";"x";"x";"x";;"http://mediaprocessor.websimages.com/fit/1920x1920/www.littlepreciousangelschildcare2.com/Logo.png";"6AM - 6PM";"6AM - 9PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"Closed";"Closed";
1177058;"LITTLE WARRIORS ACADEMY LLC";"3350 GOODFELLOW BLVD";"ST LOUIS";"MO";63120;"ST LOUIS CITY";"(314) 504-6697";;"daniebuffy@yahoo.com";;;;;;;;;;;;;;;;;;;;;
1177059;"MAGNOLIA URBAN LEAGUE HEAD START / EARLY HEAD START";"2725 ALHAMBRA CT";"ST LOUIS";"MO";63118;"ST LOUIS CITY";"(314) 584-6356";"https://www.ulstl.com/head-start/";"pwilliams@urbanleague-stl.org ";"Head Start is a national program that provides child development services to  low income children and families.";"https://ulstl.weebly.com/head-start.html";"https://www.facebook.com/pages/Urban-League-of-Metropolitan-Saint-Louis/147494928628574";"https://www.ulstl.com/employment-opportunities/";;"https://www.ulstl.com/head-start/head-start-parent-connection/";;;"x";"x";;;"https://ulstl.weebly.com/uploads/4/9/3/2/49321269/ul-logo-rbg.jpg";;;;;;;;
1177060;"MISSION: ST. LOUIS";"1224 GRATTAN ST";"ST LOUIS";"MO";63104;"ST LOUIS CITY";"(314) 534-1188";"http://www.missionstl.org/";"info@missionstl.org";"Our vision is that people live in neighborhoods full of opportunity, know and serve their neighbors, and are invited into gospel-centered community.";"http://www.missionstl.org/contact/";"https://www.facebook.com/missionstlouis/";"http://www.missionstl.org/beyondjobs/";;;;;;;;;"http://static1.squarespace.com/static/5671999c40667ab12260940f/t/5a8c1d389140b78cd45a6e03/1530298329629/?format=1500w";"9AM - 5PM";"9AM - 5PM";"9AM - 5PM";"9AM - 5PM";"9AM - 5PM";"Closed";"Closed";
1177061;"MISSION: ST. LOUIS";"4011 PAPIN ST";"ST LOUIS";"MO";63110;"ST LOUIS CITY";"(314) 533-0975";"http://www.missionstl.org/";"info@missionstl.org";"Our vision is that people live in neighborhoods full of opportunity, know and serve their neighbors, and are invited into gospel-centered community.";"http://www.missionstl.org/contact/";"https://www.facebook.com/missionstlouis/";"http://www.missionstl.org/beyondjobs/";;;;;;;;;"http://static1.squarespace.com/static/5671999c40667ab12260940f/t/5a8c1d389140b78cd45a6e03/1530298329629/?format=1500w";"9AM - 5PM";"9AM - 5PM";"9AM - 5PM";"9AM - 5PM";"9AM - 5PM";"Closed";"Closed";
1177062;"PLAYTIME ACADEMY INFANTS, TODDLERS & TWOS CENTER";"1318 N NEWSTEAD AVE";"ST LOUIS";"MO";63113;"ST LOUIS CITY";"(314) 553-9338";;;"The children really enjoyed themselves with crafts ,games and snacks ";;"https://www.facebook.com/Playtime-Academy-Infant-and-Toddler-Center-2-695430200619141/";;;;"x";"x";"x";"x";;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/p200x200/17862587_745737272255100_877186854717023276_n.jpg?_nc_cat=0&oh=fd3e67fe104e72185cef2e151a18ce39&oe=5B9FB07D";;;;;;;;
1177064;"PROVIDENT, INC.";"3022 OREGON AVE";"ST LOUIS";"MO";63118;"ST LOUIS CITY";"(314) 369-5338";;"Spetty@providentstl.org";;;"https://www.facebook.com/ProvidentInc/";;;;;;;;;;;;;;;;;;
1177065;"SAND CASTLE ACADEMY LLC";"1164 N KINGSHIGHWAY BLVD";"ST LOUIS";"MO";63113;"ST LOUIS CITY";"(314) 776-9044";;"WDCPSULLIVAN@SBCGLOBAL.NET";"he Goals of Sand Castle Academy are to work diligently to create an atmosphere that demonstrates caring, loving, learning, productive, healthy, and happy children. Our teachers will strive to have a connection with each of their students according to their individual needs. ";;"https://www.facebook.com/SandCastleAcademyLLC/";"https://www.facebook.com/pg/SandCastleAcademyLLC/jobs/?ref=page_internal";;;"x";"x";"x";"x";;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/c0.7.200.200/p200x200/16683885_1856531191297539_5001971382052103349_n.jpg?_nc_cat=0&oh=7ea88776a1b5f8b35013ce407264f1bd&oe=5BDB84B6";"6:30AM - 7:30PM";"6:30AM - 7:30PM";"6:30AM - 7:30PM";"6:30AM - 7:30PM";"6:30AM - 7:30PM";"Closed";"Closed";
1177066;"STRAY DOG THEATRE";"2745 MERAMEC ST";"ST LOUIS";"MO";63118;"ST LOUIS CITY";"(314) 865-1995";"http://www.straydogtheatre.org/";"GFBell@StrayDogTheatre.org";"Stray Dog Theatre (SDT) is committed to unleashing the art of theatre and community service on Saint Louis and the surrounding community";"http://www.straydogtheatre.org/";;;;;;;;;;;"http://www.straydogtheatre.org/uploads/logo.gif";;;;;;;;
