"id";"name";"address";"city";"state";"zip";"county";"phone";"main url";"email";"details";"location website";"facebook page";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url";"monday hour";"tuesday hour";"wednesday hour";"thursday hour";"friday hours";"saturday hour";"sunday hour";"notes"
1178305;"GALLIA CO EARLY CHILDHOOD AND FAMILY CENTER";"77 MILL CREEK RD";"GALLIPOLIS";"OH";45631;"GALLIA";7404466903;"http://www.galliadd.com";"erainey@galliadd.com";"The Gallia County Board of Developmental Disabilities (GCBDD) serves individuals of all ages in Gallia County who have a variety of developmental disabilities.  The Early Intervention program serves infants and toddlers ages Birth to 3 years old who have a disability or delay in their development.  These delays could be in the areas of speech and language, cognitive development, motor skills, social-emotional, or self-help skills.  This program provides services and supports to these children and their families.";"http://www.galliadd.com/early-intervention.html";"https://www.facebook.com/GalliaCoDD/";"http://www.galliadd.com/employment.html";;;"x";"x";"x";;;;"http://nebula.wsimg.com/69f739d2942efe7e174718375d952749?AccessKeyId=E93E22134655BA137080&disposition=0&alloworigin=1";"8AM - 4PM";"8AM - 4PM";"8AM - 4PM";"8AM - 4PM";"8AM - 4PM";"Closed";"Closed";
1178308;"GARFIELD ELEMENTARY SCHOOL";"3800 W 140TH ST";"CLEVELAND";"OH";44111;"CUYAHOGA";2169207000;"http://www.clevelandmetroschools.org/";;"We believe that each scholar can learn the skills that will enable them to be successful citizens and leaders in our rapidly changing global society. Our faculty utilizes the most effective research-based practices and instructional strategies to ensure our scholars have access to the best possible opportunities for learning.";"http://www.clevelandmetroschools.org/garfield";"https://www.facebook.com/GarfieldEagles/";;;"http://www.clevelandmetroschools.org/domain/5039";;;"x";"x";;;"http://www.clevelandmetroschools.org/cms/lib05/OH01915844/Centricity/Domain/208/Garfield%20logo.jpg";"8:50AM - 4PM";"8:50AM - 4PM";"8:50AM - 4PM";"8:50AM - 4PM";"8:50AM - 4PM";"Closed";"Closed";
1178309;"GARFIELD ELEMENTARY SCHOOL";"200 W 31ST ST";"LORAIN";"OH";44055;"LORAIN";4402461114;"https://www.lorainschools.org/";;"To provide all children with a premier learning experience where a quality education is achieved through a comprehensive curriculum in a safe and orderly environment.";"https://www.lorainschools.org/garfield";"https://www.facebook.com/LCSGarfield/";;"https://www.lorainschools.org/Domain/1254";"https://www.lorainschools.org/site/handlers/filedownload.ashx?moduleinstanceid=267&dataid=191&FileName=Code%20of%20Conduct%202015-16%2007162015%20wCovs.pdf";;;"x";"x";;;"https://www.lorainschools.org/cms/lib/OH01914469/Centricity/Template/GlobalAssets/images///logos/logoOutline.png";"8AM - 2:30PM";"8AM - 2:30PM";"8AM - 2:30PM";"8AM - 2:30PM";"8AM - 2:30PM";"Closed";"Closed";
1178310;"GARFIELD ELEMENTARY SCHOOL";"1600 LINCOLN AVE";"WELLSVILLE";"OH";43968;"COLUMBIANA";3305323301;"http://www.wellsville.k12.oh.us/";;"We the staff of Garfield, in partnership with the families and the community, are responsible for promoting the growth and development of all children socially, academically, and emotionally. Regardless of economic background, race, gender, family history, or past performance, we believe each child is able to achieve individual, maximum potential. Through the use of human, technological, and community resources, we will encourage children to become productive, contributing members of society.";"http://garfieldelem.oh.wle.schoolinsites.com/";;;;"http://images.pcmac.org/SiSFiles/Schools/OH/WellsvilleLocal/GarfieldElem/Uploads/Forms/201610190947_(1).pdf";;;"x";"x";;;"https://www.lorainschools.org/cms/lib/OH01914469/Centricity/Template/GlobalAssets/images///logos/logoOutline.png";;;;;;;;
1178313;"GEARITY PROFESSIONAL DEVELOPMENT SCHOOL";"2323 WRENFORD RD";"UNIVERSITY HTS";"OH";44118;"CUYAHOGA";2163716515;"http://www.chuh.org/";"K_Hicks@chuh.org";"Students at Gearity are engaged in designing solutions to challenges throughout the year. The challenges allow the students to employ problem-solving skills across the curricula in all subject matter. Teachers use the Common Core state standards and District pacing guides to create units of instruction for students that are both engaging and informative. Students will be asked to design solutions to real-world problems that are relevant to them. This form of instruction is both engaging and exciting for students. They are learning by doing. The solution they design is one tool we use to assess students’ understanding of key concepts.";"http://www.chuh.org/gearityprofessionaldevelopmentschool_home.aspx";"https://www.facebook.com/CHUH.Schools/";"http://www.chuh.org/CareersEmployment.aspx";"http://www.chuh.org/RegistrationEnrollment.aspx";;;;;"x";;;"http://www.chuh.org/sysimages/nav_logo_small1.png";"8:45AM - 3:15PM";"8:45AM - 3:15PM";"8:45AM - 3:15PM";"8:45AM - 3:15PM";"8:45AM - 3:15PM";"Closed";"Closed";
1178314;"GENOA SCHOOL";"2820 N GENOA CLAY CENTER RD";"GENOA";"OH";43430;"OTTAWA";4198557741;"http://www.genoaschools.com/";"ymcarmony-mies@genoaschools.com";"Our mission is educating and empowering all students to find their purpose, explore their path, and discover their passion. The Genoa Area Local School District values the use of a blended learning environment to personalize the educational experience for our students.  Student-centered instruction, technology integration, collaboration, innovation, and creativity is the focus for developing 21st century learners, critical thinkers, problem solvers, and life long learners.";"http://www.genoaschools.com/schools/genoa-elementary";"https://www.facebook.com/pages/Genoa-Area-Local-Elementary/680839702035534";"http://www.genoaschools.com/job-opportunities";"https://docs.google.com/viewer?a=v&pid=sites&srcid=Z2Vub2FzY2hvb2xzLmNvbXxnZW5vYS1hcmVhLWxvY2FsLXNjaG9vbHN8Z3g6NzBlYzMxZmJlZjcwYWU3YQ";"https://docs.google.com/viewer?a=v&pid=sites&srcid=Z2Vub2FzY2hvb2xzLmNvbXxnZW5vYS1hcmVhLWxvY2FsLXNjaG9vbHN8Z3g6MzBmYzEyNjk1YmNjMzRlYg";;;;"x";;;"http://www.genoaschools.com/_/rsrc/1528479904662/config/customLogo.gif?revision=22";;;;;;;;
1178315;"GEORGE WASHINGTON CARVER";"2200 E 55TH ST";"CLEVELAND";"OH";44103;"CUYAHOGA";2168381450;"http://www.clevelandmetroschools.org/";"Susan.Harvey@clevelandmetroschools.org";"George Washington Carver is a PreK-8 school in Cleveland's Central neighborhood where students develop the academic and social and emotional skills they'll need to become successful adults. Through strong relationships with teachers, parents and community partners, George Washington Carver students have everything they need to reach their full potential. Our educators know that each student has unique learning needs and we offer support for students who need enrichment or intervention.";"http://clevelandmetroschools.org/carver";"https://www.facebook.com/GWCCleveland/";"https://clevelandmetroschools.wd1.myworkdayjobs.com/jobs";"http://clevelandmetroschools.org/Page/395";;;;;"x";;;"https://www.facebook.com/GWCCleveland/photos/a.722338501203324.1073741825.722335424536965/761137830656724/?type=1&theater";"9:30AM - 4PM";"9:30AM - 4PM";"9:30AM - 4PM";"9:30AM - 4PM";"9:30AM - 4PM";"Closed";"Closed";
1178316;"GEORGETOWN ELEMENTARY SCHOOL";"935 MT. ORAB PIKE";"GEORGETOWN";"OH";45121;"BROWN";9373786235;"https://www.gtown.k12.oh.us/";"carrie.kratzer@gtown.k12.oh.us";"The Mission of the Georgetown Exempted Village School District and the school community is to ensure that all students are engaged in successful learning as a result of collaboration with parents and community, high academic standards, a safe learning climate and effective use of fiscal resources.";"https://www.gtown.k12.oh.us/";"https://www.facebook.com/gtownschools";"https://www.gtown.k12.oh.us/employment-opportunities--90";"https://core-docs.s3.amazonaws.com/documents/asset/uploaded_file/133489/2018-19_Georgetown_Pre-K_Application.pdf";"https://core-docs.s3.amazonaws.com/documents/asset/uploaded_file/78253/Student_Handbook_2017-18.pdf";;;"x";"x";;;"https://www.gtown.k12.oh.us/assets/apptegy_cms/themes/georgetownoh/logo-85375bd0e3f97c683fb6f0076eca930a.png";"8AM - 3:40PM";"8AM - 3:40PM";"8AM - 3:40PM";"8AM - 3:40PM";"8AM - 3:40PM";"Closed";"Closed";
1178317;"GEORGE WASHINGTON ELEMENTARY SCHOOL";"400 PENNSYLVANIA AVE";"MARION";"OH";43302;"MARION";7402233883;"https://www.marioncityschools.org/";"scurtis@mcspresidents.org";"Ohio's Learning Standards, model curricula and assessments make up the state's education system that work together to help students learn. The standards explain the knowledge and skills students are learning in pre-kindergarten through 12th grade. Ohio's Learning Standards emphasize skills like critical thinking and problem solving - qualities most sought by today's employers. By teaching students to apply these skills to what they are studying in school, we can make sure they are on track to graduate from high school and enjoy success in college, careers and life.";"https://www.marioncityschools.org/schools/george-washington-elementary";"https://www.facebook.com/pages/George-Washington-Elementary-School/505750366234440";"https://www.marioncityschools.org/professional-capital/apply-at-mcs";"https://www.marioncityschools.org/parents-and-students/enrollment";"https://www.marioncityschools.org/schools/george-washington-elementary/student-handbook";;;;"x";;;"https://www.marioncityschools.org/uploaded/themes/default-17/images/logo.svg";"8:30AM - 3:30PM";"8:30AM - 3:30PM";"8:30AM - 3:30PM";"8:30AM - 3:30PM";"8:30AM - 3:30PM";"Closed";"Closed";
1178318;"GEORGIAN HEIGHTS ALT ELEMENTARY SCHOOL";"784 GEORGIAN DR";"COLUMBUS";"OH";43228;"FRANKLIN";6143655931;"https://www.ccsoh.us/";"nsmoot3760@columbus.k12.oh.us";"The mission of Columbus City Schools’ early childhood education program is to provide a strong foundation for all children- a foundation that prepares each student for the next level of learning and beyond. This mission is based on the over arching mission and vision of Columbus City Schools: Each student is highly educated, prepared for leadership and service, and empowered for success as a citizen in a global community and a vision of 100% Student Success.";"https://www.ccsoh.us/GeorgianHeightsES";"https://www.facebook.com/pages/Georgian-Heights-Elementary/213729515316629";"https://www.ccsoh.us/jobs";"https://www.ccsoh.us/site/default.aspx?PageType=3&DomainID=57&ModuleInstanceID=125&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=1291&PageID=107";;;;;"x";;;"https://www.ccsoh.us/cms/lib/OH01913306/Centricity/Template/GlobalAssets/images///logos/Georgian%20Heights%20ES-01.png";;;;;;;;
1178319;"GESU";"2045 PARKSIDE BLVD";"TOLEDO";"OH";43607;"LUCAS";4195365634;"http://tech830.wixsite.com/gesutoledo";"gonzales@gesutoledo.com";"We are very proud of our strong, vibrant history that dates our Gesu Catholic Community back to 1920.  We are pleased that you have chosen to be part of this rich traditions of excellence at Gesu School.";"http://tech830.wixsite.com/gesutoledo";"https://www.facebook.com/GesuSchoolToledo/";;"http://tech830.wixsite.com/gesutoledo/admissions";;;;;"x";;;"https://static.wixstatic.com/media/7879cd_25f1a8783ecd4878898bdedbe02bd925~mv2.png/v1/fill/w_121,h_70,al_c,usm_0.66_1.00_0.01/7879cd_25f1a8783ecd4878898bdedbe02bd925~mv2.png";;;;;;;;
1178320;"GESU";"2450 MIRAMAR BLVD";"UNIVERSITY HEIGHTS";"OH";44118;"Cuyahoga";2169320620;"http://gesu.com/";"Liemmolo@gesu.com";"Gesu Catholic School has been an important ministry of the Gesu Parish Community for over 90 years. The parish and school were founded in 1926 under the direction of the Sisters of Notre Dame and the Society of Jesus.  The school provides a Christ- centered education with an emphasis on the Jesuit traditions of academic excellence, service to others, and working for the great honor and glory of God.  The school community includes approximately 625 students in Kindergarten through Grade 8 with another 80 students in the Gesu Preschool.";"http://gesu.com/";"https://www.facebook.com/Gesu-Catholic-School-964298860283539/";"http://gesu.com/employment-opportunities/";"http://gesu.com/application-forms/";"http://gesu.com/wp-content/uploads/2016/11/PS-Handbook-2016-17.pdf";;;"x";"x";;;"http://gesu.com/wp-content/uploads/2016/12/logo_transparent-e1481556991493.png";"8:20AM - 2:40PM";"8:20AM - 2:40PM";"8:20AM - 2:40PM";"8:20AM - 2:40PM";"8:20AM - 2:40PM";"Closed";"Closed";
1178322;"GILEAD CHRISTIAN PRESCHOOL";"4863 US HIGHWAY 42";"MOUNT GILEAD";"OH";43338;"MORROW";4199461100;"http://www.gileadchristianschool.org/";"mandy.rich@gileadchristianschool.org";"Gilead Christian School partners with families and churches to be and make active disciples of Jesus Christ by training hearts, growing minds and inspiring lives.​";"http://www.gileadchristianschool.org/";"https://www.facebook.com/gileadchristianschool/";"http://www.gileadchristianschool.org/employment.html";"http://www.gileadchristianschool.org/uploads/3/8/1/1/38112181/new_family_enrollment_packet-2017-18__revised_.pdf";;;;;"x";;;"http://www.gileadchristianschool.org/uploads/3/8/1/1/38112181/editor/gcs-logo_1.png?1523572186";;;;;;;;
1178323;"GILMOUR ACADEMY";"34001 CEDAR RD";"GATES MILLS";"OH";44040;"CUYAHOGA";4404421104;"https://www.gilmour.org/page";"communications@gilmour.org";"Sponsored by Brothers of Holy Cross from Notre Dame, Indiana, Gilmour Academy is a Catholic, independent, coeducational college-preparatory school located in Gates Mills, Oh., offering Montessori Preschool, Lower School, Middle School and Upper School";"https://www.gilmour.org/page";"https://www.facebook.com/GilmourAcademy";"https://www.gilmour.org/page/about/careers";"https://www.gilmour.org/page/admission/application-process";;;"x";"x";"x";"x";;"https://bbk12e1-cdn.myschoolcdn.com/ftpimages/864/logo/LogoMiddle.png";"8AM - 3PM";"8AM - 3PM";"8AM - 3PM";"8AM - 3PM";"8AM - 3PM";"Closed";"Closed";
1178324;"GLEN OAK ELEMENTARY SCHOOL";"7300 BLUE HOLLY DR";"LEWIS CENTER";"OH";43035;"DELAWARE";7406575500;"https://www.olentangy.k12.oh.us/";"jaclyn_roscoe@olsd.us";"OUR MISSION IS TO FACILITATE MAXIMUM LEARNING FOR EVERY STUDENT. OUR VISION IS TO BE THE RECOGNIZED LEADER FOR HIGH PERFORMANCE AND EFFICIENCY IN EDUCATION. The vision of the District illustrates the Board of Education’s commitment to achieve a level of excellence, while continuously adapting to meet the challenges of the future.";"https://www.olentangy.k12.oh.us/Glen%20Oak";"https://www.facebook.com/olentangylocalschools";;"https://www.olentangy.k12.oh.us/Page/962";"https://www.olentangy.k12.oh.us/cms/lib/OH01914664/Centricity/Domain/1034/Official%202018-19%20PRESCHOOL%20HANDBOOK.pdf";;;;"x";;;"https://storage.googleapis.com/parlant_app_icons/olentangy.parentlink.net.png";"7AM - 5PM";"7AM - 5PM";"7AM - 5PM";"7AM - 5PM";"7AM - 5PM";"Closed";"Closed";
1178325;"GLENDALE PRIMARY SCHOOL";"400 W GLENDALE ST";"BEDFORD";"OH";44146;"CUYAHOGA";4404394227;"https://www.bedford.k12.oh.us/";"nbeach@bedford.k12.oh.us";"The mission of the Bedford City Schools – a district rich in tradition and diversity – is to educate all students to their potential, so they will become responsible, resourceful adults who appreciate the differences among people, by providing a well-disciplined, safe, secure learning environment, utilizing a progressive, comprehensive curriculum facilitated by highly qualified, caring personnel, incorporating state-of-the-art technology in partnership with our four communities.";"https://www.bedford.k12.oh.us/glendale";;"https://oh50000070.schoolwires.net/domain/37";"https://oh50000070.schoolwires.net/Page/1315";"https://www.bedford.k12.oh.us//cms/lib/OH50000070/Centricity/Domain/123/Preschool%2018_19.pdf";;;;"x";;;"https://oh50000070.schoolwires.net/cms/lib/OH50000070/Centricity/Template/GlobalAssets/images///Old%20Recolored/OLDdistrict.png";"8:30AM - 3:30PM";"8:30AM - 3:30PM";"8:30AM - 3:30PM";"8:30AM - 3:30PM";"8:30AM - 3:30PM";"Closed";"Closed";
1178326;"GLENDALE SCHOOL";"930 CONGRESS AVE";"CINCINNATI";"OH";45246;"HAMILTON";5136744200;"https://www.princetonschools.net/";"tjennings@vikingmail.org";"At Glendale Elementary our students are RESPECTFUL, RESPONSIBLE, SAFE, and PEACEFUL PROBLEM SOLVERS. All school rules and procedures are built around these four principles. We also expect our students to be in school on time and ready to learn.";"https://www.princetonschools.net/Glendale";"https://www.facebook.com/PCSDLittleVikes/";"https://www.princetonschools.net/Page/112";"https://www.princetonschools.net/site/handlers/filedownload.ashx?moduleinstanceid=1560&dataid=2584&FileName=1819%20PreKindergarten%20Kindergarten%20Registration%20Packet%20ENGLISH.pdf";;;;"x";"x";;"x";"https://www.princetonschools.net/cms/lib/OH02215824/Centricity/Template/GlobalAssets/images///logos/glendale_17.png";"9AM - 3:50PM";"9AM - 3:50PM";"9AM - 3:50PM";"9AM - 3:50PM";"9AM - 3:50PM";"Closed";"Closed";
1178327;"GLENDENING ELEMENTARY SCHOOL";"4200 GLENDENNING DR";"GROVEPORT";"OH";43125;"FRANKLIN";6148364972;"http://www.gocruisers.org/";"curt.brogan@gocruisers.org";"The mission of Groveport Madison Schools is to build a community of learners, leaders and responsible citizens. Every Student, Every Lesson, Every Day";"http://www.gocruisers.org/glendeningelementary_home.aspx";"https://www.facebook.com/gocruisers";"http://www.gocruisers.org/Employment.aspx";"http://www.gocruisers.org/Enrollment.aspx";;;;"x";"x";"x";;"http://www.gocruisers.org/sysimages/logo.png";"9AM - 6PM";"9AM - 6PM";"9AM - 6PM";"9AM - 6PM";"9AM - 6PM";"Closed";"Closed";
1178328;"GLENMOOR HEAD START";"46635 Y & O ROAD";"EAST LIVERPOOL";"OH";43920;"COLUMBIANA";3304246693;"http://www.caaofcc.org/";;"The Community Action Agency’s Head Start Preschool Program prepare the area’s most vulnerable young children to succeed in school and in life beyond school.";"http://www.caaofcc.org/headstart/glenmoor-head-start/";;"http://www.caaofcc.org/careers/";"https://www.childplus.net/apply/en-us/4993BB940704244CBBAACFD5613A3165/AF8E81CD580A994A45F18F06F151AE84";"http://www.caaofcc.org/wp-content/uploads/2017/09/Parent-Handbook-2017-18-school-year-Proposed.pdf";;;"x";"x";;;"http://www.caaofcc.org/wp-content/uploads/2017/08/Asset-2.png";"8AM - 3PM";"8AM - 3PM";"8AM - 3PM";"8AM - 3PM";"8AM - 3PM";"Closed";"Closed";
1178330;"GLENVIEW CENTER FOR CHILDCARE";"28727 WOLF RD";"BAY VILLAGE";"OH";44140;"CUYAHOGA";"440-617-7330";"http://bayvillageglenview.ss16.sharpschool.com/";;"Glenview is committed to providing a nurturing environment for each child in our care. Staff members value each child as an individual, and our goal is to provide a safe and secure environment that will promote social, emotional, physical, and academic growth. Our preschool education program is based on the Ohio State Early Learning Content Standards. ";"http://bayvillageglenview.ss16.sharpschool.com/";"https://www.facebook.com/bayvillageschools";;"http://bayvillage.ss16.sharpschool.com/cms/one.aspx?portalid=442965&pageid=756780";"http://bayvillageglenview.ss16.sharpschool.com/UserFiles/Servers/Server_444765/File/FOR%20PARENTS/Parent%20Handbook/GV%20Parent%20handbook%20Revised%202017.pdf";;;"x";"x";;;"http://p16cdn4static.sharpschool.com/UserFiles/Servers/Server_444765/Image/GlenviewLogo.png";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"Closed";"Closed";
1178331;"GLENVILLE EARLY LEARNING CENTER";"10118 HAMPDEN AVENUE";"CLEVELAND";"OH";44108;"CUYAHOGA";2164133476;;;;"https://pre4cle.org/new-preschool-opens-in-glenville/";;;;;;;;;;;;;;;;;;;
1178332;"GLENWOOD ELEMENTARY SCHOOL";"8950 AVENUE RD";"PERRYSBURG";"OH";43551;"WOOD";4196668130;"http://rossford.esvbeta.com/";"%20mspangler@rossfordschools.org";"Glenwood Elementary serves our students from Pre-K through second grade. It is located at the corner of OH-795 and Lime City Road in Perrysburg Township. Beginning in the 2019-2020 school year Rossford Elementary School will open to Pre-K through fifth grade for the entire district. It will be a brand new building.";"http://rossford.esvbeta.com/glenwoodelementary_home.aspx";"https://www.facebook.com/RossfordGlenwood/";;;"http://www.rossfordschools.org/Downloads/2017-18%20Handbook%20Final2.pdf";;;"x";"x";;;"http://rossford.esvbeta.com/sysimages/Logo.png";"9AM - 3:30PM";"9AM - 3:30PM";"9AM - 3:30PM";"9AM - 3:30PM";"9AM - 3:30PM";"Closed";"Closed";
1178333;"GLENWOOD ELEMENTARY SCHOOL";"2860 GLENWOOD AVE";"TOLEDO";"OH";43610;"LUCAS";4196714600;"http://www.tps.org/";;;;"https://www.facebook.com/pages/Glenwood-Elementary-School/722949234468392";;;;;;;;;;;;;;;;;;
1178334;"GLORIA DEI MONTESSORI";"615 SHILOH DR";"DAYTON";"OH";45415;"MONTGOMERY";9372747195;"http://www.gloriadeimontessori.org/index.html";"gloriadeischoolmail@gmail.com";"Gloria Dei Montessori School is an Associate Member school of the American Montessori Society and a member of the North American Montessori Teacher’s Association (NAMTA). Most of our teachers are Montessori certified in their respective age levels. Teachers working with students 3 and older also hold the respective state certifications. Our assistants are also highly qualified with degrees, trained in several areas, including Montessori, and reflect our experience working with children. We are an approved K-8th grade nonpublic school, and a state licensed pre-school/school age childcare center.";"http://www.gloriadeimontessori.org/index.html";"https://www.facebook.com/gloriadeimontessori/";;"http://www.gloriadeimontessori.org/admissions.html";"http://www.gloriadeimontessori.org/uploads/3/4/1/1/34116766/school_handbook_18-19.pdf";;"x";"x";"x";"x";;"http://www.gloriadeimontessori.org/uploads/3/4/1/1/34116766/1439820082.png";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"Closed";"Closed";
1178335;"GMV YMCA @ EDGEWOOD ELEMENTARY";"3440 BUSENBARK ROAD";"TRENTON";"OH";45067;"BUTLER";5133142784;"https://ees.edgewoodschools.com/";;"Your child's experience in elementary school is a special time in his or her life. During these years children experience important developmental changes. It is also when children become more autonomous and they transition from ""learning to read"" to ""reading to learn."" It is my belief that parents are the first teachers of their children and they play a central role in their child's education. I invite you to partner with the school in open, honest and continuous communication concerning your child to ensure a successful home-school partnership.";"https://ees.edgewoodschools.com/";;;;;;;"x";"x";;;;"8:55AM - 3:40PM";"8:55AM - 3:40PM";"8:55AM - 3:40PM";"8:55AM - 3:40PM";"8:55AM - 3:40PM";"Closed";"Closed";
1178337;"GODMAN GUILD ASSOCIATION SUMMER YOUTH EMPOWERMENT PROGRAM";"CAMP MARY ORTON";"COLUMBUS";"OH";43235;"FRANKLIN";6145611730;"https://www.godmanguild.org/";;"Godman Guild builds pathways out of poverty for individuals of all ages. By focusing our work across generations and in the inner-city neighborhoods of Columbus, we can move families forward and create a stronger community for all of us.";"https://www.godmanguild.org/summer-youth-empowerment/";"https://www.facebook.com/godmanguild/";"https://www.godmanguild.org/employment/";;;;;;;;;"https://www.godmanguild.org/wp-content/uploads/2017/01/logohoriz-2.jpg";"9AM - 3PM";"9AM - 3PM";"9AM - 3PM";"9AM - 3PM";"9AM - 3PM";"Closed";"Closed";
1178340;"GOLDEN BRIDGE ACADEMY";"319 W MARKET ST";"LIMA";"OH";45801;"ALLEN";4192226858;"http://www.goldenbridgeacademy.org/";;"Located in Lima, Ohio, Golden Bridge Academy is a non-profit, private school for students in pre-school through sixth grade. The premise behind the teaching at GBA is that all children learn at their own rate.";"http://www.goldenbridgeacademy.org/";"https://www.facebook.com/GoldenBridgeAcademy/";;"http://www.goldenbridgeacademy.org/resources.html";;;;"x";"x";;;"http://www.goldenbridgeacademy.org/uploads/1/1/7/3/117325049/published/golden-bridge-academy-color-logo.png?1516775777";"8AM - 3PM";"8AM - 3PM";"8AM - 3PM";"8AM - 3PM";"8AM - 3PM";"Closed";"Closed";
1178341;"GOLDEN RULE SCHOOL";"60770 SOUTHGATE RD";"BYESVILLE";"OH";43723;"GUERNSEY";"740-439-4451";"http://www.guernseycountydd.org/";"billing@guernseycountydd.org";"The mission of the GCBDD is to ensure the availability of programs, services and supports that assist eligible individuals with developmental disabilities in choosing and achieving a life of increasing capability so that they can live, work, and recreate in the community, and to assist and support the families of these individuals in achieving these objectives.";"http://www.guernseycountydd.org/home/services/golden-rule-school";"https://www.facebook.com/GuernseyCountyBoardofDD";"http://www.guernseycountydd.org/home/about-us/employment-jobs";;;;;;;;;"http://www.guernseycountydd.org/_/rsrc/1521655558768/home/UpdatedLogo.png?height=145&width=400";"7AM - 4:30PM";"7AM - 4:30PM";"7AM - 4:30PM";"7AM - 4:30PM";"7AM - 4:30PM";"Closed";"Closed";
1178342;"GOLDWOOD PRIMARY ELEMENTARY SCHOOL";"21600 CENTER RIDGE RD";"ROCKY RIVER";"OH";44116;"CUYAHOGA";"440-356-6000 ext 6720";"http://www.rrcs.org/";;"Our staff delivers a comprehensive and rigorous academic program, as well as providing exceptional opportunities that enhance all aspects of the school experience. The caring and accepting environment that has been created at Goldwood and Kensington is essential for our students to develop into strong, confident, and successful learners.";"http://www.rrcs.org/goldwoodelementary_home.aspx";;;;"http://www.rrcs.org/Downloads/K-5%20handbook%202017-2018.pdf";;;"x";"x";"x";;"http://www.rrcs.org/sysimages/logo.png";"9:05AM - 3:20PM";"9:05AM - 3:20PM";"9:05AM - 3:20PM";"9:05AM - 3:20PM";"9:05AM - 3:20PM";"Closed";"Closed";
1178344;"GOOD NITES BY TENDER CARE";"9915 SPRINGFIELD PIKE";"CINCINNATI";"OH";45215;"HAMILTON";5137722324;;;;;;;;;;;;;;;;;;;;;;;
1178345;"GOOD SAMARITAN SCHOOL";"195 ISLAND PARK AVE";"DEFIANCE";"OH";43512;"DEFIANCE";4197826621;"http://www.defiancedd.org/";"tshumaker@defiancedd.org";"Individual programs are designed for each child to reach their full potential. Classroom actives promote language, body movement, self-care, getting along with others and academic readiness skills. Preschool classes are limited in size to 16 students per classroom, eight children with developmental delays and eight children with typical development. For more information on the preschool classes at Good Samaritan School contact Tara Shumaker, Principal.";"http://www.defiancedd.org/our-services/services-for-children/preschool/";;"http://www.defiancedd.org/our-services/employment-services/";"http://www.defiancedd.org/forms-resources/";"http://www.defiancedd.org/wp-content/uploads/2018/07/2018-2019-Parent-Handbook.pdf";;;"x";;;;"http://www.defiancedd.org/wp-content/themes/defiance/img/logo.png";"8AM - 4PM";"8AM - 4PM";"8AM - 4PM";"8AM - 4PM";"8AM - 4PM";"Closed";"Closed";
1178346;"GOODMAN PRESCHOOL";"1731 GOODMAN AVE";"CINCINNATI";"OH";45239;"HAMILTON";5137282610;"https://www.nchcityschools.org/";;"The North College Hill Preschool Program provides half-day preschool programming for children ages three through five who reside in the North College Hill City School District attendance area.  The program has been designed to meet the special needs of children with disabilities in an integrated setting with their typically developing peers.  The program is administered by the North College Hill City School District.";;;"https://www.nchcityschools.org/apps/pages/employment";"https://www.nchcityschools.org/apps/pages/index.jsp?uREC_ID=1009069&type=d&pREC_ID=1323918";"https://1.cdn.edl.io/s3D3caeHBnTpOnARCb1CMbpX9Pv9epiehlxjTfuXbzbjWfjq.pdf";;;"x";;;;;"8AM - 3PM";"8AM - 3PM";"8AM - 3PM";"8AM - 3PM";"8AM - 3PM";"Closed";"Closed";
1178347;"GRACE CHRISTIAN SCHOOL";"7510 E BROAD ST";"BLACKLICK";"OH";43004;"FRANKLIN";6148610724;"http://www.gcsblacklick.org/";;"At Grace Christian School, we believe that providing a solid Christian education involves much more than offering students courses in Bible and religion. For us, it is the integration of Biblical teaching in all areas and in all classes so that our students learn to see God in all facets of life. In our Christ-centered curriculum, God's word is the standard of truth and authority by which all subjects are taught.";"http://www.gcsblacklick.org/";"https://www.facebook.com/pages/Grace-Christian-School-Blacklick-Ohio/334143176063";"http://www.gcsblacklick.org/teaching_application/Employment%20Application.pdf";"http://www.gcsblacklick.org/enrollment.cfm";"http://www.gcsblacklick.org/editoruploads/files/GCS_PK_Handbook_2018.pdf";;;"x";"x";"x";;;"9AM - 5:30PM";"9AM - 5:30PM";"9AM - 5:30PM";"9AM - 5:30PM";"9AM - 5:30PM";"Closed";"Closed";
1178348;"GRACE COMMUNITY SCHOOL SCH";"715 W WILLIAM ST";"DELAWARE";"OH";43015;"DELAWARE";7403635800;"http://startwiththeheartschool.com/";;"Grace Community School is a Christian school that teaches to the whole child, helping families raise children who learn and love.";"http://startwiththeheartschool.com/";"https://www.facebook.com/gracecommunityschool/";;"http://startwiththeheartschool.com/forms";"http://startwiththeheartschool.com/parents-corner";;;"x";"x";;;"http://startwiththeheartschool.com/wp-content/uploads/2013/07/BANNER_6_2013_Revised.jpg";"9AM - 3:30PM";"9AM - 3:30PM";"9AM - 3:30PM";"9AM - 3:30PM";"9AM - 3:30PM";"Closed";"Closed";
