"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"details";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4";"bad url?";
824139;"MED CENTRAL HEALTH SYSTEM CHILD CARE";"71 CARPENTER ROAD";"MANSFIELD";"OH";44903;"RICHLAND";4195268043;;;;;;;;;;;;;;;;;;;;;"Y";
824145;"MEE MAWS HOUSE";"4656 HEATON RD";"COLUMBUS";"OH";43229;"FRANKLIN";6147818877;;;;;;;;;;;;;;;;;;;;;"Y";
824147;"MELROSE SCHOOL AGE CHILD CARE";"2840 MELROSE AVENUE";"CINCINNATI";"OH";45206;"HAMILTON";5139613510;;;;;;;;;;;;;;;;;;;;;"Y";
824149;"MEMORIAL PRESBYTERIAN PRESCHOOL";"343 W ANKENEY MILL ROAD";"XENIA";"OH";45385;"GREENE";9373762567;;;;;;;;;;;;;;;;;;;;;"Y";
824150;"MENTOR CO-OPERATIVE PRESCHOOL INC";"7271 LAKESHORE BOULEVARD";"MENTOR";"OH";44060;"LAKE";4409467269;"https://www.facebook.com/pages/Mentor-Co-Operative-Preschool/205800019489051";"mentorcooppreschool@gmail.com";"Our preschool program helps to make the transition from home to school easier. It is designed to develop each child’s social awareness and to instill a positive curiosity for the world around them. ";"https://www.facebook.com/pages/Mentor-Co-Operative-Preschool/205800019489051";"https://www.facebook.com/pages/Mentor-Co-Operative-Preschool/205800019489051";;;;;"n";"n";"y";"y";"n";"n";;"https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xaf1/v/t1.0-9/p180x540/10665052_735694709832910_2391351094502997894_n.jpg?oh=7bb57dfad77de2cef42608464887272f&oe=550287A7&__gda__=1426118976_03dfcfca7d669000abe32220c6c650db";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/p180x540/10386307_716304285105286_7104923997855161199_n.jpg?oh=efbf12dacaa4fc7dd37519ec8bbd5e2d&oe=5500AD7A&__gda__=1430060580_e164020d128aa9d5a64e16953e6d10ef";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/q82/p180x540/10626541_735694379832943_7114432086530179862_n.jpg?oh=4ef53798f94367b77928886c64506fe3&oe=553A0B22&__gda__=1429897395_dfc2820a251574a7ea109a4e9d171c57";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/p180x540/1493243_735694429832938_6158411970646950881_n.jpg?oh=d76bebcc9610efeeb9618d287a7dfdd7&oe=5539E1F7&__gda__=1429242078_543838eb6af9b381827f67e8550e08d1";;
824152;"MERCER ELEMENTARY YMCA CHILD CARE";"2600 BARTLES RD";"CINCINNATI";"OH";45244;"HAMILTON";5132323577;;;;;;;;;;;;;;;;;;;;;"Y";
824155;"MERRIE TIME CHRISTIAN KINDERGARTEN & NURSERY SCHOOL,";"5825 BURKHARDT RD";"DAYTON";"OH";45431;"MONTGOMERY";9372539656;"http://www.merrietimechristian.com/About-Us.html";;"The goal of Merrie Time Christian Nursery School is to produce happy, intelligent, well-adjusted children. Here you will find a nurturing, Christian  educational environment for children of ages 6 weeks to 12 years. Classes include infants, toddler, preschool, and before & after-school programs.

We recognize that each child has unique talents, learning styles and personalities. Our highly-qualified teachers and staff are committed to working within each child's comfort zone to ensure optimal social, emotional and educational results.

Classes are kept to a low student-teacher ratio and often fill up quickly.";"http://www.merrietimechristian.com/About-Us.html";;" Mon - Fri: 6AM - 6:15PM";;;;"y";"y";"y";"y";"y";"y";"http://www.merrietimechristian.com/bg-1.jpeg?u=1814515122";;;;;;
824162;"METHODIST CREATIVE PRESCHOOL";"207 S COURT ST";"MARYSVILLE";"OH";43040;"UNION";5136424712;;;;;;;;;;;;;;;;;;;;;"Y";
824164;"MIAMI COUNTY YMCA - WESTMINSTER";"325 W ASH STREET";"PIQUA";"OH";45356;"MIAMI";9377785241;;;;;;;;;;;;;;;;;;;;;"Y";
824165;"MIAMI COUNTY YMCA/ALEXANDER DAVIS CHILD CARE CENTER";"300 W HIGH STREET";"PIQUA";"OH";45356;"MIAMI";9377785241;;;;;;;;;;;;;;;;;;;;;"Y";
824168;"MIAMI VALLEY CDC-SPRINGFIELD CHILDREN'S CENTER";"1450 S YELLOW SPRINGS STREET";"SPRINGFIELD";"OH";45505;"CLARK";9373252559;"http://mvcdc.org/find-a-center.aspx?search=45*";"info@mvcdc.org";"Mission
We are dedicated to providing comprehensive services through focused work with children and innovative partnerships with families and communities to strengthen them in reaching their fullest potential.

Vision
Miami Valley Child Development Centers, Inc. achieves our mission by providing quality environments and experiences that support active learning, which empowers individuals to seize opportunities for improving their conditions in life.
    We will promote life-long learning by serving as mentors and coaches for the children and parents we serve, as well as for each other.
    We will provide leadership for quality programming in all areas and be advocates for children and their families.
    We will be an employer of choice, employing qualified and diverse staff who demonstrate a strong commitment to professional development.
    We will achieve financial flexibility by pursuing alternative sources of funding.
    We will develop, in partnership with other community providers, creative initiatives to meet the ever-changing needs of the communities we serve.

Miami Valley Child Development Centers, Inc. embraces the spirit of excellence in our work with children, families, and the communities we serve.";"http://mvcdc.org/find-a-center.aspx?search=45*";"https://www.facebook.com/MiamiValleyChildDevelopmentCentersInc?sk=wall";"Hours:  Call To Verify. National Association For The Education Of Young Children Accredited Center ";"http://mvcdc.org/join-our-team.aspx";"http://mvcdc.org/media/25615/child-application.pdf";;"y";"y";"y";"y";"y";"y";"http://mvcdc.org/images/global/logos/MVCDClogo.jpg";"http://mvcdc.org/media/126170/fotor4.jpg";"http://mvcdc.org/media/126150/fotor1.jpg";"http://mvcdc.org/media/115134/fotor0722112537.jpg";"http://mvcdc.org/media/107227/fotor2.jpg";;
824169;"MIAMI VALLEY CDC-ST. JOSEPH";"819 KENTON STREET";"SPRINGFIELD";"OH";45505;"CLARK";9373220514;"http://mvcdc.org/find-a-center.aspx?search=45*";"info@mvcdc.org";"Mission
We are dedicated to providing comprehensive services through focused work with children and innovative partnerships with families and communities to strengthen them in reaching their fullest potential.

Vision
Miami Valley Child Development Centers, Inc. achieves our mission by providing quality environments and experiences that support active learning, which empowers individuals to seize opportunities for improving their conditions in life.
    We will promote life-long learning by serving as mentors and coaches for the children and parents we serve, as well as for each other.
    We will provide leadership for quality programming in all areas and be advocates for children and their families.
    We will be an employer of choice, employing qualified and diverse staff who demonstrate a strong commitment to professional development.
    We will achieve financial flexibility by pursuing alternative sources of funding.
    We will develop, in partnership with other community providers, creative initiatives to meet the ever-changing needs of the communities we serve.

Miami Valley Child Development Centers, Inc. embraces the spirit of excellence in our work with children, families, and the communities we serve.";"http://mvcdc.org/find-a-center.aspx?search=45*";"https://www.facebook.com/MiamiValleyChildDevelopmentCentersInc?sk=wall";"7:30 A.M. - 4:30 P.M. ";"http://mvcdc.org/join-our-team.aspx";"http://mvcdc.org/media/25615/child-application.pdf";;"y";"y";"y";"y";"y";"y";"http://mvcdc.org/images/global/logos/MVCDClogo.jpg";"http://mvcdc.org/media/126170/fotor4.jpg";"http://mvcdc.org/media/126150/fotor1.jpg";"http://mvcdc.org/media/115134/fotor0722112537.jpg";"http://mvcdc.org/media/107227/fotor2.jpg";;
824172;"MIAMI VALLEY CDC-HILLTOP";"631 GROVELAND AVENUE";"DAYTON";"OH";45408;"MONTGOMERY";9372635718;"http://mvcdc.org/find-a-center.aspx?search=45*";"info@mvcdc.org";"Mission
We are dedicated to providing comprehensive services through focused work with children and innovative partnerships with families and communities to strengthen them in reaching their fullest potential.

Vision
Miami Valley Child Development Centers, Inc. achieves our mission by providing quality environments and experiences that support active learning, which empowers individuals to seize opportunities for improving their conditions in life.
    We will promote life-long learning by serving as mentors and coaches for the children and parents we serve, as well as for each other.
    We will provide leadership for quality programming in all areas and be advocates for children and their families.
    We will be an employer of choice, employing qualified and diverse staff who demonstrate a strong commitment to professional development.
    We will achieve financial flexibility by pursuing alternative sources of funding.
    We will develop, in partnership with other community providers, creative initiatives to meet the ever-changing needs of the communities we serve.

Miami Valley Child Development Centers, Inc. embraces the spirit of excellence in our work with children, families, and the communities we serve.";"http://mvcdc.org/find-a-center.aspx?search=45*";"https://www.facebook.com/MiamiValleyChildDevelopmentCentersInc?sk=wall";"9:00 A.M. - 3:00 P.M. ";"http://mvcdc.org/join-our-team.aspx";"http://mvcdc.org/media/25615/child-application.pdf";;"y";"y";"y";"y";"y";"y";"http://mvcdc.org/images/global/logos/MVCDClogo.jpg";"http://mvcdc.org/media/126170/fotor4.jpg";"http://mvcdc.org/media/126150/fotor1.jpg";"http://mvcdc.org/media/115134/fotor0722112537.jpg";"http://mvcdc.org/media/107227/fotor2.jpg";;
824173;"MIAMI VALLEY CDC - MIAMI VIEW";"830 W. FIFTH STREET";"DAYTON";"OH";45407;"MONTGOMERY";9372281644;"http://mvcdc.org/find-a-center.aspx?search=45*";"info@mvcdc.org";"Mission
We are dedicated to providing comprehensive services through focused work with children and innovative partnerships with families and communities to strengthen them in reaching their fullest potential.

Vision
Miami Valley Child Development Centers, Inc. achieves our mission by providing quality environments and experiences that support active learning, which empowers individuals to seize opportunities for improving their conditions in life.
    We will promote life-long learning by serving as mentors and coaches for the children and parents we serve, as well as for each other.
    We will provide leadership for quality programming in all areas and be advocates for children and their families.
    We will be an employer of choice, employing qualified and diverse staff who demonstrate a strong commitment to professional development.
    We will achieve financial flexibility by pursuing alternative sources of funding.
    We will develop, in partnership with other community providers, creative initiatives to meet the ever-changing needs of the communities we serve.

Miami Valley Child Development Centers, Inc. embraces the spirit of excellence in our work with children, families, and the communities we serve.";"http://mvcdc.org/find-a-center.aspx?search=45*";"https://www.facebook.com/MiamiValleyChildDevelopmentCentersInc?sk=wall";"9:00 A.M. - 5:30 P.M. ";"http://mvcdc.org/join-our-team.aspx";"http://mvcdc.org/media/25615/child-application.pdf";;"y";"y";"y";"y";"y";"y";"http://mvcdc.org/images/global/logos/MVCDClogo.jpg";"http://mvcdc.org/media/126170/fotor4.jpg";"http://mvcdc.org/media/126150/fotor1.jpg";"http://mvcdc.org/media/115134/fotor0722112537.jpg";"http://mvcdc.org/media/107227/fotor2.jpg";;
824179;"MICHELLE'S ACADEMY";"7297 BLACKLICK RIDGE ROAD";"BLACKLICK";"OH";43004;"FRANKLIN";6147599444;;;;;;;;;;;;;;;;;;;;;"Y";
824181;"MIDDLETOWN AREA FAMILY YMCA CHILDREN'S CENTER";"4200 E. UNIVERSITY BLVD";"MIDDLETOWN";"OH";45042;"BUTLER";5137273220;"http://www.gmvymca.org/childfullday.aspx";"mumchildcare@gmvymca.org";"Together, we're making a difference in our community through our shared commitment to nurturing the potential of kids, promoting healthy living, and fostering a sense of social responsibility.";"http://www.gmvymca.org/childfullday.aspx";"https://www.facebook.com/greatmiamivalleyymca";"6:30am-6pm";;;;"n";"y";"y";"y";"n";"n";"http://www.gmvymca.org/Images/Logo.png";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-9/s720x720/1385900_10151758793916033_1294405795_n.jpg?oh=f75b37c12607743d14eeb57a5547e25f&oe=54FD42F7&__gda__=1430403485_ad4a7da60a702df5e1c3d97fa319b29a";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/s720x720/1426581_10151758793751033_1658246745_n.jpg?oh=3d3c14cbc79e63c6999fd04a0c55b33e&oe=55336CAF&__gda__=1430088086_06b4be2e6d606987b65c0c2fa73320b2";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/p480x480/531780_10151582136286033_650741287_n.jpg?oh=f36c1447d1f1e620d77a9b9e9776df0e&oe=54FD0DA7&__gda__=1426013678_61220ccb532694412329429c37a37178";"https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-9/p180x540/10374019_10152152477011033_684179601069409508_n.jpg?oh=10d8b3ea5fe2a1af2240215a959e4a9e&oe=55308C35&__gda__=1430501360_5a026461aa6a5a80ef7a08e722d5d843";;
824183;"MIDDLETOWN CHRISTIAN PRESCHOOL";"3015 N. UNION ROAD";"MIDDLETOWN";"OH";45042;"BUTLER";5134246788;"http://www.mcseagles.net/";"pjohnson@mcseagles.net";"Middletown Christian Early Learning Center is honored to participate in the early developmental years of your child because we believe the three main foundational influences in the lives' of children are church, home, and school. Our goal is to create an environment which will support and expand on the lessons your child is being taught at church and at home. Every child deserves the opportunity to reach their fullest potential and we are excited to partner with you in this process! ";"http://www.mcseagles.net/";;;;"http://www.mcseagles.net/admissions/application";;"n";"n";"y";"y";"y";"y";;"http://www.mcseagles.net/media/rokgallery/a/ad63d2a0-b0f0-4d4f-8699-0b4e330d9138/3562b254-167c-4d6e-d22f-1db34ff346d9.jpg";"http://www.mcseagles.net/media/rokgallery/4/48f189da-4732-45da-805d-6d3d6aad5d83/783c658d-fa24-4fce-ed1d-e8888f59d9f4.jpg";"http://www.mcseagles.net/media/rokgallery/4/49884bc4-78d0-4346-e967-62f9600e8ce2/5f623da5-7283-47ce-cfdb-1321c398c8d9.jpg";"http://www.mcseagles.net/media/rokgallery/5/5370fdd4-db63-4b7e-c6b7-b01f6b9240cd/ebd4fbf7-3349-4988-8086-9f1baae1e6e7.jpg";;
824189;"MILFORD HEAD START";"1039 ST RT 28";"MILFORD";"OH";45150;"CLERMONT";5136154848;;;;;;;;;;;;;;;;;;;;;"Y";
824190;"MILLBROOK NURSERY SCHOOL AND KINDERGARTEN";"1405 MOLER RD";"COLUMBUS";"OH";43207;"FRANKLIN";6144430503;"http://www.millbrooknurseryschoolandkindergarten.org/";"﻿sware36714@aol.com";"Millbrook Nursery School & Kindergarten is Fun, Friendly and Family Oriented!!

Explore an academic preschool that has been guiding children since 1962! Our goal is to give your child a solid educational foundation that will create successful experiences in school and fostors a lifetime of learning. Our unique program is designed to fit each child's individual educational needs and encorporate social skills in a classroom setting. We have seperate classrooms for each age group to provide a structured learning environment.

For five decades, Millbrook has provided families with a safe, fun and clean facility. Our teachers are degreed, experienced and attentive working with not only the children but the parents as well. We have a Parent Participation Program which allows parents the opportunity to stay involved with their child academic success each step of the way.

Millbrook offers home cooked healthy meals and snacks that aid in educating not only the mind but the body as well. Our program goes above and beyond to give each child a balance diet and plenty of exercise. We are committed to giving each child as many positive experiences possible for their mind and body for years to come.

 We offer full-time , part-time preschool programs, latchkey and transportation for school-age children to and from school. Private pay and subsidized childcare is available. Our program is Step Up to Quality award winners, as well has a Healthy Habits/Healthy Weights participants. We are also proud to announce we are partnered with Mayor Coleman's Early Start Columbus Program.
";"http://www.millbrooknurseryschoolandkindergarten.org/";;;;;;"y";"y";"y";"y";"y";"y";;"http://static.wixstatic.com/media/b3a860_b167b4bdda6e4218be9091d447991b0d.jpg_srz_p_702_527_75_22_0.50_1.20_0.00_jpg_srz";"http://static.wixstatic.com/media/b3a860_01cc8dc4432e4a46b727339dde200c47.jpg_srz_p_702_527_75_22_0.50_1.20_0.00_jpg_srz";"http://static.wixstatic.com/media/b3a860_05a426062c104281b689f22ee8b0fdb2.jpg_srz_p_702_527_75_22_0.50_1.20_0.00_jpg_srz";"http://static.wixstatic.com/media/b3a860_6a17174049374d4cb49c52aeee29bd60.jpg_srz_p_702_527_75_22_0.50_1.20_0.00_jpg_srz";;
824191;"MILLCREEK CHILDREN'S CENTER";"44 ESSEX STREET";"YOUNGSTOWN";"OH";44502;"MAHONING";3307467111;"http://millcreekchildrenscenter.org/";"MCC@millcreekchildrenscenter.org";"Millcreek Children's Center is a preschool for children ages three to five serving the Youngstown, Ohio area since 1976. Millcreek Children's Center is a 501(c)(3) non-profit organization that serves lower income working families so that their children can succeed in kindergarten. Statistics show that children enrolled in a high quality early learning program, particularly lower income children, are more likely to stay in school, attend college, earn more money and be employed in high-skilled jobs.

Millcreek Children’s Center is Two-Star Step Up to Quality rated. We were awarded a Two-Star recognition because of our excellent child care program and our commitment to children. Step Up To Quality is a voluntary rating system for early care and education programs where the school can receive ratings by meeting an extensive list of quality benchmarks. For more information on Step Up to Quality, click here.

Millcreek Children's Center operates Monday through Friday, September-July, 7:30 a.m. to 4:30 p.m. to assist working parents. We serve hot nutritious meals, and morning and afternoon snacks. We have a safe, clean, and enriched learning environment.

Millcreek Children's Center operates Monday through Friday, year-round, 7:30 a.m. to 4:30 p.m. to assist working parents. We serve hot nutritious meals, and morning and afternoon snacks. We have a safe, clean, and enriched learning environment.";"http://millcreekchildrenscenter.org/";;"Monday through Friday, year-round, 7:30 a.m. to 4:30 p.m.";;;;"n";"n";"y";"y";"n";"n";"http://millcreekchildrenscenter.org/header.jpg";"http://millcreekchildrenscenter.org/images/Building%20with%20tulips%20web.jpg";"http://millcreekchildrenscenter.org/MCC%20web%20gallery2012/graduation%202012/images/DSC02182.jpg";"http://millcreekchildrenscenter.org/MCC%20web%20gallery2012/christmas%20web%20gallery/images/DSC03503.jpg";"http://millcreekchildrenscenter.org/MCC%20web%20gallery2012/Halloween%20parade%20web%20gallery/images/Amiyah%20Halloween.jpg";;
824192;"MILLER MANOR HEAD START";"1130 KINKER DR";"WHEELERSBURG";"OH";45694;"SCIOTO";7405742141;"http://www.sciotoheadstart.org/Contact.html";"headstart@sciotoheadstart.org";"The Scioto County CAO Head Start / Early Head Start is a high quality early childhood program, which serves economically disadvantaged and special needs children and their families.  We use a team approach to form partnerships with families and community resources, which enable us to provide holistic, compassionate, family-oriented services.  Our goal is to prepare children so that education will be a positive experience and to empower parents to make decisions that would affect positive change in their lives.";"http://www.sciotoheadstart.org/Contact.html";;"Monday - Friday, 8:00am - 4:00pm
";;"http://www.sciotoheadstart.org/enrollment.html";"http://www.sciotoheadstart.org/Parent%20Information%20Handbook%202012-13.pdf";"y";"y";"y";"y";"n";"n";"http://www.sciotoheadstart.org/Welcome_files/images.jpg";"http://www.sciotoheadstart.org/Welcome_files/102_0727.jpg";"http://www.sciotoheadstart.org/Welcome_files/hstree.jpg";"http://www.sciotoheadstart.org/enrollment_files/102_0670.jpg";"http://www.sciotoheadstart.org/enrollment_files/102_0670.jpg";;
824193;"MILLERSBURG HEAD START";"224 NORTH CLAY STREET";"MILLERSBURG";"OH";44654;"HOLMES";3306749100;"http://www.knohoco.org/index.php/services/youth-services/head-start";;"Kno Ho Co Ashland CAC operates a federal Head Start site at 5 locations in the service area. Head Start is a federally funded preschool specifically for low income children ages 3 to 5. 

Head Start is a national program that promotes school readiness by enhancing the social and cognitive development of children through the provision of educational, health, nutritional, social and other services to enrolled children and families. 

Head Start programs are operated by local organizations, usually nonprofits, but not always. Children who attend Head Start participate in a variety of educational activities. They also receive free medical and dental care, enjoy healthy meals and snacks, and play outdoors and indoors in a safe setting. Head Start centers are required to meet all State and local licensing regulations. 

Head Start provides children with activities that help them grow mentally, socially, emotionally and physically while assisting them with school readiness. 

The majority of the children served in Head Start are low income, below 130% of the national poverty guidelines. About ten percent of the children served may be above income and are selected based on need. 

Kno Ho Co Ashland CAC currently operates half day Head Start programs at all 5 locations. Children attend for 3.5 hours per day, for 128 days during a school year. Classes typically begin in September and last until mid-May. Classes are held Monday through Thursday with Fridays available to staff for training. 

Head Start teachers must have a degree in Early Childhood Education or a related field. Many of the teachers hold State of Ohio Teaching licenses. Assistant teachers must have a minimum of a CDA certificate, but many have taken college level classes in Early Childhood Education. 

Kno Ho Co Ashland CAC Head Start centers participate in the State of Ohio’s Step Up to Quality rating system. All centers have been rated as 4 stars.

Ashland County Head Start centers are located in the villages of Sullivan and Loudonville in Ashland County and in the City of Ashland. 

In Holmes County centers are located in the villages of Glenmont and Millersburg. 

Children with disabilities are welcome in the Head Start program and may receive special services or therapies. 

Some Head Start centers provide transportation by Licensed Ohio School Bus.";"http://www.knohoco.org/index.php/services/youth-services/head-start";;;;;;"n";"n";"y";"y";"n";"n";;;;;;;
824195;"MILTON HEAD START CENTER";"3523 FAIRGREENS ROAD";"JACKSON";"OH";45640;"JACKSON";7403845413;"http://www.jvcai.org/Agency%20Web%20Site/JVCA%20Head%20Start.html";;"Head Start is the foremost child development program in the United States. Head Start provides educational experiences, health services, parent involvement and social services to give a ""head start"" to economically disadvantaged and/or disabled 3-5 year olds and their families.

All Head Start services provided by JVCA, Inc. Head Start are offered free of charge to all enrolled children. Income eligibility is
determined by the income guidelines of the Department of Health and Human Services.

Childcare services before and after the Head Start day are available at the Parkview Center in Jackson. If you are in need of before and after child care, fees and payment options will need to be explained on an individual basis depending on the family's ability to receive subsidized child care through the Department of Jobs and Family Services. If the family does not qualify for subsidized childcare, private pay options will be explained.";"http://www.jvcai.org/Agency%20Web%20Site/JVCA%20Head%20Start.html";;"8:00-4:30 Monday-Friday

Classes are Monday through Thursday";;;;"n";"n";"y";"y";"n";"n";"http://www.jvcai.org/CommActLogo_300_color.jpg";;;;;;
824196;"MILTON-UNION EARLY CHILDHOOD";"918 S. MIAMI STREET, SUITE A";"WEST MILTON";"OH";45383;"MIAMI";9376983977;;;;;;;;;;;;;;;;;;;;;"Y";
824197;"MINERVA AREA YMCA CHILDCARE";"620 E. LINE STREET";"MINERVA";"OH";44657;"STARK";3308680901;;;;;;;;;;;;;;;;;;;;;"Y";
824198;"MINFORD HEAD START";"135 FALCON ROAD";"MINFORD";"OH";45653;"SCIOTO";7403354333;"http://www.caosciotocounty.org/head_start_more_info.php?id=12";;"The Office of Head Start (OHS) advises the Assistant Secretary for Children and Families on issues regarding the Head Start program (including Early Head Start). The Office develops legislative and budgetary proposals; identifies areas for research, demonstration, and developmental activities; presents operational planning objectives and initiatives relating to Head Start to the Assistant Secretary for Administration for Children and Families; and oversees the progress of approved activities. OHS provides leadership and coordination for the activities of the Head Start program in the ACF Central Office including the Head Start Regional Program Units. The Office represents Head Start in inter-agency activities with other Federal and non-Federal organizations.

Early Head Start promotes healthy prenatal outcomes, enhances the development of infants and toddlers, and promotes healthy family functioning.";"http://www.caosciotocounty.org/head_start_more_info.php?id=12";;;;;;"y";"y";"y";"y";"n";"n";;;;;;;
824200;"MINI UNIVERSITY INC";"28 HILL STREET - MVH-CCC";"DAYTON";"OH";45409;"MONTGOMERY";9372243916;;;;;;;;;;;;;;;;;;;;;"Y";
824201;"MINOR CREATIONS BEFORE & AFTER SCHOOL CARE";"5204 NORTHFIELD ROAD";"MAPLE HEIGHTS";"OH";44137;"CUYAHOGA";2165818262;;;;;;;;;;;;;;;;;;;;;"Y";
824202;"MINOR CREATIONS CREATIVE LEARNING CENTER";"5210 NORTHFIELD ROAD";"MAPLE HEIGHTS";"OH";44137;"CUYAHOGA";2165815600;;;;;;;;;;;;;;;;;;;;;"Y";
824203;"MIRACLES CHILD CARE";"1209 E HIGH ST";"BRYAN";"OH";43506;"WILLIAMS";4196368770;"http://www.miracleschildcarebryan.com/";"miracles@cityofbryan.net";"Miracles Child Care is a Christ centered, non-profit company. We strive to serve as a ministry for children, families and our community. We wish to not only provide the best education available, but to also instill a sense of morality, values and a foundation for faith in the children that we serve. 

Miracles Child Care uses The Creative Curriculum for Infants, Toddlers and Preschoolers.  These are comprehensive curriculums that include goals and objectives for children’s learning in all areas of development. All of our classrooms complete and integrate lesson plans that are aligned with Ohio’s Infant and Toddler Guidelines and Ohio’s Early Learning Content Standards.";"http://www.miracleschildcarebryan.com/";;"6am-6pm";;"http://www.miracleschildcarebryan.com/#!registration-packet";;"y";"y";"y";"y";"n";"n";;;;;;;
824208;"LITTLE SCHOLARS EARLY LEARNING CENTER";"7464 TYLER BOULEVARD";"MENTOR";"OH";44060;"LAKE";"440-942-8694";"http://www.littlescholars.net/Learning-Center-Location-Contact-Willoughby-OH.html";"tyler@littlescholars.net";"At Little Scholars Early Learning Center, our philosophy is to provide a nurturing and secure environment where your children can explore and learn about themselves and the world around them. Our pre-kindergarten programs emphasize the values of respect, responsibility, empathy, and honesty. We believe that children learn these values best through a combination of play, laughter, conversation, and hands-on experiences.";"http://www.littlescholars.net/Learning-Center-Location-Contact-Willoughby-OH.html";;;;;;"n";"y";"y";"y";"y";"y";"http://www.littlescholars.net/image/77538623.png";"http://www.littlescholars.net/image/67773188.jpg";"http://www.littlescholars.net/image/67773645.jpg";"http://www.littlescholars.net/image/67773639.jpg";"http://www.littlescholars.net/image/67773641.jpg";;
824209;"MISS MARY'S NURSERY SCHOOL - BETHESDA";"233 N MAIN ST";"BETHESDA";"OH";43719;"BELMONT";7406955076;;;;;;;;;;;;;;;;;;;;;"Y";
824213;"MISS PEGGY'S HOUSE";"95 FEDERAL ROAD";"LITTLE HOCKING";"OH";45742;"WASHINGTON";7403505795;;;;;;;;;;;;;;;;;;;;;"Y";
824214;"MISS PEGGY'S HOUSE - MARIETTA SITE";"215 FEARING STREET";"MARIETTA";"OH";45750;"WASHINGTON";7403749311;;;;;;;;;;;;;;;;;;;;;"Y";
824215;"MISS PEGGY'S HOUSE BELPRE SITE";"127 LEE STREET";"BELPRE";"OH";45714;"WASHINGTON";7404231009;;;;;;;;;;;;;;;;;;;;;"Y";
824216;"MISS PEGGY'S HOUSE SACC PROGRAM";"70 WARRIOR DRIVE";"VINCENT";"OH";45784;"WASHINGTON";7406782395;;;;;;;;;;;;;;;;;;;;;"Y";
824217;"MISS POOH'S CHILD CARE CENTER";"2860 E 130TH ST";"CLEVELAND";"OH";44120;"CUYAHOGA";2167527274;;;;;;;;;;;;;;;;;;;;;"Y";
824220;"MISS SYD'S NURSERY SCHOOL INC";"455 E 39 STREET";"SHADYSIDE";"OH";43947;"BELMONT";7406719616;"https://www.facebook.com/MissSydsPreschool/info?tab=page_info";;"Miss Syd's Preschool is a privately owned and operated business in Shadyside, Ohio, offering professional daycare and preschool services to children aged 2 years up to 12 years old. Miss Syd's boasts a staff that is highly experienced in both childcare and education. ";"https://www.facebook.com/MissSydsPreschool/info?tab=page_info";"https://www.facebook.com/MissSydsPreschool/info?tab=page_info";"Mon - Fri: 
6:30 am - 5:30 pm";;;;"n";"y";"y";"y";"y";"y";;"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/q81/p180x540/10257928_585726818217407_2409369838335161346_n.jpg?oh=2f377958d593fa36c251f30f613f7ef2&oe=5539A83E&__gda__=1430412975_10fc30490b4c597372411ae68ce67a53";"https://scontent-a-sea.xx.fbcdn.net/hphotos-xap1/v/t1.0-9/p180x540/10689843_585726611550761_6273331590861112950_n.jpg?oh=8e3626b580cbdbba20665b3a9d23781c&oe=5535B8D5";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/q83/p180x540/604108_585726751550747_2714490023387696825_n.jpg?oh=4be85e342344699522208db2af31da16&oe=54FC427E&__gda__=1430316904_9d9edbd6b27569b399191cf371d75450";"https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-9/s720x720/10157399_485702161553207_1969517010_n.jpg?oh=0c4028d330d0df1d39c98d9f74e0c2b5&oe=55414301&__gda__=1429496505_2f9d896f861ffe02a7072028d4101a77";;
824223;"MOCK ROAD UNIVERSITY ANNEX (MRUA)";"1911 OAKLAND PARK AVENUE";"COLUMBUS";"OH";43224;"FRANKLIN";6142687757;;;;;;;;;;;;;;;;;;;;;"Y";
