"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"detail";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4";"bad url?";
1088432;"UNION SETTLEMENT HEAD START";"2081 SECOND AVENUE";"NEW YORK";"NY";10029;"MANHATTAN";"212-828-6413";"http://www.unionsettlement.org/childcare";" mpaige@unionsettlement.org";" Our mission is to provide children with a well-rounded program that includes all aspects of learning. Children receive individualized instruction that includes cognitive, social, creative and physical development.

We serve 500 children and their families in seven childcare and Head Start centers. Teachers in our pre-school program assist children ages two to five in a stimulating social and educational environment. We operate a Universal Pre-Kindergarten program with Community School District 4/Region 9.

Union Settlement's Family Child Care Network prepares community members to establish and run their own home-based child care businesses. Our providers care for children ages 8 weeks to 12 years in an educationally stimulating home-based setting. Union Settlement Child Care programs operate from 8AM to 6PM and our Head Start programs operate from 8AM to 4:30PM. Both programs are open year round.

All child care centers and home care providers are licensed by the Department of Health and provide hot, nutritious meals to all participants. Because parent involvement is essential to child development, we encouraged and welcome parents in all aspects of our programs.";"http://www.unionsettlement.org/childcare";"https://www.facebook.com/unionsettlement";"8am-6pm";"http://www.unionsettlement.org/jobs";;;"n";"y";"y";"y";"n";"n";"http://www.unionsettlement.org/images/logo.gif";"https://fbcdn-sphotos-d-a.akamaihd.net/hphotos-ak-xpa1/t1.0-9/p480x480/10505384_10152526894443903_3780425286741613427_n.jpg";"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/q71/s720x720/10270329_10152526894353903_7391315682480895986_n.jpg?oh=f8c41f8965a7e6fb1364c59d1ecba316&oe=54545A40&__gda__=1412916803_88f2a4b264205530837e6d21e1f4c376";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xaf1/t1.0-9/p480x480/10487999_10152526895203903_7637205926702183924_n.jpg";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-prn2/t1.0-9/q71/s720x720/10433892_10152526894478903_8535856132425273141_n.jpg";;
1088433;"UNION SETTLEMENT PEQUENOS SOULS CHILD CARE CENTER";" 114 East 122nd Street, Main Floor";"NEW YORK";"NY";10035;"MANHATTAN";"646-672-5042";"http://www.unionsettlement.org/childcare";" mpaige@unionsettlement.org";" Our mission is to provide children with a well-rounded program that includes all aspects of learning. Children receive individualized instruction that includes cognitive, social, creative and physical development.

We serve 500 children and their families in seven childcare and Head Start centers. Teachers in our pre-school program assist children ages two to five in a stimulating social and educational environment. We operate a Universal Pre-Kindergarten program with Community School District 4/Region 9.

Union Settlement's Family Child Care Network prepares community members to establish and run their own home-based child care businesses. Our providers care for children ages 8 weeks to 12 years in an educationally stimulating home-based setting. Union Settlement Child Care programs operate from 8AM to 6PM and our Head Start programs operate from 8AM to 4:30PM. Both programs are open year round.

All child care centers and home care providers are licensed by the Department of Health and provide hot, nutritious meals to all participants. Because parent involvement is essential to child development, we encouraged and welcome parents in all aspects of our programs.";"http://www.unionsettlement.org/childcare";"https://www.facebook.com/unionsettlement";"8am-6pm";"http://www.unionsettlement.org/jobs";;;"n";"y";"y";"y";"n";"n";"http://www.unionsettlement.org/images/logo.gif";"https://fbcdn-sphotos-d-a.akamaihd.net/hphotos-ak-xpa1/t1.0-9/p480x480/10505384_10152526894443903_3780425286741613427_n.jpg";"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/q71/s720x720/10270329_10152526894353903_7391315682480895986_n.jpg?oh=f8c41f8965a7e6fb1364c59d1ecba316&oe=54545A40&__gda__=1412916803_88f2a4b264205530837e6d21e1f4c376";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xaf1/t1.0-9/p480x480/10487999_10152526895203903_7637205926702183924_n.jpg";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-prn2/t1.0-9/q71/s720x720/10433892_10152526894478903_8535856132425273141_n.jpg";;
1088434;"UNION WASHINGTON CHILD CARE CENTER";" 1893 Second Avenue (At 97th Street)";"NEW YORK";"NY";10029;"MANHATTAN";"212-828-6088";"http://www.unionsettlement.org/childcare";" mpaige@unionsettlement.org";" Our mission is to provide children with a well-rounded program that includes all aspects of learning. Children receive individualized instruction that includes cognitive, social, creative and physical development.

We serve 500 children and their families in seven childcare and Head Start centers. Teachers in our pre-school program assist children ages two to five in a stimulating social and educational environment. We operate a Universal Pre-Kindergarten program with Community School District 4/Region 9.

Union Settlement's Family Child Care Network prepares community members to establish and run their own home-based child care businesses. Our providers care for children ages 8 weeks to 12 years in an educationally stimulating home-based setting. Union Settlement Child Care programs operate from 8AM to 6PM and our Head Start programs operate from 8AM to 4:30PM. Both programs are open year round.

All child care centers and home care providers are licensed by the Department of Health and provide hot, nutritious meals to all participants. Because parent involvement is essential to child development, we encouraged and welcome parents in all aspects of our programs.";"http://www.unionsettlement.org/childcare";"https://www.facebook.com/unionsettlement";"8am-6pm";"http://www.unionsettlement.org/jobs";;;"n";"y";"y";"y";"n";"n";"http://www.unionsettlement.org/images/logo.gif";"https://fbcdn-sphotos-d-a.akamaihd.net/hphotos-ak-xpa1/t1.0-9/p480x480/10505384_10152526894443903_3780425286741613427_n.jpg";"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/q71/s720x720/10270329_10152526894353903_7391315682480895986_n.jpg?oh=f8c41f8965a7e6fb1364c59d1ecba316&oe=54545A40&__gda__=1412916803_88f2a4b264205530837e6d21e1f4c376";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xaf1/t1.0-9/p480x480/10487999_10152526895203903_7637205926702183924_n.jpg";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-prn2/t1.0-9/q71/s720x720/10433892_10152526894478903_8535856132425273141_n.jpg";;
1088435;"UNIVERSITY PLAZA NURSERY SCHOOL";"110 BLEECKER STREET";"NEW YORK";"NY";10012;"MANHATTAN";"212-677-3916";"http://universityplazanursery.org/";"info@universityplazanursery.org";"Our goal is to provide a nursery school experience that builds on the natural curiosity each child is born with. We foster the learning process by encouraging children to explore their own interests in a warm, caring and child-centered setting. Children are supported as they learn important social skills through play and relationships within the classroom community. It is important to us that children leave UPNS with the social, emotional and academic skills to succeed in Kindergarten.";"http://universityplazanursery.org/";;;;"http://universityplazanursery.org/admissions/";;"n";"y";"y";"y";"n";"n";"http://universityplazanursery.org/wp-content/themes/thesis_151/images/upns_logo.gif";"http://universityplazanursery.org/wp-content/uploads/2009/07/photo_playground.jpg";"http://universityplazanursery.org/wp-content/uploads/2009/07/photo_afterschool.jpg";"http://universityplazanursery.org/wp-content/uploads/2009/07/photo_summercamp.jpg";;;
1088436;"UNIVERSITY SETTLEMENT EARLY HEAD START";"89 CATHERINE STREET";"NEW YORK";"NY";10002;"MANHATTAN";"212-227-3149";;;;;;;;;;;;;;;;;;;;;"Y";
1088437;"UPPER MANHATTAN MENTAL HEALTH CENTER THERAPEUTIC PRE-SCHOOL";"1727 AMSTERDAM AVENUE";"NEW YORK";"NY";10031;"MANHATTAN";"212-694-9200";;;;;;;;;;;;;;;;;;;;;"Y";
1088438;"UPPER VALLEY PRE";"750 COLUMBUS AVENUE";"NEW YORK";"NY";10025;"MANHATTAN";"212-257-4749";;;;;;;;;;;;;;;;;;;;;"Y";
1088439;"VANDERBILT Y M C A E C C I I I";"224 EAST 47 STREET";"NEW YORK";"NY";10017;"MANHATTAN";"212-912-2517";;;;;;;;;;;;;;;;;;;;;"Y";
1088441;"VICTORIA CHILDREN'S GROUP";"230 GRAND STREET";"NEW YORK";"NY";10013;"MANHATTAN";"212-625-9228";"http://www.victoriachildrensgroup.com/";"info@victoriachildrensgroup.com  ";"Being a family-owned and operated school, we’re able to offer you the personal touch you’ve been looking for. Our goal is to make all our students and their families happy. 

At Victoria Children's Group, we understand that for the majority of our students this is their first experience in a school setting.  Our passionate staff want to make sure that your child has the best care and a positive experience towards learning in school.  

Our experienced and dedicated teachers create an environment that supports and develops a love of learning, cooperation and respect for others.  They will implement a child-centered, age appropriate curriculum that focuses on fostering your child's social, emotional, physical and academic skills.    

Our goal is to offer your child a nurturing environment that will allow them to enjoy learning and develop necessary skills to move toward independence as they enter elementary school.  ";"http://www.victoriachildrensgroup.com/";;"8:00 am – 6:30 pm";;"http://www.victoriachildrensgroup.com/Registration.html";;"n";"y";"y";"y";"n";"n";"http://www.victoriachildrensgroup.com/publishImages/~master~master~~master5.jpg";"http://www.victoriachildrensgroup.com/57281122.jpg";"http://www.victoriachildrensgroup.com/78490115.jpg";"http://www.victoriachildrensgroup.com/86483476.jpg";"http://www.victoriachildrensgroup.com/89986846.jpg";;
1088442;"VILLAGE PRESCHOOL CENTER";"134-136 WEST 10TH STREET";"NEW YORK";"NY";10014;"MANHATTAN";"212-645-1238";;;;;;;;;;;;;;;;;;;;;"Y";
1088443;"VIRGINIA DAY NURSERY";"464 EAST 10 STREET";"NEW YORK";"NY";10009;"MANHATTAN";"212-228-5220";;;;;;;;;;;;;;;;;;;;;"Y";
1088444;"WASHINGTON HEIGHTS CHILD CARE CENTER";"610-14 WEST 175 STREET";"NEW YORK";"NY";10033;"MANHATTAN";"212-781-6910";;;;;;;;;;;;;;;;;;;;;"Y";
1088445;"WEE CARE CHILD CARE";"451 EAST 83 STREET";"NEW YORK";"NY";10028;"MANHATTAN";"212-472-4481";"http://www.weecarellc.com/";"weecareschool@aol.com";"Wee Care Child Care welcomes children from ages six weeks through five years. Our center is licensed by the Department of Health and Mental Hygiene and we take pride in our creative learning programs. These programs are grounded in teacher-guided activities based on monthly themes, with modifications based on age group. Our teachers work on developing and modifying routines for infants, providing language development for toddlers, and teaching the fundamentals of art, math, and science for preschoolers. Our caregivers seek to establish active communication with parents in order to design a program for your child in which he or she can thrive, experience the world, learn, and grow. In addition, our staff members are trained in CPR and First Aid. ";"http://www.weecarellc.com/";;"Monday – Friday from 8:00am – 6:00pm ";;"http://www.weecarellc.com/enrollment/";;"y";"y";"y";"y";"n";"n";"http://www.weecarellc.com/wp-content/themes/weecare/images/logo.png";"http://www.weecarellc.com/wp-content/uploads/2011/12/chalkboard.png";"http://www.weecarellc.com/wp-content/uploads/2011/12/evaluation.png";"http://www.weecarellc.com/wp-content/uploads/2011/12/services1.jpg";"http://www.weecarellc.com/wp-content/uploads/2011/12/testimonials1.png";;
1088446;"WEE ONES CLUB, LLC";"128 EAST 36 STREET";"NEW YORK";"NY";10016;"MANHATTAN";"212-779-3434";"http://weeonesclub.com/";;"The Wee Ones Club Preschool strives to generate educative experiences for our students that both increase confidence and independence while nurturing and supporting our young citizens.  Our goal is to create an environment where each child enters with the knowledge that they are respected and valued by their peers and teachers.  The tender age that our students begin preschool is honored by our staff.  Our classrooms aspire to be free of judgment and dedicated to providing every individual with the materials and guidance that make their first educational discoveries meaningful and lasting.";"http://weeonesclub.com/";;;;"http://weeonesclub.com/mommy-me/mommy-me-forms.html";;"y";"y";"y";"y";"n";"n";"http://weeonesclub.com/images/siteimages/Wee-Ones-Club-logo.jpg";;;;;;
1088447;"WEST 83RD STREET PRE-SCHOOL";"128 WEST 83RD STREET";"NEW YORK";"NY";10024;"MANHATTAN";"212-877-7780";"http://www.goddard.org/page/our-locations-33.html";;"Each year Goddard Riverside serves more than 3,000 children and youth through school-based, after-school, evening and weekend programs. The majority of children and youth in our programs come from low-income families who live in the surrounding neighborhood. Our programs provide safe, structured activities and the chance to interact with positive role models. We also engage whole families by offering information, encouragement and support to parents.

As a multi-service settlement house, we can give young people the continuity they need. Some children begin by attending one of our preschool programs and stay involved with us during elementary, middle, and high school. It is common for parents to have been in our programs as children, and we are often engaged with extended family networks.";"http://www.goddard.org/page/our-locations-33.html";"https://www.facebook.com/GoddardRiverside";"Mon - Fri: 8:00 am - 6:00 pm";"http://www.goddard.org/page/jobs-8.html";;;"n";"n";"y";"y";"n";"n";;"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xpf1/t1.0-9/1926738_10152317588525777_2538615157336174886_n.jpg";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xpf1/t1.0-9/q71/s720x720/10488266_10152335926345777_4769068662090106703_n.jpg";"https://fbcdn-sphotos-d-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-9/q75/s720x720/10481451_10152320075645777_492869884003747365_n.jpg?oh=313d20d99e849bb135b2b0061ed00170&oe=543A6861&__gda__=1414381974_66918f2b66569ec85335c9f6e73ead1f";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/1959470_10152251034730777_8399139747128890162_n.jpg?oh=94336f0ee8342ec0565e4b7ad59595cd&oe=54454FC7&__gda__=1413001214_5c2d25792a9fc83132c4eaa24134e3a3";;
1088448;"WEST HARLEM COMMUNITY ORGANIZATION INC. HEAD START";"121 WEST 128 STREET";"NEW YORK";"NY";10027;"MANHATTAN";"212-665-7586";;;;;;;;;;;;;;;;;;;;;"Y";
1088449;"WEST SIDE MONTESSORI SCHOOL";"309 WEST 92 STREET";"NEW YORK";"NY";10025;"MANHATTAN";"212-662-8000";"http://wsmsnyc.org/";"mbasso@wsmsnyc.org";"Since our inception in 1963, we have been dedicated to providing an exceptional early childhood education within a warm and diverse community. We do this by combining key aspects of Montessori education with the best practices of current child development research, and by actively involving parents in the educational lives of their children. By encouraging their natural curiosity in an atmosphere of respect for self and others, we help children build a lifelong love of learning and a strong foundation for becoming self-directed learners, flexible thinkers, creative problem solvers, resilient individuals, and empathic citizens of the world.";"http://wsmsnyc.org/";;"AM: 8:30 a.m. to 12:30 p.m.
PM: 1:00 p.m. to 5:00 p.m.";;"http://wsmsnyc.org/home/admissions/welcome-from-director-of-admissions/";;"n";"n";"y";"y";"n";"n";"http://wsmsnyc.org/img/wsms_blue.png";"http://wsmsnyc.org/home/wp-content/uploads/2012/09/090925-WSMS_3-10.png";"http://wsmsnyc.org/home/wp-content/uploads/2012/07/kids-with-scarves-in-gym.png";"http://wsmsnyc.org/home/wp-content/uploads/2012/09/090925-WSMS_2-03.png";"http://wsmsnyc.org/home/wp-content/uploads/2012/07/building.jpg";;
1088450;"WEST SIDE PRESCHOOL";"165 WEST 105 STREET";"NEW YORK";"NY";10025;"MANHATTAN";"212-749-4635";;;;;;;;;;;;;;;;;;;;;"Y";
1088451;"WEST SIDE YMCA TENDER CARE";"5 WEST 63 STREET";"NEW YORK";"NY";10023;"MANHATTAN";"212-912-2650";;;;;;;;;;;;;;;;;;;;;"Y";
1088452;"WEST VILLAGE NURSERY SCHOOL";"73 HORATIO STREET";"NEW YORK";"NY";10014;"MANHATTAN";"212-243-5986";;;;;;;;;;;;;;;;;;;;;"Y";
1088453;"WESTSIDE YMCA CO-OP NURSERY SCHOOL";"5 WEST 63RD STREET";"NEW YORK";"NY";10023;"MANHATTAN";"212-875-4118";;;;;;;;;;;;;;;;;;;;;"Y";
1088454;"WONDERFUL QUALITY TIME, INC";"2118 1ST AVENUE";"NEW YORK";"NY";10029;"MANHATTAN";"212-289-8255";;;;;;;;;;;;;;;;;;;;;"Y";
1088455;"WONDERFUL QUALITY TIME, INC.";"2118 1ST. AVENUE";"NEW YORK";"NY";10029;"MANHATTAN";"212-289-8255";"https://www.facebook.com/pages/Wonderful-Quality-Time-Inc-Early-Childhood-Learning-Center/151777274912012?sk=page_map";"DENISE.QUEEN27@ YAHOO.COM";"WQT, Inc. believes that in order for children to grow and develop into productive individuals the must be nourished and supported. The job of our staff is to provide an atmosphere the fosters learning through activities that stimulate, motivate as well as challenge the efforts of children entrusted to our care.

Activities will be provided to enhance both gross and fine motor skills. We are committed to enhancing, encouraging and promoting literacy and language acquisition in our children. We take particular pride in building self-esteem and self-sufficiency through self-awareness of ones abilities. We vow to work closely with young children as facilators in assisting them in achieving success with socialization skills and academic performance.

Our desire to be on the same page with all persons that service and provide care
for our children is of the utmost importance. Conferencing with parents and other professionals will take place on a regular basis and/or as needed at all times.
We pledge to make every child a priority.";"https://www.facebook.com/pages/Wonderful-Quality-Time-Inc-Early-Childhood-Learning-Center/151777274912012?sk=page_map";"https://www.facebook.com/pages/Wonderful-Quality-Time-Inc-Early-Childhood-Learning-Center/151777274912012?sk=page_map";;;;;"y";"y";"y";"y";"n";"n";;;;;;;
1088456;"Y A I/N Y L GRAMERCY SCHOOL & ROOSEVELT CHILDREN'S CENTER";"460 WEST 34 STREET";"NEW YORK";"NY";10001;"MANHATTAN";"212-420-0510";"http://www.yai.org/agencies/nyl/nyl-schools/NYL-gramercy-school.html";"rae.eisdorfer@yai.org";"Our preschool for children with special needs is located in the heart of Manhattan. We offer a full range of therapeutic services, and a language-based curriculum.Our student and staff population is culturally diverse and two of our classrooms are designed to serve Spanish speaking children and their families.";"http://www.yai.org/agencies/nyl/nyl-schools/NYL-gramercy-school.html";"https://www.facebook.com/yaihope?ref=hl";"Monday – Friday
9:00am to 2:30pm";"http://www.yai.org/careers/";;;"n";"n";"y";"y";"n";"n";;"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xap1/t1.0-9/10436172_10152360602172517_6601740685935082033_n.jpg";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xfp1/t1.0-9/p180x540/10277399_10152330527707517_1884281579122564868_n.jpg";"https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xap1/t1.0-9/p180x540/10462558_10152400242152517_732358030783086784_n.jpg";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xaf1/t1.0-9/10492575_10152398104677517_8487948271836870037_n.jpg";;
1088457;"Y M/Y W H A OF WASHINGTON HEIGHTS AND INWOOD";"54 NAGLE AVENUE";"NEW YORK";"NY";10040;"MANHATTAN";"212-569-6200";;;;;;;;;;;;;;;;;;;;;"Y";
1088458;"Y W C A POLLY DODGE EARLY LEARNING CENTER";"538 WEST 55 STREET";"NEW YORK";"NY";10019;"MANHATTAN";"212-757-2047";;;;;;;;;;;;;;;;;;;;;"Y";
1088459;"YORK AVENUE PRESCHOOL";"1520 YORK AVENUE";"NEW YORK";"NY";10028;"MANHATTAN";"212-734-0922";"http://yorkavenuepreschool.org/";"admissions@yorkavenuepreschool.org";"The mission of York Avenue Preschool is to provide the whole child with the foundation for growth in all developmental domains.  Young children learn best in a structured, supportive, nurturing, engaging environment through hands-on-experiences.  Each child’s curiosity is embraced to facilitate cognitive, social-emotional, and physical growth.  Our exceptional teachers provide classroom environments that foster engagement and love of learning.

York Avenue Preschool welcomes our families to be partners in learning.  Parents are involved in all school functions, classroom celebrations, parent-teacher conferences, and all Parent Association sponsored events.  The fulfillment of our school’s mission is complete with the involvement and participation of all of our parents.

 ";"http://yorkavenuepreschool.org/";;;;"http://yorkavenuepreschool.org/admission.php";;"n";"y";"y";"y";"n";"n";;"http://yorkavenuepreschool.org/images/image_curriculum.jpg";"http://yorkavenuepreschool.org/images/admissions_banner.jpg";"http://yorkavenuepreschool.org/images/image_faqs.jpg";;;
1088460;"4 ANGELS DAY CARE INC. - INFANT PROGRAM.";"245 SIMONSON AVENUE";"STATEN ISLAND";"NY";10303;"STATEN ISLAND";"917-821-5048";"http://4angelsdaycareinc.com/contact-4-angels-day-care-inc-of-staten-island-ny.htm";;"Our personal philosophy of education begins in a child centered environment in early stages of development where the only work a child has is meaningful exploration and play. This play will promote the social, emotional, physical and cognitive development of every child involved and will be done in an inclusive setting that promotes multicultural, non-sexist and non-stereotypical experiences, nutrition, personal hygiene and safety.

We encourage, respect and acknowledge the fact that every child is an individual that learns at his/her own pace and in his/her own way. We give these children love and attention and the opportunity to make choices according to their own individual preferences and curiosities. Our philosophy and practices adapt according to changes in the educational process and the children’s needs. We take pride in what we do, for example:

P = Providing guidance to children in getting along with one another, learning together and providing new and challenging learning experiences.

R = Remembering to keep the program flexible and provide a lot of positive reinforcement.

I = Interacting with children, parents and the community in order to foster mutual respect.

D = Demonstrating respect for cultural and ethnic diversity and modeling positive behaviors.

E = Encouraging independence while still giving lots of comfort and love.";"http://4angelsdaycareinc.com/contact-4-angels-day-care-inc-of-staten-island-ny.htm";;" Monday - Friday: 7:00am to 7:00pm ";;;;"y";"y";"y";"y";"y";"n";"http://4angelsdaycareinc.com/cs/Satellite?blobcol=urlimagefile&blobheader=image%2Fjpeg&blobheadername1=Content-Disposition&blobheadervalue1=inline%3B+filename%3Dasdfgdfdvbcxcvxv-0.jpg&blobkey=id&blobtable=UXImage&blobwhere=1364608312484&ssbinary=true&moddate=2013-07-29%2009:17:38";"http://4angelsdaycareinc.com/cs/Satellite?blobcol=urlimagefile&blobheader=image%2Fjpeg&blobheadername1=Content-Disposition&blobheadervalue1=inline%3B+filename%3D2721x0a9-0.jpg&blobkey=id&blobtable=UXImage&blobwhere=1364608315342&ssbinary=true&moddate=2013-07-29%2009:17:45";"http://4angelsdaycareinc.com/cs/Satellite?blobcol=urlimagefile&blobheader=image%2Fjpeg&blobheadername1=Content-Disposition&blobheadervalue1=inline%3B+filename%3D72asdfsdl2ilgi-0.jpg&blobkey=id&blobtable=UXImage&blobwhere=1364608317729&ssbinary=true&moddate=2013-07-29%2009:17:13";"http://4angelsdaycareinc.com/cs/Satellite?blobcol=urlimagefile&blobheader=image%2Fjpeg&blobheadername1=Content-Disposition&blobheadervalue1=inline%3B+filename%3Dxys062wz-0.jpg&blobkey=id&blobtable=UXImage&blobwhere=1364608321742&ssbinary=true&moddate=2013-07-29%2009:17:31";;;
1088461;"ALWAYZ 123 EARLY LEARNING CENTER, INC.";"80 BAY STREET";"STATEN ISLAND";"NY";10301;"STATEN ISLAND";"718-815-4701";;;;;;;;;;;;;;;;;;;;;"Y";
1088462;"BARNEY DAY CARE CENTER, INC.";"472 NETHERLAND AVENUE";"STATEN ISLAND";"NY";10303;"STATEN ISLAND";"718-477-5262";;;;;;;;;;;;;;;;;;;;;"Y";
1088463;"BIG BIRDS PLAYHOUSE CORP.";"1859 RICHMOND AVENUE";"STATEN ISLAND";"NY";10314;"STATEN ISLAND";"718-982-0550";"http://www.bigbirdsplayhouse.com/";;"Big Bird play house has been serving parents in Staten Island since 1991. Providing them with the safe environment where children feel loved, respected and safe. This is a place where they learn and will grow building a foundation for their future. We believe they can learn from play, stories, arts and crafts at their daily centers. All of our staff is warm and caring to each child’s specific needs. This will give them the confidence they need to feel good about themselves and to love and respect one another.";"http://www.bigbirdsplayhouse.com/";;;;;;"y";"y";"y";"y";"y";"n";;"http://www.bigbirdsplayhouse.com/images/class_room.gif";"http://www.bigbirdsplayhouse.com/images/our_teachers.jpg";"http://www.bigbirdsplayhouse.com/images/block_game.jpg";"http://www.bigbirdsplayhouse.com/images/activities.jpg";;
1088464;"BIG BIRDS TODDLER TIME";"1869 RICHMOND AVENUE";"STATEN ISLAND";"NY";10314;"STATEN ISLAND";"917-686-5337";"http://www.bigbirdsplayhouse.com/";;"Big Bird play house has been serving parents in Staten Island since 1991. Providing them with the safe environment where children feel loved, respected and safe. This is a place where they learn and will grow building a foundation for their future. We believe they can learn from play, stories, arts and crafts at their daily centers. All of our staff is warm and caring to each child’s specific needs. This will give them the confidence they need to feel good about themselves and to love and respect one another.";"http://www.bigbirdsplayhouse.com/";;;;;;"y";"y";"y";"y";"y";"n";;"http://www.bigbirdsplayhouse.com/images/class_room.gif";"http://www.bigbirdsplayhouse.com/images/our_teachers.jpg";"http://www.bigbirdsplayhouse.com/images/block_game.jpg";"http://www.bigbirdsplayhouse.com/images/activities.jpg";;
1088465;"BUMBLEBEES-R-US INFANTS";"2734 VICTORY BLVD.";"STATEN ISLAND";"NY";10314;"STATEN ISLAND";"718-494-4448";"http://bumblebeesrus.com/";"info@bumblebeesrus.com";"Early Childhood Education is a science that we take seriously. Every aspect of our curriculum is designed is to target each area of development. However, our children just think that they are here to play and sing and have FUN!

We believe in a Whole Language Approach; we surround the children with language. This type of program helps the children to develop a lifelong love and appreciation for literature as well as an early understanding of language structure. Through a variety of activities based on the alphabet, even our youngest children learn to recognize letters and their corresponding sounds. They develop skills in listening, speaking, observing, thinking and ultimately reading and writing. Science, math and social studies are integrated within the reading program, as well as creative art, music, dramatic play and a variety of gross motor activities.

In addition, our center integrates other methodologies that allow children to develop “multiple intelligence” We seamlessly incorporate the guidelines of CDA certification standards, Universal Pre Kindergarten programs, Head Start programs, NAEYC, and Board of Education guidelines.";"http://bumblebeesrus.com/";"https://www.facebook.com/BumblebeesRUs";;;;;"y";"y";"y";"y";"n";"n";"http://bumblebeesrus.com/wp-content/uploads/2012/02/logo-1.png";"https://scontent-a-lax.xx.fbcdn.net/hphotos-xpa1/t1.0-9/s720x720/10325165_627693657306202_4231964085981670002_n.png";"https://scontent-a-lax.xx.fbcdn.net/hphotos-xpa1/t1.0-9/p180x540/10268664_628095543932680_5144076245848891670_n.jpg";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xfp1/t1.0-9/q71/s720x720/10153741_620684864673748_6777744252864835367_n.jpg";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xap1/t1.0-9/p480x480/1606925_603311603077741_311249007_n.jpg";;
1088466;"BUSY BEACH DAY CARE CENTER - P/S";"777 SEAVIEW AVENUE";"STATEN ISLAND";"NY";10305;"STATEN ISLAND";"718-667-2861";;;;;;;;;;;;;;;;;;;;;"Y";
1088467;"CASTLE DAY CARE INFANT/TODDLER";"1141 CASTLETON AVENUE";"STATEN ISLAND";"NY";10310;"STATEN ISLAND";"718-447-3140";"http://castledaycaresiny.com/contact/";"castledaycare@si.rr.com";"Castle Day Care believes children learn and develop in a secure, loving environment. Since we are concerned with the whole child, we aim to balance their development in all areas: social, emotional, physical and intellectual. Our staff needs to be dedicated to helping children grow at their natural pace by building self-confidence, strengths and skills.";"http://castledaycaresiny.com/contact/";;" 7 a.m. – 6 p.m., Monday – Friday";"http://castledaycaresiny.com/2013/06/28/employment-opportunities/";;;"y";"y";"y";"y";"y";"n";;"http://castledaycaresiny.com/wp-content/gallery/main/dsc_1284.jpg";"http://castledaycaresiny.com/wp-content/gallery/main/dsc_1294.jpg";"http://castledaycaresiny.com/wp-content/gallery/main/dsc_1297.jpg";"http://castledaycaresiny.com/wp-content/gallery/main/dsc_1348.jpg";;
1088468;"CASTLE DAY CARE II";"211 CANAL STREET";"STATEN ISLAND";"NY";10304;"STATEN ISLAND";"718-448-5439";"http://castledaycaresiny.com/contact/";"castledaycare@si.rr.com";"Castle Day Care believes children learn and develop in a secure, loving environment. Since we are concerned with the whole child, we aim to balance their development in all areas: social, emotional, physical and intellectual. Our staff needs to be dedicated to helping children grow at their natural pace by building self-confidence, strengths and skills.";"http://castledaycaresiny.com/contact/";;" 7 a.m. – 6 p.m., Monday – Friday";"http://castledaycaresiny.com/2013/06/28/employment-opportunities/";;;"y";"y";"y";"y";"y";"n";;"http://castledaycaresiny.com/wp-content/gallery/main/dsc_1284.jpg";"http://castledaycaresiny.com/wp-content/gallery/main/dsc_1294.jpg";"http://castledaycaresiny.com/wp-content/gallery/main/dsc_1297.jpg";"http://castledaycaresiny.com/wp-content/gallery/main/dsc_1348.jpg";;
