"Provider ID";"Inspections Date";"Checklist Type";"Document";"ProviderCode"
2017263;"07/20/2022";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000003Effl/x9kZI1OqoBwNfdWMzbAf4_pEyYk6_OR_oZRnClPmH5I";"0018y0000054WHmAAM"
2017263;"07/20/2022";"In-Home Child Care Facility Inspection Checklist -Eethar Hassan completed June_3_2022";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000002thr3/hKW7FBGsrVCGgJVZnbCl2p4pzJLVl0ZXORkxPf4.gTk";"0018y0000054WHmAAM"
265110;"04/20/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001y0eR/Uf7uNmJWAgLX6NUPSm297Xg9t4KjwEPzDlVAbhwnkA0";"001t0000007qGE9AAM"
265110;"04/20/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001y0eI/xIV_e95z_CFccmAAiMNgb1b1COkJuTZM2Sgia91gaHs";"001t0000007qGE9AAM"
659157;"11/29/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000001Tch2/jXtIwWuvwzTWUBfiKELw_Wikrrl2.ZvPI2FQHv2Gr7E";"001t0000007qIiHAAU"
659157;"11/29/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000001SyHD/kNySvH9tH3VXoxbPOLitADdZmChjyoZBb_ZGJ2UGzWU";"001t0000007qIiHAAU"
267897;"02/10/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001Lm9F/7.GY6bsSYzTyHNGCaMxdoVeDjSP4Ja4a2wSFv61UJls";"001t0000007qGIaAAM"
267897;"01/17/2020";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000kcmq/IYjIdYujT1obBGa8p4QmemPAAZ8Fi_MXDObjKyR16rc";"001t0000007qGIaAAM"
267897;"01/17/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000kcmX/DD3deoMi4GZYNyqkzZs.7n9E.fpSkwl_FONZ0qeavRU";"001t0000007qGIaAAM"
267897;"12/28/2017";"Child Care Center Abbreviated Checklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000HEUx/yj5kHffS.cXuTfulVFadxT933kNfPYxXIdk6As61jTg";"001t0000007qGIaAAM"
327251;"05/20/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000000nzZe/0j3hfbaIxx5TyTv0JcBt6RKrPbgX6b30RBmA_FPZpj0";"001t0000007qHoLAAU"
327251;"05/20/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y0000001cuy/UH1ZZ96XhY37WdzlJxyvx1ZBKDUz_mCdSnFxU4rVSks";"001t0000007qHoLAAU"
327251;"11/20/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001Eyto/OASWfEevXTKpaInrXEy4sR5zdZeoZ_M_URgvvl5G6Lk";"001t0000007qHoLAAU"
327251;"08/19/2020";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001EybQ/g6lKcKBBUEHqxyMmuWhScK7bfhJGnoi3uAEmc2VCGUU";"001t0000007qHoLAAU"
299053;"04/01/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001u9mg/nHZSemmUIDayBWKNKQ9TK4rTnhfiw8u6gEsSVUjhGoE";"001t0000007qH9LAAU"
299053;"04/01/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001u9mk/2qZidbiw2kwj3hhLeylXAUYJ9ZSqkbSlnZxajAwB_J0";"001t0000007qH9LAAU"
305637;"04/13/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001t6TK/0PgvmXgUuYN01w4_ptCTn20ZnZ0P7m9qS1u92LnK3cI";"001t0000007qHKPAA2"
305637;"04/13/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001t6TO/MQ40arlcUqpilKN5z_qeqDs06eK1uWNVjZfvmfXOK_g";"001t0000007qHKPAA2"
305637;"05/03/2018";"Child Care Center Abbreviated Checklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000QSwb/WZKEdFePd9hgehLINULEK_cuaD8XYR_ISlvp_Td.uxU";"001t0000007qHKPAA2"
806153;"04/06/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001uFWb/ZdolF.NbvvJYsTXeJBJCWXS1RXxGuDEuF.pOPBEj4QE";"001t0000007qJ1kAAE"
806153;"04/06/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001uFWk/VX4bEETIO2.NoB4b7UhU.JabTjo1VKrq2hrWkEyVnZc";"001t0000007qJ1kAAE"
806153;"03/22/2018";"Child Care Center Abbreviated Checklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000QFBJ/wM5hy_lEJ03sESLYBwPhBh1Ie.3UI30bin5hQIAIofU";"001t0000007qJ1kAAE"
155511;"12/07/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000001Y1J4/9sPUA0WJogqr.tFCGUkomm75eD5j4HtVw6gMeIgoMyY";"001t0000007qCmmAAE"
1256272;"04/02/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001uBWJ/Bc6X0s.qa2bExf7s0DTM1ly1IHZ0WRjhWVzi5dnAX70";"001t0000008UxOFAA0"
1256272;"04/02/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000000A7FS/CCUxQ87YtP_5SbcA_uAwnrxacFt5hL0XikfLV1bBZ5k";"001t0000008UxOFAA0"
1256272;"01/30/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000kkPb/4ALaAeg_nFNH75n54mv6Dlol51_MeyNuhVwULk_PGqk";"001t0000008UxOFAA0"
439064;"06/24/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000000B7oQ/sjUstAI.6svujmO8Cs5imF4OvEtylA21RdHvvC1Nol0";"001t0000007qI7dAAE"
439064;"06/24/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000000B7oj/sxCyqcV6ip8dwZG2LwSSa5UGV4ry91.mJAIdlBXbBUY";"001t0000007qI7dAAE"
333049;"04/05/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001uDMg/uUDfP..AKdFSOgFvcCuE9589AVWtXpQmdnEMhU5tBO4";"001t0000007qHwEAAU"
333049;"04/05/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001uDMc/U_1YqCgJ4JcSG1CFlA.DQA8uDbOFQ5lh_nwsm_CGoGM";"001t0000007qHwEAAU"
292055;"01/11/2017";"Family Home Full Checklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000Lubc/lcF7Nn2ugtEApq2klH1WV5U.sNaeZDY7izikYLGw1po";"001t0000007qGy5AAE"
284356;"03/10/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y0000002jjb/NT8jALAFljziQDAAydxlFYAWjlPLYRP0Q5mG8aUMV4E";"001t0000007qGnDAAU"
284356;"03/10/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y0000002jjA/RzicHwolplQo_Edx9WETmwbqrPWxyEqH3Hk8Q1ms8JM";"001t0000007qGnDAAU"
1646189;"10/12/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000001M4eW/ivGC.FLBCo6KQLTdP9lbvWvQLwWiUj0aGpMCpnr1L9E";"001t000000K7UdPAAV"
1646189;"04/23/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y00000002eY/6zSBlHogXCuQaQWSQ5zp.rZKMlCSPuSzUfLAOM9noac";"001t000000K7UdPAAV"
1646189;"11/06/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001EpIj/gPpO1F1ytPxv8yU6ZMesfbfFFhD0eqAYlGYJS4wuNsU";"001t000000K7UdPAAV"
1646189;"11/06/2020";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001EpIs/HSdBEjWRJztiHVeW87bUL2N.JWda4kuXYV7y81vWjhI";"001t000000K7UdPAAV"
108967;"03/30/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001u6dQ/Qdf4UejgCHTpQuXYBRobYM.t48BJLqxcVwJv2x1MioM";"001t0000007qB08AAE"
108967;"03/30/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001u6dZ/zl.jrwf.i_H.Rm2gkofrZOpUVYagGY4.Fv1ZYmBNVkU";"001t0000007qB08AAE"
108967;"09/05/2017";"Child Care Center Abbreviated Checklist.pdf";"https://www.findchildcarewa.org/servlet/servlet.FileDownload?retURL=%2Fapex%2FPSS_Provider%3Fid%3D001t0000007qB08AAE&file=00Pt0000003ZhhYEAS";"001t0000007qB08AAE"
681939;"10/21/2020";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000000A7CJ/ZWPzrPmm_KU5av.t7wCcieVRObvWjR7MBcu4c0fVR6g";"001t0000007qIlfAAE"
681939;"10/21/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000000A7CF/io_CMs4bISRMn1f8f8yw.i8Ybnx._vx4PJaHvBVOSCk";"001t0000007qIlfAAE"
131263;"04/30/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y0000002jX1/ianAsmDrMhcxtOYmgpmA10c8VdHbfBEi1dsm.5Vl9y4";"001t0000007qBhoAAE"
131263;"04/30/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y0000002jI2/pq8fv0UTxglu4muH4sCaU4yPp_4NeAQlDpmHANuwc5g";"001t0000007qBhoAAE"
131263;"02/04/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000kopq/IZTVeGdPo0e3jBdWOnmGyzaiOjco_VilEZlC4tD3Jlg";"001t0000007qBhoAAE"
938248;"08/19/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001E6vj/5Gy5bW.sTMjMbnZbPfKyJ001ktDDyJ.WvX62OZhLwkY";"001t0000007qJFyAAM"
938248;"08/19/2020";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001E6wC/XWq4QUeGooPw3rY.0hvGfzKX0_4IdIvRs9ifkkOnQHo";"001t0000007qJFyAAM"
938248;"03/09/2020";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000SgwZ/Mw.KxuMc4CEPdVeSIHWUYWl9euuNVoVrCVD0zgpG69Y";"001t0000007qJFyAAM"
938248;"03/09/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000SgwV/TkYUylp_XjofVFH8eBMxo8xpSKspmWCq2H.yODD.SYM";"001t0000007qJFyAAM"
938248;"06/22/2018";"Family Home Monitoring Checklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000Lubh/sLjW7OxZeT8ohekoQXbdws5l8U9iXOqsRtxRUG_RL.8";"001t0000007qJFyAAM"
1807274;"03/03/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001thMF/Sy1FPlciF4OgUn1.H510mNj.6_x78kDOc58nyj0xats";"001t000000V751qAAB"
1483178;"11/29/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000001UmMA/RiiO7wIMBLAq5QXKeX0qip8ayaLcxhZJFJJK.Nbx69I";"001t000000DrFLQAA3"
1483178;"11/29/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000001UmLB/vJ9V3C9bDh3kyfIwgUOl57HuHh0WmsDTY6QsMKUhQPk";"001t000000DrFLQAA3"
1483178;"11/19/2019";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000KQLN/FTSnwoi4o2egGA_cB7J1PpX7rD_4IDg7oPbILscDOkU";"001t000000DrFLQAA3"
1965226;"03/14/2022";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000002YRV8/8IK_8wHl4iVLrJvAZ7I6gtiH1dEryDemoOzpGwFTzXo";"0018y000004JGVAAA4"
1403305;"05/06/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y0000002hBX/lGX6ypmYGHcX.GfwGu4YyqLqBLnZcbh94oTvlobbhTs";"001t000000BxjVfAAJ"
1403305;"01/30/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000kkcB/vNE8iK9e1IUqMHwOtZTjnwdc1Vzy2ZRI8avJAQmpi1I";"001t000000BxjVfAAJ"
175417;"05/14/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y00000007pz/Usgr8LI0ucHSdwKvTPbKXYgJQTbSfzh2c6s9y2VwDdE";"001t0000007qDh7AAE"
175417;"05/14/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y00000007pq/OeXBC232igM9rYJQtBCbA4dOTiniut019qeMLWZh64M";"001t0000007qDh7AAE"
175417;"06/22/2018";"Family Home Monitoring Checklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000HzlF/xVLmyvT1ST.sIDsMFgvMxbjTf4M8LOuQSzNdnPh.mdM";"001t0000007qDh7AAE"
1927179;"07/20/2022";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y0000039iuQ/WV1KC.Pou2_qzJphDqqLUmImgF80nmDFLs.uOmBNljo";"0018y000002SfFoAAK"
1927179;"01/07/2022";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000001xp9O/geNzoOAt6JlDrW9EuaMNKuIYT9Zl0HVJdri.65FjYtM";"0018y000002SfFoAAK"
220077;"12/14/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001KGmn/VY6a2Hkwd47XXSn8dQfF.vDXKvdxvl7UgoGzWljntqE";"001t0000007qEt4AAE"
220077;"01/13/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000kQVl/h1s_A28TEVua.C3M04saYrm.yTRwZeyTfbL6IkKMtxA";"001t0000007qEt4AAE"
1916245;"05/05/2022";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000002giIn/oj7b82ggHJmWeyITAtA69DuVak_zpnBXFI2P5q8lEFw";"0018y0000045Rt0AAE"
1916245;"05/05/2022";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000002giFg/braNnzmyjYPeAXpCUsaDJYw8z472sYiEmESNBVEq4Fc";"0018y0000045Rt0AAE"
1916245;"12/30/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000001mYLO/sE2mzw6IuH09ThTCtd_yCL9RuCnqNMRjBsCSmdEEoP4";"0018y0000045Rt0AAE"
1916245;"12/30/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000001n5RB/hI8p2J9YhCzgTStk1phQvXzj2DmP21.9JMbKjvSOaKc";"0018y0000045Rt0AAE"
238585;"06/04/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000000A78g/FLZd7KLFC9EGWk9.dOqZzJiqb8TfMuzZYw6PO9u.ni4";"001t0000007qFLMAA2"
238585;"06/04/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000000A78c/TieoKtbf3PzHxbyTWMC2mWhGq0yOFRkDAgei8yb.OeQ";"001t0000007qFLMAA2"
627919;"05/12/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y00000006Ip/CJQWg_PoHJDuC54aBopqYiyzwWNGyrqjmBMd103rZyA";"001t0000007qIdOAAU"
627919;"05/12/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y00000006Il/03YQbaZI1JSony5ubDsBzPWMg48zvAvJGXK7HDMT6tc";"001t0000007qIdOAAU"
627919;"02/24/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000GUBe/Or5lramKddKjN7wwUgWUFqLPo_x98ewjxF8m8V2eTyQ";"001t0000007qIdOAAU"
627919;"02/24/2020";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000GUBi/BZiKTxsiX6QaxRN510VRAwUi1MkojG.4oPu3idJWeBA";"001t0000007qIdOAAU"
627919;"06/06/2018";"Child Care Center Abbreviated Checklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t00000000SkB/BkbvBANYBcpW4mhAXhE4MyMYY_sYHecW.aQ2uguTJ3M";"001t0000007qIdOAAU"
2018246;"07/21/2022";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000003DZ01/OsPRgssQiqLluDbIlApJWD6Ck_Cxo_ZNG.aVAUPhnns";"0018y000005kgdlAAA"
2018246;"07/21/2022";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000003DYzi/cC6faj59P6GEqCQAFoqogjrKaGCwq3YGZwcMYvNaqQA";"0018y000005kgdlAAA"
1899207;"03/16/2022";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000002LoaN/zzysrDQ5ExTDPF8yobN.zXxWjA0OcJZFjKyp7SsMvlA";"0018y000002Qgk1AAC"
1899207;"03/16/2022";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000002LodV/zszJYJVJgODyfi9oDjnQsrJOYf5C_prRuuP1NCQKNHQ";"0018y000002Qgk1AAC"
1899207;"10/27/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000001IMGu/bIDhfaJD8PRmKdEg5UyYeI.eL._E9yoAOU2F8bgvwQo";"0018y000002Qgk1AAC"
1899207;"10/27/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000001AOtz/D.J5xE1sPoRRATUtl8HeUyVtl2ZJnOnGD1OuWItSuUA";"0018y000002Qgk1AAC"
71918;"09/02/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000000hpMV/5FPQrZKon_bb2fkTRI_9sVPkNwZk0uArLadg4w._h7Y";"001t0000007qAAcAAM"
71918;"09/02/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000000hM6r/TWb4QhNmhKkwK8p0noFGM74.PK4bqEuAsunpRMdksLg";"001t0000007qAAcAAM"
71918;"12/03/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001F64a/Y_gZKYgI6Ug_aQSTVosSJJ73UdU_4lxC31xi1vzceUw";"001t0000007qAAcAAM"
71918;"12/03/2020";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y0000003fgj/EN0LHH9X44ujbcVg8qjiKeHKCM6simAyYyxbOR3Mudc";"001t0000007qAAcAAM"
127847;"01/20/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001K5pa/4Nt4OQrfCkVoZoV2zbjgSenvSRoxdH7nQNsrZdjRtWY";"001t0000007qBV3AAM"
127847;"01/20/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001K5qh/n_4zi_Dg8QNBjDhRjpRKGzT.mXzpTXSqfkfE0HHLTcY";"001t0000007qBV3AAM"
127847;"12/17/2019";"School Age Monitoring Checklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000Kp2N/5pEvZtjh9iezUTjrnLJyYWVgvUPhcxoMlVOWfzDZ1Ao";"001t0000007qBV3AAM"
127847;"12/17/2019";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000Kp2d/sKDyB21kQBJC_anNMusOWObQwnp1sheVkQ9DYrNyLJ4";"001t0000007qBV3AAM"
749109;"11/22/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000001Umff/WThk3Z8Cjm.eV13cLY96ePChDbVnCLuflGWYoQhLH2I";"001t0000007qItjAAE"
749109;"11/22/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000001Umgt/ipuXcPmx.jkArTGJbrXNa47CzFrm0u.MmdiNUTjuu90";"001t0000007qItjAAE"
749109;"11/26/2019";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000KTk0/urrqfyxN3dBMraud9DfciqPCQbPsrWqtywNO7YeP6aQ";"001t0000007qItjAAE"
749109;"11/26/2019";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000KTkL/QCgQkL_5NtE3rMRcMC9ViRDwJzdGT75nRxdB8uJ2F18";"001t0000007qItjAAE"
1383270;"08/31/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000000gJ9r/dqO7Hq30vbGEQiZAj9JOvdowg0DiRz2ZTnTiUpnP2Xk";"001t000000BIKkRAAX"
1383270;"08/31/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000000gIph/CNULiqWHtq.p1j3qkXLsE5AB__6mF8ExHgv0qnGcLjE";"001t000000BIKkRAAX"
1383270;"09/14/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t000000036MV/KGUJBfr8mG..RGJa_snQ2JIOVfI6BoBDwPIfcuxd5t4";"001t000000BIKkRAAX"
1383270;"09/14/2020";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t000000036MA/HCkD4cJvNJtPt2pU6iky4GrGO.NdJ3gKnQtnLqsF7kk";"001t000000BIKkRAAX"
209497;"02/09/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001LawE/e5kLgLd.b38MMcZFonjvMysUNDfgut7_LyPfVgzK1JA";"001t0000007qEfKAAU"
209497;"02/09/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001LawP/XEDw4hVAqKdHzfkIoZnOldoOp_v8S4OCWYuxPFDh2pw";"001t0000007qEfKAAU"
717752;"01/04/2022";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000001lKk3/Vx1SQvV0ibnT.7ulIy3SWrSoZxM1VnkaO6QZNRxaOaE";"001t0000007qIpHAAU"
717752;"01/04/2022";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000001lKj4/qrIuC.bKEKT1bF01QZjNS3YFC8vSfQITaTTXTvDWfl8";"001t0000007qIpHAAU"
717752;"11/18/2020";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001Erhf/sjXmlz6eETdWQ3XBE_S.G1D77X2gwpIw8pSay0TRXrc";"001t0000007qIpHAAU"
717752;"11/18/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001Ergj/SrvsH15o_qkXs4V_6RMbEpnUkdaJnWXCcE6GJw4QXIM";"001t0000007qIpHAAU"
33519;"04/27/2022";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000002e83s/qjbymqp5zFxvh6DMlUqPEGxKfeuVGkPdvlbERTdQkoI";"001t0000007q8uZAAQ"
33519;"04/27/2022";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000002e7zM/gSR_eVgMKoDiMwQ0rvnqCCo7Idy5xEGM1ZrlyIjVszs";"001t0000007q8uZAAQ"
256548;"03/03/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001tYsC/6sNUUayl.tKqwcsE0QcNhw_NBniJyf0vKpXHWQH7nVE";"001t0000007qFw0AAE"
256548;"03/03/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001tYrm/FNaES4tcNo96Dt5Cp3XKFlH1zUDuQv9I3IkRmDseKNU";"001t0000007qFw0AAE"
153473;"08/16/2022";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000003IVzH/llmHzwmMy5e3pjJvuQlNZGQmCajwPFB55Gi0PUKOhCk";"0018y000002SvYAAA0"
153473;"08/16/2022";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000003IVyr/8ixdqBWRVWaIAxm1OdQ7Q7DzoZLlz8xf7Vb822MAk48";"0018y000002SvYAAA0"
