"id";"name";"address";"city";"state";"phone";"main website";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4"
593940;"WHITMAN EXPRESS";"5400 N HELENA ST";"SPOKANE";"WA";"509-354-2560, 509-354-3325, ";"http://www.spokaneschools.org/Page/1579";"http://www.spokaneschools.org/Page/1579";;"6:30 a.m. to 6:00 p.m., Monday through Friday";;"http://www.spokaneschools.org/cms/lib/WA01000970/Centricity/Domain/429/Summer%202012.pdf";;"n";"n";"n";"y";"y";"y";"http://www.spokaneschools.org/SchoolwiresFiles/Images/header_logo.gif";"http://www.spokaneschools.org/cms/lib/WA01000970/Centricity/Domain/429/Express300x390.jpg";"http://www.spokaneschools.org/cms/lib/WA01000970/Centricity/Domain/429/Express200x300.jpg";;
593941;"LOVING TO LEARN 3320 II BUENA VISTA ELEM";"3320 ACADEMY DR SE";"AUBURN";"WA";"253-8049127";"http://buenavista22.adventistschoolconnect.org/article.php?id=15";"http://lovetolearn22.adventistschoolconnect.org/";;"Mon.-Thurs.   8:00 a.m. - 4:00 p.m.
Friday           8:00 a.m. - 2:00 p.m.";"http://lovetolearn22.adventistschoolconnect.org/article/14/current-employment-opportunities";"http://lovetolearn22.adventistschoolconnect.org/article/10/application-enrollment-forms";"http://lovetolearn22.adventistschoolconnect.org/article/6/student-handbook";"n";"y";"y";"y";"y";"n";;"http://lovetolearn22.adventistschoolconnect.org/site/1/images/feet_paint.JPG";"http://lovetolearn22.adventistschoolconnect.org/site/1/images/outside_w-342_h-256.jpg";"http://lovetolearn22.adventistschoolconnect.org/site/1/images/praise_time_w-285_h-213.jpg";"http://lovetolearn22.adventistschoolconnect.org/site/1/images/project_time_w-285_h-213.jpg"
593950;"CHILDTIME LEARNING CENTER";"1196 NW TAHOE LN";"SILVERDALE";"WA";"360-6920202";"http://www.childtime.com/our-schools/silverdale-wa-0902/";"http://www.childtime.com/our-schools/silverdale-wa-0902/";"http://www.facebook.com/Childtime?ref=ts";"06:00 AM - 06:30 PM ";"http://www.childtime.com/about/careers/";"http://www.childtime.com/enrollment/our-enrollment-process/";;"y";"y";"y";"y";"y";"y";;"http://dkqvlsfy4i18r.cloudfront.net/902/76t1ccj.jpg";"http://dkqvlsfy4i18r.cloudfront.net/902/pj453mq.jpg";"http://dkqvlsfy4i18r.cloudfront.net/902/f3bzl0t.jpg";"http://dkqvlsfy4i18r.cloudfront.net/902/wehqkof.jpg"
593952;"BELLEVUE MONTESSORI 10909 PARK ELEM";"10909 NE 24TH ST";"BELLEVUE";"WA";"425-4547439";"http://bellmontessori.org/page.cfm/park";;;;;;;;;;;;;;;;;
593958;"KIDS CORNER CHILDCARE CENTER";"10508 185TH ST NE";"BOTHELL";"WA";"425-4873541";"http://kidscornerbothell.com/index.html";"http://kidscornerbothell.com/index.html";;;;;;"y";"y";"y";"y";"y";"n";;"http://kidscornerbothell.com/sitebuilder/images/front_close-438x269.jpg";"http://kidscornerbothell.com/sitebuilder/images/preschool_outside-163x111.jpg";"http://kidscornerbothell.com/sitebuilder/images/infant-235x156.jpg";"http://kidscornerbothell.com/sitebuilder/images/tods-247x176.jpg"
593968;"NORTH BEND 222 MONTESSORI II";"248 BALLARAT AVE N";"NORTH BEND";"WA";"425-8315766";"http://www.northbendmontessori.com/";"http://www.northbendmontessori.com/";;"7:00a.m. - 6:00p.m. ";;;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"http://northbendmontessoricom.superpageshosting.com/nss-folder/pictures/newlogo.gif";"http://www.northbendmontessori.com/nss-folder/pictures/school.jpg";;;
593971;"LEARNING AVENUES CCC HARNEY";"3212 E EVERGREEN BLVD";"VANCOUVER";"WA";"360-6944411";"http://www.learningavenues.com/school-age-sites.html";"http://www.learningavenues.com/school-age-sites.html";"https://www.facebook.com/pages/Learning-Avenues-Child-Care-Centers/188601351210789";"6:00am-6:00pm";;;;"n";"n";"n";"n";"y";"y";"http://www.learningavenues.com/images/header-5.jpg";;;;
593975;"CALVARY LUTHERAN SCHOOL";"16231 NE 6TH ST";"BELLEVUE";"WA";"425-4011595";"http://www.calvarylutheranbellevue.org/site/default.asp?sec_id=180001028";"http://www.calvarylutheranbellevue.org/site/default.asp?sec_id=180001028";;"7am-6pm";;;;"n";"y";"y";"y";"n";"n";"http://www.calvarylutheranbellevue.org/home/180000169/180001028/images/Logo%20with%20year.gif";;;;
593977;"REDMOND ELEMENTARY CHILD CARE";"RM #119  16800 NE 80 ST";"REDMOND";"WA";"425-8824365";"http://www.lwsd.org/school/redmond/Pages/default.aspx";;;;;;;;;;;;;;;;;
593979;"LITTLE CHRISTIAN DAY CARE";"542 HUNTINGTON AVENUE";"CASTLE ROCK";"WA";"360-2744828";"http://www.cr-cc.org/contact%20us.htm";;;;;;;;;;;;;;;;;
593980;"ALPHABET PRESCH";"5419 SO PUGET SOUND";"TACOMA";"WA";"253-4741372";"http://www.alphabet-preschool.com/";"http://www.alphabet-preschool.com/";;"6:00 a.m. to 6:00 p.m., Monday through Friday";"http://www.alphabet-preschool.com/Employment.htm";;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"http://www.alphabet-preschool.com/abcWEB.jpg";"http://www.alphabet-preschool.com/AlphaA.JPG";"http://www.alphabet-preschool.com/Employ2Photo.JPG";"http://www.alphabet-preschool.com/Employ1Photo.JPG";"http://www.alphabet-preschool.com/Employ3Photo.JPG"
593981;"HIGHLANDS CHRISTIAN PRESCHOOL";"850 UNION AVE NE";"RENTON";"WA";"425-2289897";"http://www2.rainiercsd.org/hces/index.htm";;;;;;;;;;;;;;;;;
593982;"CHELAN-DOUGLAS CHILD SVCS WENATCHEE CNTR";"1305 Kittitas";"Wenatchee";"WA";"509-6635179";"http://www.wsaheadstarteceap.com/community_resources_cw.html";"http://www.wsaheadstarteceap.com/community_resources_cw.html";;;"http://www.wsaheadstarteceap.com/jobs.html";;;"y";"y";"y";"y";"n";"n";"http://www.wsaheadstarteceap.com/images/WSA_header.gif";;;;
593988;"EASTER SEALS BUILDING BLOCKS";"520 15TH ST SW";"AUBURN";"WA";"253-9317702";"http://wa.easterseals.com/site/PageServer?pagename=WADR_locations#ChildDevelopmentCenter";;;;;;;;;;;;;;;;;
593990;"BLUE SKIES MONTESSORI SCHOOL INC";"2808 SW HOLDEN ST";"SEATTLE";"WA";"206-9389663";"http://www.blueskiesmontessori.org/";"http://www.blueskiesmontessori.org/";;;;"http://www.blueskiesmontessori.org/admissionforms/";;"y";"y";"y";"y";"n";"n";;"https://treyvon1.squarespace.com/storage/20100417055431.jpg?__SQUARESPACE_CACHEVERSION=1271987749523";;;
593993;"JOYFUL START INFANT CARE CENTER";"1400 S MILLER";"WENATCHEE";"WA";"509-6657244";"http://www.fpcw.org/joyful-start/";"http://www.fpcw.org/joyful-start/";;"Monday-Friday
7:30 a.m. to 5:30 p.m.";;;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";;;;;
593994;"CHRIST LUTHERAN";"3701 NE NORTH SHORE ROAD";"BELFAIR";"WA";"360-2750499";"http://www.lutheranssw.org/?page_id=190";;;;;;;;;;;;;;;;;
594002;"AGAPE 2 CHILDCARE CENTER";"7737 24TH AVE NW";"SEATTLE";"WA";"206-7835967";"http://www.agapechildcare.com/";"http://www.agapechildcare.com/";;"Monday through Friday
7:00 am - 6:00 pm";;;"http://www.agapechildcare.com/handbook";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";;"http://www.agapechildcare.com/img/galleries/ps_28741.jpg";"http://www.agapechildcare.com/img/galleries/ps_28841.jpg";"http://www.agapechildcare.com/img/galleries/ps_o_28831.jpg";"http://www.agapechildcare.com/img/galleries/ps_28711.jpg"
594005;"SUGAR-N-SPICE DAYCARE";"201 CENTER STREET";"RAINIER";"WA";"360-4460597";"http://www.adzzup.com/WA/rainier/day_care/3605540052.php";;;;;;;;;;;;;;;;;
594010;"YMCA NORTHSHORE/EASTRIDGE";"22150 NORTHEAST 156TH PLACE";"WOODINVILLE";"WA";"206-7949478";"http://www.nsd.org/education/school/school.php?sectionid=14";;;;;;;;;;;;;;;;;
594026;"PUYALLUP YMCA S";"1106 SHAW ROAD";"PUYALLUP";"WA";"253-534-7832 or 253-534-7833";"http://www.ymcapkc.org/ymca-child-care/locations/puyallup-schools/";"http://www.ymcapkc.org/ymca-child-care/locations/puyallup-schools/";"http://www.facebook.com/ymcapkc";"6:30am-6:30pm";"http://www.ymcapkc.org/we-are/employment/";;;"n";"n";"n";"n";"y";"y";;"http://www.ymcapkc.org/files/library/ccde2f6cbdd526b2.jpg";"http://www.ymcapkc.org/files/library/ba513d83fcbb957a.jpg";;
594027;"COTTAGE LAKE CHILD CARE CENTER";"15940 AVONDALE RD NE";"WOODINVILLE";"WA";"425-8448440";"http://www.nsd.org/education/school/school.php?sectionid=12";;;;;;;;;;;;;;;;;
594028;"UNIV CHILD DEV SCH-NORTH C";"5062 9TH AVE NE";"SEATTLE";"WA";"206-5478237";"http://www.ucds.org/TEC/contact.html";;;;;;;;;;;;;;;;;
594033;"WSMC SUNNYSIDE";"1751 WASHINGTON COURT";"SUNNYSIDE";"WA";"509-8376015";"http://www.wsmconline.org/ContactUs.aspx";"http://www.wsmconline.org/ContactUs.aspx";;;"http://www.wsmconline.org/EmploymentOpportunities.aspx";;;"y";"y";"y";"y";"n";"n";"http://www.wsmconline.org/Portals/1/ExternalLogo.jpg";;;;
594044;"KIDS N ME CHILD";"1309 BISHOP RD";"CHEHALIS";"WA";"360-7488931";"http://www.adzzup.com/WA/chehalis/day_care/3605570007.php";;;;;;;;;;;;;;;;;
594050;"BRIGHT HORIZONS BELLEVUE";"505 106TH AVE NE #100";"BELLEVUE";"WA";"425-4501303";"http://centers.brighthorizons.com/bellevue/";"http://centers.brighthorizons.com/bellevue/";"http://www.facebook.com/brighthorizons";" M-F: 6:30 a.m. to 6:00 p.m. ";"http://www.brighthorizons.com/careers/careers.aspx";;;"y";"y";"y";"y";"n";"n";"http://child-care-preschool.brighthorizons.com/BH/Centers/includes/images/bh-logo.png";"http://child-care-preschool.brighthorizons.com/~/media/BH/Centers/960x409/marquee.ashx?bc=ffffff&h=409&thn=0&w=960";"http://child-care-preschool.brighthorizons.com/~/media/BH/Centers/960x409/marquee5_alt.ashx?bc=ffffff&h=409&thn=0&w=960";"http://child-care-preschool.brighthorizons.com/~/media/BH/Centers/960x409/marquee3.ashx?bc=ffffff&h=409&thn=0&w=960";"http://child-care-preschool.brighthorizons.com/~/media/BH/Centers/960x409/marquee12.ashx?bc=ffffff&h=409&thn=0&w=960"
594059;"PERINATAL TREATMENT SERVICES";"4810 SO WILKESON";"TACOMA";"WA";"253-4752500";"http://ptswa.org/";;;;;;;;;;;;;;;;;
594061;"ESD 113 WEST OLYMPIA HEAD START";"1225 FERN ST SW #W-101";"OLYMPIA";"WA";"360-5861440";"http://www.soundtoharbor.com/westolympia2.html";;;;;;;;;;;;;;;;;
594084;"OCCDA OMAK CENTER";"631 West Ridge Drive";"Omak";"WA";"509-8264460";"http://www.occda.net/hsl.htm";"http://www.occda.net/hsl.htm";;"8am-2pm";;;;"y";"y";"y";"y";"n";"n";"http://www.occda.net/hslogo.jpg";;;;
594085;"LOGAN EXPRESS";"1001 E MONTGOMERY";"SPOKANE";"WA";"509-354-2560, 509-354-3325, ";"http://www.spokaneschools.org/Page/1579";"http://www.spokaneschools.org/Page/1579";;"6:30 a.m. to 6:00 p.m., Monday through Friday";;"http://www.spokaneschools.org/cms/lib/WA01000970/Centricity/Domain/429/Summer%202012.pdf";;"n";"n";"n";"y";"y";"y";"http://www.spokaneschools.org/SchoolwiresFiles/Images/header_logo.gif";"http://www.spokaneschools.org/cms/lib/WA01000970/Centricity/Domain/429/Express300x390.jpg";"http://www.spokaneschools.org/cms/lib/WA01000970/Centricity/Domain/429/Express200x300.jpg";;
594089;"EARLY LEARNING SERVICES CHILD CARE";"115 NW STATE";"PULLMAN";"WA";"509-3324420";"http://www.earlylearningservices.com/child_care.htm";;;;;;;;;;;;;;;;;
594095;"CHOICE CHILD CARE";"807 W PINE ST";"SHELTON";"WA";"360-4267664";"https://www.sheltonschools.org/CHOICE/About/SitePages/Location.aspx";"https://www.sheltonschools.org/CHOICE/About/SitePages/Location.aspx";;"7:50 am and ends at 2:10 pm";;;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"https://www.sheltonschools.org/CHOICE/siteImages/CHOICEHeader.gif";;;;
594103;"SNUG HARBOR CHILD CARE";"300 N WILLIAMS ST";"ABERDEEN";"WA";"360-5336503";"http://www.asd5.org/Domain/173";;;;;;;;;;;;;;;;;
594105;"KINDER CARE LEARNING CENTER #1526";"16808 SE MC GILLIVARY BLVD";"VANCOUVER";"WA";"360-8823090";"http://www.kindercare.com/our-centers/center-details/301526/";"http://www.kindercare.com/our-centers/center-details/301526/";"http://www.facebook.com/kindercare";"6:00 AM to 6:30 PM, M-F";"http://www.kindercare.com/careers/";;;"y";"y";"y";"y";"y";"y";"http://www.kindercare.com/images/kindercare-logo-new.png";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Our_Schools/main-centers.jpg";"http://www.kindercare.com/uploadedImages/Images/Photos/main-programs.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Community_Resources/main-parents.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/About_Us/main-aboutus.jpg"
594107;"YMCA ROOSEVELT";"2900 YEW STREET";"BELLINGHAM";"WA";"360-7338630";"http://www.whatcomymca.org/childcare.html";"http://www.whatcomymca.org/childcare.html";"http://www.facebook.com/whatcomfamilyymca";;"http://www.whatcomymca.org/employment.html";"http://www.whatcomymca.org/online-registration.html";;"y";"y";"y";"y";"y";"y";"http://www.whatcomymca.org/uploads/images/ylogo3.png";"http://www.whatcomymca.org/uploads/images/photos/kid_boy_with_apple_3_resized.jpg";"http://www.whatcomymca.org/uploads/images/photos/kid_girl_recorder_resize_1.jpg";"http://www.whatcomymca.org/uploads/images/photos/toddler_whisk_bowl_resize.jpg";"http://www.whatcomymca.org/uploads/images/photos/staff_and_kids_resize.jpg"
594116;"TOPS KIDS CO/SEWARD";"2500 FRANKLIN AVE E";"SEATTLE";"WA";"206-7098487";"http://www.topsk8.org/";"http://www.topsk8.org/";;;;;"http://www.topsk8.org/wordpress/?p=184";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";;;;;
594121;"STANTON ALTERNATIVE";"901 WEST WHITMAN";"YAKIMA";"WA";"509-5731200";"http://schools.yakimaschools.org/education/school/school.php?sectionid=24";;;;;;;;;;;;;;;;;
594141;"TUTOR TIME CHILD CARE";"1401 MARVIN ROAD STE 210";"LACEY";"WA";"360-9235489";"http://www.tutortime.com/our-schools/lacey-wa-6130/";"http://www.tutortime.com/our-schools/lacey-wa-6130/";"http://www.facebook.com/TutorTime?ref=ts";"06:30 AM - 06:30 PM ";"http://www.tutortime.com/about/careers/";"http://www.tutortime.com/enrollment/our-enrollment-process/";;"y";"y";"y";"y";"y";"y";;"http://dkqvlsfy4i18r.cloudfront.net/6130/lb9cybk.jpg";"http://dkqvlsfy4i18r.cloudfront.net/6130/8io07m4.jpg";"http://dkqvlsfy4i18r.cloudfront.net/6130/4veg1x8.jpg";"http://dkqvlsfy4i18r.cloudfront.net/6130/5zyvaxt.jpg"
594143;"BACKSTRETCH CLUBHOUSE";"3030 EMERALD DOWNS DR";"AUBURN";"WA";"253-8043537";"http://www.emeralddowns.com/default.asp?cat=7&id=95";;;;;;;;;;;;;;;;;
594151;"CHILDRENS CENTE/BURKE GILMAN GARDENS";"5251 SAND POINT WY NE";"SEATTLE";"WA";"206-7290399";"http://www.tccbgg.com/";"http://www.tccbgg.com/";;;;;;"n";"y";"y";"y";"n";"n";;"http://www.tccbgg.com/images/rsh_1_.jpg";"http://www.tccbgg.com/sitebuilder/images/tomoko4399_1_-239x178.jpg";"http://www.tccbgg.com/sitebuilder/images/cNewYear_1_-226x173.jpg";"http://www.tccbgg.com/sitebuilder/images/tumblebus2_1_-222x165.jpg"
594162;"SERENDIPITYS CLUBHOUSE";"4833 TUMWATER VALLEY DRIVE";"TUMWATER";"WA";"360-7860197";"http://serendipitychildrenscenter.com/contactus/";;;;;;;;;;;;;;;;;
594166;"NORTH CASCADE EARLY LEARNING CENTER";"6183 SIPER ROAD";"EVERSON";"WA";"360-9661180";"http://www.northcascadeearlylearning.com/";"http://www.northcascadeearlylearning.com/";;"Monday - Friday 5:30am-7:00 pm";;;;"n";"y";"y";"y";"y";"n";;"http://www.northcascadeearlylearning.com/image/2219179_scaled_212x321.jpeg";"http://www.northcascadeearlylearning.com/image/4381644.jpeg";"http://www.northcascadeearlylearning.com/image/2219183_scaled_210x139.jpeg";"http://www.northcascadeearlylearning.com/image/15611722.jpg"
594170;"COMMUNITY CHRISTIAN DAYCARE &amp; PRESCHOOL";"4706 PARK CENTER AVE NE";"LACEY";"WA";"360-4932223";"http://www.cca-olympia.org/preschool/";"http://www.cca-olympia.org/preschool/";;"7:00 am - 6:00 pm
  ";;"http://www.olympiachristianschool.org/preschool/admissions.html";;"n";"y";"y";"y";"n";"n";;;;;
594182;"DENISE LOUIE EC/VILLAGE SQUAR";"801 S LANE ST";"SEATTLE";"WA";"206-6217880";"http://www.deniselouie.org/index.php?option=com_content&view=article&id=14&Itemid=19";"http://www.deniselouie.org/index.php?option=com_content&view=article&id=14&Itemid=19";"http://www.facebook.com/DeniseLouieEducationCenter";"Mon - Sun: 7:30 am - 5:00 pm";"http://www.deniselouie.org/index.php?option=com_content&view=article&id=23&Itemid=8";;;"y";"y";"y";"y";"n";"n";;"http://www.deniselouie.org/images/stories/3%20boys%20with%20books.jpg";"http://www.deniselouie.org/images/stories/girls%20brushing%20teeth.jpg";"http://www.deniselouie.org/files/admin/HCI_parents.jpg";"http://www.deniselouie.org/images/stories/500.png"
594185;"CHILD DEVELOPMENT CENTER";"365 WEST CLOVER";"OAK HARBOR";"WA";"360-2573302";"http://www.navylifepnw.com/site/135/CDC-Contacts.aspx";;;;;;;;;;;;;;;;;
594194;"CCCC - ST JAMES SITE";"NE 1410 STADIUM WAY";"PULLMAN";"WA";"509-3327005";"http://www.stjamespullman.org/";"http://www.stjamespullman.org/";;;;;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";;"http://www.stjamespullman.org/wp-content/uploads/2012/05/20120415_115631-resized.jpg";"http://www.stjamespullman.org/wp-content/uploads/2012/08/musicians-led-by-Calrk-Collahan-resized.jpg";"http://www.stjamespullman.org/wp-content/uploads/2012/08/2011-04-24-Easter-service-9-resized.jpg";"http://www.stjamespullman.org/wp-content/uploads/2012/08/384722_10151011892776194_463618424_n-resized.jpg"
594209;"CHILDRENS GARDEN LEARNING CENTER";"23920 BOTHELL-EVERETT HWY";"BOTHELL";"WA";"425-4812052";;"http://www.facebook.com/pages/Childrens-Garden-Learning-Center/110622715620926?sk=info";"http://www.facebook.com/pages/Childrens-Garden-Learning-Center/110622715620926?sk=info";;;;;;;;;;;;;;;
594212;"DISCOVERY SCHOOL EXTENDED CARE";"323 SOUTH GRANT ST";"SPOKANE";"WA";"509-8380606";"http://www.discovery-school.org/";"http://www.discovery-school.org/";;;;;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"http://www.discovery-school.org/images/Discoveryrgb5.jpg";;;;
594216;"CRAYON COLLEGE";"115 E INDIANA AVE";"Spokane";"WA";"509-3242390";"http://www.spokanepreschools.com/crayon-college/";;;;;;;;;;;;;;;;;
594228;"KIDS N PLAY LEARNING CENTER";"3707 168TH ST NE  #3";"ARLINGTON";"WA";"360-6595437";;"http://www.facebook.com/pages/Kids-N-Play-Learning-Center/441419760000?v=info";"http://www.facebook.com/pages/Kids-N-Play-Learning-Center/441419760000?v=info";"Mon - Fri: 6:00 am - 6:00 pm";;;;"y";"y";"y";"y";"y";"n";"http://profile.ak.fbcdn.net/hprofile-ak-snc6/c90.0.425.425/s160x160/9028_446143620000_6554072_n.jpg";"http://sphotos-a.ak.fbcdn.net/hphotos-ak-ash4/254971_10152450154635001_1070100882_n.jpg";"http://sphotos-c.ak.fbcdn.net/hphotos-ak-ash3/530874_10152450153795001_1949447991_n.jpg";"http://sphotos-f.ak.fbcdn.net/hphotos-ak-prn1/643986_10152450153555001_631061076_n.jpg";"http://sphotos-a.ak.fbcdn.net/hphotos-ak-prn1/22698_10152390316190001_114692770_n.jpg"
594229;"UNITY CHILDRENS UNIVERSITY DEVELOP CNTR";"6202 MCKINLEY AVE";"TACOMA";"WA";"253-4734371";"http://unitychildrensuniversity.lbu.com/";"http://unitychildrensuniversity.lbu.com/";;;;;;"y";"y";"y";"y";"y";"n";;"http://unitychildrensuniversity.lbu.com/images/common/daycare1.jpg";;;
594231;"CCS BIGFOOT HEADSTART";"1810 N GREENE ST MS2120";"SPOKANE";"WA";"509-5337170";"http://www.iel.spokane.edu/Locations/Head-Start-ECEAP.aspx";"http://www.scc.spokane.edu/?childcare";;;"http://www.iel.spokane.edu/Students/Student-support/career-planning.aspx";"http://www.iel.spokane.edu/Register.aspx";;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"http://www.iel.spokane.edu/App_Themes/ieufp/images/header/logo.png";;;;
594232;"CCS AEC HS";"2310 N MONROE ST";"SPOKANE";"WA";"509-5334650";"http://www.iel.spokane.edu/Locations/Head-Start-ECEAP.aspx";"http://www.iel.spokane.edu/Locations/In-Spokane.aspx";;;"http://www.iel.spokane.edu/Students/Student-support/career-planning.aspx";"http://www.iel.spokane.edu/Register.aspx";;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"http://www.iel.spokane.edu/App_Themes/ieufp/images/header/logo.png";;;;
594237;"FAITH MOTHERS DAY OUT DAYCARE";"3924 ISSAQUAH PINE LK RD";"ISSAQUAH";"WA";"425-3920123";"http://inthebeginningpreschool.org/contactus.aspx";;;;;;;;;;;;;;;;;
594238;"KITSAP FAM YMCA CC-PINECREST";"5530 PINE RD NE";"BREMERTON";"WA";"360-3773741";"http://www.ymcapkc.org/ymca-child-care/locations/kitsap-schools/";"http://www.ymcapkc.org/ymca-child-care/locations/kitsap-schools/";"http://www.facebook.com/ymcapkc";;"http://www.ymcapkc.org/we-are/employment/";"http://www.ymcapkc.org/ymca-child-care/registration/";;"n";"n";"n";"y";"y";"y";;"http://www.ymcapkc.org/files/library/563873d38950b841.jpg";"http://www.ymcapkc.org/files/library/ba513d83fcbb957a.jpg";"http://www.ymcapkc.org/files/library/c15ee812aa7493ce.jpg";"http://www.ymcapkc.org/files/library/250117a046aee9af.jpg"
594240;"NEW LIFE CHILD DEVELOPMENT CENTER";"13036 Morris Rd SE";"YELM";"WA";"360-4582290";"http://www.nlcdc.net/about-us/contact-us.aspx";"http://www.nlcdc.net/about-us/contact-us.aspx";;;;"http://www.nlcdc.net/parents/forms-and-downloads/registration-packet.aspx";"http://www.nlcdc.net/Upload/Forms/parenthandbook.pdf";"y";"y";"y";"y";"y";"y";"http://www.nlcdc.net/UI/Images/logo.png";"http://www.nlcdc.net/ImageResizer.ashx?r=Upload/ImageGallery/sidewaysplygrd.jpg&mz=335";"http://www.nlcdc.net/ImageResizer.ashx?r=Upload/ImageGallery/2sa.jpg&mz=335";"http://www.nlcdc.net/ImageResizer.ashx?r=Upload/ImageGallery/100_3239.jpg&mz=335";"http://www.nlcdc.net/ImageResizer.ashx?r=Upload/ImageGallery/preart.jpg&mz=335"
594241;"DISCOVERY STATION CHILDCARE &amp; PRESCHOOL";"16001 56TH AVE CT E";"PUYALLUP";"WA";"253-5379533";"http://discoverystation.biz/puyallup_location.php";;;;;;;;;;;;;;;;;
594242;"KIDS R SPECIAL LEARNING CENTER";"13838 100TH AVE NE";"KIRKLAND";"WA";"425-8212135";"http://kidsrspecialdaycare.com/";"http://kidsrspecialdaycare.com/";;;;;;"y";"y";"y";"y";"n";"n";"http://kidsrspecialdaycare.com/image/header.jpg";"http://kidsrspecialdaycare.com/image/about_1.jpg";"http://kidsrspecialdaycare.com/image/program_infant.jpg";"http://kidsrspecialdaycare.com/image/program_older.jpg";"http://kidsrspecialdaycare.com/image/program_toddler.jpg"
594243;"CCS HILLYARD HEAD START";"4410 N MARKET ST MS1050";"SPOKANE";"WA";"509-5338520";"http://www.iel.spokane.edu/Locations/Head-Start-ECEAP.aspx";"http://www.iel.spokane.edu/Locations/Head-Start-ECEAP.aspx";;;"http://www.iel.spokane.edu/Students/Student-support/career-planning.aspx";"http://www.iel.spokane.edu/Register.aspx";;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"http://www.iel.spokane.edu/App_Themes/ieufp/images/header/logo.png";;;;
594244;"CCS WEST CENTRAL COMMUNITY CENTER";"1603 N BELT ST";"SPOKANE";"WA";"509-2796340";"http://www.iel.spokane.edu/Locations/Head-Start-ECEAP.aspx";"http://www.iel.spokane.edu/Locations/Head-Start-ECEAP.aspx";;;"http://www.iel.spokane.edu/Students/Student-support/career-planning.aspx";"http://www.iel.spokane.edu/Register.aspx";;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"http://www.iel.spokane.edu/App_Themes/ieufp/images/header/logo.png";;;;
594247;"MONTESSORI IN MOTION";"7323 27TH ST W";"UNIVERSITY PLACE";"WA";"253-5653080";"http://www.montessoriinmotion.org/contact.html";;;;;;;;;;;;;;;;;
594261;"CAMP BERACHAH MINISTRIES";"19830 SE 328TH PL";"AUBURN";"WA";"253-9390488";"http://www.campberachah.org/RCS.html";"http://www.campberachah.org/RCS.html";;"Mon. thru Fri.:  7:30 - 3:30";;"http://www.campberachah.org/register_now.html";;"n";"n";"n";"n";"y";"y";"http://www.campberachah.org/img/RCSlogo.jpg";"http://www.campberachah.org/img/rcs2.jpg";"http://www.campberachah.org/img/rcs3.jpg";"http://www.campberachah.org/img/rcs4.jpg";"http://www.campberachah.org/LB/images/20th%20Annual%20Father%20Daughter%202011----1.jpg"
594262;"THE CHILD CARE CENTER AT THE COMMONS";"2203 W 18TH";"PORT ANGELES";"WA";"360-4529599";"http://www.serenityhouseclallam.org/childcare-center.html";"http://www.serenityhouseclallam.org/childcare-center.html";;"Monday through Friday from 7:30 am to 5:30 pm";;;;"n";"y";"y";"y";"y";"n";"http://www.serenityhouseclallam.org/_images/logo/serenity-house.jpg";;;;
594267;"WSU CHILD DEVELOPMENT PROGRAM";"14204 NE SALMON CREEK AVENUE";"VANCOUVER";"WA";"360-5469722";"http://hd.vancouver.wsu.edu/child-development";"http://hd.vancouver.wsu.edu/child-development";;"7:30 a.m. – 6 p.m. Monday through Frida";;"http://hd.vancouver.wsu.edu/fees-and-application";;"n";"n";"y";"y";"n";"n";"http://hd.vancouver.wsu.edu/sites/all/themes/departments/wsuvancouver_logo.jpg";;;;
