"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"details";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4";"bad url?";
553845;"M. E. Lewis Elementary School";"11145 Hwy. 15 North";"Sparta";"GA";31087;"Hancock";"(706)444-7028";;;;;;;;;;;;;;;;;;;;;"Y";
553870;"Maggie Campbell Gingerbread House Early Learning Center";"719 South Ridge Ave.";"Tifton";"GA";31794;"Tift";"(229)388-9494";;;;;;;;;;;;;;;;;;;;;"Y";
553871;"Maggie's Morning School";"6610 Abercorn St.";"Savannah";"GA";31405;"Chatham";"(912)352-8404";"http://www.maggiesmorningschool.org/";;"Maggie’s Morning School is a NAEYC accredited private, non-profit pre-school open to children regardless of race, creed or color. Serving Savannah since 1982, our services include 2, 3, and 5 half day and full day programs for children 18 months (by Sept. 1) through age four, and the Bright From the Start, Georgia Department of Early Care and Learning Pre-Kindergarten program. We also offer a summer program for children up to entering 2nd grade.

We provide an exceptional and unique learning environment in order to facilitate social, emotional, physical and intellectual development in each child.";"http://www.maggiesmorningschool.org/";;;;;;"n";"y";"y";"y";"n";"n";;"http://i2.wp.com/www.maggiesmorningschool.org/wp-content/uploads/2013/02/003.jpg?resize=625%2C468";"http://i1.wp.com/www.maggiesmorningschool.org/wp-content/uploads/2013/02/outdoors-071.jpg?resize=1920%2C1080?w=330";"http://i1.wp.com/www.maggiesmorningschool.org/wp-content/uploads/2013/02/009.jpg?resize=2748%2C3664?w=330";"http://i2.wp.com/www.maggiesmorningschool.org/wp-content/uploads/2013/02/013.jpg?resize=3664%2C2748?w=330";;"Monday"
553873;"Magic Years of Learning (Athens)";"575 N. Harris St.";"Athens";"GA";30601;"Clarke";"(706)548-5503";;;;;;;;;;;;;;;;;;;;;"Y";
553874;"Magic Years of Learning (Gainesville)";"438 Prior Street NE";"Gainesville";"GA";30501;"HALL";"(770)536-4681";;;;;;;;;;;;;;;;;;;;;"Y";
553877;"Magnificent Early Learning Center 1";"3155 Cushman Circle SW";"Atlanta";"GA";30311;"Fulton";"(404)691-0978";;;;;;;;;;;;;;;;;;;;;"Y";
553883;"Maidee Smith Memorial Daycare Center Inc.";"607 Union Street";"LaGrange";"GA";30241;"Troup";"(706)882-2012";;;;;;;;;;;;;;;;;;;;;"Y";
553902;"Manchester Head Start Center";"607 J.D. Parham Drive";"Manchester";"GA";31816;"Meriwether";"(706)846-8396";;;;;;;;;;;;;;;;;;;;;"Y";
940188;"YMCA Kids Club";"1818 E. Shotwell St.";"Bainbridge";"GA";39819;"DECATUR";"229-243-0508 ";"http://bainbridgega.com/business/bus-page.php?lid=282";;"The Bainbridge-Decatur YMCA puts Christian Principles into practice through programs that build a healthy body, mind, and spirit for all. Character counts. YMCA values include honesty, caring, responsibility, respect, and healthy habits. ";"http://bainbridgega.com/business/bus-page.php?lid=282";;"Mon-Thurs 5 am-9 pm
Friday 5 am -7 pm ";;;;"n";"n";"n";"n";"y";"y";"http://bainbridgega.com/business/photo/93337205915589ymca.jpg";"http://bainbridgega.com/business/photo/136483748115097building.jpg";"http://bainbridgega.com/business/photo/901123957972203kidscare.jpg";"http://bainbridgega.com/business/photo/227828920586508bowling.jpg";"http://bainbridgega.com/business/photo/597597627661479yoga.jpg";;
553931;"Marie's Creative Kids Kindergarten Inc.";"601 West 6th Street";"Waynesboro";"GA";30830;"Burke";"(706)437-1467";;;;;;;;;;;;;;;;;;;;;"Y";
553932;"Marie's Little Angels Learning Center";"66 Spence Street";"Newnan";"GA";30263;"Coweta";"(678)423-9648";;;;;;;;;;;;;;;;;;;;;"Y";
553933;"Marietta Academy";"444 Pat Mell Road";"Marietta";"GA";30060;"Cobb";"(770)435-3443";;;;;;;;;;;;;;;;;;;;;"Y";
553934;"Marietta Head Start/Pre-K";"461 Allgood RD";"Marietta";"GA";30060;"Cobb";"(770)424-1961";;;;;;;;;;;;;;;;;;;;;"Y";
553935;"Marine Corps Logistics Base Child Development Services";"814 Radford Blvd. Ste. -20311";"Albany";"GA";31704;"Dougherty";"(229)639-7930";;;;;;;;;;;;;;;;;;;;;"Y";
553937;"Marion County Pre-Kindergarten Center";"1707 Pineville Road";"Buena Vista";"GA";31803;"Marion";"(229)649-5567";;;;;;;;;;;;;;;;;;;;;"Y";
940187;"Yargo Elementary";"1000 Haymon Morris Road";"Winder";"GA";30680;"BARROW";"(770) 867-1147";"http://www.barrow.k12.ga.us/yes/index.html";;"Mission:
Everyone can achieve and succeed at Yargo Elementary School
• Students learn best when they are actively engaged in the learning process in a safe and nuturing 
   environment.
• Student learning constitutes the chief priority of the school.
• Mutual respect among students, faculty, and staff enhances students’ self-esteem
• A productive and contributing school citizen exhibits acceptable behavior
• Students learn in different ways and should be provided with a variety of instructional approaches
• Academically successful students have the support of the family, the school and the community";"http://www.barrow.k12.ga.us/yes/index.html";"https://www.facebook.com/yargoes?rf=169293443087279";"Mon - Fri: 
8:00 am - 3:45 pm";;"http://www.barrow.k12.ga.us/Registration/";"http://www.barrow.k12.ga.us/yes/student-handbook.html";"n";"n";"y";"y";"y";"y";"http://www.barrow.k12.ga.us/yes/images/yes-header.jpg";"http://www.barrow.k12.ga.us/yes/images/redribbonnerd-crop-u4148.jpg";"http://www.barrow.k12.ga.us/yes/images/scopewritethefuture-crop-u4157.jpg";"http://www.barrow.k12.ga.us/yes/images/stem2-crop-u4166.jpg";"http://www.barrow.k12.ga.us/yes/images/stem1-crop-u2962.jpg";;
553971;"MARY HALL'S HEAVENLY ANGELS DAYCARE/ AFTER SCHOOL";"200 HANOVER PARK SUITE 100";"ATLANTA";"GA";30350;"Fulton";"(770)642-5500";;;;;;;;;;;;;;;;;;;;;"Y";
553979;"Mary's Little Lambs";"2545 Jolly Rd.";"College Park";"GA";30349;"Fulton";"(404)768-1530";;;;;;;;;;;;;;;;;;;;;"Y";
553987;"Mathews Elementary";"7533 Lynch Road";"Midland";"GA";31820;"Muscogee";"(706)569-3656";"http://mathewselementary.weebly.com/";"dantonio.catherine.d@muscogee.k12.ga.us";;"http://mathewselementary.weebly.com/";;"8:00-2:30";;;;"n";"n";"y";"y";"y";"y";;"http://mathewselementary.weebly.com/uploads/1/0/8/5/10852023/2214775.jpg?362";"http://mathewselementary.weebly.com/uploads/1/0/8/5/10852023/7463956_orig.jpg";"http://mathewselementary.weebly.com/uploads/1/0/8/5/10852023/6693979_orig.jpg";"http://mathewselementary.weebly.com/uploads/1/0/8/5/10852023/9007008_orig.jpg";;
554006;"Maxwell High School of Technology Pre-K";"990 McElvaney Lane";"Lawrenceville";"GA";30044;"Gwinnett";"(770)963-6838";"http://maxwellearlychildhood.weebly.com/";;"Maxwell offers unique oppotunities to students who complete the year-long course and pass the End of Pathway Assessment.
* Students earn up to four units of high school credit.
* Maxwell maintains Dual Enrollment agreements with Gwinnett Technical College.
* Students participate in practicum experiences working in the on-site preschool and Pre-K classrooms. 
* Students create and implement lesson plans using the Georgia Early Learning Standards. 
* Courses are year long and last three periods.
* Students are able to get their fourth unit of science.
* Students participate in the student organization Family, Career, and Community Leaders of America (FCCLA).
*Maxwell's Work Ready Program prepares students to move on to post secondary learning institutions and/or enter the workforce by creating portfolios, learning what it means to ""Dress for Success"", writing resumes, and participating in ""Mock Interviews"" with business partners. ";"http://maxwellearlychildhood.weebly.com/";;;;;;"n";"n";"y";"y";"n";"n";;;;;;;
554015;"MAYO ACADEMY INC";"418 ANDREWS ROAD";"COLUMBUS";"GA";31903;"Muscogee";"(706)507-0586";"http://mayoacademyga.com/";;"When you want your child to get the best child care and after school education, the only place to look is the Mayo Academy Inc. You’ll find they offer a wide variety of before and after school programs run by certified teachers.

Something for everyone
You’ll find that Mayo Academy Inc offers child care for children ranging from as young as two weeks to as old as 12. Before and after school programs are available as well as long hours: 5 a.m. to midnight on weekdays!

Striving to always keep improving
Please feel free to call and arrange an appointment to come see our newly expanded facilities or to ask about transportation options.";"http://mayoacademyga.com/";;"5am-midnight";;;;"y";"y";"y";"y";"y";"y";"http://mayoacademyga.com/cs/Satellite?blobcol=urlimagefile&blobheader=image%2Fpng&blobheadername1=Content-Disposition&blobheadervalue1=inline%3B+filename%3Dheader00001.png&blobkey=id&blobtable=UXImage&blobwhere=1330057456237&ssbinary=true&moddate=2015-01-13%2002:34:53";"http://mayoacademyga.com/cs/Satellite?blobcol=urlimagefile&blobheader=image%2Fjpeg&blobheadername1=Content-Disposition&blobheadervalue1=inline%3B+filename%3Dcallout-image00005a.jpg&blobkey=id&blobtable=UXImage&blobwhere=1302756696814&ssbinary=true&moddate=2015-01-13%2003:24:11";;;;;
554108;"Mccullough's Creative Child Care";"612 Clifton Road S.E.";"Atlanta";"GA";30316;"DeKalb";"(404)624-1019";;;;;;;;;;;;;;;;;;;;;"Y";
554124;"McHenry Primary";"100 McHenry Dr.";"Rome";"GA";30161;"Floyd";"(706)236-1833";"http://floydmchenry.sharpschool.net/";" jcunningham@floydboe.net";"Our mission is to provide a quality education through shared responsibility in a safe supportive environment for all students to meet the challenges of a global society.

We are “Committed to Excellence”, and we work hard to make the site a primary source for timely information for all users, and a main gateway for improved communication between parents, teachers, students and other members of our community.";"http://floydmchenry.sharpschool.net/";;;;;;"n";"n";"y";"y";"y";"y";"http://p2cdn4static.sharpschool.com/UserFiles/Servers/Server_3120804/Image/template/logo.png";;;;;;
554125;"McIntosh County Head Start";"102 HIGHWAY 251";"DARIEN";"GA";31305;"McIntosh";"(912)437-6118";;;;;;;;;;;;;;;;;;;;;"Y";
554135;"Meadowdale Learning Center";"1314 Leverett Rd.";"Warner Robins";"GA";31088;"Houston";"(478)953-5101";;;;;;;;;;;;;;;;;;;;;"Y";
554136;"Meadowdale Learning Center - Elberta Road";"1905 Elberta Rd.";"Warner Robins";"GA";31093;"Houston";"(478)923-3574";;;;;;;;;;;;;;;;;;;;;"Y";
554137;"Meadowdale Learning Center - Houston Lake Road";"1797 Houston Lake Rd.";"Perry";"GA";31069;"Houston";"(478)987-9070";;;;;;;;;;;;;;;;;;;;;"Y";
554138;"Meadowdale Learning Center - Moody Road";"2100 Moody Rd.";"Warner Robins";"GA";31088;"Houston";"(478)929-2630";;;;;;;;;;;;;;;;;;;;;"Y";
554140;"Meadows Montessori School";"111 Bells Ferry Lane";"Marietta";"GA";30066;"Cobb";"770-218-6347";"http://meadowsmontessori.com/";"meadowsmontessori@yahoo.com";" At Meadows Montessori, your children's minds will be given the chance to grow and develop faster than in normal school environments. Programs for Infants as young as 6 weeks to primary years up to 6 years of age.

The Montessori curriculum is designed and referred to as a Cosmic Education, an integrated, thematic approach that examines the physical universe, the world of nature, and the human experience. Through its unique approach to education, the Montessori curriculum develops a student's sense of community and love of learning driven by their innate desire to understand and explain the world around them. In this approach at the School, we challenge students not only to master skills, but to regularly apply them in practical life as part of a larger whole. As a result, our students attain proficiency in an astounding range of concepts in great depth. ";"http://meadowsmontessori.com/";;;"http://meadowsmontessori.com/careers.html";;;"y";"y";"y";"y";"n";"y";"http://meadowsmontessori.com/img/logo.png";"http://meadowsmontessori.com/img/facilities/facilities-2.jpg";"http://meadowsmontessori.com/img/facilities/facilities-1.jpg";"http://meadowsmontessori.com/img/facilities/facilities-3.jpg";"http://meadowsmontessori.com/img/facilities/facilities-4.jpg";;
554174;"Merry Land Nursery And Preschool";"3300 Roosevelt Highway";"Manchester";"GA";31816;"Meriwether";"(706)846-8333";;;;;;;;;;;;;;;;;;;;;"Y";
554183;"Micah's Playhouse Inc.";"1232 Highway 19 South";"Dublin";"GA";31021;"Laurens";"(478)272-4894";;;;;;;;;;;;;;;;;;;;;"Y";
554188;"Midland Academy";"7373 Psalmond Road";"Midland";"GA";31820;"Muscogee";"(706)569-3664";"http://midlandacademycubs.weebly.com/";"Miley.Janice.S@muscogee.k12.ga.us";"Mission:                
 Midland Academy is committed to providing educational experiences that will enable each student to become a lifelong learner, enter the work force with necessary skills and achieve academic and personal potential.  
";"http://midlandacademycubs.weebly.com/";;;;"http://midlandacademycubs.weebly.com/registration-information.html";"http://midlandacademycubs.weebly.com/student-and-parent-handbook.html";"n";"n";"y";"y";"y";"y";;"http://midlandacademycubs.weebly.com/uploads/1/1/9/3/11931030/5442707_orig.jpg";"http://midlandacademycubs.weebly.com/uploads/1/1/9/3/11931030/7931204.jpg";;;;
554191;"Midway Primary";"5 Midway School Rd.";"Silver Creek";"GA";30173;"Floyd";"(706)236-1880";"http://floydmidway.sharpschool.net/";;"At Midway it is our mission to provide a learning environment that will encourage students to be safe, be responsible, be ready to learn, and be respectful to others.";"http://floydmidway.sharpschool.net/";;"8:15-3:15 ";;;;"n";"n";"y";"y";"y";"y";"http://p2cdn4static.sharpschool.com/UserFiles/Servers/Server_3121023/Image/template/excite/logo-txt.png";"http://floydmidway.sharpschool.net/common/pages/GalleryPhoto.aspx?photoId=6671830&width=800&height=600";"http://floydmidway.sharpschool.net/common/pages/GalleryPhoto.aspx?photoId=6671833&width=800&height=600";"http://floydmidway.sharpschool.net/common/pages/GalleryPhoto.aspx?photoId=9653572&width=800&height=600";"http://floydmidway.sharpschool.net/common/pages/GalleryPhoto.aspx?photoId=9653587&width=800&height=600";;
940183;"Wilkinson Head Start";"138 Papermill Road";"Gordon";"GA";31031;"WILKINSON";"(478) 628-2035";;;;;;;;;;;;;;;;;;;;;"Y";
554202;"MileStones Learning Center & Childcare";"101 RiverStone Vista Suite 112";"Blue Ridge";"GA";30513;"FANNIN";"(706)258-4188";"http://www.blueridgemilestones.com/";"info@blueridgemilestones.com";"MileStones Learning Center and Childcare, LLC in Blue Ridge, Georgia, provides childcare and education services for children between the ages of six weeks to 12 years old. We have a premier professional environment and a challenging curriculum. Our school has state of the art security features such as automatic locking doors, authorized access through a pass code via touch screen, high-level private security wall around the playground, and security cameras. MileStones Learning Center and Childcare exists to provide a safe, developmentally appropriate environment for preschool and school age children. Our focus is to provide a stimulating early care and education experience, which promotes each child's social, emotional, physical, and cognitive development. Our goal is to support children's desires to be life-long learners.";"http://www.blueridgemilestones.com/";;"Monday – Friday, 6 a.m. – 6 p.m.";;"http://www.blueridgemilestones.com/Childcare-Education-Services-Handbook-Blue-Ridge-GA.html";"http://www.blueridgemilestones.com/Childcare-Education-Services-Handbook-Blue-Ridge-GA.html";"y";"y";"y";"y";"y";"y";"http://www.blueridgemilestones.com/image/72920910_scaled_346x134.jpg";;;;;;
554204;"Mill Creek Day Care Center";"2840 Babb Road";"Rocky Face";"GA";30740;"Whitfield";"(706)673-6651";;;;;;;;;;;;;;;;;;;;;"Y";
554206;"Millennium Academy";"110 Redding Drive";"Bremen";"GA";30110;"Haralson";"(770)537-6464";"http://www.millenniumacademychildcare.com/";;"Millennium Academy offers a safe, nurturing environment where your child will get the attention and care that he or she needs. Our ratio of children to adults is always within state guidelines - and often even lower - to make certain each child receives top-quality care.

We are a locally owned and operated facility with strong ties to the community.  We are also state licensed as a Childcare Center and have met or exceeded all health and safety guidelines.  Our facility has a code-entry system as well as indoor and outdoor surveillance systems.  Our services are provided for children 6 weeks to 12 years old.  We have full-time care as well as part-time and afterschool programs.  We have a lottery-funded Georgia Pre-K class that operates on the same school calendar with Bremen City.  We also offer a Summer Camp throughout the summer for school-age children.  This camp includes a weekly theme as well as weekly field trips!";"http://www.millenniumacademychildcare.com/";;"6 am to 7pm";;;;"y";"y";"y";"y";"y";"y";;"http://imageprocessor.websimages.com/fit/1920x1920/theme-51a8ccf5650f76271b000001-production.webs.com/42-22566279.jpg";;;;;
554207;"Miller County Child Development Center";"739 North 4th Street";"Colquitt";"GA";39837;"Miller";"(229)758-3860";;;;;;;;;;;;;;;;;;;;;"Y";
554209;"Miller Plaza Learning Center";"820 N Wayne Street";"Milledgeville";"GA";31061;"Baldwin";"(478)451-0012";;;;;;;;;;;;;;;;;;;;;"Y";
554210;"Miller Road Early Childhood Development Center";"2958 Miller Rd";"Lithonia";"GA";30038;"DeKalb";"(770)322-1905";"https://www.facebook.com/pages/Miller-road-Early-Childhood-Development-Center/112513662125220?sk=info&tab=page_info";;;"https://www.facebook.com/pages/Miller-road-Early-Childhood-Development-Center/112513662125220?sk=info&tab=page_info";"https://www.facebook.com/pages/Miller-road-Early-Childhood-Development-Center/112513662125220?sk=info&tab=page_info";;;;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";;"https://fbcdn-sphotos-d-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-9/30907_112515155458404_3310490_n.jpg?oh=da375b0fb3685ef4cebd7dee5edc1730&oe=5557A864&__gda__=1431352469_17d922ff58872795ca81c942cc5e19c6";"https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/30907_112515152125071_3232397_n.jpg?oh=f9fc42efc152842869261b5964cbf2b1&oe=555FC466&__gda__=1433299321_dc5a505af6cf9981941fbd540a6429a6";"https://scontent-b-sea.xx.fbcdn.net/hphotos-xpa1/v/t1.0-9/30907_112515128791740_1186363_n.jpg?oh=f0e545499704061940f6447b2533b69b&oe=554ADDB9";"https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/30907_112515078791745_3609009_n.jpg?oh=647e2e6157a87ca203a041d678e1df50&oe=55584626&__gda__=1431117113_715d9c9448c1270f64c5a7d1fcb9de5a";;
554243;"Miracle Years of Learning";"223 Colbert School Road";"Colbert";"GA";30628;"Madison";"(706)788-3221";;;;;;;;;;;;;;;;;;;;;"Y";
554247;"Miss Bonnie's Daycare";"1106 S. Boulevard SE";"Moultrie";"GA";31768;"Colquitt";"(229)985-5847";;;;;;;;;;;;;;;;;;;;;"Y";
554249;"Miss Daisy's Darlings Day Care Center";"3004 US Highway 41";"Tifton";"GA";31793;"Tift";"(229)387-7172";;;;;;;;;;;;;;;;;;;;;"Y";
554251;"Miss Georgee's Play-kare";"1306 N. Isabella Street";"Sylvester";"GA";31791;"Worth";"(229)776-5993";;;;;;;;;;;;;;;;;;;;;"Y";
554254;"Miss Jan's Nursery & Playschool Inc.";"2021 Palmyra Road";"Albany";"GA";31705;"Dougherty";"(229)436-8036";;;;;;;;;;;;;;;;;;;;;"Y";
554258;"Miss Julie's House";"501 Osborne Street";"Saint Marys";"GA";31558;"Camden";"(912)576-5184";"http://www.missjulieshouse.com/";"missjulieshouse@yahoo.com";"Founded in 1980.
Recently moved to our new premsises opposite St Marys Elementary School";"http://www.missjulieshouse.com/";;"6:00 am – 6:00 pm";;;;"y";"y";"y";"y";"y";"y";;"http://www.missjulieshouse.com/yahoo_site_admin/assets/images/046.147122522_large.jpg";"http://www.missjulieshouse.com/yahoo_site_admin/assets/images/033.147121406_large.jpg";"http://www.missjulieshouse.com/yahoo_site_admin/assets/images/042.147122411_large.jpg";"http://www.missjulieshouse.com/yahoo_site_admin/assets/images/036.147122050_large.jpg";;
554259;"Miss Kay's Daycare And Learning Center";"16 Pine Street";"Monticello";"GA";31064;"Jasper";"(706)468-2718";;;;;;;;;;;;;;;;;;;;;"Y";
554266;"Miss Shayne's Wee-Kare Daycare & Preschool";"103 Spanish Ct";"Albany";"GA";31701;"Lee";"(229)889-1010";;;;;;;;;;;;;;;;;;;;;"Y";
554268;"Miss Sylvia's Daycare";"102 Waterford Ct";"Peachtree City";"GA";30269;"Fayette";"(770)486-5525";;;;;;;;;;;;;;;;;;;;;"Y";
554270;"Misty Sue's Christian 24 Hour Child Care Center";"517 Hill Street";"Monroe";"GA";30655;"Walton";"(770)267-7995";"http://mistysueschristian24hourchildcarecenter.com/contact/2150853";"mcdonaldmsc@aol.com";"At Misty Sue's Christian 24 Hour Child Care Center, we believe in creating a nurturing environment for your children through our several childcare services offered. We even offer transportation to and from school.
";"http://mistysueschristian24hourchildcarecenter.com/contact/2150853";;" 5AM - Midnight ";;;;"y";"y";"y";"y";"y";"y";"http://mistysueschristian24hourchildcarecenter.com/communities/2/000/001/382/982//images/4276392_423x100.png";"http://files.hibu.photosnack.net.s3.amazonaws.com/albums/images/7cbc7f2f0f7af1cfc326a282i1132197/scale-750x750";"http://files.hibu.photosnack.net.s3.amazonaws.com/albums/images/aa2dcb915a05456ce142e0cdi1132167/original";"http://files.hibu.photosnack.net.s3.amazonaws.com/albums/images/efa59a3ec650ffe62b624ac4i1132202/scale-750x750";"http://mistysueschristian24hourchildcarecenter.com/_imgstore/2/1382982/page_types-of-services_frgUEVvP0OTowNsmxo4Xn/52eud_NByFr2DUNALqeWhTS2_n4.png";;
554271;"Mitchell County Child Development Center";"111 S. Perry Street";"Camilla";"GA";31730;"Mitchell";"(229)522-9995";;;;;;;;;;;;;;;;;;;;;"Y";
554290;"MKS Learning Center";"3385 Flat Shoals Road";"Decatur";"GA";30034;"DeKalb";"(404)241-7280";;;;;;;;;;;;;;;;;;;;;"Y";
940182;"White Elementary";"1395 Cass White Rd.";"White";"GA";30184;"BARTOW";"(770) 606-5869";"http://www.edlinesites.net/pages/White_Elementary_School";"amy.heater@bartow.k12.ga.us";"Mission Statement White Elementary School’s mission
is to provide a safe, student-focused, educational environment with a strong foundation of learning that facilitates the development of self-directed, life-long learners striving for high academic achievement.";"http://www.edlinesites.net/pages/White_Elementary_School";;;;;;"n";"n";"y";"y";"y";"y";"http://www.edlinesites.net/dynimg/_BDAAA_/docid/0x0B6B06528AAE5334/5/WhiteElem-homePage.png";;;;;;
554300;"Mommy'S Cottage Inc 2";"470 Jefferson Highway";"Winder";"GA";30680;"Barrow";"(770)867-8599";;;;;;;;;;;;;;;;;;;;;"Y";
554313;"Montessori Academy Of Savannah";"8415 Cresthill Avenue";"Savannah";"GA";31406;"Chatham";"(912)355-2000";;;;;;;;;;;;;;;;;;;;;"Y";
554315;"Montessori International Academy";"2145 Barnes Mill Road";"Marietta";"GA";30062;"Cobb";"(770)565-3933";"http://www.montessoriacademymarietta.com/";;"Nothing is more important than finding the perfect child care facility for your little one where they will be given the personal attention and quality care that they deserve.  You will find all that and more from our professional, experienced professionals at Montessori International Academy.

Family to family
Our fast-growing family would like to make a difference in your child's life by introducing him/her to the job of ""Learning and Growing With Love.""  We take pride in our wonderful, highly educated teachers who are devoted to your little one's opportunity to grow academically as well as individually.

Children of all ages
We accept children ages 6 weeks to 9 years old.  With a variety of before and after school programs, summer camps, and tutoring services - your child will receive the highest quality education and care.";"http://www.montessoriacademymarietta.com/";;;;;;"n";"n";"y";"y";"y";"y";"http://www.montessoriacademymarietta.com/images/montessori-international-academy-child-care-and-education-marietta-ga-ca-header-0.jpg";;;;;;
554330;"Montgomery Elementary";"3995 Ashford Dunwoody Rd. NE";"Atlanta";"GA";30319;"DeKalb";"(678)676-7502";"http://www.dekalb.k12.ga.us/~montgomery/";"Daniel_J_McGuire@fc.dekalb.k12.ga.us";"Montgomery Elementary School is a public school located in Atlanta, Georgia. It's one of 84 elementary schools in the DeKalb County Public Schools. It serves approximately  650 students from preschool to 5th grade.  In addition to standard statewide class curriculum, Montgomery Elementary School offers gifted and talented classes within the classroom. Special education programs are available at this school.
Montgomery Elementary School is best defined by its neighborhood, its teachers and administration. Montgomery is part of a dynamic community that takes pride in the school and provides a strong base of support.";"http://www.dekalb.k12.ga.us/~montgomery/";;"7am-2:40pm";;;;"n";"n";"y";"y";"y";"y";"http://montgomeryes.dekalb.k12.ga.us/sysimages/logo.png";;;;;;
554331;"MONTGOMERY HEAD START";"808 MARTIN LUTHER KING BLVD.";"MOUNT VERNON";"GA";30445;"Montgomery";"(912)583-2624";;;;;;;;;;;;;;;;;;;;;"Y";
554337;"Monumental Developmental Center";"701 Martin Luther King Jr. Drive";"Albany";"GA";31701;"Dougherty";"(229)436-4051";;;;;;;;;;;;;;;;;;;;;"Y";
554338;"Moody Air Force Base CDC";"5103 Austin Ellipse";"Moody Air Force Base";"GA";31699;"Lowndes";"(229)257-4154";;;;;;;;;;;;;;;;;;;;;"Y";
554346;"Moore Elementary";"201 Cabin Creek Drive";"Griffin";"GA";30223;"Spalding";"(770)229-3756";"http://www.gscs.org/moore/";"gloria.brown@gscs.org";"Moore Elementary School began as an elementary school housing students from 1st -6th grade. It was named after the pastor of 8th Street Baptist Church, Rev.John Henry Moore. It currently serves students from Pre-Kindergarten to 5th grade and continues to be a leader in the community. The school prides itself on providing a quality standards-based education for all students.
The mission of Moore Elementary School is to equip a community of learners by providing a quality standards-based education.";"http://www.gscs.org/moore/";"https://www.facebook.com/mooreelementary";;;;;"n";"n";"y";"y";"y";"y";;"https://scontent-a-sea.xx.fbcdn.net/hphotos-xpa1/v/t1.0-9/p480x480/1655985_1545700648980944_4202382797083121374_n.jpg?oh=a06909503ce3bc45db1240b33aef72e7&oe=554AEED8";"https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-9/q85/s720x720/10691_1536396309911378_220645174753527280_n.jpg?oh=02a666a7c9889ac31b530e6a1d410a28&oe=5549E473&__gda__=1431940790_e04040be27d03bb02e53c4f7fe568167";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xaf1/v/t1.0-9/s720x720/10401938_1536746773209665_690800671974961988_n.jpg?oh=9de1dcfa49bf758389c082ad66b2dbd8&oe=55617DBF&__gda__=1432048984_17e17496b8153376a72137d03f66a360";"https://scontent-a-sea.xx.fbcdn.net/hphotos-xfa1/v/t1.0-9/10687212_1509679775916365_7572206360463093974_n.jpg?oh=3757a1d875208f296d08d79761c3e1df&oe=55657CE6";;
554374;"Morgan County Headstart/Early Headstart";"864 Garnett Street";"Madison";"GA";30650;"Morgan";"(706)342-1634";"http://www.ymcaatlanta.org/headstart/#?1#?1#WebrootPlugIn#?1#?1#PhreshPhish#?1#?1#agtpwd";;"Head Start is a federal program that promotes the school readiness of children ages birth to 5 from low-income families by enhancing their cognitive, social and emotional development.

Head Start programs provide comprehensive services to enrolled children and their families, which include health, nutrition, social services and other services determined to be necessary by family needs assessments, in addition to education and cognitive development services. Head Start services are designed to be responsive to each child and family’s ethnic, cultural and linguistic heritage.
";"http://www.ymcaatlanta.org/headstart/#?1#?1#WebrootPlugIn#?1#?1#PhreshPhish#?1#?1#agtpwd";"https://www.facebook.com/MetroAtlantaY";;"http://www.ymcaatlanta.org/employment/";;;"n";"n";"y";"y";"n";"n";;"http://www.ymcaatlanta.org/v2/images/headstartmainhome.jpg";"http://www.ymcaatlanta.org/v2/images/headstartleft.jpg";;;;
554417;"Mother Goose Day Care & Learning Center";"399 North Main Street";"Blakely";"GA";39823;"Early";"(229)723-3147";"https://www.facebook.com/pages/Moother-Goose-DayCare-Learning-Center/1417364985210713?sk=info&tab=page_info";;"Mother Goose Daycare & Learning Center is about a better learning and caring environment for children to learning and play while parent are away";"https://www.facebook.com/pages/Moother-Goose-DayCare-Learning-Center/1417364985210713?sk=info&tab=page_info";"https://www.facebook.com/pages/Moother-Goose-DayCare-Learning-Center/1417364985210713?sk=info&tab=page_info";;;;;"y";"y";"y";"y";"n";"n";"https://scontent-a-sea.xx.fbcdn.net/hphotos-xfp1/v/t1.0-9/10262034_1417365858543959_2095978507319381312_n.jpg?oh=43d7666c585b1ac5b412a3f8b4dfbfff&oe=5561A708";;;;;;
